Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
37,09:00:09:15,688.715947,23.197435,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,13.248,0.7686,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

38,09:15-09:30,688.715947,23.197435,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,4.416,0.7686,40.089,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

39,09:30-09:45,688.715947,11.598717,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,4.416,0.7686,38.346,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

40,09:45-10:00,688.715947,11.598717,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,13.248,0.7686,38.346,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20,418.77

41,10:00-10:15,688.715947,11.598717,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,34.776,0.7686,38.346,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

42,10:15-10:30,688.715947,11.598717,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,40.848,0.7686,38.346,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

43,10:30-10:45,688.715947,11.598717,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,40.848,0.7686,38.346,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

44,10:45-11:00,688.715947,11.598717,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,40.848,0.7686,38.346,0,0,75.360453,0,0,0,77.57892,0,0,0,51.485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

45,11:00-11:15,688.715947,11.598717,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,34.776,0.7686,38.346,0,0,75.360453,0,0,0,77.57892,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

46,11:15-11:30,688.715947,11.598717,32.333219,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,14.04936,0,34.776,0.7686,38.346,0,0,75.360453,0,0,0,77.57892,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

47,11:30-11:45,688.715947,11.598717,16.166609,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,23.53647,0,34.776,0.7686,51.128,0,0,75.360453,0,0,0,77.57892,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

48,11:45-12:00,688.715947,11.598717,16.166609,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0.7686,51.128,0,0,75.360453,0,0,0,77.57892,0,0,0,50.833418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

49,12:00-12:15,688.715947,11.598717,16.166609,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.224,0,51.128,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

50,12:15-12:30,688.715947,11.598717,16.166609,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.224,0,51.128,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

51,12:30-12:45,688.715947,11.598717,16.166609,22.630299,3.094586,0,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.73869,28.09872,0,34.776,0,51.128,0,0,75.360453,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,148.302375,46.39908,0,20.0018,418.77

