Block,Time,TANDA2,AURY_CRF,AURY_GF,DULHASTI,TEHRI,SINGRAULI,SINGRAULI_HYDRO,ANTA_LF,NAPP,UNCHAHAR3,DADRI_GF,RAMPUR,KOLDAM,RAPPC,RIHAND2,SALAL,SEWA2,KOTESHWR,KISHANGANGA,UNCHAHAR4,ANTA_GF,JHAJJAR,DHAULIGNGA,CHAMERA3,TANAKPUR,UNCHAHAR2,CHAMERA2,RIHAND1,URI2,DADRT2,DADRI_LF,URI,ANTA_CRF,AURY_RF,PARBATI3,RIHAND3,NJPC,AURY_LF,CHAMERA1,DADRI_RF,ANTA_RF,RAPPB,BSIUL,UNCHAHAR1,DADRI_CRF,KHSTPP-I,SASAN,FSTPP I & II,TALA,KHSTPP-II,BRBCL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,13.244046,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,434.093713,0.000000,0.000000,8.418988,15.846444,0.000000,88.918000,11.701222,330.117837,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.706404,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,49.29,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,13.244046,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,434.093713,0.000000,0.000000,8.418988,15.846444,0.000000,88.918000,11.701222,330.117837,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.706404,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,52.19,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546459,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,437.637579,0.000000,0.000000,11.761822,23.635562,0.000000,88.918000,11.701222,330.117837,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292073,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,49.29,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,437.637579,0.000000,0.000000,11.761822,23.635564,0.000000,88.918000,11.701222,330.117837,0.000000,12.804192,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,50.26,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,408.642579,0.000000,0.000000,5.571389,23.635564,0.000000,88.918000,11.701222,330.117837,0.000000,36.278544,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,48.32,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,379.647579,0.000000,0.000000,5.571389,23.635564,0.000000,88.918000,11.701222,330.117837,0.000000,36.278544,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,49.29,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,358.384579,0.000000,0.000000,5.571389,23.635564,0.000000,88.918000,14.301494,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,48.32,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,358.384579,0.000000,0.000000,5.571389,23.635564,0.000000,88.918000,14.301494,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,47.36,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,0.000000,8.576721,0.000000,0.000000,0.000000,358.384579,0.000000,0.000000,11.761822,23.635564,0.000000,88.918000,14.301494,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,46.39,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,0.000000,8.576721,0.000000,0.000000,0.000000,358.384579,0.000000,0.000000,11.761822,23.635564,0.000000,88.918000,14.301494,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,45.43,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,0.000000,8.576721,0.000000,0.000000,0.000000,398.977579,0.000000,0.000000,11.761822,23.635564,0.000000,88.918000,14.301494,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,45.43,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,21.546764,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,0.000000,8.576721,0.000000,0.000000,0.000000,446.523000,0.000000,0.000000,6.809476,23.635564,0.000000,88.918000,14.301494,330.117837,0.000000,17.072256,0.000000,0.000000,0.000000,119.522827,18.305510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.292387,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,46.39,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,4.895709,8.576721,0.000000,0.000000,0.000000,446.523000,0.000000,0.000000,6.809476,23.635564,0.000000,88.918000,14.301494,330.117837,0.000000,16.005240,0.000000,0.000000,0.000000,119.522827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,46.39,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,10.203688,8.576721,0.000000,0.000000,0.000000,446.523000,0.000000,0.000000,6.809476,23.635564,0.000000,88.918000,14.301494,330.117837,0.000000,16.005240,0.000000,0.000000,0.000000,119.522827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,46.39,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,12.883445,8.576721,0.000000,0.000000,0.000000,347.198424,0.000000,0.000000,6.809476,23.635564,0.000000,88.918000,14.301494,330.117837,0.000000,21.340320,0.000000,0.000000,0.000000,119.522827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,45.43,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,67.384380,12.883445,8.576721,0.000000,0.000000,0.000000,347.198424,0.000000,0.000000,6.809476,23.635564,0.000000,88.918000,14.301494,330.117837,0.000000,21.340320,0.000000,0.000000,0.000000,119.522827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,44.46,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,15.926810,0.000000,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,67.384380,12.883445,8.576721,0.000000,0.000000,0.000000,347.198424,0.000000,0.000000,6.809476,24.334054,11.595100,88.918000,19.502037,330.117837,0.000000,23.474352,0.000000,0.000000,0.000000,119.522827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,83.12,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,15.926810,15.039706,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,67.384380,12.883445,8.576721,0.000000,0.000000,0.000000,347.198424,0.000000,0.000000,6.809476,24.334054,11.595100,88.918000,19.502037,330.117837,0.000000,23.474352,0.000000,0.000000,0.000000,119.522827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,84.09,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,15.926810,15.039706,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,67.384380,15.202465,8.576721,0.000000,0.000000,0.000000,347.198424,0.000000,0.000000,6.809476,24.334054,11.595100,88.918000,19.502037,330.117837,0.000000,23.474352,0.000000,0.000000,0.000000,119.522827,19.586896,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,15.926810,15.039706,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,23.584533,15.274612,8.576721,0.000000,0.000000,0.000000,347.198424,0.000000,0.000000,6.809476,24.334054,11.595100,88.918000,19.502037,330.117837,0.000000,23.474352,0.000000,0.000000,0.000000,119.522827,38.441571,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,19.315502,0.000000,42.236050,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,15.926810,30.079413,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,347.198424,0.000000,0.000000,11.761822,24.334054,11.595100,88.918000,14.951562,330.117837,0.000000,23.474352,0.000000,0.000000,0.000000,119.522827,45.214610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,15.926810,45.119120,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,347.198424,7.660479,0.000000,11.761822,24.334054,11.595100,88.918000,14.951562,330.117837,0.000000,23.474352,0.000000,0.000000,0.000000,119.522827,45.214610,0.000000,10.139745,0.000000,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,15.926810,60.158826,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,347.195795,7.660479,0.000000,11.761822,24.334054,11.595100,88.918000,14.951562,330.117837,0.000000,29.876448,0.000000,0.000000,0.000000,119.522827,45.214610,0.000000,12.873200,0.000000,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,15.926810,60.158826,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,347.195795,7.660479,0.000000,7.428519,24.334054,11.595100,88.918000,14.951562,330.117837,0.000000,29.876448,0.000000,0.000000,0.000000,119.522827,67.730387,0.000000,27.157413,0.000000,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,15.926810,60.158826,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,347.195795,7.660479,0.000000,7.428519,24.334054,11.595100,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,3.075886,119.522827,89.696999,0.000000,27.157413,35.760500,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,15.926810,60.158826,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,347.195795,7.660479,0.000000,7.428519,24.334054,11.595100,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,15.802673,119.522827,105.256682,0.000000,40.736119,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,31.853621,60.158826,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,8.576721,0.000000,0.000000,0.000000,347.195795,17.619102,9.353632,7.428519,24.334054,25.380387,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,15.802673,119.522827,123.562192,0.000000,40.736119,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,19.059380,0.000000,0.000000,0.000000,347.195795,35.319915,28.089204,7.428519,24.334054,38.186531,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,15.802673,119.522827,135.643829,0.000000,40.736119,50.845632,0.000000,0.000000,18.907060,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,15.274612,19.059380,0.000000,0.000000,0.000000,347.195795,35.319915,28.089204,7.428519,24.334054,38.186531,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,15.802673,119.522827,135.643829,0.000000,40.736119,50.845632,0.000000,0.000000,18.907060,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506815,0.000000,0.000000,0.000000,25.388312,56.627235,23.584533,15.274612,19.059380,0.000000,0.000000,0.000000,347.195795,35.319915,28.089204,7.428519,24.334054,38.186531,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,15.802673,119.522827,135.643829,0.000000,40.736119,50.845632,0.000000,0.000000,18.907060,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,67.384380,15.274612,19.059380,0.000000,0.000000,0.000000,347.195795,35.319915,28.089204,7.428519,23.635564,38.186531,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,15.802673,119.522827,135.643829,0.000000,40.736119,50.845632,0.000000,0.000000,18.907060,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,67.384380,15.202465,19.059380,0.000000,0.000000,0.000000,347.195795,35.319915,28.089204,7.428519,23.635564,38.186531,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,3.691064,119.522827,135.643829,0.000000,40.736119,50.845632,0.000000,0.000000,18.907060,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,67.384380,15.202465,19.059380,0.000000,0.000000,0.000000,347.195795,35.319915,28.089204,7.428519,23.635564,38.186531,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,0.000000,119.522827,135.643829,0.000000,40.736119,50.845632,0.000000,0.000000,18.907060,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,67.384380,12.883445,19.059380,0.000000,0.000000,0.000000,347.195795,35.319915,28.089204,7.428519,23.635564,38.186531,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,0.000000,119.522827,135.643829,0.000000,40.736119,50.845632,0.000000,0.000000,6.302353,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,23.584533,12.883445,19.059380,0.000000,0.000000,0.000000,347.195795,35.319915,28.089204,7.428519,23.635564,38.186531,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,0.000000,119.522827,135.643829,0.000000,40.736119,50.845632,0.000000,0.000000,6.302353,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,10.177922,8.576721,0.000000,0.000000,0.000000,347.195795,29.365170,9.353632,7.428519,23.635564,25.457687,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,0.000000,119.522827,109.833060,0.000000,27.157413,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,47.780431,60.158826,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,10.177922,8.576721,0.000000,0.000000,0.000000,347.195795,26.811676,0.000000,7.428519,23.635564,11.595100,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,0.000000,119.522827,109.833060,0.000000,27.157413,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,47.780431,46.763136,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,10.177922,8.576721,0.000000,0.000000,0.000000,347.195795,26.428653,0.000000,7.428519,23.635564,11.595100,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,0.000000,119.522827,82.374795,0.000000,27.157413,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,47.780431,45.058230,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,10.177922,8.576721,0.000000,0.000000,0.000000,347.195795,17.619102,0.000000,7.428519,23.635564,11.595100,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,0.000000,119.522827,64.069285,0.000000,13.514570,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,47.780431,45.058230,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,12.915340,4.895709,8.576721,0.000000,0.000000,0.000000,347.195795,17.619102,0.000000,7.428519,23.635564,11.595100,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,0.000000,119.522827,37.526296,0.000000,13.514570,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,115.98,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,47.780431,45.058230,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,4.895709,8.576721,0.000000,0.000000,0.000000,347.195795,7.915828,0.000000,7.428519,23.635564,11.595100,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,0.000000,119.522827,22.607305,0.000000,13.514570,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,77.32,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,47.780431,32.514993,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,4.895709,8.576721,0.000000,0.000000,0.000000,347.195795,0.000000,0.000000,7.428519,23.635564,11.595100,88.918000,22.102309,330.117837,0.000000,29.876448,0.000000,0.000000,0.000000,119.522827,22.607305,0.000000,13.514570,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,67.66,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,47.780431,32.514993,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,347.195795,0.000000,0.000000,7.428519,23.635564,11.595100,88.918000,22.102309,330.117837,0.000000,23.474352,0.000000,0.000000,0.000000,119.522827,22.607305,0.000000,0.000000,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,48.32,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,47.780431,30.079413,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,347.195795,0.000000,0.000000,7.428519,23.635564,11.595100,88.918000,22.102309,330.117837,0.000000,23.474352,0.000000,0.000000,0.000000,119.522827,22.607305,0.000000,0.000000,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,48.32,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,47.780431,30.079413,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,347.195795,0.000000,0.000000,7.428519,23.635564,11.595100,88.918000,15.601630,330.117837,0.000000,23.474352,0.000000,0.000000,0.000000,119.522827,22.607305,0.000000,0.000000,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,50.26,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,47.780431,15.039706,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,347.195795,0.000000,0.000000,7.428519,23.635564,11.595100,88.918000,15.601630,330.117837,0.000000,23.474352,0.000000,0.000000,0.000000,119.522827,22.607305,0.000000,0.000000,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,48.32,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,47.780431,15.039706,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,347.195795,0.000000,0.000000,7.428519,23.635564,11.595100,88.918000,15.601630,330.117837,0.000000,23.474352,0.000000,0.000000,0.000000,119.522827,21.783557,0.000000,0.000000,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,48.32,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,47.780431,15.039706,100.032750,0.758055,0.000000,40.050214,25.506032,0.000000,0.000000,0.000000,25.388312,56.627235,24.707606,0.000000,8.576721,0.000000,0.000000,0.000000,347.195795,0.000000,0.000000,7.428519,23.635564,11.595100,88.918000,15.601630,330.117837,0.000000,23.474352,0.000000,0.000000,0.000000,119.522827,21.051336,0.000000,0.000000,50.845632,0.000000,0.000000,0.000000,19.315502,0.000000,37.546592,335.979562,13.434350,7.103775,95.045610,19.330005,43.49,0,0,0,0,0

