Block,Time,SEWA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,URI,SALAL,RAPPB,RAPPC,RIHAND2,RIHAND3,BSIUL,CHAMERA1,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DHAULIGNGA,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
6,01:15-01:30,15.804048,139.3125,12.6819,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.97563,46.92,85.988,0,50.8869,118.125,92.337,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,345.375

7,01:30-01:45,15.804048,139.3125,12.6819,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.9565,46.92,85.988,0,50.8869,118.125,92.337,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,351

8,01:45-02:00,15.804048,139.3125,12.6819,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.9565,51.888,85.988,0,50.8869,118.125,92.337,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,3.5644,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,351

9,02:00-02:15,15.804048,139.3125,12.6819,0,19.985,42.392196,0,32.41932,26.39091,66.528,0.9565,51.888,85.988,0,50.8869,118.125,92.337,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,371.25

10,02:15-02:30,15.804048,139.3125,12.6819,0,19.985,42.392196,0,32.41932,26.39091,66.528,0.9565,46.92,85.988,0,50.8869,118.125,92.337,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,382.5

11,02:30-02:45,15.804048,139.3125,12.6819,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.9565,46.92,85.988,0,50.8869,118.125,108.1662,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,388.125

12,02:45-03:00,15.804048,139.3125,12.6819,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.9565,46.92,85.988,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,393.75

13,03:00-03:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.9565,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,399.375

14,03:15-03:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.9565,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,405

15,03:30-03:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.9565,51.888,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,3.5644,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,410.625

16,03:45-04:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.9565,51.888,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,3.5644,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,410.625

17,04:00-04:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.9565,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,410.625

18,04:15-04:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.9565,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,410.625

19,04:30-04:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.9565,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,3.1825,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,410.625

20,04:45-05:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.9565,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,3.1825,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,410.625

21,05:00-05:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,66.528,0.9565,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,10.184,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,33.385,416.25

22,05:15-05:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,66.528,0.9565,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,48.374,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,33.385,416.25

23,05:30-05:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,48.374,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,416.25

24,05:45-06:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,48.374,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,416.25

25,06:00-06:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,48.374,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,416.25

26,06:15-06:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,51.888,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,33.098,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,416.25

27,06:30-06:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,51.888,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,33.098,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.778,416.25

28,06:45-07:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,7.638,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.778,416.25

29,07:00-07:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,3.1825,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.778,416.25

30,07:15-07:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,3.1825,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.778,416.25

31,07:30-07:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,3.1825,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,416.25

32,07:45:08:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,3.1825,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,416.25

33,08:00-08:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,3.1825,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,416.25

34,08:15-08:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,36.482,152.9405,39.51012,39.516,92,0,3.1825,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,416.25

35,08:30-08:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,3.1825,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,416.25

36,08:45:09:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,3.1825,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,416.25

37,09:00:09:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,416.25

38,09:15-09:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,416.25

39,09:30-09:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,416.25

40,09:45-10:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,33.6,0,7.35,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,416.25

41,10:00-10:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,416.25

42,10:15-10:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,416.25

43,10:30-10:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

44,10:45-11:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,66.528,0.99476,51.888,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

45,11:00-11:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,51.888,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

46,11:15-11:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

47,11:30-11:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

48,11:45-12:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,66.528,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,15.9125,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

49,12:00-12:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

50,12:15-12:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

51,12:30-12:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

52,12:45-13:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,67.032,0.99476,46.92,83.664,0,50.8869,118.125,123.665624,6.5538,42.66,29.062808,686.772522,49.436556,653.1525,0,35.496,152.9405,39.51012,39.516,92,0,0,0,36.5917,0,33.6,0,6.3,0,65.16,0,2.172,0,41.648,21.92,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,24.99,147.515625,34.79931,418.77

