Time,Block,NR/2023/15402/F,NR/2023/12053/A,NR/2023/12052/A,WR/2023/18544/C,NR/2023/15057/F,NR/2023/14745/A,NR/2023/12591/A,NR/2023/16565/C,NR/2023/13635/A,NR/2023/12592/A,NR/2023/14895/A,ER/2023/10334/C,NR/2023/12422/A,NR/2023/16531/D,NR/2023/16563/C,NR/2023/16562/C,NR/2023/14746/A,NR/2023/15309/F,NR/2023/16554/D,NR/2023/16564/C,NR/2023/12347/A,NR/2023/12431/A,NR/2023/16574/C,NR/2023/14898/A,NR/2023/12168/A,NR/2023/12167/A,NR/2023/13862/A,NR/2023/16190/F,NR/2023/16552/D,NR/2023/14737/A,NR/2023/12148/A,NR/2023/16561/C,Total
70,17:15-17:30,0.000000,0.000000,63.120000,0.000000,0.820000,24.180000,50.060000,32.28,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,12.650000,0.000000,4.840000,0.000000,0.000000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,2.13,62.870000,22.250000,11.090000,1229.47

71,17:30-17:45,0.000000,0.000000,63.120000,0.000000,0.820000,24.180000,50.060000,32.28,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,12.650000,0.000000,4.840000,0.000000,0.000000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,1.74,62.870000,22.250000,11.090000,1229.08

72,17:45-18:00,0.000000,0.000000,63.120000,0.000000,0.820000,24.180000,50.060000,33.26,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,12.650000,0.000000,4.840000,0.000000,0.000000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,1.06,62.870000,22.250000,11.090000,1229.38

73,18:00-18:15,0.000000,36.500000,63.120000,0.000000,0.870000,0.000000,50.060000,34.24,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,12.840000,0.000000,4.840000,0.000000,0.000000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0.48,62.870000,22.250000,11.090000,1242.34

74,18:15-18:30,0.000000,36.500000,63.120000,0.000000,0.870000,0.000000,50.060000,35.22,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,12.840000,0.000000,4.840000,0.000000,0.000000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0.32,62.870000,22.250000,11.090000,1243.16

75,18:30-18:45,0.000000,36.500000,63.120000,0.000000,0.870000,0.000000,50.060000,36.19,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,12.840000,0.000000,4.840000,0.000000,0.000000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0.19,62.870000,22.250000,11.090000,1244

76,18:45-19:00,0.000000,36.500000,63.120000,0.000000,0.870000,0.000000,50.060000,37.17,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,12.840000,0.000000,4.840000,0.000000,0.000000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1244.79

77,19:00-19:15,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,38.15,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,13.020000,0.000000,4.840000,0.000000,22.250000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1268.25

78,19:15-19:30,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,39.13,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,13.020000,0.000000,4.840000,0.000000,22.250000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1269.23

79,19:30-19:45,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,40.11,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,13.020000,0.000000,4.840000,0.000000,22.250000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1270.21

80,19:45-20:00,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,41.08,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,13.020000,0.000000,4.840000,0.000000,22.250000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1271.18

81,20:00-20:15,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,42.06,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,13.120000,0.000000,4.840000,0.000000,22.250000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1272.26

82,20:15-20:30,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,43.04,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,13.120000,0.000000,4.840000,0.000000,22.250000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1273.24

83,20:30-20:45,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,44.02,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,13.120000,0.000000,4.840000,0.000000,22.250000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1274.22

84,20:45-21:00,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,45,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,13.120000,0.000000,4.840000,0.000000,22.250000,48.360000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1275.2

85,21:00-21:15,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,45.98,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,13.020000,0.000000,4.840000,0.000000,22.250000,91.890000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1319.61

86,21:15-21:30,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,46.95,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,13.020000,0.000000,4.840000,0.000000,22.250000,91.890000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1320.58

87,21:30-21:45,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,47.93,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,13.020000,0.000000,4.840000,0.000000,22.250000,91.890000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1321.56

88,21:45-22:00,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,48.91,23.850000,100.120000,95.760000,0.000000,0.000000,72.550000,72.550000,13.020000,0.000000,4.840000,0.000000,22.250000,91.890000,125.110000,72.550000,77.380000,46.430000,24.180000,0.000000,184.340000,0,62.870000,22.250000,11.090000,1322.54

89,22:00-22:15,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,48.91,23.850000,100.120000,95.760000,0.000000,38.010000,72.550000,72.550000,12.930000,88.700000,4.840000,0.000000,22.250000,91.890000,125.110000,72.550000,77.380000,46.430000,24.180000,23.110000,184.340000,0,62.870000,22.250000,11.090000,1472.27

90,22:15-22:30,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,48.91,23.850000,100.120000,95.760000,0.000000,38.010000,72.550000,72.550000,12.930000,88.700000,4.840000,0.000000,22.250000,91.890000,125.110000,72.550000,77.380000,46.430000,24.180000,23.110000,184.340000,0,62.870000,22.250000,11.090000,1472.27

91,22:30-22:45,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,48.91,23.850000,100.120000,95.760000,0.000000,38.010000,72.550000,72.550000,12.930000,88.700000,4.840000,0.000000,22.250000,91.890000,125.110000,72.550000,77.380000,46.430000,24.180000,23.110000,184.340000,0,62.870000,22.250000,11.090000,1472.27

92,22:45-23:00,0.000000,36.500000,63.120000,0.000000,0.920000,0.000000,50.060000,48.91,23.850000,100.120000,95.760000,0.000000,38.010000,72.550000,72.550000,12.930000,88.700000,4.840000,0.000000,22.250000,91.890000,125.110000,72.550000,77.380000,46.430000,24.180000,23.110000,184.340000,0,62.870000,22.250000,11.090000,1472.27

93,23:00-23:15,0.000000,36.500000,63.120000,0.000000,0.870000,0.000000,50.060000,47.93,23.850000,100.120000,95.760000,0.000000,38.010000,72.550000,72.550000,12.840000,88.700000,4.840000,0.000000,22.250000,91.890000,125.110000,72.550000,77.380000,46.430000,24.180000,23.110000,184.340000,0,62.870000,22.250000,11.090000,1471.15

94,23:15-23:30,0.000000,36.500000,63.120000,0.000000,0.870000,0.000000,50.060000,46.95,23.850000,100.120000,95.760000,0.000000,38.010000,72.550000,72.550000,12.840000,88.700000,4.840000,0.000000,22.250000,91.890000,125.110000,72.550000,77.380000,46.430000,24.180000,23.110000,184.340000,0,62.870000,22.250000,11.090000,1470.17

95,23:30-23:45,0.000000,36.500000,63.120000,0.000000,0.870000,0.000000,50.060000,46.95,23.850000,100.120000,95.760000,0.000000,38.010000,72.550000,72.550000,12.840000,88.700000,4.840000,0.000000,22.250000,91.890000,125.110000,72.550000,77.380000,46.430000,24.180000,23.110000,184.340000,0,62.870000,22.250000,11.090000,1470.17

96,23:45-24:00,0.000000,36.500000,63.120000,0.000000,0.870000,0.000000,50.060000,46.95,23.850000,100.120000,95.760000,0.000000,38.010000,72.550000,72.550000,12.840000,88.700000,4.840000,0.000000,22.250000,91.890000,125.110000,72.550000,77.380000,46.430000,24.180000,23.110000,184.340000,0,62.870000,22.250000,11.090000,1470.17

