Block,Time,ANTA_LF,RAPPB,RAPPC,AURY_CRF,DHAULIGNGA,KOLDAM,KOTESHWR,AURY_RF,RAMPUR,KISHANGANGA,ANTA_RF,CHAMERA1,DADRI_CRF,URI,UNCHAHAR2,RIHAND3,DADRI_GF,ANTA_GF,URI2,NJPC,AURY_GF,DADRI_LF,TEHRI,PARBATI3,SALAL,UNCHAHAR1,DULHASTI,CHAMERA3,ANTA_CRF,DADRT2,BSIUL,UNCHAHAR4,UNCHAHAR3,SEWA2,JHAJJAR,RIHAND2,TANDA2,RIHAND1,SINGRAULI_HYDRO,TANAKPUR,FSTPP I & II,KHSTPP-II,KHSTPP-I,BRBCL,SINGRAULI,AURY_LF,NAPP,TALA,DADRI_RF,CHAMERA2,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,12.533300,0.000000,0.000000,0.000000,218.615749,0.000000,0.000000,12.533300,0.000000,292.532042,113.884312,0.000000,88.697200,0.571740,3.705036,14.100348,121.937247,42.754461,17.693627,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,100.27,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,30.626661,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,12.533300,0.000000,0.000000,0.000000,218.615749,0.000000,0.000000,12.533300,0.000000,292.532042,113.884312,0.000000,88.697200,0.571740,3.705036,14.100348,121.937247,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,96.41,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.643664,30.626661,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,12.533300,0.000000,0.000000,0.000000,218.615749,0.000000,0.000000,12.533300,0.000000,254.932142,113.884312,0.000000,88.697200,0.571740,3.705036,14.100348,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,98.34,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.317190,30.626661,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,12.533300,0.000000,0.000000,0.000000,218.615749,0.000000,0.000000,12.533300,0.000000,254.932142,113.884312,0.000000,88.697200,0.571740,3.705036,14.100348,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,96.41,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,30.626661,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,8.638336,0.000000,0.000000,0.000000,218.615749,0.000000,0.000000,12.533300,0.000000,254.932142,113.884312,0.000000,88.697200,0.571740,3.087530,14.100348,112.288823,42.754461,18.003329,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,98.34,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,30.626661,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,8.638336,0.000000,0.000000,0.000000,218.615749,0.000000,0.000000,12.533300,0.000000,254.932142,113.884312,0.000000,88.697200,0.571740,3.087530,14.100348,102.647823,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,98.34,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,30.626661,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,8.609413,0.000000,0.000000,0.000000,192.820000,0.000000,0.000000,8.676900,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,3.087530,9.896872,87.473210,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,97.37,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,30.626661,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,8.609413,0.000000,0.000000,0.000000,178.358500,0.000000,0.000000,8.676900,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,3.087530,9.896872,78.545323,28.427356,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,95.45,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.708030,30.626661,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,8.609413,0.000000,0.000000,0.000000,182.869910,0.000000,0.000000,8.676900,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,3.087530,14.100348,78.545323,28.427356,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,93.52,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.708030,30.626661,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,8.609413,0.000000,0.000000,0.000000,187.690410,0.000000,0.000000,8.676900,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,3.087530,14.100348,78.545323,42.192552,19.179104,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,92.55,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.789649,30.626661,119.226029,0.000000,0.000000,9.078351,0.000000,0.000000,0.000000,0.000000,0.000000,2.240568,8.609413,0.000000,0.000000,0.000000,187.690410,0.000000,0.000000,13.590436,0.000000,246.255242,113.884312,0.000000,88.697200,0.571740,3.087530,14.100348,90.235272,42.754461,19.281933,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,92.55,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.789649,30.626661,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,0.000000,0.000000,2.240568,8.609413,0.000000,0.000000,0.000000,197.331410,0.000000,0.000000,13.590436,0.000000,246.255242,113.884312,0.000000,88.697200,0.571740,3.087530,14.100348,110.828665,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,93.52,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.789649,30.626661,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,0.000000,0.000000,2.240568,8.609413,0.000000,0.000000,0.000000,202.151910,0.000000,0.000000,13.590436,0.000000,255.896242,113.884312,0.000000,88.697200,0.571740,3.087530,14.100348,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,94.48,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.789649,30.626661,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,0.000000,0.000000,2.240568,8.609413,0.000000,0.000000,0.000000,211.792910,0.000000,0.000000,13.590436,0.000000,265.537242,113.884312,0.000000,88.697200,0.571740,3.087530,14.100348,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,95.45,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.708030,30.626661,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,0.000000,0.000000,2.240568,8.609413,0.000000,0.000000,0.000000,218.615749,0.000000,0.000000,13.590436,0.000000,287.711542,113.884312,0.000000,88.697200,0.571740,3.087530,14.100348,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,94.48,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.708030,30.626661,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,0.000000,0.000000,2.240568,8.609413,0.000000,0.000000,0.000000,218.615749,0.000000,0.000000,13.590436,0.000000,306.993542,113.884312,0.000000,88.697200,0.571740,3.087530,14.100348,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,93.52,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,0.000000,0.000000,2.240568,6.681213,0.000000,0.000000,0.000000,218.615749,0.000000,0.000000,13.590436,0.000000,307.957642,113.884312,0.000000,88.697200,0.571740,4.322542,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,94.48,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,0.000000,0.000000,2.240568,6.681213,0.000000,0.000000,0.000000,257.179749,0.000000,0.000000,13.590436,0.000000,327.239642,113.884312,0.000000,88.697200,0.571740,4.322542,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,96.41,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,18.260054,0.000000,0.000000,0.000000,0.000000,2.240568,10.819323,0.000000,0.000000,0.000000,295.743749,0.000000,0.000000,18.124694,0.000000,360.983142,113.884312,0.000000,88.697200,0.571740,4.940048,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,122.44,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,20.999062,0.000000,0.000000,0.000000,0.000000,2.240568,10.819323,0.000000,0.000000,0.000000,329.298092,0.000000,0.000000,25.442695,0.000000,404.367642,113.884312,0.000000,88.697200,0.571740,4.940048,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,121.48,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,36.520108,0.000000,0.000000,0.000000,0.000000,12.323126,10.819323,15.887261,0.000000,0.000000,329.298092,0.000000,0.000000,25.442695,0.000000,452.572642,113.884312,0.000000,88.697200,0.571740,4.940048,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,120.51,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,9.078351,36.520108,0.000000,0.000000,0.000000,0.000000,12.323126,19.818040,15.887261,0.000000,0.000000,329.298092,0.000000,0.000000,25.442695,0.000000,452.572642,113.884312,0.000000,88.697200,0.571740,4.940048,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,120.51,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.257466,40.863186,119.226029,0.000000,0.000000,5.187629,36.520108,0.000000,0.000000,15.002360,0.000000,12.323126,19.818040,15.887261,0.000000,0.000000,329.298092,0.000000,0.000000,25.442695,0.000000,467.255886,113.884312,0.000000,88.697200,0.571740,4.940048,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,120.51,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,51.996323,0.000000,8.787675,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.257466,40.863186,119.226029,0.000000,0.000000,5.187629,54.780162,0.000000,0.000000,15.002360,0.000000,12.323126,19.818040,15.887261,0.000000,0.000000,329.298092,0.000000,0.000000,25.442695,0.000000,496.178886,113.884312,0.000000,88.697200,0.571740,4.940048,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,120.51,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,51.996323,0.000000,17.616105,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,6.778587,0.000000,4.257466,40.863186,119.226029,0.000000,0.000000,5.187629,70.301208,0.000000,0.000000,30.004720,3.681898,12.323126,19.818040,15.887261,0.000000,0.000000,329.298092,0.000000,0.000000,25.442695,0.000000,496.178886,113.884312,0.000000,88.697200,0.571740,3.705036,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,12.697236,403.736157,128.23,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,51.996323,0.000000,17.616105,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,13.557174,0.000000,4.257466,40.863186,119.226029,0.000000,0.000000,5.187629,91.300270,0.000000,0.000000,45.007080,15.763432,12.323126,19.818040,15.887261,0.000000,0.000000,329.298092,0.000000,0.000000,25.442695,0.000000,496.178886,113.884312,0.000000,88.697200,0.571740,3.705036,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,12.697236,403.736157,126.30,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,51.996323,0.000000,26.424157,0.000000,17.110847,0.000000,0.000000,0.000000,0.000000,20.335761,0.000000,4.257466,40.863186,119.226029,0.000000,0.000000,5.187629,109.560324,0.000000,0.000000,45.007080,31.526864,12.323126,19.818040,31.774522,0.000000,0.000000,329.298092,2.121020,0.000000,25.442695,4.369494,496.178886,113.884312,0.000000,88.697200,0.571740,11.494258,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,25.394471,403.736157,126.30,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,51.996323,0.000000,35.232209,0.000000,28.175861,0.000000,0.000000,0.000000,0.000000,38.081950,0.000000,4.257466,40.863186,119.226029,0.000000,0.000000,5.187629,135.307000,0.000000,0.000000,45.007080,31.526864,16.804263,19.818040,47.661784,9.330406,0.000000,329.298092,12.573407,0.000000,25.442695,10.157788,467.255886,113.884312,0.000000,88.697200,0.571740,11.494258,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,38.091707,403.736157,122.44,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,51.996323,0.000000,35.232209,0.000000,28.175861,0.000000,0.000000,0.000000,0.000000,38.081950,0.000000,38.317190,40.863186,119.226029,0.000000,0.000000,5.187629,135.307000,0.000000,0.000000,45.007080,31.526864,68.337336,19.818040,47.661784,9.330406,0.000000,329.298092,12.573407,0.000000,25.442695,10.157788,467.255886,113.884312,0.000000,88.697200,0.571740,11.494258,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,38.091707,403.736157,119.55,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,51.996323,0.000000,35.232209,0.000000,28.175861,0.000000,0.000000,0.000000,0.000000,38.081950,0.000000,38.317190,40.863186,119.226029,0.000000,0.000000,5.187629,135.307000,0.000000,0.000000,45.007080,31.526864,68.337336,19.818040,47.661784,9.330406,0.000000,329.298092,12.573407,0.000000,25.442695,10.157788,467.255886,113.884312,0.000000,88.697200,0.571740,11.494258,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,38.091707,403.736157,118.58,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,51.996323,0.000000,35.232209,0.000000,28.175861,0.000000,0.000000,0.000000,0.000000,25.134087,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,5.187629,135.307000,0.000000,0.000000,45.007080,15.763432,68.337336,19.818040,47.661784,18.679226,0.000000,329.298092,12.573407,0.000000,25.442695,10.157788,452.572642,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,38.091707,403.736157,115.69,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,51.996323,0.000000,35.232209,0.000000,28.175861,0.000000,0.000000,0.000000,0.000000,25.134087,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,5.187629,135.307000,0.000000,0.000000,45.007080,3.681898,68.337336,19.818040,47.661784,18.679226,0.000000,329.298092,12.573407,0.000000,25.442695,10.157788,452.572642,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,126.548634,42.754461,19.281969,114.245850,0.000000,0.000000,0.000000,0.000000,38.091707,403.736157,114.73,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,51.996323,0.000000,35.232209,0.000000,28.175861,0.000000,0.000000,0.000000,0.000000,25.134087,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,5.187629,127.820378,0.000000,0.000000,45.007080,0.000000,14.563695,19.818040,47.661784,18.679226,0.000000,329.298092,12.573407,0.000000,25.442695,10.157788,452.572642,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,126.548634,42.754461,19.281969,118.067818,0.000000,0.000000,0.000000,0.000000,38.091707,403.736157,113.76,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,51.996323,0.000000,17.616105,0.000000,17.110847,0.000000,0.000000,0.000000,0.000000,12.338552,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,5.187629,117.777348,0.000000,0.000000,45.007080,0.000000,12.323126,19.818040,47.661784,0.000000,0.000000,329.298092,12.573407,0.000000,25.442695,10.157788,452.572642,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,25.394471,403.736157,110.87,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,51.996323,0.000000,17.616105,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,5.187629,73.040216,0.000000,0.000000,45.007080,0.000000,12.323126,19.818040,31.774522,0.000000,0.000000,329.298092,6.286703,0.000000,25.442695,10.157788,452.572642,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,12.697236,403.736157,108.94,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,51.996323,0.000000,8.787675,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.514931,40.863186,119.226029,0.000000,0.000000,5.187629,54.780162,0.000000,0.000000,45.007080,0.000000,12.323126,19.818040,15.887261,0.000000,0.000000,329.298092,6.286703,0.000000,25.442695,10.157788,423.649642,113.884312,0.000000,88.697200,0.571740,3.087530,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,11.566308,403.736157,104.12,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.317190,40.863186,119.226029,0.000000,0.000000,6.484537,36.520108,0.000000,0.000000,43.731576,0.000000,12.323126,16.715373,15.887261,0.000000,0.000000,322.475253,6.286703,0.000000,20.908437,10.157788,367.731842,113.884312,0.000000,88.697200,0.571740,2.470024,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,11.566308,403.736157,101.23,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.317190,40.863186,119.226029,0.000000,0.000000,23.863095,36.520108,0.000000,0.000000,43.731576,0.000000,12.323126,16.715373,15.887261,0.000000,0.000000,317.654753,6.286703,0.000000,20.908437,4.742186,348.449842,113.884312,0.000000,88.697200,0.571740,2.470024,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,98.34,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.643664,40.863186,119.226029,0.000000,0.000000,23.863095,18.260054,0.000000,0.000000,43.731576,0.000000,2.240568,16.715373,15.887261,0.000000,0.000000,303.193253,6.286703,0.000000,20.705976,3.855436,267.465442,113.884312,0.000000,88.697200,0.571740,2.470024,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,91.59,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.643664,40.863186,119.226029,0.000000,0.000000,6.484537,18.260054,0.000000,0.000000,43.731576,0.000000,2.240568,16.715373,15.887261,0.000000,0.000000,298.372753,0.000000,0.000000,20.705976,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,2.470024,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,89.66,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.901130,40.863186,119.226029,0.000000,0.000000,5.187629,18.260054,0.000000,0.000000,43.731576,0.000000,2.240568,10.901850,15.887261,0.000000,0.000000,298.372753,0.000000,0.000000,20.705976,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,2.470024,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,86.77,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.901130,40.863186,119.226029,0.000000,0.000000,5.187629,18.260054,0.000000,0.000000,29.154384,0.000000,2.240568,10.901850,15.887261,0.000000,0.000000,283.911253,0.000000,0.000000,20.705976,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,2.470024,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,83.88,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.901130,40.863186,119.226029,0.000000,0.000000,5.187629,18.260054,0.000000,0.000000,29.154384,0.000000,12.323126,10.901850,15.887261,0.000000,0.000000,298.372753,0.000000,0.000000,20.705976,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,2.470024,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,80.02,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.901130,40.863186,119.226029,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,29.154384,0.000000,12.323126,10.901850,15.887261,0.000000,0.000000,285.839453,0.000000,0.000000,20.705976,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,2.470024,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,77.13,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.772397,40.863186,119.226029,0.000000,0.000000,6.484537,0.000000,0.000000,0.000000,29.154384,0.000000,12.323126,10.901850,15.887261,0.000000,0.000000,285.839453,0.000000,0.000000,13.387975,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,2.470024,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,75.20,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,8.555423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.772397,40.863186,119.226029,0.000000,0.000000,6.484537,0.000000,0.000000,0.000000,14.759407,0.000000,12.323126,10.901850,15.887261,0.000000,0.000000,285.839453,0.000000,0.000000,13.387975,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,2.470024,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,73.27,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.772397,40.863186,119.226029,0.000000,0.000000,6.484537,0.000000,0.000000,0.000000,13.969809,0.000000,12.323126,7.712800,15.887261,0.000000,0.000000,252.095953,0.000000,0.000000,8.474439,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,2.470024,19.985793,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,72.31,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,51.996323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.772397,30.258086,119.226029,0.000000,0.000000,6.484537,0.000000,0.000000,0.000000,0.000000,0.000000,12.323126,7.712800,15.887261,0.000000,0.000000,184.608953,0.000000,0.000000,8.474439,0.000000,232.757842,113.884312,0.000000,88.697200,0.571740,2.470024,15.782317,126.548634,42.754461,19.281969,118.584300,0.000000,0.000000,0.000000,0.000000,0.000000,403.736157,69.42,0,0,0,0,0

