Block,Time,CHAMERA3,SINGRAULI,UNCHAHAR3,PARBATI3,JHAJJAR,BSIUL,URI,RAMPUR,NAPP,UNCHAHAR4,ANTA_LF,DADRI_LF,DHAULIGNGA,ANTA_RF,CHAMERA1,DADRI_CRF,SEWA2,TEHRI,RAPPB,AURY_LF,DULHASTI,TANAKPUR,TANDA2,DADRI_RF,UNCHAHAR2,ANTA_CRF,KOTESHWR,DADRI_GF,RIHAND2,AURY_GF,DADRT2,RAPPC,KOLDAM,RIHAND1,SALAL,AURY_RF,KISHANGANGA,AURY_CRF,URI2,ANTA_GF,NJPC,RIHAND3,UNCHAHAR1,KHSTPP-II,CHAMERA2,FSTPP I & II,TALA,BRBCL,KHSTPP-I,SINGRAULI_HYDRO,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,33.608676,90.855852,17.238421,0.000000,115.643265,6.291920,42.609984,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,5.562166,5.170020,0.000000,27.682402,0.000000,0.000000,0.000000,117.652380,0.000000,367.298834,65.604402,2.146918,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,12.572068,142.613764,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

49,12:00-12:15,33.608676,90.855852,20.756253,0.000000,115.643265,6.291920,42.609984,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,11.742351,2.843754,0.000000,33.323111,0.000000,0.000000,0.000000,117.652380,0.000000,367.298834,65.604402,3.841853,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,14.091979,142.613764,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

50,12:15-12:30,33.608676,90.855852,20.756253,0.000000,115.643265,6.291920,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,11.742351,2.843754,0.000000,33.323111,0.000000,0.000000,0.000000,117.652380,0.000000,367.298834,65.604402,6.576348,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,14.091979,142.613764,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

51,12:30-12:45,33.608676,90.855852,20.756253,0.000000,115.643265,6.291920,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,11.742351,2.843754,0.000000,33.323111,0.000000,0.000000,0.000000,117.652380,0.000000,367.298834,65.604402,8.949257,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,14.091979,142.613764,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

52,12:45-13:00,33.608676,90.855852,20.756253,0.000000,115.643265,6.291920,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,11.742351,2.843754,0.000000,33.323111,0.000000,0.000000,0.000000,117.652380,0.000000,367.298834,65.604402,8.949257,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,14.091979,142.613764,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

53,13:00-13:15,33.608676,90.855852,20.756253,4.122141,115.643265,6.291920,42.609984,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,2.843754,0.000000,33.323111,0.000000,0.000000,0.000000,117.652380,0.000000,364.153260,65.604402,8.949257,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,14.091979,142.613764,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

54,13:15-13:30,33.608676,90.855852,20.756253,4.122141,115.643265,6.291920,42.609984,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,2.843754,0.000000,33.323111,0.000000,0.000000,0.000000,117.652380,0.000000,364.153260,65.604402,8.949257,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,14.091979,142.613764,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

55,13:30-13:45,33.608676,90.855852,20.756253,4.122141,115.643265,6.291920,42.609984,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,11.434065,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,2.843754,0.000000,33.323111,0.000000,0.000000,0.000000,117.652380,0.000000,364.153260,65.604402,8.949257,91.578852,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,123.316632,14.091979,142.613764,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

56,13:45-14:00,33.608676,86.763229,20.756253,4.122141,157.867289,6.291920,35.153237,6.508748,46.374858,1.543840,0.000000,0.000000,21.004010,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,2.843754,0.000000,33.323111,0.000000,0.000000,0.000000,115.391523,0.000000,368.212208,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,14.091979,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

57,14:00-14:15,33.608676,86.763229,26.040528,4.122141,186.968673,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,3.708111,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,368.212208,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

58,14:15-14:30,33.608676,86.763229,26.040528,16.194126,138.472799,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,402.350370,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

59,14:30-14:45,33.608676,86.763229,26.040528,16.194126,186.968673,6.291920,42.609984,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,514.391997,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

60,14:45-15:00,33.608676,86.763229,26.040528,16.194126,186.968673,6.291920,42.609984,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,27.060620,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,577.277091,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

61,15:00-15:15,33.608676,86.763229,26.040528,16.194126,197.668063,6.291920,42.609984,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,24.392672,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

62,15:15-15:30,33.608676,86.763229,26.040528,4.122141,197.668063,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,24.392672,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

63,15:30-15:45,33.608676,86.763229,26.040528,4.122141,197.668063,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,24.392672,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

64,15:45-16:00,33.608676,86.763229,26.040528,4.122141,197.668063,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,24.392672,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

65,16:00-16:15,33.608676,86.763229,26.040528,4.122141,197.668063,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,24.392672,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

66,16:15-16:30,33.608676,86.763229,26.040528,4.122141,197.668063,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,24.392672,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

67,16:30-16:45,33.608676,86.763229,26.040528,4.122141,197.668063,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,24.392672,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

68,16:45-17:00,33.608676,86.763229,26.040528,4.122141,197.668063,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,24.392672,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

69,17:00-17:15,33.608676,86.763229,26.040528,4.122141,197.668063,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,24.392672,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

70,17:15-17:30,33.608676,86.763229,26.040528,4.122141,246.154288,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,24.392672,0.000000,0.000000,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

71,17:30-17:45,33.608676,86.763229,26.040528,4.122141,246.154288,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,24.392672,0.000000,5.202297,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

72,17:45-18:00,33.608676,86.763229,26.040528,7.360966,226.759798,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,36.589008,0.000000,5.202297,0.000000,0.000000,0.000000,57.098346,8.034240,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

73,18:00-18:15,33.608676,86.763229,26.040528,11.777546,187.970818,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,21.004010,0.000000,39.638092,0.000000,5.202297,0.000000,0.000000,0.000000,57.098346,6.056581,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

74,18:15-18:30,33.608676,86.763229,26.040528,57.415538,149.172189,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,31.506014,0.000000,40.668682,0.000000,12.087690,0.000000,0.000000,0.000000,57.098346,6.056581,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,27.219733,1.149350,325.653750,0,0,0,0,0

75,18:30-18:45,33.608676,86.763229,26.040528,57.415538,216.107302,6.291920,35.153237,6.508748,46.374858,2.172472,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,12.087690,0.000000,0.000000,0.000000,57.098346,6.056581,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,120.776822,16.816181,141.877931,46.797484,20.069920,0.000000,19.298004,27.219733,1.149350,325.653750,0,0,0,0,0

76,18:45-19:00,33.608676,86.763229,26.040528,57.415538,344.110936,18.971285,35.153237,6.679640,46.374858,2.172472,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.177437,0.000000,0.000000,0.000000,57.098346,9.146673,2.843754,0.000000,42.063947,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.194219,0.000000,37.929733,0.000000,175.634904,120.776822,16.816181,141.877931,48.155307,20.069920,0.000000,19.298004,27.219733,1.149350,325.653750,0,0,0,0,0

77,19:00-19:15,33.608676,86.763229,25.475097,57.415538,398.463753,18.971285,35.153237,6.679640,46.374858,1.437219,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.177437,0.000000,0.000000,0.000000,57.098346,9.146673,2.843754,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,662.237212,65.604402,8.949257,89.420178,76.242538,0.000000,8.194219,0.000000,37.929733,0.000000,175.634904,120.776822,16.437457,141.877931,48.155307,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

78,19:15-19:30,33.608676,86.763229,25.475097,57.415538,398.463753,18.971285,35.153237,6.679640,46.374858,1.437219,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.177437,0.000000,0.000000,0.000000,57.098346,9.146673,2.843754,0.000000,40.846436,0.000000,0.000000,0.000000,115.391523,0.000000,659.354670,65.604402,8.949257,89.420178,76.242538,0.000000,8.194219,0.000000,37.929733,0.000000,175.634904,120.776822,16.437457,141.877931,48.155307,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

79,19:30-19:45,33.608676,93.232770,26.668853,57.415538,407.612356,18.971285,35.153237,6.679640,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.177437,0.000000,0.000000,0.000000,57.098346,9.146673,5.154583,0.000000,42.138823,0.000000,0.000000,0.000000,119.999494,0.000000,663.963077,65.604402,8.949257,93.537621,76.242538,0.000000,8.194219,0.000000,37.929733,0.000000,175.634904,125.972265,17.136624,141.877931,48.155307,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

80,19:45-20:00,33.608676,93.245211,26.668853,7.360966,407.612356,18.971285,35.153237,6.679640,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.177437,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.194219,0.000000,37.929733,0.000000,175.634904,125.996738,17.136624,141.877931,48.155307,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

81,20:00-20:15,33.608676,93.245211,26.668853,4.122141,407.612356,18.971285,35.153237,6.679640,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.177437,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.194219,0.000000,37.929733,0.000000,175.634904,125.996738,17.136624,141.877931,48.155307,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

82,20:15-20:30,33.608676,93.245211,26.668853,4.122141,407.612356,18.971285,35.153237,6.679640,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.177437,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.194219,0.000000,37.929733,0.000000,175.634904,125.996738,17.136624,141.877931,48.155307,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

83,20:30-20:45,33.608676,93.245211,26.668853,16.194126,407.612356,18.971285,35.153237,6.679640,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.177437,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.194219,0.000000,37.929733,0.000000,175.634904,125.996738,17.136624,141.877931,48.155307,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

84,20:45-21:00,33.608676,93.245211,26.668853,16.194126,407.612356,3.184170,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.140715,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.136624,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

85,21:00-21:15,33.608676,93.245211,26.668853,16.194126,407.612356,3.184170,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.140715,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.136624,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

86,21:15-21:30,33.608676,93.245211,26.668853,16.194126,407.612356,3.184170,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.140715,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.136624,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

87,21:30-21:45,33.608676,93.245211,26.668853,16.194126,407.612356,3.184170,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.140715,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.136624,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

88,21:45-22:00,33.608676,93.245211,26.668853,16.194126,407.612356,18.971285,35.153237,6.679640,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.177437,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.194219,0.000000,37.929733,0.000000,175.634904,125.996738,17.136624,141.877931,48.155307,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

89,22:00-22:15,33.608676,93.245211,26.668853,16.194126,407.612356,18.971285,35.153237,6.679640,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.177437,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.194219,0.000000,37.929733,0.000000,175.634904,125.996738,17.136624,141.877931,48.155307,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

90,22:15-22:30,33.608676,93.245211,26.668853,16.194126,407.612356,18.971285,35.153237,6.679640,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.177437,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.194219,0.000000,37.929733,0.000000,175.634904,125.996738,17.136624,141.877931,48.155307,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

91,22:30-22:45,33.608676,93.245211,26.668853,16.194126,407.612356,18.971285,35.153237,6.679640,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,18.177437,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.194219,0.000000,37.929733,0.000000,175.634904,125.996738,17.136624,141.877931,48.155307,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

92,22:45-23:00,33.608676,93.245211,26.668853,16.194126,407.612356,6.291920,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,15.300873,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.136624,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

93,23:00-23:15,33.608676,93.245211,26.668853,16.194126,407.612356,6.291920,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,15.300873,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.136624,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

94,23:15-23:30,33.608676,93.245211,26.668853,16.194126,407.612356,6.291920,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,15.300873,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.136624,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

95,23:30-23:45,33.608676,93.245211,26.668853,16.194126,407.612356,6.291920,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,15.300873,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.136624,141.877931,46.797484,20.069920,0.000000,19.298004,42.754719,1.149350,325.653750,0,0,0,0,0

96,23:45-24:00,33.608676,93.245211,26.668853,16.194126,407.612356,6.291920,35.153237,6.508748,46.374858,2.981541,0.000000,0.000000,42.008019,0.000000,40.668682,0.000000,15.300873,0.000000,0.000000,0.000000,57.098346,6.180184,5.170020,0.000000,42.138823,0.000000,0.000000,0.000000,120.014262,0.000000,663.963077,65.604402,8.949257,93.552789,76.242538,0.000000,8.047894,0.000000,36.560562,0.000000,173.645772,125.996738,17.136624,141.877931,46.797484,20.069920,0.000000,18.415591,42.754719,1.149350,325.653750,0,0,0,0,0

