Block,Time,RAPPC,SINGRAULI_HYDRO,DULHASTI,RIHAND3,UNCHAHAR2,DADRI_LF,TEHRI,TANDA2,RAPPB,PARBATI3,SEWA2,UNCHAHAR1,JHAJJAR,ANTA_GF,CHAMERA1,URI2,DADRT2,ANTA_RF,URI,BSIUL,NJPC,DADRI_RF,AURY_CRF,RIHAND2,AURY_RF,SINGRAULI,DHAULIGNGA,KOLDAM,RIHAND1,AURY_GF,DADRI_CRF,CHAMERA3,DADRI_GF,RAMPUR,CHAMERA2,ANTA_LF,UNCHAHAR3,AURY_LF,UNCHAHAR4,ANTA_CRF,SALAL,NAPP,KISHANGANGA,TANAKPUR,KOTESHWR,KHSTPP-II,KHSTPP-I,BRBCL,FSTPP I & II,SASAN,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,620.295539,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,6.762975,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

49,12:00-12:15,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,620.295539,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

50,12:15-12:30,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,620.295539,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

51,12:30-12:45,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,620.295539,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

52,12:45-13:00,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.945018,551.611430,0.000000,0.000000,4.519401,613.279630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

53,13:00-13:15,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.998510,444.841658,0.000000,0.000000,4.519401,565.284630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

54,13:15-13:30,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.544764,368.049658,0.000000,0.000000,4.519401,565.284630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

55,13:30-13:45,52.378863,0.734515,0.000000,118.706633,35.154418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.544764,368.049658,0.000000,0.000000,4.519401,565.284630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

56,13:45-14:00,52.378863,0.734515,0.000000,118.706633,35.154418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.544764,425.643658,0.000000,0.000000,4.519401,565.284630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

57,14:00-14:15,52.378863,0.734515,0.000000,118.706633,34.962438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.544764,425.643658,0.000000,0.000000,4.519401,565.284630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

58,14:15-14:30,52.378863,0.734515,0.000000,118.706633,34.962438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.544764,425.643658,0.000000,0.000000,4.519401,565.284630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

59,14:30-14:45,52.378863,0.734515,0.000000,118.706633,34.962438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.544764,464.039658,0.000000,0.000000,4.519401,565.284630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,14.844470,401.977323,0.000000,0,0,0,0,0

60,14:45-15:00,52.378863,0.734515,0.000000,118.706633,34.962438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.544764,464.039658,0.000000,0.000000,4.519401,565.284630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,14.844470,401.977323,0.000000,0,0,0,0,0

61,15:00-15:15,52.378863,0.734515,0.000000,118.706633,34.962438,0.000000,14.937004,0.000000,0.000000,0.000000,0.000000,17.544764,483.237658,0.000000,0.000000,4.519401,565.284630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,120.551441,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,14.844470,401.977323,0.000000,0,0,0,0,0

62,15:15-15:30,52.378863,0.734515,0.000000,118.706633,34.962438,0.000000,14.937004,0.000000,0.000000,0.000000,0.000000,17.544764,483.237658,0.000000,0.000000,4.519401,565.284630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.460503,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

63,15:30-15:45,52.378863,0.734515,0.000000,118.706633,40.690257,0.000000,14.937004,0.000000,0.000000,0.000000,0.000000,17.398763,545.631158,0.000000,0.000000,4.519401,565.284630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,127.750691,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.399627,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

64,15:45-16:00,52.378863,0.734515,15.818050,118.706633,33.965870,0.000000,29.874008,0.000000,0.000000,0.000000,0.000000,17.398763,626.958781,0.000000,0.000000,4.519401,565.284630,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,127.750691,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.399627,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

65,16:00-16:15,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,29.874008,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,124.121789,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,3.198867,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

66,16:15-16:30,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,29.874008,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,124.121789,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,3.198867,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,0.000000,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

67,16:30-16:45,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,124.121789,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,3.198867,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

68,16:45-17:00,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,0.000000,18.180506,0.000000,0.000000,56.691694,0.000000,124.121789,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,3.198867,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,8.518153,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

69,17:00-17:15,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,0.000000,36.361012,0.000000,0.000000,56.691694,0.000000,124.121789,8.656826,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,12.641921,0.000000,25.331857,0.000000,0.000000,0.000000,1.338485,20.503464,0.000000,0.000000,17.036305,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

70,17:15-17:30,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,5.067005,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,1.055890,54.541518,0.000000,0.000000,56.691694,0.000000,124.121789,17.539362,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,12.641921,0.000000,25.331857,0.000000,0.000000,0.000000,6.692423,20.503464,0.000000,0.000000,25.554458,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

71,17:30-17:45,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,6.397734,20.945018,626.958781,0.000000,6.749057,4.519401,651.954481,0.000000,2.119459,12.518632,81.812277,0.000000,0.000000,56.691694,0.000000,124.121789,17.539362,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,25.283843,0.000000,25.331857,0.000000,0.000000,0.000000,53.539382,20.503464,0.000000,1.229632,34.072610,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

72,17:45-18:00,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,6.397734,20.945018,626.958781,0.000000,13.346450,4.519401,651.954481,0.000000,2.119459,12.518632,112.264625,0.000000,0.000000,56.691694,0.000000,124.121789,26.309043,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,25.283843,0.000000,25.331857,0.000000,0.000000,0.000000,53.539382,20.503464,0.000000,1.229632,34.072610,141.355738,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

73,18:00-18:15,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,6.525688,20.945018,626.958781,0.000000,21.232988,4.519401,651.954481,0.000000,2.119459,12.518632,112.264625,0.000000,0.000000,56.691694,0.000000,126.329471,35.078724,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,25.283843,0.000000,25.331857,0.000000,0.000000,0.000000,53.539382,20.503464,0.000000,1.229632,34.072610,141.600248,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

74,18:15-18:30,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,7.165462,20.945018,626.958781,0.000000,25.024593,4.519401,651.954481,0.000000,2.119459,12.518632,112.264625,0.000000,0.000000,56.691694,0.000000,126.330519,35.078724,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,25.283843,0.000000,25.331857,0.000000,0.000000,0.000000,53.539382,20.503464,0.000000,1.229632,34.072610,141.600248,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

75,18:30-18:45,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,7.165462,20.945018,626.958781,0.000000,25.024593,4.519401,651.954481,0.000000,2.119459,12.518632,112.264625,0.000000,0.000000,56.691694,0.000000,126.330519,26.309043,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,25.283843,0.000000,25.331857,0.000000,0.000000,0.000000,53.539382,20.503464,0.000000,1.229632,34.072610,141.600248,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

76,18:45-19:00,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,7.165462,20.945018,626.958781,0.000000,25.024593,4.519401,651.954481,0.000000,2.649324,12.518632,103.628884,0.000000,0.000000,56.691694,0.000000,126.330519,26.309043,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,25.283843,0.000000,25.331857,0.000000,0.000000,0.000000,6.692423,20.503464,0.000000,1.229632,34.072610,141.600248,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

77,19:00-19:15,52.378863,0.734515,31.636100,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,5.067005,20.945018,626.958781,0.000000,25.024593,4.519401,651.954481,0.000000,2.119459,6.259316,72.722024,0.000000,0.000000,56.691694,0.000000,126.330519,8.769681,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,12.641921,0.000000,25.331857,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,1.229632,25.554458,141.600248,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

78,19:15-19:30,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,13.485981,4.519401,651.954481,0.000000,24.373781,6.259316,54.541518,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,12.641921,0.000000,25.331857,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,1.229632,17.036305,141.600248,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

79,19:30-19:45,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,6.066568,4.519401,651.954481,0.000000,24.373781,6.259316,31.815886,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,1.844448,8.518153,141.600248,44.538477,16.570590,19.898727,401.977323,0.000000,0,0,0,0,0

80,19:45-20:00,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.649324,6.259316,11.181011,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,1.844448,8.518153,141.600248,44.538477,15.943939,19.898727,401.977323,0.000000,0,0,0,0,0

81,20:00-20:15,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,8.005796,651.954481,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,1.844448,8.518153,141.600248,44.538477,17.722826,19.898727,401.977323,0.000000,0,0,0,0,0

82,20:15-20:30,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,44.811012,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,8.005796,651.954481,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,1.844448,8.518153,141.600248,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

83,20:30-20:45,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,43.662011,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

84,20:45-21:00,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,41.726853,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

85,21:00-21:15,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,27.817902,0.000000,0.000000,0.000000,0.000000,20.945018,626.958781,0.000000,0.000000,4.519401,651.954481,0.000000,2.649324,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

86,21:15-21:30,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,27.817902,0.000000,0.000000,0.000000,0.000000,17.398763,551.611430,0.000000,0.000000,4.519401,570.544882,0.000000,24.373781,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.399627,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

87,21:30-21:45,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,27.817902,0.000000,0.000000,0.000000,0.000000,20.939606,503.616430,0.000000,0.000000,4.519401,562.203351,0.000000,24.373781,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,19.898727,401.977323,0.000000,0,0,0,0,0

88,21:45-22:00,52.378863,0.734515,15.818050,118.706633,40.690257,0.000000,13.908951,0.000000,0.000000,0.000000,0.000000,20.945018,473.638658,0.000000,0.000000,4.519401,562.203351,0.000000,3.179189,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.331857,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,13.859218,19.898727,401.977323,0.000000,0,0,0,0,0

89,22:00-22:15,52.378863,0.734515,15.818050,118.706633,34.962438,0.000000,13.908951,0.000000,0.000000,0.000000,0.000000,17.544764,444.841658,0.000000,0.000000,4.519401,562.203351,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,14.844470,401.977323,0.000000,0,0,0,0,0

90,22:15-22:30,52.378863,0.734515,0.000000,118.706633,34.962438,0.000000,13.908951,0.000000,0.000000,0.000000,0.000000,17.544764,416.044658,0.000000,0.000000,4.519401,562.203351,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,14.844470,401.977323,0.000000,0,0,0,0,0

91,22:30-22:45,52.378863,0.734515,0.000000,118.706633,34.962438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.544764,377.648658,0.000000,0.000000,4.519401,555.580521,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.777251,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,14.844470,401.977323,0.000000,0,0,0,0,0

92,22:45-23:00,52.378863,0.734515,0.000000,118.706633,34.962438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.998510,346.931858,0.000000,0.000000,4.519401,517.184521,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,14.844470,401.977323,0.000000,0,0,0,0,0

93,23:00-23:15,52.378863,0.734515,0.000000,118.706633,28.559819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.998510,346.931858,0.000000,0.000000,4.519401,478.788521,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,14.844470,401.977323,0.000000,0,0,0,0,0

94,23:15-23:30,52.378863,0.734515,0.000000,118.706633,28.238050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.998510,346.931858,0.000000,0.000000,4.519401,478.788521,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,14.844470,401.977323,0.000000,0,0,0,0,0

95,23:30-23:45,52.378863,0.734515,0.000000,118.706633,28.238050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.998510,346.931858,0.000000,0.000000,4.519401,472.069221,0.000000,2.119459,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,10.659306,401.977323,0.000000,0,0,0,0,0

96,23:45-24:00,52.378863,0.734515,0.000000,118.706633,28.238050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.998510,346.931858,0.000000,0.000000,4.519401,412.555421,0.000000,3.179189,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,126.330519,0.000000,0.000000,84.687753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.845021,0.000000,0.000000,0.000000,2.230808,20.503464,0.000000,0.614816,8.518153,141.600248,44.538477,14.398548,10.659306,401.977323,0.000000,0,0,0,0,0

