Block,Time,PARBATI3,KOTESHWR,RAPPC,RAMPUR,DHAULIGNGA,CHAMERA2,SEWA2,CHAMERA3,DULHASTI,NJPC,KOLDAM,KISHANGANGA,CHAMERA1,UNCHAHAR4,BSIUL,RIHAND1,SINGRAULI,SINGRAULI_HYDRO,TEHRI,RIHAND3,NAPP,TANDA2,DADRI_RF,AURY_RF,AURY_CRF,ANTA_RF,AURY_GF,DADRT2,DADRI_CRF,SALAL,URI,ANTA_LF,DADRI_GF,JHAJJAR,URI2,RAPPB,TANAKPUR,RIHAND2,ANTA_CRF,UNCHAHAR1,DADRI_LF,UNCHAHAR2,ANTA_GF,AURY_LF,UNCHAHAR3,TALA,BRBCL,KHSTPP-I,KUDGI,FSTPP I & II,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,15.931754,20.142311,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.136957,19.006051,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

48,11:45-12:00,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,15.931754,20.142311,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.136957,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

49,12:00-12:15,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,15.931754,20.142311,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

50,12:15-12:30,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,15.931754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

51,12:30-12:45,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,15.931754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,14.305933,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

52,12:45-13:00,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,15.931754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,14.305933,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

53,13:00-13:15,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,15.931754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,48.030624,0.000000,0.000000,630.986951,9.754045,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

54,13:15-13:30,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,15.931754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,48.030624,0.000000,0.000000,630.986951,9.754045,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

55,13:30-13:45,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,15.931754,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.754045,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

56,13:45-14:00,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,15.931754,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.754045,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

57,14:00-14:15,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,31.863508,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

58,14:15-14:30,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

59,14:30-14:45,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,88.945600,100.063800,0.573341,0.000000,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

60,14:45-15:00,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,88.945600,100.063800,0.573341,15.044375,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,5.573119,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

61,15:00-15:15,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,0.000000,0.000000,0.000000,0.000000,0.000000,6.304309,88.945600,100.063800,0.573341,15.044375,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

62,15:15-15:30,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,15.044375,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

63,15:30-15:45,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,21.973430,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,30.088750,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

64,15:45-16:00,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,45.228644,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,30.088750,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

65,16:00-16:15,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,45.228644,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,45.133124,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,48.030624,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

66,16:15-16:30,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,45.228644,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,45.133124,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,17.974746,48.030624,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

67,16:30-16:45,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,45.228644,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,68.528718,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

68,16:45-17:00,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,45.228644,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,68.528718,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

69,17:00-17:15,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,64.089172,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,68.528718,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

70,17:15-17:30,3.076841,8.579383,25.518879,0.000000,8.832720,12.732795,0.000000,0.000000,47.795262,82.400364,0.000000,0.000000,6.797571,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,68.528718,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

71,17:30-17:45,6.153682,8.579383,25.518879,0.000000,17.665439,12.732795,0.000000,0.000000,47.795262,90.091065,0.000000,0.000000,13.518764,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,14.604481,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

72,17:45-18:00,31.615157,17.158766,25.518879,0.000000,26.498159,12.732795,5.103428,0.000000,47.795262,109.867152,0.000000,0.000000,27.113906,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,12.808166,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

73,18:00-18:15,31.615157,25.738150,25.518879,0.000000,35.330878,25.465589,10.206856,9.356536,47.795262,126.347225,0.000000,0.000000,38.188600,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,48.030624,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

74,18:15-18:30,31.615157,37.749286,25.518879,0.000000,35.330878,38.198384,15.279354,18.731538,47.795262,135.685933,0.000000,0.000000,40.748764,0.000000,18.912928,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,48.030624,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

75,18:30-18:45,31.615157,37.749286,25.518879,0.000000,35.330878,38.198384,15.279354,18.731538,47.795262,135.685933,0.000000,0.000000,40.748764,0.000000,18.912928,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

76,18:45-19:00,31.615157,37.749286,25.518879,0.000000,35.330878,38.198384,15.279354,18.731538,47.795262,135.685933,0.000000,0.000000,40.748764,0.000000,18.912928,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

77,19:00-19:15,31.615157,37.749286,25.518879,0.000000,35.330878,38.198384,15.279354,18.731538,47.795262,135.685933,0.000000,0.000000,27.113906,0.000000,18.912928,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

78,19:15-19:30,3.692209,37.749286,25.518879,0.000000,35.330878,38.198384,15.279354,18.731538,47.795262,135.685933,0.000000,0.000000,27.113906,0.000000,18.912928,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

79,19:30-19:45,0.000000,37.749286,25.518879,0.000000,35.330878,38.198384,15.279354,18.731538,47.795262,128.178344,0.000000,0.000000,25.204476,0.000000,6.304309,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

80,19:45-20:00,0.000000,25.738150,25.518879,0.000000,35.330878,38.198384,10.206856,0.000000,47.795262,128.178344,0.000000,0.000000,13.518764,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

81,20:00-20:15,0.000000,17.158766,25.518879,0.000000,35.330878,38.198384,5.103428,0.000000,47.795262,114.444950,0.000000,0.000000,13.518764,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

82,20:15-20:30,0.000000,8.579383,25.518879,0.000000,24.265713,38.198384,5.103428,0.000000,47.795262,91.555960,0.000000,0.000000,6.797571,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

83,20:30-20:45,0.000000,8.579383,25.518879,0.000000,17.879999,25.465589,5.103428,0.000000,47.795262,64.089172,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

84,20:45-21:00,0.000000,8.579383,25.518879,0.000000,17.369142,12.732795,3.067212,0.000000,47.795262,54.933576,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

85,21:00-21:15,0.000000,8.579383,25.518879,0.000000,7.918285,12.732795,0.000000,0.000000,47.795262,36.622384,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

86,21:15-21:30,0.000000,8.579383,25.518879,0.000000,7.918285,12.732795,0.000000,0.000000,47.795262,27.466788,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

87,21:30-21:45,0.000000,8.579383,25.518879,0.000000,0.000000,12.732795,0.000000,0.000000,47.795262,18.311192,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,60.177499,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

88,21:45-22:00,0.000000,8.579383,25.518879,0.000000,0.000000,12.732795,0.000000,0.000000,47.795262,18.311192,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,45.133124,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

89,22:00-22:15,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,45.072216,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

90,22:15-22:30,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,45.072216,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

91,22:30-22:45,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,30.088750,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

92,22:45-23:00,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,30.088750,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

93,23:00-23:15,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,30.088750,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

94,23:15-23:30,0.000000,8.579383,25.518879,0.000000,0.000000,0.000000,0.000000,0.000000,47.795262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,100.063800,0.573341,30.088750,119.559926,19.308543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.220305,0.000000,12.919348,19.212250,0.000000,0.000000,630.986951,9.103776,0.000000,8.421601,88.926264,0.000000,9.658332,0.000000,40.982749,0.000000,0.000000,25.513949,1.989674,19.336023,43.718696,135.35,20.041764,95.075112,404.866836,0,0,0,0,0

