Block,Time,SEWA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,URI,SALAL,RAPPB,RAPPC,RIHAND2,RIHAND3,BSIUL,CHAMERA1,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DHAULIGNGA,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
56,13:45-14:00,15.804048,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.52,0.99476,46.92,81.921,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,0,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

57,14:00-14:15,15.804048,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.52,0.99476,46.92,81.921,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,3.5644,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

58,14:15-14:30,15.804048,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.52,0.99476,46.92,81.921,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,3.5644,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

59,14:30-14:45,15.804048,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.52,0.99476,46.92,53.452,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,3.5644,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

60,14:45-15:00,15.804048,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.52,0.99476,46.92,53.452,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,3.5644,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

61,15:00-15:15,15.804048,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.52,1.05215,46.92,53.452,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,16.2944,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

62,15:15-15:30,15.804048,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.52,1.05215,46.92,53.452,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,16.2944,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

63,15:30-15:45,15.804048,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.52,1.05215,46.92,53.452,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,16.2944,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

64,15:45-16:00,15.804048,138.75,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.52,1.05215,46.92,53.452,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,16.2944,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

65,16:00-16:15,15.804048,138.75,11.7852,0,19.985,42.392196,0,32.41932,26.39091,65.52,1.05215,46.92,53.452,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,16.2944,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

66,16:15-16:30,15.804048,138.75,11.7852,0,19.985,42.392196,0,32.41932,26.39091,65.52,1.05215,46.92,65.072,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,16.2944,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

67,16:30-16:45,15.804048,138.75,11.7852,0,19.985,42.392196,0,32.41932,26.39091,65.52,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,29.279,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

68,16:45-17:00,15.804048,138.75,11.7852,0,19.985,42.392196,0,32.41932,26.39091,65.52,1.05215,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,29.279,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

69,17:00-17:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,51.888,85.407,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,3.5644,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

70,17:15-17:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,51.888,85.407,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,3.5644,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

71,17:30-17:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,3.5644,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

72,17:45-18:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,3.5644,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

73,18:00-18:15,15.804048,135.75,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,16.2944,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

74,18:15-18:30,15.804048,135.75,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,16.2944,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

75,18:30-18:45,15.804048,135.75,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,16.2944,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

76,18:45-19:00,15.804048,135.75,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,51.888,85.407,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,0,39.8364,92,0,16.2944,0,36.5917,0,30.45,0,9.45,0,67.332,0,0,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,345.375

77,19:00-19:15,15.804048,135.75,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,51.888,85.407,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.8364,92,0,16.2944,0,37.5164,0,30.45,0,9.45,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,342

78,19:15-19:30,15.804048,135.75,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.8364,92,0,16.2944,0,37.5164,0,30.45,0,9.45,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,342

79,19:30-19:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.8364,92,0,30.552,0,37.5164,0,30.45,0,9.45,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,31.564,342

80,19:45-20:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,0,39.8364,92,0,30.552,0,37.5164,0,30.45,0,9.45,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,31.564,342

81,20:00-20:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,11.997,39.8364,92,0,30.552,0,37.5164,0,30.45,0,9.45,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,31.564,342

82,20:15-20:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,11.997,39.8364,92,0,30.552,0,37.5164,0,30.45,0,9.45,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,31.564,342

83,20:30-20:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,11.997,39.8364,92,0,16.2944,0,37.5164,0,30.45,0,9.45,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

84,20:45-21:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,11.997,39.8364,92,0,16.2944,0,36.5917,0,30.45,0,9.45,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

85,21:00-21:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,23.994,39.8364,92,0,16.2944,0,36.5917,0,40.95,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

86,21:15-21:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,23.994,39.8364,92,0,16.2944,0,36.5917,0,40.95,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

87,21:30-21:45,15.804048,139.3125,6.405,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,35.991,39.8364,92,0,16.2944,0,36.5917,0,40.95,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

88,21:45-22:00,15.804048,139.3125,6.405,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,35.991,39.8364,92,0,16.2944,0,37.5164,0,40.95,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

89,22:00-22:15,15.804048,139.3125,6.405,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,35.991,39.8364,92,0,16.2944,0,37.5164,0,40.95,0,0,0,67.332,0,0,0,63.568,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

90,22:15-22:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,35.991,39.8364,92,0,16.2944,0,37.5164,0,40.95,0,0,0,67.332,0,0,0,63.568,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

91,22:30-22:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,35.991,39.8364,92,0,16.2944,0,37.5164,0,35.7,0,5.25,0,67.332,0,0,0,63.568,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

92,22:45-23:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,30.5616,686.779958,49.436556,653.1525,0,40.0316,154.69245,35.991,39.8364,92,0,16.2944,0,37.5164,0,35.7,0,5.25,0,67.332,0,0,0,63.568,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

93,23:00-23:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,28.44,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,35.991,39.8364,92,0,16.2944,0,36.5917,0,35.7,0,5.25,0,67.332,0,0,0,63.568,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

94,23:15-23:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,1.05215,46.92,83.664,0,50.76,118.125,123.665624,0,28.44,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,35.991,39.8364,92,0,16.2944,0,36.5917,0,35.7,0,5.25,0,67.332,0,0,0,63.568,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

95,23:30-23:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,0.99476,46.92,83.664,0,50.76,118.125,123.665624,0,28.44,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,35.991,39.8364,92,0,16.2944,0,36.5917,0,35.7,0,5.25,0,67.332,0,0,0,63.568,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

96,23:45-24:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.34316,26.39091,65.772,0.99476,46.92,83.664,0,50.76,118.125,123.665624,0,28.44,29.062808,686.779958,49.436556,653.1525,0,35.496,152.9405,35.991,39.8364,92,0,16.2944,0,36.5917,0,35.7,0,5.25,0,67.332,0,0,0,63.568,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,342

