Block,Time,BSIUL,CHAMERA1,CHAMERA3,DULHASTI,DADRT2,DHAULIGNGA,JHAJJAR,CHAMERA2,UNCHAHAR2,UNCHAHAR4,URI,UNCHAHAR3,URI2,RIHAND3,SALAL,SINGRAULI,SINGRAULI_HYDRO,TANAKPUR,TEHRI,UNCHAHAR1,KOLDAM,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND2,TANDA2,RIHAND1,SEWA2,NJPC,KISHANGANGA,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
54,13:15-13:30,13.0416,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.6995,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,0,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,23.52,15.00135,14.253199,416.25

55,13:30-13:45,13.0416,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.6995,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,0,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,23.52,15.00135,14.253199,414

56,13:45-14:00,13.0416,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.6995,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,0,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,23.52,15.00135,14.253199,414

57,14:00-14:15,13.0416,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,5.7645,67.536,19.6995,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,0,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,23.52,15.00135,14.253199,414

58,14:15-14:30,13.0416,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,5.7645,67.536,19.6995,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,0,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,23.52,15.00135,14.253199,414

59,14:30-14:45,13.0416,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,5.124,67.536,19.6995,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,0,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,23.52,15.00135,14.253199,414

60,14:45-15:00,13.0416,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.6995,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,0,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,23.52,15.00135,14.253199,414

61,15:00-15:15,13.0416,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,48.576,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.6995,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,0,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,23.52,15.00135,14.253199,414

62,15:15-15:30,13.0416,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,48.576,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.6995,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,0,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,23.52,15.00135,14.253199,414

63,15:30-15:45,12.1,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.6995,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,5.27868,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

64,15:45-16:00,13.0416,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.6995,0,35.496,38.8752,3.1825,0,0,52.029,118.125,0,92,10.55736,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

65,16:00-16:15,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,32.41932,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.6995,0,35.496,38.8752,15.276,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

66,16:15-16:30,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,32.41932,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.6995,0,35.496,38.8752,15.276,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

67,16:30-16:45,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,32.41932,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.6995,0,35.496,38.8752,15.276,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,59.184,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

68,16:45-17:00,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,32.41932,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.6995,0,35.496,38.8752,15.276,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,76.72,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

69,17:00-17:15,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,15.276,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,76.72,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

70,17:15-17:30,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,3.1825,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,76.72,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

71,17:30-17:45,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.93737,12.0414,67.536,19.1285,0,35.496,38.8752,3.1825,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,76.72,0,0,0,5.25,0,28.35,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

72,17:45-18:00,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.93737,12.0414,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,76.72,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

73,18:00-18:15,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,48.576,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,76.72,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

74,18:15-18:30,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,48.576,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,76.72,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

75,18:30-18:45,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,76.72,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

76,18:45-19:00,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,9.9918,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,76.72,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

77,19:00-19:15,6.5208,42.66,30.5616,49.436556,686.779957,37.5164,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,9.9918,67.536,19.1285,0,39.44,38.8752,0,0,0,52.029,118.125,0,92,15.804048,154.69245,0,0,76.72,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

78,19:15-19:30,6.5208,42.66,30.5616,49.436556,686.779957,37.5164,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,9.9918,67.536,19.1285,0,39.44,38.8752,0,0,0,52.029,118.125,0,92,15.804048,154.69245,0,0,76.72,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

79,19:30-19:45,6.5208,42.66,30.5616,49.436556,686.779957,37.5164,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,9.9918,67.536,19.1285,0,39.44,38.8752,0,0,0,52.029,118.125,0,92,15.804048,154.69245,0,0,76.72,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

80,19:45-20:00,6.5208,42.66,30.5616,49.436556,686.779957,37.5164,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,9.9918,67.536,19.1285,0,39.44,38.8752,0,0,0,52.029,118.125,0,92,15.804048,154.69245,0,0,76.72,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.778,147.515625,23.52,15.00135,14.253199,414

81,20:00-20:15,6.5208,42.66,30.5616,49.436556,686.779957,37.5164,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,9.9918,67.536,19.1285,0,39.44,38.8752,0,0,0,52.029,118.125,0,92,15.804048,154.69245,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,414

82,20:15-20:30,6.5208,42.66,30.5616,49.436556,686.779957,37.5164,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,39.44,38.8752,0,0,0,52.029,118.125,0,92,15.804048,154.69245,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,414

83,20:30-20:45,6.5208,42.66,30.5616,49.436556,686.779957,37.5164,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,39.44,38.8752,0,0,0,52.029,118.125,0,92,15.804048,154.69245,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,414

84,20:45-21:00,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,414

85,21:00-21:15,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,416.25

86,21:15-21:30,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,416.25

87,21:30-21:45,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,416.25

88,21:45-22:00,13.0416,42.66,30.5616,49.436556,686.779957,37.5164,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,39.44,38.8752,0,0,0,52.029,118.125,0,92,15.804048,154.69245,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,416.25

89,22:00-22:15,13.0416,42.66,30.5616,49.436556,686.779957,37.5164,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,39.44,38.8752,0,0,0,52.029,118.125,0,92,15.804048,154.69245,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,416.25

90,22:15-22:30,13.0416,42.66,30.5616,49.436556,686.779957,37.5164,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,39.44,38.8752,0,0,0,52.029,118.125,0,92,15.804048,154.69245,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,416.25

91,22:30-22:45,13.0416,42.66,30.5616,49.436556,686.779957,37.5164,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,39.44,38.8752,0,0,0,52.029,118.125,0,92,15.804048,154.69245,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,416.25

92,22:45-23:00,13.0416,42.66,30.5616,49.436556,686.779957,37.5164,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,39.44,38.8752,0,0,0,52.029,118.125,0,92,15.804048,154.69245,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,416.25

93,23:00-23:15,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,416.25

94,23:15-23:30,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,416.25

95,23:30-23:45,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,416.25

96,23:45-24:00,6.5208,42.66,29.062808,49.436556,686.779957,36.5917,435.435,39.51012,42.392196,0,41.952,26.39091,31.6122,123.665625,84.5936,139.3125,0.9565,12.0414,67.536,19.1285,0,35.496,38.8752,0,0,0,52.029,118.125,0,92,15.804048,153.6034,0,0,78.912,0,0,0,0,0,33.6,0,58.644,0,2.172,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.52,15.00135,14.253199,416.25

