Block,Time,KHSTPP-II,KHSTPP-I,BRBCL,FSTPP I & II,TALA,SASAN,TANAKPUR,AURY_CRF,URI2,DADRI_RF,ANTA_GF,AURY_RF,AURY_LF,ANTA_LF,ANTA_RF,RAMPUR,CHAMERA3,ANTA_CRF,TEHRI,UNCHAHAR4,UNCHAHAR3,BSIUL,UNCHAHAR1,DADRI_LF,NJPC,DULHASTI,KOLDAM,SINGRAULI,RAPPB,KISHANGANGA,SALAL,SEWA2,SINGRAULI_HYDRO,NAPP,TANDA2,PARBATI3,RIHAND3,AURY_GF,KOTESHWR,CHAMERA1,RIHAND1,DADRI_CRF,RAPPC,DHAULIGNGA,JHAJJAR,DADRT2,UNCHAHAR2,URI,DADRI_GF,RIHAND2,CHAMERA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,65.825468,22.030478,14.449476,8.977956,10.903593,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,14.931150,6.281487,6.483009,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,0.000000,65.383699,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,40.412362,0.000000,119.815254,46.719885,0,0,0,0,0

49,12:00-12:15,65.825468,22.030478,14.449476,8.977956,11.611618,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,14.931150,6.281487,6.483009,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,0.000000,93.493990,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,40.412362,0.000000,119.815254,46.719885,0,0,0,0,0

50,12:15-12:30,65.825468,22.030478,14.449476,8.977956,11.611618,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,14.931150,6.281487,6.483009,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,0.000000,93.493990,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,40.412362,0.000000,119.815254,31.146590,0,0,0,0,0

51,12:30-12:45,65.825468,22.030478,14.449476,8.977956,11.696581,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,14.931150,6.281487,6.483009,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,103.005669,0.000000,37.757166,0.000000,93.493990,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,40.412362,0.000000,106.174926,31.146590,0,0,0,0,0

52,12:45-13:00,65.825468,22.030478,14.449476,8.977956,11.838186,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,14.931150,6.281487,6.483009,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,103.005669,0.000000,37.757166,0.000000,93.493990,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,40.412362,0.000000,106.174926,31.146590,0,0,0,0,0

53,13:00-13:15,65.825468,22.030478,14.449476,8.977956,11.866507,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,14.931150,6.281487,6.483009,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,103.005669,0.000000,37.757166,0.000000,93.493990,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,35.094946,0.000000,106.174926,31.146590,0,0,0,0,0

54,13:15-13:30,65.825468,22.030478,14.449476,8.977956,11.866507,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,14.931150,6.281487,6.483009,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,103.005669,0.000000,37.757166,0.000000,93.493990,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,35.094946,0.000000,106.174926,31.146590,0,0,0,0,0

55,13:30-13:45,65.825468,22.030478,14.449476,8.977956,11.045198,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,14.931150,6.281487,6.483009,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,0.000000,93.493990,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,35.094946,0.000000,119.815254,31.146590,0,0,0,0,0

56,13:45-14:00,65.825468,22.030478,14.449476,8.977956,11.045198,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,14.931150,6.281487,6.483009,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,0.000000,93.493990,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,35.094946,0.000000,119.815254,31.146590,0,0,0,0,0

57,14:00-14:15,65.825468,22.030478,14.449476,8.977956,11.045198,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,14.931150,6.281487,6.483009,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,0.000000,93.493990,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,35.094946,0.000000,119.815254,31.146590,0,0,0,0,0

58,14:15-14:30,65.825468,22.030478,14.449476,10.863327,11.045198,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,6.281487,7.870257,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,0.000000,93.493990,0.000000,65.495617,0.000000,115.596000,232.508446,28.692757,35.094946,0.000000,119.815254,31.146590,0,0,0,0,0

59,14:30-14:45,65.825468,22.030478,14.449476,10.863327,11.045198,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,6.281487,7.870257,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,0.000000,93.493990,0.000000,65.495617,0.000000,115.596000,232.508446,28.692757,35.094946,0.000000,119.815254,31.146590,0,0,0,0,0

60,14:45-15:00,65.825468,22.030478,14.449476,10.863327,11.045198,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,6.281487,7.870257,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,13.533748,93.493990,0.000000,65.495617,0.000000,136.306950,232.508446,28.692757,35.094946,0.000000,119.815254,31.146590,0,0,0,0,0

61,15:00-15:15,76.530621,25.085295,14.449476,11.578288,9.119368,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,6.281487,7.870257,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,27.067497,93.493990,0.000000,65.495617,0.000000,136.306950,232.508446,28.692757,35.094946,0.000000,119.815254,31.146590,0,0,0,0,0

62,15:15-15:30,76.530621,25.085295,14.449476,11.578288,9.119368,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,6.281487,7.870257,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,27.067497,93.493990,0.000000,65.495617,0.000000,136.306950,232.508446,28.692757,35.094946,0.000000,119.815254,31.146590,0,0,0,0,0

63,15:30-15:45,76.530621,25.085295,14.449476,11.578288,9.119368,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,0.000000,7.870257,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,136.306950,232.508446,28.692757,35.094946,0.000000,119.815254,31.146590,0,0,0,0,0

64,15:45-16:00,76.530621,25.085295,14.449476,11.578288,9.119368,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,0.000000,7.870257,0.000000,173.357832,57.003666,2.233605,137.308623,0.000000,8.034549,76.675790,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,136.306950,232.508446,28.692757,35.094946,0.000000,119.815254,31.146590,0,0,0,0,0

65,16:00-16:15,95.239785,30.989457,14.449476,11.578288,9.119368,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,0.000000,7.870257,0.000000,173.357832,57.003666,4.467208,137.308623,0.000000,8.034549,77.235467,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,136.306950,232.508446,28.692757,35.094946,0.000000,119.815254,28.372400,0,0,0,0,0

66,16:15-16:30,95.239785,30.989457,14.449476,11.578288,9.119368,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,0.000000,7.870257,0.000000,173.357832,57.003666,4.467208,137.308623,0.000000,8.034549,77.235467,0.000000,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,115.596000,232.508446,28.692757,35.094946,0.000000,119.815254,28.372400,0,0,0,0,0

67,16:30-16:45,95.239785,30.989457,14.449476,11.578288,9.119368,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,0.000000,7.870257,0.000000,173.357832,57.003666,6.700814,137.308623,0.000000,8.034549,77.235467,5.957446,1.189171,47.815925,5.161459,4.115306,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,115.596000,232.508446,28.692757,35.094946,0.000000,119.815254,28.372400,0,0,0,0,0

68,16:45-17:00,95.239785,30.989457,14.449476,11.578288,9.119368,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,0.000000,7.870257,0.000000,173.357832,57.003666,6.700814,137.308623,0.000000,8.034549,77.235467,11.914891,1.189171,47.815925,5.161459,4.115306,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,115.596000,232.508446,28.692757,35.094946,0.000000,119.815254,28.372400,0,0,0,0,0

69,17:00-17:15,95.239785,30.989457,14.449476,10.969290,8.807837,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,0.000000,7.870257,0.000000,173.357832,57.003666,6.700814,137.308623,0.000000,8.034549,77.235467,11.914891,1.189171,47.815925,5.161459,4.115306,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,115.596000,232.508446,28.692757,35.094946,0.000000,119.815254,28.372400,0,0,0,0,0

70,17:15-17:30,95.239785,30.989457,14.449476,10.969290,8.807837,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,22.346088,0.000000,62.940746,1.647243,18.250489,0.000000,7.870257,0.000000,173.357832,57.003666,6.700814,137.308623,0.000000,8.034549,77.235467,11.914891,1.189171,47.815925,5.161459,4.115306,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,115.596000,232.508446,28.692757,35.094946,0.000000,119.815254,28.372400,0,0,0,0,0

71,17:30-17:45,95.239785,30.989457,14.449476,10.969290,8.637911,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,1.647243,18.250489,0.000000,7.870257,0.000000,173.357832,57.003666,9.385651,137.308623,0.000000,8.034549,77.235467,11.914891,1.189171,47.815925,5.161459,4.115306,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,115.596000,232.508446,28.692757,35.094946,0.000000,119.815254,28.372400,0,0,0,0,0

72,17:45-18:00,95.239785,30.989457,14.449476,10.969290,8.496306,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,1.647243,18.250489,0.000000,7.870257,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,11.914891,1.189171,47.815925,5.161459,7.348760,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,115.596000,232.508446,28.692757,35.094946,0.000000,119.815254,28.372400,0,0,0,0,0

73,18:00-18:15,95.239785,30.989457,14.449476,10.969290,8.354701,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,1.647243,18.250489,0.000000,7.870257,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,11.914891,1.189171,47.815925,5.161459,11.758017,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,115.596000,232.508446,28.692757,35.094946,0.000000,119.815254,28.372400,0,0,0,0,0

74,18:15-18:30,95.239785,30.989457,14.449476,10.969290,8.213096,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,1.647243,14.940783,0.000000,6.483009,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,11.914891,1.189171,47.815925,5.161459,76.427108,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,35.094946,0.000000,119.815254,28.372400,0,0,0,0,0

75,18:30-18:45,95.239785,30.989457,14.449476,10.969290,8.071491,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,1.647243,14.940783,6.281487,6.483009,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,11.914891,1.189171,47.815925,5.161459,76.427108,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,35.094946,0.000000,119.815254,42.558599,0,0,0,0,0

76,18:45-19:00,95.239785,30.989457,14.449476,10.969290,7.929886,333.241594,10.488892,0.000000,38.020768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.668564,33.552946,0.000000,62.940746,1.647243,14.940783,18.939827,6.483009,0.000000,175.343664,57.003666,9.836884,137.308623,0.000000,8.180632,77.235467,18.147295,1.189171,47.815925,5.161459,76.427108,125.787810,0.000000,43.975993,40.601245,93.493990,0.000000,65.495617,0.000000,115.596000,230.228700,24.082500,35.094946,0.000000,119.815254,48.233079,0,0,0,0,0

77,19:00-19:15,95.239785,30.989457,14.449476,10.969290,7.646675,333.241594,10.488892,0.000000,38.020768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.668564,33.552946,0.000000,62.940746,2.371857,15.415016,18.939827,6.680293,0.000000,175.343664,57.003666,9.836884,137.308623,0.000000,8.180632,77.235467,18.147295,1.189171,47.815925,5.161459,57.320331,125.787810,0.000000,43.975993,40.601245,93.493990,0.000000,65.495617,0.000000,116.772575,230.317902,24.082500,35.094946,0.000000,119.815254,48.233079,0,0,0,0,0

78,19:15-19:30,95.239785,30.989457,14.449476,13.131837,7.505070,333.241594,10.488892,0.000000,38.020768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.668564,33.552946,0.000000,62.940746,2.522401,15.415016,18.939827,6.680293,0.000000,175.343664,57.003666,9.836884,137.308623,0.000000,8.180632,77.235467,18.147295,1.189171,47.815925,5.161459,57.320331,125.787810,0.000000,43.975993,40.601245,93.493990,0.000000,65.495617,0.000000,186.881549,230.317902,24.082500,35.094946,0.000000,119.815254,48.233079,0,0,0,0,0

79,19:30-19:45,95.239785,30.989457,14.449476,13.775190,7.505070,333.241594,10.488892,0.000000,38.020768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.668564,33.552946,0.000000,62.940746,2.522401,21.629553,18.939827,8.791654,0.000000,175.343664,57.003666,9.836884,137.308623,0.000000,8.180632,77.235467,18.147295,1.189171,47.815925,5.161459,57.320331,125.787810,0.000000,43.975993,40.601245,93.493990,0.000000,65.495617,0.000000,286.756493,235.294887,33.828880,35.094946,0.000000,119.815254,48.233079,0,0,0,0,0

80,19:45-20:00,95.239785,30.989457,14.449476,13.775190,7.505070,333.241594,10.488892,0.000000,38.020768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.668564,33.552946,0.000000,62.940746,2.976597,26.624629,18.939827,10.548231,0.000000,175.343664,57.003666,9.836884,137.308623,0.000000,8.180632,77.235467,18.147295,1.189171,47.815925,5.161459,8.818513,125.787810,0.000000,43.975993,40.601245,93.493990,0.000000,65.495617,0.000000,286.756493,281.533287,42.068949,35.094946,0.000000,119.815254,48.233079,0,0,0,0,0

81,20:00-20:15,95.239785,30.989457,14.449476,13.775190,7.646675,333.241594,10.488892,0.000000,38.020768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.668564,33.552946,0.000000,62.940746,2.976597,26.624629,18.939827,10.548231,0.000000,175.343664,57.003666,9.836884,137.308623,0.000000,8.180632,77.235467,18.147295,1.189171,47.815925,5.161459,16.167273,125.787810,0.000000,43.975993,40.601245,93.493990,0.000000,65.495617,0.000000,366.526210,329.698287,42.068949,35.094946,0.000000,119.815254,48.233079,0,0,0,0,0

82,20:15-20:30,95.239785,30.989457,14.449476,13.775190,7.929886,333.241594,10.488892,0.000000,38.020768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.668564,33.552946,0.000000,62.940746,2.976597,26.624629,18.939827,10.548231,0.000000,175.343664,57.003666,9.836884,137.308623,0.000000,8.180632,77.235467,18.147295,1.189171,47.815925,5.161459,16.167273,125.787810,0.000000,43.975993,40.601245,93.493990,0.000000,65.495617,0.000000,395.773154,449.331285,42.068949,35.094946,0.000000,119.815254,48.233079,0,0,0,0,0

83,20:30-20:45,95.239785,30.989457,14.449476,13.775190,8.071491,333.241594,10.488892,0.000000,38.020768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.668564,33.552946,0.000000,62.940746,2.976597,26.624629,18.939827,10.548231,0.000000,175.343664,57.003666,9.836884,137.308623,0.000000,8.180632,77.235467,18.147295,1.189171,47.815925,5.161459,16.167273,125.787810,0.000000,43.975993,40.601245,93.493990,0.000000,65.495617,0.000000,395.773154,497.496285,42.068949,35.094946,0.000000,119.815254,48.233079,0,0,0,0,0

84,20:45-21:00,95.239785,30.989457,14.449476,13.775190,8.213096,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,2.976597,26.624629,1.059630,10.548231,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,12.073756,1.189171,47.815925,5.161459,16.167273,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,119.815254,46.719885,0,0,0,0,0

85,21:00-21:15,95.239785,30.989457,14.449476,13.775190,8.213096,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,2.976597,26.624629,1.059630,10.548231,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,12.073756,1.189171,47.815925,5.161459,16.167273,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,119.815254,46.719885,0,0,0,0,0

86,21:15-21:30,95.239785,30.989457,14.449476,13.775190,8.354701,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,2.976597,26.624629,1.059630,10.548231,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,12.073756,1.189171,47.815925,5.161459,16.167273,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,119.815254,46.719885,0,0,0,0,0

87,21:30-21:45,95.239785,30.989457,14.449476,13.775190,8.496306,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,2.976597,26.624629,1.059630,10.548231,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,12.073756,1.189171,47.815925,5.161459,18.371902,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,119.815254,46.719885,0,0,0,0,0

88,21:45-22:00,95.239785,30.989457,14.449476,13.775190,8.637911,333.241594,10.488892,0.000000,38.020768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.668564,33.552946,0.000000,62.940746,2.976597,26.624629,18.939827,10.548231,0.000000,175.343664,57.003666,9.836884,137.308623,0.000000,8.180632,77.235467,18.147295,1.189171,47.815925,5.161459,18.371902,125.787810,0.000000,43.975993,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,119.815254,48.233079,0,0,0,0,0

89,22:00-22:15,95.239785,30.989457,14.449476,13.775190,8.779516,333.241594,10.488892,0.000000,38.020768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.668564,33.552946,0.000000,62.940746,2.976597,26.624629,18.939827,10.548231,0.000000,175.343664,57.003666,9.836884,137.308623,0.000000,8.180632,77.235467,18.147295,1.189171,47.815925,5.161459,18.371902,125.787810,0.000000,43.975993,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,119.815254,48.233079,0,0,0,0,0

90,22:15-22:30,95.239785,30.989457,14.449476,13.775190,9.062726,333.241594,10.488892,0.000000,38.020768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.668564,33.552946,0.000000,62.940746,2.976597,26.624629,18.939827,10.548231,0.000000,175.343664,57.003666,9.836884,137.308623,0.000000,8.180632,77.235467,18.147295,1.189171,47.815925,5.161459,18.371902,125.787810,0.000000,43.975993,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,119.815254,48.233079,0,0,0,0,0

91,22:30-22:45,95.239785,30.989457,14.449476,13.775190,9.062726,333.241594,10.488892,0.000000,38.020768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.668564,33.552946,0.000000,62.940746,2.976597,26.624629,18.939827,10.548231,0.000000,175.343664,57.003666,9.836884,137.308623,0.000000,8.180632,77.235467,18.147295,1.189171,47.815925,5.161459,18.371902,125.787810,0.000000,43.975993,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,101.704035,48.233079,0,0,0,0,0

92,22:45-23:00,95.239785,30.989457,14.449476,13.775190,9.062726,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,2.976597,26.624629,6.281487,10.548231,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,12.073756,1.189171,47.815925,5.161459,18.371902,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,101.704035,31.146590,0,0,0,0,0

93,23:00-23:15,95.239785,30.989457,14.449476,13.775190,9.487542,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,2.976597,26.624629,6.281487,10.548231,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,12.073756,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,101.704035,31.146590,0,0,0,0,0

94,23:15-23:30,95.239785,30.989457,14.449476,13.775190,9.487542,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,2.976597,26.624629,6.281487,10.548231,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,12.073756,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,101.704035,31.146590,0,0,0,0,0

95,23:30-23:45,95.239785,30.989457,14.449476,13.775190,9.487542,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,2.976597,26.624629,6.281487,10.548231,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,12.073756,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,101.704035,31.146590,0,0,0,0,0

96,23:45-24:00,95.239785,30.989457,14.449476,13.775190,9.487542,333.241594,9.625101,0.000000,36.499938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.497955,33.552946,0.000000,62.940746,2.976597,26.624629,6.281487,10.548231,0.000000,173.357832,57.003666,9.836884,137.308623,0.000000,8.034549,77.235467,12.073756,1.189171,47.815925,5.161459,0.000000,125.787810,0.000000,37.757166,40.601245,93.493990,0.000000,65.495617,0.000000,406.936452,528.578073,42.068949,35.094946,0.000000,101.704035,31.146590,0,0,0,0,0

