Block,Time,TANDA2,DADRI_RF,RIHAND1,UNCHAHAR3,RAPPB,SALAL,KOTESHWR,CHAMERA3,PARBATI3,DADRI_CRF,JHAJJAR,DADRI_LF,UNCHAHAR4,URI,BSIUL,ANTA_GF,DULHASTI,CHAMERA2,TANAKPUR,AURY_CRF,SINGRAULI,ANTA_LF,UNCHAHAR1,DHAULIGNGA,AURY_RF,URI2,RAMPUR,ANTA_CRF,RIHAND3,KOLDAM,AURY_LF,CHAMERA1,TEHRI,SINGRAULI_HYDRO,NAPP,AURY_GF,ANTA_RF,DADRT2,SEWA2,RIHAND2,DADRI_GF,NJPC,RAPPC,UNCHAHAR2,SASAN,KHSTPP-II,BRBCL,TALA,FSTPP I & II,KUDGI,KHSTPP-I,KISHANGANGA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
91,22:30-22:45,1.348441,5.861192,90.321054,25.868161,0.000000,73.128146,33.896130,31.127918,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.922114,0.000000,137.484400,0.000000,20.807199,37.155045,19.195727,32.796320,1.755412,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,4.989135,666.362695,16.061339,115.787038,0.000000,156.703840,53.835345,41.681010,405.453114,142.824507,19.363991,11.386032,20.070786,111.34,41.138818,2.166265,0,0,0,0,0

92,22:45-23:00,1.348441,5.861192,90.321054,25.868161,0.000000,73.128146,33.896130,31.127918,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.922114,0.000000,137.484400,0.000000,20.807199,37.155045,19.195727,32.796320,1.755412,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,4.989135,666.362695,16.061339,115.787038,0.000000,156.703840,53.835345,41.681010,405.453114,142.824507,19.017804,11.386032,20.070786,111.34,41.138818,2.166265,0,0,0,0,0

93,23:00-23:15,1.348441,5.861192,90.321054,25.868161,0.000000,73.128146,32.201323,29.601353,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.301982,0.000000,137.484400,0.000000,20.807199,37.155045,19.195727,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,4.989135,666.362695,15.985475,115.787038,0.000000,154.929110,53.835345,41.681010,405.453114,142.824507,17.622202,11.386032,20.070786,111.34,41.138818,2.114992,0,0,0,0,0

94,23:15-23:30,1.348441,5.861192,90.321054,25.868161,0.000000,73.128146,31.902239,29.601353,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.301982,0.000000,137.484400,0.000000,20.807199,37.155045,19.195727,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.321363,666.362695,15.985475,115.787038,0.000000,154.929110,53.835345,41.681010,405.453114,142.824507,19.363991,11.386032,20.070786,111.34,41.138818,2.114992,0,0,0,0,0

95,23:30-23:45,1.348441,5.861192,90.321054,25.868161,0.000000,73.128146,31.902239,29.601353,36.305059,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.922114,0.000000,137.484400,0.000000,20.807199,37.155045,19.195727,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,666.362695,15.985475,115.787038,0.000000,154.929110,53.835345,41.681010,405.453114,142.824507,15.736595,11.386032,20.070786,111.34,41.138818,2.114992,0,0,0,0,0

96,23:45-24:00,1.348441,5.861192,90.321054,25.868161,0.000000,73.128146,31.902239,29.601353,32.415231,0.358524,636.969001,0.000000,0.784242,45.962390,19.036167,0.000000,50.334016,40.533274,9.922114,0.000000,137.484400,0.000000,20.807199,37.155045,19.195727,32.796320,1.710502,0.000000,121.310901,2.595375,0.000000,40.807771,34.178727,1.053942,40.559605,0.000000,0.000000,666.362695,15.985475,115.787038,0.000000,154.929110,53.835345,41.681010,405.453114,142.824507,15.969878,11.386032,20.070786,111.34,41.138818,2.114992,0,0,0,0,0

