Block,Time,SALAL,RAPPB,TEHRI,JHAJJAR,FSTPP I & II,SASAN,TALA,KHSTPP-I,KHSTPP-II,BRBCL,NAPP,CHAMERA1,TANAKPUR,DULHASTI,DADRI_RF,ANTA_LF,TANDA2,KOTESHWR,UNCHAHAR2,DHAULIGNGA,DADRI_CRF,DADRI_GF,KOLDAM,ANTA_CRF,UNCHAHAR1,ANTA_GF,DADRI_LF,RIHAND3,DADRT2,RAMPUR,NJPC,ANTA_RF,SINGRAULI_HYDRO,CHAMERA3,KISHANGANGA,AURY_LF,AURY_RF,PARBATI3,BSIUL,AURY_GF,URI2,UNCHAHAR3,CHAMERA2,SINGRAULI,URI,RAPPC,AURY_CRF,SEWA2,RIHAND1,UNCHAHAR4,RIHAND2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,76.590115,0.000000,0.000000,168.857500,16.079673,385.356938,0.000000,34.590700,106.813079,19.298004,46.628272,0.000000,11.124332,57.098346,0.000000,0.000000,5.170020,0.000000,29.222286,21.004010,0.000000,0.000000,0.000000,0.000000,11.485591,0.000000,0.000000,92.562471,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,17.713441,46.797484,129.766603,37.283736,65.604402,0.000000,0.000000,65.492298,2.333611,97.976814,0,0,0,0,0

49,12:00-12:15,76.590115,0.000000,0.000000,178.006103,16.079673,385.356938,0.000000,34.590700,114.502946,17.127269,46.628272,0.000000,11.124332,57.098346,0.000000,0.000000,5.170020,0.000000,24.620292,21.004010,0.000000,0.000000,0.000000,0.000000,8.067818,0.000000,0.000000,125.996738,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,15.102904,46.797484,144.724338,37.283736,65.604402,0.000000,0.000000,93.649279,2.333611,120.014262,0,0,0,0,0

50,12:15-12:30,76.590115,0.000000,0.000000,178.006103,20.069920,385.356938,0.000000,42.754719,142.613764,19.298004,46.628272,0.000000,11.124332,57.098346,0.000000,0.000000,5.170020,0.000000,24.620292,21.004010,0.000000,0.000000,0.000000,0.000000,8.067818,0.000000,0.000000,125.996738,366.847840,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,15.102904,46.797484,144.724338,31.957488,65.604402,0.000000,0.000000,93.649279,2.333611,120.014262,0,0,0,0,0

51,12:30-12:45,63.909187,0.000000,0.000000,178.006103,20.069920,385.356938,0.000000,34.649559,128.524680,18.269666,46.628272,0.000000,3.708111,57.098346,0.000000,0.000000,5.170020,0.000000,30.047770,21.004010,0.000000,0.000000,0.000000,0.000000,11.296953,0.000000,0.000000,125.996738,364.918040,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,18.454778,46.797484,144.724338,31.957488,65.604402,0.000000,0.000000,93.649279,2.333611,120.014262,0,0,0,0,0

52,12:45-13:00,63.909187,0.000000,0.000000,178.006103,20.069920,385.356938,0.000000,34.649559,128.524680,19.298004,46.628272,0.000000,3.708111,57.098346,0.000000,0.000000,5.170020,0.000000,30.222405,21.004010,0.000000,0.000000,0.000000,0.000000,11.296953,0.000000,0.000000,125.996738,364.918040,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,18.572492,46.797484,144.724338,31.957488,65.604402,0.000000,0.000000,93.649279,2.333611,120.014262,0,0,0,0,0

53,13:00-13:15,63.909187,0.000000,0.000000,178.006103,20.069920,385.356938,0.000000,34.649559,115.016080,19.298004,46.628272,0.000000,3.708111,57.098346,0.000000,0.000000,5.170020,0.000000,30.222405,21.004010,0.000000,0.000000,0.000000,0.000000,11.296953,0.000000,0.000000,125.996738,364.918040,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,18.572492,46.797484,144.724338,37.283736,65.604402,0.000000,0.000000,93.649279,2.333611,120.014262,0,0,0,0,0

54,13:15-13:30,63.909187,0.000000,0.000000,178.006103,20.069920,385.356938,0.000000,34.649559,115.016080,19.298004,46.628272,0.000000,3.708111,57.098346,0.000000,0.000000,5.170020,0.000000,34.824399,21.004010,0.000000,0.000000,0.000000,0.000000,14.714725,0.000000,0.000000,125.996738,413.163040,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,21.183029,46.797484,144.724338,37.283736,65.604402,0.000000,0.000000,93.649279,2.333611,120.014262,0,0,0,0,0

55,13:30-13:45,76.590115,0.000000,0.000000,173.606159,20.069920,385.356938,0.000000,34.649559,115.016080,19.298004,46.628272,0.000000,3.708111,57.098346,0.000000,0.000000,5.170020,0.000000,42.893761,21.004010,0.000000,0.000000,0.000000,0.000000,16.596569,0.000000,0.000000,125.996738,461.408040,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.403813,46.797484,144.724338,37.283736,65.604402,0.000000,0.000000,93.649279,2.981358,120.014262,0,0,0,0,0

56,13:45-14:00,76.590115,0.000000,0.000000,173.606159,20.069920,385.356938,0.000000,34.649559,115.016080,19.298004,46.628272,0.000000,3.708111,57.098346,0.000000,0.000000,5.170020,0.000000,42.893761,21.004010,0.000000,0.000000,0.000000,0.000000,16.596569,0.000000,0.000000,125.996738,520.575708,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.403813,46.797484,144.724338,31.957488,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

57,14:00-14:15,76.590115,0.000000,0.000000,173.606159,20.069920,385.356938,0.000000,34.649559,115.016080,19.298004,46.628272,0.000000,3.708111,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,0.000000,0.000000,18.180822,0.000000,0.000000,125.996738,618.575730,5.126753,132.787943,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.143290,46.797484,144.724338,31.957488,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

58,14:15-14:30,76.590115,0.000000,0.000000,211.139418,16.113830,385.356938,0.000000,34.649559,128.524680,19.298004,46.628272,0.000000,3.708111,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,0.000000,0.000000,18.180935,0.000000,0.000000,125.996738,660.621969,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.143290,46.797484,144.724338,31.957488,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

59,14:30-14:45,76.590115,0.000000,0.000000,311.653051,16.113830,385.356938,0.000000,34.275950,127.139277,19.298004,46.628272,0.000000,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,0.000000,0.000000,21.631611,0.000000,0.000000,125.996738,660.621969,5.810321,150.528842,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.143290,46.797484,144.724338,31.957488,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

60,14:45-15:00,76.590115,0.000000,0.000000,422.211293,16.113830,385.356938,0.000000,34.648143,141.089222,19.298004,46.628272,0.000000,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,0.000000,0.000000,21.631611,0.000000,0.000000,125.996738,664.542017,5.810321,150.528842,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,0.000000,6.291920,0.000000,36.560562,26.143290,46.797484,144.724338,31.957488,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

61,15:00-15:15,76.590115,0.000000,0.000000,317.210875,16.113830,385.356938,0.000000,34.275950,141.089222,19.299737,46.628272,13.556227,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.893761,21.004010,0.000000,0.000000,1.807931,0.000000,21.631611,0.000000,0.000000,125.996738,660.621969,5.810321,150.528842,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,0.000000,0.000000,0.000000,36.560562,26.403813,46.797484,144.724338,31.957488,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

62,15:15-15:30,76.590115,0.000000,0.000000,220.325266,16.113830,385.356938,0.000000,34.275950,141.089222,19.299737,46.628272,13.556227,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,3.615861,0.000000,18.180935,0.000000,0.000000,125.996738,664.542017,5.810321,150.528842,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,0.000000,0.000000,0.000000,36.560562,26.143290,46.797484,144.724338,31.957488,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

63,15:30-15:45,76.590115,0.000000,0.000000,209.344704,16.113830,385.356938,0.000000,34.275950,141.089222,19.299737,46.628272,13.556227,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,5.423793,0.000000,18.180935,0.000000,0.000000,125.996738,664.542017,5.810321,150.528842,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,0.000000,0.000000,0.000000,36.560562,26.143290,46.797484,144.724338,31.957488,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

64,15:45-16:00,76.590115,0.000000,0.000000,209.344704,16.113830,385.356938,0.000000,34.275950,141.089222,19.299737,46.628272,27.112455,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,5.423793,0.000000,18.180935,0.000000,0.000000,125.996738,664.542017,5.810321,150.528842,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,0.000000,0.000000,0.000000,36.560562,26.143290,46.797484,144.724338,31.957488,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

65,16:00-16:15,76.590115,0.000000,0.000000,181.410849,16.113830,385.356938,0.000000,34.649559,118.868123,19.299737,46.628272,27.112455,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,5.423793,0.000000,21.571976,0.000000,0.000000,125.996738,646.028629,5.810321,150.528842,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,0.000000,0.000000,0.000000,36.560562,26.143290,46.797484,144.724338,34.087987,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

66,16:15-16:30,76.590115,0.000000,0.000000,181.410849,16.113830,385.356938,0.000000,34.649559,118.875680,19.299737,46.628272,40.668682,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,6.101766,0.000000,21.631611,0.000000,0.000000,125.996738,646.028629,5.810321,150.528842,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,0.000000,0.000000,0.000000,36.560562,26.143290,46.797484,144.724338,34.087987,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

67,16:30-16:45,76.590115,0.000000,0.000000,196.879547,15.936674,385.356938,0.000000,33.677712,138.609429,19.299737,46.628272,40.668682,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,6.711943,0.000000,18.074796,0.000000,0.000000,125.996738,614.891402,5.810321,150.528842,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,0.000000,0.000000,0.000000,36.560562,26.143290,35.524406,144.724338,34.087987,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

68,16:45-17:00,76.590115,0.000000,0.000000,173.606159,15.936674,385.356938,0.000000,33.677712,138.609429,19.299737,46.628272,40.668682,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,6.711943,0.000000,18.074796,0.000000,0.000000,125.996738,566.646402,5.810321,150.528842,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,0.000000,0.000000,0.000000,36.560562,26.143290,35.524406,144.724338,34.087987,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

69,17:00-17:15,76.590115,0.000000,0.000000,173.682000,19.856291,385.356938,0.000000,41.534796,138.609429,19.299737,46.628272,40.668682,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,6.711943,0.000000,18.074796,0.000000,0.000000,125.996738,494.278902,5.810321,150.528842,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,4.122141,6.291920,0.000000,36.560562,26.143290,35.524406,144.724338,40.479485,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

70,17:15-17:30,76.590115,0.000000,0.000000,173.682000,19.856291,385.356938,0.000000,41.534796,138.609429,19.299737,46.628272,40.668682,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,6.711943,0.000000,18.074796,0.000000,0.000000,125.996738,494.278902,5.394236,139.776782,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,4.122141,6.291920,0.000000,36.560562,26.143290,35.524406,144.724338,40.479485,65.604402,0.000000,0.000000,93.649279,2.981541,120.014262,0,0,0,0,0

71,17:30-17:45,76.590115,0.000000,0.000000,173.682000,19.856291,385.356938,0.000000,41.534796,138.609429,19.299737,46.628272,40.668682,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,6.711943,0.000000,18.074796,0.000000,0.000000,125.996738,474.980902,5.394236,139.776782,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,4.122141,6.291920,0.000000,36.560562,26.143290,35.524406,144.724338,40.479485,65.604402,0.000000,5.202297,93.649279,2.981541,120.014262,0,0,0,0,0

72,17:45-18:00,76.590115,0.000000,0.000000,173.682000,19.856291,385.356938,0.000000,41.534796,138.609429,19.299737,46.628272,40.668682,6.180184,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,6.711943,0.000000,18.074796,0.000000,0.000000,125.996738,474.980902,5.394236,139.776782,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,7.360966,6.291920,0.000000,36.560562,26.143290,35.524406,144.724338,40.479485,65.604402,0.000000,5.202297,93.649279,2.981541,120.014262,0,0,0,0,0

73,18:00-18:15,76.590115,0.000000,0.000000,173.682000,19.856291,385.356938,0.000000,41.534796,138.609429,19.299737,46.628272,40.668682,4.202525,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,21.004010,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,461.408040,5.394236,139.776782,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,11.777546,6.291920,0.000000,36.560562,26.143290,35.524406,144.724338,40.479485,65.604402,0.000000,5.202297,93.649279,2.981541,120.014262,0,0,0,0,0

74,18:15-18:30,76.590115,0.000000,0.000000,173.682000,19.856291,385.356938,0.000000,32.642856,138.609429,19.299737,46.628272,40.668682,4.202525,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,31.506014,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,461.408040,5.394236,139.776782,0.000000,1.149350,22.406766,8.047894,0.000000,0.000000,57.415538,6.291920,0.000000,36.560562,26.143290,35.524406,144.724338,40.479485,65.604402,0.000000,12.087690,93.649279,2.981541,120.014262,0,0,0,0,0

75,18:30-18:45,76.590115,0.000000,0.000000,173.682000,19.856291,385.356938,0.000000,32.642856,138.609429,19.299737,46.628272,40.668682,4.202525,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,531.103233,5.394236,139.776782,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,57.415538,6.291920,0.000000,36.560562,26.143290,35.524406,144.724338,40.479485,65.604402,0.000000,12.087690,93.649279,2.981541,120.014262,0,0,0,0,0

76,18:45-19:00,76.590115,0.000000,0.000000,238.765856,19.856291,385.356938,0.000000,32.642856,138.609429,19.298004,46.628272,40.668682,4.202525,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,536.918605,6.062942,159.345532,0.000000,1.149350,33.608676,8.194219,0.000000,0.000000,57.415538,18.971285,0.000000,37.775547,26.143290,46.797484,144.724338,40.479485,65.604402,0.000000,18.177437,93.649279,2.981541,120.014262,0,0,0,0,0

77,19:00-19:15,76.590115,0.000000,0.000000,369.547244,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,8.528655,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,585.163605,6.062942,159.345532,0.000000,1.149350,33.608676,8.194219,0.000000,0.000000,57.415538,18.971285,0.000000,37.775547,26.143290,46.797484,144.724338,40.479485,65.604402,0.000000,18.177437,93.649279,2.981541,120.014262,0,0,0,0,0

78,19:15-19:30,76.590115,0.000000,0.000000,369.547244,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,8.528655,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,633.408605,6.062942,159.345532,0.000000,1.149350,33.608676,8.194219,0.000000,0.000000,57.415538,18.971285,0.000000,37.775547,26.143290,46.797484,144.724338,40.479485,65.604402,0.000000,18.177437,93.649279,2.981541,120.014262,0,0,0,0,0

79,19:30-19:45,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,625.367077,6.062942,159.345532,0.000000,1.149350,33.608676,8.194219,0.000000,0.000000,57.415538,18.971285,0.000000,37.775547,26.143290,46.797484,144.724338,40.479485,65.604402,0.000000,18.177437,93.649279,2.981541,120.014262,0,0,0,0,0

80,19:45-20:00,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,633.086277,6.062942,159.345532,0.000000,1.149350,33.608676,8.194219,0.000000,0.000000,7.360966,18.971285,0.000000,37.775547,26.143290,46.797484,144.724338,40.479485,65.604402,0.000000,18.177437,93.649279,2.981541,120.014262,0,0,0,0,0

81,20:00-20:15,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,633.086277,6.062942,159.345532,0.000000,1.149350,33.608676,8.194219,0.000000,0.000000,4.122141,18.971285,0.000000,37.775547,26.143290,46.797484,144.724338,34.087987,65.604402,0.000000,18.177437,93.649279,2.981541,120.014262,0,0,0,0,0

82,20:15-20:30,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,633.086277,6.062942,159.345532,0.000000,1.149350,33.608676,8.194219,0.000000,0.000000,4.122141,18.971285,0.000000,37.775547,26.143290,46.797484,144.724338,34.087987,65.604402,0.000000,18.177437,93.649279,2.981541,120.014262,0,0,0,0,0

83,20:30-20:45,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,664.252547,6.062942,159.345532,0.000000,1.149350,33.608676,8.194219,0.000000,0.000000,16.194126,18.971285,0.000000,37.775547,26.143290,46.797484,144.724338,34.087987,65.604402,0.000000,18.177437,93.649279,2.981541,120.014262,0,0,0,0,0

84,20:45-21:00,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,24.297558,8.047894,0.000000,0.000000,16.194126,3.184170,0.000000,36.560562,26.143290,35.524406,144.724338,34.087987,65.604402,0.000000,18.140715,93.649279,2.981541,120.014262,0,0,0,0,0

85,21:00-21:15,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,16.194126,3.184170,0.000000,36.560562,26.143290,46.797484,144.724338,34.087987,65.604402,0.000000,18.140715,93.649279,2.981541,120.014262,0,0,0,0,0

86,21:15-21:30,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,8.528655,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,16.194126,3.184170,0.000000,36.560562,26.143290,46.797484,144.724338,34.087987,65.604402,0.000000,18.140715,93.649279,2.981541,120.014262,0,0,0,0,0

87,21:30-21:45,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,8.528655,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,0.000000,16.194126,3.184170,0.000000,36.560562,26.143290,46.797484,144.724338,34.087987,65.604402,0.000000,18.140715,93.649279,2.981541,120.014262,0,0,0,0,0

88,21:45-22:00,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,664.252547,6.062942,159.345532,0.000000,1.149350,33.608676,8.194219,0.000000,0.000000,16.194126,18.971285,0.000000,37.775547,26.143290,46.797484,144.724338,34.087987,65.604402,0.000000,18.177437,93.649279,2.981541,120.014262,0,0,0,0,0

89,22:00-22:15,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,0.000000,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,0.000000,18.074796,0.000000,0.000000,125.996738,664.252547,6.062942,159.345532,0.000000,1.149350,33.608676,8.194219,0.000000,0.000000,16.194126,18.971285,0.000000,37.775547,26.143290,46.797484,144.724338,35.153237,65.604402,0.000000,18.177437,93.649279,2.981541,120.014262,0,0,0,0,0

90,22:15-22:30,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,17.523935,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,11.964278,18.074796,0.000000,0.000000,125.996738,664.252547,6.062942,159.345532,0.000000,1.149350,33.608676,8.194219,0.000000,18.324802,16.194126,18.971285,0.000000,37.775547,26.143290,46.797484,144.724338,35.153237,65.604402,0.000000,18.177437,93.649279,2.981541,120.014262,0,0,0,0,0

91,22:30-22:45,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,17.523935,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,11.964278,18.074796,0.000000,0.000000,125.996738,664.252547,6.062942,159.345532,0.000000,1.149350,33.608676,8.194219,0.000000,18.324802,16.194126,18.971285,0.000000,37.775547,26.143290,46.797484,144.724338,35.153237,65.604402,0.000000,18.177437,93.649279,2.981541,120.014262,0,0,0,0,0

92,22:45-23:00,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,17.523935,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,11.964278,18.074796,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,18.324802,16.194126,6.291920,0.000000,36.560562,26.143290,46.797484,144.724338,35.153237,65.604402,0.000000,18.140715,93.649279,2.981541,120.014262,0,0,0,0,0

93,23:00-23:15,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,19.298004,46.628272,40.668682,1.730452,57.098346,17.523935,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,11.964278,18.074796,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,18.324802,16.194126,6.291920,0.000000,36.560562,26.143290,46.797484,144.724338,35.153237,65.604402,0.000000,18.140715,93.649279,2.981541,120.014262,0,0,0,0,0

94,23:15-23:30,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,18.957745,46.628272,40.668682,1.730452,57.098346,17.523935,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,11.964278,18.074796,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,18.324802,16.194126,6.291920,0.000000,36.560562,26.143290,46.797484,144.724338,35.153237,65.604402,0.000000,18.140715,93.649279,2.981541,120.014262,0,0,0,0,0

95,23:30-23:45,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,17.461779,46.628272,40.668682,0.494415,57.098346,17.523935,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,11.964278,18.074796,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,18.324802,16.194126,6.291920,0.000000,36.560562,26.143290,46.797484,144.724338,35.153237,65.604402,0.000000,18.140715,93.649279,2.981541,120.014262,0,0,0,0,0

96,23:45-24:00,76.590115,0.000000,0.000000,407.612356,19.856291,385.356938,0.000000,41.534796,138.609429,18.109420,46.628272,40.668682,0.494415,57.098346,17.523935,0.000000,5.170020,0.000000,42.469205,42.008019,0.000000,0.000000,8.949257,11.964278,18.074796,0.000000,0.000000,125.996738,664.252547,5.810321,150.528842,0.000000,1.149350,33.608676,8.047894,0.000000,18.324802,16.194126,6.291920,0.000000,36.560562,26.143290,46.797484,144.724338,35.153237,65.604402,0.000000,18.140715,93.649279,2.981541,120.014262,0,0,0,0,0

