Block,Time,WR/01102023/01102023/L_NR_2022_09,WR/01102023/16072048/L_NR_2022_08,WR/01102023/24112044/L_NR_2020_07,NR/01102023/02012046/L_NR_2021_17,NR/01102023/02122045/L_NR_2021_13,SR/01102023/07102043/L_NR_2018_61,NR/01102023/13082046/L_NR_2021_12,NR/26072023/25122043/L_NR_2023_10,WR/01102023/29112042/L_NR_2019_05,WR/01102023/01102023/L_NR_2020_06,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/25072045/L_NR_2021_15,NR/01102023/14082046/L_NR_2021_16,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/RUMS(L_NR_2019_07),L_NR_2019_19,NR/22102023/11042047/L_NR_2021_17,NR/01102023/08032047/L_NR_2021_14,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,WR/01102023/30052048/L_NR_2022_10,NR/01102023/31102037/L_NR_2019_11,NR/01072024/31072024/Chanju/TPDDL/Jul01072024,NR/30092023/26122029/SH-06,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/19072037/LT-05,NR/01102023/05012040/L_NR_2020_02,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/31052040/LT-31,NR/01102023/30042040/GNA_LT_35,NR/01102023/23072042/L_NR_2012_04,NR/10072024/10072024/IEX_240709_01453,NR/01102023/22052037/LT-59,NR/01072024/31072024/NDMC/D-54/EE(POWER)2024,NR/05072024/31072024/1000011449-JITPL-BRPL(DISCOM),NR/01072024/31072024/NDMC/D-55/EE(POWER)2024,NR/01042024/31072024/LT_MEJA_DELHI,NR/01072024/31072024/IIPL/JPL(SH)-BRPL/BRPL T-249/24-25/1,NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_36,NR/01102023/06022042/L_NR_2012_07,NR/01072024/31072024/	NR/01072024/31072024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,NR/01072024/15072024/NR/01072024/15072024/717759,NR/30092023/31122025/SH-07,NR/01072024/31072024/APPCPL/180/F25/TGNA/3250,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01072024/31072024/R2,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01072024/31072024/IIPL/JPL(TM)-BRPL/BRPLT-169/24-25/02
57,14:00-14:15,13.33,6.66,7.17,0,46.04,31.02,230.21,75,33,7.16,33,41.5,0,21.5,33,105.979131,41,81,175,86,13.33,9.340000,14.530000,25.880000,28.250000,66.070000,5.380000,100.360000,14.110000,14.110000,0.000000,0.000000,8.910000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,14.470000,76.380000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

58,14:15-14:30,13.33,6.66,7.17,0,45.87,31.42,229.38,73,33,7.16,33,40.5,0,21.5,33,103.045284,40,79,172,83,13.33,9.340000,14.530000,25.880000,28.250000,66.070000,5.380000,100.360000,13.710000,13.710000,0.000000,0.000000,8.910000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,14.060000,86.890000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

59,14:30-14:45,13.33,6.66,7.17,0,45.04,31.62,225.21,72,33,7.16,33,39.5,0,21.5,33,100.744992,40,76,168,83,13.33,9.340000,14.530000,25.880000,28.250000,66.070000,4.630000,100.360000,13.210000,13.210000,0.000000,0.000000,9.300000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,13.540000,86.890000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

60,14:45-15:00,13.33,7.34,7.17,0,44.08,31.62,220.41,69,33,7.16,33,39.5,0,21.5,33,98.015832,38,73,161,80,13.33,9.340000,14.530000,25.880000,28.250000,66.070000,4.630000,100.360000,12.740000,12.740000,0.000000,0.000000,9.300000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,13.050000,86.890000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

61,15:00-15:15,13.33,8.34,7.17,0,34.63,24.01,173.14,66,33,7.16,33,37,0,21.5,33,66.630492,37,68,154,76,13.33,9.650000,14.530000,25.880000,28.250000,66.070000,4.820000,100.360000,12.030000,12.030000,0.000000,0.000000,9.680000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,12.330000,86.890000,0.000000,0.000000,25.880000,0.000000,0.000000,0.000000,132.160000,0.000000

62,15:15-15:30,13.33,9.66,7.17,0,32.36,25.01,161.81,63,33,7.16,33,35,0,21.5,33,63.628416,34,64,147,71,13.33,9.650000,14.530000,23.200000,28.250000,66.070000,4.820000,100.360000,11.220000,11.220000,0.000000,0.000000,9.680000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,11.500000,86.890000,0.000000,0.000000,23.200000,0.000000,0.000000,0.000000,132.160000,0.000000

63,15:30-15:45,13.33,10.66,7.17,0,30.09,26.01,150.47,60,33,7.16,33,33,0,21.5,33,61.425594,32,58,140,66,13.33,9.650000,14.530000,23.200000,28.250000,66.070000,4.820000,100.360000,10.310000,10.310000,0.000000,0.000000,10.080000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,10.570000,86.890000,0.000000,0.000000,23.200000,0.000000,0.000000,0.000000,132.160000,0.000000

64,15:45-16:00,15,11.34,7.17,0,27.82,27.01,139.13,55,33,7.16,33,32,0,21.5,33,58.667193,29,53,130,61,15,9.650000,14.530000,23.200000,28.250000,66.070000,4.820000,100.360000,9.510000,9.510000,0.000000,0.000000,10.080000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,9.750000,86.890000,0.000000,0.000000,23.200000,0.000000,0.000000,0.000000,132.160000,0.000000

65,16:00-16:15,35,11.66,7.5,0,25.82,35.22,129.13,51,33,7.5,33,30,0,22.5,33,55.255743,27,48,119,56,35,9.960000,14.530000,23.200000,28.250000,66.070000,5.000000,100.360000,8.850000,8.850000,0.000000,0.000000,10.380000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,9.080000,86.890000,0.000000,0.000000,23.200000,0.000000,0.000000,0.000000,132.160000,0.000000

66,16:15-16:30,36,12.34,8.33,0,23.82,35.82,119.13,46,33,8.34,33,28,0,25,33,51.210738,24,43,109,51,36,9.960000,14.530000,23.200000,28.250000,66.070000,5.000000,100.360000,5.930000,5.930000,0.000000,0.000000,10.380000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,6.080000,86.890000,0.000000,0.000000,23.200000,0.000000,0.000000,0.000000,132.160000,0.000000

67,16:30-16:45,36.67,13,10,0,21.82,36.82,109.13,42,33,10,33,26,0,30,33,61.883703,21,37,98,45,36.67,9.960000,14.530000,25.920000,27.750000,66.070000,5.000000,100.360000,5.020000,5.020000,0.000000,0.000000,10.380000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,5.150000,86.890000,0.000000,0.000000,25.920000,0.000000,0.000000,0.000000,132.160000,0.000000

68,16:45-17:00,37.33,13.34,11.67,0,19.82,37.61,99.12,36,30.99,11.66,33,21,0,35,26,52.692282,19,31,84,39,37.33,9.960000,14.530000,25.920000,27.750000,66.070000,5.000000,100.360000,4.110000,4.110000,0.000000,0.000000,10.380000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,4.210000,86.890000,0.000000,0.000000,25.920000,0.000000,0.000000,0.000000,132.160000,0.000000

69,17:00-17:15,38.33,13.34,13,0,17.56,38.81,87.81,30,24.4,13,33,17.5,0,39,18,43.510608,16,25,70,34,38.33,10.350000,13.610000,25.570000,27.750000,70.220000,5.280000,100.360000,3.910000,3.910000,0.000000,0.000000,10.380000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,4.010000,77.340000,0.000000,0.000000,25.570000,0.000000,0.000000,0.000000,132.160000,0.000000

70,17:15-17:30,40,13.34,13.33,0,15.3,41.61,76.51,24,17.91,13.34,33,14.5,0,40,9,34.884513,13,19,56,27,40,10.350000,13.610000,25.570000,27.750000,70.220000,5.280000,100.360000,3.710000,3.710000,0.000000,0.000000,10.380000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,3.800000,77.340000,0.000000,0.000000,25.570000,0.000000,0.000000,0.000000,132.160000,0.000000

71,17:30-17:45,40,18.34,17.5,0,13.04,41.81,65.2,18,11.81,17.5,25.89,11.5,0,52.5,3,26.433864,10,17,42,20,40,10.350000,9.470000,25.570000,27.750000,66.070000,5.280000,100.360000,3.510000,3.510000,0.000000,0.000000,10.380000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,3.600000,77.340000,0.000000,0.000000,25.570000,0.000000,0.000000,0.000000,132.160000,0.000000

72,17:45-18:00,40,17.66,17.5,0,10.78,42.01,53.89,12,7.55,17.5,16.89,7.5,0,52.5,0,18.899433,8,15,28,16,40,10.350000,9.470000,25.570000,27.240000,66.070000,5.280000,100.360000,2.930000,2.930000,0.000000,0.000000,10.380000,12.410000,0.000000,15.320000,5.780000,0.000000,261.540000,3.010000,77.340000,0.000000,0.000000,25.570000,0.000000,0.000000,0.000000,132.160000,0.000000

73,18:00-18:15,50,20,17.5,0,8.81,42.01,44.07,6,0,17.5,0,7,0,52.5,0,10.955628,3,13,14,7,50,10.580000,9.470000,25.570000,29.270000,66.070000,5.560000,100.360000,2.550000,2.550000,0.000000,0.000000,10.420000,12.410000,81.880000,15.320000,5.780000,61.410000,261.540000,2.620000,86.890000,0.000000,163.760000,25.570000,0.000000,0.000000,20.470000,132.160000,81.880000

74,18:15-18:30,40,19.34,17.33,0,6.85,42.01,34.24,3,0,17.34,0,5,0,52,0,6.754671,2,10,7,3,40,10.580000,9.470000,25.570000,29.270000,66.070000,5.560000,100.360000,1.590000,1.590000,0.000000,0.000000,10.420000,12.410000,81.880000,15.320000,5.780000,61.410000,261.540000,1.630000,86.890000,0.000000,163.760000,25.570000,0.000000,0.000000,20.470000,132.160000,81.880000

75,18:30-18:45,30,18.66,20.83,0,4.88,42.01,24.42,1,0,20.84,0,3,0,62.5,0,2.797389,1,7,4,1,30,10.580000,9.470000,25.570000,29.270000,66.070000,5.560000,100.360000,0.830000,0.830000,0.000000,0.000000,10.420000,12.410000,81.880000,15.320000,5.780000,61.410000,261.540000,0.860000,86.890000,0.000000,163.760000,25.570000,0.000000,0.000000,20.470000,132.160000,81.880000

76,18:45-19:00,29.33,17.66,20.83,0,2.92,42.01,14.59,0,0,20.84,0,3,0,62.5,0,0.58482,0,5,1,0,29.33,10.580000,9.470000,25.570000,29.270000,66.070000,5.560000,100.360000,0.500000,0.500000,0.000000,0.000000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.510000,86.890000,0.000000,163.760000,25.570000,0.000000,0.000000,20.470000,132.160000,81.880000

77,19:00-19:15,28.33,17,20.83,0,2.19,42.01,10.97,0,0,20.84,0,1,0,62.5,0,0,0,3,1,0,28.33,10.580000,9.470000,30.830000,29.270000,115.150000,5.840000,100.360000,0.080000,0.080000,0.000000,0.000000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.080000,86.890000,0.000000,163.760000,30.830000,0.000000,0.000000,20.470000,132.160000,81.880000

78,19:15-19:30,29.67,16.34,20.67,0,1.47,42.01,7.35,0,0,20.66,0,0.5,0,62,0,0,0,1,0,0,29.67,10.580000,9.470000,30.830000,30.790000,115.150000,5.840000,100.360000,0.010000,0.010000,0.000000,0.000000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.010000,86.890000,0.000000,163.760000,30.830000,0.000000,0.000000,20.470000,132.160000,81.880000

79,19:30-19:45,32.67,15.66,20.33,0,0.74,42.01,3.73,0,0,20.34,0,0,0,61,0,0,0,0,0,0,32.67,10.580000,9.470000,29.410000,30.790000,115.150000,5.840000,100.360000,0.000000,0.000000,0.000000,0.000000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

80,19:45-20:00,33.67,15,20.17,0,0.02,42.01,0.12,0,0,20.16,0,0,0,60.5,0,0,0,0,0,0,33.67,10.580000,9.470000,29.410000,30.790000,115.150000,5.840000,100.360000,0.000000,0.000000,0.000000,0.000000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

81,20:00-20:15,33.33,7.34,7.5,0,0.01,42.01,0.07,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,33.33,10.580000,9.470000,29.410000,30.790000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,0.000000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

82,20:15-20:30,14.67,7.34,7.67,0,0.01,42.01,0.03,0,0,7.66,0,0,0,23,0,0,0,0,0,0,14.67,10.580000,9.470000,29.410000,30.790000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,0.000000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

83,20:30-20:45,14.67,7.34,7.5,0,0,42.01,0.01,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,9.470000,29.410000,30.790000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,0.000000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

84,20:45-21:00,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,9.470000,29.410000,30.280000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,0.000000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

85,21:00-21:15,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,9.470000,29.410000,30.280000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,144.500000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

86,21:15-21:30,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,9.470000,29.410000,30.280000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,144.500000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

87,21:30-21:45,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,13.610000,29.410000,29.780000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,144.500000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

88,21:45-22:00,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,13.610000,29.410000,29.270000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,144.500000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

89,22:00-22:15,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,13.610000,29.410000,29.780000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,144.500000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

90,22:15-22:30,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,13.610000,29.410000,29.780000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,144.500000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

91,22:30-22:45,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,13.610000,29.410000,29.780000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,144.500000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

92,22:45-23:00,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,13.610000,29.410000,29.780000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,144.500000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

93,23:00-23:15,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,13.610000,29.410000,29.270000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,144.500000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

94,23:15-23:30,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,13.610000,29.410000,29.270000,115.150000,6.020000,100.360000,0.000000,0.000000,0.000000,144.500000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

95,23:30-23:45,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,13.610000,29.410000,29.270000,115.150000,6.020000,90.990000,0.000000,0.000000,0.000000,144.500000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

96,23:45-24:00,14.67,7.34,7.5,0,0,42.01,0,0,0,7.5,0,0,0,22.5,0,0,0,0,0,0,14.67,10.580000,13.610000,29.410000,29.270000,115.150000,6.020000,90.990000,0.000000,0.000000,0.000000,144.500000,10.420000,12.410000,81.880000,15.320000,13.720000,61.410000,261.540000,0.000000,86.890000,0.000000,163.760000,29.410000,0.000000,0.000000,20.470000,132.160000,81.880000

