Block,Time,ANTA_GF,CHAMERA2,PARBATI3,DADRI_RF,AURY_LF,BSIUL,SALAL,DADRI_CRF,ANTA_LF,RIHAND1,KOLDAM,RAPPC,RAPPB,RIHAND3,DADRT2,NAPP,SINGRAULI,UNCHAHAR4,RAMPUR,DULHASTI,AURY_CRF,UNCHAHAR3,AURY_RF,DADRI_GF,JHAJJAR,TANDA2,CHAMERA3,RIHAND2,ANTA_RF,CHAMERA1,KOTESHWR,KISHANGANGA,DADRI_LF,URI,SEWA2,AURY_GF,DHAULIGNGA,UNCHAHAR1,TANAKPUR,ANTA_CRF,TEHRI,SINGRAULI_HYDRO,UNCHAHAR2,URI2,NJPC,SASAN,KHSTPP-II,KHSTPP-I,BRBCL,TALA,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,80.858400,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,351.503016,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.553715,6.165453,0.000000,0.000000,0.644509,36.004128,23.308011,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,8.673892,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,80.858400,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,345.881432,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.553715,6.165453,0.000000,0.000000,0.644509,28.661704,23.308011,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,8.673892,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,80.858400,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,345.881432,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.553715,6.165453,0.000000,0.000000,0.644509,28.661704,23.308011,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,7.546784,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,80.858400,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,15.802922,0.000000,0.000000,345.881432,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,6.165453,0.000000,0.000000,0.644509,28.661704,25.897790,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,7.546784,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,80.858400,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,345.881432,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,6.165453,0.000000,0.000000,0.644509,22.890628,25.897790,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,7.546784,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,12.553844,24.607906,0.000000,0.000000,80.858400,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,345.881432,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,0.000000,0.644509,22.890628,30.704420,0.000000,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,12.553844,24.607906,0.000000,0.000000,80.858400,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,345.881432,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,0.000000,0.644509,22.890628,30.704420,0.000000,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,12.553844,24.607906,0.000000,0.000000,83.481210,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,345.881432,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,0.000000,0.644509,22.890628,30.704420,0.000000,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,12.553844,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,13.976952,0.000000,0.000000,345.881432,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,0.000000,0.644509,22.890628,30.704420,0.000000,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,12.553844,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,0.000000,0.644509,22.890628,25.897790,0.000000,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,12.553844,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,0.000000,0.644509,22.890628,25.897790,0.000000,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,0.000000,0.644509,22.890628,25.897790,0.000000,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,12.189404,0.644509,22.890628,25.897790,0.000000,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,24.378808,0.644509,22.890628,25.897790,0.000000,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,24.378808,0.644509,22.890628,25.897790,0.000000,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,24.378808,0.644509,22.890628,23.308011,0.000000,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,24.378808,0.644509,22.890628,23.308011,7.201499,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,0.000000,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,24.378808,0.644509,22.890628,23.308011,22.516080,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

66,16:15-16:30,0.000000,12.677481,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,15.862543,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,9.315889,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,24.378808,0.644509,22.890628,23.308011,22.516080,373.609125,114.163590,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

67,16:30-16:45,0.000000,12.677481,0.000000,0.000000,0.000000,1.058860,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,15.862543,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,9.315889,113.707125,0.000000,0.000000,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,24.378808,0.644509,22.890628,23.308011,43.664787,373.609125,141.998541,35.925291,19.252017,0.000000,7.546784,0,0,0,0,0

68,16:45-17:00,0.000000,12.677481,0.000000,0.000000,0.000000,1.058860,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,15.862543,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,9.315889,113.707125,0.000000,13.523914,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,36.568211,0.644509,22.890628,23.308011,42.023939,373.609125,141.998541,44.663754,19.252017,0.000000,7.546784,0,0,0,0,0

69,17:00-17:15,0.000000,25.354961,0.000000,0.000000,0.000000,1.058860,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,15.862543,0.000000,14.053960,0.000000,0.000000,346.536000,0.000000,9.315889,113.707125,0.000000,13.523914,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.219500,0.000000,0.000000,36.568211,0.644509,28.342073,23.308011,67.548241,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

70,17:15-17:30,0.000000,25.354961,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,362.570050,41.739106,120.209488,0.000000,0.000000,31.725086,0.000000,17.895215,0.000000,0.000000,347.907705,0.000000,18.631778,113.707125,0.000000,27.047828,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.281100,0.000000,0.000000,36.568211,0.644509,36.004128,23.308011,67.548241,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

71,17:30-17:45,0.000000,25.354961,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,400.262601,41.739106,120.209488,0.000000,0.000000,31.725086,0.000000,17.895215,0.000000,0.000000,347.907705,0.000000,18.631778,113.707125,0.000000,40.571742,16.135101,0.000000,0.000000,34.006733,10.162515,0.000000,7.629568,9.281100,0.000000,0.000000,36.568211,0.644509,36.004128,23.308011,90.064321,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

72,17:45-18:00,0.000000,38.032442,0.000000,0.000000,0.000000,18.830766,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,444.336160,41.739106,120.209488,0.000000,0.000000,31.725086,0.000000,17.895215,0.000000,0.000000,347.907705,0.000000,27.975859,113.707125,0.000000,40.571742,24.202652,0.000000,0.000000,34.006733,15.212977,0.000000,17.548005,9.281100,0.000000,0.000000,48.636328,0.644509,36.004128,23.308011,90.064321,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

73,18:00-18:15,0.000000,38.032442,0.000000,0.000000,0.000000,18.830766,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,513.508596,41.739106,120.209488,0.000000,0.000000,31.725086,0.000000,22.801106,0.000000,0.000000,347.907705,0.000000,27.975859,113.707125,0.000000,40.571742,24.202652,0.000000,0.000000,34.006733,15.212977,0.000000,26.383045,9.615315,0.000000,0.000000,48.636328,0.644509,36.004128,25.897790,90.064321,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

74,18:15-18:30,0.000000,38.032442,0.000000,0.000000,0.000000,18.830766,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,578.425859,41.739106,120.209488,0.000000,0.000000,31.725086,0.000000,22.801106,0.000000,0.000000,375.380309,0.000000,27.975859,113.707125,0.000000,40.571742,24.202652,0.000000,0.000000,34.006733,15.212977,0.000000,26.383045,9.615315,0.000000,0.000000,48.636328,0.644509,36.004128,25.897790,90.064321,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

75,18:30-18:45,0.000000,38.032442,0.000000,0.000000,0.000000,18.830766,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,578.425859,41.739106,120.209488,0.000000,0.000000,31.725086,0.000000,22.801106,0.000000,0.000000,412.440409,0.000000,27.975859,113.707125,0.000000,40.571742,24.202652,0.000000,0.000000,34.006733,15.212977,0.000000,26.383045,9.615315,0.000000,0.000000,48.636328,0.644509,36.004128,25.897790,90.064321,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

76,18:45-19:00,0.000000,38.032442,0.000000,0.000000,0.000000,18.830766,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,578.425859,41.739106,120.209488,0.000000,0.000000,31.725086,0.000000,22.801106,0.000000,0.000000,412.440409,0.000000,27.975859,113.707125,0.000000,40.571742,24.202652,0.000000,0.000000,34.006733,15.212977,0.000000,26.383045,9.615315,0.000000,0.000000,48.636328,0.644509,40.804710,25.897790,90.064321,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

77,19:00-19:15,0.000000,38.032442,0.000000,0.000000,0.000000,18.830766,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,578.425859,41.739106,120.209488,0.000000,0.000000,31.725086,0.000000,22.801106,0.000000,0.000000,412.440409,0.000000,27.975859,113.707125,0.000000,40.571742,24.202652,0.000000,0.000000,34.006733,15.212977,0.000000,17.548005,9.615315,0.000000,0.000000,48.636328,0.644509,40.804710,25.897790,90.064321,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

78,19:15-19:30,0.000000,38.032442,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,578.425859,41.739106,120.209488,0.000000,0.000000,31.725086,0.000000,22.801106,0.000000,0.000000,458.770347,0.000000,18.631778,113.707125,0.000000,40.571742,16.230014,0.000000,0.000000,34.006733,10.162515,0.000000,7.629568,9.615315,0.000000,0.000000,48.636328,0.644509,40.804710,25.897790,90.064321,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

79,19:30-19:45,0.000000,38.032442,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,578.425859,41.739106,120.209488,0.000000,0.000000,31.725086,0.000000,22.801106,0.000000,0.000000,458.770347,0.000000,18.631778,113.707125,0.000000,40.571742,8.067551,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,36.568211,0.644509,40.804710,25.897790,54.694932,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

80,19:45-20:00,0.000000,12.677481,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,578.425859,41.739106,120.209488,0.000000,0.000000,31.725086,0.000000,22.801106,0.000000,0.000000,458.770347,0.000000,9.315889,113.707125,0.000000,27.047828,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,36.568211,0.644509,40.804710,25.897790,54.694932,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

81,20:00-20:15,0.000000,12.677481,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,578.425859,41.739106,120.209488,0.000000,0.000000,15.862543,0.000000,22.801106,0.000000,0.000000,477.858705,0.000000,9.315889,113.707125,0.000000,27.047828,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,24.378808,0.644509,40.804710,28.487569,36.463288,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

82,20:15-20:30,0.000000,12.677481,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,578.425859,41.739106,120.209488,0.000000,0.000000,15.862543,0.000000,22.801106,0.000000,0.000000,477.858705,0.000000,9.315889,113.707125,0.000000,13.523914,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,24.378808,0.644509,40.804710,28.487569,36.463288,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

83,20:30-20:45,0.000000,12.677481,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,578.425859,41.739106,120.209488,0.000000,0.000000,15.862543,0.000000,22.801106,0.000000,0.000000,452.831105,0.000000,0.000000,113.707125,0.000000,13.523914,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,24.378808,0.644509,40.804710,28.487569,18.231644,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

84,20:45-21:00,0.000000,12.677481,0.000000,0.000000,0.000000,6.276922,24.607906,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,578.425859,41.739106,120.209488,0.000000,0.000000,15.862543,0.000000,22.801106,0.000000,0.000000,443.205105,0.000000,0.000000,113.707125,0.000000,13.523914,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,24.378808,0.644509,40.804710,28.487569,18.231644,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

85,21:00-21:15,0.000000,12.677481,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,543.290959,41.739106,120.209488,0.000000,0.000000,15.862543,0.000000,22.801106,0.000000,0.000000,402.775905,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,24.378808,0.644509,40.804710,28.487569,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

86,21:15-21:30,0.000000,12.677481,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,514.028400,41.739106,120.209488,0.000000,0.000000,15.862543,0.000000,22.801106,0.000000,0.000000,393.149905,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,11.582966,0.644509,40.804710,28.487569,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

87,21:30-21:45,0.000000,12.677481,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,514.028400,41.739106,120.209488,0.000000,0.000000,15.862543,0.000000,19.339115,0.000000,0.000000,349.832905,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,11.582966,0.644509,35.216528,28.487569,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

88,21:45-22:00,0.000000,12.677481,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,514.028400,41.739106,120.209488,0.000000,0.000000,15.862543,0.000000,19.339115,0.000000,0.000000,349.832905,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,11.582966,0.644509,35.216528,28.487569,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

89,22:00-22:15,0.000000,12.677481,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,514.028400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,19.339115,0.000000,0.000000,349.832905,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,0.000000,0.644509,35.216528,28.487569,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,514.028400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,19.339115,0.000000,0.000000,349.832905,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,0.000000,0.644509,35.216528,28.487569,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,514.028400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,19.339115,0.000000,0.000000,349.832905,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,0.000000,0.644509,35.216528,28.487569,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,475.518432,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,19.339115,0.000000,0.000000,349.832905,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.000000,0.000000,0.000000,0.644509,35.216528,28.487569,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,417.768400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,19.339115,0.000000,0.000000,349.832905,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,9.615315,0.493236,0.000000,0.000000,0.644509,35.216528,28.487569,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,14.342740,0.000000,0.000000,345.804424,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0.000000,34.006733,10.162515,0.000000,0.000000,7.601845,0.493236,0.000000,0.000000,0.644509,35.216528,28.487569,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,14.342740,0.000000,0.000000,345.804424,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0.000000,23.379629,10.162515,0.000000,0.000000,7.601845,6.165453,0.000000,0.000000,0.644509,35.216528,20.718232,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,0.000000,6.276922,12.303953,0.000000,0.000000,88.559200,0.000000,51.426809,0.000000,119.040531,360.012400,41.739106,120.209488,0.000000,0.000000,0.000000,0.000000,14.342740,0.000000,0.000000,345.804424,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0.000000,23.379629,10.162515,0.000000,0.000000,7.601845,6.165453,0.000000,0.000000,0.644509,35.216528,20.718232,0.000000,373.609125,141.998541,44.663754,19.252017,0.000000,10.035105,0,0,0,0,0

