Block,Time,DADRT2,SALAL,TANAKPUR,ANTA_CRF,SINGRAULI_HYDRO,ANTA_RF,DADRI_RF,DADRI_GF,ANTA_LF,BSIUL,AURY_LF,JHAJJAR,KISHANGANGA,SINGRAULI,KOLDAM,AURY_CRF,ANTA_GF,URI2,UNCHAHAR3,NAPP,RIHAND2,TANDA2,RAPPC,DADRI_LF,RIHAND1,UNCHAHAR1,RAPPB,SEWA2,DULHASTI,AURY_GF,AURY_RF,CHAMERA2,URI,UNCHAHAR2,CHAMERA3,CHAMERA1,DHAULIGNGA,RIHAND3,KOTESHWR,TEHRI,RAMPUR,NJPC,DADRI_CRF,UNCHAHAR4,PARBATI3,TALA,BRBCL,KHSTPP-I,FSTPP I & II,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,427.909620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,318.228056,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,1.854256,0.000000,0.000000,0.000000,4.254816,35.069184,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,43.515996,19.973355,403.484895,138.995377,0,0,0,0,0

49,12:00-12:15,408.639620,38.625752,0.493697,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.286556,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,1.854256,0.000000,0.000000,0.000000,12.764448,36.037790,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.205123,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

50,12:15-12:30,360.464620,38.625752,0.493697,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,268.334750,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,17.773203,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,8.101940,0.000000,15.227200,1.854256,0.000000,0.000000,0.000000,12.764448,36.037790,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

51,12:30-12:45,360.464620,38.625752,0.493697,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,17.773203,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,7.975082,0.000000,15.227200,1.854256,0.000000,0.000000,0.000000,19.146672,28.216387,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,35.669830,19.973355,403.484895,138.995377,0,0,0,0,0

52,12:45-13:00,360.464620,38.625752,0.493697,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,14.290612,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.889905,0.000000,15.227200,1.854256,0.000000,0.000000,0.000000,19.146672,22.661520,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,35.669830,19.973355,403.484895,138.995377,0,0,0,0,0

53,13:00-13:15,360.464620,38.625752,0.493697,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,1.854256,0.000000,0.000000,0.000000,38.293344,22.661520,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,24.588520,17.943923,403.484895,111.255441,0,0,0,0,0

54,13:15-13:30,360.464620,38.625752,0.493697,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,1.854256,0.000000,0.000000,0.000000,38.293344,22.661520,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,24.588520,13.949843,403.484895,111.255441,0,0,0,0,0

55,13:30-13:45,360.464620,38.625752,0.493697,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,20.089553,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,1.854256,0.000000,0.000000,0.000000,12.764448,22.661520,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,24.588520,10.993535,403.484895,111.255441,0,0,0,0,0

56,13:45-14:00,360.464620,38.625752,0.493697,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,20.089553,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,1.854256,0.000000,0.000000,0.000000,12.764448,22.661520,0.000000,0.000000,0.000000,59.573205,8.550099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.948468,29.883434,13.729875,403.484895,111.255441,0,0,0,0,0

57,14:00-14:15,360.464620,38.625752,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,23.401488,22.661520,0.000000,0.000000,0.000000,59.573205,8.075094,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.849233,29.883434,13.729875,403.484895,111.255441,0,0,0,0,0

58,14:15-14:30,360.464620,38.625752,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,23.401488,22.661520,0.000000,0.000000,0.000000,59.573205,8.075094,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,29.883434,13.729875,403.484895,111.255441,0,0,0,0,0

59,14:30-14:45,360.464620,38.625752,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,31.911120,22.661520,0.000000,0.000000,0.000000,59.573205,8.075094,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,29.883434,13.729875,403.484895,111.255441,0,0,0,0,0

60,14:45-15:00,360.464620,38.625752,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,31.911120,22.661520,0.000000,0.000000,0.000000,59.573205,8.075094,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,29.883434,13.729875,403.484895,111.255441,0,0,0,0,0

61,15:00-15:15,360.464620,12.315457,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,31.911120,22.661520,0.000000,0.000000,0.000000,59.573205,8.075094,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,29.883434,13.729875,403.484895,111.255441,0,0,0,0,0

62,15:15-15:30,360.464620,12.315457,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,31.911120,22.622980,0.000000,0.000000,0.000000,59.573205,8.075094,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,35.669830,15.440694,403.484895,111.255441,0,0,0,0,0

63,15:30-15:45,360.464620,12.315457,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,19.441503,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,20.210376,22.622980,0.000000,0.000000,0.000000,59.573205,8.075094,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,35.669830,16.018573,403.484895,111.255441,0,0,0,0,0

64,15:45-16:00,360.464620,12.315457,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,232.203500,0.000000,119.297390,0.000000,0.000000,0.000000,19.441503,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,20.210376,22.622980,0.000000,0.000000,0.000000,59.573205,8.075094,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,35.669830,16.018573,403.484895,111.255441,0,0,0,0,0

65,16:00-16:15,360.464620,25.750501,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,232.203500,0.000000,119.297390,0.000000,0.000000,0.000000,19.441503,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,31.911120,28.216387,0.000000,0.000000,0.000000,59.573205,8.075094,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

66,16:15-16:30,360.464620,25.750501,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,232.203500,0.000000,119.297390,0.000000,0.000000,0.000000,19.441503,14.269435,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.465085,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,31.911120,28.216387,0.000000,0.000000,0.000000,59.573205,8.075094,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

67,16:30-16:45,360.464620,25.750501,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,232.203500,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,17.773203,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,7.975082,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,31.911120,30.462341,0.000000,0.000000,0.000000,59.573205,8.075094,39.333924,0.000000,21.898428,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

68,16:45-17:00,399.004620,25.750501,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,261.381556,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.587442,0.000000,15.227200,15.877374,0.000000,0.000000,0.000000,31.911120,36.657476,0.000000,8.372815,0.000000,59.573205,8.075094,39.333924,0.000000,40.147118,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

69,17:00-17:15,476.084620,25.750501,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.053056,0.000000,119.297390,0.000000,0.000000,0.000000,19.441503,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,15.877374,0.000000,0.000000,3.210864,31.911120,40.189897,0.000000,13.536558,0.000000,59.573205,16.150187,39.333924,0.000000,67.520153,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

70,17:15-17:30,495.354620,25.750501,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270.053056,0.000000,119.297390,0.000000,0.000000,0.000000,19.441503,22.677900,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.701385,0.000000,15.227200,15.877374,0.000000,0.000000,12.689334,31.911120,40.189897,1.226921,27.021358,8.802571,59.573205,24.225280,39.333924,0.000000,90.148529,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

71,17:30-17:45,524.259620,25.750501,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,337.004166,0.000000,119.297390,0.000000,0.000000,0.000000,18.145403,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,31.911120,40.189897,28.002016,40.609675,17.605141,59.573205,34.200396,39.333924,0.000000,109.492140,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

72,17:45-18:00,524.259620,25.750501,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,385.179166,0.000000,119.297390,0.000000,0.000000,0.000000,18.145403,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,31.911120,40.189897,28.002016,40.609675,26.407712,59.573205,34.200396,39.333924,0.000000,112.685661,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

73,18:00-18:15,524.259620,38.625752,5.800944,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,19.441503,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,31.911120,40.189897,28.002016,40.609675,26.407712,59.573205,34.200396,39.333924,0.000000,112.685661,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

74,18:15-18:30,528.295722,38.625752,5.800944,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,19.441503,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,31.911120,40.189897,28.002016,40.609675,26.407712,59.573205,34.200396,39.333924,0.000000,112.685661,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

75,18:30-18:45,553.346722,51.501002,5.800944,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,31.911120,40.189897,28.002016,40.609675,26.407712,59.573205,34.200396,39.333924,0.000000,112.685661,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

76,18:45-19:00,553.346722,51.501002,5.800944,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.227200,31.754748,0.000000,0.000000,25.378667,31.911120,40.189897,28.002016,40.609675,15.273402,59.573205,34.200396,39.333924,0.000000,90.148529,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

77,19:00-19:15,553.346722,51.501002,5.800944,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.669015,15.877374,0.000000,0.000000,25.378667,32.442972,40.189897,1.226921,27.401940,7.636701,59.573205,17.100198,39.333924,0.000000,67.520153,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

78,19:15-19:30,553.346722,51.501002,5.800944,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.669015,15.877374,0.000000,0.000000,12.689334,32.442972,40.189897,0.000000,27.401940,0.000000,59.573205,8.075094,39.333924,0.000000,36.497380,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

79,19:30-19:45,543.711722,51.501002,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.669015,15.877374,0.000000,0.000000,12.689334,32.442972,40.189897,0.000000,27.401940,0.000000,59.573205,8.075094,39.333924,0.000000,18.248690,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

80,19:45-20:00,528.295722,51.501002,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.541622,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,25.426861,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,10.511785,0.000000,15.669015,15.877374,0.000000,0.000000,12.689334,32.442972,40.189897,0.000000,27.401940,0.000000,59.573205,8.075094,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

81,20:00-20:15,528.295722,51.501002,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,22.822424,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.768830,0.000000,15.669015,15.877374,0.000000,0.000000,12.689334,31.911120,40.189897,0.000000,40.609675,0.000000,59.573205,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

82,20:15-20:30,528.295722,51.501002,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,22.822424,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.768830,0.000000,15.669015,15.877374,0.000000,0.000000,12.689334,31.911120,40.189897,0.000000,40.609675,0.000000,59.573205,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

83,20:30-20:45,528.295722,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.770330,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,22.822424,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.768830,0.000000,15.669015,15.877374,0.000000,0.000000,12.689334,32.549342,40.189897,0.000000,40.609675,0.000000,59.573205,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

84,20:45-21:00,528.295722,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.133056,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,22.822424,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.768830,0.000000,15.669015,15.877374,0.000000,0.000000,12.689334,32.549342,35.278842,0.000000,40.609675,0.000000,59.573205,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

85,21:00-21:15,528.295722,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.323056,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,22.822424,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.768830,0.000000,15.669015,15.877374,0.000000,0.000000,12.689334,32.549342,35.278842,0.000000,40.609675,0.000000,59.573205,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

86,21:15-21:30,524.259620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,234.403556,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,22.822424,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.768830,0.000000,15.669015,15.877374,0.000000,0.000000,12.689334,32.549342,35.278842,0.000000,40.609675,0.000000,59.573205,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

87,21:30-21:45,466.394010,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,234.403556,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.822424,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.768830,0.000000,15.669015,15.877374,0.000000,0.000000,12.689334,31.911120,35.278842,0.000000,40.609675,0.000000,59.573205,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

88,21:45-22:00,379.734620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,234.403556,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,22.822424,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,9.768830,0.000000,15.669015,15.877374,0.000000,0.000000,0.000000,31.911120,35.278842,0.000000,40.609675,0.000000,59.573205,0.000000,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

89,22:00-22:15,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,234.403556,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,19.309022,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,8.258833,0.000000,15.669015,1.854256,0.000000,0.000000,12.689334,32.442972,29.637260,0.000000,40.609675,0.000000,59.573205,0.000000,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

90,22:15-22:30,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,234.403556,0.000000,119.297390,0.000000,0.000000,0.000000,28.514204,19.309022,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,8.258833,0.000000,15.669015,1.854256,0.000000,0.000000,12.689334,32.442972,29.637260,0.000000,40.609675,0.000000,59.573205,0.000000,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

91,22:30-22:45,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,234.403556,0.000000,119.297390,0.000000,0.000000,0.000000,27.218104,19.309022,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,8.258833,0.000000,15.669015,1.854256,0.000000,0.000000,12.689334,32.442972,29.656530,0.000000,40.609675,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.552945,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

92,22:45-23:00,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,234.403556,0.000000,119.297390,0.000000,0.000000,0.000000,27.218104,19.309022,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,8.258833,0.000000,15.669015,1.854256,0.000000,0.000000,12.689334,32.442972,29.656530,0.000000,40.609675,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.645624,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

93,23:00-23:15,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,234.403556,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,19.309022,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,8.258833,0.000000,15.669015,1.854256,0.000000,0.000000,0.000000,32.442972,29.656530,0.000000,40.609675,0.000000,59.573205,8.075094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

94,23:15-23:30,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,14.404325,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.532530,0.000000,15.669015,1.854256,0.000000,0.000000,0.000000,32.442972,23.088338,0.000000,40.609675,0.000000,59.573205,8.075094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

95,23:30-23:45,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,14.404325,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.532530,0.000000,15.669015,1.854256,0.000000,0.000000,0.000000,32.442972,22.468820,0.000000,33.947959,0.000000,59.573205,8.075094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

96,23:45-24:00,360.464620,53.740176,0.000000,0.000000,0.792565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.721750,0.000000,119.297390,0.000000,0.000000,0.000000,25.922004,14.404325,41.983934,113.813438,0.000000,51.963964,0.000000,43.357500,6.532530,0.000000,15.669015,1.854256,0.000000,0.000000,0.000000,32.442972,22.468820,0.000000,33.491260,0.000000,59.573205,8.075094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.269968,44.705514,19.973355,403.484895,138.995377,0,0,0,0,0

