Block,Time,DADRI_GF,RIHAND1,SEWA2,ANTA_GF,BSIUL,URI,DHAULIGNGA,SINGRAULI,DADRT2,CHAMERA1,RAMPUR,KOTESHWR,TANDA2,UNCHAHAR2,AURY_LF,KISHANGANGA,DULHASTI,URI2,KOLDAM,AURY_CRF,ANTA_RF,TEHRI,NJPC,ANTA_LF,CHAMERA3,DADRI_RF,TANAKPUR,RIHAND3,PARBATI3,RIHAND2,ANTA_CRF,JHAJJAR,DADRI_LF,UNCHAHAR3,AURY_GF,NAPP,SALAL,UNCHAHAR4,DADRI_CRF,RAPPC,RAPPB,SINGRAULI_HYDRO,CHAMERA2,SASAN,FSTPP I & II,KHSTPP-I,KHSTPP-II,BRBCL,UNCHAHAR1,AURY_RF,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,30.247462,0.000000,5.305275,38.097125,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,15.612094,404.406189,13.198994,40.187026,125.669824,19.314039,6.964339,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.640705,0.000000,5.305275,38.097125,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,15.612094,404.406189,13.198994,40.187026,125.669824,19.314039,6.964339,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.640705,0.000000,5.305275,38.097125,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,15.612094,404.406189,13.198994,40.187026,125.669824,19.314039,6.964339,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.640705,0.000000,5.305275,38.097125,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,0.000000,404.406189,13.198994,40.187026,125.669824,19.314039,6.964339,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.640705,0.000000,5.305275,38.097125,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,0.000000,404.406189,13.198994,40.187026,125.669824,19.314039,6.964339,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.640705,0.000000,5.305275,38.097125,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,0.000000,404.406189,10.139850,32.095522,98.501400,19.314039,9.861439,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.640705,0.000000,5.305275,38.097125,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,0.000000,404.406189,10.139850,32.095522,98.501400,19.314039,9.861439,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.640705,0.000000,5.305275,38.097125,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,0.000000,404.406189,10.139850,32.095522,98.501400,19.314039,9.861439,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.640705,0.000000,5.305275,38.097125,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,0.000000,404.406189,10.139850,32.095522,98.501400,19.314039,9.861439,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.399280,0.000000,5.305275,55.615157,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,0.000000,404.406189,10.996619,32.095522,98.501400,19.314039,9.861439,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.399280,0.000000,5.305275,55.615157,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,0.000000,404.406189,10.996619,32.095522,98.501400,19.314039,9.861439,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.399280,0.000000,5.305275,55.615157,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,0.000000,404.406189,10.996619,32.095522,120.145461,19.314039,9.861439,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.399280,0.000000,5.305275,55.615157,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,51.618596,2.345202,0.000000,32.748337,0.000000,0.752926,0.000000,404.406189,10.996619,40.187026,125.669824,19.314039,9.861439,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,24.399280,0.000000,5.305275,38.097125,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494825,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,14.775210,0.000000,49.583614,63.962174,2.345202,0.000000,32.748337,0.000000,0.752926,15.612094,404.406189,13.198994,44.807592,142.732005,19.314019,9.861439,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,368.117694,40.702401,0.000000,8.906173,5.174307,30.247462,0.000000,5.305275,19.048563,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494825,60.876730,0.000000,120.113766,0.000000,243.853736,0.000000,18.105040,0.000000,49.583614,63.962174,2.345202,0.000000,32.748337,0.000000,0.752926,15.612094,404.406189,13.198994,44.807592,142.732005,19.314014,14.396559,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,367.151994,40.702401,0.000000,8.906173,5.174307,38.763777,0.000000,5.305275,19.048563,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494825,60.876730,0.000000,120.113766,0.000000,251.579336,0.000000,24.079343,0.000000,49.583614,63.962174,2.984013,0.000000,32.748337,0.000000,0.752926,15.612094,404.406189,13.809510,44.807592,142.732005,19.314011,18.228939,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,367.151994,40.702401,0.000000,8.906173,5.174307,38.763777,0.000000,5.305275,19.048563,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.494825,60.876730,0.000000,120.113766,0.000000,251.579336,0.000000,24.079343,0.000000,49.583614,63.962174,2.984013,0.000000,32.748337,0.000000,0.752926,15.612094,404.406189,13.809510,44.807592,142.732005,19.314012,18.228939,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,367.151994,40.702401,0.000000,8.906173,5.174307,38.763777,0.000000,5.305275,19.048563,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.200881,0.000000,1.237062,60.876730,0.000000,120.113766,0.000000,251.579336,0.000000,24.079343,0.000000,49.583614,63.962174,2.984013,0.000000,32.748337,0.000000,0.752926,15.612094,404.406189,13.809510,44.807592,142.732005,19.314008,18.228939,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,367.151994,40.702401,0.000000,8.906173,5.174307,38.763777,0.000000,5.305275,19.048563,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.200881,0.000000,1.237062,60.876730,0.000000,120.113766,0.000000,251.579336,0.000000,24.079343,0.000000,49.583614,63.962174,2.984013,0.000000,32.748337,0.000000,0.752926,31.224190,404.406189,13.809510,44.807592,142.732005,19.314006,18.228939,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,10.486395,144.844329,367.151994,40.702401,0.000000,8.906173,5.174307,43.366328,0.000000,5.305275,19.048563,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.200881,0.000000,1.237062,60.876730,0.000000,120.113766,0.000000,251.579336,0.000000,24.079343,0.000000,49.583614,63.962174,2.984013,0.000000,32.748337,0.000000,0.752926,31.224190,404.406189,13.809510,44.807592,142.732005,19.314007,18.228939,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,10.486395,144.844329,367.151994,40.702401,0.000000,8.906173,5.174307,43.366328,0.000000,5.305275,19.048563,33.949023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.200881,0.000000,1.237062,60.876730,0.000000,120.113766,0.000000,251.579336,0.000000,24.079343,0.000000,49.583614,63.962174,2.984013,0.000000,32.748337,0.000000,0.752926,31.224190,404.406189,13.809510,44.807592,142.732005,19.314002,18.228939,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,10.486395,144.844329,367.151994,40.702401,0.000000,8.906173,5.174307,43.366328,0.000000,5.305275,19.048563,33.949023,1.809430,0.000000,0.000000,0.000000,0.000000,0.000000,22.401763,0.000000,1.237062,60.876730,0.000000,120.113766,0.000000,336.560936,0.000000,26.332455,0.000000,49.583614,63.962174,2.984013,0.000000,32.748337,0.000000,0.752926,31.224190,404.406189,13.809510,44.807592,142.732005,19.314005,19.438381,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,10.486395,144.844329,367.151994,40.702401,0.907221,8.906173,5.174307,43.366328,0.000000,5.305275,19.048563,33.949023,1.809430,0.000000,0.000000,0.000000,23.674144,0.000000,22.401763,0.000000,1.237062,60.876730,0.000000,120.113766,0.000000,375.188936,0.000000,26.690964,0.000000,49.583614,63.962174,2.984013,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314005,21.314784,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,10.486395,144.844329,367.151994,40.702401,1.665718,8.906173,5.174307,43.366328,0.000000,5.305275,19.048563,27.776474,4.478339,0.000000,0.000000,11.696133,43.043899,0.000000,22.401763,0.000000,1.237062,60.876730,0.000000,120.113766,0.000000,354.909236,0.000000,26.690964,0.000000,49.583614,63.962174,2.984013,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314033,19.194639,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,10.486395,144.844329,367.151994,40.702401,2.662173,8.906173,5.174307,43.366328,0.000000,5.305275,19.048563,27.776474,4.478339,0.000000,0.000000,23.392265,68.870239,0.000000,22.401763,0.000000,1.237062,60.876730,0.000000,120.113766,0.000000,335.595236,0.000000,24.405871,0.000000,49.583614,63.962174,2.984013,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314027,19.194639,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,10.486395,144.844329,436.392072,40.702401,3.732991,8.906173,5.174307,43.366328,0.000000,5.305275,19.048563,27.776474,4.478339,0.000000,0.000000,23.392265,96.848772,0.000000,22.401763,0.000000,1.731886,60.876730,0.000000,120.113766,0.000000,335.595236,0.000000,26.690964,0.000000,49.583614,63.962174,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,18.237210,144.844329,442.476594,40.702401,4.907916,8.906173,5.174307,43.366328,0.000000,5.305275,38.097125,27.776474,4.478339,0.000000,0.000000,35.088399,126.979502,0.000000,22.401763,0.000000,1.731886,60.876730,0.000000,120.113766,0.000000,335.595236,0.000000,26.690964,0.000000,49.583614,63.962174,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,45.841779,19.295084,0.000000,0.000000,34.649316,41.678104,144.844329,462.733696,40.702401,5.934117,10.019445,5.174307,43.366328,0.000000,5.467342,57.145687,36.590874,6.717508,0.000000,0.000000,46.784531,153.881939,0.000000,33.636541,0.000000,5.690484,60.876730,3.683535,120.113766,0.000000,384.845936,0.000000,26.690964,0.000000,49.583614,76.653616,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,45.841779,19.295084,0.000000,0.000000,34.649316,42.042848,144.844329,513.997591,40.702401,5.934117,10.019445,5.174307,43.366328,0.000000,5.467342,57.145687,36.590874,8.662645,0.000000,0.000000,46.784531,153.881939,0.000000,33.636541,0.000000,5.690484,60.876730,5.893656,120.113766,0.000000,291.345665,0.000000,26.690964,0.000000,49.583614,76.653616,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,45.841779,19.295084,0.000000,0.000000,34.649316,42.042848,144.844329,513.997591,40.702401,5.934117,10.019445,5.174307,43.366328,0.000000,5.467342,57.145687,36.590874,8.956677,0.000000,0.000000,46.784531,153.881939,0.000000,33.636541,0.000000,5.690484,60.876730,37.849056,120.113766,0.000000,426.707785,0.000000,26.690964,0.000000,49.583614,76.653616,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,45.841779,19.295084,0.000000,0.000000,34.649316,42.042848,144.844329,542.968591,40.702401,5.934117,10.019445,5.174307,43.366328,0.000000,5.467342,57.145687,36.590874,8.956677,0.000000,0.000000,46.784531,153.881939,0.000000,33.636541,0.000000,5.690484,60.876730,37.849056,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,76.653616,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,45.841779,19.295084,0.000000,0.000000,34.649316,42.042848,144.844329,644.313058,40.702401,5.934117,18.925618,5.174307,43.366328,0.000000,5.467342,57.145687,36.590874,8.956677,0.000000,0.000000,46.784531,153.881939,0.000000,33.636541,0.000000,5.690484,60.876730,37.849056,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,76.653616,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,45.841779,19.295084,0.000000,0.000000,34.649316,42.042848,144.844329,665.092990,40.702401,5.934117,18.925618,5.174307,43.366328,0.000000,5.467342,57.145687,36.590874,8.956677,0.000000,0.000000,46.784531,153.881939,0.000000,33.636541,0.000000,5.690484,60.876730,37.849056,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,76.653616,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,45.841779,19.295084,0.000000,0.000000,34.649316,42.042848,144.844329,665.092990,40.702401,5.934117,18.925618,5.174307,43.366328,0.000000,5.467342,57.145687,36.590874,8.956677,0.000000,0.000000,46.784531,153.881939,0.000000,33.636541,0.000000,5.690484,60.876730,18.924528,120.113766,0.000000,440.856536,0.000000,26.690964,0.000000,49.583614,63.962174,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,45.841779,19.295084,0.000000,0.000000,34.649316,42.042848,144.844329,665.092990,40.702401,5.131004,18.925618,5.174307,43.366328,0.000000,5.467342,57.145687,36.590874,8.956677,0.000000,0.000000,46.784531,132.898038,0.000000,33.636541,0.000000,5.690484,60.876730,18.924528,120.113766,0.000000,440.856536,0.000000,26.690964,0.000000,49.583614,63.962174,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,20.972792,144.844329,665.092990,40.702401,4.982279,8.906173,5.174307,43.366328,0.000000,5.305275,38.097125,33.949023,8.142434,0.000000,0.000000,46.784531,129.131697,0.000000,33.636541,0.000000,0.000000,60.876730,5.893656,120.113766,0.000000,440.856536,0.000000,26.690964,0.000000,49.583614,63.962174,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,20.972792,144.844329,665.092990,40.702401,3.732991,8.906173,5.174307,43.366328,0.000000,5.305275,38.097125,33.949023,8.142434,0.000000,0.000000,46.784531,96.848772,0.000000,33.636541,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,440.856536,0.000000,26.690964,0.000000,49.583614,63.962174,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,20.972792,144.844329,596.648208,40.702401,2.662173,8.906173,5.174307,43.366328,0.000000,5.305275,38.097125,35.492161,8.142434,0.000000,0.000000,46.784531,68.870239,0.000000,33.636541,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,63.962174,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,20.972792,144.844329,612.764752,40.702401,3.732991,8.906173,5.174307,43.366328,0.000000,5.305275,38.097125,35.492161,8.142434,0.000000,0.000000,46.784531,96.848772,0.000000,33.636541,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,63.962174,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,20.972792,144.844329,632.078752,40.702401,5.131004,8.906173,5.174307,43.366328,0.000000,5.305275,38.097125,35.492161,8.142434,0.000000,0.000000,46.784531,132.898038,0.000000,33.636541,0.000000,1.484474,60.876730,0.000000,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,51.618596,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,45.841779,19.295084,0.000000,0.000000,34.649316,31.459187,144.844329,593.450752,40.702401,5.458198,28.388426,5.174307,43.366328,0.000000,5.467342,57.145687,36.590874,8.956677,0.000000,0.000000,46.784531,141.291598,0.000000,33.636541,0.000000,1.731886,60.876730,0.000000,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,51.618596,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,45.841779,19.295084,0.000000,0.000000,34.649316,31.459187,144.844329,631.858186,40.702401,5.815138,28.388426,5.174307,43.366328,0.000000,5.467342,57.145687,36.590874,8.956677,0.000000,0.000000,46.784531,150.653646,0.000000,33.636541,0.000000,1.731886,60.876730,0.000000,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,51.618596,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,45.841779,19.295084,0.000000,0.000000,34.649316,31.459187,144.844329,602.360861,40.702401,5.398708,28.388426,5.174307,43.366328,0.000000,5.467342,57.145687,36.590874,8.956677,0.000000,0.000000,46.784531,139.892671,0.000000,33.636541,0.000000,1.731886,60.876730,0.000000,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,51.618596,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,45.841779,19.295084,0.000000,0.000000,34.649316,31.459187,144.844329,643.527082,40.702401,5.131004,28.388426,5.174307,43.366328,0.000000,5.467342,57.145687,36.590874,8.956677,0.000000,0.000000,46.784531,132.898038,0.000000,33.636541,0.000000,1.731886,60.876730,0.000000,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,51.618596,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,9.118605,144.844329,664.801565,40.702401,4.907916,8.906173,5.174307,43.366328,0.000000,5.369711,38.097125,34.720592,8.956677,0.000000,0.000000,46.784531,126.979502,0.000000,33.636541,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,51.618596,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,664.803280,40.702401,3.732991,8.906173,5.174307,43.366328,0.000000,5.369711,38.097125,34.720592,8.956677,0.000000,0.000000,46.784531,96.848772,0.000000,33.636541,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,51.618596,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,45.841779,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,664.803280,40.702401,2.706790,8.906173,5.174307,43.366328,0.000000,5.369711,38.097125,34.720592,8.956677,0.000000,0.000000,46.784531,69.946336,0.000000,33.636541,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,51.618596,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,69.276422,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,664.803280,40.702401,1.665718,8.906173,5.174307,43.366328,0.000000,5.369711,38.097125,27.776474,5.021168,0.000000,0.000000,46.784531,43.043899,0.000000,33.636541,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,51.618596,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,19.314000,21.854080,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,72.000526,18.682542,0.000000,0.000000,34.649316,0.000000,144.844329,664.803280,40.702401,0.832858,8.906173,5.174307,43.366328,0.000000,5.369711,38.097125,27.776474,4.478339,0.000000,0.000000,46.784531,21.521949,0.000000,33.636541,0.000000,0.000000,60.876730,0.000000,120.113766,0.000000,435.992305,0.000000,26.690964,0.000000,49.583614,51.618596,2.988442,0.000000,32.748337,0.000000,0.752926,46.836284,404.406189,13.809510,44.807592,142.732005,18.578359,21.854080,0.000000,0.000000,0,0,0,0,0

