Block,Time,UNCHAHAR2,ANTA_CRF,UNCHAHAR1,NAPP,JHAJJAR,RAMPUR,RIHAND3,AURY_RF,TANDA2,DADRI_LF,UNCHAHAR4,DADRI_RF,NJPC,UNCHAHAR3,BSIUL,KOTESHWR,PARBATI3,DADRI_CRF,DADRT2,RIHAND2,RAPPC,SEWA2,ANTA_RF,CHAMERA2,ANTA_GF,URI,DHAULIGNGA,SINGRAULI_HYDRO,AURY_LF,CHAMERA3,ANTA_LF,RIHAND1,SALAL,KISHANGANGA,TANAKPUR,AURY_CRF,RAPPB,DULHASTI,TEHRI,KOLDAM,URI2,SINGRAULI,TALA,CHAMERA1,DADRI_GF,AURY_GF,FSTPP I & II,BRBCL,KHSTPP-I,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,5.174842,0.000000,1.651518,0.000000,173.807738,14.689818,12.595577,0.000000,0.000000,0.000000,364.251470,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,37.318512,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,3.711569,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,24.647216,92.450914,396.581625,0,0,0,0,0

49,12:00-12:15,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,14.689818,12.595577,0.000000,0.000000,0.000000,364.251470,117.279219,65.341319,0.000000,0.000000,46.841134,0.000000,37.318512,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,11.753303,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,42.066086,143.228140,396.581625,0,0,0,0,0

50,12:15-12:30,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,14.689818,12.595577,0.000000,0.000000,0.000000,364.251470,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,11.753303,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.552305,0.000000,13.568872,0.000000,0.000000,13.418053,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

51,12:30-12:45,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,14.689818,12.595577,0.000000,0.000000,0.000000,364.251470,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,11.753303,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.552305,0.000000,13.568872,0.000000,0.000000,14.678941,19.315955,37.719609,126.164192,396.581625,0,0,0,0,0

52,12:45-13:00,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,14.689818,12.595577,0.000000,0.000000,0.000000,364.251470,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.087495,75.191393,8.055401,3.092974,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.552305,0.000000,13.568872,0.000000,0.000000,15.110327,19.315955,37.719609,126.164192,396.581625,0,0,0,0,0

53,13:00-13:15,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,14.689818,12.595577,0.000000,0.000000,0.000000,364.251470,117.279219,65.341319,0.000000,0.000000,46.841134,0.000000,37.318512,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,3.092974,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,15.110327,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

54,13:15-13:30,23.855260,0.000000,12.024210,47.305891,173.699130,6.514819,122.948754,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,14.689818,12.595577,0.000000,0.000000,0.000000,364.251470,117.279219,65.341319,0.000000,0.000000,46.841134,0.000000,37.318512,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,75.191393,8.055401,3.092974,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.645312,0.000000,13.568872,0.000000,0.000000,15.110327,19.315955,36.889407,123.459759,396.581625,0,0,0,0,0

55,13:30-13:45,24.446978,0.000000,16.088779,47.305891,173.699130,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,16.740085,12.595577,0.000000,0.000000,0.000000,364.251470,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,37.318512,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,80.802691,8.055401,11.753303,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.552305,0.000000,13.568872,0.000000,0.000000,15.110327,19.315955,36.889407,123.459759,396.581625,0,0,0,0,0

56,13:45-14:00,31.841267,0.000000,16.088779,47.305891,173.699130,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,19.689282,12.595577,0.000000,0.000000,0.000000,364.251470,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,80.802691,8.055401,11.753303,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.552305,0.000000,13.568872,0.000000,0.000000,15.110327,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

57,14:00-14:15,31.841267,0.000000,16.088779,47.305891,173.699130,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,19.689282,12.595577,0.000000,0.000000,0.000000,407.635206,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,80.802691,8.055401,11.753303,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.552305,0.000000,13.568872,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

58,14:15-14:30,42.103182,0.000000,18.543939,47.305891,173.699130,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,22.553362,12.595577,0.000000,0.000000,0.000000,478.215870,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,80.802691,8.055401,11.753303,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.552305,0.000000,13.568872,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

59,14:30-14:45,42.103182,0.000000,21.447327,47.305891,173.699130,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,12.595577,0.000000,0.000000,0.000000,478.215870,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,80.802691,8.055401,4.330164,0.000000,0.000000,57.151604,0.000000,1.809618,36.594663,139.552305,0.000000,13.568872,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

60,14:45-15:00,42.103182,0.000000,21.447327,47.305891,173.699130,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,12.595577,0.000000,0.000000,0.000000,512.018870,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,80.802691,8.055401,4.330164,0.000000,0.000000,57.151604,0.000000,3.619234,36.594663,139.552305,0.000000,13.568872,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

61,15:00-15:15,42.103182,0.000000,21.447327,47.305891,205.581347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,12.595577,0.000000,0.000000,0.000000,534.625737,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,80.802691,8.055401,4.330164,0.000000,0.000000,57.151604,0.000000,3.619234,36.594663,139.552305,0.000000,13.568872,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

62,15:15-15:30,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,12.595577,0.000000,0.000000,0.000000,530.553345,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,80.802691,8.055401,4.330164,0.000000,0.000000,57.151604,0.000000,3.619234,36.594663,139.552305,0.000000,13.568872,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

63,15:30-15:45,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,0.000000,0.000000,530.553345,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,80.802691,8.055401,4.330164,0.000000,0.000000,57.151604,0.000000,3.619234,36.594663,139.552305,0.000000,13.568872,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

64,15:45-16:00,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,0.000000,0.000000,501.579345,117.184957,65.341319,0.000000,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,80.802691,8.055401,4.330164,0.000000,0.000000,57.151604,0.000000,3.619234,36.594663,139.552305,0.000000,27.085861,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

65,16:00-16:15,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,0.000000,0.000000,453.289345,117.184957,65.341319,5.207149,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,80.802691,8.055401,11.753303,0.000000,0.000000,57.151604,0.000000,3.619234,36.594663,139.552305,0.000000,27.137744,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

66,16:15-16:30,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,0.000000,0.000000,453.289345,117.184957,65.341319,12.098965,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,80.802691,8.055401,4.330164,0.000000,0.000000,57.151604,0.000000,3.619234,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

67,16:30-16:45,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,0.000000,0.000000,453.289345,117.184957,65.341319,12.098965,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.055401,3.711569,0.000000,0.000000,57.151604,0.000000,4.229980,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

68,16:45-17:00,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,0.000000,0.000000,453.289345,117.184957,65.341319,12.098965,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.055401,3.711569,0.000000,0.000000,57.151604,0.000000,4.478803,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

69,17:00-17:15,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,0.000000,0.000000,453.289345,117.184957,65.341319,18.071871,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.055401,2.474380,0.000000,0.000000,57.151604,0.000000,4.478803,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

70,17:15-17:30,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,4.125985,0.000000,453.289345,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.055401,2.474380,0.000000,0.000000,57.151604,0.000000,4.478803,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

71,17:30-17:45,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,2.124760,0.000000,4.125985,0.000000,453.289345,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.055401,2.474380,0.000000,0.000000,57.151604,0.000000,4.478803,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

72,17:45-18:00,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,2.124760,0.000000,4.125985,0.000000,523.309845,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.055401,2.474380,0.000000,0.000000,57.151604,0.000000,6.718203,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

73,18:00-18:15,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,2.124760,0.000000,4.125985,0.000000,530.553345,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.055401,0.494876,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

74,18:15-18:30,42.103182,0.000000,21.447327,47.305891,195.923347,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,2.124760,0.000000,4.125985,0.000000,530.553345,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.055401,0.494876,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,33.619498,143.228140,396.581625,0,0,0,0,0

75,18:30-18:45,42.103182,0.000000,21.447327,47.305891,173.699130,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,12.595577,0.000000,5.894266,0.000000,458.899870,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.055401,0.494876,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,33.619498,143.228140,396.581625,0,0,0,0,0

76,18:45-19:00,42.103182,0.000000,21.447327,47.305891,173.699130,6.685870,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,175.798725,26.064817,18.988980,0.000000,8.841399,0.000000,458.899870,117.184957,65.341319,18.194391,0.000000,48.200223,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.201862,0.494876,0.000000,0.000000,57.151604,0.000000,8.957605,37.810782,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,33.619498,143.228140,396.581625,0,0,0,0,0

77,19:00-19:15,42.103182,0.000000,21.447327,47.305891,263.180500,6.685870,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,175.798725,26.064817,18.988980,0.000000,57.469092,0.000000,383.960284,117.184957,65.341319,18.194391,0.000000,48.200223,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.201862,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,37.810782,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

78,19:15-19:30,42.009499,0.000000,21.447327,47.305891,359.286099,6.685870,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,175.798725,26.064817,18.988980,0.000000,57.469092,0.000000,383.960284,117.184957,65.341319,18.194391,0.000000,48.200223,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.201862,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,37.810782,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

79,19:30-19:45,42.009499,0.000000,21.447327,47.305891,388.357838,6.685870,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,175.798725,26.064817,18.988980,0.000000,57.469092,0.000000,453.422646,117.184957,65.341319,18.194391,0.000000,48.200223,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.201862,2.969256,0.000000,0.000000,57.151604,0.000000,8.957605,37.810782,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

80,19:45-20:00,42.009499,0.000000,21.447327,47.305891,388.357838,6.685870,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,175.798725,26.064817,18.988980,0.000000,57.469092,0.000000,511.446537,117.184957,65.341319,18.194391,0.000000,48.200223,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.201862,2.969256,0.000000,0.000000,57.151604,0.000000,8.957605,37.810782,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

81,20:00-20:15,42.009499,0.000000,21.447327,47.305891,388.357838,6.685870,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,175.798725,26.064817,18.988980,0.000000,57.469092,0.000000,555.873337,117.184957,65.341319,18.194391,0.000000,48.200223,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.201862,9.773799,0.000000,0.000000,57.151604,0.000000,8.957605,37.810782,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

82,20:15-20:30,42.009499,0.000000,21.447327,47.305891,388.357838,6.685870,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,175.798725,26.064817,18.988980,0.000000,57.469092,0.000000,595.471137,117.184957,65.341319,18.194391,0.000000,48.200223,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.201862,9.773799,0.000000,0.000000,57.151604,0.000000,8.957605,37.810782,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

83,20:30-20:45,42.009499,0.000000,21.447327,47.305891,398.835416,6.685870,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,175.798725,26.064817,18.988980,0.000000,5.894266,0.000000,658.813004,117.184957,65.341319,18.194391,0.000000,48.200223,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.201862,5.443635,0.000000,0.000000,57.151604,0.000000,8.957605,37.810782,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

84,20:45-21:00,42.009499,0.000000,21.447327,47.305891,398.835416,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,3.187140,0.000000,4.125985,0.000000,661.987425,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

85,21:00-21:15,42.009499,0.000000,21.447327,47.305891,398.835416,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,3.187140,0.000000,4.125985,0.000000,661.987425,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

86,21:15-21:30,42.009499,0.000000,21.447327,47.305891,398.835416,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,3.187140,0.000000,4.125985,0.000000,661.987425,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,76.661553,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

87,21:30-21:45,42.009499,0.000000,21.447327,47.305891,398.835416,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,2.124760,0.000000,16.209231,0.000000,661.987425,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,74.630263,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

88,21:45-22:00,42.009499,0.000000,21.447327,47.305891,398.835416,6.685870,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,175.798725,26.064817,18.988980,0.000000,16.209231,0.000000,661.987425,117.184957,65.341319,18.194391,0.000000,48.200223,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,74.630263,8.201862,4.206445,0.000000,0.000000,57.151604,0.000000,8.957605,37.810782,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

89,22:00-22:15,42.009499,0.000000,21.447327,47.305891,398.835416,6.685870,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,175.798725,26.064817,18.988980,0.000000,16.209231,0.000000,661.987425,117.184957,65.341319,18.194391,0.000000,48.200223,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,74.630263,8.201862,4.206445,0.000000,0.000000,57.151604,0.000000,8.957605,37.810782,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

90,22:15-22:30,42.009499,0.000000,21.447327,47.305891,398.835416,6.685870,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,175.798725,26.064817,18.988980,0.000000,16.209231,0.000000,661.987425,117.184957,65.341319,18.194391,0.000000,48.200223,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,74.630263,8.201862,4.206445,0.000000,0.000000,57.151604,0.000000,8.957605,37.810782,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

91,22:30-22:45,42.009499,0.000000,21.447327,47.305891,398.835416,6.685870,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,175.798725,26.064817,6.297789,0.000000,16.209231,0.000000,661.987425,117.184957,65.341319,18.194391,0.000000,48.200223,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,74.630263,8.201862,4.206445,0.000000,0.000000,57.151604,0.000000,8.957605,37.810782,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

92,22:45-23:00,42.009499,0.000000,21.447327,47.305891,398.835416,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,16.209231,0.000000,661.987425,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,74.630263,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

93,23:00-23:15,42.009499,0.000000,21.447327,47.305891,398.835416,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,16.209231,0.000000,661.987425,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,74.630263,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

94,23:15-23:30,42.009499,0.000000,21.447327,47.305891,398.835416,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,16.209231,0.000000,661.987425,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,42.047201,1.150422,0.000000,33.640024,0.000000,91.181371,74.630263,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

95,23:30-23:45,42.009499,0.000000,21.447327,47.305891,398.835416,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,16.209231,0.000000,661.987425,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,31.462445,1.150422,0.000000,33.640024,0.000000,91.181371,74.630263,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

96,23:45-24:00,42.009499,0.000000,21.447327,47.305891,398.835416,6.514819,122.854589,0.000000,2.846407,0.000000,1.651518,0.000000,173.807738,26.064817,6.297789,0.000000,16.209231,0.000000,661.987425,117.184957,65.341319,18.157636,0.000000,46.841134,0.000000,31.987296,21.023601,1.150422,0.000000,33.640024,0.000000,91.181371,74.630263,8.055401,2.350661,0.000000,0.000000,57.151604,0.000000,8.957605,36.594663,139.552305,0.000000,40.706616,0.000000,0.000000,20.088640,19.315955,42.794598,143.228140,396.581625,0,0,0,0,0

