Block,Time,DADRI_CRF,BSIUL,NJPC,KOTESHWR,SEWA2,SINGRAULI_HYDRO,KISHANGANGA,KOLDAM,RAPPB,UNCHAHAR3,AURY_LF,AURY_CRF,DADRI_GF,TANAKPUR,AURY_RF,URI,DHAULIGNGA,ANTA_RF,URI2,RIHAND2,RIHAND3,JHAJJAR,UNCHAHAR1,UNCHAHAR4,PARBATI3,DULHASTI,DADRI_RF,ANTA_LF,TEHRI,TANDA2,DADRT2,DADRI_LF,NAPP,UNCHAHAR2,RIHAND1,CHAMERA2,RAMPUR,AURY_GF,ANTA_GF,CHAMERA3,SINGRAULI,SALAL,CHAMERA1,RAPPC,ANTA_CRF,FSTPP I & II,KUDGI,BRBCL,KHSTPP-II,TALA,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.872299,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.546391,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.250754,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,86.81,12.738520,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.872299,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.546391,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.221031,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,86.81,12.827063,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.872299,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.546391,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.250754,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,86.81,12.747630,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.872299,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.546391,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.221031,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,86.81,12.813346,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.872299,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.546391,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.250754,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,86.81,12.815905,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.872299,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.546391,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.221031,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,86.81,12.759402,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,13.872299,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,11.546391,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.250754,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,86.81,12.818874,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,181.221031,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,86.81,12.722347,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,86.81,12.749780,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,176.521800,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,86.81,12.734425,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,205.459800,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,90.43,12.719788,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,205.459800,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,90.43,12.750497,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,205.459800,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,90.43,12.746606,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,205.459800,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,90.43,12.798811,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,205.459800,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,90.43,12.807819,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,205.459800,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,90.43,12.769228,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,157.229800,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,90.43,12.733606,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.356506,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.115000,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.581429,41.149836,49.085504,0.000000,6.596031,90.43,12.760937,72.345000,26.941278,401.514750,18.201809,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,6.796089,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,29.323840,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,9.913291,90.43,12.784480,93.026024,26.941278,398.259225,22.368881,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,6.796089,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,29.323840,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,9.913291,90.43,12.740158,93.026024,26.941278,398.259225,22.368881,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,7.413916,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.124646,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,6.903739,90.43,12.800039,74.968712,26.941278,398.259225,18.211455,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,115.121148,12.600473,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.124646,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,6.903739,90.43,12.763189,74.968712,26.941278,398.259225,18.211455,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,50.051165,35.296354,0.000000,30.768216,113.943375,119.287862,205.459800,12.600473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.124646,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,12.734834,141.083264,26.941278,398.259225,18.211455,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,16.385178,0.000000,0.000000,0.000000,11.368004,0.000000,50.051165,35.296354,0.000000,30.768216,113.943375,119.287862,234.397800,12.600473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,182.703825,0.000000,37.911095,24.124646,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,12.729001,141.083264,26.941278,398.259225,18.211455,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,21.777774,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,240.595355,16.487811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230.933825,0.000000,37.911095,35.331079,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,12.812733,141.083264,26.941278,398.259225,23.332921,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,21.777774,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,240.595355,16.487811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,279.163825,0.000000,37.911095,35.331079,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,12.813858,141.083264,26.941278,398.259225,28.131594,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,21.777774,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,240.595355,16.487811,0.000000,0.000000,0.000000,0.000000,0.000000,12.883198,0.000000,327.393825,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,12.789291,141.083264,26.941278,398.259225,31.835658,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,21.777774,0.000000,0.000000,0.000000,11.368004,0.000000,50.051165,35.296354,0.000000,30.768216,113.943375,119.287862,240.595355,16.487811,0.000000,0.000000,0.000000,0.000000,0.000000,25.766395,0.000000,361.453851,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,12.735551,141.083264,26.941278,398.259225,32.173268,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,21.777774,0.000000,0.000000,0.000000,11.368004,0.000000,50.051165,35.296354,0.000000,30.768216,113.943375,119.287862,240.595355,16.487811,0.000000,0.000000,0.000000,0.000000,0.000000,38.649593,0.000000,399.738825,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,12.778748,141.083264,26.941278,398.259225,32.173268,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,147.526406,7.608765,15.244585,0.996451,0.000000,0.000000,0.000000,21.777774,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,240.595355,16.487811,0.000000,0.000000,0.000000,0.000000,0.000000,50.317394,0.000000,423.853825,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,12.781921,141.083264,26.941278,398.259225,32.173268,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,149.216337,8.084313,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,36.188319,0.000000,30.768216,113.943375,119.287862,293.870309,19.523890,0.000000,0.000000,0.000000,0.000000,0.000000,51.532790,0.000000,512.531136,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,29.479719,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,12.811504,141.083264,26.941278,398.259225,31.032147,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,149.216337,8.084313,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,36.188319,0.000000,30.768216,113.943375,119.287862,293.870309,19.523890,0.000000,0.000000,0.000000,0.000000,0.000000,51.532790,0.000000,623.525824,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,29.479719,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,31.032147,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,149.216337,8.084313,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,36.188319,0.000000,30.768216,113.943375,119.287862,293.870309,19.523890,0.000000,0.000000,0.000000,0.000000,0.000000,51.532790,0.000000,626.451850,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,29.479719,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,31.032147,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,149.216337,8.084313,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,36.188319,0.000000,30.768216,113.943375,119.287862,293.870309,19.523890,0.000000,0.000000,0.000000,0.000000,0.000000,51.532790,0.000000,626.451850,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,29.479719,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,31.032147,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,149.216337,8.084313,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,36.188319,0.000000,30.768216,113.943375,119.287862,293.870309,19.523890,0.000000,0.000000,0.000000,0.000000,0.000000,51.532790,0.000000,662.467947,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,29.479719,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,31.032147,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,149.216337,8.084313,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,36.188319,0.000000,30.768216,113.943375,119.287862,293.870309,19.523890,0.000000,0.000000,0.000000,0.000000,0.000000,51.532790,0.000000,662.467947,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,29.479719,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,31.032147,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,149.216337,8.084313,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,36.188319,0.000000,30.768216,113.943375,119.287862,293.870309,19.523890,0.000000,0.000000,0.000000,0.000000,0.000000,51.532790,0.000000,662.467947,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,29.479719,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,30.446634,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,147.526406,8.084313,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,293.870309,19.523890,0.000000,0.000000,0.000000,0.000000,0.000000,50.317394,0.000000,662.467947,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,30.446634,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,147.526406,8.084313,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,240.595355,16.555333,0.000000,0.000000,0.000000,0.000000,0.000000,50.317394,0.000000,580.444963,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,30.446634,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,147.526406,8.084313,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,240.595355,16.555333,0.000000,0.000000,0.000000,0.000000,0.000000,51.228941,0.000000,580.444963,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,134.378426,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,30.446634,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,147.526406,8.084313,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,308.117355,16.555333,0.000000,0.000000,0.000000,0.000000,0.000000,51.532790,0.000000,614.205963,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,127.327200,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,30.446634,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,149.216337,15.597968,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,36.188319,0.000000,30.768216,113.943375,119.287862,327.409355,16.555333,0.000000,0.000000,0.000000,0.000000,0.000000,51.532790,0.000000,614.205963,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,29.479719,120.092700,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,30.446634,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,149.216337,16.168625,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,36.188319,0.000000,30.768216,113.943375,119.287862,356.347355,16.555333,0.000000,0.000000,15.841047,0.000000,0.000000,51.532790,0.000000,614.205963,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,29.479719,112.858200,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,30.446634,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,149.216337,16.168625,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,36.188319,0.000000,30.768216,113.943375,119.287862,394.931355,16.555333,0.000000,0.000000,15.841047,0.000000,0.000000,51.532790,0.000000,614.205963,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,29.479719,112.858200,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,30.446634,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,149.216337,16.168625,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,36.188319,0.000000,30.768216,113.943375,119.287862,394.931355,16.555333,0.000000,0.000000,15.841047,0.000000,0.000000,51.532790,0.000000,662.467947,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,29.479719,112.858200,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,30.446634,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,149.216337,16.168625,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,36.188319,0.000000,30.768216,113.943375,119.287862,394.931355,16.555333,0.000000,0.000000,15.841047,0.000000,0.000000,51.532790,0.000000,662.467947,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,29.479719,112.858200,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,30.446634,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,147.526406,16.168625,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,11.368004,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,394.931355,16.555333,0.000000,0.000000,15.841047,0.000000,0.000000,51.532790,0.000000,662.467947,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,112.858200,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,30.446634,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,147.526406,16.168625,15.244585,0.996451,0.000000,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,6.796089,0.000000,45.791491,35.296354,0.000000,30.768216,113.943375,119.287862,394.931355,16.555333,0.000000,0.000000,15.841047,0.000000,0.000000,51.532790,0.000000,662.467947,0.000000,37.911095,40.884378,88.743200,0.000000,0.000000,0.000000,0.000000,28.374230,112.858200,79.020997,41.149836,49.085504,0.000000,12.469384,90.43,14.469049,141.083264,26.941278,398.259225,30.446634,0,0,0,0,0

