Block,Time,SEWA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,URI,SALAL,RAPPB,RAPPC,RIHAND2,RIHAND3,BSIUL,CHAMERA1,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DHAULIGNGA,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
16,03:45-04:00,15.804048,125.5875,10.6323,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

17,04:00-04:15,15.804048,125.5875,11.2728,0,19.985,42.392196,0,32.41932,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

18,04:15-04:30,15.804048,125.5875,10.5042,0,19.985,42.392196,0,32.41932,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

19,04:30-04:45,15.804048,125.5875,10.5042,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

20,04:45-05:00,15.804048,125.5875,10.5042,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

21,05:00-05:15,15.804048,125.5875,10.5042,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

22,05:15-05:30,15.804048,125.5875,10.5042,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

23,05:30-05:45,15.804048,125.5875,10.5042,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

24,05:45-06:00,15.804048,125.5875,10.5042,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,42,0,0,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

25,06:00-06:15,15.804048,125.5875,10.5042,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

26,06:15-06:30,15.804048,125.5875,10.5042,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

27,06:30-06:45,15.804048,125.5875,10.5042,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

28,06:45-07:00,15.804048,125.5875,10.5042,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,29.062808,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

29,07:00-07:15,15.804048,125.5875,9.8637,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

30,07:15-07:30,15.804048,125.5875,9.8637,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,342.5625

31,07:30-07:45,15.804048,125.5875,9.8637,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,345.375

32,07:45:08:00,15.804048,125.5875,9.8637,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,345.375

33,08:00-08:15,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,345.375

34,08:15-08:30,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,345.375

35,08:30-08:45,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,345.375

36,08:45:09:00,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,345.375

37,09:00:09:15,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,345.375

38,09:15-09:30,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,345.375

39,09:30-09:45,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

40,09:45-10:00,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

41,10:00-10:15,15.804048,125.5875,11.7852,0,19.985,42.392196,0,32.41932,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

42,10:15-10:30,15.804048,125.5875,11.7852,0,19.985,42.392196,0,32.41932,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

43,10:30-10:45,15.804048,125.5875,11.7852,0,19.985,42.392196,0,32.41932,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

44,10:45-11:00,15.804048,125.5875,11.7852,0,19.985,42.392196,0,32.41932,26.39091,65.016,0.97563,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

45,11:00-11:15,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

46,11:15-11:30,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

47,11:30-11:45,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

48,11:45-12:00,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.97563,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,26.25,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

49,12:00-12:15,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.99476,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

50,12:15-12:30,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.99476,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

51,12:30-12:45,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.99476,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

52,12:45-13:00,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.99476,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,32.171,346.5

53,13:00-13:15,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.99476,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,346.5

54,13:15-13:30,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,0.99476,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,346.5

55,13:30-13:45,15.804048,125.5875,11.7852,0,19.985,42.392196,0,31.897383,26.39091,65.016,1.01389,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,0,686.779958,32.8448,653.1525,0,35.496,152.9405,0,39.0888,92,0,0,0,36.5917,0,25.2,0,14.7,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,98.34375,34.79931,346.5

