Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
9,02:00-02:15,688.415947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0.86244,97.055943,39.450269,0.779669,0,22.286372,67.990882,20.07969,0,5.534073,130.580717,149.98895,5.560434,50.95079,27.65,19.5624,34.776,0.1281,65.072,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

10,02:15-02:30,688.415947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,20.07969,0,5.534073,130.580717,149.98895,5.560434,50.95079,27.65,19.5624,34.776,0.1281,65.072,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

11,02:30-02:45,688.415947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,20.07969,0,5.534073,130.580717,149.98895,5.560434,50.95079,27.65,19.5624,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

12,02:45-03:00,688.415947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,10.039845,0,5.534073,130.580717,149.98895,5.560434,50.95079,27.65,19.5624,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

13,03:00-03:15,688.415947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,10.039845,0,5.534073,130.580717,149.98895,5.560434,50.95079,27.65,19.5624,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

14,03:15-03:30,688.415947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,10.039845,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,19.5624,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

15,03:30-03:45,688.415947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,10.039845,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,19.5624,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

16,03:45-04:00,688.415947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,10.039845,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,19.5624,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,414

17,04:00-04:15,688.415947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,10.039845,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,19.5624,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

18,04:15-04:30,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,10.039845,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,19.5624,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

19,04:30-04:45,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,10.039845,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,19.5624,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

20,04:45-05:00,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,10.039845,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,13.0416,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

21,05:00-05:15,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,10.039845,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,13.0416,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

22,05:15-05:30,688.715947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,13.0416,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

23,05:30-05:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,13.0416,34.776,0.1281,65.072,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

24,05:45-06:00,688.415947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,13.0416,34.776,0.1281,65.072,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

25,06:00-06:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,3.814368,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,13.0416,34.776,0.1281,65.072,0,0,76.039376,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

26,06:15-06:30,688.415947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,7.628735,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,13.0416,34.776,0.1281,65.072,0,0,76.039376,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

27,06:30-06:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,12.533744,674.817829,124.384996,9.222505,39.193389,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,13.0416,34.776,0.1281,52.29,0,0,76.039376,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

28,06:45-07:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,12.533744,674.817829,124.384996,9.222505,39.193389,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,28.09872,13.0416,34.776,0.1281,52.29,0,0,76.039376,0,0,0,81.591624,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

29,07:00-07:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,12.533744,674.817829,124.384996,9.222505,39.193389,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,27.65,13.0416,34.776,0,52.29,0,0,76.039376,0,0,0,80.92284,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

30,07:15-07:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,12.533744,674.817829,124.384996,9.222505,39.193389,2.1253,97.055943,39.450269,0.779669,0,55.047339,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,27.65,13.0416,40.848,0,52.29,0,0,76.039376,0,0,0,80.92284,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

31,07:30-07:45,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,39.193389,2.094498,97.055943,39.450269,0.779669,0,54.267316,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,27.65,13.0416,40.848,0,39.508,0,0,76.039376,0,0,0,80.92284,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

32,07:45:08:00,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,39.193389,1.724881,97.055943,39.450269,0.779669,0,44.572744,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,27.65,13.0416,40.848,0,39.508,0,0,76.039376,0,0,0,80.92284,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,15.00135,414

33,08:00-08:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,7.628735,1.724881,97.055943,39.450269,0.779669,0,44.572744,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,27.65,13.0416,34.776,0,39.508,0,0,74.68153,0,0,0,80.92284,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,418.77

34,08:15-08:30,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,3.814368,1.016447,97.055943,39.450269,0.779669,0,26.520783,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,14.062,13.0416,34.776,0,39.508,0,0,74.68153,0,0,0,80.92284,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.347,148.302375,46.39908,0,20.0018,418.77

35,08:30-08:45,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,1.016447,97.055943,39.450269,0.779669,0,26.520783,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,0,13.0416,34.776,0,39.508,0,0,74.68153,0,0,0,80.92284,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.347,148.302375,46.39908,0,20.0018,418.77

36,08:45:09:00,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,1.016447,97.055943,39.450269,0.779669,0,26.520783,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,0,13.0416,34.776,0,39.508,0,0,74.68153,0,0,0,80.92284,0,0,0,29.978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,418.77

37,09:00:09:15,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,0,13.0416,34.776,0,39.508,0,0,74.68153,0,0,0,80.92284,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.347,131.102375,40.89908,0,20.0018,418.77

38,09:15-09:30,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,0,13.0416,34.776,0,39.508,0,0,74.68153,0,0,0,80.92284,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.347,131.102375,40.89908,0,20.0018,418.77

39,09:30-09:45,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,0,13.0416,34.776,0,39.508,0,0,74.68153,0,0,0,80.92284,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.347,131.102375,40.89908,0,20.0018,418.77

40,09:45-10:00,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,0,5.534073,130.580717,149.98895,5.560434,50.95079,0,13.0416,34.776,0,39.508,0,0,74.68153,0,0,0,80.92284,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.347,131.102375,40.89908,0,20.0018,418.77

41,10:00-10:15,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,10.858854,5.534073,130.580717,149.98895,5.560434,50.95079,0,13.0416,13.248,9.6075,53.452,0,0,74.68153,0,0,0,80.92284,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,418.77

42,10:15-10:30,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,10.858854,5.534073,130.580717,149.98895,5.560434,50.95079,0,13.0416,4.416,9.6075,53.452,0,0,74.68153,0,0,0,80.92284,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,40.89908,0,20.0018,418.77

43,10:30-10:45,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,10.858854,5.534073,130.580717,149.98895,5.560434,50.95079,0,13.0416,4.416,9.6075,66.815,0,0,74.68153,0,0,0,80.92284,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,44.00908,0,20.0018,418.77

44,10:45-11:00,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,10.858854,5.534073,130.580717,149.98895,5.560434,50.95079,0,13.0416,13.248,9.6075,66.815,0,0,74.68153,0,0,0,80.92284,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,418.77

45,11:00-11:15,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,10.858854,5.534073,130.580717,149.98895,5.560434,50.95079,0,13.0416,34.776,0,66.815,0,0,74.68153,0,0,0,80.254056,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,418.77

46,11:15-11:30,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,10.858854,5.534073,130.580717,149.98895,5.560434,50.95079,0,13.0416,34.776,0,66.815,0,0,74.68153,0,0,0,80.254056,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,418.77

47,11:30-11:45,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,10.858854,5.534073,130.580717,149.98895,5.560434,50.95079,0,19.5624,34.776,0,76.692,0,0,74.68153,0,0,0,80.254056,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,418.77

48,11:45-12:00,688.715947,11.598717,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,10.858854,5.534073,130.580717,149.98895,5.560434,50.95079,0,19.5624,34.776,0,76.692,0,0,74.68153,0,0,0,80.254056,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,418.77

49,12:00-12:15,688.715947,0,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,10.858854,5.534073,130.580717,149.98895,5.560434,50.95079,0,19.5624,34.776,1.0248,79.37622,0,0,74.68153,0,0,0,80.254056,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,418.77

50,12:15-12:30,688.715947,0,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,10.858854,5.534073,130.580717,149.98895,5.560434,50.95079,0,19.5624,34.776,1.0248,79.37622,0,0,74.68153,0,0,0,80.254056,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,418.77

51,12:30-12:45,688.715947,0,16.166609,22.630299,3.094586,35.953808,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,39.450269,0.779669,0,0,67.990882,0,10.858854,5.534073,130.580717,149.98895,5.560434,50.95079,0,19.5624,40.848,1.0248,79.37622,0,0,74.68153,0,0,0,80.254056,0,0,0,29.326972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20.0018,418.77

