Block,Time,UNCHAHAR4,UNCHAHAR1,URI,RIHAND1,SINGRAULI_HYDRO,BSIUL,DADRI_GF,ANTA_GF,CHAMERA2,UNCHAHAR3,NAPP,CHAMERA3,KOLDAM,PARBATI3,SEWA2,RIHAND3,RIHAND2,SALAL,DADRI_LF,AURY_CRF,CHAMERA1,RAMPUR,RAPPC,ANTA_LF,TEHRI,DHAULIGNGA,TANDA2,AURY_LF,DADRI_RF,UNCHAHAR2,KISHANGANGA,RAPPB,AURY_GF,SINGRAULI,KHSTPP-II,DULHASTI,NJPC,BRBCL,KOTESHWR,KHSTPP-I,TALA,SASAN,ANTA_RF,FSTPP I & II,DADRI_CRF,JHAJJAR,DADRT2,TANAKPUR,ANTA_CRF,URI2,AURY_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,406.885838,414.497840,6.431389,0.000000,28.573393,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,9.721523,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,22.734628,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.374273,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,406.885838,414.497840,6.431389,0.000000,28.573393,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,9.721523,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,22.734628,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.325006,0.000000,0.000000,0.000000,110.067000,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,406.885838,366.222840,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,9.721523,39.438744,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,22.734628,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.325006,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,406.885838,366.222840,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,7.991637,39.438744,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,18.302501,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.325006,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,402.613500,366.222840,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,7.991637,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,18.302501,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.970117,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,7.995692,0.000000,336.959500,362.062500,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,7.991637,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,18.302501,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.970117,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,7.995692,0.000000,279.029500,362.062500,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,7.991637,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,18.302501,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.970117,0.000000,0.000000,0.000000,116.584125,113.417382,15.910332,0.000000,19.310005,8.091856,34.778372,0.000000,336.935362,0.000000,7.995692,0.000000,329.718250,362.062500,0.000000,0.000000,27.274603,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,7.991637,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,18.302501,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.970117,0.000000,0.000000,0.000000,116.584125,113.417382,15.910332,0.000000,19.310005,8.091856,34.778372,0.000000,336.935362,0.000000,7.995692,0.000000,402.613500,366.222840,0.000000,0.000000,27.274603,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,7.991637,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,18.302501,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,11.374556,0.000000,0.000000,0.000000,0.000000,28.970117,0.000000,0.000000,0.000000,116.584125,113.417382,15.910332,0.000000,19.310005,8.091856,34.778372,0.000000,336.935362,0.000000,7.995692,0.000000,401.812135,366.222840,0.000000,0.000000,27.274603,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,7.991637,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,18.302501,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,11.374556,0.000000,0.000000,0.000000,0.000000,28.970117,0.000000,0.000000,0.000000,116.584125,113.417382,15.910332,0.000000,19.310005,8.091856,34.778372,0.000000,336.935362,0.000000,7.995692,0.000000,401.812135,366.222840,0.000000,0.000000,27.274603,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,7.991637,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,18.302501,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,22.749111,0.000000,0.000000,0.000000,0.000000,28.970117,0.000000,0.000000,0.000000,116.584125,113.417382,15.910332,0.000000,19.310005,8.091856,34.778372,0.000000,336.935362,0.000000,7.995692,0.000000,399.717000,366.222840,0.000000,0.000000,27.274603,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,7.991637,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,18.302501,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,23.843988,0.000000,0.000000,0.000000,0.000000,28.970117,0.000000,0.000000,0.000000,116.584125,113.417382,15.910332,0.000000,19.310005,8.091856,34.778372,0.000000,336.935362,0.000000,7.995692,0.000000,399.717000,366.222840,0.000000,0.000000,27.274603,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,8.803719,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,23.965641,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,116.584125,113.417382,15.910332,0.000000,19.310005,8.091856,34.778372,0.000000,336.935362,0.000000,7.995692,0.000000,413.234000,366.222840,0.000000,0.000000,27.274603,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,8.803719,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,23.965641,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,116.584125,113.417382,15.910332,0.000000,19.310005,8.091856,34.778372,0.000000,336.935362,0.000000,7.995692,0.000000,399.717000,366.222840,0.000000,0.000000,27.274603,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,8.803719,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,23.965641,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,0.000000,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,7.995692,0.000000,399.021840,366.222840,0.000000,0.000000,29.222788,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,8.803719,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,21.047514,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,23.965641,0.000000,0.000000,0.000000,0.000000,33.572752,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,18.286570,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,7.995692,0.000000,399.021840,366.222840,0.000000,0.000000,29.222788,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,25.479642,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,23.965641,0.000000,0.000000,0.000000,0.000000,37.721308,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,18.286570,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,429.092338,366.222840,0.000000,0.000000,29.222788,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,25.479642,41.349275,0.000000,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,23.965641,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,36.573140,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,429.092338,366.222840,0.000000,0.000000,30.796922,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,3.217529,25.479642,41.349275,9.343955,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,13.564657,0.000000,51.704263,0.000000,35.948462,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,36.573140,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,438.747338,395.187840,0.000000,0.000000,29.222788,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,4.504540,119.399161,114.049688,12.341021,0.000000,0.000000,13.564657,0.000000,51.704263,0.000000,35.948462,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,36.573140,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,433.919838,414.497840,0.000000,0.000000,29.222788,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,10.167391,119.399161,114.049688,12.341021,0.000000,0.000000,27.129314,0.000000,51.704263,0.000000,47.931282,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,58.517024,19.310005,8.091856,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,433.919838,472.427840,0.000000,0.000000,29.222788,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,25.431347,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,27.129314,0.000000,51.704263,0.000000,47.931282,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,90.335656,19.310005,16.183711,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,424.264838,530.357840,0.000000,0.000000,29.222788,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,25.431347,25.479642,41.349275,18.687909,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,8.820843,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,90.335656,19.310005,24.275566,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,446.693499,559.322840,0.000000,0.000000,24.677021,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,10.533605,34.109184,88.826000,0.646451,18.887497,0.000000,0.000000,38.147021,25.479642,41.349275,28.060141,0.000000,0.000000,15.258808,119.399161,114.049688,14.584843,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,17.600872,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,31.820663,90.335656,19.310005,32.367422,44.798312,0.000000,336.935362,0.000000,8.932613,0.000000,446.693499,568.977840,0.000000,0.000000,24.677021,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,10.533605,34.109184,88.826000,0.646451,18.887497,0.000000,0.000000,38.147021,25.479642,41.349275,28.060141,0.000000,0.000000,15.258808,119.399161,114.049688,76.637740,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,26.462528,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,31.820663,90.335656,19.310005,32.367422,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,516.209499,568.977840,0.247361,0.000000,30.796922,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,10.533605,34.109184,88.826000,0.646451,18.887497,0.000000,0.000000,38.147021,25.479642,41.349275,28.060141,0.000000,0.000000,15.258808,119.399161,114.049688,76.637740,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,26.462528,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,31.820663,90.335656,19.310005,32.367422,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,564.484499,568.977840,0.247361,0.000000,30.796922,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,10.533605,34.109184,88.826000,0.646451,18.887497,0.000000,0.000000,38.147021,25.479642,41.349275,28.060141,0.000000,0.000000,15.258808,119.399161,114.049688,76.637740,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,26.462528,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,31.820663,90.335656,19.310005,32.367422,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,630.616422,568.977840,0.247361,0.000000,30.796922,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,10.533605,34.109184,88.826000,0.646451,18.887497,0.000000,0.000000,38.147021,25.479642,41.349275,28.060141,0.000000,0.000000,15.258808,119.399161,114.049688,76.637740,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,26.462528,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,31.820663,90.335656,19.310005,32.367422,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,629.940572,639.657557,0.247361,0.000000,30.796922,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,10.533605,34.109184,88.826000,0.646451,18.887497,0.000000,0.000000,38.147021,25.479642,41.349275,28.060141,0.000000,0.000000,15.258808,119.399161,114.049688,14.584843,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,26.462528,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,31.820663,90.335656,19.310005,32.367422,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,629.940572,639.657557,0.000000,0.000000,30.796922,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,10.533605,34.109184,88.826000,0.646451,6.295832,0.000000,0.000000,38.147021,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,17.600872,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,90.335656,19.310005,17.326091,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,629.940572,639.657557,0.000000,0.000000,30.796922,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,10.533605,34.109184,88.826000,0.646451,6.295832,0.000000,0.000000,25.431347,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,8.672893,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,58.517024,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,629.940572,639.731031,0.000000,0.000000,30.796922,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,10.533605,34.109184,88.826000,0.646451,6.295832,0.000000,0.000000,25.431347,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,47.931282,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,45.167828,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,630.616422,576.793615,0.000000,0.000000,30.796922,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,10.533605,34.109184,88.826000,0.646451,6.295832,0.000000,0.000000,12.715674,25.479642,41.349275,1.844202,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,40.693971,0.000000,51.704263,0.000000,35.948462,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,22.583914,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,630.616422,549.667840,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,10.533605,34.109184,88.826000,0.646451,6.295832,0.000000,0.000000,2.574023,25.479642,41.349275,1.844202,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,27.129314,0.000000,51.704263,0.000000,35.948462,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,22.583914,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,630.616422,501.392840,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,27.129314,0.000000,51.704263,0.000000,35.948462,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,630.616422,501.392840,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,27.129314,0.000000,51.704263,0.000000,35.948462,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,564.484499,501.392840,0.000000,0.000000,28.573393,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,13.119214,0.000000,51.704263,0.000000,35.948462,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,516.209499,501.392840,0.371042,0.000000,28.573393,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,23.965641,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,15.910332,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,554.829499,501.392840,0.371042,0.000000,28.573393,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,23.965641,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,121.546587,142.180399,15.910332,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,554.829499,501.392840,0.371042,0.000000,28.573393,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,2.243822,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,23.965641,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,127.339587,142.180399,15.910332,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,554.829499,501.392840,0.371042,0.000000,28.573393,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,11.374556,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,133.512656,142.180399,0.000000,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,554.829499,511.047840,0.371042,0.000000,23.378231,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,12.341021,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,11.374556,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,134.506219,142.180399,0.000000,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,525.864499,511.047840,0.371042,0.000000,23.378231,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,0.000000,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,525.864499,458.910840,0.371042,0.000000,23.378231,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,12.715674,25.479642,41.349275,9.343955,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,0.000000,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,525.864499,462.772840,0.371042,0.000000,23.378231,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,0.000000,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,525.864499,479.186340,0.989444,0.000000,23.378231,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,10.533605,34.109184,88.826000,0.646451,12.591665,0.000000,0.000000,0.000000,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,0.000000,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,496.899499,477.255340,0.989444,0.000000,23.378231,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,10.533605,34.109184,88.826000,0.646451,18.887497,0.000000,0.000000,0.000000,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,0.000000,0.000000,19.310005,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,496.899499,483.048340,0.989444,0.000000,23.378231,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,10.533605,34.109184,88.826000,0.646451,18.887497,0.000000,0.000000,0.000000,25.479642,41.349275,0.000000,0.000000,0.000000,15.258808,119.399161,114.049688,24.682042,0.000000,0.000000,0.000000,0.000000,51.704263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.927642,0.000000,0.000000,0.000000,116.584125,142.180399,0.000000,0.000000,18.736487,8.567847,44.798312,0.000000,336.935362,0.000000,10.124426,0.000000,458.279499,463.738340,0.989444,0.000000,23.378231,0.000000,0,0,0,0,0

