Block,Time,TALA,SASAN,CHAMERA3,BRBCL,FSTPP I & II,KHSTPP-II,KUDGI,KHSTPP-I,AURY_RF,JHAJJAR,KOLDAM,AURY_CRF,SINGRAULI_HYDRO,AURY_LF,KISHANGANGA,ANTA_CRF,TANDA2,SEWA2,DADRT2,RIHAND1,ANTA_LF,DULHASTI,UNCHAHAR4,BSIUL,RIHAND2,SALAL,URI2,DADRI_LF,UNCHAHAR3,TANAKPUR,RIHAND3,TEHRI,ANTA_RF,RAPPB,DADRI_RF,NJPC,URI,UNCHAHAR2,NAPP,KOTESHWR,CHAMERA1,AURY_GF,ANTA_GF,RAMPUR,CHAMERA2,UNCHAHAR1,DHAULIGNGA,DADRI_CRF,PARBATI3,DADRI_GF,RAPPC,SINGRAULI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.426094,404.615574,0.000000,18.991328,17.526965,95.016108,111.11,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,329.941068,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

48,11:45-12:00,0.426094,404.615574,0.000000,19.324022,17.526965,95.016108,111.11,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,329.941068,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

49,12:00-12:15,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,110.15,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,329.941068,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

50,12:15-12:30,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,111.11,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,308.684668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

51,12:30-12:45,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,111.11,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,308.684668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

52,12:45-13:00,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,111.11,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,308.684668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

53,13:00-13:15,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,111.11,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,283.873232,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,14.097341,11.519294,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,4.266739,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

54,13:15-13:30,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,109.18,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,283.873232,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,14.097341,11.519294,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,4.266739,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

55,13:30-13:45,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,107.25,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,283.873232,88.890400,0.000000,15.921867,0.000000,6.300397,114.132375,12.349968,9.098126,0.000000,14.097341,11.519294,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,48.000816,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

56,13:45-14:00,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,106.28,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,283.873232,88.890400,0.000000,15.921867,0.000000,6.300397,114.132375,12.349968,9.098126,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,48.000816,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

57,14:00-14:15,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,106.28,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,283.873232,88.890400,0.000000,15.921867,0.000000,2.125640,114.132375,12.349968,9.098126,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

58,14:15-14:30,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,107.25,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,283.873232,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,12.349968,9.098126,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

59,14:30-14:45,0.284063,404.615574,0.000000,19.324022,13.075102,95.016108,106.28,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,288.394468,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,12.349968,9.098126,0.000000,14.097341,3.713107,119.485727,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

60,14:45-15:00,0.284063,404.615574,0.000000,19.324022,13.075102,95.016108,108.21,43.691564,0.000000,344.377835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,288.394468,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,12.349968,9.098126,0.000000,14.097341,3.713107,119.485727,15.035038,0.000000,0.000000,0.000000,0.000000,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.657186,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

61,15:00-15:15,0.284063,404.615574,0.000000,19.324022,13.075102,95.016108,135.27,43.691564,0.000000,347.276435,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,287.119084,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,68.486188,14.297055,0.000000,14.000721,3.713107,119.485727,15.035038,0.000000,0.000000,0.000000,0.000000,6.400109,35.220889,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.589552,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

62,15:15-15:30,0.284063,404.615574,0.000000,19.324022,13.075102,95.016108,135.27,43.691564,0.000000,416.842835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,287.119084,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,68.486188,14.297055,0.000000,20.402176,3.713107,119.485727,15.035038,0.000000,0.000000,0.000000,20.129811,6.400109,35.220889,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.589552,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

63,15:30-15:45,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,135.27,43.691564,0.000000,484.476835,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,289.360668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,68.486188,11.697590,0.000000,21.730321,4.331958,119.485727,15.035038,0.000000,0.000000,0.000000,20.129811,48.000816,35.220889,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,10.589552,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

64,15:45-16:00,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,135.27,43.691564,0.000000,555.009435,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,289.360668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,68.486188,11.697590,0.000000,21.730321,4.331958,119.485727,30.070076,0.000000,0.000000,0.000000,20.129811,48.000816,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,16.684148,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

65,16:00-16:15,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,135.27,43.691564,0.000000,598.966704,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,289.360668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,38.733992,11.697590,0.000000,21.730321,4.331958,119.485727,30.070076,0.000000,0.000000,0.000000,21.959794,8.533478,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,16.684148,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

66,16:15-16:30,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,135.27,43.691564,0.000000,598.966704,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,289.360668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,38.733992,11.697590,0.000000,21.730321,4.331958,119.485727,30.070076,0.000000,0.000000,0.000000,41.174613,6.400109,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,16.684148,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

67,16:30-16:45,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,135.27,39.880871,0.000000,598.966704,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,289.360668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,38.733992,11.697590,0.000000,21.756566,4.331958,119.485727,30.070076,0.000000,0.000000,0.000000,41.174613,4.266739,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,16.704749,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

68,16:45-17:00,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,135.27,39.880871,0.000000,598.966704,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,4.636601,289.360668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,38.733992,11.697590,0.000000,21.826941,4.331958,119.485727,30.070076,0.000000,0.000000,0.000000,41.174613,4.266739,35.385143,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,16.751782,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

69,17:00-17:15,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,129.47,39.880871,0.000000,631.073627,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,323.399038,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,49.399874,11.697590,0.000000,25.404876,4.950809,119.485727,30.070076,0.000000,0.000000,0.000000,59.474441,4.266739,40.957315,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,19.861207,1.276350,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

70,17:15-17:30,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,125.61,39.880871,0.000000,631.073627,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,329.941068,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,49.399874,11.697590,0.000000,25.404876,4.950809,119.485727,30.070076,0.000000,0.000000,0.000000,82.349226,4.266739,40.957315,0.000000,8.574059,6.793352,0.000000,0.000000,0.000000,0.000000,19.861207,8.806816,0.000000,3.074932,0.000000,49.657366,131.886300,0,0,0,0,0

71,17:30-17:45,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,125.61,39.880871,0.000000,631.073627,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,329.941068,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,49.399874,11.697590,0.000000,25.404876,4.950809,119.485727,60.140153,0.000000,0.000000,0.000000,105.224011,10.666848,40.957315,0.000000,8.574059,13.510375,0.000000,0.000000,0.000000,0.000000,19.861207,8.806816,0.000000,6.149863,0.000000,49.657366,131.886300,0,0,0,0,0

72,17:45-18:00,0.000000,404.615574,0.000000,19.324022,17.526965,95.016108,125.61,39.880871,0.000000,631.073627,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,329.941068,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,49.399874,11.697590,0.000000,25.404876,4.950809,119.485727,60.140153,0.000000,0.000000,0.000000,118.948882,10.666848,40.957315,0.000000,8.574059,27.097079,0.000000,0.000000,0.000000,12.724893,19.861207,17.613633,0.000000,31.595536,0.000000,49.657366,131.886300,0,0,0,0,0

73,18:00-18:15,0.000000,404.615574,2.460718,19.324022,17.526965,95.016108,125.61,39.880871,0.000000,631.073627,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,329.941068,88.890400,0.000000,31.843734,0.000000,3.188460,114.132375,37.049905,11.697590,0.000000,25.404876,4.950809,119.485727,60.140153,0.000000,0.000000,0.000000,128.098796,8.533478,40.957315,0.000000,18.100791,38.164900,0.000000,0.000000,0.000000,25.449785,19.861207,26.481714,0.000000,31.595536,0.000000,49.657366,131.886300,0,0,0,0,0

74,18:15-18:30,0.000000,404.615574,18.719913,19.324022,17.526965,95.016108,122.71,39.880871,0.000000,631.073627,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,329.941068,88.890400,0.000000,47.765600,0.000000,18.901191,114.132375,37.049905,11.697590,0.000000,25.404876,4.950809,119.485727,60.140153,0.000000,0.000000,0.000000,135.601725,8.533478,40.957315,0.000000,28.580196,40.723475,0.000000,0.000000,0.000000,38.174678,19.861207,35.308952,0.000000,31.595536,0.000000,49.657366,131.886300,0,0,0,0,0

75,18:30-18:45,0.000000,404.615574,18.719913,19.324022,17.526965,95.016108,119.81,39.880871,0.000000,631.073627,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,329.941068,88.890400,0.000000,47.765600,0.000000,18.901191,114.132375,37.049905,11.697590,0.000000,25.404876,4.950809,119.485727,60.140153,0.000000,0.000000,0.000000,135.601725,8.533478,40.957315,0.000000,28.580196,40.723475,0.000000,0.000000,0.000000,38.174678,19.861207,35.308952,0.000000,31.595536,0.000000,49.657366,131.886300,0,0,0,0,0

76,18:45-19:00,0.000000,404.615574,9.350729,19.324022,17.526965,95.016108,116.91,39.880871,0.000000,631.073627,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,329.941068,88.890400,0.000000,47.765600,0.000000,18.901191,114.132375,37.049905,11.697590,0.000000,25.404876,4.950809,119.485727,60.140153,0.000000,0.000000,0.000000,135.601725,8.533478,40.957315,0.000000,28.580196,40.723475,0.000000,0.000000,0.000000,38.174678,19.861207,35.308952,0.000000,15.797768,0.000000,49.657366,131.886300,0,0,0,0,0

77,19:00-19:15,0.000000,404.615574,9.350729,19.324022,17.526965,95.016108,113.05,43.691564,0.000000,631.073627,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,329.941068,88.890400,0.000000,47.765600,0.000000,18.901191,114.132375,37.049905,11.697590,0.000000,25.404876,4.950809,119.485727,60.140153,0.000000,0.000000,0.000000,135.601725,11.733533,40.957315,0.000000,28.580196,27.097079,0.000000,0.000000,0.000000,38.174678,19.861207,35.308952,0.000000,15.797768,0.000000,49.657366,131.886300,0,0,0,0,0

78,19:15-19:30,0.000000,404.615574,9.350729,19.324022,17.526965,95.016108,111.11,43.691564,0.000000,631.073627,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,329.941068,88.890400,0.000000,47.765600,0.000000,18.901191,114.132375,37.049905,11.697590,0.000000,25.404876,4.950809,119.485727,60.140153,0.000000,0.000000,0.000000,135.601725,11.733533,40.957315,0.000000,28.580196,27.097079,0.000000,0.000000,0.000000,38.174678,19.861207,35.308952,0.000000,3.689918,0.000000,49.657366,131.886300,0,0,0,0,0

79,19:30-19:45,0.000000,404.615574,9.350729,19.324022,13.075102,95.016108,108.21,43.691564,0.000000,592.758869,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,297.033913,88.890400,0.000000,47.765600,0.000000,6.300397,114.132375,37.049905,11.697590,0.000000,22.254511,4.950809,119.485727,60.140153,0.000000,0.000000,0.000000,118.948882,48.000816,33.831762,0.000000,28.580196,25.188834,0.000000,0.000000,0.000000,38.174678,17.638699,35.308952,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

80,19:45-20:00,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,105.32,43.691564,0.000000,592.758869,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,289.360668,88.890400,0.000000,47.765600,0.000000,0.000000,114.132375,37.049905,11.697590,0.000000,16.466264,4.950809,119.485727,60.140153,0.000000,0.000000,0.000000,105.224011,48.000816,21.609353,0.000000,18.100791,13.510375,0.000000,0.000000,0.000000,25.449785,12.642206,26.420449,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

81,20:00-20:15,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,101.45,43.318707,0.000000,592.758869,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,289.360668,88.890400,0.000000,31.843734,0.000000,0.000000,114.132375,37.049905,11.697590,0.000000,14.396380,4.950809,119.485727,30.070076,0.000000,0.000000,0.000000,82.349226,8.533478,21.609353,0.000000,9.526732,13.510375,0.000000,0.000000,0.000000,12.621857,5.062559,17.613633,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

82,20:15-20:30,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,98.55,43.318707,0.000000,592.758869,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,289.360668,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,24.699937,11.697590,0.000000,14.396380,4.950809,119.485727,30.070076,0.000000,0.000000,0.000000,58.559450,6.400109,21.609353,0.000000,8.574059,6.793352,0.000000,0.000000,0.000000,12.621857,4.763366,8.806816,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

83,20:30-20:45,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,95.65,43.691564,0.000000,592.758869,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,251.718947,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,24.699937,10.397858,0.000000,14.396380,5.569660,119.485727,30.070076,0.000000,0.000000,0.000000,45.200575,6.400109,21.609353,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.621857,4.763366,8.806816,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

84,20:45-21:00,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,91.79,43.691564,0.000000,526.579000,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,242.390014,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,24.699937,10.397858,0.000000,14.396380,5.569660,119.485727,30.070076,0.000000,0.000000,0.000000,45.200575,6.400109,21.609353,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.621857,4.763366,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

85,21:00-21:15,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,88.89,43.691564,0.000000,458.945000,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,242.390014,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,24.699937,10.397858,0.000000,6.666780,5.569660,119.485727,30.070076,0.000000,0.000000,0.000000,45.200575,8.533478,21.609353,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,12.621857,4.763366,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

86,21:15-21:30,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,87.92,43.691564,0.000000,391.311000,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,15.269871,242.390014,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,24.699937,10.397858,0.000000,6.666780,5.569660,119.485727,30.070076,0.000000,0.000000,0.000000,21.959794,8.533478,21.609353,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

87,21:30-21:45,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,85.03,43.691564,0.000000,341.068600,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,5.100261,242.390014,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,24.699937,10.397858,0.000000,6.666780,5.569660,119.485727,30.070076,0.000000,0.000000,0.000000,21.959794,8.533478,21.609353,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

88,21:45-22:00,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,84.06,43.691564,0.000000,341.068600,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,5.100261,242.390014,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,24.699937,10.397858,0.000000,6.666780,5.569660,119.485727,30.070076,0.000000,0.000000,0.000000,21.959794,8.533478,21.609353,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

89,22:00-22:15,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,80.19,37.424887,0.000000,341.068600,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,242.390014,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,12.349968,9.098126,0.000000,6.666780,4.950809,119.485727,30.070076,0.000000,0.000000,0.000000,21.959794,10.666848,21.609353,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

90,22:15-22:30,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,78.26,37.424887,0.000000,341.068600,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,242.390014,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,12.349968,9.098126,0.000000,6.666780,4.950809,119.485727,30.070076,0.000000,0.000000,0.000000,21.959794,10.666848,21.609353,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

91,22:30-22:45,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,76.33,37.424887,0.000000,341.068600,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,242.390014,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,6.666780,5.569660,119.485727,30.070076,0.000000,0.000000,0.000000,21.959794,10.666848,21.609353,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

92,22:45-23:00,0.000000,404.615574,0.000000,19.324022,13.075102,95.016108,74.40,37.424887,0.000000,341.068600,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,237.868778,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,6.666780,5.569660,119.485727,30.070076,0.000000,0.000000,0.000000,0.000000,10.666848,21.609353,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

93,23:00-23:15,0.000000,404.615574,0.000000,19.324022,7.697812,95.016108,69.57,37.424887,0.000000,341.068600,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,237.868778,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,6.666780,5.569660,119.485727,30.070076,0.000000,0.000000,0.000000,0.000000,14.933587,9.043632,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

94,23:15-23:30,0.000000,404.615574,0.000000,19.324022,7.697812,95.016108,67.63,37.424887,0.000000,341.068600,0.000000,0.000000,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,237.868778,88.890400,0.000000,15.921867,0.000000,0.000000,114.132375,2.806811,9.098126,0.000000,6.666780,5.569660,119.485727,30.070076,0.000000,0.000000,0.000000,0.000000,14.933587,9.043632,0.000000,8.574059,0.000000,0.000000,0.000000,0.000000,0.000000,4.763366,0.000000,0.000000,0.000000,0.000000,49.657366,131.886300,0,0,0,0,0

