Block,Time,SINGRAULI_HYDRO,DADRT2,TANAKPUR,RAPPC,URI2,CHAMERA1,BSIUL,SALAL,AURY_CRF,RAPPB,NAPP,UNCHAHAR3,AURY_LF,DADRI_LF,KOTESHWR,UNCHAHAR2,KOLDAM,SEWA2,CHAMERA3,RIHAND1,TANDA2,DADRI_CRF,URI,BRBCL,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,SASAN,PARBATI3,RIHAND2,KISHANGANGA,AURY_GF,JHAJJAR,ANTA_CRF,ANTA_GF,RAMPUR,NJPC,DADRI_RF,AURY_RF,ANTA_LF,SINGRAULI,TEHRI,UNCHAHAR1,DHAULIGNGA,DADRI_GF,ANTA_RF,CHAMERA2,RIHAND3,DULHASTI,UNCHAHAR4,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.773330,432.459912,0.493185,51.910031,4.531642,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.798738,0.000000,0.000000,0.000000,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,2.125200,17.042356,141.738616,44.659114,19.952625,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,399.391878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,18.554786,0.000000,0.000000,0.000000,0.000000,59.511375,1.852331,0.000000,0,0,0,0,0

49,12:00-12:15,0.773330,498.521062,0.493185,51.910031,7.768530,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.798738,0.000000,0.000000,0.000000,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,25.502400,18.388161,141.738616,44.659114,19.952625,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,399.391878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,18.554786,0.000000,0.000000,0.000000,0.000000,59.511375,1.852331,0.000000,0,0,0,0,0

50,12:15-12:30,0.773330,557.584912,0.493185,51.910031,7.768530,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.798738,0.000000,0.000000,0.000000,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,25.502400,18.402986,141.738616,44.659114,19.952625,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,399.391878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,18.554786,0.000000,0.000000,0.000000,0.000000,59.511375,1.852331,0.000000,0,0,0,0,0

51,12:30-12:45,0.773330,583.475681,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.654362,0.000000,0.000000,0.000000,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,4.250400,16.230840,141.738616,44.659114,19.952625,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,397.785272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,1.852331,0.000000,0,0,0,0,0

52,12:45-13:00,0.773330,583.475681,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.654362,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,2.125200,15.110932,141.738616,44.659114,17.772178,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,397.785272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,1.852331,0.000000,0,0,0,0,0

53,13:00-13:15,0.773330,579.443769,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,21.385688,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,2.656500,18.277229,141.738616,44.659114,17.772178,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,364.245818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.773330,579.443769,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.654362,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,2.656500,19.250000,141.738616,44.659114,17.772178,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,316.935272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.773330,510.125000,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,19.192731,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,2.656500,19.250000,126.908885,39.091360,17.772178,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,355.435272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,15.634176,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,0.773330,510.125000,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,19.192731,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,2.656500,17.648246,124.923645,39.091360,17.772178,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,379.984253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,17.156941,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,0.773330,440.151250,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,21.462612,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,2.656500,19.250000,124.923645,39.091360,17.772178,0.000000,392.021438,0.000000,113.695312,0.000000,0.000000,399.391878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,13.461525,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,0.773330,365.865500,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.654362,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,2.656500,17.484470,124.923645,39.091360,17.772178,0.000000,381.409875,0.000000,113.695312,0.000000,0.000000,399.391878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,13.461525,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,0.662854,365.865500,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.654362,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,7.438200,19.250000,124.923645,39.091360,17.772178,0.000000,381.409875,0.000000,113.695312,0.000000,0.000000,345.810272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,13.461525,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,0.662854,365.865500,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.654362,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,7.438200,19.250000,124.923645,39.091360,17.772178,0.000000,381.409875,0.000000,113.695312,0.000000,0.000000,345.810272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,27.286875,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,0.626029,418.803000,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.654362,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,7.438200,18.876361,124.923645,39.091360,17.772178,0.000000,381.409875,0.000000,113.695312,0.000000,0.000000,345.810272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,27.286875,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,0.626029,495.803000,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.654362,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,7.438200,19.250000,124.923645,39.091360,17.772178,0.000000,381.409875,0.000000,113.695312,0.000000,0.000000,345.810272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,41.839875,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,0.626029,524.678000,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.654362,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,7.438200,19.250000,124.923645,39.091360,17.772178,0.000000,381.409875,0.000000,113.695312,0.000000,0.000000,345.810272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,41.839875,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,0.626029,553.553000,0.493185,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.654362,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,7.438200,19.250000,141.738616,44.659114,17.772178,0.000000,381.409875,0.000000,113.695312,0.000000,0.000000,345.810272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,41.839875,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,0.626029,562.215500,0.369889,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.654362,0.000000,0.000000,8.541225,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,25.502400,19.250000,141.738616,44.659114,17.772178,0.000000,381.409875,0.000000,113.695312,0.000000,0.000000,345.810272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,41.839875,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,0.626029,583.475681,0.369889,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,22.654362,0.000000,0.000000,8.541225,38.879726,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,381.409875,0.000000,113.695312,0.000000,0.000000,399.391878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,42.567525,18.535536,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

67,16:30-16:45,0.626029,653.720375,0.369889,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,24.851195,0.000000,0.000000,8.541225,40.787219,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,18.049617,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,18.229750,0.000000,0.000000,0.000000,120.877969,42.567525,21.001750,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

68,16:45-17:00,0.626029,653.720375,0.369889,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,8.541225,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,17.212788,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,44.936334,0.000000,0.000000,0.000000,120.877969,42.567525,21.001750,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

69,17:00-17:15,0.626029,653.720375,0.369889,51.910031,4.402167,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,17.082450,40.800471,0.000000,3.207531,0.000000,83.737500,0.000000,0.000000,3.187800,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,67.450075,0.000000,0.000000,0.000000,120.877969,42.567525,21.001750,0.000000,0.000000,0.000000,3.207531,59.511375,15.860895,0.000000,0,0,0,0,0

70,17:15-17:30,0.626029,653.720375,0.369889,51.910031,16.054962,6.767338,1.058750,6.710550,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,25.623675,40.800471,0.000000,15.211396,0.000000,83.737500,0.000000,0.000000,3.187800,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,90.054965,0.000000,0.000000,0.000000,120.877969,42.567525,21.001750,8.793435,0.000000,0.000000,12.573522,59.511375,15.860895,0.000000,0,0,0,0,0

71,17:30-17:45,0.626029,653.720375,0.369889,51.910031,16.054962,13.382600,18.828810,53.684400,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,37.961000,40.800471,0.000000,15.211396,0.000000,83.737500,0.000000,0.000000,3.187800,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,112.568706,0.000000,0.000000,0.000000,120.877969,42.567525,21.001750,17.586869,0.000000,0.000000,25.352327,59.511375,31.721790,0.000000,0,0,0,0,0

72,17:45-18:00,0.626029,653.720375,0.369889,51.910031,9.063285,21.290500,18.828810,53.684400,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,37.961000,40.800471,0.000000,15.211396,0.000000,83.737500,0.000000,0.000000,3.187800,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,112.568706,0.000000,0.000000,0.000000,120.877969,42.567525,21.001750,26.380304,0.000000,0.000000,25.352327,59.511375,31.721790,0.000000,0,0,0,0,0

73,18:00-18:15,0.626029,653.720375,0.369889,51.910031,7.509579,25.092375,12.552540,53.684400,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,37.961000,40.800471,0.000000,15.211396,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,112.568706,0.000000,0.000000,0.000000,120.877969,42.567525,21.001750,26.380304,0.000000,0.000000,25.352327,59.511375,31.721790,0.000000,0,0,0,0,0

74,18:15-18:30,0.626029,653.720375,0.369889,51.910031,7.509579,25.092375,12.552540,53.684400,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,37.961000,40.800471,0.000000,15.211396,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,112.568706,0.000000,0.000000,0.000000,120.877969,42.567525,21.001750,26.380304,0.000000,0.000000,25.352327,59.511375,31.721790,0.000000,0,0,0,0,0

75,18:30-18:45,0.626029,653.720375,0.369889,51.910031,7.509579,25.092375,12.552540,40.263300,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,37.961000,40.800471,0.000000,15.211396,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,112.568706,0.000000,0.000000,0.000000,120.877969,41.839875,21.001750,26.380304,0.000000,0.000000,25.352327,59.511375,31.721790,0.000000,0,0,0,0,0

76,18:45-19:00,0.626029,653.720375,0.369889,51.910031,7.509579,25.092375,12.552540,40.263300,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,37.961000,40.800471,0.000000,15.211396,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,112.568706,0.000000,0.000000,0.000000,120.877969,41.839875,21.001750,26.380304,0.000000,0.000000,25.352327,59.511375,31.721790,0.000000,0,0,0,0,0

77,19:00-19:15,0.626029,653.720375,0.369889,51.910031,7.509579,13.522509,6.276270,6.710550,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,17.082450,40.800471,0.000000,15.211396,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,347.563477,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,90.054965,0.000000,0.000000,0.000000,120.877969,41.839875,21.001750,0.000000,0.000000,0.000000,12.676164,59.511375,15.860895,0.000000,0,0,0,0,0

78,19:15-19:30,0.626029,653.720375,0.369889,51.910031,7.509579,6.083000,6.276270,2.236850,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,8.541225,40.800471,0.000000,4.490544,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,364.761697,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,44.662888,0.000000,0.000000,0.000000,120.877969,41.839875,21.001750,0.000000,0.000000,0.000000,12.676164,59.511375,15.860895,0.000000,0,0,0,0,0

79,19:30-19:45,0.626029,653.720375,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,8.541225,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,21.875700,0.000000,0.000000,0.000000,120.877969,41.839875,21.001750,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

80,19:45-20:00,0.626029,653.720375,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,8.541225,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,27.286875,21.001750,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

81,20:00-20:15,0.626029,653.720375,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,8.541225,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,27.286875,21.001750,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

82,20:15-20:30,0.626029,653.720375,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,8.541225,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,27.286875,21.001750,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

83,20:30-20:45,0.626029,653.720375,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,8.541225,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,27.286875,21.001750,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

84,20:45-21:00,0.626029,653.720375,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,8.541225,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,332.423438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,27.286875,21.001750,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

85,21:00-21:15,0.626029,636.413181,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,8.541225,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,356.678438,0.000000,113.695312,0.000000,0.000000,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,13.582800,21.001750,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

86,21:15-21:30,0.626029,636.413181,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,8.541225,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,376.169062,0.000000,113.695312,0.000000,0.000000,410.941878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,13.582800,21.001750,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

87,21:30-21:45,0.626029,636.413181,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,8.541225,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,392.218750,0.000000,113.695312,0.000000,0.000000,410.941878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,13.582800,21.001750,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

88,21:45-22:00,0.626029,636.413181,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,25.400471,0.000000,0.000000,8.541225,40.800471,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,12.751200,19.250000,141.738616,44.659114,19.952625,0.000000,401.489502,0.000000,113.695312,0.000000,0.000000,410.941878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,13.582800,21.001750,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

89,22:00-22:15,0.626029,582.017138,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,19.337106,0.000000,0.000000,8.541225,37.207690,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,14.876400,19.250000,141.738616,44.659114,19.952625,0.000000,395.226562,0.000000,113.695312,0.000000,0.000000,373.721401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,18.420287,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

90,22:15-22:30,0.626029,578.481269,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,19.337106,0.000000,0.000000,8.541225,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,14.876400,19.250000,141.738616,44.659114,19.952625,0.000000,399.978396,0.000000,113.695312,0.000000,0.000000,305.454778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,15.653426,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

91,22:30-22:45,0.626029,578.481269,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,22.798738,0.000000,0.000000,8.541225,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,14.876400,19.250000,141.738616,44.659114,19.952625,0.000000,403.053127,0.000000,113.695312,0.000000,0.000000,235.311137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,17.030397,0.000000,0.000000,0.000000,0.000000,59.511375,15.860895,0.000000,0,0,0,0,0

92,22:45-23:00,0.626029,578.481269,0.369889,51.910031,7.509579,0.000000,0.000000,1.342110,0.000000,0.000000,41.837565,19.337106,0.000000,0.000000,8.541225,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,14.876400,19.250000,141.738616,44.659114,19.952625,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,232.235272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,15.653426,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,0.626029,578.481269,0.369889,51.910031,7.509579,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,19.337106,0.000000,0.000000,8.541225,36.212138,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,14.876400,19.141590,141.738616,44.659114,19.952625,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,232.235272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,15.653426,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,0.626029,578.481269,0.369889,51.910031,7.509579,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,19.337106,0.000000,0.000000,8.541225,30.576411,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,14.876400,19.250000,141.738616,44.659114,17.199875,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,232.235272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,15.653426,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,0.626029,578.481269,0.369889,51.910031,7.509579,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,19.337106,0.000000,0.000000,8.541225,30.576411,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,7.969500,19.250000,141.738616,44.659114,17.199875,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,232.235272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,15.653426,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,0.626029,578.481269,0.369889,51.910031,7.509579,0.000000,0.000000,2.236850,0.000000,0.000000,41.837565,19.337106,0.000000,0.000000,8.541225,30.576411,0.000000,0.000000,0.000000,83.737500,0.000000,0.000000,7.969500,17.476301,141.738616,44.659114,17.199875,0.000000,403.066125,0.000000,113.695312,0.000000,0.000000,232.235272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.877969,0.000000,15.653426,0.000000,0.000000,0.000000,0.000000,59.511375,0.000000,0.000000,0,0,0,0,0

