Block,Time,TANAKPUR,AURY_LF,NJPC,URI2,AURY_CRF,AURY_RF,URI,ANTA_GF,NAPP,DHAULIGNGA,CHAMERA3,UNCHAHAR2,CHAMERA1,SEWA2,RAPPC,AURY_GF,DADRI_CRF,UNCHAHAR4,KOTESHWR,TANDA2,ANTA_LF,ANTA_CRF,JHAJJAR,KISHANGANGA,SINGRAULI_HYDRO,UNCHAHAR3,PARBATI3,KOLDAM,BSIUL,TEHRI,DULHASTI,DADRI_RF,RIHAND1,KHSTPP-I,SINGRAULI,RAPPB,KHSTPP-II,RAMPUR,FSTPP I & II,CHAMERA2,DADRT2,UNCHAHAR1,RIHAND2,SALAL,SASAN,DADRI_LF,BRBCL,DADRI_GF,TALA,RIHAND3,ANTA_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.491648,0.000000,0.000000,4.517518,0.000000,0.000000,34.956504,0.000000,20.494920,0.000000,0.000000,40.253904,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.059262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,120.781860,0.000000,19.205352,0.000000,655.174547,20.722993,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

49,12:00-12:15,0.491648,0.000000,0.000000,4.517518,0.000000,0.000000,3.177864,0.000000,20.494920,0.000000,0.000000,40.673301,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,127.277811,0.000000,19.205352,0.000000,546.299865,20.936290,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

50,12:15-12:30,0.491648,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,40.673301,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,137.266250,0.000000,19.205352,0.000000,516.199818,20.936290,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,40.673301,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,21.653036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,141.541242,0.000000,19.205352,0.000000,450.349865,18.381813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,40.673301,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,21.653036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,141.541242,0.000000,19.205352,0.000000,402.374865,18.381813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,534.204929,0.000000,0.697499,21.653036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,141.541242,0.000000,19.205352,0.000000,347.339000,18.381813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,448.129678,0.000000,0.697499,21.653036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,141.541242,0.000000,19.205352,0.000000,347.339000,18.381813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,438.534678,0.000000,0.697499,21.653036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.205352,0.000000,347.339000,18.381813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,448.129678,0.000000,0.697499,21.653036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.205352,0.000000,347.339000,18.381813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,457.724678,0.000000,0.697499,21.653036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,14.330037,0.000000,347.339000,18.381813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,457.724678,0.000000,0.697499,21.653036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,14.330037,0.000000,347.339000,18.381813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,476.914678,0.000000,0.697499,21.653036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,14.330037,0.000000,347.339000,18.381813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,476.914678,0.000000,0.697499,21.653036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,14.330037,0.000000,395.314000,18.381813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.754149,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.509678,0.000000,0.697499,17.722445,0.000000,0.000000,0.000000,14.930780,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,14.330037,8.953094,395.314000,14.837036,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.754149,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.509678,0.000000,0.697499,17.722445,0.000000,0.000000,0.000000,14.930780,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,14.330037,8.953094,395.314000,14.837036,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.509678,0.000000,0.697499,17.722445,0.000000,0.000000,0.000000,14.930780,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,14.330037,3.197534,395.314000,14.837036,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,6.453597,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.509678,0.000000,0.697499,17.722445,0.000000,0.000000,0.000000,29.861559,0.000000,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,14.330037,3.197534,395.314000,14.837036,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.509678,0.000000,0.697499,17.722445,0.000000,0.000000,0.000000,29.861559,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,14.330037,3.197534,447.438573,14.837036,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,6.453597,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,40.673301,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,520.092178,0.000000,0.697499,17.722445,0.000000,0.000000,0.000000,29.861559,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,3.197534,498.324865,14.837036,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,14.538344,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,40.673301,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,0.000000,44.792338,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,3.197534,626.974529,20.936290,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,32.711274,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,40.673301,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,0.000000,44.792338,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,3.197534,655.174547,20.936290,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,61.787962,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,8.653219,0.000000,40.673301,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,17.029206,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,0.000000,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,12.636653,655.174547,20.936290,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,69.057134,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,17.532053,0.000000,40.673301,0.000000,5.064893,52.235276,0.000000,0.000000,0.000000,25.543809,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,1.055450,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,12.636653,655.174547,20.936290,56.668070,6.689634,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

71,17:30-17:45,6.760157,0.000000,86.321418,8.002460,0.000000,0.000000,2.118576,0.000000,20.494920,17.532053,0.000000,40.673301,6.746244,10.109323,52.235276,0.000000,0.000000,0.000000,34.058412,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,12.513415,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,25.273307,655.174547,20.936290,56.668070,53.517072,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

72,17:45-18:00,6.760157,0.000000,88.138710,8.002460,0.000000,0.000000,2.118576,0.000000,20.494920,26.298080,0.000000,40.673301,13.340888,10.109323,52.235276,0.000000,0.000000,0.000000,34.058412,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,12.513415,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,25.273307,655.174547,20.936290,56.668070,53.517072,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

73,18:00-18:15,6.760157,0.000000,127.210510,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,26.298080,0.000000,40.673301,21.224140,10.109323,52.235276,0.000000,0.000000,0.000000,34.058412,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,12.513415,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,25.273307,655.174547,20.936290,56.668070,53.517072,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

74,18:15-18:30,6.760157,0.000000,127.210510,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,26.298080,0.000000,40.673301,25.014165,10.109323,52.235276,0.000000,0.000000,0.000000,34.058412,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,12.513415,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,25.273307,655.174547,20.936290,56.668070,53.517072,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,101.768408,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,26.298080,0.000000,40.673301,25.014165,10.109323,52.235276,0.000000,0.000000,0.000000,34.058412,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,12.513415,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,25.273307,655.174547,20.936290,56.668070,53.517072,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,101.768408,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,17.532053,0.000000,40.673301,25.014165,10.109323,52.235276,0.000000,0.000000,0.000000,34.058412,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,12.513415,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,25.273307,655.174547,20.936290,56.668070,53.517072,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,71.783074,4.517518,0.000000,0.000000,23.304336,0.000000,20.494920,17.532053,0.000000,40.673301,25.014165,5.064893,52.235276,0.000000,0.000000,0.000000,25.543809,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,6.256708,44.792338,31.622917,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,25.273307,655.174547,20.936290,56.668070,6.689634,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,22.716162,4.517518,0.000000,0.000000,23.304336,0.000000,20.494920,8.653219,0.000000,40.673301,13.480361,0.000000,52.235276,0.000000,0.000000,0.000000,17.029206,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,6.256708,44.792338,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,12.636653,655.174547,20.936290,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,14.538344,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,40.673301,6.064040,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,6.256708,44.792338,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,12.636653,655.174547,20.936290,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,40.673301,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,6.256708,44.792338,15.811458,0.000000,88.274000,44.033374,112.261500,0.000000,138.686034,0.000000,19.892210,12.636653,655.174547,20.936290,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,40.673301,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,0.000000,44.792338,15.811458,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,19.890435,0.000000,641.661787,20.936290,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,40.673301,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,626.697521,0.000000,0.697499,25.321301,0.000000,0.000000,0.000000,44.792338,15.811458,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,19.890435,0.000000,637.082957,20.936290,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,599.356568,0.000000,0.697499,20.587992,0.000000,0.000000,0.000000,43.643817,15.811458,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,19.890435,0.000000,564.545812,16.462813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,518.537788,0.000000,0.697499,20.587992,0.000000,0.000000,0.000000,41.709465,15.811458,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,19.890435,0.000000,564.545812,16.462813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,23.304336,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,475.360288,0.000000,0.697499,20.587992,0.000000,0.000000,0.000000,27.806310,15.811458,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,19.890435,0.000000,564.545812,16.462813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,23.304336,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,475.360288,0.000000,0.697499,20.587992,0.000000,0.000000,0.000000,27.806310,15.811458,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,19.890435,0.000000,564.545812,16.462813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.542291,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,432.182788,0.000000,0.697499,20.587992,0.000000,0.000000,0.000000,27.806310,15.811458,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,19.890435,0.000000,564.545812,16.462813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,432.182788,0.000000,0.697499,20.587992,0.000000,0.000000,0.000000,13.903155,15.811458,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,19.890435,0.000000,564.545812,16.462813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,413.280638,0.000000,0.697499,20.587992,0.000000,0.000000,0.000000,13.903155,15.811458,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,14.838284,0.000000,564.545812,16.462813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,374.900638,0.000000,0.697499,20.587992,0.000000,0.000000,0.000000,13.903155,0.000000,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,14.838284,0.000000,564.545812,16.462813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,23.304336,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,344.196638,0.000000,0.697499,20.587992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,14.838284,0.000000,564.545812,16.462813,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,23.304336,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,344.196638,0.000000,0.697499,16.657400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,14.838284,0.000000,564.545812,12.918036,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,34.765564,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,337.072350,0.000000,0.697499,13.171293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,14.838284,0.000000,488.155220,6.601360,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,19.873152,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,337.072350,0.000000,0.697499,10.333815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,10.654864,0.000000,430.585220,6.601360,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,17.856295,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,337.072350,0.000000,0.697499,10.333815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,10.654864,0.000000,373.015220,6.601360,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,2.118576,0.000000,20.494920,0.000000,0.000000,17.856295,0.000000,0.000000,52.235276,0.000000,0.000000,0.000000,8.514603,0.000000,0.000000,0.000000,337.072350,0.000000,0.697499,10.333815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.274000,44.492015,112.261500,0.000000,141.541242,0.000000,5.925696,0.000000,334.635220,6.601360,56.668070,1.337927,401.809815,0.000000,14.393795,0.000000,0.000000,118.657167,0.000000,0,0,0,0,0

