Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
16,03:45-04:00,68.15876,129.980717,124.384996,38.143675,6.745516,95.955943,22.630299,3.094586,1.19116,41.434281,37.890519,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,48.849727,5.560434,48.499828,482.443799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260407,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

17,04:00-04:15,68.15876,129.980717,124.384996,22.886205,6.745516,95.955943,20.130299,3.094586,1.19116,41.434281,37.890519,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,48.849727,5.560434,48.499828,482.443799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260407,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

18,04:15-04:30,68.15876,129.980717,124.384996,22.886205,6.745516,95.955943,22.630299,3.094586,1.19116,41.434281,37.890519,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,48.849727,5.560434,48.499828,482.443799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260407,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

19,04:30-04:45,68.15876,129.980717,124.384996,22.886205,6.745516,95.955943,20.130299,3.094586,1.19116,41.434281,37.890519,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,48.849727,5.560434,48.499828,482.443799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260407,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

20,04:45-05:00,68.15876,129.980717,124.384996,22.886205,6.745516,95.955943,20.130299,3.094586,1.19116,41.434281,37.890519,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,48.849727,5.560434,48.499828,482.443799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260407,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

21,05:00-05:15,68.15876,129.980717,124.384996,22.886205,6.745516,95.955943,20.130299,3.094586,1.19116,31.075711,37.890519,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,48.849727,5.560434,48.499828,482.443799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260407,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

22,05:15-05:30,68.15876,129.980717,124.384996,22.886205,6.745516,95.955943,20.130299,3.094586,1.19116,16.733075,37.890519,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,48.849727,5.560434,48.499828,482.443799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260407,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

23,05:30-05:45,68.15876,129.980717,124.384996,22.886205,6.745516,95.955943,22.630299,3.094586,1.19116,0,37.890519,27.638981,149.98895,5.534073,44.906625,18.800617,688.415947,179.962454,59.175403,10.235073,34.831253,43.536137,48.849727,5.560434,48.499828,473.943799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260407,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

24,05:45-06:00,68.15876,129.980717,124.384996,22.886205,6.745516,95.955943,22.630299,3.094586,1.19116,0,37.890519,27.638981,149.98895,5.534073,44.906625,16.016044,688.715947,179.962454,59.175403,10.235073,34.831253,43.536137,48.849727,5.560434,48.499828,482.443799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,105.911988,0,0,0,82.260407,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

25,06:00-06:15,68.15876,129.980717,124.384996,22.886205,6.745516,95.955943,22.630299,3.094586,1.19116,0,37.890519,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,104.554142,0,0,0,82.260407,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

26,06:15-06:30,68.15876,129.980717,124.384996,27.463446,6.745516,95.955943,22.630299,3.094586,1.19116,0,37.890519,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,104.554142,0,0,0,82.260407,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

27,06:30-06:45,68.15876,129.980717,124.384996,58.790083,6.745516,95.955943,22.630299,3.094586,1.19116,0,37.890519,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,104.554142,0,0,0,82.260407,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

28,06:45-07:00,68.15876,129.980717,124.384996,58.790083,6.745516,95.955943,22.630299,3.094586,1.19116,0,37.890519,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,20.17423,61.586,0,3.0744,33.12,42.14808,19.5624,0,104.554142,0,0,0,82.260407,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

29,07:00-07:15,68.15876,129.980717,124.384996,58.790083,6.745516,95.955943,22.630299,3.094586,1.19116,0,37.890519,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,19.597823,61.586,0,3.0744,33.12,42.14808,19.5624,0,103.196296,0,0,0,82.260407,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20.000002,418.77

30,07:15-07:30,68.15876,129.980717,124.384996,58.790083,6.745516,95.955943,22.630299,3.094586,1.19116,0,37.890519,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,19.597823,61.586,0,3.0744,33.12,42.14808,19.5624,0,103.196296,0,0,0,82.260407,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20.000002,418.77

31,07:30-07:45,68.15876,128.680717,123.184996,58.790083,6.745516,94.955943,22.630299,3.094586,1.19116,0,37.890519,27.638981,148.48895,5.534073,44.906625,12.527402,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,19.597823,61.586,0,1.7934,33.672,42.14808,19.5624,0,103.196296,0,0,0,82.260407,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

32,07:45:08:00,68.15876,125.780717,120.384996,58.790083,6.745516,92.755943,22.630299,3.094586,1.19116,0,37.890519,27.638981,145.08895,5.534073,44.906625,11.100229,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,19.597823,61.586,0,1.7934,33.672,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

33,08:00-08:15,68.15876,123.480717,118.184996,22.886205,6.745516,91.155943,22.630299,3.094586,1.19116,0,37.890519,27.638981,142.48895,5.534073,44.906625,6.184413,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,19.597823,61.586,0,1.7934,33.672,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

34,08:15-08:30,68.15876,120.880717,115.684996,19.071838,6.745516,89.255943,22.630299,3.094586,1.19116,0,37.890519,27.638981,139.48895,5.534073,44.906625,6.184413,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,19.597823,61.586,0,1.7934,33.672,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

35,08:30-08:45,68.15876,117.880717,112.884996,22.886205,6.745516,86.955943,22.630299,3.094586,1.19116,0,37.890519,27.638981,136.08895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,19.597823,59.262,0,1.7934,33.12,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

36,08:45:09:00,68.15876,121.880717,116.684996,22.886205,6.745516,89.955943,22.630299,3.094586,1.19116,0,37.890519,27.638981,140.58895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,19.597823,59.262,0,1.7934,38.64,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

37,09:00:09:15,68.15876,123.780717,118.584996,22.886205,6.745516,91.355943,22.630299,3.094586,1.212819,0,37.890519,27.638981,142.88895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,9.798912,59.262,0,1.7934,38.64,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

38,09:15-09:30,68.15876,126.480717,121.084996,22.886205,6.745516,93.355943,22.630299,3.094586,1.212819,0,37.890519,27.638981,145.98895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,9.798912,59.262,0,1.7934,38.64,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

39,09:30-09:45,68.15876,122.680717,117.484996,22.886205,6.745516,90.555943,22.630299,3.094586,1.212819,0,37.890519,27.638981,141.68895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,9.798912,59.262,0,3.0744,33.12,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

40,09:45-10:00,68.15876,123.380717,118.084996,22.886205,6.745516,91.055943,22.630299,3.094586,1.212819,0,37.890519,27.638981,142.38895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,9.798912,59.262,0,3.0744,33.12,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

41,10:00-10:15,68.15876,129.980717,124.384996,19.071838,6.745516,95.955943,22.630299,3.094586,1.212819,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,0,59.262,0,10.1199,38.64,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

42,10:15-10:30,68.15876,129.980717,124.384996,19.071838,6.745516,95.955943,22.630299,3.094586,1.212819,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,0,59.262,0,10.1199,38.64,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

43,10:30-10:45,68.15876,129.980717,124.384996,19.071838,6.745516,95.955943,22.630299,3.094586,1.212819,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,0,40.089,0,10.1199,38.64,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

44,10:45-11:00,68.15876,129.980717,124.384996,19.071838,6.745516,95.955943,22.630299,3.094586,1.212819,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,32.652103,48.849727,5.560434,48.499828,482.443799,0,40.089,0,3.0744,33.12,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

45,11:00-11:15,68.15876,128.580717,123.084996,19.071838,6.745516,94.855943,22.630299,3.094586,1.212819,0,37.890519,27.638981,148.38895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,21.768069,48.849727,5.560434,48.499828,482.443799,0,40.089,0,3.0744,33.672,42.14808,19.5624,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

46,11:15-11:30,68.15876,127.880717,122.484996,19.071838,6.745516,94.355943,22.630299,3.094586,1.212819,0,37.890519,27.638981,147.68895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,21.768069,48.849727,5.560434,48.499828,482.443799,0,40.089,0,3.0744,33.672,42.14808,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

47,11:30-11:45,68.15876,126.980717,121.484996,19.071838,6.745516,93.655943,22.630299,3.094586,1.212819,0,37.890519,27.638981,146.48895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,21.768069,48.849727,5.560434,48.499828,482.443799,0,46.48,0,3.0744,38.64,42.14808,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

48,11:45-12:00,68.15876,126.580717,121.184996,19.071838,6.745516,93.455943,22.630299,3.094586,1.212819,0,37.890519,27.638981,146.18895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,21.768069,48.849727,5.560434,48.499828,482.443799,0,46.48,0,3.0744,38.64,42.14808,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

49,12:00-12:15,68.15876,129.980717,124.384996,19.071838,6.745516,95.955943,22.630299,0,1.212819,0,37.890519,27.638981,149.98895,5.534073,44.906625,0,688.715947,179.962454,59.175403,10.235073,34.831253,21.768069,48.849727,5.560434,48.499828,482.443799,0,46.48,0,3.2025,38.64,42.14808,13.0416,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202375,44.311,11.954,0,20,418.77

