Block,Time,UNCHAHAR1,SINGRAULI,TANDA2,SEWA2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,UNCHAHAR2,CHAMERA3,NJPC,KOLDAM,RIHAND2,DULHASTI,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DADRT2,DHAULIGNGA,KOTESHWR,RAPPC,RIHAND3,JHAJJAR,TANAKPUR,URI,RAPPB,BSIUL,SALAL,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
55,13:30-13:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,81.34,42.66,0,65.16,0,2.172,0,72.884,10.96,0,0,0,0,40.425,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

56,13:45-14:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,81.34,42.66,0,65.16,0,2.172,0,72.884,10.96,0,0,0,0,40.425,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

57,14:00-14:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,81.34,42.66,0,65.16,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

58,14:15-14:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,81.34,42.66,0,65.16,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

59,14:30-14:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,65.16,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

60,14:45-15:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,65.16,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

61,15:00-15:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,65.16,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

62,15:15-15:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,65.16,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

63,15:30-15:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,65.16,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

64,15:45-16:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,65.16,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

65,16:00-16:15,20.556,139.3125,0,15.804048,0,32.41932,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

66,16:15-16:30,20.556,139.3125,0,15.804048,0,32.41932,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

67,16:30-16:45,20.556,139.3125,0,15.804048,0,32.41932,26.39091,0,1.01389,42.392196,29.062808,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

68,16:45-17:00,20.556,139.3125,0,15.804048,0,32.41932,26.39091,0,1.01389,42.392196,28.52416,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

69,17:00-17:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.03302,42.392196,28.52416,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,51.888,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

70,17:15-17:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.03302,42.392196,28.52416,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,51.888,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,34.79931,418.77

71,17:30-17:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,418.77

72,17:45-18:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,0,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,418.77

73,18:00-18:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,15.12,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,418.77

74,18:15-18:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,30.24,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,418.77

75,18:30-18:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,45.36,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,418.77

76,18:45-19:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,60.48,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,51.888,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,418.77

77,19:00-19:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,30.5616,154.69245,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,16.762,50.76,123.665625,653.1525,11.7852,51.888,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,418.77

78,19:15-19:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,30.5616,154.69245,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,16.762,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,418.77

79,19:30-19:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,30.5616,154.69245,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,16.762,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,418.77

80,19:45-20:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,30.5616,154.69245,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,16.762,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,32.171,418.77

81,20:00-20:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,30.5616,154.69245,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,16.762,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,30.957,418.77

82,20:15-20:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,30.5616,154.69245,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,16.762,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,30.957,418.77

83,20:30-20:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,30.5616,154.69245,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,16.762,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,30.957,418.77

84,20:45-21:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,60.48,1.03302,42.392196,28.52416,152.9405,0,118.125,32.8448,0,38.2344,92,0,0,0,686.779957,36.544144,16.762,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,30.957,418.77

85,21:00-21:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,60.48,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,16.762,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,30.957,417.375

86,21:15-21:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,60.48,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,16.762,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,30.957,417.375

87,21:30-21:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,16.762,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,30.957,417.375

88,21:45-22:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,24.2556,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,30.957,417.375

89,22:00-22:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,24.2556,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,30.957,417.375

90,22:15-22:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,24.2556,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,30.957,417.375

91,22:30-22:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,24.2556,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,31.564,417.375

92,22:45-23:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,30.5616,154.69245,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,24.2556,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,31.564,417.375

93,23:00-23:15,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,16.3676,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,31.564,417.375

94,23:15-23:30,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,8.0852,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,10.96,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,31.564,417.375

95,23:30-23:45,20.556,139.3125,0,15.804048,0,31.897383,26.39091,61.74,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,72.884,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,31.564,418.77

96,23:45-24:00,20.556,139.3125,0,15.804048,0,31.897383,26.39091,60.48,1.03302,42.392196,28.52416,152.9405,0,118.125,16.4224,0,38.2344,92,0,0,0,686.779957,36.544144,7.888,50.76,123.665625,653.1525,11.7852,46.92,0,0,83.083,42.66,0,66.246,0,2.172,0,62.472,0,0,0,0,0,39.9,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,27.93,147.515625,31.564,418.77

