Block,Time,NR/01102023/08032047/L_NR_2021_14,NR/01102023/02012046/L_NR_2021_17,NR/01062024/30062024/1000011034-ACBL-BRPL,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/22102023/11042047/L_NR_2021_17,NR/01102023/14082046/L_NR_2021_16,NR/01062024/15062024/1000011003-KWHPS-BRPL(DISCOM),NR/01062024/30062024/1000011017-PPGCL-BRPL,NR/01102023/15082037/GNA_NR_2012_01,L_NR_2019_19,WR/01102023/01102023/L_NR_2020_06,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,WR/01102023/29112042/L_NR_2019_05,NR/26072023/25122043/L_NR_2023_10,NR/30092023/31122025/SH-07,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/30042040/GNA_LT_35,WR/01102023/30052048/L_NR_2022_10,NR/01102023/13082046/L_NR_2021_12,NR/01102023/05012040/L_NR_2020_02,NR/01062024/30062024/IEPL01,NR/22102023/11042047/L_NR_2021_16,NR/01062024/30062024/8588/OAN/GMRETL/GPHHPPL-BRPL,NR/01062024/30062024/NDMC/D-46/EE(Power)/2024,WR/01102023/31032046/L_NR_2020_05,NR/26072023/31072042/L_NR_2023_07,NR/01102023/06022042/L_NR_2012_07,NR/01102023/31102037/L_NR_2019_11,NR/01102023/31052040/LT-31,WR/01102023/24112044/L_NR_2020_07,SR/01102023/07102043/L_NR_2018_61,NR/01102023/06022042/L_NR_2012_02,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/16072048/L_NR_2022_08,NR/01062024/30062024/IIPL/(JPL(TM)-BRPL)/BRPLT-169/24-25/1,NR/01102023/22052037/LT-59,NR/30092023/26122029/SH-06,NR/01102023/25072045/L_NR_2021_15,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/02122045/L_NR_2021_13,NR/01062024/30062024/1000011195-SIEL-BRPL(DISCOM),NR/01042024/31072024/LT_MEJA_DELHI,WR/01102023/01102023/L_NR_2022_09,NR/01062024/15062024/1000011005-GOHP-BRPL,NR/01102023/19072037/LT-05,NR/01062024/30062024/R2,NR/01102023/23072042/L_NR_2012_04,NR/01062024/30062024/APPCPL/180/F25/GNA/12300,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01062024/30062024/JPL-BRPL(PTC)GNA,NR/01102023/30042040/GNA_LT_36
53,13:00-13:15,90.42,0,24.140000,25.740000,43,0,24.140000,24.140000,100.620000,131.41958,9.16,12.720000,31.4,76,20.250000,0.000000,15.330000,21.67,230,6.270000,0.000000,85,24.140000,29.040000,27.5,179,57.660000,6.920000,15.330000,9.17,23.01,206.250000,31.4,8.66,0.000000,5.900000,20.250000,44.5,231.790000,46,0.000000,16.110000,21.67,48.290000,66.250000,24.140000,0.000000,0.000000,31.4,0.000000,15.710000

54,13:15-13:30,90.42,0,24.140000,25.740000,43,0,24.140000,24.140000,100.620000,128.88666,9.5,12.720000,31.24,76,20.250000,0.000000,15.140000,23.33,230,6.270000,0.000000,85,24.140000,29.040000,28.5,179,57.660000,6.920000,15.140000,9.5,24.01,206.250000,31.23,9.34,0.000000,5.900000,20.250000,44.5,231.790000,46,0.000000,16.110000,23.33,48.290000,66.250000,24.140000,0.000000,0.000000,31.23,0.000000,15.520000

55,13:30-13:45,90.32,0,24.140000,25.740000,43,0,24.140000,24.140000,100.620000,123.226558,9.84,12.720000,31.24,76,20.250000,0.000000,14.870000,26.67,230,6.270000,0.000000,85,24.140000,29.040000,29.5,179,57.660000,6.920000,14.870000,9.83,24.41,206.250000,31.23,10,0.000000,5.900000,20.250000,44.5,273.080000,46,0.000000,16.110000,26.67,48.290000,66.250000,24.140000,0.000000,0.000000,31.23,0.000000,15.240000

56,13:45-14:00,90.37,0,24.140000,25.740000,43,0,24.140000,24.140000,100.620000,119.368726,10.34,12.720000,31.4,76,20.250000,0.000000,14.570000,30,230,6.270000,0.000000,85,24.140000,29.040000,31,179,68.120000,6.920000,14.570000,10.33,25.01,206.250000,31.4,10.66,0.000000,5.900000,20.250000,44.5,273.080000,46,0.000000,16.110000,30,48.290000,66.250000,24.140000,0.000000,0.000000,31.4,0.000000,14.950000

57,14:00-14:15,90.22,0,24.140000,25.740000,42,0,24.140000,24.140000,100.620000,115.023794,10.84,12.720000,31.4,76,20.250000,0.000000,14.240000,33.33,230,6.500000,0.000000,84,24.140000,29.040000,32.5,179,87.120000,7.070000,14.240000,10.83,20,254.540000,31.4,11.34,0.000000,5.900000,20.250000,42.23,273.080000,46,0.000000,16.110000,33.33,48.290000,115.470000,24.140000,0.000000,0.000000,31.4,0.000000,14.590000

58,14:15-14:30,89.87,0,24.140000,25.740000,41,0,24.140000,24.140000,100.620000,109.88976,11.66,12.720000,31.4,75,20.250000,0.000000,13.840000,36.67,230,6.500000,0.000000,83,24.140000,29.040000,35,175,87.120000,7.070000,13.840000,11.67,21.01,262.210000,31.4,12,0.000000,5.900000,20.250000,41.67,273.080000,46,0.000000,16.110000,36.67,48.290000,115.470000,24.140000,0.000000,0.000000,31.4,0.000000,14.180000

59,14:30-14:45,89.19,0,24.140000,26.240000,38,0,24.140000,24.140000,100.620000,105.06747,16.66,12.720000,31.4,73,20.250000,0.000000,13.410000,50.48,230,6.500000,0.000000,77,24.140000,29.040000,50,172,87.120000,7.070000,13.410000,16.67,22.01,262.210000,31.4,13,0.000000,5.900000,20.250000,40.35,273.080000,46,0.000000,16.110000,50.48,48.290000,115.470000,24.140000,0.000000,0.000000,31.4,0.000000,13.740000

60,14:45-15:00,87.34,0,24.140000,25.240000,37,0,24.140000,24.140000,100.620000,99.933436,18.34,12.720000,31.4,69,20.250000,0.000000,12.780000,51.88,218.82,6.500000,0.000000,73,24.140000,29.040000,55,161,87.120000,7.070000,12.780000,18.33,23.01,262.210000,31.4,14,0.000000,5.900000,20.250000,39.04,273.080000,43.76,0.000000,16.110000,51.88,48.290000,115.470000,24.140000,0.000000,0.000000,31.4,0.000000,13.090000

61,15:00-15:15,83.61,0,24.140000,25.240000,34,0,24.140000,24.140000,100.620000,92.490548,20,12.820000,31.4,63,20.250000,0.000000,12.110000,52.54,208.28,6.680000,0.000000,69,24.140000,29.040000,60,147,87.120000,7.300000,12.110000,20,25.01,262.210000,31.4,15,0.000000,6.060000,20.250000,37.37,273.080000,41.65,0.000000,16.110000,52.54,48.290000,66.250000,24.140000,0.000000,0.000000,31.4,0.000000,12.420000

62,15:15-15:30,78.71,0,24.140000,25.740000,33,0,24.140000,24.140000,100.620000,87.04477,21.66,12.820000,31.5,58,20.250000,0.000000,11.510000,54.09,200.33,6.680000,0.000000,65,24.140000,29.040000,65,137,87.120000,7.300000,11.510000,21.67,27.01,262.210000,31.5,16,0.000000,6.060000,20.250000,35.27,273.080000,40.07,0.000000,16.110000,54.09,48.290000,115.470000,24.140000,0.000000,0.000000,31.5,0.000000,11.790000

63,15:30-15:45,73.42,0,24.140000,26.740000,30,0,24.140000,24.140000,100.620000,81.043698,23.34,12.820000,31.5,55,0.000000,0.000000,10.730000,55.95,188.75,5.760000,0.000000,60,24.140000,29.040000,70,129,87.120000,7.300000,10.730000,23.33,27.61,262.210000,31.5,17,0.000000,6.060000,30.910000,33.14,273.080000,37.75,0.000000,16.110000,55.95,48.290000,115.470000,24.140000,0.000000,0.000000,31.5,0.000000,11.000000

64,15:45-16:00,67.85,0,24.140000,26.740000,28,0,24.140000,24.140000,100.620000,74.760108,25,12.820000,31.84,51,0.000000,0.000000,10.010000,57.33,176.08,5.760000,0.000000,55,24.140000,29.040000,75,119,87.120000,7.300000,10.010000,25,27.81,262.210000,31.83,18,0.000000,6.060000,30.910000,31.58,273.080000,35.22,0.000000,16.110000,57.33,48.290000,115.470000,24.140000,0.000000,0.000000,31.83,0.000000,10.260000

65,16:00-16:15,62.05,0,24.140000,27.250000,25,0,24.140000,24.140000,100.620000,67.95045,21.66,13.000000,32,45,0.000000,0.000000,9.150000,61,160.94,6.320000,38.630000,50,24.140000,29.040000,65,105,87.120000,7.520000,9.150000,21.67,28.21,262.210000,32,19,24.140000,6.680000,30.910000,29.24,273.080000,32.19,48.290000,16.110000,61,48.290000,115.470000,24.140000,0.000000,0.000000,32,48.290000,9.380000

66,16:15-16:30,55.95,0,24.140000,27.250000,22,0,24.140000,24.140000,100.620000,60.488078,22.16,13.000000,32.34,39,0.000000,0.000000,8.270000,61,144.08,6.320000,38.630000,45,24.140000,29.040000,66.5,91,87.120000,7.520000,8.270000,22.17,27.81,262.210000,32.33,20,24.140000,6.680000,30.910000,25.55,273.080000,28.82,48.290000,16.110000,61,48.290000,115.470000,24.140000,0.000000,0.000000,32.33,48.290000,8.480000

67,16:30-16:45,49.54,0,24.140000,27.250000,20,0,24.140000,24.140000,100.620000,52.75293,22.66,13.000000,32.34,33,0.000000,0.000000,7.390000,62,130.14,6.320000,38.630000,39,24.140000,29.040000,68,77,87.120000,7.520000,7.390000,22.67,28.41,262.210000,32.33,21,24.140000,6.840000,30.910000,22.05,273.080000,26.03,48.290000,16.110000,62,48.290000,115.470000,24.140000,0.000000,0.000000,32.33,48.290000,7.570000

68,16:45-17:00,42.4,0,24.140000,27.250000,17,0,24.140000,24.140000,100.620000,44.696296,23.34,13.000000,33,30,0.000000,0.000000,6.380000,64,113.48,6.320000,38.630000,33,24.140000,29.040000,70,70,87.120000,7.520000,6.380000,23.33,29.01,262.210000,33,21.66,24.140000,6.840000,30.910000,20.02,273.080000,22.69,48.290000,16.110000,64,48.290000,115.470000,24.140000,0.000000,0.000000,30,48.290000,6.540000

69,17:00-17:15,35.17,0,24.140000,27.250000,14,0,24.140000,24.140000,100.620000,36.92218,24.5,13.280000,27.11,25,0.000000,0.000000,5.460000,64.33,96.95,6.680000,38.630000,29,24.140000,29.040000,73.5,60,87.120000,7.520000,5.460000,24.5,29.62,262.210000,33,21.34,24.140000,6.990000,30.910000,16.56,273.080000,19.39,48.290000,16.110000,64.33,48.290000,115.470000,24.140000,0.000000,0.000000,20,48.290000,5.600000

70,17:15-17:30,28.52,0,24.140000,27.760000,12,0,24.140000,24.140000,100.620000,29.56697,25,13.280000,19.9,19,0.000000,0.000000,4.590000,64,80.96,6.680000,38.630000,23,24.140000,29.040000,75,46,87.120000,7.520000,4.590000,25,30.22,262.210000,24.97,21.66,24.140000,6.990000,30.910000,13,273.080000,16.19,48.290000,16.110000,64,48.290000,115.470000,24.140000,0.000000,0.000000,10,48.290000,4.710000

71,17:30-17:45,21.89,0,24.140000,27.760000,8,0,24.140000,24.140000,100.620000,22.611182,26.84,13.280000,13.12,15,0.000000,0.000000,3.700000,67,67.26,6.680000,38.630000,16,24.140000,29.040000,80.5,35,87.120000,7.520000,3.700000,26.83,30.62,262.210000,15.09,21.34,24.140000,7.920000,30.910000,10,273.080000,13.45,48.290000,16.110000,67,48.290000,115.470000,24.140000,0.000000,0.000000,3,48.290000,3.790000

72,17:45-18:00,15.49,0,24.140000,27.250000,5,0,24.140000,24.140000,100.620000,16.0743,27.5,13.280000,8.39,7,0.000000,0.000000,2.870000,67.67,53.19,6.680000,38.630000,10,24.140000,29.040000,82.5,18,87.120000,7.520000,2.870000,27.5,31.02,262.210000,8.1,21.34,24.140000,7.920000,30.910000,8,273.080000,10.64,48.290000,16.110000,67.67,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,2.940000

73,18:00-18:15,9.78,0,24.140000,27.250000,3,0,24.140000,24.140000,100.620000,10.482392,28.84,13.550000,0,4,0.000000,0.000000,2.110000,68.33,40.14,7.060000,38.630000,5,24.140000,29.040000,86.5,11,87.120000,8.450000,2.110000,28.83,30.62,262.210000,0,20.66,24.140000,8.240000,30.910000,5,273.080000,8.03,48.290000,16.110000,68.33,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,2.160000

74,18:15-18:30,5.29,0,24.140000,27.250000,1,0,24.140000,24.140000,100.620000,6.18617,29.16,13.550000,0,3,0.000000,0.000000,1.490000,68.33,29.03,7.060000,38.630000,3,24.140000,29.040000,87.5,7,87.120000,8.450000,1.490000,29.17,30.02,262.210000,0,20,24.140000,8.240000,30.910000,4,273.080000,5.8,48.290000,16.110000,68.33,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,1.530000

75,18:30-18:45,2.29,0,24.140000,27.250000,1,0,24.140000,24.140000,100.620000,2.33808,29.84,13.550000,0,1,0.000000,0.000000,0.950000,68.33,20.28,7.060000,38.630000,1,24.140000,29.040000,89.5,4,87.120000,9.600000,0.950000,29.83,30.02,262.210000,0,19.66,24.140000,8.550000,30.910000,3,273.080000,4.06,48.290000,16.110000,68.33,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.960000

76,18:45-19:00,0,0,24.140000,27.250000,0,0,24.140000,24.140000,100.620000,0.4871,28.84,13.550000,0,0,0.000000,0.000000,0.510000,67.67,13.09,7.060000,38.630000,0,24.140000,29.040000,86.5,1,87.120000,9.600000,0.510000,28.83,29.01,262.210000,0,19.34,24.140000,8.550000,30.910000,2,273.080000,2.62,48.290000,16.110000,67.67,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.520000

77,19:00-19:15,0,0,24.140000,27.250000,0,0,24.140000,24.140000,100.620000,0,28.16,13.930000,0,0,9.610000,0.000000,0.070000,67,7.13,7.430000,38.630000,0,24.140000,29.040000,84.5,1,87.120000,9.210000,0.070000,28.17,32.02,262.210000,0,19,24.140000,8.550000,30.910000,1,273.080000,1.43,48.290000,16.110000,67,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.080000

78,19:15-19:30,0,0,24.140000,28.260000,0,0,24.140000,24.140000,100.620000,0,27.34,13.930000,0,0,9.610000,0.000000,0.000000,64.33,2.33,7.430000,38.630000,0,24.140000,29.040000,82,0,87.120000,9.210000,0.000000,27.33,30.02,262.210000,0,17.34,24.140000,8.550000,30.910000,0.5,273.080000,0.47,48.290000,16.110000,64.33,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

79,19:30-19:45,0,0,24.140000,28.260000,0,0,24.140000,24.140000,100.620000,0,26.34,13.930000,0,0,30.910000,0.000000,0.000000,61,0,7.430000,38.630000,0,24.140000,29.040000,79,0,87.120000,9.210000,0.000000,26.33,20,262.210000,0,21.66,24.140000,9.950000,30.910000,0,273.080000,0,48.290000,16.110000,61,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

80,19:45-20:00,0,0,24.140000,28.260000,0,0,24.140000,24.140000,100.620000,0,25.5,13.930000,0,0,30.910000,0.000000,0.000000,58.33,0,7.430000,38.630000,0,24.140000,29.040000,76.5,0,87.120000,9.210000,0.000000,25.5,16,262.210000,0,21.34,24.140000,9.950000,30.910000,0,273.080000,0,48.290000,16.110000,58.33,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

81,20:00-20:15,0,0,24.140000,30.780000,0,0,24.140000,24.140000,100.620000,0,24.5,14.290000,0,0,30.910000,0.000000,0.000000,55.33,0,7.620000,38.630000,0,24.140000,29.040000,73.5,0,87.120000,9.070000,0.000000,24.5,24.01,262.210000,0,20.34,24.140000,9.710000,30.910000,0,273.080000,0,48.290000,16.110000,55.33,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

82,20:15-20:30,0,0,24.140000,30.280000,0,0,24.140000,24.140000,100.620000,0,23.34,14.290000,0,0,30.910000,0.000000,0.000000,51.67,0,7.620000,38.630000,0,24.140000,29.040000,70,0,87.120000,9.070000,0.000000,23.33,22.01,262.210000,0,20.34,24.140000,9.710000,30.910000,0,273.080000,0,48.290000,16.110000,51.67,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

83,20:30-20:45,0,0,24.140000,30.280000,0,0,24.140000,24.140000,100.620000,0,22,14.290000,0,0,30.910000,0.000000,0.000000,47,0,7.620000,38.630000,0,24.140000,29.040000,66,0,87.120000,10.370000,0.000000,22,22.81,262.210000,0,19.34,24.140000,9.710000,30.910000,0,273.080000,0,48.290000,16.110000,47,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

84,20:45-21:00,0,0,24.140000,30.780000,0,0,24.140000,24.140000,100.620000,0,20.84,14.290000,0,0,30.910000,0.000000,0.000000,43.67,0,7.620000,38.630000,0,24.140000,29.040000,62.5,0,87.120000,10.370000,0.000000,20.83,22.21,262.210000,0,19,24.140000,9.710000,30.910000,0,273.080000,0,48.290000,16.110000,43.67,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

85,21:00-21:15,0,0,24.140000,30.780000,0,0,24.140000,24.140000,100.620000,0,18.84,14.560000,0,0,30.910000,0.000000,0.000000,41.67,0,7.620000,38.630000,0,24.140000,29.040000,56.5,0,87.120000,10.220000,0.000000,18.83,18,262.210000,0,18.66,24.140000,9.470000,30.910000,0,273.080000,0,48.290000,16.110000,41.67,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

86,21:15-21:30,0,0,24.140000,30.780000,0,0,24.140000,24.140000,100.620000,0,18.16,14.560000,0,0,30.910000,0.000000,0.000000,39.67,0,7.620000,38.630000,0,24.140000,29.040000,54.5,0,87.120000,10.220000,0.000000,18.17,17,262.210000,0,18.34,24.140000,9.470000,30.910000,0,273.080000,0,48.290000,16.110000,39.67,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

87,21:30-21:45,0,0,24.140000,30.780000,0,0,24.140000,24.140000,100.620000,0,16.34,14.560000,0,0,30.910000,0.000000,0.000000,37.67,0,7.620000,38.630000,0,24.140000,29.040000,49,0,87.120000,10.220000,0.000000,16.33,14,262.210000,0,18.34,24.140000,9.470000,30.910000,0,273.080000,0,48.290000,16.110000,37.67,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

88,21:45-22:00,0,0,24.140000,30.780000,0,0,24.140000,24.140000,100.620000,0,15.84,14.560000,0,0,30.910000,0.000000,0.000000,36,0,7.620000,38.630000,0,24.140000,29.040000,47.5,0,87.120000,10.220000,0.000000,15.83,12.01,262.210000,0,18,24.140000,9.470000,30.910000,0,273.080000,0,48.290000,16.110000,36,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

89,22:00-22:15,0,0,24.140000,30.780000,0,0,24.140000,24.140000,100.620000,0,15.5,14.840000,0,0,30.910000,0.000000,0.000000,32.67,0,7.430000,38.630000,0,24.140000,29.040000,46.5,0,87.120000,9.990000,0.000000,15.5,18,262.210000,0,18,24.140000,10.100000,30.910000,0,273.080000,0,48.290000,16.110000,32.67,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

90,22:15-22:30,0,0,24.140000,30.280000,0,0,24.140000,24.140000,100.620000,0,15.34,14.840000,0,0,30.910000,0.000000,0.000000,31.67,0,7.430000,38.630000,0,24.140000,29.040000,46,0,87.120000,9.990000,0.000000,15.33,17.6,262.210000,0,17.34,24.140000,10.100000,30.910000,0,273.080000,0,48.290000,16.110000,31.67,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

91,22:30-22:45,0,0,24.140000,30.280000,0,0,24.140000,24.140000,100.620000,0,18.16,14.840000,0,0,30.910000,0.000000,0.000000,40.33,0,7.430000,38.630000,0,24.140000,29.040000,54.5,0,87.120000,9.990000,0.000000,18.17,10.01,262.210000,0,17,24.140000,10.100000,30.910000,0,273.080000,0,48.290000,16.110000,40.33,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

92,22:45-23:00,0,0,24.140000,29.770000,0,0,24.140000,24.140000,100.620000,0,17.34,14.840000,0,0,30.910000,0.000000,0.000000,38.33,0,7.430000,38.630000,0,24.140000,29.040000,52,0,87.120000,9.990000,0.000000,17.33,9.61,262.210000,0,16.34,24.140000,10.100000,30.910000,0,273.080000,0,48.290000,16.110000,38.33,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

93,23:00-23:15,0,0,24.140000,29.770000,0,0,24.140000,24.140000,100.620000,0,17.34,15.030000,0,0,30.910000,0.000000,0.000000,37,0,7.240000,38.630000,0,24.140000,29.040000,52,0,87.120000,9.830000,0.000000,17.33,9.01,262.210000,0,16,24.140000,9.710000,30.910000,0,273.080000,0,48.290000,16.110000,37,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

94,23:15-23:30,0,0,24.140000,29.260000,0,0,24.140000,24.140000,100.620000,0,17.16,15.030000,0,0,30.910000,0.000000,0.000000,36,0,7.240000,38.630000,0,24.140000,29.040000,51.5,0,87.120000,9.830000,0.000000,17.17,8.41,262.210000,0,15.34,24.140000,9.710000,30.910000,0,273.080000,0,48.290000,16.110000,36,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

95,23:30-23:45,0,0,24.140000,29.260000,0,0,24.140000,24.140000,100.620000,0,17.34,15.030000,0,0,30.910000,0.000000,0.000000,31.67,0,7.240000,38.630000,0,24.140000,29.040000,52,0,87.120000,9.830000,0.000000,17.33,7.81,262.210000,0,16.34,24.140000,9.710000,30.910000,0,273.080000,0,48.290000,16.110000,31.67,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

96,23:45-24:00,0,0,24.140000,29.260000,0,0,24.140000,24.140000,100.620000,0,16.16,15.030000,0,0,30.910000,0.000000,0.000000,30.33,0,7.240000,38.630000,0,24.140000,29.040000,48.5,0,87.120000,9.830000,0.000000,16.17,7.41,262.210000,0,16,24.140000,9.710000,30.910000,0,273.080000,0,48.290000,16.110000,30.33,48.290000,115.470000,24.140000,0.000000,0.000000,0,48.290000,0.000000

