Block,Time,AURY_LF,DULHASTI,DADRI_CRF,AURY_GF,UNCHAHAR4,URI,NAPP,DHAULIGNGA,TEHRI,TANAKPUR,CHAMERA1,RIHAND1,ANTA_LF,RAMPUR,SALAL,DADRI_RF,RAPPC,RIHAND2,NJPC,URI2,PARBATI3,DADRI_GF,UNCHAHAR1,KOLDAM,DADRT2,UNCHAHAR3,TANDA2,SINGRAULI,DADRI_LF,KOTESHWR,KISHANGANGA,AURY_CRF,CHAMERA2,ANTA_CRF,ANTA_GF,UNCHAHAR2,RIHAND3,JHAJJAR,AURY_RF,BSIUL,ANTA_RF,SINGRAULI_HYDRO,SEWA2,RAPPB,CHAMERA3,FSTPP I & II,LARA-I,MOUDA_II,KAWAS-RLNG,VALLURNTECL,SIMHST2,KHSTPP-II,VSTPS I,KAWAS-ComGas,GANDHAR-RLNG,RSTPSU1TO6,MAPS,MOUDA,GADARWARA-I,VSTPS II,VSTPS V,SASAN,KGSU1AND2,NLCTS2EXP,TALA,KAWAS-NAPM,KSTPS I&II,GANDHAR-NAPM,NLCIIST1,NLCIIST2,SIPAT II,KHARGONE-I,KAWAS-zLIQ,KGSU3AND4,NLCEXP,KAPS,KAWAS-APM,GANDHAR-ComGas,VSTPS III,KUDGI,NNTPP,BRBCL,GANDHAR-APM,TAPS-II,RSTPSU7,KSTPS7,KKNP,KHSTPP-I,SIPAT I,VSTPS IV,SOLAPUR,TALST2,NTPL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,0.000000,34.614029,0.000000,0.000000,0.000000,51.216768,44.040679,28.748936,0.000000,1.485704,41.230890,91.160263,0.000000,1.413827,47.169066,0.000000,57.737237,116.646885,73.320453,34.599556,3.356113,0.000000,11.759297,0.000000,0.000000,14.972148,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,29.740751,122.281677,125.226699,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,30.647457,15.821605,4.087237,3.370763,0.000000,2.57,0.00,123.454669,2.206075,0.000000,0.000000,7.36,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.83,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,0.00,0.18,14.497506,0.000000,1.316072,1.88,1.287995,1.16,35.924138,5.100457,2.575988,1.700152,2.93,3.65,0,0,0,0,0

28,06:45-07:00,0.000000,34.614029,0.000000,0.000000,0.000000,51.216768,44.040679,28.748936,0.000000,1.485704,41.230890,91.160263,0.000000,1.413827,47.169066,0.000000,57.737237,116.646885,73.320453,34.599556,3.356113,0.000000,11.759297,0.000000,0.000000,14.972148,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,29.740751,122.281677,125.226699,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.411048,15.821605,4.087237,3.370763,0.000000,2.70,0.00,123.454669,2.206075,0.000000,0.000000,7.36,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.83,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,0.00,0.18,14.497506,0.000000,1.316072,1.88,1.287995,1.16,35.924138,5.100457,2.575988,1.700152,2.93,3.65,0,0,0,0,0

29,07:00-07:15,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,28.748936,0.000000,1.485704,41.230890,91.160263,0.000000,1.413827,47.169066,0.000000,57.737237,116.646885,73.320453,33.893442,3.356113,0.000000,11.759297,0.000000,0.000000,14.972148,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,29.740751,122.281677,125.226699,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.411048,15.821605,4.087237,3.370763,0.000000,2.70,0.00,123.454669,2.206075,0.000000,0.000000,7.36,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.80,0.40,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,0.00,0.18,14.497506,0.000000,1.316072,1.88,1.287995,1.16,35.924138,5.100457,2.575988,1.700152,2.93,3.65,0,0,0,0,0

30,07:15-07:30,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,28.748936,0.000000,1.485704,41.230890,91.160263,0.000000,0.942551,47.169066,0.000000,57.737237,116.646885,48.880303,33.893442,3.356113,0.000000,11.759297,0.000000,0.000000,14.972148,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,29.740751,122.281677,125.226699,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.411048,15.821605,4.087237,3.370763,0.000000,2.70,0.00,123.454669,2.206075,0.000000,0.000000,7.36,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.80,0.40,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,0.00,0.18,14.497506,0.000000,1.316072,1.88,1.287995,1.16,35.924138,5.100457,2.575988,1.700152,2.93,3.65,0,0,0,0,0

31,07:30-07:45,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,28.748936,0.000000,0.000000,41.230890,91.160263,0.000000,0.471276,47.169066,0.000000,57.737237,116.646885,24.440150,33.893442,3.356113,0.000000,4.131884,0.000000,0.000000,9.257774,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,23.343681,122.281677,119.630664,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.411048,15.821605,4.087237,3.370763,0.000000,2.89,0.00,123.454669,2.206075,0.000000,0.000000,7.36,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.80,0.40,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,0.00,0.18,14.497506,0.000000,1.316072,1.88,1.287995,1.16,35.924138,3.569289,2.575988,1.700152,2.93,3.65,0,0,0,0,0

32,07:45:08:00,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,19.165958,0.000000,0.000000,41.230890,91.160263,0.000000,0.000000,47.169066,0.000000,57.737237,116.646885,0.000000,33.893442,3.356113,0.000000,4.131884,0.000000,0.000000,9.257774,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,15.611681,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.411048,9.921509,4.087237,3.370763,0.000000,2.94,0.00,123.454669,2.206075,0.000000,0.000000,7.36,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.80,0.40,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,0.00,0.18,14.497506,0.000000,1.316072,1.88,1.287995,1.16,27.077689,3.569289,2.575988,1.700152,2.93,3.65,0,0,0,0,0

33,08:00-08:15,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,9.582978,0.000000,0.000000,41.230890,91.160263,0.000000,0.000000,47.169066,0.000000,57.737237,116.646885,0.000000,33.893442,3.356113,0.000000,4.131884,0.000000,0.000000,13.310670,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,15.611681,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.411048,9.921509,4.087237,3.370763,0.000000,3.25,0.00,123.454669,2.206075,0.000000,0.000000,7.36,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.80,0.40,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,0.00,0.18,14.497506,0.000000,1.316072,1.88,1.287995,1.17,21.055782,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

34,08:15-08:30,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,0.000000,0.000000,41.230890,91.160263,0.000000,0.000000,47.169066,0.000000,57.737237,116.646885,0.000000,33.893442,6.712228,0.000000,4.131884,0.000000,0.000000,13.310670,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,15.611681,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.411048,9.921509,4.087237,3.370763,0.000000,3.45,0.00,123.454669,2.206075,0.000000,0.000000,7.36,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.80,0.40,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,0.00,0.18,14.497506,0.000000,1.316072,1.88,1.287995,1.17,21.055782,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

35,08:30-08:45,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,0.000000,0.000000,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,34.599556,34.903584,0.000000,4.131884,0.000000,0.000000,13.310670,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,15.611681,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.411048,9.921509,4.087237,3.370763,0.000000,3.45,0.00,95.049234,2.206075,0.000000,0.000000,7.36,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.80,0.40,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,0.00,0.18,14.497506,0.000000,1.316072,1.88,1.287995,1.19,21.055782,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

36,08:45:09:00,0.000000,34.614029,0.000000,0.000000,0.000000,51.216768,44.040679,0.000000,0.000000,0.000000,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,34.599556,52.355375,0.000000,4.131884,0.000000,0.000000,13.310670,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,15.611681,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.411048,9.921509,4.087237,3.370763,0.000000,3.45,0.00,65.209852,2.206075,0.000000,0.000000,7.36,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.80,0.40,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,0.00,0.18,14.497506,0.000000,1.316072,1.88,1.287995,1.22,21.055782,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

37,09:00:09:15,0.000000,34.614029,0.000000,0.000000,0.000000,51.216768,44.040679,0.000000,0.000000,5.695198,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,52.355375,0.000000,4.131884,0.000000,0.000000,13.310670,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,22.245720,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,10.205524,9.751985,4.087237,3.370763,0.000000,3.45,0.00,65.209852,2.164647,0.000000,0.000000,7.36,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.80,0.40,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,4.21,0.18,14.497506,0.000000,1.316072,1.88,1.287995,1.22,20.683100,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

38,09:15-09:30,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,0.000000,5.695198,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,52.355375,0.000000,4.131884,0.000000,0.000000,13.310670,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.692590,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,10.205524,9.751985,4.087237,3.370763,0.000000,3.45,0.00,65.209852,2.164647,0.000000,0.000000,7.36,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.80,0.40,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.23,20.683100,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

39,09:30-09:45,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,0.000000,5.695198,41.230890,91.160263,0.000000,0.000000,47.169066,0.000000,57.737237,116.646885,0.000000,33.486722,52.355375,0.000000,4.131884,0.000000,0.000000,13.310670,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.692590,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,10.205524,4.832500,4.087237,3.370763,0.000000,3.45,0.00,65.209852,2.133575,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.80,0.40,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.25,15.822260,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

40,09:45-10:00,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,0.000000,5.695198,41.230890,91.160263,0.000000,0.000000,47.169066,0.000000,57.737237,116.646885,0.000000,33.486722,34.903584,0.000000,4.131884,0.000000,0.000000,13.310670,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,13.943966,0.000000,0.000000,21.692590,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.142480,4.832500,4.087237,3.370763,0.000000,3.45,0.00,94.455272,2.133575,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.83,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.26,14.497500,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

41,10:00-10:15,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,0.000000,5.695198,41.230890,91.160263,0.000000,0.000000,47.169066,0.000000,57.737237,116.646885,0.000000,33.486722,6.712228,0.000000,4.131884,0.000000,0.000000,13.393892,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.692590,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.142480,4.832500,4.087237,3.370763,0.000000,3.45,0.00,94.455272,2.133575,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.83,0.41,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.27,14.497500,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

42,10:15-10:30,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,0.000000,5.695198,41.230890,91.160263,0.000000,0.000000,47.169066,0.000000,57.737237,116.646885,0.000000,33.486722,3.356113,0.000000,4.131884,0.000000,0.000000,13.393892,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.692590,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.142480,4.832500,4.087237,3.370763,0.000000,3.45,0.00,94.455272,2.133575,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.700883,0.000000,0.88,0.43,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.28,14.497500,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

43,10:30-10:45,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,0.000000,0.495235,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.131884,0.000000,0.000000,13.393892,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.692590,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.142480,4.832500,4.087237,3.370763,0.000000,3.45,0.00,94.455272,2.133575,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.88,0.43,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.29,14.497500,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

44,10:45-11:00,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,0.000000,0.495235,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.131884,0.000000,0.000000,13.393892,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.692590,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.142480,4.832500,4.087237,3.370763,0.000000,3.45,0.00,94.455272,2.133575,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.88,0.43,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.31,14.497500,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

45,11:00-11:15,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,0.000000,0.619043,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.131884,0.000000,0.000000,13.393892,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.692590,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.142480,4.832500,4.087237,3.370763,0.000000,3.45,0.00,94.455272,2.154290,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.88,0.43,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.32,14.497500,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

46,11:15-11:30,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,0.000000,0.619043,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.131884,0.000000,0.000000,13.393892,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.692590,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.142480,4.832500,4.087237,3.370763,0.000000,3.45,0.00,94.455272,2.154290,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.88,0.43,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.32,14.497500,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

47,11:30-11:45,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,10.857714,0.619043,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.131884,0.000000,0.000000,13.393892,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.692590,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.142480,4.832500,4.087237,3.370763,0.000000,3.45,0.00,94.455272,2.164647,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.88,0.43,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.34,14.497500,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

48,11:45-12:00,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,21.715426,0.619043,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.131884,0.000000,0.000000,13.393892,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.692590,122.281677,119.476024,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,20.142480,4.832500,4.087237,3.370763,0.000000,3.45,0.00,94.455272,2.164647,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.88,0.43,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.35,14.497500,3.400305,2.575988,1.700152,2.93,3.65,0,0,0,0,0

49,12:00-12:15,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,1.609512,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.705205,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.796999,122.281677,119.379374,0.000000,0.000000,0.000000,1.039333,16.603562,0.000000,30.616571,4.735850,4.087237,3.370763,0.000000,3.45,0.00,75.154170,2.195717,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.88,0.43,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.36,14.333195,2.610335,2.575988,1.700152,2.93,3.65,0,0,0,0,0

50,12:15-12:30,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,1.609512,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.705205,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.796999,122.281677,119.379374,0.000000,6.334248,0.000000,1.039333,16.603562,0.000000,30.616571,4.735850,4.087237,3.370763,0.000000,3.45,0.00,75.154170,2.195717,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.88,0.43,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.37,14.333195,2.610335,2.575988,1.700152,2.93,3.65,0,0,0,0,0

51,12:30-12:45,0.000000,34.614029,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,1.609512,41.230890,91.160263,0.000000,0.000000,34.815263,0.000000,57.737237,116.646885,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.705205,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.796999,122.281677,119.379374,0.000000,6.334248,0.000000,1.039333,16.603562,0.000000,30.616571,2.802850,4.087237,3.370763,0.000000,3.45,0.00,75.154170,2.195717,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.88,0.43,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.38,9.500695,2.610335,2.575988,1.700152,2.93,3.65,0,0,0,0,0

52,12:45-13:00,0.000000,34.614029,0.000000,0.000000,0.000000,51.216768,44.040679,0.000000,32.368278,1.609512,41.230890,56.944730,0.000000,0.000000,34.815263,0.000000,57.737237,88.514293,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.705205,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,28.030217,0.000000,0.000000,21.796999,122.281677,119.379374,0.000000,12.668495,0.000000,1.039333,16.603562,0.000000,30.616571,2.802850,4.087237,3.370763,0.000000,3.45,0.00,45.908750,2.195717,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.82,0.42,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.41,9.500695,2.610335,2.575988,1.700152,2.93,3.65,0,0,0,0,0

53,13:00-13:15,0.000000,52.099522,0.000000,0.000000,0.000000,51.216768,44.040679,0.000000,32.368278,1.609512,41.230890,56.944730,0.000000,0.000000,34.815263,0.000000,57.737237,88.514293,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.705205,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,21.796999,122.281677,119.379374,0.000000,12.668495,0.000000,1.039333,16.603562,0.000000,30.616571,2.802850,4.087237,3.370763,0.000000,3.45,0.00,45.908750,2.195717,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.82,0.42,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.42,9.500695,2.662366,2.575988,1.700152,2.93,3.65,0,0,0,0,0

54,13:15-13:30,0.000000,52.099522,0.000000,0.000000,0.000000,48.549228,44.040679,0.000000,32.368278,1.609512,41.230890,56.944730,0.000000,0.000000,34.815263,0.000000,57.737237,88.514293,0.000000,33.486722,0.000000,0.000000,4.064229,0.000000,0.000000,13.705205,0.000000,134.894405,0.000000,8.420983,2.466002,0.000000,42.173383,0.000000,0.000000,21.796999,122.281677,119.379374,0.000000,19.002743,0.000000,1.039333,16.603562,0.000000,30.616571,2.802850,4.087237,3.370763,0.000000,3.45,0.00,45.908750,2.195717,0.000000,0.000000,7.68,0.24,1.860319,0.000000,1.864989,1.274256,267.478875,1.93,0.85,0.000000,0.000000,2.773880,0.000000,0.82,0.42,1.795171,1.700152,0.000000,2.11,1.67,1.107445,0.000000,0.000000,1.881042,9.02,0.19,14.497506,0.000000,1.316072,1.88,1.287995,1.43,9.500695,2.665289,2.575988,1.700152,2.93,3.65,0,0,0,0,0

