Block,Time,URI2,RIHAND2,ANTA_CRF,DADRI_CRF,DULHASTI,URI,PARBATI3,KOTESHWR,ANTA_GF,TANAKPUR,RAPPC,UNCHAHAR3,AURY_GF,BSIUL,DHAULIGNGA,DADRI_RF,CHAMERA3,RIHAND1,KOLDAM,DADRI_GF,SALAL,UNCHAHAR4,AURY_CRF,NJPC,JHAJJAR,ANTA_RF,SINGRAULI,UNCHAHAR2,ANTA_LF,DADRT2,RIHAND3,NAPP,AURY_LF,UNCHAHAR1,TANDA2,RAPPB,KISHANGANGA,SEWA2,RAMPUR,DADRI_LF,SINGRAULI_HYDRO,CHAMERA2,TEHRI,CHAMERA1,AURY_RF,FSTPP I & II,KHSTPP-II,TALA,SASAN,KUDGI,BRBCL,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,5.187629,113.884312,0.000000,0.000000,15.887261,38.317190,0.000000,8.555423,0.000000,3.087530,52.118668,6.047939,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,341.922982,0.000000,118.945838,40.868295,0.000000,276.461749,119.226029,0.000000,0.000000,8.570849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,58.81,18.055265,43.625525,0,0,0,0,0

48,11:45-12:00,6.484537,113.884312,0.000000,0.000000,15.887261,38.317190,0.000000,8.555423,0.000000,3.087530,52.118668,6.047939,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,341.922982,0.000000,118.945838,40.868295,0.000000,266.820749,119.226029,0.000000,0.000000,8.570849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,58.81,18.736386,43.625525,0,0,0,0,0

49,12:00-12:15,6.484537,113.884312,0.000000,0.000000,15.887261,6.386198,0.000000,8.555423,0.000000,3.087530,52.118668,6.047939,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,341.922982,0.000000,118.945838,40.868295,0.000000,276.461749,119.226029,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,56.88,19.281969,43.625525,0,0,0,0,0

50,12:15-12:30,6.484537,113.884312,0.000000,0.000000,15.887261,4.257466,0.000000,8.555423,0.000000,3.087530,52.118668,6.047939,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,341.922982,0.000000,118.945838,40.868295,0.000000,257.179749,119.226029,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,56.88,19.281969,43.625525,0,0,0,0,0

51,12:30-12:45,6.484537,113.884312,0.000000,0.000000,15.887261,4.257466,0.000000,8.555423,0.000000,3.087530,52.118668,6.047939,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,341.922982,0.000000,118.945838,40.868295,0.000000,257.179749,119.226029,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,54.95,19.281969,43.625525,0,0,0,0,0

52,12:45-13:00,6.484537,113.884312,0.000000,0.000000,15.887261,4.257466,0.000000,8.555423,0.000000,3.087530,52.118668,6.047939,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,312.999982,0.000000,118.945838,40.868295,0.000000,257.179749,119.226029,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,54.95,19.281969,43.625525,0,0,0,0,0

53,13:00-13:15,6.484537,113.884312,0.000000,0.000000,15.887261,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,8.699416,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,279.256482,0.000000,118.945838,40.868295,0.000000,252.668339,119.226029,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,55.92,19.281969,43.625525,0,0,0,0,0

54,13:15-13:30,6.484537,113.884312,0.000000,0.000000,15.887261,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,8.699416,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,279.256482,0.000000,118.945838,40.868295,0.000000,252.668339,119.226029,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,54.95,19.281969,43.625525,0,0,0,0,0

55,13:30-13:45,6.484537,113.884312,0.000000,0.000000,15.887261,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,8.699416,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,279.256482,0.000000,118.945838,40.868295,0.000000,219.282703,119.226029,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,54.95,19.281969,43.625525,0,0,0,0,0

56,13:45-14:00,6.484537,113.884312,0.000000,0.000000,15.887261,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,279.256482,0.000000,118.945838,40.868295,0.000000,219.473973,119.226029,0.000000,0.000000,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,53.03,19.281969,43.625525,0,0,0,0,0

57,14:00-14:15,6.484537,113.884312,0.000000,0.000000,15.887261,4.789649,0.000000,8.555423,0.000000,11.494258,52.118668,5.582139,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,259.752642,0.000000,118.945838,40.868295,0.000000,223.745339,119.226029,0.000000,0.000000,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,53.03,19.281969,43.625525,0,0,0,0,0

58,14:15-14:30,6.484537,113.884312,0.000000,0.000000,15.887261,4.789649,0.000000,8.555423,0.000000,11.494258,52.118668,5.582139,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,259.752642,0.000000,118.945838,40.868295,0.000000,235.969549,119.226029,0.000000,0.000000,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,53.03,19.281969,43.625525,0,0,0,0,0

59,14:30-14:45,6.484537,113.884312,0.000000,0.000000,15.887261,4.789649,0.000000,8.555423,0.000000,11.494258,52.118668,5.582139,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,237.578342,0.000000,118.945838,40.868295,0.000000,220.543949,119.226029,0.000000,0.000000,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,53.99,19.281969,43.625525,0,0,0,0,0

60,14:45-15:00,6.484537,113.884312,0.000000,0.000000,15.887261,4.789649,0.000000,8.555423,0.000000,11.494258,52.118668,5.582139,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,237.578342,0.000000,118.945838,40.868295,0.000000,206.586770,119.226029,0.000000,0.000000,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,53.99,19.281969,43.625525,0,0,0,0,0

61,15:00-15:15,6.484537,113.884312,0.000000,0.000000,0.000000,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,5.582139,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,237.578342,0.000000,118.945838,40.868295,0.000000,201.573450,119.226029,0.000000,0.000000,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,52.06,19.281969,43.625525,0,0,0,0,0

62,15:15-15:30,6.484537,113.884312,0.000000,0.000000,0.000000,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,5.582139,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,237.578342,0.000000,118.945838,40.868295,0.000000,191.546810,119.226029,0.000000,0.000000,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,52.06,19.281969,43.625525,0,0,0,0,0

63,15:30-15:45,6.484537,113.884312,0.000000,0.000000,0.000000,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,5.582139,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,281.926942,0.000000,118.945838,40.868295,0.000000,186.533490,119.226029,0.000000,0.000000,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,52.06,19.281969,43.625525,0,0,0,0,0

64,15:45-16:00,6.484537,113.884312,0.000000,0.000000,0.000000,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,5.582139,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,252.039842,0.000000,118.945838,40.868295,0.000000,186.533490,119.226029,0.000000,0.000000,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,53.03,19.281969,43.625525,0,0,0,0,0

65,16:00-16:15,7.132990,113.884312,0.000000,0.000000,0.000000,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,5.582139,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,261.680842,0.000000,118.945838,40.868295,0.000000,181.520170,119.226029,0.000000,0.000000,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,76.16,19.281969,43.625525,0,0,0,0,0

66,16:15-16:30,7.132990,113.884312,0.000000,0.000000,0.000000,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,5.582139,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,68.337336,0.000000,0.000000,0.000000,261.680842,0.000000,118.945838,40.868295,0.000000,181.520170,119.226029,0.000000,0.000000,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,77.13,19.281969,43.625525,0,0,0,0,0

67,16:30-16:45,7.132990,113.884312,0.000000,0.000000,0.000000,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,5.852423,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,68.337336,0.000000,0.000000,2.739008,281.926942,0.000000,118.945838,40.868295,0.000000,186.533490,119.226029,0.000000,0.000000,8.474439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,79.06,19.281969,43.625525,0,0,0,0,0

68,16:45-17:00,7.132990,113.884312,0.000000,0.000000,0.000000,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,5.852423,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,68.337336,0.000000,0.000000,18.260054,333.988342,0.000000,118.945838,40.868295,0.000000,241.110786,119.226029,0.000000,0.000000,11.663489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,80.02,19.281969,43.625525,0,0,0,0,0

69,17:00-17:15,7.132990,113.884312,0.000000,0.000000,0.000000,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,5.852423,0.000000,0.000000,7.641457,0.000000,0.000000,88.697200,0.000000,0.000000,68.337336,0.000000,0.000000,36.520108,333.988342,0.000000,118.945838,40.868295,0.000000,226.989079,119.226029,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,15.002360,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

70,17:15-17:30,7.132990,113.884312,0.000000,0.000000,0.000000,4.789649,0.000000,8.555423,0.000000,3.087530,52.118668,5.852423,0.000000,0.000000,15.282913,0.000000,0.000000,88.697200,0.000000,0.000000,8.962274,0.000000,0.000000,54.780162,333.988342,0.000000,118.945838,40.868295,0.000000,178.049410,119.226029,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,15.002360,0.000000,0.000000,19.985793,140.922401,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

71,17:30-17:45,7.132990,113.884312,0.000000,0.000000,0.000000,4.789649,3.681898,8.555423,0.000000,3.087530,52.118668,5.852423,0.000000,1.060510,17.616105,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,70.301208,333.988342,0.000000,118.945838,40.868295,0.000000,201.079752,119.226029,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,12.697236,30.004720,6.778587,0.000000,19.985793,140.922401,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

72,17:45-18:00,7.132990,113.884312,0.000000,0.000000,15.887261,4.789649,15.763432,8.555423,0.000000,3.087530,52.118668,5.852423,0.000000,2.121020,17.616105,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,91.300270,333.988342,0.000000,118.945838,40.868295,0.000000,250.356910,119.226029,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,4.369494,0.000000,0.000000,0.571740,12.697236,45.007080,13.557174,0.000000,19.985793,140.922401,0.000000,403.736157,89.71,19.281969,43.625525,0,0,0,0,0

73,18:00-18:15,7.132990,113.884312,0.000000,0.000000,31.774522,38.317190,31.526864,17.110847,0.000000,3.705036,52.118668,5.852423,0.000000,6.286703,26.363025,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,109.560324,333.988342,0.000000,118.945838,40.868295,0.000000,308.120580,119.226029,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,4.369494,0.000000,0.000000,0.571740,25.394471,45.007080,20.335761,0.000000,19.985793,140.922401,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

74,18:15-18:30,7.132990,113.884312,0.000000,0.000000,47.661784,38.317190,31.526864,19.012052,0.000000,3.705036,52.118668,5.852423,0.000000,12.573407,35.232209,0.000000,9.330406,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,135.307000,333.988342,0.000000,118.945838,40.868295,0.000000,329.298092,119.226029,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,10.157788,0.000000,0.000000,0.571740,38.091707,45.007080,38.081950,0.000000,19.985793,140.922401,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

75,18:30-18:45,7.132990,113.884312,0.000000,0.000000,47.661784,9.579298,31.526864,19.012052,0.000000,3.087530,52.118668,9.066878,0.000000,12.573407,35.232209,0.000000,9.330406,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,135.307000,333.988342,0.000000,118.945838,40.868295,0.000000,329.298092,119.226029,0.000000,0.000000,14.008373,0.000000,0.000000,0.000000,10.157788,0.000000,0.000000,0.571740,38.091707,45.007080,38.081950,0.000000,19.985793,142.219814,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

76,18:45-19:00,7.132990,113.884312,0.000000,0.000000,47.661784,6.386198,15.763432,19.012052,0.000000,3.087530,52.118668,9.066878,0.000000,12.573407,35.232209,0.000000,9.330406,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,135.307000,326.275542,0.000000,118.945838,40.868295,0.000000,329.298092,119.226029,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,10.157788,0.000000,0.000000,0.571740,38.091707,45.007080,38.081950,0.000000,19.985793,142.219814,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

77,19:00-19:15,7.132990,113.884312,0.000000,0.000000,47.661784,6.386198,15.763432,19.012052,0.000000,3.087530,52.118668,14.268294,0.000000,12.573407,35.232209,0.000000,14.732219,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,135.307000,295.424342,0.000000,118.945838,40.495092,0.000000,329.298092,119.226029,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,10.157788,0.000000,0.000000,0.571740,38.091707,45.007080,25.134087,0.000000,19.985793,142.219814,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

78,19:15-19:30,7.132990,113.884312,0.000000,0.000000,47.661784,7.982748,3.681898,19.012052,0.000000,3.087530,52.118668,14.268294,0.000000,12.573407,35.232209,0.000000,14.732219,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,135.307000,264.573142,0.000000,118.945838,40.495092,0.000000,329.298092,119.226029,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,10.157788,0.000000,0.000000,0.571740,38.091707,45.007080,25.134087,0.000000,19.985793,142.219814,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

79,19:30-19:45,7.132990,113.884312,0.000000,0.000000,47.661784,38.317190,0.000000,19.012052,0.000000,3.087530,52.118668,14.268294,0.000000,12.573407,35.232209,0.000000,14.732219,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,127.820378,264.573142,0.000000,118.945838,40.495092,0.000000,302.641202,119.226029,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,10.157788,0.000000,0.000000,0.571740,38.091707,45.007080,25.134087,0.000000,19.985793,142.219814,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

80,19:45-20:00,7.132990,113.884312,0.000000,0.000000,47.661784,21.287328,0.000000,17.110847,0.000000,3.087530,52.118668,14.268294,0.000000,6.286703,17.616105,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,117.777348,264.573142,0.000000,118.945838,40.495092,0.000000,276.461749,119.226029,0.000000,0.000000,10.819323,0.000000,0.000000,0.000000,4.369494,0.000000,0.000000,0.571740,25.394471,45.007080,12.338552,0.000000,19.985793,142.219814,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

81,20:00-20:15,7.132990,113.884312,0.000000,0.000000,31.774522,17.029862,0.000000,8.555423,0.000000,3.705036,52.118668,7.975625,0.000000,6.286703,8.787675,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,73.040216,235.650142,0.000000,118.945838,40.868295,0.000000,279.279910,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,12.697236,45.007080,0.000000,0.000000,19.985793,142.219814,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

82,20:15-20:30,7.132990,113.884312,0.000000,0.000000,15.887261,17.029862,0.000000,8.555423,0.000000,3.705036,52.118668,7.975625,0.000000,6.286703,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,54.780162,235.650142,0.000000,118.945838,40.868295,0.000000,263.199300,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,45.007080,0.000000,0.000000,19.985793,142.219814,0.000000,403.736157,90.38,19.281969,43.625525,0,0,0,0,0

83,20:30-20:45,7.132990,113.884312,0.000000,0.000000,15.887261,17.029862,0.000000,8.555423,0.000000,3.705036,52.118668,7.975625,0.000000,6.286703,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,36.520108,235.650142,0.000000,118.945838,32.186286,0.000000,258.378800,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,43.731576,0.000000,0.000000,15.782317,142.219814,0.000000,403.736157,86.77,19.281969,43.625525,0,0,0,0,0

84,20:45-21:00,7.132990,113.884312,0.000000,0.000000,15.887261,17.029862,0.000000,8.555423,0.000000,3.705036,52.118668,7.975625,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,36.520108,235.650142,0.000000,118.945838,32.186286,0.000000,263.199300,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,43.731576,0.000000,0.000000,15.782317,142.219814,0.000000,403.736157,84.84,19.281969,43.625525,0,0,0,0,0

85,21:00-21:15,7.132990,113.884312,0.000000,0.000000,15.887261,17.029862,0.000000,8.555423,0.000000,3.705036,52.118668,7.975625,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,18.260054,235.650142,0.000000,118.945838,32.186286,0.000000,253.558300,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,43.731576,0.000000,0.000000,15.782317,142.219814,0.000000,403.736157,82.91,19.281969,43.625525,0,0,0,0,0

86,21:15-21:30,7.132990,113.884312,0.000000,0.000000,15.887261,17.029862,0.000000,8.555423,0.000000,3.705036,52.118668,7.975625,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,18.260054,235.650142,0.000000,118.945838,32.186286,0.000000,234.276300,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,43.731576,0.000000,0.000000,15.782317,142.219814,0.000000,403.736157,82.91,19.281969,43.625525,0,0,0,0,0

87,21:30-21:45,7.132990,113.884312,0.000000,0.000000,15.887261,8.514931,0.000000,8.555423,0.000000,3.705036,52.118668,7.975625,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,18.260054,235.650142,0.000000,118.945838,32.186286,0.000000,232.974765,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,43.731576,0.000000,0.000000,15.782317,113.051234,0.000000,403.736157,80.02,19.281969,35.061714,0,0,0,0,0

88,21:45-22:00,7.132990,113.884312,0.000000,0.000000,15.887261,8.514931,0.000000,8.555423,0.000000,3.705036,52.118668,7.975625,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,18.260054,235.650142,0.000000,118.945838,32.186286,0.000000,214.994300,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,29.154384,0.000000,0.000000,15.782317,113.051234,0.000000,403.736157,79.06,19.281969,35.061714,0,0,0,0,0

89,22:00-22:15,5.187629,113.884312,0.000000,0.000000,15.887261,8.514931,0.000000,8.555423,0.000000,3.705036,52.118668,7.975625,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,18.260054,235.650142,0.000000,118.945838,32.186286,0.000000,231.142975,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,29.154384,0.000000,0.000000,15.782317,113.051234,0.000000,403.736157,76.16,19.281969,35.061714,0,0,0,0,0

90,22:15-22:30,5.187629,113.884312,0.000000,0.000000,15.887261,8.514931,0.000000,8.555423,0.000000,3.705036,52.118668,7.975625,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,235.650142,0.000000,118.945838,32.186286,0.000000,224.635300,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,29.154384,0.000000,0.000000,15.782317,113.051234,0.000000,403.736157,76.16,19.281969,35.061714,0,0,0,0,0

91,22:30-22:45,9.078351,113.884312,0.000000,0.000000,15.887261,8.514931,0.000000,8.555423,0.000000,3.705036,52.118668,7.975625,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,235.650142,0.000000,118.945838,32.186286,0.000000,201.496900,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,29.154384,0.000000,0.000000,15.782317,113.051234,0.000000,403.736157,73.27,19.281969,35.061714,0,0,0,0,0

92,22:45-23:00,9.078351,113.884312,0.000000,0.000000,15.887261,8.514931,0.000000,8.555423,0.000000,3.705036,52.118668,7.975625,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,2.240568,0.000000,0.000000,0.000000,235.650142,0.000000,118.945838,32.186286,0.000000,175.466200,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,14.759407,0.000000,0.000000,15.782317,113.051234,0.000000,403.736157,71.34,19.281969,35.061714,0,0,0,0,0

93,23:00-23:15,5.836083,113.884312,0.000000,0.000000,15.887261,8.514931,0.000000,0.000000,0.000000,3.705036,52.118668,7.975625,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,235.650142,0.000000,118.945838,13.497400,0.000000,175.466200,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,13.969809,0.000000,0.000000,9.896872,113.051234,0.000000,403.736157,69.42,19.281969,35.061714,0,0,0,0,0

94,23:15-23:30,5.836083,113.884312,0.000000,0.000000,15.887261,8.514931,0.000000,0.000000,0.000000,3.705036,52.118668,7.975625,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,12.323126,0.000000,0.000000,0.000000,235.650142,0.000000,118.945838,13.497400,0.000000,175.466200,119.226029,0.000000,0.000000,7.510339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,9.896872,113.051234,0.000000,403.736157,67.49,19.281969,35.061714,0,0,0,0,0

