Block,Time,ANTA_GF,SALAL,DADRT2,DADRI_LF,PARBATI3,AURY_LF,DADRI_RF,RAMPUR,URI,KOTESHWR,ANTA_RF,DADRI_CRF,UNCHAHAR4,TEHRI,KOLDAM,SEWA2,RIHAND1,NAPP,TANDA2,RIHAND3,AURY_RF,NJPC,BSIUL,DADRI_GF,JHAJJAR,AURY_CRF,SINGRAULI,DHAULIGNGA,CHAMERA1,KISHANGANGA,SASAN,URI2,KHSTPP-I,FSTPP I & II,DULHASTI,KHSTPP-II,ANTA_LF,RAPPB,ANTA_CRF,CHAMERA2,CHAMERA3,RAPPC,TANAKPUR,AURY_GF,SINGRAULI_HYDRO,BRBCL,TALA,UNCHAHAR2,RIHAND2,UNCHAHAR1,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,1.342947,624.681106,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,582.911460,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,37.899044,56.880686,9.920604,21.227206,0,0,0,0,0

49,12:00-12:15,0.000000,1.342947,650.835146,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,553.055360,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,6.168656,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.018993,21.470966,0,0,0,0,0

50,12:15-12:30,0.000000,1.342947,650.835146,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,535.151427,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,6.168656,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

51,12:30-12:45,0.000000,1.342947,637.201406,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,514.926327,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,6.168656,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

52,12:45-13:00,0.000000,1.342947,582.675500,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,425.358027,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,6.168656,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

53,13:00-13:15,0.000000,1.342947,519.110900,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,381.055427,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

54,13:15-13:30,0.000000,1.342947,440.136700,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,381.055427,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

55,13:30-13:45,0.000000,1.342947,427.616400,0.000000,0.000000,0.000000,0.000000,0.000000,34.024397,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,381.055427,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

56,13:45-14:00,0.000000,6.714733,451.653327,0.000000,0.000000,0.000000,0.000000,0.000000,34.024397,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,381.055427,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

57,14:00-14:15,0.000000,63.789965,395.718528,0.000000,0.000000,0.000000,0.000000,0.000000,4.253050,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,379.196548,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.246746,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

58,14:15-14:30,0.000000,63.789965,387.994466,0.000000,0.000000,0.000000,0.000000,0.000000,2.551830,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,379.196548,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.246746,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

59,14:30-14:45,0.000000,6.714733,444.619446,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,379.196548,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.246746,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

60,14:45-15:00,0.000000,1.342947,533.707740,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,379.196548,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.246746,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

61,15:00-15:15,0.000000,1.342947,488.291700,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,13.712618,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,365.433848,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

62,15:15-15:30,0.000000,1.342947,512.369200,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,14.986799,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,365.433848,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.534467,33.515215,14.456131,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

63,15:30-15:45,0.000000,1.342947,535.483600,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,20.508251,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,390.455186,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

64,15:45-16:00,0.000000,1.342947,557.634900,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,496.627427,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.019515,21.470966,0,0,0,0,0

65,16:00-16:15,0.000000,1.342947,657.552673,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,576.564727,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.416305,0,0,0,0,0

66,16:15-16:30,0.000000,1.342947,657.552673,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,628.689620,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.416305,0,0,0,0,0

67,16:30-16:45,0.000000,1.342947,657.552673,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,16.417003,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.416305,0,0,0,0,0

68,16:45-17:00,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,43.322646,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.417085,0,0,0,0,0

69,17:00-17:15,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,67.583327,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,8.798882,25.417085,0,0,0,0,0

70,17:15-17:30,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,17.093099,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,72.964456,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,12.684066,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,8.798882,25.417085,0,0,0,0,0

71,17:30-17:45,0.000000,1.342947,657.632732,0.000000,3.678079,0.000000,0.000000,0.000000,2.339177,25.639648,0.000000,0.000000,0.000000,44.960397,0.000000,4.364962,88.605200,0.000000,0.000000,119.102363,0.000000,72.964456,1.059410,0.000000,629.051173,0.000000,120.953321,8.798916,6.771556,0.000000,332.630662,5.182248,33.515215,14.456131,31.741565,94.711254,0.000000,0.000000,0.000000,12.684066,1.226412,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,8.798882,25.417085,0,0,0,0,0

72,17:45-18:00,0.000000,1.342947,657.632732,0.000000,15.938342,0.000000,0.000000,0.000000,2.339177,34.186198,0.000000,0.000000,0.000000,44.960397,0.000000,10.147252,88.605200,0.000000,0.000000,119.102363,0.000000,107.622573,12.560365,0.000000,629.051173,0.000000,120.953321,17.597833,13.390942,0.000000,332.630662,5.182248,33.515215,14.456131,47.612347,94.711254,0.000000,0.000000,0.000000,25.804627,27.990390,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,8.798882,25.417085,0,0,0,0,0

73,18:00-18:15,0.000000,6.714733,657.632732,0.000000,15.938342,0.000000,0.000000,0.000000,2.339177,34.186198,0.000000,0.000000,0.000000,44.960397,0.000000,10.147252,88.605200,0.000000,0.000000,119.102363,0.000000,135.166655,12.560365,0.000000,629.051173,0.000000,120.953321,17.597833,21.303772,0.000000,332.630662,4.793580,33.515215,14.456131,47.612347,94.711254,0.000000,0.000000,0.000000,25.804627,27.990390,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,8.798882,25.417085,0,0,0,0,0

74,18:15-18:30,0.000000,53.717866,657.632732,0.000000,15.938342,0.000000,0.000000,0.000000,2.339177,34.186198,0.000000,0.000000,0.000000,44.960397,0.000000,10.147252,88.605200,0.000000,0.000000,119.102363,0.000000,135.166655,12.560365,0.000000,629.051173,0.000000,120.953321,26.396749,25.108017,0.000000,332.630662,4.793580,33.515215,14.456131,47.612347,94.711254,0.000000,0.000000,0.000000,25.804627,27.990390,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,8.798882,25.417085,0,0,0,0,0

75,18:30-18:45,0.000000,53.717866,657.632732,0.000000,15.938342,0.000000,0.000000,0.000000,2.339177,34.186198,0.000000,0.000000,0.000000,44.960397,0.000000,10.147252,88.605200,0.000000,0.000000,119.102363,0.000000,127.687798,12.560365,0.000000,629.051173,0.000000,120.953321,26.396749,25.108017,0.000000,332.630662,4.793580,33.515215,14.456131,47.612347,94.711254,0.000000,0.000000,0.000000,25.804627,27.990390,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,8.798882,25.417085,0,0,0,0,0

76,18:45-19:00,0.000000,53.717866,657.632732,0.000000,15.938342,0.000000,0.000000,0.000000,4.253050,34.186198,0.000000,0.000000,0.000000,44.960397,0.000000,10.147252,88.605200,0.000000,0.000000,119.102363,0.000000,107.622573,12.560365,0.000000,629.051173,0.000000,120.953321,17.597833,25.108017,0.000000,332.630662,4.793580,33.515215,14.456131,47.612347,94.711254,0.000000,0.000000,0.000000,25.804627,27.990390,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,8.798882,25.417085,0,0,0,0,0

77,19:00-19:15,0.000000,53.717866,657.632732,0.000000,15.938342,0.000000,0.000000,0.000000,34.024397,34.186198,0.000000,0.000000,0.000000,44.960397,0.000000,10.147252,88.605200,0.000000,0.000000,119.102363,0.000000,91.205570,12.560365,0.000000,629.051173,0.000000,120.953321,17.597833,25.108017,0.000000,332.630662,4.793580,33.515215,14.456131,47.612347,94.711254,0.000000,0.000000,0.000000,25.804627,27.990390,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,8.798882,25.417085,0,0,0,0,0

78,19:15-19:30,0.000000,6.714733,657.632732,0.000000,3.678079,0.000000,0.000000,0.000000,34.024397,17.093099,0.000000,0.000000,0.000000,44.960397,0.000000,3.723056,88.605200,0.000000,0.000000,119.102363,0.000000,72.052400,0.000000,0.000000,629.051173,0.000000,120.953321,17.597833,13.530939,0.000000,332.630662,4.793580,33.515215,14.456131,31.741565,94.711254,0.000000,0.000000,0.000000,25.368131,1.226412,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,8.798882,25.417085,0,0,0,0,0

79,19:30-19:45,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,4.253050,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,38.762367,0.000000,0.000000,629.051173,0.000000,120.953321,8.798916,6.086792,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,25.368131,0.000000,52.431260,6.415402,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,9.661763,25.417085,0,0,0,0,0

80,19:45-20:00,0.000000,1.342947,657.632732,0.000000,0.000000,0.000000,0.000000,0.000000,2.658156,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,36.482228,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,25.368131,0.000000,52.431260,6.415402,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.417085,0,0,0,0,0

81,20:00-20:15,0.000000,1.342947,657.552673,0.000000,0.000000,0.000000,0.000000,0.000000,2.658156,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,36.482228,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,12.684066,0.000000,52.431260,6.415402,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.416305,0,0,0,0,0

82,20:15-20:30,0.000000,1.342947,657.552673,0.000000,0.000000,0.000000,0.000000,0.000000,2.658156,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,36.482228,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,6.415402,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.416305,0,0,0,0,0

83,20:30-20:45,0.000000,1.342947,657.210965,0.000000,0.000000,0.000000,0.000000,0.000000,2.658156,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,36.482228,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.416305,0,0,0,0,0

84,20:45-21:00,0.000000,1.342947,657.210965,0.000000,0.000000,0.000000,0.000000,0.000000,2.658156,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,36.482228,0.000000,0.000000,629.051173,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,25.416305,0,0,0,0,0

85,21:00-21:15,0.000000,1.342947,613.123906,0.000000,0.000000,0.000000,0.000000,0.000000,2.658156,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,18.241114,0.000000,0.000000,556.118018,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254332,56.880686,10.283693,19.544766,0,0,0,0,0

86,21:15-21:30,0.000000,1.342947,584.230906,0.000000,0.000000,0.000000,0.000000,0.000000,2.658156,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,479.070018,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,28.444099,56.880686,8.452977,15.978311,0,0,0,0,0

87,21:30-21:45,0.000000,1.342947,574.599906,0.000000,0.000000,0.000000,0.000000,0.000000,34.024397,8.546549,0.000000,0.000000,0.000000,44.960397,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,402.022018,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,14.456131,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,38.254204,56.880686,8.370013,15.978311,0,0,0,0,0

88,21:45-22:00,0.000000,1.342947,574.599906,0.000000,0.000000,0.000000,0.000000,0.000000,34.024397,8.546549,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,380.833818,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,11.947159,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,28.444099,56.880686,8.370013,15.978311,0,0,0,0,0

89,22:00-22:15,0.000000,1.342947,574.599906,0.000000,0.000000,0.000000,0.000000,0.000000,4.253050,8.546549,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,350.977718,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,9.467244,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,28.444099,56.880686,8.370013,15.978311,0,0,0,0,0

90,22:15-22:30,0.000000,1.342947,574.599906,0.000000,0.000000,0.000000,0.000000,0.000000,2.658156,8.546549,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,350.977718,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,8.275340,15.870782,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,28.444099,56.880686,8.370013,15.978311,0,0,0,0,0

91,22:30-22:45,0.000000,1.342947,574.599906,0.000000,0.000000,0.000000,0.000000,0.000000,2.658156,8.546549,0.000000,0.000000,0.000000,29.973598,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,350.977718,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,8.275340,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,23.369622,56.880686,8.370013,15.978311,0,0,0,0,0

92,22:45-23:00,0.000000,1.342947,546.077700,0.000000,0.000000,0.000000,0.000000,0.000000,2.658156,8.546549,0.000000,0.000000,0.000000,18.081239,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,350.977718,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,8.275340,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,23.369622,56.880686,8.370013,15.978311,0,0,0,0,0

93,23:00-23:15,0.000000,1.342947,497.922700,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,14.986799,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,350.977718,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,8.275340,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,23.369622,56.880686,8.370013,15.978311,0,0,0,0,0

94,23:15-23:30,0.000000,6.714733,449.767700,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,350.977718,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,8.275340,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,23.369622,56.880686,8.370013,15.978311,0,0,0,0,0

95,23:30-23:45,0.000000,53.717866,401.612700,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,350.977718,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,8.275340,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,23.369622,56.880686,8.370013,15.978311,0,0,0,0,0

96,23:45-24:00,0.000000,53.717866,353.457700,0.000000,0.000000,0.000000,0.000000,0.000000,2.339177,8.546549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,119.102363,0.000000,0.000000,0.000000,0.000000,350.977718,0.000000,120.953321,0.000000,0.000000,0.000000,332.630662,4.793580,33.515215,8.275340,0.000000,94.711254,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,0.000000,0.755388,14.446451,0.000000,23.369622,56.880686,8.370013,15.978311,0,0,0,0,0

