Block,Time,WR/01102023/01102023/L_NR_2022_09,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16,NR/01102023/13082046/L_NR_2021_12,NR/01102023/14082046/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/25072045/L_NR_2021_15,NR/22102023/11042047/L_NR_2021_17,SR/01102023/07102043/L_NR_2018_61,WR/01102023/24112044/L_NR_2020_07,NR/01102023/08032047/L_NR_2021_14,NR/26072023/31072042/L_NR_2023_07,SR/14022024/29022024/SJVN140224NR1518,WR/01102023/30052048/L_NR_2022_10,NR/01102023/02122045/L_NR_2021_13,WR/01102023/16072048/L_NR_2022_08,NR/01022024/29022024/SJVN010224NR1468,NR/01022024/29022024/SJVN010224NR1469,L_NR_2019_19,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/L_NR_2019_05,NR/26072023/25122043/L_NR_2023_10,WR/01102023/01102023/L_NR_2020_06,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/01022024/29022024/79,NR/01102023/31102037/L_NR_2019_11,NR/01012024/31032024/ ChanjuII,NR/01022024/15022024/HP-35,NR/30092023/31122025/SH-07,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01022024/15022024/HP-39,NR/30092023/26122029/SH-06,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/31052040/LT-31,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/23072042/L_NR_2012_04,NR/14022024/14022024/IEX_240213_06360,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/05012040/L_NR_2020_02,NR/01102023/06022042/L_NR_2012_07,NR/01022024/15022024/HP-44,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,NR/01022024/15022024/HP-37,NR/01102023/30042040/GNA_LT_35,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/06022042/L_NR_2012_02,NR/01102023/22052037/LT-59,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/01102023/30042040/GNA_LT_36,NR/01102023/19072037/LT-05,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023
51,12:30-12:45,21,0,97,231.67,0,32.5,48.5,48,22.01,11.92,92.31,203,19.25,21,46.33,7.66,0,0,134.332438,35.75,32.5,87,11.91,32.5,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,51.590000,24.090000,0.000000,15.850000,52.940000,270.730000,0.000000,0.000000,1.390000,76.320000,0.000000,6.740000,0.000000,15.850000,11.550000,260.260000,0.650000,4.810000,16.250000,57.740000,96.260000

52,12:45-13:00,21.11,0,97,231.67,0,32.5,48.5,48,22.01,12.25,92.32,203,19.25,21.11,46.33,8.34,0,0,134.663666,36.76,32.5,87,12.26,32.5,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,51.590000,24.090000,0.000000,16.730000,52.940000,270.730000,0.000000,0.000000,1.390000,76.320000,0.000000,6.740000,0.000000,16.730000,11.550000,260.260000,0.650000,4.810000,17.150000,57.740000,96.260000

53,13:00-13:15,17.99,0,97,231.67,0,32.5,48.5,48,22.21,10.73,92.32,203,19.25,17.99,46.33,13.66,0,0,133.699208,32.19,32.5,87,10.72,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,30.800000,8.180000,51.590000,24.090000,0.000000,16.660000,52.940000,270.730000,0.000000,0.000000,1.390000,76.320000,0.000000,6.740000,0.000000,16.660000,11.550000,224.950000,0.650000,4.810000,17.080000,33.020000,96.260000

54,13:15-13:30,18.09,0,97,231.67,0,32.5,48.5,48,22.41,10.73,92.31,203,19.25,18.09,46.33,14,0,0,131.741066,32.19,32.5,87,10.72,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,30.800000,8.180000,51.590000,24.090000,0.000000,16.550000,52.940000,270.730000,0.000000,0.000000,1.390000,57.390000,0.000000,6.740000,0.000000,16.550000,11.550000,224.950000,0.650000,4.810000,16.970000,33.020000,96.260000

55,13:30-13:45,22,0,97,231.67,0,32.5,48.5,48,22.01,15,92.31,203,19.25,22,46.33,14.34,0,0,128.682078,45,32.5,87,15,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,30.800000,8.180000,51.590000,24.090000,0.000000,16.350000,52.940000,270.730000,0.000000,0.000000,1.390000,76.320000,0.000000,6.740000,0.000000,16.350000,11.550000,224.950000,0.650000,4.810000,16.760000,33.020000,96.260000

56,13:45-14:00,22.67,0,97,231.67,0,32.5,48,48,22.01,15.33,92.32,203,19.25,22.67,46.33,14.84,0,0,124.658632,46,32.5,87,15.34,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,30.800000,8.180000,51.590000,24.090000,0.000000,16.240000,52.940000,270.730000,0.000000,0.000000,1.390000,76.320000,0.000000,6.740000,0.000000,16.240000,11.550000,224.950000,0.650000,4.810000,16.650000,57.740000,96.260000

57,14:00-14:15,23,0,93,231.67,0,32.5,47,47,20.2,15.5,92.29,203,19.25,23,46.33,14.93,14.05,9.63,120.36241,46.5,32.5,87,15.5,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,30.800000,8.180000,51.590000,24.890000,0.000000,16.070000,52.940000,270.730000,0.000000,0.000000,1.430000,76.320000,0.000000,6.740000,0.000000,16.070000,11.550000,224.950000,0.650000,4.810000,16.470000,33.020000,96.260000

58,14:15-14:30,23.34,0,93,231.67,0,32.5,46,47,20,15.67,92.32,200,19.25,23.34,46.33,15.08,14.05,9.63,115.510894,47,32.5,85,15.66,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,30.800000,8.180000,51.590000,24.890000,0.000000,15.890000,52.940000,270.730000,0.000000,0.000000,1.430000,76.320000,0.000000,6.740000,0.000000,15.890000,11.550000,224.950000,0.650000,4.810000,16.290000,33.020000,96.260000

59,14:30-14:45,23.8,0,92,231.67,0,32.5,45,46,20.2,15.83,91.6,193,19.25,23.8,46.33,15,14.05,9.63,108.321298,47.5,32.5,82,15.84,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,25.550000,8.180000,51.590000,25.550000,0.000000,15.650000,52.940000,270.730000,0.000000,0.000000,1.430000,52.630000,0.000000,6.740000,0.000000,15.650000,11.550000,224.950000,0.650000,4.810000,16.040000,33.020000,96.260000

60,14:45-15:00,23.71,0,88,231.67,0,32.5,43,44,20.4,16,88.3,186,19.25,23.71,46.33,14.66,14.05,9.63,98.033746,48,32.5,79,16,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,25.550000,8.180000,51.590000,25.550000,0.000000,14.750000,52.940000,270.730000,0.000000,0.000000,1.430000,52.630000,0.000000,6.740000,0.000000,14.750000,11.550000,224.950000,0.650000,4.810000,15.130000,33.020000,96.260000

61,15:00-15:15,22.44,0,83,229.48,0,32.5,41,42,25.14,16.33,84.16,179,19.25,22.44,45.9,14.34,0,0,88.720394,49,32.5,76,16.34,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,25.550000,8.180000,51.590000,25.550000,0.000000,13.910000,52.940000,270.730000,0.000000,0.000000,1.430000,52.630000,0.000000,6.740000,0.000000,13.910000,11.550000,224.950000,0.690000,4.810000,14.270000,33.020000,96.260000

62,15:15-15:30,23.09,0,79,221.44,0,32.5,39.22,40,25.54,16.83,79.26,168,19.25,23.09,44.29,14,0,0,80.731954,50.5,32.5,72,16.84,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,25.550000,8.180000,51.590000,25.550000,0.000000,12.950000,52.940000,270.730000,0.000000,0.000000,1.430000,52.630000,0.000000,6.740000,0.000000,12.950000,11.550000,260.260000,0.690000,4.810000,13.270000,33.020000,96.260000

63,15:30-15:45,23.44,0,71,208.96,0,32.5,36.67,36,29.07,17,73.88,154,19.25,23.44,41.79,13.81,0,0,72.373318,51.01,32.5,66,17.02,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,25.550000,8.180000,51.590000,25.550000,0.000000,11.920000,52.940000,270.730000,0.000000,0.000000,1.430000,76.320000,0.000000,6.740000,0.000000,11.920000,11.550000,260.260000,0.690000,4.810000,12.210000,33.020000,96.260000

64,15:45-16:00,24.33,0,65,193.89,0,32.5,34,33,29.32,17.66,68.5,140,19.25,24.33,38.78,13.75,0,0,64.014682,52.97,32.5,60,17.64,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,25.550000,8.180000,51.590000,25.550000,0.000000,10.790000,52.940000,270.730000,0.000000,0.000000,1.430000,76.320000,0.000000,6.740000,0.000000,10.790000,11.550000,260.260000,0.690000,4.810000,11.060000,33.020000,96.260000

65,16:00-16:15,21.92,0,55,176.19,0,32.5,31.38,27,30.03,11.67,61.9,116,19.25,21.92,35.24,13.71,0,0,56.11392,35,32.5,49,11.66,32.5,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,0.000000,8.180000,51.590000,30.800000,0.000000,9.620000,52.940000,270.730000,0.000000,0.000000,1.430000,76.320000,0.000000,6.740000,0.000000,9.620000,11.550000,260.260000,0.690000,4.810000,9.860000,33.020000,96.260000

66,16:15-16:30,22.09,0,47,156.98,0,32.69,27.98,23,30.12,11.67,54.62,102,19.25,22.09,31.39,13.69,0,0,48.300836,35,32.69,43,11.66,32.12,6.740000,18.290000,5.780000,96.260000,0.990000,1.560000,0.000000,0.000000,8.180000,51.590000,30.800000,0.000000,8.340000,52.940000,270.730000,0.000000,0.000000,1.430000,76.320000,0.000000,6.740000,0.000000,8.340000,11.550000,260.260000,0.690000,4.810000,8.550000,33.020000,96.260000

67,16:30-16:45,23.79,0,39,137.17,0,33,24.36,19,33.02,11.67,46.89,88,0,23.79,27.43,13.67,0,0,39.727876,35,33,37,11.66,18.17,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,24.890000,8.180000,51.590000,30.800000,22.140000,7.070000,52.940000,270.730000,0.000000,0.000000,1.430000,76.320000,0.000000,6.740000,0.000000,7.070000,11.550000,260.260000,0.690000,4.810000,7.240000,57.740000,96.260000

68,16:45-17:00,26.07,0,31,116.53,0,33,19.54,16,33.02,11.67,38.97,74,0,26.07,23.31,13.66,0,0,30.287878,35,33,31,11.66,7.46,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,24.890000,8.180000,51.590000,30.800000,23.100000,5.680000,85.310000,270.730000,0.000000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,5.680000,11.550000,260.260000,0.690000,4.810000,5.830000,57.740000,96.260000

69,17:00-17:15,26.23,0,21,95.75,0,20.15,14,11,34.02,11.67,30.37,56,0,26.23,19.15,13.51,0,0,21.198592,35,28.45,24,11.66,1.05,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,51.590000,30.800000,23.100000,4.370000,99.740000,270.730000,0.000000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,4.370000,11.550000,260.260000,0.690000,4.810000,4.480000,57.740000,96.260000

70,17:15-17:30,27.59,0,15,74.28,0,10.48,10,7,34.02,11.67,21.44,46,0,27.59,14.85,13.36,0,0,14.038222,35,18.78,19,11.66,0,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,51.590000,30.800000,23.100000,3.040000,99.740000,270.730000,0.000000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,3.040000,11.550000,260.260000,0.690000,4.810000,3.110000,57.740000,96.260000

71,17:30-17:45,29.54,0,10,53.18,0,4.56,5,5,36.02,11.84,12.41,35,0,29.54,10.63,13.21,0,0,8.680122,35.53,10.48,15,11.84,0,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,51.590000,30.800000,23.100000,1.910000,99.740000,270.730000,0.000000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,1.910000,11.550000,260.260000,0.690000,4.810000,1.960000,57.740000,96.260000

72,17:45-18:00,30.14,0,5,31.39,0,1.22,3,2,36.02,11.97,3.69,18,0,30.14,6.28,13.07,0,0,4.33519,35.91,5.44,7,11.97,0,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,51.590000,30.800000,24.060000,1.010000,99.740000,270.730000,0.000000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,1.010000,11.550000,260.260000,0.690000,4.810000,1.040000,57.740000,96.260000

73,18:00-18:15,35.55,0,1,15.33,0,0,1,1,36.02,12.21,2.33,7,0,35.55,3.06,12.97,0,0,0.87678,36.64,0,3,12.22,0,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,0.000000,30.800000,24.060000,0.440000,99.740000,270.730000,192.520000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,0.440000,11.550000,260.260000,0.690000,4.810000,0.450000,57.740000,96.260000

74,18:15-18:30,37.77,0,0,5.23,0,0,0,0,36.02,12.86,0,1,0,37.77,1.04,13.03,0,0,0,38.57,0,1,12.85,0,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,0.000000,30.800000,24.060000,0.130000,99.740000,270.730000,192.520000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,0.130000,11.550000,260.260000,0.690000,4.810000,0.140000,57.740000,96.260000

75,18:30-18:45,41.44,0,0,0.86,0,0,0,0,35.73,12.82,0,1,0,41.44,0.17,13.02,0,0,0,38.44,0,0,12.81,0,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,0.000000,30.800000,24.060000,0.030000,99.740000,270.730000,192.520000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,0.030000,11.550000,260.260000,0.690000,4.810000,0.030000,57.740000,96.260000

76,18:45-19:00,42.37,0,0,0,0,0,0,0,35.13,12.94,0,0,0,42.37,0,12.99,0,0,0,38.83,0,0,12.94,0,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,0.000000,30.800000,24.060000,0.000000,99.740000,270.730000,192.520000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

77,19:00-19:15,43.21,0,0,0,0,0,0,0,34.53,15.55,0,0,0,43.21,0,13.18,0,0,0,46.66,0,0,15.56,0,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,0.000000,30.800000,24.060000,0.000000,99.740000,270.730000,192.520000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

78,19:15-19:30,42.88,0,0,0,0,0,0,0,34.07,15.94,0,0,0,42.88,0,13.42,0,0,0,47.83,0,0,15.94,0,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,0.000000,30.800000,24.060000,0.000000,99.740000,270.730000,192.520000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

79,19:30-19:45,41.88,0,0,0,0,0,0,0,33.91,16.28,0,0,0,41.88,0,13.66,0,0,0,48.83,0,0,16.26,0,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,0.000000,30.800000,24.060000,0.000000,99.740000,270.730000,192.520000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

80,19:45-20:00,41.11,0,0,0,0,0,0,0,35.01,16.61,0,0,0,41.11,0,13.9,0,0,0,49.83,0,0,16.6,0,6.740000,18.290000,5.780000,96.260000,0.950000,1.560000,0.000000,30.800000,8.180000,0.000000,30.800000,24.060000,0.000000,99.740000,270.730000,192.520000,0.000000,1.430000,86.830000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

81,20:00-20:15,47.74,0,0,0,0,0,0,0,34.13,19.77,0,0,0,47.74,0,18.55,0,0,0,59.33,0,0,19.78,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,0.000000,0.000000,8.180000,0.000000,30.800000,24.060000,0.000000,99.740000,270.730000,0.000000,0.000000,1.390000,86.830000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

82,20:15-20:30,47.41,0,0,0,0,0,0,0,34.46,19.27,0,0,0,47.41,0,18.21,0,0,0,57.8,0,0,19.26,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,0.000000,0.000000,8.180000,0.000000,30.800000,24.060000,0.000000,99.740000,270.730000,0.000000,0.000000,1.390000,86.830000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

83,20:30-20:45,46.55,0,0,0,0,0,0,0,33.5,18.72,0,0,0,46.55,0,17.44,0,0,0,56.16,0,0,18.72,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,0.000000,0.000000,8.180000,0.000000,30.800000,24.060000,0.000000,99.740000,270.730000,0.000000,0.000000,1.390000,86.830000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

84,20:45-21:00,45.55,0,0,0,0,0,0,0,32.81,18.39,0,0,0,45.55,0,17.1,0,0,0,55.16,0,0,18.38,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,0.000000,0.000000,8.180000,0.000000,30.800000,24.060000,0.000000,99.740000,270.730000,0.000000,0.000000,1.390000,86.830000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

85,21:00-21:15,55.22,0,0,0,0,0,0,0,35.13,22.81,0,0,0,55.22,0,22.21,0,0,0,68.44,0,0,22.82,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,0.000000,0.000000,8.180000,0.000000,30.800000,24.060000,0.000000,99.740000,270.730000,0.000000,0.000000,1.390000,86.830000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

86,21:15-21:30,54.11,0,0,0,0,0,0,0,35.05,21.7,0,0,0,54.11,0,21.21,0,0,0,65.09,0,0,21.69,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,0.000000,0.000000,8.180000,0.000000,30.800000,24.060000,0.000000,99.740000,270.730000,0.000000,0.000000,1.390000,86.830000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

87,21:30-21:45,53.88,0,0,0,0,0,0,0,34.87,20.65,0,0,0,53.88,0,20.44,0,0,0,61.94,0,0,20.63,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,0.000000,5.560000,8.180000,0.000000,5.560000,24.060000,0.000000,99.740000,270.730000,0.000000,0.000000,1.390000,86.830000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

88,21:45-22:00,50.77,0,0,0,0,0,0,0,34.73,19.61,0,0,0,50.77,0,19.88,0,0,0,58.82,0,0,19.6,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,0.000000,5.560000,8.180000,0.000000,5.560000,24.060000,0.000000,52.940000,270.730000,0.000000,0.000000,1.390000,76.320000,0.000000,6.740000,0.000000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,57.740000,96.260000

89,22:00-22:15,48.88,0,0,0,0,0,0,0,34.33,18.81,0,0,0,48.88,0,19.21,0,0,0,56.43,0,0,18.81,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,18.950000,5.560000,8.180000,0.000000,5.560000,23.100000,0.000000,52.940000,270.730000,0.000000,0.000000,1.390000,76.320000,8.090000,6.740000,152.550000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,33.020000,96.260000

90,22:15-22:30,46.22,0,0,0,0,0,0,0,34.03,17.76,0,0,0,46.22,0,17.88,0,0,0,53.29,0,0,17.78,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,18.950000,5.560000,8.180000,0.000000,5.560000,23.100000,0.000000,52.940000,270.730000,0.000000,0.000000,1.390000,57.390000,8.090000,6.740000,152.550000,0.000000,11.550000,260.260000,0.690000,4.810000,0.000000,33.020000,96.260000

91,22:30-22:45,41.88,0,0,0,0,0,0,0,33.47,16.82,0,0,0,41.88,0,17.1,0,0,0,50.46,0,0,16.83,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,18.950000,5.560000,8.180000,0.000000,5.560000,23.100000,0.000000,52.940000,270.730000,0.000000,0.000000,1.390000,57.390000,8.090000,6.740000,152.550000,0.000000,11.550000,224.950000,0.690000,4.810000,0.000000,33.020000,96.260000

92,22:45-23:00,38.2,0,0,0,0,0,0,0,32.83,16.1,0,0,0,38.2,0,15.56,0,0,0,48.3,0,0,16.1,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,18.950000,5.560000,8.180000,0.000000,5.560000,23.100000,0.000000,52.940000,270.730000,0.000000,0.000000,1.390000,57.390000,8.090000,6.740000,152.550000,0.000000,11.550000,169.420000,0.690000,4.810000,0.000000,33.020000,96.260000

93,23:00-23:15,37.78,0,0,0,0,0,0,0,31.85,15.58,0,0,0,37.78,0,15.45,0,0,0,46.74,0,0,15.59,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,18.950000,5.560000,8.180000,0.000000,5.560000,23.100000,0.000000,52.940000,270.730000,0.000000,0.000000,1.390000,57.390000,8.090000,6.740000,152.550000,0.000000,11.550000,169.420000,0.690000,4.810000,0.000000,33.020000,96.260000

94,23:15-23:30,35.95,0,0,0,0,0,0,0,31.23,15.21,0,0,0,35.95,0,15.2,0,0,0,45.63,0,0,15.21,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,18.950000,5.560000,8.180000,0.000000,5.560000,23.100000,0.000000,52.940000,270.730000,0.000000,0.000000,1.390000,57.390000,8.090000,6.740000,152.550000,0.000000,11.550000,169.420000,0.690000,4.810000,0.000000,33.020000,96.260000

95,23:30-23:45,36.47,0,0,0,0,0,0,0,30.82,14.77,0,0,0,36.47,0,14.87,0,0,0,44.31,0,0,14.76,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,18.950000,5.560000,8.180000,0.000000,5.560000,23.100000,0.000000,52.940000,270.730000,0.000000,0.000000,1.390000,52.630000,8.090000,6.740000,152.550000,0.000000,11.550000,203.770000,0.690000,4.810000,0.000000,33.020000,96.260000

96,23:45-24:00,35.52,0,0,0,0,0,0,0,30.34,14.52,0,0,0,35.52,0,14.14,0,0,0,43.55,0,0,14.51,0,6.740000,18.290000,5.780000,0.000000,0.950000,1.660000,18.950000,5.560000,8.180000,0.000000,5.560000,23.100000,0.000000,52.940000,270.730000,0.000000,0.000000,1.390000,52.630000,8.090000,6.740000,152.550000,0.000000,11.550000,203.770000,0.690000,4.810000,0.000000,33.020000,96.260000

