Block,Time,JHAJJAR,CHAMERA3,SINGRAULI,AURY_RF,TEHRI,UNCHAHAR1,SALAL,NAPP,PARBATI3,SEWA2,KOTESHWR,ANTA_GF,UNCHAHAR2,AURY_CRF,AURY_GF,ANTA_RF,KISHANGANGA,UNCHAHAR4,ANTA_CRF,RIHAND1,DULHASTI,CHAMERA1,URI2,UNCHAHAR3,DADRT2,SINGRAULI_HYDRO,DHAULIGNGA,DADRI_RF,RAMPUR,URI,TANDA2,CHAMERA2,DADRI_GF,BSIUL,RIHAND2,DADRI_LF,RAPPC,AURY_LF,DADRI_CRF,RAPPB,KOLDAM,NJPC,TANAKPUR,ANTA_LF,RIHAND3,FSTPP I & II,KHSTPP-I,SASAN,BRBCL,TALA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,115.668000,33.573845,90.340274,0.000000,0.000000,12.530700,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.735020,0.000000,62.870378,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,39.373387,2.893069,46.748985,0.000000,0.000000,81.382945,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,69.400800,8.395569,18.501675,310.643619,14.458451,6.631246,96.870408,0,0,0,0,0

49,12:00-12:15,115.668000,33.573845,90.340274,0.000000,0.000000,12.530700,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.735020,0.000000,62.870378,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,34.052659,2.893069,46.748985,0.000000,0.000000,81.382945,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,69.400800,8.395569,18.501675,310.587087,14.458451,6.347860,96.870408,0,0,0,0,0

50,12:15-12:30,115.668000,33.573845,90.340274,0.000000,0.000000,12.530700,56.002590,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.735020,0.000000,62.870378,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,34.052659,2.893069,46.748985,0.000000,0.000000,81.382945,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,69.400800,8.395569,18.501675,310.587087,14.458451,6.347860,96.870408,0,0,0,0,0

51,12:30-12:45,115.668000,33.573845,90.340274,0.000000,0.000000,12.530700,64.963004,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.735020,0.000000,62.870378,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,34.052659,2.893069,46.748985,0.000000,0.000000,81.382945,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,69.400800,8.395569,18.501675,310.587087,14.458451,6.347860,96.870408,0,0,0,0,0

52,12:45-13:00,115.668000,33.573845,90.340274,0.000000,0.000000,12.530700,64.963004,48.098859,22.060013,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.735020,0.000000,62.870378,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,34.052659,2.893069,46.748985,0.000000,0.000000,81.382945,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,69.400800,8.395569,18.501675,310.587087,14.458451,6.347860,96.870408,0,0,0,0,0

53,13:00-13:15,115.668000,33.573845,90.340274,0.000000,0.000000,12.530700,64.963004,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.735020,0.000000,62.870378,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,34.052659,2.893069,46.748985,0.000000,0.000000,81.382945,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,69.400800,8.395569,18.501675,310.587087,14.458451,5.951119,96.870408,0,0,0,0,0

54,13:15-13:30,115.668000,33.573845,91.304174,0.000000,0.000000,12.530700,64.963004,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.735020,0.000000,62.870378,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,34.052659,2.893069,46.748985,0.000000,0.000000,81.382945,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,69.400800,8.395569,18.501675,310.587087,14.458451,5.951119,96.870408,0,0,0,0,0

55,13:30-13:45,115.668000,33.573845,91.304174,0.000000,0.000000,12.530700,64.963004,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.735020,0.000000,62.870378,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,34.052659,2.893069,46.748985,0.000000,0.000000,81.382945,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,69.400800,8.395569,18.501675,335.071044,14.458451,5.667732,96.870408,0,0,0,0,0

56,13:45-14:00,115.668000,33.573845,91.304174,0.000000,0.000000,12.530700,64.963004,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.735020,0.000000,62.870378,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,34.052659,2.893069,46.748985,0.000000,0.000000,81.382945,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,69.400800,8.395569,18.501675,336.377002,14.458451,5.667732,96.870408,0,0,0,0,0

57,14:00-14:15,115.668000,33.573845,119.061121,0.000000,0.000000,12.530700,64.963004,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.735020,0.000000,62.870378,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,34.052659,2.893069,46.748985,0.000000,0.000000,81.382945,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,90.271163,8.395569,18.501675,336.377002,14.458451,5.951119,95.906508,0,0,0,0,0

58,14:15-14:30,115.668000,33.573845,119.061121,0.000000,0.000000,12.530700,64.963004,48.098859,18.824545,0.000000,0.000000,0.000000,12.048750,0.000000,0.000000,0.000000,8.039553,1.735020,0.000000,62.870378,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,34.052659,2.893069,46.748985,0.000000,0.000000,81.382945,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,90.271163,10.012222,18.501675,336.377002,14.458451,5.951119,95.906508,0,0,0,0,0

59,14:30-14:45,115.668000,33.573845,118.473142,0.000000,0.000000,12.530700,69.443212,48.098859,18.824545,0.000000,0.000000,0.000000,14.088674,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,62.388428,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,34.052659,2.893069,46.748985,0.000000,0.000000,80.611825,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,89.500043,9.530272,23.061886,336.377002,14.458451,5.951119,79.039800,0,0,0,0,0

60,14:45-15:00,115.668000,33.573845,132.448150,0.000000,0.000000,12.530700,69.443212,48.098859,18.824545,0.000000,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,62.388428,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,34.052659,2.893069,46.748985,0.000000,0.000000,80.611825,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,89.307263,9.530272,23.061886,336.377002,14.458451,5.951119,79.039800,0,0,0,0,0

61,15:00-15:15,115.668000,33.573845,132.448150,0.000000,0.000000,12.530700,69.443212,48.098859,18.824545,3.515553,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,62.388428,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,39.373387,2.893069,46.748985,0.000000,0.000000,93.298869,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,122.706880,9.530272,23.061886,336.377002,14.458451,3.599010,79.039800,0,0,0,0,0

62,15:15-15:30,115.668000,33.573845,132.448150,0.000000,0.000000,12.530700,69.443212,48.098859,18.824545,9.323859,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,62.388428,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,39.373387,2.893069,46.748985,0.000000,0.000000,93.298869,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,122.706880,9.530272,23.061886,336.377002,14.458451,3.599010,79.039800,0,0,0,0,0

63,15:30-15:45,115.668000,33.573845,132.448150,0.000000,0.000000,12.530700,69.443212,48.098859,18.824545,18.121914,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,62.388428,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,5.596472,39.373387,2.893069,46.748985,0.000000,0.000000,93.298869,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,145.002379,0.000000,0.000000,122.706880,9.530272,23.061886,336.377002,14.458451,3.315623,79.039800,0,0,0,0,0

64,15:45-16:00,115.668000,33.573845,132.448150,0.000000,0.000000,12.530700,69.443212,48.098859,18.824545,18.121914,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,62.388428,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,41.964482,0.000000,6.502002,39.373387,2.893069,46.748985,0.000000,0.000000,93.298869,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,122.706880,9.530272,23.061886,336.377002,14.458451,3.315623,79.039800,0,0,0,0,0

65,16:00-16:15,115.668000,33.573845,132.448150,0.000000,0.000000,12.530700,69.443212,48.098859,18.824545,18.121914,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,78.746595,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,0.000000,0.000000,6.502002,34.052659,2.893069,46.748985,0.000000,0.000000,107.865206,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,122.706880,9.530272,29.671926,336.377002,14.458451,3.315623,123.983542,0,0,0,0,0

66,16:15-16:30,115.668000,33.573845,132.448150,0.000000,0.000000,12.530700,69.443212,48.098859,18.824545,18.121914,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,91.001992,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,0.000000,0.000000,6.502002,34.052659,2.893069,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,122.706880,9.530272,29.671926,336.377002,14.458451,3.315623,142.946370,0,0,0,0,0

67,16:30-16:45,115.668000,33.573845,132.448150,0.000000,0.000000,12.530700,69.443212,48.098859,4.117869,18.121914,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,91.001992,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,0.000000,0.000000,6.502002,34.052659,2.893069,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,122.706880,9.530272,29.671926,336.377002,14.458451,3.315623,142.946370,0,0,0,0,0

68,16:45-17:00,115.668000,33.573845,132.448150,0.000000,0.000000,12.530700,69.443212,48.098859,4.117869,18.121914,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,91.001992,57.039171,40.626534,36.522672,15.422400,230.372100,1.106409,0.000000,0.000000,6.502002,34.052659,2.893069,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,122.706880,9.530272,29.671926,336.377002,14.458451,3.315623,142.946370,0,0,0,0,0

69,17:00-17:15,115.668000,33.573845,132.448150,0.000000,0.000000,14.541588,73.923419,48.098859,18.824545,18.121914,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,91.001992,57.039171,40.626534,36.522672,17.982326,230.372100,1.106409,0.000000,0.000000,6.502002,34.052659,2.893069,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,122.706880,9.530272,29.671926,336.377002,14.458451,3.315623,142.946370,0,0,0,0,0

70,17:15-17:30,115.668000,33.573845,132.448150,0.000000,0.000000,14.541588,73.923419,48.098859,18.824545,18.121914,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,91.001992,57.039171,40.626534,36.522672,17.982326,230.372100,1.106409,0.000000,0.000000,6.502002,34.052659,2.893069,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,122.706880,9.530272,29.671926,336.377002,14.458451,3.315623,142.946370,0,0,0,0,0

71,17:30-17:45,115.668000,33.573845,132.448150,0.000000,0.000000,14.541588,73.923419,48.098859,18.824545,18.121914,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,91.001992,57.039171,40.626534,36.522672,17.982326,230.372100,1.106409,0.000000,0.000000,6.502002,34.052659,2.893069,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,122.706880,12.210492,29.671926,336.377002,14.458451,3.315623,142.946370,0,0,0,0,0

72,17:45-18:00,115.668000,33.573845,132.448150,0.000000,0.000000,14.541588,73.923419,48.098859,22.060013,18.121914,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,91.001992,57.039171,40.626534,36.522672,17.982326,230.372100,1.106409,0.000000,0.000000,6.502002,34.052659,2.893069,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,122.706880,12.210492,29.671926,336.377002,14.458451,3.315623,142.946370,0,0,0,0,0

73,18:00-18:15,115.668000,33.573845,132.448150,0.000000,0.000000,14.541588,73.923419,48.098859,11.765340,18.121914,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,91.001992,57.039171,40.626534,36.522672,17.982326,230.372100,1.106409,0.000000,0.000000,6.502002,34.052659,2.893069,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,122.706880,12.969345,29.671926,336.377002,14.458451,3.315623,142.946370,0,0,0,0,0

74,18:15-18:30,115.668000,33.573845,132.448150,0.000000,0.000000,14.541588,73.923419,48.098859,76.474712,18.121914,0.000000,0.000000,14.371749,0.000000,0.000000,0.000000,8.039553,1.927800,0.000000,91.001992,57.039171,40.626534,36.522672,17.982326,230.372100,1.106409,0.000000,0.000000,6.502002,34.052659,2.893069,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,122.706880,13.783770,29.671926,336.377002,14.458451,3.315623,142.946370,0,0,0,0,0

75,18:30-18:45,136.199070,33.573845,135.566848,0.000000,0.000000,18.848775,73.923419,48.098859,76.474712,18.121914,0.000000,0.000000,28.829092,0.000000,0.000000,0.000000,8.039553,1.418379,0.000000,91.001992,57.039171,40.626534,36.522672,23.270763,230.372100,1.106409,0.000000,0.000000,6.502002,34.052659,2.893069,46.748985,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,122.706880,13.783770,29.671926,336.377002,14.458451,3.315623,142.946370,0,0,0,0,0

76,18:45-19:00,213.311070,33.573845,135.566848,0.000000,0.000000,18.848775,73.923419,48.098859,76.474712,18.158598,0.000000,0.000000,28.829092,0.000000,0.000000,0.000000,8.185727,1.418379,0.000000,91.001992,57.039171,40.626534,38.044450,23.270763,230.372100,1.106409,0.000000,0.000000,6.672717,34.052659,2.893069,48.263122,0.000000,0.000000,117.048498,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,175.452879,0.000000,0.000000,122.706880,13.783770,29.671926,336.377002,14.458451,2.975559,142.946370,0,0,0,0,0

77,19:00-19:15,292.125994,33.573845,143.601918,0.000000,0.000000,21.809973,73.923419,48.098859,76.474712,18.158598,0.000000,0.000000,31.563583,0.000000,0.000000,0.000000,8.185727,1.982844,0.000000,93.552223,57.039171,40.626534,38.044450,25.765195,288.596977,1.106409,0.000000,0.000000,6.672717,34.052659,5.164674,48.263122,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,175.452879,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.975559,142.946370,0,0,0,0,0

78,19:15-19:30,383.208941,33.573845,143.601918,0.000000,0.000000,21.809973,73.923419,48.098859,76.474712,18.158598,0.000000,0.000000,37.343508,0.000000,0.000000,0.000000,8.185727,2.978451,0.000000,93.552223,57.039171,40.626534,38.044450,26.641213,409.826670,1.106409,0.000000,0.000000,6.672717,34.052659,5.164674,48.263122,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,175.452879,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.975559,142.946370,0,0,0,0,0

79,19:30-19:45,385.839724,33.573845,143.601918,0.000000,0.000000,21.809973,73.923419,48.098859,76.474712,18.158598,0.000000,0.000000,40.981281,0.000000,0.000000,0.000000,8.185727,2.978451,0.000000,93.552223,57.039171,40.626534,38.044450,26.641213,486.091204,1.106409,0.000000,0.000000,6.672717,34.052659,5.164674,48.263122,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,175.452879,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.833866,142.946370,0,0,0,0,0

80,19:45-20:00,385.839724,33.573845,143.601918,0.000000,0.000000,21.809973,73.923419,48.098859,17.648010,18.158598,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.185727,2.978451,0.000000,93.552223,57.039171,40.626534,38.044450,26.641213,528.328962,1.106409,0.000000,0.000000,6.672717,34.052659,5.164674,48.263122,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,175.452879,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.833866,142.946370,0,0,0,0,0

81,20:00-20:15,309.549352,33.573845,143.601918,0.000000,0.000000,21.809973,69.443212,48.098859,18.824545,18.158598,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.185727,2.978451,0.000000,93.552223,57.039171,40.626534,38.044450,26.641213,528.328962,1.106409,0.000000,0.000000,6.672717,34.052659,5.164674,48.263122,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,175.452879,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.833866,142.946370,0,0,0,0,0

82,20:15-20:30,242.076352,33.573845,143.601918,0.000000,0.000000,21.809973,69.443212,48.098859,18.824545,18.158598,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.185727,2.978451,0.000000,93.552223,57.039171,40.626534,38.044450,26.641213,528.328962,1.106409,0.000000,0.000000,6.672717,34.052659,5.164674,48.263122,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,175.452879,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.833866,142.946370,0,0,0,0,0

83,20:30-20:45,212.811191,33.573845,143.601918,0.000000,0.000000,21.809973,69.443212,48.098859,22.060013,18.158598,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.185727,2.978451,0.000000,93.552223,57.039171,40.626534,38.044450,26.641213,512.864394,1.106409,0.000000,0.000000,6.672717,34.052659,5.164674,48.263122,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,175.452879,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.267093,142.946370,0,0,0,0,0

84,20:45-21:00,145.338191,33.573845,143.601918,0.000000,0.000000,21.809973,69.443212,48.098859,22.060013,18.121914,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.039553,2.978451,0.000000,93.552223,57.039171,40.626534,36.522672,26.641213,512.864394,1.106409,0.000000,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.267093,142.946370,0,0,0,0,0

85,21:00-21:15,145.338191,33.573845,143.601918,0.000000,0.000000,19.404860,69.443212,48.098859,22.060013,18.121914,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.039553,2.978451,0.000000,93.552223,57.039171,40.626534,36.522672,26.641213,462.911529,1.106409,0.000000,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.267093,142.946370,0,0,0,0,0

86,21:15-21:30,145.338191,33.573845,143.601918,0.000000,0.000000,19.404860,69.443212,48.098859,22.060013,18.121914,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.039553,2.978451,0.000000,93.552223,57.039171,40.626534,36.522672,26.641213,443.633529,1.106409,0.000000,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.267093,142.946370,0,0,0,0,0

87,21:30-21:45,145.338191,33.573845,143.601918,0.000000,0.000000,19.403307,69.443212,48.098859,22.060013,18.121914,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.039553,2.978451,0.000000,93.552223,57.039171,40.626534,36.522672,26.641213,376.160529,1.106409,0.000000,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.267093,142.946370,0,0,0,0,0

88,21:45-22:00,145.338191,33.573845,143.601918,0.000000,15.360963,19.403307,69.443212,48.098859,22.060013,18.158598,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.185727,2.978451,0.000000,93.552223,57.039171,40.626534,38.044450,26.641213,376.160529,1.106409,0.000000,0.000000,6.672717,34.052659,5.164674,48.263122,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,175.452879,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.267093,142.946370,0,0,0,0,0

89,22:00-22:15,145.338191,33.573845,143.601918,0.000000,15.360963,19.403307,69.443212,48.098859,22.060013,18.158598,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.185727,2.978451,0.000000,93.552223,57.039171,40.626534,38.044450,26.641213,339.532329,1.106409,0.000000,0.000000,6.672717,34.052659,5.164674,48.263122,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,175.452879,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.692173,142.946370,0,0,0,0,0

90,22:15-22:30,145.338191,33.573845,143.601918,0.000000,15.360963,19.403307,69.443212,48.098859,22.060013,18.158598,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.185727,2.978451,0.000000,93.552223,57.039171,40.626534,38.044450,26.641213,334.712829,1.106409,0.000000,0.000000,6.672717,34.052659,5.164674,48.263122,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,175.452879,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,2.692173,142.946370,0,0,0,0,0

91,22:30-22:45,145.338191,33.573845,143.601918,0.000000,15.360963,19.403307,69.443212,48.098859,18.824545,18.158598,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.185727,2.978451,0.000000,93.552223,57.039171,40.626534,38.044450,26.641213,325.073829,1.106409,0.000000,0.000000,6.672717,34.052659,5.164674,48.263122,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,175.452879,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,3.825719,142.946370,0,0,0,0,0

92,22:45-23:00,145.338191,33.573845,143.601918,0.000000,15.360963,19.403307,69.443212,48.098859,18.824545,18.121914,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.039553,2.978451,0.000000,93.552223,57.039171,40.626534,36.522672,26.641213,320.254329,1.106409,0.000000,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,4.250799,142.946370,0,0,0,0,0

93,23:00-23:15,145.338191,33.573845,143.601918,0.000000,15.360963,19.403307,67.203108,48.098859,18.824545,18.121914,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.039553,2.978451,0.000000,93.552223,57.039171,40.626534,36.522672,26.641213,291.337329,1.106409,0.000000,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,4.250799,142.946370,0,0,0,0,0

94,23:15-23:30,145.338191,33.573845,143.601918,0.000000,15.360963,19.403307,67.203108,48.098859,18.824545,18.121914,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.039553,2.978451,0.000000,93.552223,57.039171,40.626534,36.522672,26.641213,300.976329,1.106409,0.000000,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,4.250799,142.946370,0,0,0,0,0

95,23:30-23:45,145.338191,33.573845,143.601918,0.000000,15.360963,19.403307,67.203108,48.098859,18.824545,12.168401,0.000000,0.000000,42.639659,0.000000,0.000000,0.000000,8.039553,2.978451,0.000000,93.552223,57.039171,40.626534,36.522672,26.641213,300.976329,1.106409,0.000000,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,4.250799,142.946370,0,0,0,0,0

96,23:45-24:00,145.338191,33.573845,143.601918,0.000000,15.360963,19.403307,67.203108,48.098859,18.824545,6.052866,0.000000,0.000000,35.324621,0.000000,0.000000,0.000000,8.039553,2.978451,0.000000,93.552223,57.039171,40.626534,36.522672,26.641213,310.615329,1.106409,0.000000,0.000000,6.502002,34.052659,5.164674,46.748985,0.000000,0.000000,119.889882,0.000000,65.536411,0.000000,0.000000,0.000000,9.865587,173.465809,0.000000,0.000000,125.866158,13.783770,31.008759,336.377002,14.458451,4.250799,142.946370,0,0,0,0,0

