Block,Time,SINGRAULI_HYDRO,TANAKPUR,TEHRI,SINGRAULI,TANDA2,DHAULIGNGA,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NAPP,PARBATI3,RAPPB,BSIUL,CHAMERA2,CHAMERA3,DADRT2,RAPPC,RAMPUR,NJPC,KISHANGANGA,CHAMERA1,RIHAND1,RIHAND2,SALAL,SEWA2,RIHAND3,UNCHAHAR2,UNCHAHAR3,UNCHAHAR4,URI2,UNCHAHAR1,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,FSTPP I & II,BRBCL,KHSTPP-I,KHSTPP-II,VSTPS I,VSTPS II,VSTPS III,VSTPS IV,VSTPS V,LARA-I,MOUDA,SIPAT I,SIPAT II,SOLAPUR,MOUDA_II,TAPS-II,SASAN,GADARWARA-I,KHARGONE-I,KSTPS I&II,KSTPS7,KAPS,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
31,07:30-07:45,1.075357,0,0,137.242189,2.525983,9.915136,53.905351,661.459879,0,8.712863,43.324237,0,0,19.6614,43.63516,21.118518,344.673159,59.009958,0.395741,20.475526,2.551476,42.14808,94.319982,120.694688,53.452,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,39.070565,0,0,72.0861,0,0,0,6.080757,91.211347,0,3.03,2.38,3.78,0.43,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.86,0,18.904,15.00135,45.2215,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021924,0,0,0.002557,0,0.017738

32,07:45:08:00,1.075357,0,0,137.242189,2.525983,9.915136,53.905351,661.459879,0,8.712863,43.324237,0,0,19.6614,43.63516,21.118518,344.673159,59.009958,0.395741,20.475526,2.551476,42.14808,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,39.070565,0,0,72.0861,0,0,0,6.080757,91.211347,0,3.03,2.38,3.78,0.43,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.86,0,18.904,15.00135,45.2215,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021924,0,0,0.002557,0,0.017738

33,08:00-08:15,1.075357,0,0,137.242189,2.525983,9.915136,53.905351,661.459879,0,8.712863,43.324237,0,0,19.6614,43.63516,21.118518,344.673159,59.009958,0.395741,20.475526,2.551476,42.14808,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,37.904278,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.43,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.86,0,18.904,15.00135,45.525,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.017738

34,08:15-08:30,1.075357,0,0,137.242189,2.525983,9.915136,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,43.63516,21.118518,344.673159,59.009958,0.395741,20.475526,2.551476,42.14808,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,37.904278,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.43,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.86,0,18.904,15.00135,45.525,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.017738

35,08:30-08:45,1.075357,8.3265,0,137.242189,2.525983,9.915136,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,43.63516,21.118518,344.673159,59.009958,0,0,2.551476,42.14808,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,37.904278,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.43,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.86,0,18.904,15.00135,45.525,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.017738

36,08:45:09:00,1.075357,8.3265,0,137.242189,2.525983,9.915136,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,43.63516,21.118518,344.673159,59.009958,0,0,2.551476,42.14808,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,37.904278,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.43,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.86,0,18.904,15.00135,45.525,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.017738

37,09:00:09:15,1.075357,8.3265,0,137.242189,2.525983,19.830272,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,43.63516,10.55926,344.673159,59.009958,0,0,2.551476,42.14808,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.652699,22.193777,50.784,0,6.41457,37.904278,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.43,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.86,0,18.904,15.00135,45.525,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.017578

38,09:15-09:30,1.075357,8.3265,0,137.242189,2.525983,19.830272,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,43.63516,10.55926,344.673159,59.009958,0,0,2.551476,28.045,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.652699,22.193777,52.992,0,6.41457,37.904278,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.43,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.86,0,18.904,15.00135,45.525,147.515625,2.406215,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.017578

39,09:30-09:45,1.075357,0,0,137.242189,2.525983,19.830272,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,29.001777,10.55926,344.673159,59.009958,0,0,2.551476,28.045,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.652699,22.193777,52.992,0,6.41457,37.904278,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.43,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.86,0,18.904,15.00135,46.39908,147.515625,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.017578

40,09:45-10:00,1.075357,0,0,137.242189,2.525983,19.830272,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,29.001777,10.55926,344.673159,59.009958,0,0,2.551476,14.062,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.652699,22.193777,50.784,0,6.41457,37.904278,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.44,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.89,0,18.904,15.00135,46.39908,147.515625,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021739,0,0,0.002557,0,0.017578

41,10:00-10:15,1.075357,0.3843,0,137.242189,2.525983,9.915136,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,14.42728,10.55926,344.673159,59.009958,0,0,2.551476,0,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,36.737993,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.44,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.89,0,18.904,15.00135,46.39908,147.515625,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021627,0,0,0.002557,0,0.017578

42,10:15-10:30,1.075357,0.3843,0,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,14.42728,10.55926,344.673159,59.009958,0,0,2.551476,0,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,36.737993,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.46,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.94,0,18.904,15.00135,46.39908,147.515625,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021627,0,0,0.002557,0,0.017578

43,10:30-10:45,1.075357,0.3843,0,137.242189,2.525983,0,35.813791,661.459879,0,8.712863,43.324237,0,0,13.1076,14.42728,0,344.673159,59.009958,0,0,2.551476,0,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,36.737993,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.46,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.94,0,18.904,15.00135,46.39908,147.515625,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017578

44,10:45-11:00,1.075357,0.3843,0,137.242189,2.525983,0,35.813791,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,344.673159,59.009958,0,0,2.551476,0,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,36.737993,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.46,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.94,0,18.904,15.00135,46.39908,147.515625,2.384634,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021553,0,0,0.002557,0,0.017578

45,11:00-11:15,1.075357,0.3843,0,137.242189,2.525983,0,35.813791,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,344.673159,59.009958,0,0,2.551476,0,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,35.571708,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.52,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.94,0,18.904,15.00135,46.39908,147.515625,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017259

46,11:15-11:30,1.075357,0.3843,0,137.242189,2.525983,0,35.813791,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,344.673159,59.009958,0,0,2.551476,0,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,35.571708,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.52,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.94,0,18.904,15.00135,46.39908,147.515625,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.021181,0,0,0.002557,0,0.017259

47,11:30-11:45,1.075357,0.3843,0,137.242189,2.525983,0,35.813791,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,344.673159,59.009958,0,0,2.551476,0,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,35.571708,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.52,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.94,0,18.904,15.00135,46.39908,147.515625,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020996,0,0,0.002557,0,0.017259

48,11:45-12:00,1.075357,0.3843,0,137.242189,2.525983,0,35.813791,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,344.673159,59.009958,0,0,2.551476,0,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,35.571708,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.52,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.94,0,18.904,15.00135,46.39908,147.515625,2.363054,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020996,0,0,0.002557,0,0.017259

49,12:00-12:15,1.075357,0.3843,0,137.242189,2.525983,0,35.813791,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,399.2229,59.009958,0,0,2.551476,0,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,34.405422,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.52,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.94,0,18.904,15.00135,45.525,147.515625,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020809,0,0,0.002557,0,0.017259

50,12:15-12:30,1.075357,0.3843,0,137.242189,2.525983,0,35.813791,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,399.2229,59.009958,0,0,2.551476,0,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,34.405422,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.52,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.94,0,18.904,15.00135,45.525,147.515625,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020809,0,0,0.002557,0,0.017259

51,12:30-12:45,1.075357,0.3843,0,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,421.612997,59.009958,0,0,2.551476,0,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,34.405422,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.46,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.94,0,18.904,15.00135,45.525,147.515625,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020624,0,0,0.002557,0,0.017259

52,12:45-13:00,1.075357,0.3843,0,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,444.003095,59.009958,0,0,2.551476,0,94.319982,120.694688,52.29,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,52.992,0,6.41457,34.405422,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.44,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.88,0,18.904,15.00135,45.525,147.515625,2.341473,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020624,0,0,0.002557,0,0.017259

53,13:00-13:15,1.075357,0,0,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,444.003095,59.009958,0,0,2.551476,0,94.319982,120.694688,40.089,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,52.992,0,6.41457,33.239137,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.44,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.88,0,18.904,15.00135,45.525,147.515625,2.17962,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020438,0,0,0.002557,0,0.017259

54,13:15-13:30,1.075357,0,0,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,466.393193,59.009958,0,0,2.551476,0,94.319982,120.694688,40.089,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,33.239137,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.44,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.88,0,18.904,15.00135,45.525,147.515625,2.17962,1.942962,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020438,0,0,0.002557,0,0.017259

55,13:30-13:45,1.075357,0,0,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,488.78329,59.009958,0.487611,25.287275,2.551476,0,94.319982,120.694688,40.089,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,33.239137,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.44,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.88,0,18.904,15.00135,33.0815,147.515625,2.17962,1.83949,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020438,0,0,0.002557,0,0.017259

56,13:45-14:00,1.075357,0,0,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,488.78329,59.009958,0.487611,25.287275,2.551476,0,94.319982,120.694688,40.089,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,33.239137,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.44,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.88,0,18.904,15.00135,33.0815,147.515625,2.17962,1.83949,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020438,0,0,0.002557,0,0.017259

57,14:00-14:15,1.075357,0,0,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,511.173387,59.009958,0.487611,25.287275,2.551476,0,94.319982,120.694688,40.089,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,32.072852,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.44,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.88,0,18.904,15.00135,33.0815,147.515625,2.17962,1.83949,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020438,0,0,0.002557,0,0.017259

58,14:15-14:30,1.075357,0,0,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,533.563484,59.009958,0.487611,25.287275,2.551476,0,94.319982,120.694688,40.089,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,32.072852,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.44,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.88,0,18.904,15.00135,33.0815,147.515625,2.17962,1.83949,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020438,0,0,0.002557,0,0.017259

59,14:30-14:45,1.075357,0,0,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,555.953582,59.009958,0.487611,25.287275,2.551476,0,94.319982,120.694688,53.452,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,32.072852,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.44,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.88,0,18.904,15.00135,33.0815,147.515625,2.330683,1.83949,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020438,0,0,0.002557,0,0.017259

60,14:45-15:00,1.075357,0,0,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,555.953582,59.009958,0.487611,25.287275,2.551476,0,94.319982,120.694688,84.826,17.179062,126.520838,43.545976,26.963602,1.427606,35.068229,22.193777,50.784,0,6.41457,32.072852,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.42,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.78,0.84,0,18.904,15.00135,33.0815,147.515625,2.330683,1.83949,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.969334,1.341844,0.82956,0,0,0.001858,0.020438,0,0,0.002557,0,0.017259

61,15:00-15:15,1.075357,0,9.538348,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,578.343679,59.009958,0.487611,25.287275,2.551476,13.667,94.319982,120.694688,84.826,17.179062,126.520838,43.545976,26.963602,1.427606,35.652699,22.193777,50.784,0,6.41457,30.906565,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.42,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.83,0.84,0,18.904,15.00135,33.0815,147.515625,2.330683,1.83949,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.905072,1.341844,0.82956,0,0,0.001858,0.020438,0,0,0.002557,0,0.017259

62,15:15-15:30,1.075357,0,28.615044,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,13.1076,0,0,600.733776,59.009958,0.487611,25.287275,2.551476,14.062,94.319982,120.694688,84.826,17.179062,126.520838,43.545976,26.963602,1.427606,35.652699,22.193777,50.784,0,6.41457,30.906565,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.42,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.83,0.84,0,18.904,15.00135,33.0815,147.515625,2.330683,1.83949,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.905072,1.341844,0.82956,0,0,0.001858,0.020438,0,0,0.002557,0,0.017259

63,15:30-15:45,1.075357,0,28.615044,137.242189,2.525983,0,53.905351,661.459879,0,8.712863,43.324237,0,0,6.5538,0,0,623.123874,59.009958,0.487611,25.287275,2.551476,23.7,94.319982,120.694688,84.826,17.179062,126.520838,43.545976,26.963602,1.427606,35.652699,22.193777,50.784,0,6.41457,30.906565,0,0,72.0861,0,0,0,6.080757,88.779045,0,3.03,2.38,3.78,0.42,0.88,0.22,2,2.18,1.61,0,1.85,6.05,1.94,0,9.33,0.24,1.83,0.84,0,18.348,15.00135,33.0815,147.515625,2.330683,1.83949,1.959684,2.683688,1.327531,4.258125,1.938103,5.313701,0.935114,3.542467,3.511691,2.793398,348.975,4.2939,3.542468,2.905072,1.341844,0.82956,0,0,0.001858,0.020438,0,0,0.002557,0,0.017259

