Block,Time,NR/01102023/06022042/L_NR_2012_07,NR/21012024/21012024/HPX-TAMCTG-200124-05841,NR/01102023/30042040/GNA_LT_36,SR/01102023/07102043/L_NR_2018_61,WR/01102023/31032046/L_NR_2020_05,NR/01102023/31102037/L_NR_2019_11,NR/01102023/23072042/L_NR_2012_04,NR/21012024/21012024/IEX_240120_06139,WR/01102023/24112044/L_NR_2020_07,NR/06012024/31012024/NVVN/OA/16855,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/30042040/GNA_LT_35,WR/01102023/16072048/L_NR_2022_08,NR/01102023/08032047/L_NR_2021_14,NR/01102023/14082046/L_NR_2021_16,NR/26072023/31072042/L_NR_2023_07,NR/01102023/06022042/L_NR_2012_02,NR/01012024/31032024/ ChanjuII,NR/01102023/15082037/GNA_NR_2012_01,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,WR/01102023/29112042/L_NR_2019_05,NR/01102023/02012046/L_NR_2021_17,NR/30092023/31122025/SH-07,NR/01102023/31052040/LT-31,WR/01102023/30052048/L_NR_2022_10,L_NR_2019_19,NR/22102023/11042047/L_NR_2021_16,NR/01102023/05012040/L_NR_2020_02,NR/01012024/31012024/HP-26,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,WR/01102023/01102023/L_NR_2022_09,NR/01102023/22052037/LT-59,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/25072045/L_NR_2021_15,NR/01012024/31012024/HP-28,NR/21012024/21012024/IEX_240120_06140,WR/01102023/01102023/L_NR_2020_06,NR/22102023/11042047/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,NR/01012024/31012024/52,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/RUMS(L_NR_2019_06),NR/26072023/25122043/L_NR_2023_10,NR/01012024/31012024/HP-27,NR/01102023/19072037/LT-05,NR/30092023/26122029/SH-06,NR/01102023/02122045/L_NR_2021_13,NR/05012024/31012024/SJVN050124NR1342,NR/05012024/31012024/SJVN050124NR1341
53,13:00-13:15,75.150000,0.000000,15.760000,7.21,12,1.070000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,15.380000,3.34,92.96,0,189,259.750000,1.370000,100.540000,6.720000,28.32,0,30.720000,15.380000,11.67,154.234378,93,1.380000,77.420000,48.000000,11.67,0.690000,0.000000,5.760000,0.000000,45,0.000000,0.000000,4,47,233.13,95.990000,28.32,28.31,81,0.000000,114.760000,30.720000,46.63,23.04,20.16

54,13:15-13:30,75.150000,0.000000,15.580000,7.21,12,1.070000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,15.190000,3.34,92.85,0,189,259.750000,1.370000,100.540000,6.720000,28.32,0,30.720000,15.190000,11.67,150.512384,93,1.380000,77.420000,48.000000,11.67,0.690000,0.000000,5.760000,0.000000,45,0.000000,0.000000,4,47,233.13,95.990000,28.32,28.31,81,0.000000,114.760000,30.720000,46.63,23.04,20.16

55,13:30-13:45,75.150000,0.000000,15.330000,7.21,12,0.000000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,14.960000,3.34,92.54,0,193,224.540000,1.370000,100.540000,6.720000,28.32,0,30.720000,14.960000,8.33,144.710738,93,1.380000,77.420000,48.000000,8.33,0.000000,0.000000,5.760000,0.000000,45,0.000000,0.000000,4,47,233.13,95.990000,28.32,28.31,82,0.000000,114.760000,30.720000,46.63,23.04,20.16

56,13:45-14:00,75.150000,0.000000,15.010000,7.21,12,0.000000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,14.650000,3.34,92.05,0,189,224.540000,1.370000,100.540000,6.720000,28.32,0,30.720000,14.650000,8.33,140.979026,91,1.380000,77.420000,48.000000,8.33,0.000000,0.000000,5.760000,0.000000,45,0.000000,0.000000,4,45,233.13,95.990000,28.32,28.31,81,0.000000,114.760000,30.720000,46.63,23.04,20.16

57,14:00-14:15,75.510000,0.000000,14.550000,7.21,12,0.000000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,14.200000,3.34,91.17,0,186,224.540000,1.370000,81.590000,6.720000,28.32,0,14.190000,14.200000,8.33,136.372694,90,1.380000,77.420000,48.000000,8.33,0.000000,0.000000,5.760000,0.000000,45,0.000000,0.000000,4,45,233.13,95.990000,28.32,28.31,79,0.000000,114.760000,30.720000,46.63,23.04,20.16

58,14:15-14:30,75.510000,0.000000,14.070000,7.21,12,0.000000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,13.720000,3.34,89.57,0,179,224.540000,1.370000,57.590000,6.720000,28.32,0,14.190000,13.720000,8.33,130.745972,87,1.380000,77.420000,48.000000,8.33,0.000000,0.000000,5.760000,0.000000,45,0.000000,0.000000,4,43,233.13,95.990000,28.32,28.31,76,0.000000,114.760000,30.720000,46.63,23.04,20.16

59,14:30-14:45,75.510000,0.000000,13.480000,7.21,12,0.000000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,13.140000,3.34,87.06,0,172,224.540000,1.370000,48.000000,6.720000,28.32,0,14.190000,13.140000,8.33,123.846192,82,1.380000,77.420000,48.000000,8.33,0.000000,0.000000,5.760000,0.000000,45,0.000000,0.000000,4,41,233.13,95.990000,28.32,28.31,73,0.000000,114.760000,30.720000,46.63,23.04,20.16

60,14:45-15:00,75.510000,0.000000,12.790000,7.21,12,0.000000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,12.480000,3.34,82.98,0,161,224.540000,1.370000,48.000000,6.720000,28.32,0,14.190000,12.480000,8.33,115.974612,77,1.380000,77.420000,48.000000,8.33,0.000000,0.000000,5.760000,0.000000,43,0.000000,0.000000,4,38,233.13,95.990000,28.32,28.31,69,0.000000,114.760000,30.720000,46.63,23.04,20.16

61,15:00-15:15,75.060000,0.000000,11.910000,7.21,12,0.000000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,11.620000,3.34,78.29,0,151,224.540000,1.370000,100.540000,6.720000,28.32,0,14.190000,11.620000,8.33,106.480126,70,1.430000,77.420000,48.000000,8.33,0.000000,0.000000,5.760000,0.000000,41,0.000000,0.000000,4,35,222.6,95.990000,28.32,28.31,64,0.000000,114.760000,30.720000,44.52,23.04,20.16

62,15:15-15:30,75.060000,0.000000,10.970000,7.21,12,0.000000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,10.710000,3.34,72.96,0,137,224.540000,1.370000,100.540000,6.720000,28.32,0,14.190000,10.710000,8.33,96.072148,63,1.430000,77.420000,48.000000,8.33,0.000000,0.000000,5.760000,0.000000,37,0.000000,0.000000,4,32,209.4,95.990000,28.32,28.31,58,0.000000,114.760000,30.720000,41.88,23.04,20.16

63,15:30-15:45,75.060000,0.000000,9.970000,7.21,12,0.000000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,9.730000,3.34,66.73,0,123,259.750000,1.370000,100.540000,6.720000,28.32,0,14.190000,9.730000,8.33,84.35224,57,1.430000,77.420000,48.000000,8.33,0.000000,0.000000,5.760000,0.000000,34,0.000000,0.000000,4,28,193.87,95.990000,28.32,28.31,52,0.000000,114.760000,30.720000,38.77,23.04,20.16

64,15:45-16:00,75.060000,0.000000,8.850000,7.21,12,0.000000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,8.630000,3.34,59.98,0,109,259.750000,1.370000,100.540000,6.720000,28.32,0,14.190000,8.630000,8.33,71.641096,50,1.430000,77.420000,48.000000,8.33,0.000000,0.000000,5.760000,0.000000,31,0.000000,0.000000,4,25,177.57,95.990000,28.32,28.31,46,0.000000,114.760000,30.720000,35.51,23.04,20.16

65,16:00-16:15,86.580000,0.000000,7.710000,7.21,12,1.100000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,7.520000,3.34,52.55,0,91,259.750000,1.370000,100.540000,6.720000,30.48,0,14.190000,7.520000,8.33,58.521796,41,1.430000,77.420000,48.000000,8.33,0.840000,0.000000,5.760000,0.000000,27,0.000000,0.000000,4,21,158.88,95.990000,24,30.47,39,0.000000,114.760000,30.720000,31.78,23.04,20.16

66,16:15-16:30,86.580000,0.000000,6.360000,7.21,12,1.100000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,6.200000,3.34,44.78,0,74,259.750000,1.370000,100.540000,6.720000,33,0,14.190000,6.200000,8.33,45.96614,33,1.430000,77.420000,48.000000,8.33,0.840000,0.000000,5.760000,0.000000,24,0.000000,0.000000,4,17,138.32,95.990000,10,33,31,0.000000,114.760000,30.720000,27.66,23.04,20.16

67,16:30-16:45,86.580000,0.000000,5.100000,7.21,12,1.100000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,4.980000,3.34,36.49,0,60,259.750000,1.370000,100.540000,6.720000,23.35,0,14.190000,4.980000,8.33,34.119898,23,1.430000,77.420000,48.000000,8.33,0.840000,0.000000,5.760000,0.000000,20,0.000000,0.000000,4,12,117.69,95.990000,2,33,25,0.000000,114.760000,30.720000,23.54,23.04,14.88

68,16:45-17:00,86.580000,0.000000,3.400000,7.21,12,1.100000,269.970000,0.000000,4,48.000000,8.160000,18.240000,11.520000,3.320000,3.34,28.11,0,42,259.750000,1.370000,100.540000,6.720000,12.41,0,14.190000,3.320000,8.33,23.556432,17,1.430000,77.420000,48.000000,8.33,0.840000,0.000000,5.760000,0.000000,15,0.000000,0.000000,4,8,95.22,95.990000,0,30.15,18,0.000000,114.760000,30.720000,19.04,23.04,5.09

69,17:00-17:15,86.580000,102.710000,2.200000,10.16,12,1.100000,269.970000,95.990000,4,48.000000,8.160000,18.240000,11.520000,2.150000,3.34,18.96,0,25,259.750000,1.370000,100.540000,6.720000,6.74,0,30.720000,2.150000,8.33,14.304896,10,1.430000,77.420000,48.000000,8.33,0.840000,0.000000,5.760000,22.080000,10,0.000000,0.000000,4,5,72.65,95.990000,0,15.48,10,0.000000,114.760000,30.720000,14.53,0,0

70,17:15-17:30,86.580000,102.710000,1.270000,10.12,12,1.100000,269.970000,95.990000,4,48.000000,8.160000,18.240000,11.520000,1.240000,3.34,7.97,0,11,259.750000,1.370000,100.540000,6.720000,2.24,0,30.720000,1.240000,8.33,8.172838,3,1.430000,77.420000,48.000000,8.33,0.840000,0.000000,5.760000,23.040000,6,0.000000,0.000000,4,2,48.97,95.990000,0,5.49,4,0.000000,114.760000,30.720000,9.79,0,0

71,17:30-17:45,86.580000,102.710000,0.630000,9.06,12,1.100000,269.970000,95.990000,4,48.000000,8.160000,18.240000,11.520000,0.610000,3.34,1.72,0,2,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.610000,8.33,4.489716,1,1.430000,77.420000,48.000000,8.33,0.840000,0.000000,5.760000,24.000000,5,0.000000,0.000000,4,1,26.93,95.990000,0,0,1,0.000000,114.760000,30.720000,5.38,0,0

72,17:45-18:00,86.580000,102.710000,0.220000,9.03,12,1.100000,269.970000,95.990000,4,48.000000,8.160000,18.240000,11.520000,0.210000,3.34,0.34,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.210000,8.33,0.43731,0,1.430000,77.420000,48.000000,8.33,0.840000,0.000000,5.760000,24.000000,2,0.000000,0.000000,4,0,11.83,95.990000,0,0,0,0.000000,114.760000,30.720000,2.36,0,0

73,18:00-18:15,86.580000,143.030000,0.040000,8.93,18,1.100000,269.970000,192.940000,6,48.000000,8.160000,18.240000,11.520000,0.040000,5.34,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.040000,12.67,0,0,1.430000,0.000000,48.000000,12.67,0.840000,0.000000,5.760000,24.000000,1,0.000000,0.000000,6,0,3.19,95.990000,0,0,0,0.000000,114.760000,30.720000,0.64,0,0

74,18:15-18:30,86.580000,143.030000,0.000000,8.78,18,1.100000,269.970000,192.940000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.430000,0.000000,48.000000,12.67,0.840000,0.000000,5.760000,24.000000,0,0.000000,0.000000,6,0,0,95.990000,0,0,0,0.000000,114.760000,30.720000,0,0,0

75,18:30-18:45,86.580000,143.030000,0.000000,11.01,18,1.100000,269.970000,192.940000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.430000,0.000000,48.000000,12.67,0.840000,0.000000,5.760000,24.000000,0,0.000000,0.000000,6,0,0,95.990000,0,0,0,0.000000,114.760000,30.720000,0,0,0

76,18:45-19:00,86.580000,143.030000,0.000000,11.01,18,1.100000,269.970000,192.940000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.430000,0.000000,48.000000,12.67,0.840000,0.000000,5.760000,24.000000,0,0.000000,0.000000,6,0,0,95.990000,0,0,0,0.000000,114.760000,30.720000,0,0,0

77,19:00-19:15,86.580000,0.000000,0.000000,11.01,18,1.100000,269.970000,192.940000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.430000,0.000000,48.000000,12.67,0.840000,0.000000,5.760000,24.000000,0,0.000000,100.790000,6,0,0,95.990000,0,0,0,0.000000,114.760000,30.720000,0,0,0

78,19:15-19:30,86.580000,0.000000,0.000000,11.01,18,1.100000,269.970000,192.940000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.430000,0.000000,48.000000,12.67,0.840000,0.000000,5.760000,23.040000,0,0.000000,100.790000,6,0,0,95.990000,0,0,0,0.000000,114.760000,30.720000,0,0,0

79,19:30-19:45,86.580000,0.000000,0.000000,11.01,18,1.100000,269.970000,192.940000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.430000,0.000000,48.000000,12.67,0.840000,0.000000,5.760000,23.040000,0,0.000000,100.790000,6,0,0,95.990000,0,0,0,0.000000,114.760000,30.720000,0,0,0

80,19:45-20:00,86.580000,0.000000,0.000000,11.01,18,1.100000,269.970000,192.940000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.430000,0.000000,48.000000,12.67,0.840000,0.000000,5.760000,23.040000,0,0.000000,100.790000,6,0,0,95.990000,0,0,0,0.000000,114.760000,30.720000,0,0,0

81,20:00-20:15,86.580000,0.000000,0.000000,14.08,18,1.030000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,6.66,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.380000,0.000000,48.000000,12.67,0.840000,0.000000,5.760000,23.040000,0,0.000000,0.000000,6,0,0,0.000000,0,0,0,0.000000,114.760000,30.720000,0,0,0

82,20:15-20:30,86.580000,0.000000,0.000000,14.06,18,1.030000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,6.66,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.380000,0.000000,48.000000,12.67,0.840000,0.000000,5.760000,23.040000,0,0.000000,0.000000,6,0,0,0.000000,0,0,0,0.000000,114.760000,30.720000,0,0,0

83,20:30-20:45,86.580000,0.000000,0.000000,14,18,1.030000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,6.66,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.380000,0.000000,48.000000,12.67,0.840000,0.000000,5.760000,23.040000,0,0.000000,0.000000,6,0,0,0.000000,0,0,0,0.000000,114.760000,30.720000,0,0,0

84,20:45-21:00,86.580000,0.000000,0.000000,13.94,18,1.030000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,6.66,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.380000,0.000000,48.000000,12.67,0.840000,0.000000,5.760000,23.040000,0,0.000000,0.000000,6,0,0,0.000000,0,0,0,0.000000,114.760000,30.720000,0,0,0

85,21:00-21:15,86.580000,0.000000,0.000000,13.45,18,0.990000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,6.66,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.380000,0.000000,48.000000,12.67,0.770000,0.000000,5.760000,23.040000,0,0.000000,0.000000,6,0,0,0.000000,0,0,0,0.000000,114.760000,30.720000,0,0,0

86,21:15-21:30,86.580000,0.000000,0.000000,12.9,18,0.990000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,6.66,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,12.67,0,0,1.380000,0.000000,48.000000,12.67,0.770000,0.000000,5.760000,23.040000,0,0.000000,0.000000,6,0,0,0.000000,0,0,0,0.000000,114.760000,30.720000,0,0,0

87,21:30-21:45,86.580000,0.000000,0.000000,9.05,18,0.990000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,6.66,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,13.33,0,0,1.380000,0.000000,48.000000,13.33,0.770000,0.000000,5.760000,23.040000,0,0.000000,0.000000,6,0,0,0.000000,0,0,0,0.000000,114.760000,30.720000,0,0,0

88,21:45-22:00,86.580000,0.000000,0.000000,8.66,18,0.990000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,6.66,0,0,0,259.750000,1.370000,100.540000,6.720000,0,0,30.720000,0.000000,13.33,0,0,1.380000,0.000000,48.000000,13.33,0.770000,0.000000,5.760000,23.040000,0,0.000000,0.000000,6,0,0,0.000000,0,0,0,0.000000,114.760000,30.720000,0,0,0

89,22:00-22:15,86.580000,0.000000,0.000000,7.41,18,0.950000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,6.66,0,0,0,259.750000,1.290000,100.540000,6.720000,0,0,30.720000,0.000000,13.33,0,0,1.380000,152.120000,48.000000,13.33,0.770000,0.000000,5.760000,23.040000,0,24.470000,0.000000,6,0,0,0.000000,0,0,0,57.160000,114.760000,14.190000,0,0,0

90,22:15-22:30,86.580000,0.000000,0.000000,7.41,18,0.950000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,6.66,0,0,0,259.750000,1.290000,100.540000,6.720000,0,0,30.720000,0.000000,13.33,0,0,1.380000,152.120000,48.000000,13.33,0.770000,0.000000,5.760000,23.040000,0,24.470000,0.000000,6,0,0,0.000000,0,0,0,57.160000,114.760000,14.190000,0,0,0

91,22:30-22:45,86.580000,0.000000,0.000000,7.41,18,0.950000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,259.750000,1.290000,100.540000,6.720000,0,0,30.720000,0.000000,12,0,0,1.380000,152.120000,48.000000,12,0.770000,0.000000,5.760000,23.040000,0,24.470000,0.000000,6,0,0,0.000000,0,0,0,57.160000,94.060000,14.190000,0,0,0

92,22:45-23:00,86.580000,0.000000,0.000000,7.41,18,0.950000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,259.750000,1.290000,100.540000,6.720000,0,0,30.720000,0.000000,12,0,0,1.380000,152.120000,48.000000,12,0.770000,0.000000,5.760000,23.040000,0,24.470000,0.000000,6,0,0,0.000000,0,0,0,57.160000,65.840000,14.190000,0,0,0

93,23:00-23:15,67.700000,0.000000,0.000000,7.41,18,0.950000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,259.750000,1.290000,100.540000,6.720000,0,0,30.720000,0.000000,12,0,0,1.380000,152.120000,48.000000,12,0.690000,0.000000,5.760000,23.040000,0,24.470000,0.000000,6,0,0,0.000000,0,0,0,57.160000,65.840000,14.190000,0,0,0

94,23:15-23:30,67.700000,0.000000,0.000000,7.41,18,0.950000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,259.750000,1.290000,100.540000,6.720000,0,0,30.720000,0.000000,12,0,0,1.380000,152.120000,48.000000,12,0.690000,0.000000,5.760000,23.040000,0,24.470000,0.000000,6,0,0,0.000000,0,0,0,57.160000,65.840000,14.190000,0,0,0

95,23:30-23:45,67.700000,0.000000,0.000000,7.41,18,0.950000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,242.770000,1.290000,100.540000,6.720000,0,0,30.720000,0.000000,12,0,0,1.380000,152.120000,48.000000,12,0.690000,0.000000,5.760000,23.040000,0,24.470000,0.000000,6,0,0,0.000000,0,0,0,57.160000,65.840000,14.190000,0,0,0

96,23:45-24:00,67.700000,0.000000,0.000000,7.41,18,0.950000,269.970000,0.000000,6,48.000000,8.160000,18.240000,11.520000,0.000000,5.34,0,0,0,242.770000,1.290000,100.540000,6.720000,0,0,30.720000,0.000000,12,0,0,1.380000,152.120000,48.000000,12,0.690000,0.000000,5.760000,23.040000,0,24.470000,0.000000,6,0,0,0.000000,0,0,0,57.160000,65.840000,14.190000,0,0,0

