Block,Time,RIHAND3,JHAJJAR,AURY_CRF,TEHRI,DADRT2,RIHAND1,PARBATI3,UNCHAHAR3,CHAMERA3,CHAMERA2,SINGRAULI,DADRI_RF,ANTA_GF,RIHAND2,RAMPUR,SALAL,URI,DHAULIGNGA,AURY_LF,KOLDAM,DULHASTI,TANAKPUR,BSIUL,UNCHAHAR4,RAPPB,DADRI_CRF,UNCHAHAR1,TANDA2,URI2,NJPC,AURY_RF,DADRI_LF,KISHANGANGA,CHAMERA1,ANTA_CRF,DADRI_GF,SINGRAULI_HYDRO,UNCHAHAR2,AURY_GF,RAPPC,ANTA_LF,SEWA2,KOTESHWR,NAPP,ANTA_RF,BRBCL,SASAN,TALA,KHSTPP-I,FSTPP I & II,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,122.692416,116.529284,0.000000,67.846149,366.037768,90.979964,18.369994,15.411200,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,2.976288,0.000000,0.000000,12.521600,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,23.887360,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,3.822941,27.931740,12.201625,121.944010,0,0,0,0,0

49,12:00-12:15,122.692416,116.529284,0.000000,67.846149,366.037768,90.979964,18.369994,15.411200,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,2.339131,0.000000,0.000000,12.521600,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,23.887360,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,3.681350,30.986240,12.201625,138.929560,0,0,0,0,0

50,12:15-12:30,122.692416,116.529284,0.000000,67.846149,366.037768,90.979964,18.369994,15.411200,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,2.339131,0.000000,0.000000,12.521600,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,23.887360,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,3.681350,30.986240,12.201625,138.929560,0,0,0,0,0

51,12:30-12:45,122.692416,116.529284,0.000000,67.846149,366.037768,90.979964,18.369994,15.411200,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,2.339131,0.000000,0.000000,12.521600,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,23.887360,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,3.681350,27.931740,12.201625,121.944010,0,0,0,0,0

52,12:45-13:00,122.692416,116.529284,0.000000,67.846149,366.037768,90.979964,18.369994,15.411200,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,2.339131,0.000000,0.000000,12.521600,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,23.887360,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.448000,266.565600,3.681350,27.931740,12.201625,121.944010,0,0,0,0,0

53,13:00-13:15,122.692416,116.529284,0.000000,67.846149,366.037768,90.979964,4.114879,15.411200,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,24.457574,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,2.339131,0.000000,0.000000,12.521600,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,23.887360,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.448000,266.565600,3.539760,27.931740,11.828674,121.944010,0,0,0,0,0

54,13:15-13:30,122.692416,116.529284,0.000000,67.846149,366.037768,90.979964,4.114879,15.411200,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,24.457574,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,2.339131,0.000000,0.000000,12.521600,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,23.887360,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.448000,266.565600,3.539760,27.931740,13.400809,121.944010,0,0,0,0,0

55,13:30-13:45,122.692416,116.529284,0.000000,67.846149,366.037768,90.979964,4.114879,15.411200,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,24.457574,41.934007,0.000000,9.835863,56.210797,11.104733,12.561669,2.339131,0.000000,0.000000,12.521600,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,23.887360,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.448000,266.565600,5.946797,27.931740,13.400809,121.944010,0,0,0,0,0

56,13:45-14:00,122.692416,116.529284,0.000000,67.846149,366.037768,90.979964,4.114879,15.411200,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,24.457574,41.934007,0.000000,9.835863,56.210797,11.104733,12.561669,2.339131,0.000000,0.000000,12.521600,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,23.887360,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.448000,266.565600,5.946797,27.931740,13.773760,121.944010,0,0,0,0,0

57,14:00-14:15,122.692416,116.529284,0.000000,67.846149,421.224516,90.979964,4.114879,24.017007,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,12.561669,2.976288,0.000000,0.000000,18.825070,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,38.031663,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,6.088387,30.986240,12.201625,138.929560,0,0,0,0,0

58,14:15-14:30,122.692416,213.330884,0.000000,67.846149,484.739261,90.979964,4.114879,24.017007,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,12.561669,2.976288,0.000000,0.000000,18.825070,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,38.031663,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,6.088387,30.986240,12.201625,138.929560,0,0,0,0,0

59,14:30-14:45,122.692416,242.226884,0.000000,64.776188,532.899261,90.979964,4.114879,24.017007,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,12.561669,2.976288,0.000000,0.000000,18.825070,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,38.031663,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,6.088387,30.986240,12.201625,138.929560,0,0,0,0,0

60,14:45-15:00,122.692416,272.171424,0.000000,64.776188,592.877629,90.979964,4.114879,24.017007,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,12.561669,1.435168,0.000000,0.000000,18.825070,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,37.116527,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,6.088387,30.986240,12.201625,138.929560,0,0,0,0,0

61,15:00-15:15,122.692416,377.650300,0.000000,64.776188,592.877629,90.979964,4.114879,24.017007,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,2.976288,0.000000,0.000000,18.825070,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,38.031663,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,6.088387,30.986240,13.395355,138.929560,0,0,0,0,0

62,15:15-15:30,122.692416,377.650300,0.000000,64.776188,592.877629,90.979964,4.114879,26.621866,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,2.976288,0.000000,0.000000,21.101718,5.160923,26.934994,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,42.625549,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,6.088387,30.986240,13.773760,138.929560,0,0,0,0,0

63,15:30-15:45,122.692416,377.650300,0.000000,67.846149,615.994429,90.979964,18.369994,26.621866,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,1.435168,0.000000,0.000000,21.101718,5.160923,23.087137,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,42.625549,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,5.663616,30.986240,13.773760,138.929560,0,0,0,0,0

64,15:45-16:00,122.692416,377.650300,0.000000,67.846149,615.994429,90.979964,18.369994,26.621866,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,1.435168,0.000000,0.000000,21.101718,5.160923,23.087137,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,5.663616,30.986240,13.773760,138.929560,0,0,0,0,0

65,16:00-16:15,122.692416,406.894208,0.000000,67.846149,663.371201,90.979964,18.369994,26.621866,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,30.837811,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,1.435168,0.000000,0.000000,21.101718,5.160923,23.087137,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,6.031751,30.986240,13.773760,138.929560,0,0,0,0,0

66,16:15-16:30,122.692416,406.894208,0.000000,67.846149,663.371201,90.979964,18.369994,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,30.837811,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,1.435168,0.000000,0.000000,20.716438,5.160923,23.087137,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,5.748570,30.986240,13.773760,138.929560,0,0,0,0,0

67,16:30-16:45,122.692416,406.894208,0.000000,67.846149,663.371201,90.979964,22.043993,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,30.837811,41.934007,0.000000,9.835863,56.210797,11.104733,0.000000,1.435168,0.000000,0.000000,20.716438,5.160923,23.087137,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447978,266.565600,5.691934,30.986240,13.773760,138.929560,0,0,0,0,0

68,16:45-17:00,122.692416,406.894208,0.000000,67.846149,663.371201,90.979964,22.043993,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,30.837811,41.934007,0.000000,9.835863,56.210797,11.104733,0.000000,1.435168,0.000000,0.000000,20.716438,5.160923,23.087137,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,29.980518,46.925573,0.000000,14.447979,266.565600,5.606980,30.986240,13.773760,138.929560,0,0,0,0,0

69,17:00-17:15,122.692416,353.629344,0.000000,67.846149,660.288961,90.979964,26.452791,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,30.837811,41.934007,0.000000,9.835863,56.210797,11.104733,0.000000,1.435168,0.000000,0.000000,14.442954,5.160923,23.087137,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,39.974024,46.925573,0.000000,14.447978,266.565600,5.125572,30.986240,13.773760,138.929560,0,0,0,0,0

70,17:15-17:30,122.692416,406.894208,0.000000,67.846149,663.371201,90.979964,26.452791,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,30.837811,41.934007,0.000000,9.835863,56.210797,11.104733,0.000000,1.435168,0.000000,0.000000,11.591370,5.160923,23.087137,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,39.974024,46.925573,0.000000,14.447978,266.565600,4.955664,30.986240,13.773760,138.929560,0,0,0,0,0

71,17:30-17:45,122.692416,406.894208,0.000000,67.846149,663.371201,90.979964,26.452791,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,30.837811,41.934007,0.000000,9.835863,56.210797,11.104733,0.000000,1.435168,0.000000,0.000000,11.591370,5.160923,23.087137,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,39.974024,46.925573,0.000000,14.447978,266.565600,1.047769,30.986240,13.773760,138.929560,0,0,0,0,0

72,17:45-18:00,122.692416,406.894208,0.000000,67.846149,663.371201,90.979964,26.452791,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,30.837811,41.934007,0.000000,9.835863,56.210797,11.104733,0.000000,1.435168,0.000000,0.000000,11.591370,5.160923,23.087137,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,39.974024,46.925573,0.000000,14.447978,266.565600,0.792906,30.986240,13.773760,138.929560,0,0,0,0,0

73,18:00-18:15,122.692416,399.766624,0.000000,67.846149,660.288961,90.979964,36.739988,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,1.439585,0.000000,0.000000,11.591370,5.160923,16.930568,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,39.974024,46.925573,0.000000,14.447987,266.565600,0.651316,30.986240,13.773760,138.929560,0,0,0,0,0

74,18:15-18:30,122.692416,399.766624,0.000000,67.846149,660.288961,90.979964,56.626608,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,1.439585,0.000000,0.000000,11.591370,5.160923,16.930568,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,39.974024,46.925573,0.000000,14.447987,266.565600,0.538044,30.986240,13.773760,138.929560,0,0,0,0,0

75,18:30-18:45,122.692416,371.215546,0.000000,67.846149,632.911111,90.979964,56.626608,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,6.280835,1.439585,0.000000,0.000000,11.591370,5.160923,16.930568,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,6.048470,39.974024,46.925573,0.000000,14.447987,266.565600,0.226545,30.986240,13.773760,138.929560,0,0,0,0,0

76,18:45-19:00,122.692416,371.215546,0.000000,67.846149,632.911111,90.979964,56.626608,26.043946,33.549463,48.228072,122.297504,0.000000,0.000000,117.009536,6.667871,77.227450,31.901184,43.201243,0.000000,9.835863,56.997748,11.104733,18.937860,1.439585,0.000000,0.000000,11.591370,5.160923,16.930568,175.325462,0.000000,0.000000,8.179782,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,43.971428,46.925573,0.000000,14.447987,266.565600,0.000000,30.986240,13.773760,138.929560,0,0,0,0,0

77,19:00-19:15,122.692416,371.215546,0.000000,68.460141,618.463111,90.979964,56.626608,26.043946,33.549463,48.228072,122.297504,0.000000,0.000000,117.009536,6.667871,77.227450,31.901184,43.201243,0.000000,9.835863,56.997748,11.104733,18.937860,1.439585,0.000000,0.000000,11.591370,5.160923,16.930568,175.325462,0.000000,0.000000,8.179782,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,43.971428,46.925573,0.000000,14.447987,274.692600,0.000000,30.986240,13.773760,138.929560,0,0,0,0,0

78,19:15-19:30,122.692416,371.215546,0.000000,68.460141,623.279111,90.979964,56.626608,26.043946,33.549463,48.228072,122.297504,0.000000,0.000000,117.009536,6.667871,77.227450,31.901184,43.201243,0.000000,9.835863,56.997748,11.104733,18.937860,1.439585,0.000000,0.000000,11.591370,5.160923,16.930568,175.325462,0.000000,0.000000,8.179782,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,43.971428,46.925573,0.000000,14.447987,290.946600,0.000000,30.986240,13.773760,138.929560,0,0,0,0,0

79,19:30-19:45,122.692416,399.766624,0.000000,68.460141,656.002645,90.979964,56.626608,26.043946,33.549463,48.228072,122.297504,0.000000,0.000000,117.009536,6.667871,77.227450,31.901184,43.201243,0.000000,9.835863,56.997748,11.104733,18.937860,1.439585,0.000000,0.000000,11.591370,5.160923,16.930568,175.325462,0.000000,0.000000,8.179782,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,43.971428,46.925573,0.000000,14.447987,305.430720,0.000000,30.986240,13.773760,138.929560,0,0,0,0,0

80,19:45-20:00,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,22.043993,26.043946,33.549463,48.228072,122.297504,0.000000,0.000000,117.009536,6.667871,77.227450,31.901184,43.201243,0.000000,9.835863,56.997748,11.104733,18.937860,1.439585,0.000000,0.000000,11.591370,5.160923,16.930568,175.325462,0.000000,0.000000,8.179782,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,43.971428,46.925573,0.000000,14.447987,313.557720,0.028318,30.986240,13.773760,138.929560,0,0,0,0,0

81,20:00-20:15,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,33.549463,48.228072,122.297504,0.000000,0.000000,117.009536,6.667871,77.227450,31.901184,43.201243,0.000000,9.835863,56.997748,11.104733,18.937860,1.439585,0.000000,0.000000,11.591370,5.160923,16.930568,175.325462,0.000000,0.000000,8.179782,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,43.971428,46.925573,0.000000,14.447987,321.142920,5.012300,30.986240,13.773760,138.929560,0,0,0,0,0

82,20:15-20:30,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,33.549463,48.228072,122.297504,0.000000,0.000000,117.009536,6.667871,77.227450,31.901184,43.201243,0.000000,9.835863,56.997748,11.104733,18.937860,1.439585,0.000000,0.000000,11.591370,5.160923,16.930568,175.325462,0.000000,0.000000,8.179782,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,43.971428,46.925573,0.000000,14.447987,328.114080,5.295481,30.986240,13.773760,138.929560,0,0,0,0,0

83,20:30-20:45,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,33.549463,48.228072,122.297504,0.000000,0.000000,117.009536,6.667871,77.227450,31.901184,43.201243,0.000000,9.835863,56.997748,11.104733,18.937860,1.435168,0.000000,0.000000,11.591370,5.160923,16.930568,175.325462,0.000000,0.000000,8.179782,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,43.971428,46.925573,0.000000,14.447987,332.340120,4.729119,30.986240,13.773760,138.929560,0,0,0,0,0

84,20:45-21:00,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,3.178560,1.435168,0.000000,0.000000,11.591370,5.160923,16.930568,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,39.974024,46.925573,0.000000,14.447987,332.665200,4.899028,30.986240,13.773760,138.929560,0,0,0,0,0

85,21:00-21:15,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,3.178560,1.435168,0.000000,0.000000,11.591370,5.160923,21.547996,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,39.974024,46.925573,0.000000,14.447987,332.665200,4.983982,30.986240,13.773760,138.929560,0,0,0,0,0

86,21:15-21:30,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,3.178560,1.435168,0.000000,0.000000,11.591370,5.160923,21.547996,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,39.974024,46.925573,0.000000,14.447987,332.665200,5.125572,30.986240,13.773760,138.929560,0,0,0,0,0

87,21:30-21:45,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,33.549463,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,3.178560,1.435168,0.000000,0.000000,11.591370,5.160923,24.626281,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,39.974024,46.925573,0.000000,14.447987,332.665200,5.267163,30.986240,13.773760,138.929560,0,0,0,0,0

88,21:45-22:00,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,33.549463,48.228072,122.297504,0.000000,0.000000,117.009536,6.667871,77.227450,31.901184,43.201243,0.000000,9.835863,56.997748,11.104733,18.937860,1.435168,0.000000,0.000000,11.591370,5.160923,24.626281,175.325462,0.000000,0.000000,8.179782,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,43.971428,46.925573,0.000000,14.447987,332.665200,5.408753,30.986240,13.773760,138.929560,0,0,0,0,0

89,22:00-22:15,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,33.549463,48.228072,122.297504,0.000000,0.000000,117.009536,6.667871,77.227450,31.901184,43.201243,0.000000,9.835863,56.997748,11.104733,18.937860,1.435168,0.000000,0.000000,11.591370,5.160923,21.547996,175.325462,0.000000,0.000000,8.179782,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,43.971428,46.925573,0.000000,14.447987,332.665200,5.522026,30.986240,13.773760,138.929560,0,0,0,0,0

90,22:15-22:30,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,33.549463,48.228072,122.297504,0.000000,0.000000,117.009536,6.667871,77.227450,31.901184,43.201243,0.000000,9.835863,56.997748,11.104733,18.937860,1.435168,0.000000,0.000000,11.591370,5.160923,21.547996,175.325462,0.000000,0.000000,8.179782,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,43.971428,46.925573,0.000000,14.447987,332.665200,5.691934,30.986240,13.773760,138.929560,0,0,0,0,0

91,22:30-22:45,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,33.549463,48.228072,122.297504,0.000000,0.000000,117.009536,6.667871,77.227450,31.901184,43.201243,0.000000,9.835863,56.997748,11.104733,18.937860,1.435168,0.000000,0.000000,11.591370,5.160923,16.930568,175.325462,0.000000,0.000000,8.179782,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,18.145411,43.971428,46.925573,0.000000,14.447987,332.665200,3.539760,30.986240,13.773760,138.929560,0,0,0,0,0

92,22:45-23:00,122.692416,399.766624,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,11.318883,46.715035,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,0.000000,1.435168,0.000000,0.000000,11.591370,5.160923,16.930568,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,9.011610,39.974024,46.925573,0.000000,14.447987,332.665200,3.596396,30.986240,13.773760,138.929560,0,0,0,0,0

93,23:00-23:15,122.692416,396.750364,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,0.000000,0.000000,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,0.000000,1.435168,0.000000,0.000000,11.591370,5.160923,16.930568,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,39.974024,46.925573,0.000000,14.447987,332.665200,4.247712,30.986240,13.773760,138.929560,0,0,0,0,0

94,23:15-23:30,122.692416,396.750364,0.000000,68.460141,660.288961,90.979964,36.739988,26.043946,0.000000,0.000000,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,0.000000,1.435168,0.000000,0.000000,11.591370,5.160923,16.930568,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,39.974024,46.925573,0.000000,14.447987,332.665200,4.247712,30.986240,13.773760,138.929560,0,0,0,0,0

95,23:30-23:45,122.692416,311.988764,0.000000,68.460141,656.128950,90.979964,36.739988,26.043946,0.000000,0.000000,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,0.000000,1.435168,0.000000,0.000000,11.591370,5.160923,21.547996,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,39.974024,46.925573,0.000000,14.447987,332.665200,4.530893,30.986240,13.773760,138.929560,0,0,0,0,0

96,23:45-24:00,122.692416,215.668764,0.000000,68.460141,656.128950,90.979964,36.739988,26.043946,0.000000,0.000000,122.297504,0.000000,0.000000,117.009536,6.497280,77.227450,31.901184,41.934007,0.000000,9.835863,56.210797,11.104733,0.000000,1.435168,0.000000,0.000000,11.591370,5.160923,21.547996,173.339836,0.000000,0.000000,8.033715,40.597031,0.000000,0.000000,1.126465,41.410183,0.000000,65.488818,0.000000,0.000000,39.974024,46.925573,0.000000,14.447987,332.665200,4.530893,30.986240,13.773760,138.929560,0,0,0,0,0

