Block,Time,BSIUL,CHAMERA1,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SEWA2,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,DULHASTI,KOLDAM,SALAL,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TAPS-II,VSTPS V,VSTPS I,KSTPS7,SIPAT I,VSTPS IV,VSTPS III,MOUDA,VSTPS II,LARA-I,KAPS,KAWAS-zLIQ,GANDHAR-RLNG,GADARWARA-I,SIPAT II,KHARGONE-I,KAWAS-ComGas,KSTPS I&II,MOUDA_II,SOLAPUR,KAWAS-APM,KAWAS-NAPM,GANDHAR-ComGas,SASAN,GANDHAR-APM,KAWAS-RLNG,GANDHAR-NAPM
61,15:00-15:15,6.5538,0,147.214156,0.1281,4.233847,22.444045,44.326064,2.392833,48.576,1.095843,25.782105,31.561589,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,73.570244,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.03,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.88,0.54,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.377437,0.019526,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

62,15:15-15:30,6.5538,0,147.214156,0.1281,4.233847,22.444045,44.326064,2.392833,48.576,1.095843,38.673157,31.561589,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,73.570244,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.03,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.88,0.54,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019526,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

63,15:30-15:45,6.5538,0,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.095843,51.564209,32.639302,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,73.570244,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.03,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.88,0.54,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019526,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

64,15:45-16:00,6.5538,0,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.095843,51.564209,32.639302,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,73.570244,0,0,0,6.486938,84.3302,0,3.03,3.57,3.78,1.03,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.88,0.54,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019526,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

65,16:00-16:15,6.5538,0,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.095843,51.564209,32.639302,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,73.570244,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.03,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.54,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019526,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

66,16:15-16:30,6.5538,0,147.214156,0,4.233847,22.444045,44.326064,2.392833,52.992,1.095843,51.564209,32.639302,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,73.570244,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.03,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.54,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019526,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

67,16:30-16:45,6.5538,7.031,147.214156,0,4.233847,22.444045,44.326064,2.392833,52.992,1.095843,51.564209,32.639302,27.350811,18.108732,15.349422,0,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,73.570244,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.03,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.54,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019526,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

68,16:45-17:00,6.5538,14.04936,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.095843,51.564209,32.639302,27.350811,18.108732,4.698803,0,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,0,0,95.888555,122.432091,128.451291,18.910588,0,36.022,0,65.267821,0,3.734724,28.632886,6.22454,0,73.570244,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.03,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.54,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019526,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

69,17:00-17:15,6.5538,28.09872,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.095843,51.564209,32.639302,27.350811,18.108732,10.963873,0,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,0,0,95.888555,122.432091,128.451291,18.910588,0,61.586,0,65.267821,0,3.734724,28.632886,6.22454,0,73.570244,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.03,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019526,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

70,17:15-17:30,6.5538,28.09872,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.095843,51.564209,32.639302,27.350811,18.108732,10.963873,0,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,0.663309,0,95.888555,122.432091,128.451291,18.910588,0,83.664,21.51372,65.267821,0,3.734724,28.632886,6.22454,0,73.570244,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.03,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019526,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

71,17:30-17:45,6.5538,28.09872,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.095843,51.564209,32.639302,27.350811,18.108732,10.963873,0,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,1.326619,0,95.888555,122.432091,128.451291,18.910588,0,83.664,43.02744,65.267821,0,3.734724,28.632886,6.22454,0,73.570244,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.08,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019526,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

72,17:45-18:00,6.5538,28.09872,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.095843,51.564209,32.639302,27.350811,18.108732,10.963873,0,691.093984,0,667.076637,4.225255,9.137237,47.497893,0,1.989928,0,95.888555,122.432091,128.451291,18.910588,1.621209,61.586,64.54116,65.267821,0,3.734724,28.632886,6.22454,0,73.570244,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.08,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019526,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

73,18:00-18:15,6.5538,28.09872,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,50.047615,32.639302,27.350811,18.108732,10.963873,0,691.093984,10.456189,667.076637,4.225255,9.137237,47.497893,0,2.416341,0,95.888555,122.432091,128.451291,18.910588,1.621209,48.804,78.525078,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.08,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019685,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

74,18:15-18:30,13.09,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,14.096408,11.155202,691.093984,20.912378,667.076637,4.225255,9.137237,47.497893,0,2.973048,0,95.888555,122.432091,128.451291,37.821176,4.125078,48.804,96.81174,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.08,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019685,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

75,18:30-18:45,12.87,42.14808,147.214156,6.2769,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,30.855472,22.33242,691.093984,31.368567,667.076637,4.225255,18.274474,47.497893,0,3.802184,0,95.888555,122.432091,128.451291,37.821176,5.349991,48.804,123.70389,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.08,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019685,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

76,18:45-19:00,19.6614,42.14808,147.214156,6.2769,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,4.225255,35.65751,47.497893,0,4.299666,0,95.888555,122.432091,128.451291,56.92678,7.133322,48.804,139.83918,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.08,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019685,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

77,19:00-19:15,19.6614,42.14808,147.214156,6.2769,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,4.225255,35.65751,47.497893,0,4.797148,0,95.888555,122.432091,128.451291,56.92678,7.133322,48.804,155.97447,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.08,0,0.11,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019843,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

78,19:15-19:30,19.6614,42.14808,147.214156,6.2769,4.233847,22.444045,44.326064,2.392833,52.992,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,4.225255,35.65751,47.497893,3.668474,4.832683,0,95.888555,122.432091,128.451291,56.92678,7.133322,48.804,159.416665,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.08,0,0.11,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019843,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

79,19:30-19:45,19.6614,42.14808,147.214156,6.2769,4.233847,22.444045,44.326064,2.392833,52.992,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,4.225255,35.65751,47.497893,19.076066,4.832683,0,95.888555,122.432091,128.451291,56.92678,7.133322,48.804,159.416665,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.14,0,0.11,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019843,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

80,19:45-20:00,19.6614,42.14808,147.214156,6.405,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,4.225255,35.65751,47.497893,19.076066,4.832683,0,95.888555,122.432091,128.451291,56.92678,7.133322,48.804,159.416665,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,86.924976,0,3.03,3.57,3.78,1.17,0,0.11,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.411134,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019843,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

81,20:00-20:15,19.6614,42.14808,147.214156,6.405,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,4.225255,35.65751,47.497893,38.152132,4.832683,0,95.888555,122.432091,128.451291,56.92678,7.133322,48.804,159.416665,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,89.519751,0,3.03,3.57,3.78,1.19,0,0.11,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019843,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

82,20:15-20:30,19.6614,42.14808,147.214156,0.3843,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,4.225255,35.65751,47.497893,38.152132,4.086459,0,95.888555,122.432091,128.451291,56.92678,7.133322,48.804,132.847221,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,89.519751,0,3.03,3.57,3.78,1.23,0,0.11,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.5,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.336121,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019843,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

83,20:30-20:45,19.6614,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,33.499365,691.093984,41.824756,667.076637,4.225255,35.65751,47.497893,38.152132,3.968011,0,95.888555,122.432091,128.451291,56.92678,6.953188,48.804,129.08232,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,89.519751,0,3.03,3.57,3.78,1.25,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.51,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019843,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

84,20:45-21:00,6.5538,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,30.855472,23.518394,691.093984,20.912378,667.076637,4.225255,27.85743,47.497893,38.152132,3.138875,0,95.888555,122.432091,128.451291,56.92678,5.043763,48.804,102.19017,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,89.519751,0,3.03,3.57,3.78,1.28,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.51,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.019843,2.674033,3.487597,1.759081,0,0,0.013657,348.975,0,0,0

85,21:00-21:15,6.5538,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,30.855472,23.518394,691.093984,18.184676,667.076637,4.225255,27.85743,47.497893,7.336948,3.138875,0,95.888555,122.432091,128.451291,56.92678,5.043763,36.022,102.19017,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,89.519751,0,3.03,3.57,3.78,1.31,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.51,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.020002,2.674033,3.487597,1.759081,0,0,0.013841,348.975,0,0,0

86,21:15-21:30,6.5538,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,30.855472,23.518394,691.093984,8.637721,667.076637,4.225255,27.85743,47.497893,3.668474,3.138875,0,95.888555,122.432091,128.451291,56.92678,5.043763,36.022,102.19017,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,89.519751,0,3.03,3.57,3.78,1.33,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.51,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.020002,2.674033,3.487597,1.759081,0,0,0.013841,348.975,0,0,0

87,21:30-21:45,6.5538,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,23.518394,691.093984,0,667.076637,4.225255,27.85743,47.497893,0,3.138875,0,95.888555,122.432091,128.451291,56.92678,5.043763,36.022,102.19017,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,89.519751,0,3.03,3.57,3.78,1.37,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.51,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.020002,2.674033,3.487597,1.759081,0,0,0.013841,348.975,0,0,0

88,21:45-22:00,13.1076,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,23.518394,691.093984,0,667.076637,4.225255,27.85743,47.497893,0,3.138875,0,95.888555,122.432091,128.451291,56.92678,5.313965,36.022,102.19017,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,89.519751,0,3.03,3.57,3.78,1.4,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.51,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.020002,2.674033,3.487597,1.759081,0,0,0.013841,348.975,0,0,0

89,22:00-22:15,19.6614,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,33.499365,691.093984,0,667.076637,4.225255,28.971727,47.497893,0,2.973048,0,95.888555,122.432091,128.451291,56.92678,7.133322,36.022,96.81174,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,90.817139,0,3.03,3.57,3.78,1.47,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.53,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.020002,2.674033,3.487597,1.759081,0,0,0.013841,348.975,0,0,0

90,22:15-22:30,19.6614,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,33.499365,691.093984,0,667.076637,4.225255,28.971727,47.497893,0,2.973048,0,95.888555,122.432091,128.451291,56.92678,7.133322,36.022,96.81174,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,90.817139,0,3.03,3.57,3.78,1.47,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.53,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.020002,2.674033,3.487597,1.759081,0,0,0.013841,348.975,0,0,0

91,22:30-22:45,19.6614,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,33.499365,691.093984,0,667.076637,4.225255,28.971727,47.497893,0,2.973048,0,95.888555,122.432091,128.451291,56.92678,7.133322,36.022,96.81174,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,90.817139,0,3.03,3.57,3.78,1.47,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.53,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.020161,2.674033,3.487597,1.759081,0,0,0.013841,348.975,0,0,0

92,22:45-23:00,19.6614,42.14808,147.214156,0,4.233847,22.444045,44.326064,2.392833,48.576,1.116916,51.564209,32.639302,27.350811,18.108732,46.424172,33.499365,691.093984,0,667.076637,4.225255,28.971727,47.497893,0,2.973048,0,95.888555,122.432091,128.451291,56.92678,7.133322,36.022,96.81174,65.267821,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,6.486938,90.817139,0,3.03,3.57,3.78,1.43,0,0.1,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.51,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,3.518163,2.665275,1.946241,1.9248,1.929632,4.228905,1.140171,0,0.001107,4.26444,1.857394,3.518163,0.020161,2.674033,3.487597,1.759081,0,0,0.013841,348.975,0,0,0

