Block,Time,SEWA2,SINGRAULI,DULHASTI,SINGRAULI_HYDRO,KOLDAM,RIHAND3,JHAJJAR,RIHAND2,UNCHAHAR2,BSIUL,URI2,AURY_CRF,DADRT2,AURY_GF,CHAMERA3,UNCHAHAR4,DADRI_GF,ANTA_LF,NAPP,ANTA_CRF,AURY_RF,DADRI_RF,TANAKPUR,CHAMERA1,ANTA_GF,KOTESHWR,CHAMERA2,PARBATI3,ANTA_RF,UNCHAHAR3,UNCHAHAR1,SALAL,TANDA2,DADRI_CRF,RAPPC,DADRI_LF,TEHRI,NJPC,URI,KISHANGANGA,DHAULIGNGA,RAPPB,RIHAND1,RAMPUR,AURY_LF,BRBCL,FSTPP I & II,KHSTPP-II,SASAN,KHSTPP-I,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,120.815175,0.000000,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,16.046622,0.000000,653.669284,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.616161,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,18.492336,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,16.046622,0.000000,653.669284,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.658697,0.000000,653.669284,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,7.505678,0.000000,653.669284,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,18.309803,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,7.505678,0.000000,631.272577,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,1.341413,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,17.866277,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,379.496879,113.636250,40.779276,0.000000,16.046622,0.000000,578.180759,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,22.408443,18.398827,2.459257,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,307.346879,113.636250,40.779276,0.000000,16.046622,0.000000,578.180759,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,22.408443,18.398827,2.459257,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,254.930000,113.636250,40.779276,0.000000,16.046622,0.000000,578.180759,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,22.786894,18.545147,2.459257,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,5.310240,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,265.043121,113.636250,36.193326,0.000000,16.046622,0.000000,578.180759,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,22.786894,18.545147,2.459257,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,36.640656,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,274.170000,113.636250,36.193326,0.000000,16.046622,0.000000,578.180759,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,22.786894,18.545147,2.459257,0.000000,0.000000,52.249298,0.000000,13.575744,0.000000,36.640656,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,232.804000,113.636250,36.193326,0.000000,9.058577,0.000000,578.180759,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,22.786894,18.545147,2.459257,0.000000,0.000000,52.249298,0.000000,13.575744,0.000000,5.310240,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,232.804000,113.636250,36.193326,0.000000,9.058577,0.000000,523.558880,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,13.575744,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,232.804000,113.636250,36.193326,0.000000,9.058577,0.000000,500.586320,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,27.272700,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,232.804000,113.636250,36.193326,0.000000,9.058577,0.000000,430.052480,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,27.272700,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,232.804000,113.636250,36.193326,0.000000,9.058577,0.000000,396.190080,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,41.818140,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,232.804000,113.636250,36.193326,0.000000,9.058577,0.000000,397.190560,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,41.818140,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,232.804000,113.636250,36.193326,0.000000,9.058577,0.000000,410.158320,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,41.818140,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,232.804000,113.636250,36.193326,0.000000,9.058577,0.000000,438.094800,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,41.818140,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,232.804000,113.636250,36.193326,0.000000,9.058577,0.000000,460.001205,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,42.545412,0.000000,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,252.044000,113.636250,36.193326,0.000000,4.658697,0.000000,523.443440,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,22.786894,18.545147,2.459257,0.000000,0.000000,52.249298,0.000000,42.545412,22.502046,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,288.600000,113.636250,36.193326,0.000000,4.658697,0.000000,559.999440,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,22.786894,18.545147,2.459257,0.000000,0.000000,52.249298,0.000000,42.545412,45.004092,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,120.815175,31.705311,0.772929,0.000000,59.480460,332.455554,113.636250,40.779276,0.000000,4.399880,0.000000,578.180759,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,0.000000,0.000000,17.073576,3.205865,0.000000,0.000000,25.387276,20.990840,2.459257,0.000000,0.000000,52.249298,0.000000,42.545412,67.415036,3.186144,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.382001,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,120.815175,31.705311,0.772929,0.000000,59.480460,398.319136,113.636250,40.779276,1.058200,4.399880,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,6.763822,0.000000,25.610364,12.566991,0.000000,0.000000,25.387276,20.990840,12.296284,0.000000,0.000000,52.249298,0.000000,42.545412,90.008183,3.186144,0.000000,7.624812,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

71,17:30-17:45,15.203494,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,18.819029,4.399880,0.000000,651.816869,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,13.375648,0.000000,34.147152,25.339157,0.000000,0.000000,25.387276,20.990840,53.656512,0.000000,0.000000,52.249298,0.000000,42.545412,112.510229,6.372288,0.000000,16.520426,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

72,17:45-18:00,15.203494,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,18.819029,4.399880,0.000000,587.960740,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.369697,21.279440,0.000000,34.147152,25.339157,0.000000,0.000000,25.387276,20.990840,53.656512,0.000000,0.000000,52.249298,0.000000,42.545412,112.510229,6.372288,0.000000,25.416040,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

73,18:00-18:15,15.203494,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,14.673001,4.399880,0.000000,593.572759,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,25.079340,0.000000,34.147152,25.339157,0.000000,0.000000,25.387276,20.990840,53.656512,0.000000,0.000000,52.249298,0.000000,42.545412,112.510229,6.372288,0.000000,25.416040,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

74,18:15-18:30,15.203494,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,13.609510,4.399880,0.000000,616.842577,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,25.079340,0.000000,34.147152,25.339157,0.000000,0.000000,25.387276,20.990840,53.656512,0.000000,0.000000,52.249298,0.000000,42.545412,112.510229,8.496384,0.000000,25.416040,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

75,18:30-18:45,15.203494,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,12.546019,4.399880,0.000000,611.813337,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,25.079340,0.000000,34.147152,25.339157,0.000000,0.000000,25.387276,20.990840,53.656512,0.000000,0.000000,52.249298,0.000000,41.818140,112.510229,36.640656,0.000000,25.543120,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

76,18:45-19:00,15.203494,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,12.546019,4.399880,0.000000,607.003337,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,25.079340,0.000000,34.147152,25.339157,0.000000,0.000000,25.387276,20.990840,53.656512,0.000000,0.000000,52.249298,0.000000,41.818140,112.510229,36.640656,0.000000,16.520426,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,120.815175,31.705311,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.399880,0.000000,631.053337,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,13.515484,0.000000,18.022108,12.669578,0.000000,0.000000,25.387276,20.990840,12.296284,0.000000,0.000000,52.249298,0.000000,41.818140,90.008183,6.372288,0.000000,7.878972,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.399880,0.000000,631.053337,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,6.079840,0.000000,8.536788,3.205865,0.000000,0.000000,25.387276,20.990840,2.459257,0.000000,0.000000,52.249298,0.000000,41.818140,44.639686,4.885421,0.000000,7.878972,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.399880,0.000000,631.053337,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,2.459257,0.000000,0.000000,52.249298,0.000000,41.818140,22.137640,4.885421,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.399880,0.000000,631.053337,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,2.459257,0.000000,0.000000,52.249298,0.000000,27.272700,13.574109,4.885421,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.399880,0.000000,583.172577,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,2.459257,0.000000,0.000000,52.249298,0.000000,27.272700,0.000000,4.885421,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.399880,0.000000,583.172577,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,2.459257,0.000000,0.000000,52.249298,0.000000,27.272700,0.000000,4.885421,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.399880,0.000000,579.027319,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,2.459257,0.000000,0.000000,52.249298,0.000000,27.272700,0.000000,11.151504,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.399880,0.000000,579.027319,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,2.459257,0.000000,0.000000,52.249298,0.000000,27.272700,0.000000,11.151504,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.399880,0.000000,579.027319,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,2.459257,0.000000,0.000000,52.249298,0.000000,13.575744,0.000000,11.151504,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.399880,0.000000,579.027319,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,2.459257,0.000000,0.000000,52.249298,0.000000,13.575744,0.000000,11.151504,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,418.620649,113.636250,40.779276,0.000000,4.399880,0.000000,579.027319,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,2.459257,0.000000,0.000000,52.249298,0.000000,13.575744,0.000000,11.151504,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,120.815175,15.852656,0.772929,0.000000,59.480460,410.455770,113.636250,40.779276,0.000000,4.399880,0.000000,579.027319,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,25.387276,20.990840,2.459257,0.000000,0.000000,52.249298,0.000000,13.575744,0.000000,11.151504,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,17.450776,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,341.510000,113.636250,30.560527,0.000000,4.399880,0.000000,579.027319,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.492929,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,11.151504,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,12.753330,122.319166,402.856740,30.739171,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,288.600000,113.636250,30.560527,0.000000,4.399880,0.000000,579.027319,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.492929,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,11.151504,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,12.753330,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,232.804000,113.636250,36.193326,0.000000,4.529288,0.000000,579.027319,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.492929,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,6.372288,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,232.804000,113.636250,32.456675,0.000000,4.529288,0.000000,579.027319,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.492929,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,6.372288,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,18.113958,15.798445,141.664986,402.856740,33.476936,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,232.804000,113.636250,30.560527,0.000000,7.117453,0.000000,509.282319,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,6.372288,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,12.753330,105.512930,402.856740,27.045860,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,232.804000,113.636250,30.560527,0.000000,7.117453,0.000000,428.090000,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,19.808061,15.953135,2.459257,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,6.372288,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,12.753330,124.858750,402.856740,29.784290,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,230.880000,113.636250,24.194300,0.000000,7.117453,0.000000,360.750000,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,15.392000,13.468000,2.459257,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,6.372288,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,19.240016,12.286497,124.858750,402.856740,29.784290,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,120.815175,1.851369,0.772929,0.000000,59.480460,230.880000,113.636250,24.194300,0.000000,7.117453,0.000000,360.750000,0.000000,0.000000,0.000000,0.000000,0.000000,41.815831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.536788,0.000000,0.000000,0.000000,15.392000,13.468000,2.459257,0.000000,0.000000,52.249298,0.000000,0.000000,0.000000,6.372288,0.000000,0.000000,0.000000,83.694000,0.000000,0.000000,18.612042,10.139477,124.858750,402.856740,29.784290,0.000000,0,0,0,0,0

