Block,Time,DHAULIGNGA,DADRI_RF,ANTA_RF,ANTA_LF,NAPP,RAMPUR,KOLDAM,TANAKPUR,CHAMERA1,RIHAND3,CHAMERA3,AURY_GF,AURY_LF,SEWA2,PARBATI3,DADRI_GF,KISHANGANGA,SINGRAULI_HYDRO,NJPC,DADRT2,AURY_RF,ANTA_CRF,URI2,UNCHAHAR3,RAPPC,RIHAND2,DADRI_LF,RIHAND1,SALAL,JHAJJAR,URI,CHAMERA2,UNCHAHAR4,ANTA_GF,AURY_CRF,SINGRAULI,DULHASTI,UNCHAHAR1,TANDA2,KOTESHWR,BSIUL,RAPPB,TEHRI,DADRI_CRF,UNCHAHAR2,FSTPP I & II,KHSTPP-I,TALA,BRBCL,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,367.151994,0.000000,0.000000,30.862748,18.742402,32.748337,120.113766,0.000000,93.726924,77.988966,247.716536,12.793594,46.836284,2.528685,0.000000,0.000000,144.844329,38.097125,8.074507,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,30.247462,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,367.151994,0.000000,0.000000,30.862748,18.742402,32.748337,120.113766,0.000000,93.726924,76.653616,245.785136,34.116250,46.836284,2.528685,0.000000,0.000000,144.844329,38.097125,8.074507,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,30.247462,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,367.151994,0.000000,0.000000,30.862748,18.742402,32.748337,120.113766,0.000000,93.726924,76.653616,245.785136,34.116250,46.836284,2.528685,0.000000,0.000000,144.844329,38.097125,8.074507,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,30.247462,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,370.049094,0.000000,0.000000,32.405886,18.935542,32.748337,120.113766,0.000000,93.726924,76.653616,245.785136,34.116250,46.836284,2.528685,0.000000,0.000000,144.844329,38.097125,9.233347,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,30.247462,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,370.049094,0.000000,0.000000,32.405886,18.935542,32.748337,120.113766,0.000000,93.726924,76.653616,245.785136,34.116250,46.836284,2.528685,0.000000,0.000000,144.844329,38.097125,9.233347,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,30.247462,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,370.049094,0.000000,0.000000,32.405886,15.318223,32.748337,120.113766,0.000000,93.726924,76.653616,245.785136,34.116250,46.836284,2.528685,0.000000,0.000000,144.844329,38.097125,7.736899,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,24.640705,15.099106,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,370.049094,0.000000,0.000000,32.405886,15.318223,32.748337,120.113766,0.000000,93.726924,76.653616,245.785136,34.116250,46.836284,2.528685,0.000000,0.000000,144.844329,38.097125,7.736899,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,24.640705,15.099106,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,370.049094,0.000000,0.000000,32.405886,15.318223,32.748337,120.113766,0.000000,93.726924,76.653616,245.785136,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,7.736899,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,38.763777,15.099106,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,11.200881,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,370.049094,0.000000,0.000000,32.405886,18.935542,32.748337,120.113766,0.000000,93.726924,76.653616,245.785136,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,9.233347,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,38.763777,15.099106,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,11.200881,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,370.049094,0.000000,0.000000,32.405886,18.935542,32.748337,120.113766,0.000000,93.726924,76.653616,245.785136,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,9.233347,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,38.763777,17.881674,40.187026,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,11.200881,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,370.049094,0.000000,0.000000,32.405886,18.935542,32.748337,120.113766,0.000000,93.726924,76.653616,245.785136,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,9.233347,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,38.763777,20.086560,40.187026,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,11.200881,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,370.049094,0.000000,0.000000,32.405886,23.944145,32.748337,120.113766,0.000000,93.726924,76.653616,250.613636,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,55.615157,10.186010,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,38.763777,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,11.200881,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,370.049094,0.000000,0.000000,32.405886,23.944145,32.748337,120.113766,0.000000,93.726924,76.653616,276.687536,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,55.615157,10.186010,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,38.763777,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,11.200881,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,413.505594,0.000000,0.000000,36.590874,23.944145,32.748337,120.113766,0.000000,93.726924,76.653616,276.687536,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,55.615157,10.186010,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,38.763777,17.881674,40.187026,0.000000,19.314039,404.406189,126.506700,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,11.200881,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,413.505594,0.000000,0.000000,36.590874,23.944145,32.748337,120.113766,0.000000,93.726924,76.653616,296.001536,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,55.615157,10.186010,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,42.626577,20.086560,44.807592,0.000000,19.314039,404.406189,142.213214,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,11.200881,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,461.790594,0.000000,0.000000,32.405886,23.944145,32.748337,120.113766,0.000000,93.726924,76.653616,296.001536,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,55.615157,10.186010,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,42.626577,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.000000,0.000000,0.000000,27.083056,60.876730,11.200881,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,0.000000,481.104594,0.000000,0.000000,32.405886,23.944145,32.748337,120.113766,0.000000,93.726924,76.653616,315.315536,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,55.615157,10.186010,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,42.626577,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.847731,0.000000,0.000000,27.083056,60.876730,11.200881,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,21.952388,481.104594,0.000000,0.000000,32.405886,23.944145,32.748337,120.113766,0.000000,93.726924,76.653616,315.315536,34.116250,31.224190,2.984013,0.000000,0.000000,144.844329,55.615157,10.186010,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,42.626577,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,23.674144,481.104594,0.000000,0.000000,32.405886,23.944145,32.748337,120.113766,0.000000,93.726924,76.653616,324.972536,34.116250,31.224190,2.984013,0.000000,0.000000,144.844329,55.615157,10.186010,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,42.626577,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.000000,27.083056,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,23.674144,481.104594,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,344.286536,34.116250,31.224190,2.984013,0.000000,0.000000,144.844329,55.615157,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.000000,27.134934,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,23.674144,481.104594,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,344.286536,34.116250,31.224190,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.000000,27.134934,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,23.674144,510.075594,0.000000,0.000000,36.590874,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,392.571536,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,50.090865,0.907221,0.000000,0.000000,27.134934,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,23.674144,510.075594,0.000000,0.000000,36.590874,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,392.571536,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,0.000000,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,50.090865,1.665718,0.000000,1.608180,27.134934,60.876730,22.401763,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,43.043899,558.360594,0.000000,0.000000,36.590874,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,403.194236,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,11.619185,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,50.090865,2.662173,1.809430,1.608180,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,68.870239,558.360594,0.000000,0.000000,36.590874,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,403.194236,34.116250,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,23.238368,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

73,18:00-18:15,9.118605,0.000000,0.000000,0.000000,50.090865,3.732991,1.809430,1.237062,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,96.848772,594.091494,0.000000,0.000000,36.590874,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,393.537236,35.182382,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,23.238368,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

74,18:15-18:30,18.237210,0.000000,0.000000,0.000000,50.090865,4.907916,4.478339,1.237062,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,126.979502,594.091494,0.000000,0.000000,36.590874,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,393.537236,35.182382,46.836284,2.984013,0.000000,0.000000,144.844329,38.097125,10.927039,5.174307,8.906173,0.000000,0.000000,34.857553,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

75,18:30-18:45,42.042848,0.000000,0.000000,0.000000,50.090865,5.934117,6.717508,5.690484,40.702401,60.876730,33.636541,0.000000,0.000000,19.601355,3.683535,0.000000,5.305275,0.752926,153.881939,594.091494,0.000000,0.000000,36.590874,26.690964,32.748337,120.113766,0.000000,93.726924,80.794325,439.890836,35.182382,46.836284,2.984013,0.000000,0.000000,144.844329,57.145687,10.927039,5.174307,10.019445,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

76,18:45-19:00,42.042848,0.000000,0.000000,0.000000,50.090865,5.934117,8.956677,5.690484,40.702401,60.876730,33.636541,0.000000,0.000000,19.601355,5.893656,0.000000,5.305275,0.752926,153.881939,608.576994,0.000000,0.000000,36.590874,26.690964,32.748337,120.113766,0.000000,93.726924,80.794325,438.077347,35.182382,46.836284,2.984013,0.000000,0.000000,144.844329,57.145687,10.927039,5.174307,10.019445,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,142.603181,0,0,0,0,0

77,19:00-19:15,42.042848,0.000000,0.000000,0.000000,50.090865,5.934117,8.956677,5.690484,40.702401,60.876730,33.636541,0.000000,0.000000,19.601355,37.849056,0.000000,5.305275,0.752926,153.881939,642.376494,0.000000,0.000000,36.590874,26.690964,32.748337,120.113766,0.000000,93.726924,80.794325,435.992305,35.182382,46.836284,2.988442,0.000000,0.000000,144.844329,57.145687,10.927039,5.174307,10.019445,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

78,19:15-19:30,42.042848,0.000000,0.000000,0.000000,50.090865,5.934117,8.956677,5.690484,40.702401,60.876730,33.636541,0.000000,0.000000,19.601355,37.849056,0.000000,5.305275,0.752926,153.881939,647.204994,0.000000,0.000000,36.590874,26.690964,32.748337,120.113766,0.000000,93.726924,80.794325,435.992305,35.182382,46.836284,2.988442,0.000000,0.000000,144.844329,57.145687,10.927039,5.174307,10.019445,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

79,19:30-19:45,42.042848,0.000000,0.000000,0.000000,50.090865,5.934117,8.956677,5.690484,40.702401,60.876730,33.636541,0.000000,0.000000,19.601355,37.849056,0.000000,5.305275,0.752926,153.881939,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,93.726924,80.794325,435.992305,34.116250,46.836284,2.988442,0.000000,0.000000,144.844329,57.145687,10.927039,5.174307,18.925618,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

80,19:45-20:00,42.042848,0.000000,0.000000,0.000000,50.090865,5.934117,8.956677,5.690484,40.702401,60.876730,33.636541,0.000000,0.000000,19.601355,37.849056,0.000000,5.305275,0.752926,153.881939,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,93.726924,80.794325,435.992305,34.116250,46.836284,2.988442,0.000000,0.000000,144.844329,57.145687,10.927039,5.174307,18.925618,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

81,20:00-20:15,42.042848,0.000000,0.000000,0.000000,50.090865,5.934117,8.956677,5.690484,40.702401,60.876730,33.636541,0.000000,0.000000,19.601355,37.849056,0.000000,5.305275,0.752926,153.881939,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,93.726924,80.794325,535.459405,34.116250,46.836284,2.988442,0.000000,0.000000,144.844329,57.145687,10.927039,5.174307,18.925618,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

82,20:15-20:30,42.042848,0.000000,0.000000,0.000000,50.090865,5.131004,8.956677,5.690484,40.702401,60.876730,33.636541,0.000000,0.000000,19.601355,37.849056,0.000000,5.305275,0.752926,132.898038,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,93.726924,80.794325,439.890836,34.116250,46.836284,2.988442,0.000000,0.000000,144.844329,57.145687,10.927039,5.174307,18.925618,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

83,20:30-20:45,20.972792,0.000000,0.000000,0.000000,50.090865,4.982279,8.481702,0.000000,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,5.893656,0.000000,5.305275,0.752926,129.131697,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,439.890836,34.116250,46.836284,2.988442,0.000000,0.000000,144.844329,19.048563,10.927039,5.174307,8.906173,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

84,20:45-21:00,20.972792,0.000000,0.000000,0.000000,50.090865,4.030442,8.481702,0.000000,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,3.683535,0.000000,5.305275,0.752926,104.381455,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,439.890836,34.116250,46.836284,2.988442,0.000000,0.000000,144.844329,19.048563,10.927039,5.174307,8.906173,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

85,21:00-21:15,20.972792,0.000000,0.000000,0.000000,50.090865,4.030442,8.481702,0.000000,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,104.381455,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,439.890836,34.116250,46.836284,2.988442,0.000000,0.000000,144.844329,19.048563,10.927039,5.174307,8.906173,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

86,21:15-21:30,20.972792,0.000000,0.000000,0.000000,50.090865,4.030442,8.572173,0.000000,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,104.381455,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,93.726924,76.653616,439.890836,34.116250,46.836284,2.988442,0.000000,0.000000,144.844329,19.048563,10.927039,5.174307,8.906173,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

87,21:30-21:45,20.972792,0.000000,0.000000,0.000000,50.090865,5.131004,8.956677,0.000000,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,132.898038,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,45.844691,76.653616,439.890836,35.182382,46.836284,2.988442,0.000000,0.000000,144.844329,32.627559,10.927039,5.174307,8.906173,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

88,21:45-22:00,31.003257,0.000000,0.000000,0.000000,50.090865,5.458198,8.956677,3.958597,40.702401,60.876730,33.636541,0.000000,0.000000,19.601355,0.000000,0.000000,5.305275,0.752926,141.291598,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,45.844691,80.794325,439.890836,35.182382,46.836284,2.988442,0.000000,0.000000,144.844329,57.145687,10.927039,5.174307,28.388426,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

89,22:00-22:15,31.532136,0.000000,0.000000,0.000000,50.090865,5.815138,8.956677,3.958597,40.702401,60.876730,33.636541,0.000000,0.000000,19.601355,0.000000,0.000000,5.305275,0.752926,150.653646,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,45.844691,80.794325,439.890836,35.182382,46.836284,2.988442,0.000000,0.000000,144.844329,57.145687,10.927039,5.174307,28.388426,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

90,22:15-22:30,31.532136,0.000000,0.000000,0.000000,50.090865,5.398708,8.956677,3.958597,40.702401,60.876730,33.636541,0.000000,0.000000,19.601355,0.000000,0.000000,5.305275,0.752926,139.892671,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,45.844691,80.794325,439.890836,35.182382,46.836284,2.988442,0.000000,0.000000,144.844329,57.145687,10.927039,5.174307,28.388426,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

91,22:30-22:45,31.532136,0.000000,0.000000,0.000000,50.090865,5.131004,8.956677,3.958597,40.702401,60.876730,33.636541,0.000000,0.000000,19.601355,0.000000,0.000000,5.305275,0.752926,132.898038,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,45.844691,80.794325,340.354081,35.182382,46.836284,2.988442,0.000000,0.000000,144.844329,57.145687,10.927039,5.174307,28.388426,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

92,22:45-23:00,18.237210,0.000000,0.000000,0.000000,50.090865,4.982279,7.916255,0.000000,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,129.131697,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,45.844691,76.653616,435.992305,35.182382,46.836284,2.988442,0.000000,0.000000,144.844329,32.627559,10.927039,5.174307,8.906173,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,50.090865,4.565850,5.891956,0.000000,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,118.370722,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,45.844691,76.653616,435.992305,35.182382,46.836284,2.988442,0.000000,0.000000,144.844329,19.048563,10.927039,5.174307,8.906173,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,50.090865,3.316562,4.478339,0.000000,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,86.087798,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,45.844691,76.653616,435.992305,35.182382,46.836284,2.988442,0.000000,0.000000,144.844329,19.048563,10.927039,5.174307,8.906173,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,50.090865,2.483703,4.478339,0.000000,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,64.565848,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,45.844691,76.653616,435.992305,35.182382,46.836284,2.988442,0.000000,0.000000,144.844329,19.048563,10.927039,5.174307,8.906173,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,19.314039,404.406189,143.215604,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,50.090865,1.665718,1.865974,0.000000,40.702401,60.876730,33.636541,0.000000,0.000000,18.835677,0.000000,0.000000,5.305275,0.752926,43.043899,660.909049,0.000000,0.000000,33.949023,26.690964,32.748337,120.113766,0.000000,45.844691,76.653616,435.992305,35.182382,46.836284,2.988442,0.000000,0.000000,144.844329,19.048563,10.927039,5.174307,8.906173,0.000000,0.000000,47.092324,0.000000,43.366328,20.086560,44.807592,0.000000,18.578359,404.406189,143.215604,0,0,0,0,0

