Block,Time,BSIUL,CHAMERA2,CHAMERA3,CHAMERA1,URI,URI2,SINGRAULI_HYDRO,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,UNCHAHAR4,TANDA2,KOTESHWR,NAPP,PARBATI3,RAPPB,RAPPC,RIHAND2,SINGRAULI,DADRT2,DHAULIGNGA,DULHASTI,JHAJJAR,KOLDAM,RAMPUR,RIHAND3,SALAL,RIHAND1,NJPC,SEWA2,KISHANGANGA,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
55,13:30-13:45,6.5538,39.51012,29.062808,42.66,41.952,31.6122,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,3.1825,0,52.029,118.125,103.125,686.779958,36.5917,49.436556,653.1525,0,0,123.665625,84.245,92,153.6034,0,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,16.17,15.00135,14.253199,418.77

56,13:45-14:00,6.5538,39.51012,29.062808,42.66,41.952,31.6122,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,3.1825,0,52.029,118.125,103.125,686.779958,36.5917,49.436556,653.1525,0,0,123.665625,84.245,92,153.6034,0,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,16.17,15.00135,14.253199,418.77

57,14:00-14:15,6.5538,39.51012,29.062808,42.66,41.952,31.6122,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,103.125,686.779958,36.5917,49.436556,653.1525,0,0,123.665625,84.245,92,153.6034,0,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,16.17,15.00135,14.253199,418.77

58,14:15-14:30,6.5538,39.51012,29.062808,42.66,41.952,31.6122,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,103.125,686.779958,36.5917,49.436556,653.1525,0,0,123.665625,84.245,92,153.6034,0,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,16.17,15.00135,14.253199,418.77

59,14:30-14:45,6.5538,39.51012,29.062808,42.66,41.952,31.6122,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,103.125,686.779958,36.5917,49.436556,653.1525,0,0,123.665625,84.245,92,153.6034,0,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,16.17,15.00135,14.253199,418.77

60,14:45-15:00,6.5538,39.51012,29.062808,42.66,41.952,31.6122,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,103.125,686.779958,36.5917,49.436556,653.1525,0,0,123.665625,84.245,92,153.6034,0,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,16.17,15.00135,14.253199,418.77

61,15:00-15:15,6.5538,39.51012,29.062808,42.66,41.952,31.6122,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,118.125,686.779958,36.5917,49.436556,653.1525,0,0,123.665625,84.245,92,153.6034,0,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,19.992,15.00135,14.253199,418.77

62,15:15-15:30,6.5538,39.51012,29.062808,42.66,41.952,31.6122,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,120.75,686.779958,36.5917,49.436556,653.1525,0,0,123.665625,84.245,92,153.6034,0,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,19.992,15.00135,14.253199,418.77

63,15:30-15:45,6.5538,39.51012,29.062808,42.66,41.952,31.6122,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,123.375,686.779958,36.5917,49.436556,653.1525,0,0,123.665625,84.245,92,153.6034,0,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,19.992,15.00135,14.253199,418.77

64,15:45-16:00,6.5538,39.51012,29.062808,42.66,41.952,31.6122,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,126,686.779958,36.5917,49.436556,653.1525,0,0,123.665625,84.245,92,153.6034,0,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,19.992,15.00135,14.253199,418.77

65,16:00-16:15,6.5538,39.51012,29.062808,42.66,43.056,32.41932,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,126,686.779958,36.5917,49.436556,653.1525,0,0,123.665625,84.245,92,153.6034,0,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,19.992,15.00135,14.253199,418.77

66,16:15-16:30,6.5538,39.51012,29.062808,42.66,43.056,32.41932,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,128.25,686.779958,36.5917,49.436556,653.1525,0,0,123.665625,84.245,92,153.6034,5.27868,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,19.992,15.00135,14.253199,418.77

67,16:30-16:45,6.5538,39.51012,29.062808,42.66,43.056,32.41932,0.91824,12.0414,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,129.75,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.245,92,153.6034,5.27868,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,19.992,15.00135,14.253199,418.77

68,16:45-17:00,6.5538,39.51012,29.062808,42.66,43.056,32.41932,0.91824,9.9918,67.536,19.6995,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,131.25,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.245,92,153.6034,5.27868,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,19.992,15.00135,14.253199,418.77

69,17:00-17:15,6.5538,39.51012,29.062808,42.66,48.576,31.6122,0.9565,9.9918,67.536,19.414,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,131.25,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.245,92,153.6034,5.27868,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,19.992,15.00135,14.253199,416.25

70,17:15-17:30,6.5538,39.51012,29.062808,42.66,48.576,31.6122,0.9565,9.9918,67.536,19.414,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,133.5,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.245,92,153.6034,10.55736,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,19.992,15.00135,14.253199,416.25

71,17:30-17:45,13.1076,39.51012,29.062808,42.66,48.576,31.6122,0.9565,9.9918,67.536,19.414,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,136.5,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.245,92,153.6034,10.55736,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,19.992,15.00135,14.253199,412.875

72,17:45-18:00,13.1076,39.51012,29.062808,42.66,48.576,31.6122,0.9565,9.9918,67.536,19.414,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,136.5,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.245,92,153.6034,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,33.0815,147.515625,19.992,15.00135,14.253199,412.875

73,18:00-18:15,13.1076,39.51012,29.062808,42.66,48.576,31.6122,0.9565,9.9918,67.536,19.1285,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,136.5,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.245,92,153.6034,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

74,18:15-18:30,13.1076,39.51012,29.062808,42.66,48.576,31.6122,0.9565,9.9918,67.536,19.1285,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,136.5,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.245,92,153.6034,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

75,18:30-18:45,13.1076,39.51012,29.062808,42.66,41.952,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,35.496,38.7684,3.1825,0,52.029,118.125,138.75,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.245,92,153.6034,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

76,18:45-19:00,13.1076,39.51012,29.062808,42.66,41.952,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,35.496,38.7684,5.092,0,52.029,118.125,138.75,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.245,92,153.6034,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

77,19:00-19:15,13.1076,39.51012,30.5616,42.66,41.952,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,39.44,38.7684,32.700824,0,52.029,118.125,138.75,686.779958,37.5164,49.436556,435.435,0,0,123.665625,84.245,92,154.69245,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

78,19:15-19:30,13.1076,39.51012,30.5616,42.66,41.952,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,39.44,38.7684,32.700824,0,52.029,118.125,138.75,686.779958,37.5164,49.436556,435.435,0,0,123.665625,84.245,92,154.69245,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

79,19:30-19:45,13.1076,39.51012,30.5616,42.66,41.952,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,39.44,38.7684,32.700824,0,52.029,118.125,138.75,686.779958,37.5164,49.436556,435.435,0,0,123.665625,84.5936,92,154.69245,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

80,19:45-20:00,13.1076,39.51012,30.5616,42.66,41.952,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,39.44,38.7684,32.700824,0,52.029,118.125,138.75,686.779958,37.5164,49.436556,435.435,0,0,123.665625,84.5936,92,154.69245,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

81,20:00-20:15,13.1076,39.51012,30.5616,42.66,41.952,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,39.44,38.7684,32.700824,0,52.029,118.125,139.3125,686.779958,37.5164,49.436556,435.435,0,0,123.665625,84.5936,92,154.69245,15.804048,0,0,58.644,0,2.172,0,77.816,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

82,20:15-20:30,13.1076,39.51012,30.5616,42.66,41.952,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,39.44,38.7684,32.700824,0,52.029,118.125,139.3125,686.779958,37.5164,49.436556,435.435,0,0,123.665625,84.5936,92,154.69245,15.804048,0,0,58.644,0,2.172,0,77.816,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

83,20:30-20:45,13.1076,39.51012,30.5616,42.66,48.576,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,39.44,38.7684,3.819,0,52.029,118.125,139.3125,686.779958,37.5164,49.436556,435.435,0,0,123.665625,84.5936,92,154.69245,15.804048,0,0,58.644,0,2.172,0,77.816,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

84,20:45-21:00,13.1076,39.51012,29.062808,42.66,48.576,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,35.496,38.7684,2.546,0,52.029,118.125,139.3125,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.5936,92,153.6034,15.804048,0,0,58.644,0,2.172,0,77.816,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

85,21:00-21:15,13.1076,39.51012,29.062808,42.66,48.576,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,139.3125,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.5936,92,153.6034,15.804048,0,0,58.644,0,2.172,0,78.364,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

86,21:15-21:30,13.1076,39.51012,29.062808,42.66,48.576,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,139.3125,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.5936,92,153.6034,15.804048,0,0,58.644,0,2.172,0,78.364,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

87,21:30-21:45,6.5208,39.51012,29.062808,42.66,41.952,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,139.3125,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.5936,92,153.6034,15.804048,0,0,58.644,0,2.172,0,78.364,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

88,21:45-22:00,13.1076,39.51012,30.5616,42.66,41.952,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,39.44,38.7684,0,0,52.029,118.125,139.3125,686.779958,37.5164,49.436556,435.435,0,0,123.665625,84.5936,92,154.69245,15.804048,0,0,58.644,0,2.172,0,78.364,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

89,22:00-22:15,13.1076,39.51012,30.5616,42.66,48.576,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,39.44,38.7684,0,0,52.029,118.125,139.3125,686.779958,37.5164,49.436556,435.435,0,0,123.665625,84.5936,92,154.69245,15.804048,0,0,58.644,0,2.172,0,78.364,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

90,22:15-22:30,13.1076,39.51012,30.5616,42.66,48.576,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,39.44,38.7684,0,0,52.029,118.125,139.3125,686.779958,37.5164,49.436556,435.435,0,0,123.665625,84.5936,92,154.69245,15.804048,0,0,58.644,0,2.172,0,78.364,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

91,22:30-22:45,13.1076,39.51012,30.5616,42.66,41.952,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,39.44,38.7684,0,0,52.029,118.125,139.3125,686.779958,37.5164,49.436556,435.435,0,0,123.665625,84.5936,92,154.69245,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

92,22:45-23:00,13.1076,39.51012,30.5616,42.66,41.952,31.6122,0.99476,9.9918,67.536,19.1285,42.392196,26.39091,0,0,39.44,38.7684,0,0,52.029,118.125,139.3125,686.779958,37.5164,49.436556,435.435,0,0,123.665625,84.5936,92,154.69245,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,19.992,15.00135,14.253199,412.875

93,23:00-23:15,6.5208,39.51012,29.062808,42.66,41.952,31.6122,0.97563,9.9918,67.536,19.1285,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,139.3125,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.5936,92,153.6034,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,23.52,15.00135,14.253199,412.875

94,23:15-23:30,6.5208,39.51012,29.062808,42.66,41.952,31.6122,0.97563,9.9918,67.536,19.1285,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,139.3125,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.5936,92,153.6034,15.804048,0,0,58.644,0,2.172,0,78.912,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,23.52,15.00135,14.253199,412.875

95,23:30-23:45,6.5208,39.51012,29.062808,42.66,41.952,31.6122,0.97563,9.9918,67.536,19.1285,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,139.3125,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.5936,92,153.6034,15.804048,0,0,58.644,0,2.172,0,63.568,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,23.52,15.00135,14.253199,414.5625

96,23:45-24:00,6.5208,39.51012,29.062808,42.66,41.952,31.6122,0.97563,9.9918,67.536,19.1285,42.392196,26.39091,0,0,35.496,38.7684,0,0,52.029,118.125,139.3125,686.779958,36.5917,49.436556,435.435,0,0,123.665625,84.5936,92,153.6034,15.804048,0,0,58.644,0,2.172,0,63.568,0,0,0,33.6,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,23.52,15.00135,14.253199,414.5625

