Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
6,01:15-01:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,13.3224,85.988,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,26.040333,147.515625,24.99,15.00135,11.12,416.25

7,01:30-01:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,13.3224,85.988,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,26.040333,147.515625,24.99,15.00135,11.12,416.25

8,01:45-02:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,13.3224,85.988,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,26.040333,147.515625,24.99,15.00135,11.12,416.25

9,02:00-02:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,13.3224,85.988,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

10,02:15-02:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,13.3224,85.988,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

11,02:30-02:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,10.55736,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,13.3224,85.988,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

12,02:45-03:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,13.3224,85.988,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

13,03:00-03:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

14,03:15-03:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

15,03:30-03:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

16,03:45-04:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

17,04:00-04:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

18,04:15-04:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.4215,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

19,04:30-04:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.9925,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,24.99,15.00135,11.12,416.25

20,04:45-05:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.9925,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,24.99,15.00135,11.12,416.25

21,05:00-05:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,10.5635,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,24.99,15.00135,11.12,416.25

22,05:15-05:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,10.5635,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,24.99,15.00135,11.12,416.25

23,05:30-05:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.9925,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,24.99,15.00135,11.12,416.25

24,05:45-06:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,5.1987,42.392196,152.9405,92,0,51.0138,38.1276,9.9925,26.622,0,123.665625,45.36,42.14808,0,46.368,12.1695,83.664,0,0,35.7,0,0,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,24.99,15.00135,11.12,416.25

25,06:00-06:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,11.1345,26.622,0,123.665625,45.36,42.14808,0,46.368,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,24.99,15.00135,11.12,416.25

26,06:15-06:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,11.1345,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,24.99,15.00135,11.12,416.25

27,06:30-06:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,12.562,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,24.99,15.00135,11.12,416.25

28,06:45-07:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,12.562,26.622,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,24.99,15.00135,11.12,416.25

29,07:00-07:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,14.846,17.748,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

30,07:15-07:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,14.846,17.748,0,123.665625,45.36,42.14808,0,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

31,07:30-07:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,17.13,17.748,0,123.665625,45.36,28.09872,0,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.522833,147.515625,24.99,15.00135,11.12,416.25

32,07:45:08:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,21.5232,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,17.4155,17.748,0,123.665625,45.36,28.09872,0,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.522833,147.515625,24.99,15.00135,11.12,416.25

33,08:00-08:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,45.36,14.04936,0,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,87.12,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

34,08:15-08:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,45.36,14.04936,0,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,24.826333,147.515625,24.99,15.00135,11.12,416.25

35,08:30-08:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,45.36,14.04936,0,46.368,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,24.99,15.00135,11.12,416.25

36,08:45:09:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,32.82288,0,0,0,139.3125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,45.36,14.04936,0,46.368,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,26.46,15.00135,11.12,416.25

37,09:00:09:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,25.5588,0,0,0,132.8125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,31.5,14.04936,0,38.64,12.1695,83.664,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,26.46,15.00135,9.22,416.25

38,09:15-09:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,25.5588,0,0,0,132.8125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,30.24,14.04936,0,38.64,12.1695,83.664,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,26.46,15.00135,9.22,416.25

39,09:30-09:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,25.5588,0,0,0,132.8125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,30.24,14.04936,0,38.64,12.1695,83.664,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,26.46,15.00135,9.42,416.25

40,09:45-10:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,25.5588,0,0,0,132.8125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,30.24,14.04936,0,38.64,12.1695,83.664,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,25.433333,147.515625,26.46,15.00135,9.42,416.25

41,10:00-10:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,25.5588,0,0,0,132.8125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,30.24,14.04936,6.5208,35.328,12.1695,83.664,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,24.264286,147.515625,26.46,15.00135,9.62,416.25

42,10:15-10:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,25.5588,0,0,0,132.8125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,30.24,14.04936,6.5208,35.328,12.1695,83.664,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,24.264286,147.515625,26.46,15.00135,9.62,416.25

43,10:30-10:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,25.5588,0,0,0,126.8125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,30.24,14.04936,6.5208,33.12,12.1695,83.664,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,25.478286,147.515625,26.46,15.00135,9.62,416.25

44,10:45-11:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,25.5588,0,0,0,126.8125,0,118.125,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,30.24,14.04936,6.5208,33.12,12.1695,83.664,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,25.478286,147.515625,26.46,15.00135,9.62,416.25

45,11:00-11:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,26.904,0,0,0,126.8125,0,108.36,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,15.12,14.04936,13.0416,38.64,12.1695,83.664,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,25.478286,147.515625,26.46,15.00135,9.62,416.25

46,11:15-11:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,26.904,0,0,0,126.8125,0,98.28,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,15.12,14.04936,13.0416,38.64,12.1695,83.664,0,0,0,0,34.65,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,25.478286,147.515625,26.46,15.00135,9.62,416.25

47,11:30-11:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,26.904,0,0,0,126.8125,0,89.46,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,15.12,14.04936,13.0416,46.368,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,29.506857,147.515625,26.46,15.00135,11.12,416.25

48,11:45-12:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,26.904,0,0,0,126.8125,0,89.46,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,15.12,14.04936,13.0416,46.368,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,11.12,416.25

49,12:00-12:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,26.904,0,0,0,126.8125,0,89.46,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,15.12,28.09872,13.0416,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,11.12,416.25

50,12:15-12:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,26.904,0,0,0,126.8125,0,89.46,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,15.12,28.09872,13.0416,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,11.12,416.25

51,12:30-12:45,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,29.5944,0,0,0,126.8125,0,89.46,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,15.12,28.09872,13.0416,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,11.12,416.25

52,12:45-13:00,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,29.5944,0,0,0,126.8125,0,89.46,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,17.748,0,123.665625,15.12,28.09872,13.0416,38.64,12.1695,83.664,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,11.12,416.25

53,13:00-13:15,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,29.5944,0,0,0,126.8125,0,89.46,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,8.874,0,123.665625,15.12,28.09872,13.0416,38.64,12.1695,84.5936,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,11.12,416.25

54,13:15-13:30,29.062808,36.5917,39.51012,686.779957,653.1525,49.436556,26.39091,29.5944,0,0,0,126.8125,0,89.46,0,0,42.392196,152.9405,92,0,51.0138,38.1276,20.556,8.874,0,123.665625,15.12,28.09872,13.0416,38.64,12.1695,84.5936,0,0,0,0,35.7,0,16.833,0,47.241,0,80.008,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,26.46,15.00135,11.12,416.25

