Block,Time,SASAN,RIHAND3,CHAMERA1,AURY_LF,JHAJJAR,ANTA_LF,RAPPB,TANAKPUR,AURY_CRF,UNCHAHAR3,ANTA_GF,DADRT2,SALAL,URI2,UNCHAHAR4,TEHRI,AURY_RF,RIHAND1,SINGRAULI,DADRI_LF,UNCHAHAR1,RIHAND2,AURY_GF,CHAMERA3,KISHANGANGA,KOLDAM,CHAMERA2,UNCHAHAR2,URI,BSIUL,DADRI_RF,SINGRAULI_HYDRO,RAPPC,DADRI_GF,TANDA2,DADRI_CRF,ANTA_RF,NAPP,DHAULIGNGA,KOTESHWR,PARBATI3,ANTA_CRF,SEWA2,RAMPUR,DULHASTI,NJPC,FSTPP I & II,BRBCL,TALA,KHSTPP-I,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,368.997750,122.808722,40.660253,0.000000,115.764000,0.000000,0.000000,11.739917,0.000000,18.421718,0.000000,361.530972,75.105754,36.552984,1.649637,0.000000,0.000000,90.983751,139.486262,0.000000,15.142124,55.935718,0.000000,33.601710,8.046226,3.615112,46.787784,28.946692,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,18.840167,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.836218,42.745857,143.065010,0,0,0,0,0

49,12:00-12:15,368.997750,125.970622,40.660253,0.000000,117.318518,0.000000,0.000000,11.739917,0.000000,19.050992,0.000000,363.723349,75.105754,36.552984,2.137003,0.000000,0.000000,93.533398,144.685995,0.000000,15.547298,58.564811,0.000000,33.601710,8.046226,3.615112,46.787784,29.583394,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,4.121286,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.836218,42.745857,143.065010,0,0,0,0,0

50,12:15-12:30,368.997750,125.970622,40.660253,0.000000,117.318518,0.000000,0.000000,11.739917,0.000000,19.050992,0.000000,363.723349,75.105754,36.552984,2.137003,0.000000,0.000000,93.533398,144.685995,0.000000,15.547298,58.564811,0.000000,33.601710,8.046226,3.615112,46.787784,29.583394,35.145950,12.581232,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.836218,42.745857,143.065010,0,0,0,0,0

51,12:30-12:45,368.997750,125.970622,40.660253,0.000000,117.318518,0.000000,0.000000,6.796794,0.000000,24.054409,0.000000,363.723349,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,19.371502,58.564811,0.000000,33.601710,8.046226,3.615112,46.787784,35.252353,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.836218,42.745857,143.065010,0,0,0,0,0

52,12:45-13:00,368.997750,125.970622,40.660253,0.000000,117.318518,0.000000,0.000000,6.796794,0.000000,26.663325,0.000000,433.664099,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,58.564811,0.000000,33.601710,8.046226,3.615112,46.787784,42.691091,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,31.499484,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.836218,42.745857,143.065010,0,0,0,0,0

53,13:00-13:15,368.997750,125.970622,40.660253,0.000000,117.318518,0.000000,0.000000,11.739917,0.000000,26.663325,0.000000,431.590766,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,58.564811,0.000000,33.601710,8.046226,3.615112,46.787784,42.691930,42.601152,6.290616,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,20.951074,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.836218,42.745857,143.065010,0,0,0,0,0

54,13:15-13:30,368.997750,125.970622,40.660253,0.000000,117.318518,0.000000,0.000000,11.739917,0.000000,26.663325,0.000000,443.167166,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,58.564811,0.000000,33.601710,8.046226,3.615112,46.787784,42.691930,42.601152,6.290616,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,20.951074,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.836218,42.745857,143.065010,0,0,0,0,0

55,13:30-13:45,368.997750,125.970622,40.660253,0.000000,117.318518,0.000000,0.000000,11.739917,0.000000,24.054409,0.000000,431.204114,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,19.375710,58.564811,0.000000,33.601710,8.046226,3.615112,46.787784,38.090890,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,20.951074,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,4.254327,42.745857,143.065010,0,0,0,0,0

56,13:45-14:00,368.997750,125.970622,40.660253,0.000000,117.318518,0.000000,0.000000,6.178904,0.000000,24.054409,0.000000,482.397463,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,19.375710,58.564811,0.000000,33.601710,8.046226,3.615112,46.787784,38.090890,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,20.951074,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,4.254327,42.745857,143.065010,0,0,0,0,0

57,14:00-14:15,376.835938,125.970622,40.660253,0.000000,176.125279,0.000000,0.000000,7.414684,0.000000,24.054409,0.000000,587.592831,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,19.375710,58.564811,0.000000,33.601710,8.046226,3.615112,46.787784,38.090890,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,20.951074,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,4.821571,42.745857,143.065010,0,0,0,0,0

58,14:15-14:30,379.850625,125.970622,40.660253,0.000000,214.713279,0.000000,0.000000,7.414684,0.000000,24.054409,0.000000,590.704236,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,19.375710,58.564811,0.000000,33.601710,8.046226,3.615112,46.787784,38.090890,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,20.951074,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,4.821571,42.745857,143.065010,0,0,0,0,0

59,14:30-14:45,379.850625,125.970622,40.660253,0.000000,234.007279,0.000000,0.000000,11.739917,0.000000,26.663325,0.000000,587.713666,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,58.227941,0.000000,33.601710,8.046226,3.615112,46.787784,42.691930,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,20.951074,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,4.821571,42.745857,143.065010,0,0,0,0,0

60,14:45-15:00,379.850625,125.970622,40.660253,0.000000,234.007279,0.000000,0.000000,11.739917,0.000000,26.663325,0.000000,587.713666,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,58.227941,0.000000,33.601710,8.046226,3.615112,46.787784,42.691930,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,20.951074,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,3.772170,42.745857,143.065010,0,0,0,0,0

61,15:00-15:15,379.850625,125.970622,40.660253,0.000000,302.036572,0.000000,0.000000,11.739917,0.000000,26.663325,0.000000,587.713666,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,58.258137,0.000000,33.601710,8.046226,3.615112,46.787784,42.691930,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,20.951074,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,4.396138,42.745857,143.065010,0,0,0,0,0

62,15:15-15:30,379.850625,125.970622,40.660253,0.000000,350.271572,0.000000,0.000000,11.739917,0.000000,26.663325,0.000000,587.713666,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,58.258137,0.000000,33.601710,8.046226,3.841056,46.787784,42.691930,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,4.876756,0.000000,0.000000,45.985202,20.951074,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,4.396138,42.745857,143.065010,0,0,0,0,0

63,15:30-15:45,379.850625,125.970622,40.660253,0.000000,350.271572,0.000000,0.000000,9.268355,0.000000,26.663325,0.000000,613.037041,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,58.258137,0.000000,33.601710,8.046226,6.710552,46.787784,42.691930,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,4.339487,0.000000,0.000000,45.985202,31.499484,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.978029,42.745857,143.065010,0,0,0,0,0

64,15:45-16:00,379.850625,125.970622,40.660253,0.000000,350.271572,0.000000,0.000000,9.268355,0.000000,26.663325,0.000000,445.806214,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,144.685995,0.000000,21.828074,58.258137,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.802217,0.000000,0.000000,45.985202,31.499484,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,3.545272,42.745857,143.065010,0,0,0,0,0

65,16:00-16:15,379.850625,122.808722,40.660253,0.000000,369.091712,0.000000,0.000000,9.268355,0.000000,26.035131,0.000000,622.794588,75.105754,36.552984,1.649637,0.000000,0.000000,90.983751,139.486262,0.000000,21.422900,56.870126,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,31.499484,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.836218,42.745857,143.065010,0,0,0,0,0

66,16:15-16:30,379.850625,122.808722,40.660253,0.000000,369.091712,0.000000,0.000000,9.268355,0.000000,26.035131,0.000000,603.551532,75.105754,36.552984,1.649637,0.000000,0.000000,90.983751,139.486262,0.000000,21.422900,56.870126,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,31.499484,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.836218,42.745857,143.065010,0,0,0,0,0

67,16:30-16:45,379.850625,122.808722,40.660253,0.000000,316.507072,0.000000,0.000000,9.268355,0.000000,26.035131,0.000000,603.551532,75.105754,36.552984,1.649637,0.000000,0.000000,90.983751,139.486262,0.000000,21.422900,56.870126,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,31.499484,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.694407,42.745857,143.065010,0,0,0,0,0

68,16:45-17:00,379.850625,122.808722,40.660253,0.000000,302.036572,0.000000,0.000000,9.268355,0.000000,26.035131,0.000000,603.551532,75.105754,36.552984,1.649637,0.000000,0.000000,90.983751,139.486262,0.000000,21.422900,56.870126,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,31.499484,0.000000,0.000000,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,3.828894,42.745857,143.065010,0,0,0,0,0

69,17:00-17:15,384.523391,125.970622,40.660253,0.000000,253.801572,0.000000,0.000000,9.268355,0.000000,26.035131,0.000000,579.434032,75.105754,36.552984,1.649637,0.000000,0.000000,93.533398,144.685995,0.000000,21.422900,58.258137,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,3.679721,0.000000,0.000000,6.507399,57.086511,173.609779,20.065760,14.470452,2.978029,42.745857,143.065010,0,0,0,0,0

70,17:15-17:30,385.277062,125.970622,40.660253,0.000000,253.801572,0.000000,0.000000,9.268355,0.000000,26.035131,0.000000,579.434032,75.105754,36.552984,1.649637,0.000000,0.000000,93.533398,144.685995,0.000000,21.422900,58.258137,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,3.679721,0.000000,5.966103,6.507399,57.086511,173.609779,20.065760,14.470452,2.978029,42.745857,143.065010,0,0,0,0,0

71,17:30-17:45,385.277062,125.970622,40.660253,0.000000,200.743072,0.000000,0.000000,9.268355,0.000000,26.035131,0.000000,591.010432,75.105754,36.552984,1.649637,0.000000,0.000000,93.533398,144.685995,0.000000,21.422900,58.258137,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,4.121286,0.000000,5.966103,6.507399,57.086511,173.609779,20.065760,14.470452,2.836218,42.745857,143.065010,0,0,0,0,0

72,17:45-18:00,385.277062,125.970622,40.660253,0.000000,171.802072,0.000000,0.000000,9.268355,0.000000,26.035131,0.000000,591.010432,75.105754,36.552984,1.649637,0.000000,0.000000,93.533398,144.685995,0.000000,21.422900,58.258137,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,5.887553,0.000000,10.824654,6.507399,57.086511,173.609779,20.065760,14.470452,2.836218,42.745857,143.065010,0,0,0,0,0

73,18:00-18:15,385.277062,125.970622,40.660253,0.000000,137.112811,0.000000,0.000000,9.268355,0.000000,26.035131,0.000000,604.439924,75.105754,36.552984,1.649637,0.000000,0.000000,93.533398,144.685995,0.000000,21.422900,58.258137,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,11.775105,0.000000,18.173669,6.507399,57.086511,173.609779,20.065760,14.470452,3.403462,42.745857,143.065010,0,0,0,0,0

74,18:15-18:30,385.277062,125.970622,40.660253,0.000000,194.994811,0.000000,0.000000,9.268355,0.000000,26.035131,0.000000,559.269536,75.105754,36.552984,1.649637,0.000000,0.000000,93.533398,144.685995,0.000000,21.422900,58.258137,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,76.538183,0.000000,18.173669,6.507399,57.086511,173.609779,20.065760,14.470452,3.403462,27.214091,143.065010,0,0,0,0,0

75,18:30-18:45,385.277062,125.970622,40.660253,0.000000,290.500111,0.000000,0.000000,10.504136,0.000000,26.035131,0.000000,463.409659,75.105754,36.552984,1.649637,0.000000,0.000000,93.533398,143.140576,0.000000,21.422900,58.258137,0.000000,33.601710,8.046226,8.947402,46.787784,42.055228,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,76.538183,0.000000,18.173669,6.507399,57.086511,173.609779,20.065760,14.470452,3.119840,27.214091,143.065010,0,0,0,0,0

76,18:45-19:00,385.277062,125.970622,40.660253,0.000000,261.559111,0.000000,0.000000,10.504136,0.000000,26.035131,0.000000,472.713272,75.105754,38.076025,1.649637,0.000000,0.000000,93.533398,143.140576,0.000000,21.422900,58.258137,0.000000,33.601710,8.192521,8.947402,48.145325,42.055228,35.145950,18.967353,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,76.538183,0.000000,18.173669,6.678255,57.086511,175.598499,20.065760,14.470452,3.119840,27.214091,143.065010,0,0,0,0,0

77,19:00-19:15,385.277062,125.970622,40.660253,0.000000,348.776452,0.000000,0.000000,10.504136,0.000000,26.663325,0.000000,606.865951,75.105754,38.076025,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.258137,0.000000,33.601710,8.192521,8.947402,48.145325,42.691930,35.145950,18.967353,0.000000,0.000000,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,76.538183,0.000000,18.173669,6.678255,57.086511,175.598499,20.065760,18.075200,3.119840,27.214091,143.065010,0,0,0,0,0

78,19:15-19:30,385.277062,125.970622,40.660253,0.000000,377.273718,0.000000,0.000000,10.504136,0.000000,26.663325,0.000000,611.689451,75.105754,38.076025,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.258137,0.000000,33.601710,8.192521,8.947402,48.145325,42.691930,35.145950,18.967353,0.000000,0.000000,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,76.538183,0.000000,18.173669,6.678255,57.086511,175.598499,20.065760,18.075200,3.119840,27.214091,143.065010,0,0,0,0,0

79,19:30-19:45,385.277062,125.970622,40.660253,0.000000,377.273718,0.000000,0.000000,10.504136,0.000000,26.663325,0.000000,611.689451,75.105754,38.076025,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.258137,0.000000,33.601710,8.192521,8.947402,48.145325,42.691930,35.145950,18.967353,0.000000,0.000000,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,76.538183,0.000000,18.173669,6.678255,57.086511,175.598499,20.065760,18.075200,3.119840,27.214091,143.065010,0,0,0,0,0

80,19:45-20:00,385.277062,125.970622,40.660253,0.000000,377.273718,0.000000,0.000000,10.504136,0.000000,26.663325,0.000000,611.689451,75.105754,38.076025,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.258137,0.000000,33.601710,8.192521,8.947402,48.145325,42.691930,35.145950,18.967353,0.000000,0.000000,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,7.359441,0.000000,18.173669,6.678255,57.086511,175.598499,20.065760,18.075200,3.119840,42.745857,143.065010,0,0,0,0,0

81,20:00-20:15,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,10.504136,0.000000,26.663325,0.000000,654.109565,75.105754,38.076025,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.258137,0.000000,33.601710,8.192521,8.947402,48.145325,42.691930,35.145950,18.967353,0.000000,0.000000,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,4.121286,0.000000,18.173669,6.678255,57.086511,175.598499,20.065760,18.075200,3.119840,42.745857,143.065010,0,0,0,0,0

82,20:15-20:30,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,10.504136,0.000000,26.663325,0.000000,663.825454,75.105754,38.076025,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.258137,0.000000,33.601710,8.192521,8.947402,48.145325,42.691930,35.145950,18.967353,0.000000,0.000000,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,18.173669,6.678255,57.086511,175.598499,20.065760,18.075200,3.119840,42.745857,143.065010,0,0,0,0,0

83,20:30-20:45,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,10.504136,0.000000,26.663325,0.000000,663.825454,75.105754,38.076025,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.258137,0.000000,33.601710,8.192521,8.947402,48.145325,42.691930,35.145950,18.967353,0.000000,0.000000,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,18.173669,6.678255,57.086511,175.598499,20.065760,18.075200,2.552596,42.745857,143.065010,0,0,0,0,0

84,20:45-21:00,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,10.504136,0.000000,26.663325,0.000000,663.825454,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.258137,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,3.183510,0.000000,0.000000,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,18.136955,6.507399,57.086511,173.609779,20.065760,18.075200,2.552596,42.745857,143.065010,0,0,0,0,0

85,21:00-21:15,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,10.504136,0.000000,26.663325,0.000000,663.825454,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.258137,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,3.183510,0.000000,0.000000,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,18.136955,6.507399,57.086511,173.609779,20.065760,18.075200,2.552596,42.745857,143.065010,0,0,0,0,0

86,21:15-21:30,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,10.504136,0.000000,26.663325,0.000000,663.825454,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.258137,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,3.183510,0.000000,0.000000,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,18.136955,6.507399,57.086511,173.609779,20.065760,18.075200,2.552596,42.745857,143.065010,0,0,0,0,0

87,21:30-21:45,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,9.268355,0.000000,26.663325,0.000000,663.825454,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.258137,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,3.183510,0.000000,0.000000,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,18.136955,6.507399,57.086511,173.609779,20.065760,18.075200,2.552596,42.745857,143.065010,0,0,0,0,0

88,21:45-22:00,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,9.268355,0.000000,26.663325,0.000000,663.825454,75.105754,38.076025,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.258137,0.000000,33.601710,8.192521,8.947402,48.145325,42.691930,35.145950,18.967353,0.000000,0.000000,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,18.173669,6.678255,57.086511,175.598499,20.065760,18.075200,2.552596,42.745857,143.065010,0,0,0,0,0

89,22:00-22:15,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,9.268355,0.000000,26.663325,0.000000,663.825454,75.105754,38.076025,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.564811,0.000000,33.601710,8.192521,8.947402,48.145325,42.691930,35.145950,18.967353,0.000000,0.731254,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,18.173669,6.678255,57.086511,175.598499,20.065760,18.075200,2.552596,42.745857,143.065010,0,0,0,0,0

90,22:15-22:30,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,9.268355,0.000000,26.663325,0.000000,663.825454,75.105754,38.076025,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.564811,0.000000,33.601710,8.192521,8.947402,48.145325,42.691930,35.145950,18.967353,0.000000,0.731254,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,18.173669,6.678255,57.086511,175.598499,20.065760,18.075200,2.552596,42.745857,143.065010,0,0,0,0,0

91,22:30-22:45,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,9.268355,0.000000,26.663325,0.000000,663.825454,75.105754,38.076025,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.564811,0.000000,33.601710,8.192521,8.947402,48.145325,42.691930,35.145950,18.967353,0.000000,0.731254,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,18.173669,6.678255,57.086511,175.598499,20.065760,18.075200,3.687083,42.745857,143.065010,0,0,0,0,0

92,22:45-23:00,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,9.268355,0.000000,26.663325,0.000000,663.825454,75.105754,36.552984,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.564811,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,6.290616,0.000000,0.731254,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,12.085185,6.507399,57.086511,173.609779,20.065760,18.075200,3.687083,42.745857,143.065010,0,0,0,0,0

93,23:00-23:15,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,9.268355,0.000000,26.663325,0.000000,663.825454,74.545263,36.552984,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.564811,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,6.290616,0.000000,0.731254,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,12.085185,6.507399,57.086511,173.609779,20.065760,18.075200,4.112516,42.745857,143.065010,0,0,0,0,0

94,23:15-23:30,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,9.268355,0.000000,26.663325,0.000000,663.825454,74.545263,36.552984,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.564811,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,6.290616,0.000000,0.731254,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,12.085185,6.507399,57.086511,173.609779,20.065760,17.306720,4.112516,42.745857,143.065010,0,0,0,0,0

95,23:30-23:45,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,5.561013,0.000000,26.663325,0.000000,663.825454,72.863791,36.552984,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.564811,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,12.085185,6.507399,57.086511,173.609779,20.065760,18.075200,4.112516,42.745857,143.065010,0,0,0,0,0

96,23:45-24:00,385.277062,125.970622,40.660253,0.000000,407.527868,0.000000,0.000000,5.561013,0.000000,26.663325,0.000000,663.825454,72.863791,36.552984,2.238104,0.000000,0.000000,93.533398,143.140576,0.000000,21.828074,58.564811,0.000000,33.601710,8.046226,8.947402,46.787784,42.691930,35.145950,6.290616,0.000000,1.086435,65.266898,0.000000,3.306276,0.000000,0.000000,45.985202,41.999311,0.000000,18.840167,0.000000,12.085185,6.507399,57.086511,173.609779,20.065760,17.587783,4.112516,42.745857,143.065010,0,0,0,0,0

