Block,Time,TANAKPUR,CHAMERA1,NAPP,CHAMERA2,DADRI_RF,AURY_RF,URI2,KOTESHWR,UNCHAHAR1,RAPPB,TANDA2,DADRT2,KOLDAM,TEHRI,NJPC,AURY_LF,ANTA_RF,UNCHAHAR4,URI,JHAJJAR,RAPPC,SALAL,CHAMERA3,DADRI_CRF,RIHAND1,DADRI_LF,AURY_GF,SEWA2,BSIUL,UNCHAHAR2,RIHAND3,ANTA_LF,DHAULIGNGA,UNCHAHAR3,ANTA_GF,DADRI_GF,AURY_CRF,PARBATI3,RAMPUR,ANTA_CRF,BRBCL,RIHAND2,SINGRAULI,KHSTPP-I,SINGRAULI_HYDRO,DULHASTI,KHSTPP-II,FSTPP I & II,TALA,KISHANGANGA,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,38.545658,18.105872,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,363.708927,0.000000,0.000000,90.775405,0.000000,0.000000,0.000000,12.853210,326.957400,49.616707,80.043440,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,3.434508,113.604108,0.000000,26.529828,5.821200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604868,123.004187,19.197889,1.039356,47.963347,50.926433,1.933400,19.894686,0.000000,406.290654,67.91,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,38.545658,18.105872,0.000000,0.000000,9.788348,8.609555,4.851000,0.000000,0.000000,363.750786,0.000000,0.000000,90.775405,0.000000,0.000000,0.000000,12.853210,326.957400,49.616707,80.043440,9.389440,0.000000,56.490477,0.000000,0.000000,0.000000,6.326480,3.434508,119.980389,0.000000,26.529828,5.821200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,123.004187,19.197889,1.039356,47.963347,50.926433,1.933400,19.894686,0.000000,406.290654,67.91,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,38.545658,18.881838,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,363.708927,0.000000,0.000000,113.469256,0.000000,0.000000,0.000000,14.995411,326.957400,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,4.647258,119.980389,0.000000,26.529828,12.503081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,123.004187,19.197889,1.039356,47.963347,50.926433,6.880391,19.894686,0.000000,406.290654,67.91,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,38.545658,18.881838,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,363.750786,0.000000,0.000000,113.469256,0.000000,0.000000,0.000000,14.995411,326.957400,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,4.792788,119.980389,0.000000,26.529828,12.503081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,133.307997,19.197889,1.039356,47.963347,50.926433,6.880391,19.894686,0.000000,406.290654,67.91,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,38.545658,18.881838,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,363.708927,0.000000,0.000000,113.469256,0.000000,0.000000,0.000000,12.853210,326.957400,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,4.792788,119.980389,0.000000,26.529828,12.503081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,21.962651,1.039356,47.963347,54.880236,6.880391,19.894686,0.000000,406.290654,67.91,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,38.545658,18.881838,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,363.750786,0.000000,0.000000,113.469256,0.000000,0.000000,0.000000,12.853210,326.957400,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,4.792788,119.980389,0.000000,26.529828,12.503081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,21.962651,1.039356,47.963347,54.880236,6.880391,19.894686,0.000000,406.290654,67.91,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,38.545658,18.881838,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,363.708927,0.000000,0.000000,113.469256,0.000000,0.000000,0.000000,13.924310,326.957400,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,4.792788,119.980389,0.000000,26.529828,13.141124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,21.962651,1.039356,47.963347,54.880236,1.933400,19.894686,0.000000,406.290654,67.91,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,38.545658,18.881838,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,363.750786,0.000000,0.000000,113.469256,0.000000,0.000000,0.000000,13.924310,326.957400,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,4.792788,119.980389,0.000000,26.529828,13.141124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,21.962651,1.039356,47.963347,54.880236,1.933400,19.894686,0.000000,406.290654,67.91,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,38.545658,18.881838,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,364.454010,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,13.924310,337.629600,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,0.000000,4.792788,119.980389,0.000000,26.529828,12.503081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,21.962651,1.039356,47.963347,54.880236,1.933400,18.757847,0.000000,406.290654,67.91,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,38.545658,18.881838,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,364.485197,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,13.924310,329.868000,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,0.000000,17.410530,119.980389,0.000000,26.529828,12.503081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,21.962651,1.039356,47.963347,54.880236,6.880391,18.757847,0.000000,406.290654,67.91,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,38.545658,18.105872,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,364.454010,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,13.924310,329.868000,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,0.000000,17.410530,119.980389,0.000000,26.529828,12.503081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,21.962651,1.039356,47.963347,67.813135,6.880391,18.757847,0.000000,406.290654,82.37,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,38.545658,18.105872,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,364.485197,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,13.924310,360.914400,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,0.000000,17.410530,119.980389,0.000000,26.529828,12.503081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,18.757847,0.000000,406.290654,84.31,0,0,0,0,0

59,14:30-14:45,0.000000,13.566307,38.545658,18.105872,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,356.750367,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,13.924310,380.318400,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,0.000000,25.663169,119.980389,0.000000,26.529828,12.503081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,17.052588,0.000000,406.290654,81.40,0,0,0,0,0

60,14:45-15:00,0.000000,13.566307,38.545658,18.105872,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,356.799982,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,13.924310,409.424400,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,0.000000,25.974582,119.980389,0.000000,26.529828,12.503081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,17.052588,0.000000,406.290654,76.55,0,0,0,0,0

61,15:00-15:15,3.977044,13.566307,38.545658,18.105872,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,356.750367,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,13.924310,409.424400,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,0.000000,25.974582,119.980389,0.000000,26.529828,9.674386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,17.052588,0.000000,406.290654,82.37,0,0,0,0,0

62,15:15-15:30,3.977044,13.566307,38.545658,18.105872,0.000000,0.000000,10.440904,8.609555,4.851000,0.000000,0.000000,356.799982,0.000000,0.000000,136.071229,0.000000,0.000000,0.000000,13.924310,419.126400,49.616707,80.607127,9.389440,0.000000,89.258400,0.000000,0.000000,0.000000,0.000000,25.974582,119.980389,0.000000,26.529828,9.674386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,17.052588,0.000000,406.290654,83.34,0,0,0,0,0

63,15:30-15:45,7.954088,27.209259,38.545658,18.105872,0.000000,0.000000,10.440904,8.609555,7.836790,0.000000,0.000000,341.835569,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,13.924310,537.975900,49.616707,80.607127,18.778881,0.000000,89.258400,0.000000,0.000000,0.000000,0.000000,25.974582,119.980389,0.000000,26.529828,11.427615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,17.052588,0.000000,406.290654,83.34,0,0,0,0,0

64,15:45-16:00,7.954088,27.209259,38.545658,29.098724,0.000000,0.000000,10.440904,8.609555,7.836790,0.000000,0.000000,395.460796,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,13.924310,560.998843,49.616707,80.607127,18.778881,0.000000,89.258400,0.000000,0.000000,0.000000,0.000000,25.974582,119.980389,0.000000,26.529828,11.427615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,17.052588,0.000000,406.290654,85.28,0,0,0,0,0

65,16:00-16:15,7.954088,27.209259,38.545658,29.098724,0.000000,0.000000,9.788348,8.609555,7.836790,0.000000,0.000000,395.460796,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,12.853210,580.402843,49.616707,81.170813,18.778881,0.000000,89.258400,0.000000,0.000000,0.000000,0.000000,25.974582,119.980389,0.000000,26.529828,12.112385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,17.052588,0.000000,406.290654,85.28,0,0,0,0,0

66,16:15-16:30,7.954088,27.209259,38.545658,29.098724,0.000000,0.000000,9.788348,8.609555,7.836790,0.000000,0.000000,415.840624,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,12.853210,580.402843,49.616707,81.170813,18.778881,0.000000,89.258400,0.000000,0.000000,0.000000,0.000000,25.974582,119.980389,0.000000,26.529828,11.397637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,15.063119,0.000000,406.290654,75.58,0,0,0,0,0

67,16:30-16:45,7.954088,27.209259,38.545658,29.098724,0.000000,0.000000,9.788348,8.609555,7.836790,0.000000,0.000000,431.197725,0.000000,0.000000,136.163107,0.000000,0.000000,0.000000,12.853210,580.402843,49.616707,81.170813,18.778881,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,25.974582,119.980389,0.000000,26.529828,11.397637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,15.063119,0.000000,406.290654,68.79,0,0,0,0,0

68,16:45-17:00,7.954088,27.209259,38.545658,29.098724,0.000000,0.000000,9.788348,8.609555,7.836790,0.000000,0.000000,431.197725,0.000000,14.669424,136.163107,0.000000,0.000000,0.000000,12.853210,580.402843,49.616707,81.170813,18.778881,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,25.974582,119.980389,0.000000,26.529828,11.397637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,15.063119,0.000000,406.290654,69.76,0,0,0,0,0

69,17:00-17:15,7.954088,27.209259,38.545658,29.098724,0.000000,0.000000,10.440904,8.609555,7.836790,0.000000,0.000000,431.197725,0.000000,30.561300,136.163107,0.000000,0.000000,0.000000,18.208714,580.402843,49.616707,81.170813,18.778881,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,25.974582,119.980389,0.000000,26.529828,11.386618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,15.063119,0.000000,406.290654,117.39,0,0,0,0,0

70,17:15-17:30,7.954088,27.209259,38.545658,29.098724,0.000000,0.000000,10.440904,8.609555,7.836790,0.000000,0.000000,431.197725,0.000000,30.561300,136.163107,0.000000,0.000000,0.000000,18.208714,580.402843,49.616707,81.170813,18.778881,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,25.974582,119.980389,0.000000,26.529828,11.386618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,15.063119,0.000000,406.290654,108.66,0,0,0,0,0

71,17:30-17:45,11.806849,40.892067,38.545658,29.098724,0.000000,0.000000,9.788348,8.609555,7.836790,0.000000,0.000000,431.197725,0.000000,30.561300,136.163107,0.000000,0.000000,0.000000,18.208714,627.452692,49.616707,81.170813,18.778881,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,25.974582,119.980389,0.000000,26.529828,11.386618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,15.063119,0.000000,406.290654,98.86,0,0,0,0,0

72,17:45-18:00,11.806849,40.892067,38.545658,29.098724,0.000000,0.000000,9.788348,8.609555,7.836790,0.000000,0.000000,431.197725,0.000000,44.008272,136.163107,0.000000,0.000000,0.000000,18.208714,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,25.974582,119.980389,0.000000,26.529828,11.496831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,15.063119,0.000000,406.290654,88.19,0,0,0,0,0

73,18:00-18:15,11.806849,40.892067,38.545658,29.098724,0.000000,0.000000,9.788348,8.609555,13.786930,0.000000,0.000000,431.197725,0.000000,44.008272,136.163107,0.000000,0.000000,0.000000,18.208714,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,25.974582,119.980389,0.000000,26.529828,17.269172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,15.063119,0.000000,406.290654,77.48,0,0,0,0,0

74,18:15-18:30,11.806849,40.892067,38.545658,29.098724,0.000000,0.000000,9.788348,8.609555,13.786930,0.000000,0.000000,431.197725,0.000000,44.008272,136.163107,0.000000,0.000000,0.000000,18.208714,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,0.000000,6.326480,25.974582,119.980389,0.000000,26.529828,17.269172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,25.895090,1.039356,47.963347,67.813135,10.976008,15.063119,0.000000,406.290654,65.97,0,0,0,0,0

75,18:30-18:45,12.925392,40.892067,38.545658,16.812596,0.000000,0.000000,9.788348,8.609555,13.786930,0.000000,0.000000,431.197725,0.000000,44.008272,136.163107,0.000000,0.000000,0.000000,18.208714,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,5.069644,3.201660,31.312375,119.980389,0.000000,26.529828,17.269172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,64.03,0,0,0,0,0

76,18:45-19:00,12.925392,40.892067,38.545658,16.812596,0.000000,0.000000,9.788348,17.219110,13.786930,0.000000,0.000000,479.707725,0.000000,44.008272,136.163107,0.000000,0.000000,0.000000,18.208714,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,10.242751,3.201660,39.066272,119.980389,0.000000,26.529828,17.269172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,64.03,0,0,0,0,0

77,19:00-19:15,12.925392,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,28.698516,13.786930,0.000000,0.000000,537.919725,0.000000,60.389129,136.163107,0.000000,0.000000,0.000000,47.128435,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,15.333087,19.075490,41.126875,119.980389,0.000000,26.914318,17.181854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,64.03,0,0,0,0,0

78,19:15-19:30,12.925392,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,28.698516,13.786930,0.000000,0.000000,605.833725,0.000000,60.389129,136.163107,0.000000,0.000000,0.000000,47.128435,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,15.333087,19.075490,41.126875,119.980389,0.000000,26.914318,17.181854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,64.03,0,0,0,0,0

79,19:30-19:45,12.925392,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,28.698516,18.793006,0.000000,0.000000,666.313914,0.000000,60.389129,136.163107,0.000000,0.000000,0.000000,11.782109,633.686227,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,15.333087,19.075490,41.126875,119.980389,0.000000,26.914318,25.603675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,64.03,0,0,0,0,0

80,19:45-20:00,12.925392,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,28.698516,19.389447,0.000000,0.000000,666.313914,0.000000,60.389129,136.163107,0.000000,0.000000,0.000000,11.782109,633.686227,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,15.333087,19.075490,41.126875,119.980389,0.000000,26.914318,25.603675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,64.03,0,0,0,0,0

81,20:00-20:15,12.925392,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,28.698516,19.389447,0.000000,0.000000,666.313914,0.000000,60.389129,136.163107,0.000000,0.000000,0.000000,11.782109,633.686227,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,15.333087,19.075490,41.126875,119.980389,0.000000,26.914318,25.603675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,67.91,0,0,0,0,0

82,20:15-20:30,12.925392,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,28.698516,19.389447,0.000000,0.000000,666.313914,0.000000,60.389129,136.163107,0.000000,0.000000,0.000000,11.782109,633.686227,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,15.333087,19.075490,41.126875,119.980389,0.000000,26.914318,25.603675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,67.91,0,0,0,0,0

83,20:30-20:45,12.925392,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,28.698516,19.389447,0.000000,0.000000,666.313914,0.000000,60.389129,136.163107,0.000000,0.000000,0.000000,11.782109,633.686227,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,10.242751,19.075490,41.126875,119.980389,0.000000,26.914318,25.603675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,67.91,0,0,0,0,0

84,20:45-21:00,12.925392,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,25.828664,19.389447,0.000000,0.000000,666.313914,0.000000,44.008272,136.163107,0.000000,0.000000,0.000000,47.128435,633.686227,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,10.242751,1.067220,41.126875,119.980389,0.000000,26.529828,25.603675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,67.91,0,0,0,0,0

85,21:00-21:15,12.925392,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,25.828664,19.389447,0.000000,0.000000,666.313914,0.000000,44.008272,136.163107,0.000000,0.000000,0.000000,47.128435,633.686227,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,10.242751,1.067220,41.126875,119.980389,0.000000,26.529828,25.603675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,67.91,0,0,0,0,0

86,21:15-21:30,12.925392,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,25.828664,19.389447,0.000000,0.000000,666.313914,0.000000,44.008272,136.163107,0.000000,0.000000,0.000000,11.782109,633.686227,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,10.242751,1.067220,41.126875,119.980389,0.000000,26.529828,25.603675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,67.91,0,0,0,0,0

87,21:30-21:45,11.806849,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,25.828664,16.574516,0.000000,0.000000,610.052986,0.000000,44.008272,136.163107,0.000000,0.000000,0.000000,11.782109,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,10.242751,1.067220,41.126875,119.980389,0.000000,26.529828,22.636832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,67.91,0,0,0,0,0

88,21:45-22:00,11.806849,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,28.698516,13.786930,0.000000,0.000000,551.502525,0.000000,60.389129,136.163107,0.000000,0.000000,0.000000,11.782109,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,15.333087,12.652960,41.126875,119.980389,0.000000,26.914318,18.033164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,67.91,0,0,0,0,0

89,22:00-22:15,11.806849,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,28.698516,13.786930,0.000000,0.000000,476.797125,0.000000,60.389129,136.163107,0.000000,0.000000,0.000000,11.782109,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,15.333087,12.652960,41.126875,119.980389,0.000000,26.914318,17.269172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,67.91,0,0,0,0,0

90,22:15-22:30,11.806849,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,28.698516,13.786930,0.000000,0.000000,476.797125,0.000000,60.389129,136.163107,0.000000,0.000000,0.000000,11.782109,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,15.333087,12.652960,41.126875,119.980389,0.000000,26.914318,17.269172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,15.063119,0.000000,406.290654,67.91,0,0,0,0,0

91,22:30-22:45,11.806849,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,28.698516,13.786930,0.000000,0.000000,532.098525,0.000000,60.389129,147.004704,0.000000,0.000000,0.000000,19.279814,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,15.333087,6.326480,41.126875,119.980389,0.000000,26.914318,17.269172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,17.905217,0.000000,406.290654,67.91,0,0,0,0,0

92,22:45-23:00,11.806849,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,28.698516,13.786930,0.000000,0.000000,558.293925,0.000000,60.389129,147.004704,0.000000,0.000000,0.000000,19.279814,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,15.333087,6.326480,41.126875,119.980389,0.000000,26.914318,17.269172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,17.905217,0.000000,406.290654,67.91,0,0,0,0,0

93,23:00-23:15,11.806849,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,18.175727,13.786930,0.000000,0.000000,577.697925,0.000000,58.677696,147.004704,0.000000,0.000000,0.000000,11.782109,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,10.242751,1.067220,41.126875,119.980389,0.000000,26.529828,17.269172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,17.905217,0.000000,406.290654,67.91,0,0,0,0,0

94,23:15-23:30,11.806849,40.892067,38.545658,38.332718,0.000000,0.000000,9.788348,17.219110,13.786930,0.000000,0.000000,576.727725,0.000000,58.677696,147.004704,0.000000,0.000000,0.000000,11.782109,627.452692,49.616707,81.170813,28.196736,0.000000,89.258400,0.000000,0.000000,5.121375,1.067220,41.126875,119.980389,0.000000,26.529828,17.269172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.334041,114.604875,135.158562,40.975223,1.039356,47.963347,95.065278,16.243363,17.905217,0.000000,406.290654,67.91,0,0,0,0,0

