Block,Time,CHAMERA1,BSIUL,CHAMERA2,SALAL,SEWA2,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,PARBATI3,RAMPUR,RAPPC,RIHAND1,RIHAND2,DHAULIGNGA,SINGRAULI,KISHANGANGA,RIHAND3,NAPP,RAPPB,SINGRAULI_HYDRO,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,UNCHAHAR4,URI2,TANDA2,UNCHAHAR2,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
51,12:30-12:45,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,9.6075,63.990144,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,22.08,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.0278,15.00135,347.625

52,12:45-13:00,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,9.6075,63.990144,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,22.08,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.2328,15.00135,347.625

53,13:00-13:15,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,9.6075,63.990144,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,27.6,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.2328,15.00135,347.625

54,13:15-13:30,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.104511,9.6075,63.990144,20.954002,27.044661,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.2328,15.00135,347.625

55,13:30-13:45,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,63.990144,20.954002,0,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.3798,15.00135,347.625

56,13:45-14:00,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,63.990144,20.954002,0,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.3798,15.00135,347.625

57,14:00-14:15,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,63.990144,20.954002,0,1.620974,20.686278,2.89881,37.309279,33.12,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.3798,15.00135,347.625

58,14:15-14:30,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,63.990144,19.784002,0,1.620974,20.686278,2.89881,43.109279,33.12,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,6.3798,15.00135,347.625

59,14:30-14:45,42.14808,0,0,80.178,17.373679,0,511.959097,53.784869,399.197464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,63.990144,20.954002,0,1.620974,20.686278,2.89881,43.109279,33.12,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.733,15.00135,347.625

60,14:45-15:00,42.14808,0,0,80.178,17.373679,0,516.959097,53.784869,224.507464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,63.990144,20.954002,0,1.620974,20.686278,2.89881,43.109279,33.12,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.733,15.00135,347.625

61,15:00-15:15,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,63.990144,20.954002,0,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.7918,15.00135,347.625

62,15:15-15:30,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,63.990144,20.954002,0,1.620974,20.686278,2.89881,43.709279,33.12,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.7918,15.00135,347.625

63,15:30-15:45,42.14808,0,0,80.178,17.373679,0,628.559097,53.784869,244.507464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,63.990144,20.954002,0,1.620974,24.380256,2.89881,43.109279,26.496,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.9388,15.00135,347.625

64,15:45-16:00,42.14808,0,0,80.178,17.373679,0,646.559097,53.784869,249.007464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,63.990144,20.954002,0,1.620974,24.380256,2.89881,43.109279,26.496,0,45.535659,0,0,0,74.89307,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.9094,15.00135,347.625

65,16:00-16:15,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,64.850998,20.954002,0,1.620974,32.507009,2.89881,43.709279,30.912,0,44.944287,0,0,0,74.284183,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.9094,15.00135,347.625

66,16:15-16:30,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,64.850998,20.954002,0,1.620974,32.507009,2.89881,43.709279,30.912,0,44.944287,0,0,0,74.284183,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.9094,15.00135,347.625

67,16:30-16:45,42.14808,0,0,80.178,17.373679,0,686.059097,53.784869,413.807464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,64.850998,20.954002,0,1.620974,32.507009,2.89881,43.109279,30.912,0,44.944287,0,0,0,74.284183,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.9094,15.00135,347.625

68,16:45-17:00,42.14808,0,0,80.178,17.373679,0,685.759097,53.784869,364.007464,5.348961,28.981214,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,9.6075,64.850998,20.954002,0,1.620974,32.507009,2.89881,43.109279,30.912,0,44.944287,0,0,0,74.284183,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.9094,15.00135,347.625

69,17:00-17:15,42.14808,0,0,79.016,17.373679,0,685.759097,53.784869,384.307464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,10.8885,64.850998,20.954002,0,1.620974,32.507009,2.89881,43.109279,30.912,0,44.944287,0,0,0,74.284183,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.7624,15.00135,347.625

70,17:15-17:30,42.14808,0,0,79.016,17.373679,0,685.759097,53.784869,384.307464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,10.8885,64.850998,20.954002,0,1.620974,32.507009,2.89881,43.109279,30.912,0,44.944287,0,0,0,74.284183,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.586,15.00135,347.625

71,17:30-17:45,42.14808,0,0,75.53,17.373679,0,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,10.8885,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.709279,30.912,0,44.944287,0,0,0,74.284183,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.3214,15.00135,347.625

72,17:45-18:00,42.14808,0,0,75.53,17.373679,0,686.059097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,10.8885,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,30.912,0,44.944287,0,0,0,74.284183,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.145,15.00135,347.625

73,18:00-18:15,42.14808,0,0,75.53,17.373679,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,0.5124,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,30.912,0,44.944287,0,0,0,74.284183,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,5.1156,15.00135,347.625

74,18:15-18:30,42.14808,0,0,75.53,17.373679,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,0.5124,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,30.912,0,44.944287,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.704,15.00135,347.625

75,18:30-18:45,42.14808,0,0,75.53,17.373679,0,685.759097,53.784869,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,0.5124,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,44.944287,0,0,0,75.501957,0,0,0,76.455758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.223016,15.00135,347.625

76,18:45-19:00,42.14808,0,45.65121,75.53,17.373679,0,685.759097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,127.751375,4.448348,127.60189,44.387167,0,1.063603,0.5124,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,44.944288,0,0,0,75.501958,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,4.046616,15.00135,347.625

77,19:00-19:15,42.14808,0,45.65121,75.53,17.373679,0,685.759097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,127.751375,4.448348,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,44.944287,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,4.093068,15.00135,347.625

78,19:15-19:30,42.14808,0,45.65121,75.53,17.373679,0,685.759097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,127.751375,4.448348,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,44.944287,0,0,0,75.501958,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,4.158042,15.00135,347.625

79,19:30-19:45,42.14808,0,45.65121,75.53,17.373679,32.084375,685.759097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,127.751375,4.448348,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,44.944287,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,1.627878,15.00135,347.625

80,19:45-20:00,42.14808,0,45.65121,75.53,17.373679,32.084375,685.759097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,127.751375,4.448348,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,44.944287,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,1.751358,15.00135,347.625

81,20:00-20:15,42.14808,0,45.65121,72.044,17.373679,32.084375,685.759097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,127.751375,4.448348,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,45.535659,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,1.95657,15.00135,347.625

82,20:15-20:30,42.14808,0,45.65121,72.044,17.373679,32.084375,685.759097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,127.751375,4.448348,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,45.535659,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,2.203824,15.00135,347.625

83,20:30-20:45,42.14808,0,45.65121,72.044,17.373679,32.084375,685.759097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,127.751375,4.448348,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,45.535659,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,2.285556,15.00135,347.625

84,20:45-21:00,42.14808,0,44.219014,72.044,17.373679,32.084375,685.759097,53.077174,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,45.535659,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,2.396394,15.00135,347.625

85,21:00-21:15,42.14808,0,44.219014,72.044,17.373679,32.084375,685.759097,53.077174,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,45.535659,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,2.48283,15.00135,347.625

86,21:15-21:30,42.14808,0,44.219014,72.044,17.373679,32.084375,685.759097,53.077174,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,127.751375,4.368913,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,45.535659,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,2.590728,15.00135,347.625

87,21:30-21:45,42.14808,0,44.219014,72.044,17.373679,32.084375,685.759097,53.077174,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.387167,0,1.063603,9.2232,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,45.535659,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,2.68275,15.00135,347.625

88,21:45-22:00,42.14808,0,45.65121,72.044,17.373679,32.084375,685.759097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,44.387167,0,1.063603,9.2232,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,45.535659,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,2.890902,15.00135,347.625

89,22:00-22:15,42.14808,0,45.65121,72.044,17.373679,32.084375,685.759097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,44.387167,0,1.063603,9.2232,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,46.718403,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,2.8812,15.00135,347.625

90,22:15-22:30,42.14808,0,45.65121,72.044,17.373679,32.084375,685.759097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,44.387167,0,1.063603,9.2232,64.850998,20.954002,0,1.620974,24.380256,2.89881,43.109279,33.12,0,46.718404,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,2.8812,15.00135,347.625

91,22:30-22:45,42.14808,0,45.65121,72.044,17.373679,32.084375,685.759097,54.492565,413.807464,5.348961,42.505781,169.00895,0,3.626135,60.087841,94.648349,121.704045,41.421652,121.519601,4.448348,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.109279,33.12,0,46.718404,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,0.294,15.00135,347.625

92,22:45-23:00,42.14808,0,44.219014,72.044,17.373679,32.084375,685.759097,53.077174,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.109279,33.12,0,46.718404,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,0.441,15.00135,347.625

93,23:00-23:15,42.14808,0,44.219014,72.044,17.373679,32.084375,685.759097,53.077174,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.109279,33.12,0,47.309776,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,0.441,15.00135,347.625

94,23:15-23:30,42.14808,0,44.219014,72.044,17.373679,32.084375,685.759097,53.077174,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.109279,33.12,0,47.309776,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,0.588,15.00135,347.625

95,23:30-23:45,42.14808,0,44.219014,69.72,17.373679,32.084375,685.759097,53.077174,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.109279,30.912,0,47.309776,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,0.588,15.00135,347.625

96,23:45-24:00,42.14808,0,44.219014,69.72,17.373679,32.084375,685.759097,53.077174,413.807464,5.348961,38.641619,167.094861,0,3.533363,60.087841,94.648349,121.704045,40.404278,121.519601,4.368913,127.60189,44.387167,0,1.063603,8.8389,64.850998,20.954002,0,1.620974,16.253504,2.89881,43.109279,30.912,0,47.309776,0,0,0,75.501957,0,0,0,76.455759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.566,32.171,14.300737,0.588,15.00135,347.625

