Block,Time,BSIUL,CHAMERA1,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SEWA2,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,DULHASTI,KOLDAM,SALAL,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TAPS-II,LARA-I,GADARWARA-I,KSTPS7,KSTPS I&II,KHARGONE-I,VSTPS I,SOLAPUR,SIPAT II,VSTPS V,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,KAPS,SASAN,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas
32,07:45:08:00,13.1076,28.09872,140.279438,5.7645,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,51.867529,34.640769,27.350811,18.108732,46.424172,33.499365,691.093984,20.912378,667.076637,6.337881,9.137237,46.492646,4.402169,2.80722,0,95.888555,122.432091,128.451291,37.951186,0,60.424,91.43331,64.950987,0,34.857427,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.53,1.8,0.23,2.02,2.18,1.61,0,1.47,5.91,1.94,0,9.33,0.25,1.85,0.92,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.222781,1.771234,1.870228,1.32753,5.313701,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.011148,0,0,0.005753,0,0.012976

33,08:00-08:15,6.5538,28.09872,140.279438,5.7645,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,51.867529,36.950153,27.350811,18.108732,46.424172,22.33242,691.093984,10.456189,667.076637,6.337881,0,46.492646,0,2.155756,0,95.888555,122.432091,128.451291,37.821176,0,60.424,69.91959,64.950987,0,34.857427,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.53,1.8,0.23,2.02,2.18,1.61,0,1.47,5.91,1.94,0,9.33,0.25,1.85,0.92,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.222781,1.771234,1.870228,1.32753,5.313701,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.011148,0,0,0.005753,0,0.012976

34,08:15-08:30,6.5538,14.04936,140.279438,5.7645,4.233847,22.444045,44.326064,2.392833,48.576,1.074768,51.867529,36.950153,27.350811,18.108732,46.424172,22.33242,691.093984,10.456189,667.076637,6.337881,0,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,37.821176,0,60.424,43.02744,64.950987,0,34.857427,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.53,1.8,0.23,2.02,2.18,1.61,0,1.47,5.91,1.94,0,9.33,0.25,1.85,0.92,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.222781,1.771234,1.870228,1.32753,5.313701,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.011148,0,0,0.005753,0,0.012976

35,08:30-08:45,6.5538,14.04936,140.279438,1.281,4.233847,22.444045,44.326064,2.392833,13.248,1.074768,51.867529,36.950153,27.350811,18.108732,46.424172,22.33242,691.093984,10.456189,667.076637,6.337881,0,46.492646,0,0.663309,0,95.888555,122.432091,128.451291,18.975594,0,60.424,21.51372,64.950987,0,34.857427,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.53,1.8,0.23,2.02,2.18,1.61,0,1.75,5.91,1.94,0,9.33,0.25,1.88,0.92,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.222781,1.771234,1.870228,1.32753,5.124054,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.011148,0,0,0.005753,0,0.012976

36,08:45:09:00,6.5538,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,4.416,1.074768,51.867529,34.640769,27.350811,18.108732,46.424172,22.33242,691.093984,10.456189,667.076637,6.337881,0,46.492646,0,0.59224,0,95.888555,122.432091,128.451291,18.975594,0,60.424,19.362348,64.950987,0,34.857427,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.53,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.92,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.222781,1.771234,1.870228,1.32753,4.952298,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.011148,0,0,0.005753,0,0.012976

37,09:00:09:15,13.1076,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,4.416,1.074768,51.867529,34.640769,27.350811,18.108732,15.349422,0,691.093984,10.456189,667.076637,6.337881,0,46.492646,0,0.59224,0,95.888555,122.432091,128.451291,18.975594,0,60.424,19.362348,64.950987,0,34.110482,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.53,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.92,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,4.751916,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.011148,0,0,0.005753,0,0.012976

38,09:15-09:30,13.1076,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,13.248,1.074768,51.867529,34.640769,27.350811,18.108732,15.349422,0,691.093984,0,667.076637,6.337881,0,46.492646,0,0.59224,0,95.888555,122.432091,128.451291,18.975594,0,60.424,19.362348,64.950987,0,34.110482,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.53,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.92,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,4.58016,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.011148,0,0,0.005753,0,0.012976

39,09:30-09:45,13.1076,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,47.472,1.074768,51.867529,34.640769,27.350811,18.108732,30.949448,22.310403,691.093984,0,667.076637,6.337881,0,46.492646,0,0.59224,0,95.888555,122.432091,128.451291,18.975594,0,60.424,19.362348,64.950987,0,34.110482,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.53,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.92,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,4.43703,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.011148,0,0,0.005753,0,0.012976

40,09:45-10:00,13.1076,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,52.992,1.074768,39.128135,34.640769,27.350811,18.108732,30.949448,22.310403,691.093984,0,667.076637,6.337881,0,46.492646,0,0.59224,0,95.888555,122.432091,128.451291,18.975594,0,60.424,19.362348,64.950987,0,34.110482,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.55,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.94,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.011148,0,0,0.005753,0,0.012976

41,10:00-10:15,13.1076,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,47.472,1.032621,25.933764,34.178891,27.350811,18.108732,30.949448,22.310403,691.093984,0,667.076637,6.337881,0,46.492646,0,0.59224,0,95.888555,122.432091,128.451291,18.975594,0,60.424,19.362348,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.55,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.94,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010778,0,0,0.005753,0,0.012976

42,10:15-10:30,13.1076,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,47.472,1.032621,25.933764,34.178891,27.350811,18.108732,30.949448,22.310403,691.093984,0,667.076637,6.337881,0,46.492646,0,0.59224,0,95.888555,122.432091,128.451291,18.975594,0,60.424,19.362348,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.58,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.96,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010778,0,0,0.005753,0,0.012976

43,10:30-10:45,0,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,47.472,1.032621,25.933764,34.178891,27.350811,18.108732,30.949448,11.155202,691.093984,0,667.076637,6.337881,0,46.492646,0,0.59224,0,95.888555,122.432091,128.451291,18.975594,0,60.424,19.362348,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.58,1.65,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.96,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010778,0,0,0.005753,0,0.012976

44,10:45-11:00,0,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,47.472,1.032621,25.933764,34.178891,27.350811,18.108732,30.949448,11.155202,691.093984,0,667.076637,6.337881,0,46.492646,0,0.59224,0,95.888555,122.432091,128.451291,18.975594,0,60.424,19.362348,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.58,1.57,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.96,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010778,0,0,0.005753,0,0.012976

45,11:00-11:15,0,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,52.992,1.032621,25.933764,34.178891,27.350811,18.108732,15.349422,11.155202,691.093984,0,667.076637,6.337881,0,46.492646,0,0,0,95.888555,122.432091,128.451291,18.975594,0,60.424,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.58,1.57,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.96,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010778,0,0,0.005753,0,0.012976

46,11:15-11:30,0,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,48.576,1.032621,25.933764,34.178891,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,0,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,60.424,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.58,1.57,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.96,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.373844,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010778,0,0,0.005753,0,0.012976

47,11:30-11:45,0,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,25.933764,34.178891,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,0,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,60.424,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.58,1.39,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.96,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010778,0,0,0.005753,0,0.012976

48,11:45-12:00,0,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,25.933764,34.178891,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,0,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,60.424,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.58,1.39,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.96,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010778,0,0,0.005753,0,0.012976

49,12:00-12:15,0,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,0,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,60.424,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.4,1.39,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.96,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010592,0,0,0.005753,0,0.012911

50,12:15-12:30,0,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,0,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,60.424,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.4,1.39,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.96,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010592,0,0,0.005753,0,0.012911

51,12:30-12:45,0,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,25.933764,26.173024,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,0,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,60.424,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.4,1.39,0.23,2.02,2.18,1.61,0,1.85,5.78,1.94,0,9.33,0.25,1.88,0.96,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010592,0,0,0.005753,0,0.012911

52,12:45-13:00,0,0,140.279438,0,4.233847,22.444045,44.326064,2.392833,52.992,1.053695,25.933764,26.173024,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,0,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,60.424,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.37,1.39,0.23,2.02,2.18,1.61,0,1.85,5.78,1.94,0,9.33,0.25,1.88,0.93,0,147.515625,41.5795,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010592,0,0,0.005753,0,0.012911

53,13:00-13:15,0,0,141.071977,0.2562,4.233847,22.444045,44.326064,2.392833,52.992,1.053695,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,0,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,83.664,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.37,1.47,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.93,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010592,0,0,0.005753,0,0.012911

54,13:15-13:30,0,0,141.071977,0.2562,4.233847,22.444045,44.326064,2.392833,49.68,1.053695,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,0,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,83.664,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.37,1.55,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.93,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.492372,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010592,0,0,0.005753,0,0.012911

55,13:30-13:45,0,0,141.071977,0.2562,4.233847,22.444045,44.326064,2.392833,49.68,1.053695,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,0,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,83.664,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.37,1.65,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.93,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010592,0,0,0.005753,0,0.012911

56,13:45-14:00,0,0,141.071977,0.1281,4.233847,22.444045,44.326064,2.392833,49.68,1.053695,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,9.137237,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,83.664,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.37,1.75,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.88,0.93,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.00929,0.010592,0,0,0.005753,0,0.012911

57,14:00-14:15,0,0,141.071977,0.7686,4.233847,22.444045,44.326064,2.392833,49.68,1.053695,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,9.137237,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,73.206,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.37,1.78,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.83,0.93,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.008956,0.010592,0,0,0.005753,0,0.012911

58,14:15-14:30,0,0,141.071977,0.7686,4.233847,22.444045,44.326064,2.392833,49.68,1.053695,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,9.137237,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,73.206,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.37,1.8,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.83,0.93,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.008956,0.010592,0,0,0.005753,0,0.012911

59,14:30-14:45,0,0,141.071977,0.7686,4.233847,22.444045,44.326064,2.392833,49.68,1.074768,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,9.137237,46.492646,0,0,0,95.888555,122.432091,128.451291,37.821176,0,73.206,0,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.37,1.52,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.83,0.93,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.008956,0.010592,0,0,0.005753,0,0.012911

60,14:45-15:00,0,0,141.071977,0.6405,4.233847,22.444045,44.326064,2.392833,49.68,1.074768,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,9.137237,46.492646,0,0.663309,0,95.888555,122.432091,128.451291,37.821176,0,73.206,21.51372,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.33,1.57,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.83,0.91,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.008956,0.010592,0,0,0.005753,0,0.012911

61,15:00-15:15,0,0,141.071977,0.6405,4.233847,22.444045,44.326064,2.392833,49.68,1.074768,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,9.137237,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,37.821176,0,74.368,43.02744,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.33,1.47,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.83,0.91,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.008956,0.010925,0,0,0.005753,0,0.012911

62,15:15-15:30,0,0,141.071977,0.6405,4.233847,22.444045,44.326064,2.392833,49.68,1.074768,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,9.137237,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,37.821176,0,74.368,43.02744,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.33,1.47,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.83,0.91,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.008956,0.010925,0,0,0.005753,0,0.012911

63,15:30-15:45,0,0,141.071977,0.6405,4.233847,22.444045,44.326064,2.392833,47.472,1.074768,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,9.137237,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,37.821176,0,74.368,43.02744,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.33,1.47,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.83,0.91,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.008956,0.010925,0,0,0.005753,0,0.012911

64,15:45-16:00,0,0,141.071977,0.6405,4.233847,22.444045,44.326064,2.392833,47.472,1.074768,25.933764,33.870973,27.350811,18.108732,0,0,691.093984,0,667.076637,6.337881,9.137237,46.492646,0,1.326619,0,95.888555,122.432091,128.451291,37.821176,0,74.368,43.02744,64.950987,0,33.612519,0,0,0,72.930503,0,0,0,44.111182,44.111182,0,3.03,3.57,3.78,1.33,1.52,0.23,2.02,2.18,1.61,0,1.85,5.91,1.94,0,9.33,0.25,1.83,0.91,0,147.515625,40.3655,20.73185,12.089,1.371098,4.258125,4.2939,1.341844,2.969333,3.542468,2.352264,1.771234,1.870228,1.32753,3.43512,2.683687,3.51169,1.959684,1.938104,1.942962,0.829559,275.625,0,0,0.008956,0.010925,0,0,0.005753,0,0.012911

