Block,Time,NR/01102023/30042040/GNA_LT_36,NR/01102023/22052037/LT-59,NR/05072024/31072024/1000011449-JITPL-BRPL(DISCOM),NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/30042040/GNA_LT_35,NR/01102023/06022042/L_NR_2012_07,NR/01102023/31052040/LT-31,NR/01102023/23072042/L_NR_2012_04,NR/01072024/31072024/IIPL/JPL(TM)-BRPL/BRPLT-169/24-25/02,NR/01102023/15082037/GNA_NR_2012_01,NR/01072024/31072024/NDMC/D-54/EE(POWER)2024,NR/01072024/31072024/APPCPL/180/F25/TGNA/3250,NR/01102023/31102037/L_NR_2019_11,NR/01072024/31072024/NDMC/D-55/EE(POWER)2024,NR/01102023/05012040/L_NR_2020_02,NR/01072024/31072024/R2,NR/01072024/15072024/NR/01072024/15072024/717759,NR/01072024/31072024/	NR/01072024/31072024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/30092023/26122029/SH-06,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01072024/31072024/Chanju/TPDDL/Jul01072024,WR/01102023/16072048/L_NR_2022_08,WR/01102023/01102023/L_NR_2020_06,NR/22102023/11042047/L_NR_2021_16,NR/01102023/06022042/L_NR_2012_02,NR/26072023/25122043/L_NR_2023_10,L_NR_2019_19,WR/01102023/29112042/L_NR_2019_05,NR/01102023/02122045/L_NR_2021_13,WR/01102023/30052048/L_NR_2022_10,SR/01102023/07102043/L_NR_2018_61,NR/01102023/14082046/L_NR_2021_16,WR/01102023/24112044/L_NR_2020_07,NR/22102023/11042047/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,NR/01102023/19072037/LT-05,NR/01102023/02012046/L_NR_2021_17,NR/30092023/31122025/SH-07,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01072024/31072024/IIPL/JPL(SH)-BRPL/BRPL T-249/24-25/1,WR/01102023/01102023/L_NR_2022_09,NR/26072023/31072042/L_NR_2023_07,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/08032047/L_NR_2021_14,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/25072045/L_NR_2021_15
58,14:15-14:30,13.860000,10.010000,0.000000,26.240000,13.510000,57.540000,13.510000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,6.300000,0.000000,0.000000,0.000000,132.300000,25.030000,0.000000,0.000000,38.34,38.34,87,140.730000,75,25.618504,33,46,80,29.01,0,38.33,41,230,70.270000,0,30.840000,33,0.000000,80,175,115,33,81,3.860000,40.5

59,14:30-14:45,13.340000,10.010000,0.000000,26.240000,13.020000,57.540000,13.020000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,6.300000,0.000000,0.000000,0.000000,132.300000,25.030000,0.000000,0.000000,40,38.34,80,165.740000,70,27.178824,33,46,81.67,36.02,0,38.33,38,230,70.270000,0,30.840000,33,0.000000,81.67,162,115,33,79,3.860000,41

60,14:45-15:00,12.860000,10.010000,0.000000,27.250000,12.550000,57.540000,12.550000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,6.300000,0.000000,0.000000,0.000000,132.300000,25.030000,0.000000,0.000000,40,38.34,76,165.740000,67,28.544104,33,44.08,81.67,37.02,0,38.33,36,220.41,70.270000,0,30.840000,33,0.000000,81.67,155,115,33,76,5.780000,41

61,15:00-15:15,12.150000,10.080000,0.000000,27.250000,11.850000,57.540000,11.850000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,6.580000,0.000000,0.000000,0.000000,132.300000,25.380000,0.000000,0.000000,40,38.34,71,138.800000,63,37.194128,33,42.17,81.67,40.01,0,38.33,34,210.83,70.270000,0,30.840000,33,0.000000,81.67,147,115,33,72,5.780000,38

62,15:15-15:30,11.340000,10.080000,0.000000,27.250000,11.060000,57.540000,11.060000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,6.580000,0.000000,0.000000,0.000000,132.300000,25.380000,0.000000,0.000000,40,38.34,66,138.800000,58,36.979584,33,39.97,81.67,40.01,0,38.33,31,199.83,70.270000,0,30.840000,33,0.000000,81.67,137,115,33,67,5.780000,36

63,15:30-15:45,10.420000,10.080000,0.000000,27.250000,10.170000,57.540000,10.170000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,6.580000,0.000000,0.000000,0.000000,132.300000,25.380000,0.000000,0.000000,40,38.34,63,138.800000,54,33.078784,33,37.72,81.67,40.01,0,38.33,30,188.62,70.270000,0,30.840000,33,0.000000,81.67,126,115,33,62,5.780000,34

64,15:45-16:00,9.610000,10.080000,0.000000,27.250000,9.380000,57.540000,9.380000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,6.580000,0.000000,0.000000,0.000000,132.300000,25.380000,0.000000,0.000000,40,38.34,58,138.800000,49,29.295008,33,35.64,81.67,40.01,0,38.33,27,178.22,70.270000,0,30.840000,33,0.000000,81.67,116,115,33,57,5.780000,33

65,16:00-16:15,8.950000,10.390000,0.000000,27.250000,8.730000,57.540000,8.730000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,7.050000,0.000000,0.000000,0.000000,132.300000,25.380000,0.000000,0.000000,40,38.34,53,138.800000,51,25.491728,33,32.96,81.67,37.02,0,38.33,25,164.79,70.270000,0,30.840000,33,0.000000,81.67,119,115,33,52,5.780000,30

66,16:15-16:30,7.900000,10.390000,0.000000,27.250000,7.710000,57.540000,7.710000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,7.050000,0.000000,0.000000,0.000000,132.300000,25.380000,0.000000,0.000000,40,38.34,47,138.800000,45,21.766464,33,30.05,81.67,37.61,0,38.33,23,150.26,70.270000,0,30.840000,33,0.000000,81.67,105,115,33,46,5.780000,28

67,16:30-16:45,7.110000,10.390000,0.000000,27.250000,6.940000,57.540000,6.940000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,7.050000,0.000000,0.000000,0.000000,132.300000,25.380000,0.000000,0.000000,40,38.34,41,138.800000,40,21.873736,33,27.48,81.67,38.41,0,38.33,19,137.43,70.270000,0,30.840000,33,0.000000,81.67,95,115,33,40,5.780000,26

68,16:45-17:00,6.050000,10.390000,0.000000,27.250000,5.890000,57.540000,5.890000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,7.050000,0.000000,0.000000,0.000000,132.300000,25.380000,0.000000,0.000000,40,38.34,35,138.800000,34,19.474744,30.99,24.57,81.67,39.01,0,38.33,17,122.85,70.270000,0,30.840000,33,0.000000,81.67,81,115,26,34,5.780000,21

69,17:00-17:15,4.950000,10.390000,0.000000,27.250000,4.830000,57.540000,4.830000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,7.790000,0.000000,0.000000,0.000000,132.300000,25.380000,0.000000,0.000000,40,38.34,30,165.740000,28,16.939224,24.4,21.44,81.67,25.01,0,38.33,15,107.2,70.270000,0,30.840000,33,0.000000,81.67,67,115,18,27,5.780000,18

70,17:15-17:30,4.110000,10.390000,0.000000,27.250000,4.000000,57.540000,4.000000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,7.790000,0.000000,0.000000,0.000000,132.300000,25.380000,0.000000,0.000000,40,38.34,24,165.740000,22,14.296432,17.91,18.17,81.67,25.01,0,38.33,11,90.86,70.270000,0,30.840000,28.92,0.000000,81.67,53,115,9,21,5.780000,15

71,17:30-17:45,3.120000,10.390000,0.000000,27.250000,3.050000,57.540000,3.050000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,7.790000,0.000000,0.000000,0.000000,132.300000,25.380000,0.000000,0.000000,40,38.34,17,165.740000,16,11.60488,11.81,14.87,81.67,25.01,0,38.33,8,74.38,70.270000,0,30.840000,20.26,0.000000,81.67,39,115,3,17,5.780000,11

72,17:45-18:00,2.440000,10.390000,0.000000,27.250000,2.380000,57.540000,2.380000,0.000000,0.000000,53.010000,12.420000,0.000000,10.580000,14.340000,7.790000,0.000000,0.000000,0.000000,132.300000,25.380000,0.000000,0.000000,40,38.34,12,165.740000,12,9.010848,7.55,11.68,81.67,25.01,0,38.33,6,58.38,70.270000,0,30.840000,13.22,0.000000,81.67,28,115,0,15,5.780000,7

73,18:00-18:15,1.800000,10.390000,81.930000,27.250000,1.760000,57.540000,1.760000,0.000000,81.930000,53.010000,12.420000,0.000000,10.580000,14.340000,8.530000,20.480000,163.860000,0.000000,132.300000,25.380000,0.000000,3.960000,40,38.34,7,261.700000,6,6.592352,0,9.16,81.67,26.41,0,38.33,3,45.82,70.270000,0,30.840000,0,61.450000,81.67,14,115,0,12,5.780000,4

74,18:15-18:30,1.280000,10.390000,81.930000,27.250000,1.240000,57.540000,1.240000,0.000000,81.930000,53.010000,12.420000,0.000000,10.580000,14.340000,8.530000,20.480000,163.860000,0.000000,132.300000,25.380000,0.000000,3.960000,40,38.34,3,261.700000,3,4.3884,0,6.86,81.67,26.01,0,38.33,2,34.28,70.270000,0,30.840000,0,61.450000,81.67,7,115,0,10,5.780000,3

75,18:30-18:45,0.840000,10.390000,81.930000,27.250000,0.820000,57.540000,0.820000,0.000000,81.930000,81.930000,12.420000,0.000000,10.580000,14.340000,8.530000,20.480000,163.860000,0.000000,132.300000,25.380000,0.000000,3.960000,40,38.34,1,261.700000,1,2.350232,0,4.91,81.67,26.01,0,38.33,1,24.58,66.110000,0,30.840000,0,61.450000,81.67,4,115,0,7,5.780000,3

76,18:45-19:00,0.500000,10.390000,81.930000,27.250000,0.490000,57.540000,0.490000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,8.530000,20.480000,163.860000,0.000000,132.300000,25.380000,0.000000,3.960000,40,38.34,0,261.700000,0,0.692392,0,3.2,81.67,25.81,0,38.33,0,15.99,74.610000,0,30.840000,0,61.450000,81.67,1,115,0,5,5.780000,3

77,19:00-19:15,0.090000,10.390000,81.930000,27.250000,0.080000,83.320000,0.080000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,8.990000,20.480000,163.860000,0.000000,132.300000,23.400000,0.000000,3.960000,40,38.34,0,261.700000,0,0,0,1.87,81.67,25.61,0,38.33,0,9.35,83.110000,0,30.840000,0,61.450000,81.67,1,115,0,3,13.730000,1

78,19:15-19:30,0.010000,10.390000,81.930000,27.250000,0.010000,85.570000,0.010000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,8.990000,20.480000,163.860000,0.000000,132.300000,23.400000,0.000000,3.960000,40,38.34,0,261.700000,0,0,0,0.92,81.67,25.61,0,38.33,0,4.62,91.610000,0,30.840000,0,61.450000,81.67,0,115,0,1,13.730000,0.5

79,19:30-19:45,0.000000,10.390000,81.930000,27.250000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.880000,20.480000,163.860000,0.000000,132.300000,23.400000,0.000000,3.960000,40,38.34,0,261.700000,0,0,0,0.04,81.67,32.02,0,38.33,0,0.21,100.110000,0,30.840000,0,61.450000,81.67,0,115,0,0,13.730000,0

80,19:45-20:00,0.000000,10.390000,81.930000,26.240000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.880000,20.480000,163.860000,0.000000,132.300000,23.400000,0.000000,3.960000,40,38.34,0,261.700000,0,0,0,0,81.67,31.62,0,38.33,0,0,115.220000,0,30.840000,0,61.450000,81.67,0,115,0,0,13.730000,0

81,20:00-20:15,0.000000,10.390000,81.930000,27.250000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,8.070000,20.480000,163.860000,0.000000,132.300000,23.850000,0.000000,3.960000,40,38.34,0,261.700000,0,0,0,0,81.67,40.01,0,38.33,0,0,115.220000,0,30.840000,0,61.450000,81.67,0,115,0,0,13.730000,0

82,20:15-20:30,0.000000,10.390000,81.930000,27.250000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,8.070000,20.480000,163.860000,0.000000,132.300000,23.850000,0.000000,3.960000,40,38.34,0,261.700000,0,0,0,0,81.1,39.61,0,38.33,0,0,115.220000,0,30.840000,0,61.450000,81.1,0,115,0,0,13.730000,0

83,20:30-20:45,0.000000,10.390000,81.930000,27.250000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,8.070000,20.480000,163.860000,0.000000,132.300000,23.850000,0.000000,3.960000,39.34,38.34,0,261.700000,0,0,0,0,79.62,38.61,0,38.33,0,0,115.220000,0,30.840000,0,61.450000,79.62,0,115,0,0,13.730000,0

84,20:45-21:00,0.000000,10.390000,81.930000,27.250000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,8.070000,20.480000,163.860000,0.000000,132.300000,23.850000,0.000000,3.960000,38,38.34,0,261.700000,0,0,0,0,77.82,37.42,0,38.33,0,0,115.220000,0,30.840000,0,61.450000,77.82,0,115,0,0,13.730000,0

85,21:00-21:15,0.000000,10.390000,81.930000,26.240000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.610000,20.480000,163.860000,0.000000,132.300000,25.940000,0.000000,3.960000,37,38.34,0,261.700000,0,0,0,0,77.83,35.82,0,38.33,0,0,115.220000,0,25.940000,0,61.450000,77.83,0,115,0,0,13.730000,0

86,21:15-21:30,0.000000,10.390000,81.930000,26.240000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.610000,20.480000,163.860000,0.000000,132.300000,25.940000,0.000000,3.960000,36,38.34,0,261.700000,0,0,0,0,76.21,34.22,0,38.33,0,0,115.220000,0,25.940000,0,61.450000,76.21,0,115,0,0,13.730000,0

87,21:30-21:45,0.000000,10.390000,81.930000,26.240000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.610000,20.480000,163.860000,0.000000,132.300000,25.940000,0.000000,3.960000,36,37.5,0,261.700000,0,0,0,0,76.03,33.62,0,37.5,0,0,115.220000,0,25.940000,0,61.450000,76.03,0,112.5,0,0,13.730000,0

88,21:45-22:00,0.000000,10.390000,81.930000,26.240000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.610000,20.480000,163.860000,0.000000,132.300000,25.940000,0.000000,3.960000,36,36.66,0,261.700000,0,0,0,0,74.35,33.22,0,36.67,0,0,115.220000,0,25.940000,0,61.450000,74.35,0,110,0,0,13.730000,0

89,22:00-22:15,0.000000,10.390000,81.930000,28.260000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.410000,20.480000,163.860000,0.000000,132.300000,25.940000,0.000000,0.000000,36,35,0,261.700000,0,0,0,0,74.36,32.02,0,35,0,0,115.220000,0,25.940000,0,61.450000,74.36,0,105,0,0,13.730000,0

90,22:15-22:30,0.000000,10.390000,81.930000,28.260000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.410000,20.480000,163.860000,0.000000,132.300000,25.940000,0.000000,0.000000,35.34,35,0,261.700000,0,0,0,0,73.25,31.02,0,35,0,0,115.220000,0,25.940000,0,61.450000,73.25,0,105,0,0,13.730000,0

91,22:30-22:45,0.000000,10.390000,81.930000,28.260000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.410000,20.480000,163.860000,0.000000,132.300000,25.940000,0.000000,0.000000,35,35,0,261.700000,0,0,0,0,72.6,30.62,0,35,0,0,115.220000,0,25.940000,0,61.450000,72.6,0,105,0,0,13.730000,0

92,22:45-23:00,0.000000,10.390000,81.930000,28.260000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.410000,20.480000,163.860000,0.000000,132.300000,25.940000,0.000000,0.000000,35.66,35.84,0,261.700000,0,0,0,0,72.74,30.82,0,35.83,0,0,115.220000,0,25.940000,0,61.450000,72.74,0,107.5,0,0,13.730000,0

93,23:00-23:15,0.000000,10.390000,81.930000,28.770000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.410000,20.480000,163.860000,0.000000,132.300000,25.940000,0.000000,0.000000,36.66,35.84,0,261.700000,0,0,0,0,72.52,36.82,0,35.83,0,0,115.220000,0,25.940000,0,61.450000,72.52,0,107.5,0,0,13.730000,0

94,23:15-23:30,0.000000,10.390000,81.930000,28.770000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.410000,20.480000,163.860000,0.000000,132.300000,25.940000,0.000000,0.000000,37.34,36.66,0,261.700000,0,0,0,0,72.31,36.62,0,36.67,0,0,115.220000,0,25.940000,0,61.450000,72.31,0,110,0,0,13.730000,0

95,23:30-23:45,0.000000,10.390000,81.930000,28.770000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.410000,20.480000,163.860000,0.000000,132.300000,25.940000,0.000000,0.000000,38,36.66,0,261.700000,0,0,0,0,73.49,36.42,0,36.67,0,0,115.220000,0,25.940000,0,61.450000,73.49,0,110,0,0,13.730000,0

96,23:45-24:00,0.000000,10.390000,81.930000,28.770000,0.000000,85.570000,0.000000,0.000000,81.930000,100.420000,12.420000,0.000000,10.580000,14.340000,7.410000,20.480000,163.860000,0.000000,132.300000,25.940000,0.000000,0.000000,38.34,36.66,0,261.700000,0,0,0,0,72.54,36.22,0,36.67,0,0,115.220000,0,25.940000,0,61.450000,72.54,0,110,0,0,13.730000,0

