Block,Time,RIHAND3,UNCHAHAR1,DADRT2,AURY_CRF,DADRI_LF,ANTA_LF,KOLDAM,ANTA_GF,TANAKPUR,KOTESHWR,RAPPC,SEWA2,UNCHAHAR3,UNCHAHAR4,RIHAND2,DHAULIGNGA,KISHANGANGA,DULHASTI,RAMPUR,CHAMERA2,DADRI_CRF,UNCHAHAR2,SINGRAULI_HYDRO,RIHAND1,NAPP,DADRI_GF,DADRI_RF,TANDA2,SINGRAULI,AURY_RF,ANTA_CRF,CHAMERA3,URI,NJPC,ANTA_RF,SALAL,PARBATI3,AURY_LF,JHAJJAR,CHAMERA1,BSIUL,RAPPB,AURY_GF,BRBCL,FSTPP I & II,KHSTPP-II,KHSTPP-I,URI2,TEHRI,TALA,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,119.621759,11.413379,420.807614,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,28.605383,0.980736,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,34.172774,147.939346,0.000000,80.366186,0.000000,0.000000,365.542670,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,101.57,0,0,0,0,0

48,11:45-12:00,119.621759,11.413379,420.807614,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,28.605383,0.980736,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,34.172774,147.939346,0.000000,80.366186,0.000000,0.000000,361.673470,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,101.57,0,0,0,0,0

49,12:00-12:15,119.621759,11.413379,369.748410,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,22.671310,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,34.172774,147.939346,0.000000,64.630150,0.000000,0.000000,346.002737,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,106.40,0,0,0,0,0

50,12:15-12:30,119.621759,11.413379,367.574000,0.000000,0.000000,0.000000,0.000000,0.000000,12.886758,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,16.025356,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,34.172774,147.939346,0.000000,64.630150,0.000000,0.000000,346.002737,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,106.40,0,0,0,0,0

51,12:30-12:45,119.621759,11.413379,367.574000,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,16.025356,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.366186,0.000000,0.000000,346.002737,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,106.40,0,0,0,0,0

52,12:45-13:00,119.621759,11.413379,367.574000,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,16.025356,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.366186,0.000000,0.000000,346.002737,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,106.40,0,0,0,0,0

53,13:00-13:15,119.621759,11.413379,367.574000,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,16.207062,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.366186,0.000000,0.000000,347.357467,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,106.40,0,0,0,0,0

54,13:15-13:30,119.621759,11.413379,367.574000,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,16.025356,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.366186,0.000000,0.000000,347.357467,27.179892,6.307570,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,106.40,0,0,0,0,0

55,13:30-13:45,119.621759,11.413379,367.574000,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,40.430625,26.511863,0.000000,47.819981,0.000000,33.524683,0.000000,28.605383,0.999240,51.485123,17.562299,0.000000,0.000000,0.000000,117.800019,0.000000,0.000000,18.722749,44.851766,147.939346,0.000000,80.366186,0.000000,0.000000,347.357467,27.179892,12.615140,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,106.40,0,0,0,0,0

56,13:45-14:00,119.621759,10.411618,367.574000,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,40.430625,26.511863,0.000000,47.819981,0.000000,33.524683,0.000000,28.605383,0.999240,51.485123,17.562299,0.000000,0.000000,0.000000,117.800019,0.000000,0.000000,18.722749,44.851766,147.939346,0.000000,80.366186,0.000000,0.000000,347.357467,27.179892,12.615140,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,106.40,0,0,0,0,0

57,14:00-14:15,119.621759,10.717514,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,40.430625,26.511863,0.000000,47.819981,0.000000,33.524683,0.000000,28.605383,0.999240,51.485123,17.562299,0.000000,0.000000,0.000000,117.800019,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.366186,0.000000,0.000000,373.503646,27.179892,12.615140,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,106.40,0,0,0,0,0

58,14:15-14:30,119.621759,10.717514,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,40.430625,26.511863,0.000000,47.819981,0.000000,33.524683,0.000000,28.605383,0.999240,51.485123,17.562299,0.000000,0.000000,0.000000,117.800019,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,80.366186,0.000000,0.000000,435.410846,27.179892,12.129942,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,14.625576,24.172827,405.076221,106.40,0,0,0,0,0

59,14:30-14:45,119.621759,10.717514,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,54.845910,26.511863,0.000000,47.819981,0.000000,33.524683,0.000000,28.605383,0.999240,51.485123,17.562299,0.000000,0.000000,0.000000,117.800019,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,599.851846,27.179892,12.615140,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,29.251152,24.172827,405.076221,106.40,0,0,0,0,0

60,14:45-15:00,119.621759,10.717514,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,54.845910,26.511863,0.000000,47.819981,0.000000,33.524683,0.000000,28.605383,0.999240,83.757369,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,599.851846,27.179892,12.615140,0.000000,0.000000,19.346045,9.596970,99.369955,24.169055,20.168785,29.251152,24.172827,405.076221,106.40,0,0,0,0,0

61,15:00-15:15,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,28.798843,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,27.765379,147.939346,0.000000,81.490188,0.000000,0.000000,532.140846,13.589946,0.000000,0.000000,0.000000,19.346045,10.631252,98.741210,24.169055,20.168785,29.251152,24.172827,405.076221,106.40,0,0,0,0,0

62,15:15-15:30,119.621759,12.778420,429.908843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,33.524683,0.000000,28.798843,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,18.722749,27.765379,147.939346,0.000000,81.490188,0.000000,0.000000,606.595625,13.589946,0.000000,0.000000,0.000000,19.346045,13.784025,136.142587,37.383920,20.168785,29.251152,24.172827,405.076221,106.40,0,0,0,0,0

63,15:30-15:45,119.621759,12.778420,458.927843,0.000000,0.000000,0.000000,0.000000,0.000000,4.956445,8.583820,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.478759,0.000000,39.769418,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,9.361375,27.765379,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,13.589946,0.000000,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,29.251152,24.172827,405.076221,106.40,0,0,0,0,0

64,15:45-16:00,119.621759,12.778420,458.927843,0.000000,0.000000,0.000000,0.000000,0.000000,4.956445,8.583820,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.478759,0.000000,41.003944,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,9.361375,27.765379,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,13.589946,0.000000,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,30.469950,24.172827,405.076221,106.40,0,0,0,0,0

65,16:00-16:15,119.621759,12.778420,483.110343,0.000000,0.000000,0.000000,0.000000,0.000000,4.956445,8.583820,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.478759,0.000000,41.003944,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,9.361375,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,13.589946,0.000000,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,43.876728,24.172827,405.076221,106.40,0,0,0,0,0

66,16:15-16:30,119.621759,12.778420,483.110343,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.478759,0.000000,41.003944,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,9.361375,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,13.589946,0.000000,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,43.876728,24.172827,405.076221,96.73,0,0,0,0,0

67,16:30-16:45,119.621759,12.778420,507.292843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.478759,0.000000,41.003944,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,9.361375,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,13.589946,0.000000,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,43.876728,24.172827,405.076221,96.73,0,0,0,0,0

68,16:45-17:00,119.621759,12.778420,507.292843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,8.583820,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.478759,0.000000,41.003944,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,9.361375,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,13.589946,0.000000,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,43.876728,24.172827,405.076221,87.06,0,0,0,0,0

69,17:00-17:15,119.621759,12.463757,531.475343,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.478759,0.000000,41.003944,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,9.361375,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,27.179892,0.000000,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,43.876728,25.594758,405.076221,77.38,0,0,0,0,0

70,17:15-17:30,119.621759,12.463757,555.657843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.478759,0.000000,41.003944,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,9.361375,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,27.179892,0.000000,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,43.876728,25.594758,405.076221,77.38,0,0,0,0,0

71,17:30-17:45,119.621759,12.463757,579.840343,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.478759,0.000000,41.003944,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,9.361375,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,27.179892,6.307570,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,43.876728,25.594758,405.076221,77.38,0,0,0,0,0

72,17:45-18:00,119.621759,12.463757,604.022843,0.000000,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,14.041028,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.478759,0.000000,41.003944,0.999240,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,0.000000,9.361375,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,27.179892,6.307570,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,43.876728,25.594758,405.076221,77.38,0,0,0,0,0

73,18:00-18:15,119.621759,12.463757,628.205343,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,11.745730,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.478759,20.313300,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,9.361375,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,27.179892,6.307570,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,43.876728,25.594758,403.726838,77.38,0,0,0,0,0

74,18:15-18:30,119.621759,12.463757,628.205343,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,17.167640,49.345649,0.000000,11.745730,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,25.478759,23.744410,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,9.361375,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,27.179892,6.307570,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,43.876728,25.594758,403.726838,77.38,0,0,0,0,0

75,18:30-18:45,119.621759,12.463757,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,5.106067,11.077507,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,18.722749,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,27.179892,6.307570,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,43.876728,25.594758,403.726838,77.38,0,0,0,0,0

76,18:45-19:00,119.621759,12.463757,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,34.335281,49.345649,10.212134,11.077507,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,29.901178,147.939346,0.000000,81.490188,0.000000,0.000000,631.794413,27.179892,6.307570,0.000000,0.000000,19.346045,13.784025,142.691864,38.578052,20.168785,43.876728,25.594758,403.726838,68.68,0,0,0,0,0

77,19:00-19:15,119.621759,12.463757,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,38.150312,49.345649,15.287256,11.531036,0.000000,54.845910,36.289614,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,29.901178,149.634007,0.000000,81.490188,0.000000,0.000000,631.794413,40.769838,19.018472,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,20.168785,60.208621,25.594758,403.726838,66.74,0,0,0,0,0

78,19:15-19:30,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,38.150312,49.345649,15.287256,14.041028,0.000000,54.845910,36.289614,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,29.901178,149.634007,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,19.018472,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,20.168785,60.208621,25.594758,403.726838,67.71,0,0,0,0,0

79,19:30-19:45,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,38.150312,49.345649,15.287256,14.041028,0.000000,54.845910,36.289614,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,29.901178,149.634007,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,19.018472,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,20.168785,60.208621,25.594758,402.638625,66.74,0,0,0,0,0

80,19:45-20:00,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,38.150312,49.345649,15.287256,14.041028,0.000000,54.845910,36.289614,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,29.901178,149.634007,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,19.018472,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,20.168785,60.208621,25.594758,402.638625,65.78,0,0,0,0,0

81,20:00-20:15,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,38.150312,49.345649,15.287256,16.063274,0.000000,54.845910,36.289614,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,29.901178,149.634007,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,19.018472,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,19.518179,60.208621,25.594758,402.638625,62.87,0,0,0,0,0

82,20:15-20:30,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,38.150312,49.345649,15.287256,20.107794,0.000000,54.845910,36.289614,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,29.901178,149.634007,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,19.018472,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,19.518179,60.208621,25.594758,402.638625,60.94,0,0,0,0,0

83,20:30-20:45,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,38.150312,49.345649,15.287256,19.088021,0.000000,54.845910,36.289614,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,44.851766,149.634007,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,19.018472,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,19.518179,60.208621,25.594758,402.638625,59.97,0,0,0,0,0

84,20:45-21:00,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,34.335281,49.345649,10.212134,19.088021,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,16.762342,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,11.701718,44.851766,147.939346,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,2.128060,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,19.518179,43.876728,25.594758,402.638625,58.04,0,0,0,0,0

85,21:00-21:15,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,34.335281,49.345649,10.212134,21.843454,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,16.762342,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,34.172774,147.939346,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,2.128060,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,20.819391,43.876728,25.594758,402.638625,57.07,0,0,0,0,0

86,21:15-21:30,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,34.335281,49.345649,10.212134,22.004431,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,16.762342,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,34.172774,147.939346,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,2.128060,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,20.819391,43.876728,25.594758,402.638625,57.07,0,0,0,0,0

87,21:30-21:45,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,34.335281,49.345649,10.212134,22.004431,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,16.762342,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,34.172774,147.939346,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,2.128060,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,20.819391,43.876728,25.594758,402.638625,56.10,0,0,0,0,0

88,21:45-22:00,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,38.150312,49.345649,15.287256,22.004431,0.000000,54.845910,36.289614,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,34.172774,149.634007,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,12.615140,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,20.819391,60.208621,25.594758,402.638625,54.17,0,0,0,0,0

89,22:00-22:15,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,38.150312,49.345649,15.287256,22.004431,0.000000,54.845910,36.289614,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,34.172774,149.634007,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,12.615140,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,22.120603,60.208621,25.594758,402.638625,52.23,0,0,0,0,0

90,22:15-22:30,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,38.150312,49.345649,15.287256,22.004431,0.000000,54.845910,36.289614,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,34.172774,149.634007,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,12.615140,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,22.120603,60.208621,25.594758,402.638625,51.27,0,0,0,0,0

91,22:30-22:45,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,38.150312,49.345649,15.287256,22.004431,0.000000,54.845910,36.289614,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,34.172774,149.634007,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,12.615140,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,22.120603,60.208621,25.594758,402.638625,51.27,0,0,0,0,0

92,22:45-23:00,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,38.150312,49.345649,15.287256,22.004431,0.000000,54.845910,36.289614,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,9.971412,28.112454,34.172774,149.634007,0.000000,81.490188,0.000000,0.000000,631.792092,40.769838,12.615140,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,22.120603,60.208621,25.594758,402.638625,51.27,0,0,0,0,0

93,23:00-23:15,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,28.612734,49.345649,10.212134,22.004431,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,10.282979,18.722749,34.172774,147.939346,0.000000,81.490188,0.000000,0.000000,631.792092,13.589946,1.064030,0.000000,0.000000,19.346045,13.784025,142.691864,38.875303,23.421815,58.502304,25.594758,402.638625,49.33,0,0,0,0,0

94,23:15-23:30,119.621759,18.775293,664.322252,18.693363,0.000000,0.000000,0.000000,0.000000,11.771557,25.751461,49.345649,10.212134,22.004431,0.000000,54.845910,35.395151,0.000000,47.819981,0.000000,38.218139,23.094481,41.003944,1.017745,88.991600,17.562299,0.000000,0.000000,0.000000,134.754563,0.000000,10.282979,18.722749,34.172774,147.939346,0.000000,81.490188,0.000000,0.000000,631.792092,13.589946,1.064030,0.000000,0.000000,19.157082,13.784025,142.691864,38.875303,23.421815,58.502304,25.594758,402.638625,47.40,0,0,0,0,0

