Block,Time,KHSTPP-II,FSTPP I & II,TALA,KHSTPP-I,BRBCL,SASAN,UNCHAHAR2,ANTA_LF,DADRI_LF,URI,DADRI_GF,AURY_RF,KOTESHWR,AURY_CRF,AURY_LF,RIHAND2,NJPC,UNCHAHAR3,BSIUL,UNCHAHAR1,SINGRAULI,DADRI_RF,JHAJJAR,TANAKPUR,NAPP,CHAMERA2,TANDA2,AURY_GF,DULHASTI,RAPPC,RAMPUR,RIHAND3,SEWA2,UNCHAHAR4,TEHRI,DHAULIGNGA,ANTA_CRF,RIHAND1,ANTA_GF,URI2,RAPPB,ANTA_RF,SINGRAULI_HYDRO,KISHANGANGA,DADRI_CRF,PARBATI3,DADRT2,CHAMERA3,SALAL,CHAMERA1,KOLDAM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,94.056514,9.788811,0.000000,24.619144,19.295736,403.987419,23.828090,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,95.305704,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.000000,49.278909,0.000000,5.168948,0.000000,38.057675,51.824832,0.000000,123.773422,18.136955,0.320144,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,94.056514,9.454060,0.000000,24.619144,19.295736,403.987419,23.828090,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,95.305704,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.000000,49.278909,0.000000,5.168948,0.000000,38.057675,51.824832,0.000000,123.773422,18.136955,0.512232,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,94.056514,9.454060,0.000000,24.619144,19.295736,403.987419,23.828090,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,95.305704,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.000000,49.278909,0.000000,5.168948,0.000000,38.057675,51.824832,0.000000,123.773422,18.136955,0.704318,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,78.719520,9.454060,0.000000,24.619144,19.295736,403.987419,23.828090,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,95.305704,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.000000,49.278909,0.000000,5.168948,0.000000,38.057675,51.824832,0.000000,123.773422,18.136955,0.832376,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,78.719520,9.454060,0.000000,24.619144,19.295736,403.987419,23.828090,0.000000,0.000000,39.406066,0.000000,0.000000,8.896951,0.000000,0.000000,95.305704,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.000000,49.278909,0.000000,5.168948,0.000000,38.057675,51.824832,0.000000,123.773422,18.136955,0.896404,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,13.553418,0.000000,0,0,0,0,0

53,13:00-13:15,78.719520,9.454060,0.000000,24.619144,19.295736,403.987419,23.828090,0.000000,0.000000,39.406066,0.000000,0.000000,0.000000,0.000000,0.000000,118.110343,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.494312,49.278909,0.000000,5.168948,0.000000,38.057675,51.824832,0.000000,123.773422,18.136955,0.976186,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,13.553418,0.000000,0,0,0,0,0

54,13:15-13:30,78.719520,9.454060,0.000000,24.619144,19.295736,403.987419,23.828090,0.000000,0.000000,39.406066,0.000000,0.000000,0.000000,0.000000,0.000000,118.110343,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.494312,49.278909,0.000000,5.168948,0.000000,38.057675,53.444359,0.000000,123.773422,18.136955,1.117379,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,27.106835,0.000000,0,0,0,0,0

55,13:30-13:45,78.719520,9.454060,0.000000,24.619144,19.295736,403.987419,23.828090,0.000000,0.000000,33.548407,0.000000,0.000000,0.000000,0.000000,0.000000,118.110343,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.494312,49.278909,0.000000,5.168948,0.000000,38.057675,53.444359,0.000000,123.773422,18.136955,1.325017,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,40.660253,0.000000,0,0,0,0,0

56,13:45-14:00,78.719520,9.454060,0.000000,24.619144,19.295736,403.987419,23.828090,0.000000,0.000000,33.548407,0.000000,0.000000,0.000000,0.000000,0.000000,118.110343,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.494312,49.278909,0.000000,5.168948,0.000000,38.057675,53.444359,0.000000,123.773422,18.136955,1.536693,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,40.660253,0.000000,0,0,0,0,0

57,14:00-14:15,97.751507,9.454060,0.000000,31.290527,19.295736,403.987419,23.828090,0.000000,0.000000,33.548407,0.000000,0.000000,0.000000,0.000000,0.000000,95.305704,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.494312,49.278909,0.000000,5.168948,0.000000,38.057675,53.444359,0.000000,123.773422,18.136955,1.792808,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,40.660253,0.000000,0,0,0,0,0

58,14:15-14:30,97.751507,9.454060,0.000000,31.290527,19.295736,403.987419,23.828090,0.000000,0.000000,33.548407,0.000000,0.000000,0.000000,0.000000,0.000000,95.305704,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.494312,49.278909,0.000000,5.168948,0.000000,38.057675,53.444359,0.000000,123.773422,18.136955,2.048923,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,40.660253,0.000000,0,0,0,0,0

59,14:30-14:45,97.751507,9.666294,0.000000,31.290527,19.295736,403.987419,23.828090,0.000000,0.000000,33.548407,0.000000,0.000000,0.000000,0.000000,0.000000,95.305704,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.494312,49.278909,0.000000,5.168948,0.000000,38.057675,53.444359,0.000000,123.773422,18.136955,2.305040,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,40.660253,0.000000,0,0,0,0,0

60,14:45-15:00,97.751507,9.666294,0.000000,31.290527,19.295736,403.987419,23.828090,0.000000,0.000000,33.548407,0.000000,0.000000,0.000000,0.000000,0.000000,95.305704,0.000000,14.711675,0.000000,12.010515,140.450962,0.000000,358.096640,0.494312,49.278909,0.000000,5.168948,0.000000,38.057675,53.444359,0.000000,123.773422,18.136955,2.689212,0.000000,0.000000,0.000000,63.308438,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,40.660253,0.000000,0,0,0,0,0

61,15:00-15:15,97.751507,9.666294,0.000000,31.290527,19.295736,403.987419,23.828090,0.000000,0.000000,39.406066,0.000000,0.000000,0.000000,0.000000,0.000000,118.110343,0.000000,14.711675,0.000000,12.010515,144.694340,0.000000,358.096640,1.112203,49.278909,0.000000,5.168948,0.000000,38.057675,53.444359,0.000000,125.970622,18.136955,2.945328,0.000000,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,40.660253,0.000000,0,0,0,0,0

62,15:15-15:30,97.751507,9.666294,0.000000,31.290527,19.295736,403.987419,23.828090,0.000000,0.000000,39.406066,0.000000,0.000000,0.000000,0.000000,0.000000,118.110343,0.000000,14.711675,0.000000,12.010515,144.694340,0.000000,358.096640,1.112203,49.278909,0.000000,5.168948,0.000000,38.057675,55.063885,0.000000,125.970622,18.136955,2.985347,0.000000,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,40.660253,0.000000,0,0,0,0,0

63,15:30-15:45,97.751507,9.666294,0.000000,31.290527,19.295736,403.987419,27.850310,0.000000,0.000000,39.406066,0.000000,0.000000,0.000000,0.000000,0.000000,118.110343,0.000000,17.321671,0.000000,14.202410,144.694340,0.000000,358.096640,1.730093,49.278909,0.000000,5.168948,0.000000,38.057675,55.063885,0.000000,125.970622,18.136955,2.985347,0.000000,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,40.660253,0.000000,0,0,0,0,0

64,15:45-16:00,97.751507,9.666294,0.000000,31.290527,19.295736,403.987419,33.451262,0.000000,0.000000,33.548407,0.000000,0.000000,0.000000,0.000000,0.000000,118.110343,0.000000,17.321671,0.000000,14.202410,144.694340,0.000000,358.096640,1.730093,49.278909,0.000000,5.168948,0.000000,38.057675,55.063885,0.000000,125.970622,18.136955,2.985347,0.000000,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,62.774958,40.660253,0.000000,0,0,0,0,0

65,16:00-16:15,143.065010,9.788811,0.000000,38.062238,19.295736,403.987419,33.451262,0.000000,0.000000,33.548407,0.000000,0.000000,0.000000,0.000000,0.000000,118.110343,0.000000,14.711675,0.000000,14.659774,144.694340,0.000000,358.096640,1.730093,49.278909,0.000000,5.168948,0.000000,38.057675,55.063885,0.000000,125.970622,18.136955,2.985347,0.000000,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.482391,0.000000,73.984772,40.660253,0.000000,0,0,0,0,0

66,16:15-16:30,143.065010,9.788811,0.000000,38.062238,19.295736,403.987419,33.451262,0.000000,0.000000,33.548407,0.000000,0.000000,0.000000,0.000000,0.000000,118.110343,0.000000,14.711675,0.000000,14.659774,144.694340,0.000000,358.096640,1.730093,49.278909,0.000000,5.168948,0.000000,38.057675,56.683410,0.000000,125.970622,18.136955,2.985347,0.000000,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,383.846991,0.000000,73.984772,40.660253,0.000000,0,0,0,0,0

67,16:30-16:45,143.065010,9.788811,0.000000,38.062238,19.295736,403.987419,33.451262,0.000000,0.000000,33.548407,0.000000,0.000000,0.000000,0.000000,0.000000,118.110343,21.499663,14.711675,0.000000,14.659774,144.694340,0.000000,358.096640,1.730093,49.278909,0.000000,5.168948,0.000000,38.057675,56.683410,0.831996,125.970622,18.136955,2.985347,0.000000,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,383.846991,0.000000,73.984772,40.660253,0.000000,0,0,0,0,0

68,16:45-17:00,143.065010,9.788811,0.000000,38.062238,19.295736,403.987419,37.454188,0.000000,0.000000,33.548407,0.000000,0.000000,0.000000,0.000000,0.000000,118.110343,42.999326,20.585540,0.000000,18.970536,144.694340,0.000000,359.015710,1.730093,49.278909,0.000000,5.168948,0.000000,38.057675,56.683410,1.663993,125.970622,18.136955,2.985347,0.000000,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,383.846991,0.000000,73.984772,40.660253,0.000000,0,0,0,0,0

69,17:00-17:15,143.065010,9.788811,0.000000,38.062238,19.295736,403.987419,38.723637,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.895038,53.749158,20.585540,0.000000,16.469069,144.694340,0.000000,367.230130,2.347983,49.278909,3.946338,5.168948,0.000000,38.057675,56.683410,2.079990,125.970622,18.136955,2.985347,0.000000,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,383.846991,0.000000,73.984772,40.660253,2.236851,0,0,0,0,0

70,17:15-17:30,143.065010,9.788811,0.000000,38.062238,19.295736,403.987419,37.723725,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.895038,53.749158,23.195536,0.000000,18.921433,144.694340,0.000000,367.230130,2.347983,49.278909,15.595928,5.168948,0.000000,38.057675,58.302936,2.079990,125.970622,18.136955,2.985347,0.000000,0.000000,0.000000,93.629868,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,383.846991,0.000000,73.984772,40.660253,6.710552,0,0,0,0,0

71,17:30-17:45,143.065010,9.788811,0.000000,38.062238,19.295736,403.987419,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.895038,52.674175,26.642892,0.000000,21.818427,144.512349,0.000000,366.906956,2.347983,49.278909,15.595928,5.168948,0.000000,38.057675,58.302936,2.035420,125.857174,18.136955,1.813445,10.530993,0.000000,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.289451,0.000000,73.984772,40.660253,6.710552,0,0,0,0,0

72,17:45-18:00,143.065010,9.788811,0.000000,38.062238,19.295736,403.987419,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.895038,73.098855,26.642892,0.000000,21.818427,144.512349,0.000000,366.906956,2.347983,49.278909,15.595928,5.168948,0.000000,38.057675,58.302936,2.822844,125.857174,18.136955,0.000000,21.061985,0.000000,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.289451,11.189282,73.984772,40.660253,8.947402,0,0,0,0,0

73,18:00-18:15,143.065010,9.788811,0.000000,38.062238,19.295736,403.987419,33.078405,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.895038,90.298585,20.564028,12.581232,16.456335,144.512349,0.000000,417.071356,1.730093,49.278909,15.595928,5.168948,0.000000,57.086511,58.302936,3.491412,125.857174,18.136955,0.000000,31.592978,9.109162,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.289451,11.189282,73.984772,40.660253,8.947402,0,0,0,0,0

74,18:15-18:30,143.065010,9.788811,0.000000,38.062238,19.295736,403.987419,33.078405,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.895038,118.248147,20.564028,12.581232,16.456335,144.512349,0.000000,484.600356,1.730093,49.278909,31.191856,5.168948,0.000000,57.086511,59.922462,4.561122,125.857174,18.136955,0.000000,42.123971,18.218325,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,366.289451,22.378566,73.984772,40.660253,8.947402,0,0,0,0,0

75,18:30-18:45,143.065010,9.788811,0.000000,38.062238,19.295736,403.987419,33.078405,0.000000,0.000000,33.548407,0.000000,0.000000,10.009069,0.000000,0.000000,119.895038,150.497641,15.271201,18.871847,12.145573,144.512349,0.000000,544.264446,7.538262,49.278909,47.829618,5.168948,0.000000,57.086511,59.922462,5.809117,125.857174,18.136955,0.000000,42.123971,27.327487,0.000000,93.547152,0.000000,37.613562,0.000000,0.000000,0.752147,5.461681,0.000000,0.000000,366.482391,33.601710,76.574239,40.660253,8.947402,0,0,0,0,0

76,18:45-19:00,143.065010,9.788811,0.000000,38.062238,19.295736,403.987419,38.679357,0.000000,0.000000,33.548407,0.000000,0.000000,10.009069,0.000000,0.000000,119.895038,153.722591,18.740069,18.871847,15.055301,144.512349,0.000000,613.298282,7.538262,49.278909,47.829618,5.168948,0.000000,57.086511,59.922462,5.927972,125.857174,18.136955,0.000000,42.123971,41.999311,0.000000,93.547152,0.000000,37.613562,0.000000,0.000000,0.752147,5.461681,0.000000,3.679721,366.482391,33.601710,76.574239,40.660253,8.947402,0,0,0,0,0

77,19:00-19:15,143.065010,9.788811,0.000000,38.062238,19.295736,399.385800,43.230165,0.000000,0.000000,33.548407,0.000000,0.000000,10.009069,0.000000,0.000000,119.895038,153.722591,21.350065,18.871847,17.507665,144.512349,0.000000,642.810866,7.538262,49.278909,47.829618,5.168948,0.000000,57.086511,59.922462,5.927972,125.857174,18.136955,0.000000,42.123971,41.999311,0.000000,93.547152,0.000000,37.613562,0.000000,0.000000,0.752147,5.461681,0.000000,18.904932,438.054256,33.601710,76.574239,40.660253,8.947402,0,0,0,0,0

78,19:15-19:30,143.065010,9.788811,0.000000,38.062238,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,10.009069,0.000000,0.000000,119.895038,153.722591,21.350065,18.871847,17.507665,144.512349,0.000000,642.810866,7.538262,49.278909,47.829618,5.168948,0.000000,57.086511,61.541989,5.927972,125.857174,18.136955,0.000000,42.123971,41.999311,0.000000,93.547152,0.000000,37.613562,0.000000,0.000000,0.752147,5.461681,0.000000,37.809862,442.266715,33.601710,76.574239,40.660253,8.947402,0,0,0,0,0

79,19:30-19:45,143.065010,9.788811,0.000000,38.062238,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,10.009069,0.000000,0.000000,119.895038,153.722591,21.350065,18.871847,17.507665,144.512349,0.000000,642.810866,6.178904,49.278909,47.829618,5.168948,0.000000,57.086511,61.541989,5.927972,125.857174,18.136955,0.000000,42.123971,41.999311,0.000000,93.547152,0.000000,37.613562,0.000000,0.000000,0.752147,5.461681,0.000000,37.809862,507.792226,33.601710,76.574239,40.660253,8.947402,0,0,0,0,0

80,19:45-20:00,143.065010,9.788811,0.000000,38.062238,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,10.009069,0.000000,0.000000,119.895038,153.722591,26.642892,18.871847,21.818427,144.512349,0.000000,650.675776,6.178904,49.278909,47.829618,5.168948,0.000000,57.086511,61.541989,5.927972,125.857174,18.136955,0.000000,42.123971,41.999311,0.000000,93.547152,0.000000,37.613562,0.000000,0.000000,0.752147,5.461681,0.000000,37.809862,531.909726,33.601710,76.574239,40.660253,8.947402,0,0,0,0,0

81,20:00-20:15,143.065010,9.788811,0.000000,38.062238,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,10.009069,0.000000,0.000000,119.895038,150.497641,26.642892,18.871847,21.818427,144.512349,0.000000,650.675776,6.178904,49.278909,47.829618,5.168948,0.000000,57.086511,61.541989,5.809117,125.857174,18.136955,0.000000,42.123971,41.999311,0.000000,93.547152,0.000000,37.613562,0.000000,0.000000,0.752147,5.461681,0.000000,37.809862,551.818722,33.601710,76.574239,40.660253,8.947402,0,0,0,0,0

82,20:15-20:30,143.065010,9.788811,0.000000,38.062238,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,10.009069,0.000000,0.000000,119.895038,139.747810,26.642892,18.871847,21.818427,144.512349,0.000000,650.675776,6.178904,49.278909,47.829618,5.168948,0.000000,57.086511,63.161515,5.393118,125.857174,18.136955,0.000000,42.123971,41.999311,0.000000,93.547152,0.000000,37.613562,0.000000,0.000000,0.752147,5.461681,0.000000,18.904932,600.053722,33.601710,76.574239,40.660253,8.947402,0,0,0,0,0

83,20:30-20:45,143.065010,9.788811,0.000000,38.062238,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.895038,128.997978,26.642892,6.290616,21.818427,144.512349,0.000000,650.675776,0.000000,49.278909,46.787784,5.168948,0.000000,57.086511,63.161515,4.977120,125.857174,18.136955,0.000000,42.123971,27.327487,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,3.679721,660.507110,33.601710,73.984772,40.660253,8.947402,0,0,0,0,0

84,20:45-21:00,143.065010,9.788811,0.000000,38.062238,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.895038,128.997978,26.642892,6.290616,21.818427,144.512349,0.000000,650.675776,0.000000,49.278909,46.787784,5.168948,0.000000,57.086511,63.161515,4.977120,125.857174,18.136955,0.000000,42.123971,27.327487,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,33.601710,73.984772,40.660253,8.947402,0,0,0,0,0

85,21:00-21:15,143.065010,9.788811,0.000000,41.429191,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.895038,128.997978,26.642892,12.581232,21.818427,144.512349,0.000000,650.675776,0.000000,49.278909,46.787784,5.168948,0.000000,57.086511,63.161515,4.977120,125.857174,18.136955,0.000000,42.123971,27.327487,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,33.601710,73.984772,40.660253,8.947402,0,0,0,0,0

86,21:15-21:30,143.065010,9.788811,0.000000,44.559409,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.895038,128.997978,26.642892,12.581232,21.818427,144.512349,0.000000,650.675776,0.000000,49.278909,46.787784,5.168948,0.000000,57.086511,64.781040,4.977120,125.857174,18.136955,0.000000,42.123971,27.327487,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,33.601710,73.984772,40.660253,8.947402,0,0,0,0,0

87,21:30-21:45,143.065010,9.788811,0.000000,44.761192,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,8.896951,0.000000,0.000000,119.895038,128.997978,26.642892,12.581232,21.818427,144.512349,0.000000,650.675776,0.000000,49.278909,46.787784,5.168948,0.000000,57.086511,64.781040,4.977120,125.857174,18.136955,0.000000,42.123971,27.327487,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,33.601710,73.984772,40.660253,8.947402,0,0,0,0,0

88,21:45-22:00,143.065010,9.788811,0.000000,44.761192,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,28.359029,0.000000,0.000000,119.895038,150.497641,26.642892,18.871847,21.818427,144.512349,0.000000,650.675776,1.112203,49.278909,47.829618,5.168948,0.000000,57.086511,64.781040,5.809117,125.857174,18.136955,0.000000,42.123971,32.641166,0.000000,93.547152,0.000000,37.613562,0.000000,0.000000,0.752147,5.461681,0.000000,0.000000,664.114864,33.601710,73.984772,40.660253,8.947402,0,0,0,0,0

89,22:00-22:15,143.065010,9.788811,0.000000,44.761192,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,28.359029,0.000000,0.000000,119.895038,150.497641,26.642892,18.871847,21.818427,144.512349,0.000000,650.675776,1.112203,49.278909,47.829618,5.168948,0.000000,57.086511,64.781040,5.809117,125.857174,18.136955,0.000000,42.123971,41.999311,0.000000,93.547152,0.000000,37.613562,0.000000,0.000000,0.752147,5.461681,0.000000,0.000000,664.114864,33.601710,73.984772,40.660253,8.947402,0,0,0,0,0

90,22:15-22:30,143.065010,9.788811,0.000000,44.761192,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,28.359029,0.000000,0.000000,119.895038,150.497641,26.642892,18.871847,21.818427,144.512349,0.000000,650.675776,1.112203,49.278909,47.829618,5.168948,0.000000,57.086511,64.781040,5.809117,125.857174,18.136955,0.000000,42.123971,41.999311,0.000000,93.547152,0.000000,37.613562,0.000000,0.000000,0.752147,5.461681,0.000000,0.000000,664.114864,33.601710,73.984772,40.660253,8.947402,0,0,0,0,0

91,22:30-22:45,143.065010,9.788811,0.000000,44.761192,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,28.359029,0.000000,0.000000,119.895038,150.497641,26.642892,18.871847,21.818427,144.512349,0.000000,650.675776,1.112203,49.278909,47.829618,5.168948,0.000000,57.086511,65.590804,5.809117,125.857174,18.136955,0.000000,42.123971,41.999311,0.000000,93.547152,0.000000,37.613562,0.000000,0.000000,0.752147,5.461681,0.000000,0.000000,664.114864,33.601710,73.984772,40.660253,8.947402,0,0,0,0,0

92,22:45-23:00,143.065010,9.788811,0.000000,44.761192,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.895038,118.248147,26.642892,18.871847,21.818427,144.512349,0.000000,650.675776,0.000000,49.278909,46.787784,5.168948,0.000000,57.086511,65.590804,4.561122,125.857174,18.136955,0.000000,42.123971,18.218325,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,33.601710,62.774958,40.660253,8.947402,0,0,0,0,0

93,23:00-23:15,143.065010,9.788811,0.000000,44.761192,19.295736,399.385800,43.280397,0.000000,0.000000,12.780346,0.000000,0.000000,18.906020,0.000000,0.000000,119.895038,85.998652,26.642892,18.871847,21.818427,144.512349,0.000000,650.675776,0.000000,49.278909,46.787784,5.168948,0.000000,57.086511,65.590804,3.313128,125.857174,18.136955,0.000000,42.123971,9.109162,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,33.601710,62.774958,40.660253,8.947402,0,0,0,0,0

94,23:15-23:30,143.065010,9.788811,0.000000,44.761192,19.295736,399.385800,43.280397,0.000000,0.000000,4.260115,0.000000,0.000000,18.906020,0.000000,0.000000,119.895038,64.498989,26.642892,18.871847,21.818427,144.512349,0.000000,650.675776,0.000000,49.278909,46.787784,5.168948,0.000000,57.086511,65.590804,2.495989,125.857174,18.136955,0.000000,42.123971,0.000000,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,22.378566,62.774958,40.660253,6.710552,0,0,0,0,0

95,23:30-23:45,143.065010,9.788811,0.000000,44.761192,19.295736,399.385800,43.280397,0.000000,0.000000,4.260115,0.000000,0.000000,18.906020,0.000000,0.000000,119.895038,42.999326,26.642892,18.871847,21.818427,144.512349,0.000000,650.675776,0.000000,49.278909,46.787784,5.168948,0.000000,38.057675,65.590804,1.663993,125.857174,18.136955,0.000000,42.123971,0.000000,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,22.378566,62.774958,40.660253,4.473702,0,0,0,0,0

96,23:45-24:00,143.065010,9.788811,0.000000,44.761192,19.295736,399.385800,43.280397,0.000000,0.000000,33.548407,0.000000,0.000000,18.906020,0.000000,0.000000,119.895038,21.499663,26.642892,18.871847,21.818427,144.512349,0.000000,650.675776,0.000000,49.278909,46.787784,5.168948,0.000000,38.057675,65.590804,0.831996,125.857174,18.136955,0.000000,42.123971,0.000000,0.000000,93.547152,0.000000,36.552984,0.000000,0.000000,0.752147,5.364151,0.000000,0.000000,664.114864,22.378566,62.774958,40.660253,2.236851,0,0,0,0,0

