Block,Time,DADRI_GF,RIHAND2,ANTA_LF,RAMPUR,CHAMERA3,ANTA_RF,UNCHAHAR3,TEHRI,KOTESHWR,SEWA2,SINGRAULI,UNCHAHAR1,KOLDAM,NJPC,BRBCL,SALAL,SASAN,KHSTPP-II,CHAMERA2,KHSTPP-I,RAPPC,FSTPP I & II,TALA,UNCHAHAR4,RIHAND3,DULHASTI,AURY_RF,RAPPB,TANDA2,JHAJJAR,ANTA_GF,UNCHAHAR2,TANAKPUR,DADRI_RF,CHAMERA1,DADRT2,URI,AURY_LF,AURY_GF,NAPP,PARBATI3,ANTA_CRF,URI2,DHAULIGNGA,DADRI_LF,KISHANGANGA,BSIUL,AURY_CRF,RIHAND1,SINGRAULI_HYDRO,DADRI_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,120.890528,10.167751,0.000000,0.000000,15.744151,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,400.123172,0.000000,40.804710,0.000000,0.000000,0.000000,583.536302,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,120.890528,10.070432,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,400.123172,0.000000,40.804710,0.493236,0.000000,0.000000,583.536302,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,0.000000,120.890528,10.070432,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,400.123172,0.000000,40.804710,0.493236,0.000000,0.000000,524.722886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,22.852186,0.000000,0.000000,0.000000,120.890528,9.425490,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,366.060801,0.000000,36.215900,0.493236,0.000000,0.000000,476.592886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,0.000000,120.890528,9.425490,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,317.930801,0.000000,36.215900,0.493236,0.000000,0.000000,428.462886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,20.336638,0.000000,0.000000,0.000000,120.890528,8.541579,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,269.800801,0.000000,30.579588,0.493236,0.000000,0.000000,365.893886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,15.407557,0.000000,0.000000,0.000000,120.890528,7.065484,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,231.505300,0.000000,29.845702,0.493236,0.000000,0.000000,365.893886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,0.000000,120.890528,7.065484,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,231.505300,0.000000,32.934403,0.493236,0.000000,0.000000,365.893886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,0.000000,120.890528,7.065484,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,231.505300,0.000000,36.113754,0.493236,0.000000,0.000000,365.893886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,18.382291,13.644855,0.000000,0.000000,120.890528,8.182100,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,231.505300,0.000000,36.215900,0.493236,0.000000,0.000000,365.893886,4.250842,0.000000,0.000000,41.944717,0.000000,0.000000,23.825967,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,18.382291,13.644855,0.000000,0.000000,120.890528,8.182100,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,231.505300,0.000000,36.215900,0.493236,0.000000,0.000000,365.893886,38.257574,0.000000,0.000000,41.944717,0.000000,0.000000,23.825967,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,18.382291,13.644855,0.000000,0.000000,120.890528,8.182100,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,231.505300,0.000000,36.215900,0.493236,0.000000,0.000000,365.893886,38.257574,0.000000,0.000000,41.944717,0.000000,0.000000,23.825967,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,18.382291,27.289710,0.000000,0.000000,120.890528,8.182100,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,231.505300,0.000000,36.215900,0.493236,0.000000,0.000000,365.893886,3.719486,0.000000,0.000000,41.944717,0.000000,0.000000,23.825967,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,22.801106,27.289710,8.542112,0.000000,120.890528,9.425490,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,234.163060,0.000000,36.215900,0.493236,0.000000,0.000000,365.893886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,23.825967,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,22.801106,40.934565,8.542112,0.000000,120.890528,9.425490,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,234.184601,0.000000,36.215900,0.493236,0.000000,0.000000,365.893886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,23.825967,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,22.801106,40.934565,8.542112,0.000000,120.890528,9.425490,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,269.800801,0.000000,40.804710,0.493236,0.000000,0.000000,365.893886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,22.801106,40.934565,8.542112,0.000000,120.890528,9.425490,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,269.800801,0.000000,40.804710,0.493236,0.000000,0.000000,365.893886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,22.801106,40.934565,8.542112,0.000000,120.890528,0.000000,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,303.491801,0.000000,40.804710,0.493236,0.000000,0.000000,365.893886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,22.801106,40.934565,8.542112,0.000000,120.890528,0.000000,0.000000,0.000000,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,303.491801,0.000000,40.804710,0.493236,0.000000,0.000000,428.462886,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,22.801106,40.934565,8.542112,0.000000,120.890528,0.000000,0.000000,19.507859,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,337.571104,0.000000,40.804710,0.493236,0.000000,0.000000,444.196570,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,8.542112,0.000000,120.890528,0.000000,0.000000,40.109617,19.252017,1.342249,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,406.729125,0.000000,40.804710,0.493236,0.000000,0.000000,519.301296,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,17.084225,0.000000,120.890528,0.000000,0.000000,67.457083,19.252017,1.342249,403.108002,141.753342,3.207864,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.123309,0.000000,0.000000,620.115102,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,25.626337,5.081257,120.890528,0.000000,0.000000,90.064321,19.252017,12.303953,403.108002,141.753342,6.415729,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.123309,0.000000,7.604540,653.788294,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,8.794348,0.000000,0.000000,1.058860,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,34.168450,10.162515,120.890528,0.000000,0.000000,90.064321,19.252017,53.689978,403.108002,141.753342,25.354961,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,31.725086,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,19.736823,653.788294,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,17.588697,0.000000,0.000000,18.830766,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,34.168450,15.212977,120.890528,0.000000,0.000000,90.064321,19.252017,53.689978,403.108002,141.753342,25.354961,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,31.725086,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,30.418160,653.788294,2.125421,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,25.431892,0.000000,0.000000,18.830766,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,34.168450,15.212977,120.890528,0.000000,0.000000,90.064321,19.252017,53.689978,403.108002,141.753342,25.354961,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,31.725086,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,30.418160,653.788294,4.250842,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,25.431892,0.000000,0.000000,12.553844,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,34.168450,15.212977,120.890528,0.000000,0.000000,90.064321,19.252017,53.689978,403.108002,141.753342,25.354961,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,31.725086,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,30.418160,653.788294,38.257574,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,25.431892,0.000000,0.000000,12.553844,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,34.168450,15.212977,120.890528,0.000000,0.000000,90.064321,19.252017,40.267483,403.108002,141.753342,12.677481,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,31.725086,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,30.418160,653.788294,38.257574,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,25.431892,0.000000,0.000000,12.553844,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,34.168450,12.286121,120.890528,0.000000,0.000000,90.064321,19.252017,40.267483,403.108002,141.753342,12.677481,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,31.725086,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,30.418160,653.788294,4.250842,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,17.588697,0.000000,0.000000,12.553844,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,18.982472,5.081257,120.890528,0.000000,0.000000,67.457083,19.252017,12.303953,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,17.414397,653.788294,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,8.794348,0.000000,0.000000,2.117720,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,8.542112,0.000000,120.890528,0.000000,0.000000,36.463288,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,5.779450,653.788294,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,40.934565,8.542112,0.000000,120.890528,0.000000,0.000000,18.231644,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,0.000000,653.788294,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,27.289710,8.542112,0.000000,120.890528,0.000000,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,0.000000,653.788294,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.117699,27.289710,8.542112,0.000000,120.890528,0.914957,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,0.000000,653.788294,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.117699,27.289710,8.542112,0.000000,120.890528,2.825280,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,0.000000,653.788294,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.117699,27.289710,8.542112,0.000000,120.890528,3.662114,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,0.000000,653.788294,38.257574,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.117699,27.289710,8.542112,0.000000,120.890528,4.364657,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,0.000000,653.788294,38.257574,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,13.644855,8.542112,0.000000,120.890528,5.185460,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,0.000000,653.788294,8.501683,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.403110,13.644855,8.542112,0.000000,120.890528,6.416830,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,419.149731,0.000000,40.804710,0.000000,0.000000,0.000000,602.568926,6.376262,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,23.329229,13.644855,8.542112,0.000000,120.890528,7.860538,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,346.954731,0.000000,40.804710,0.000000,0.000000,0.000000,578.425859,6.376262,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,25.159476,13.644855,8.542112,0.000000,120.890528,9.277539,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,15.862543,0.000000,0.000000,0.000000,317.064461,0.000000,40.804710,0.000000,0.000000,0.000000,576.144497,6.376262,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,18.713425,13.644855,8.542112,0.000000,120.890528,8.308874,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,232.355661,0.000000,30.367816,0.000000,0.000000,0.000000,474.962702,11.689814,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,18.713425,0.000000,8.542112,0.000000,120.890528,9.425490,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,232.355661,0.000000,35.821551,0.000000,0.000000,0.000000,376.983038,11.689814,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,18.713425,0.000000,8.542112,0.000000,120.890528,8.542039,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,232.355661,0.000000,36.004128,0.000000,0.000000,0.000000,362.544038,6.376262,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,18.713425,0.000000,8.542112,0.000000,120.890528,8.308874,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,44.663754,52.526194,19.954698,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,232.355661,0.000000,30.367816,0.000000,0.000000,0.000000,362.544038,6.376262,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,14.539176,0.000000,8.542112,0.000000,120.890528,7.065484,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,40.058021,52.526194,13.822936,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,230.542700,0.000000,23.997618,0.000000,0.000000,0.000000,362.544038,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,14.294610,0.000000,8.542112,0.000000,120.890528,7.065484,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,40.058021,52.526194,13.822936,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,230.542700,0.000000,23.997618,0.000000,0.000000,0.000000,362.544038,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,14.294610,0.000000,8.542112,0.000000,120.890528,7.065484,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,40.058021,52.526194,13.822936,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,230.542700,0.000000,23.997618,0.000000,0.000000,0.000000,362.544038,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,14.294610,0.000000,8.542112,0.000000,120.890528,8.182100,0.000000,0.000000,19.252017,2.237082,403.108002,141.753342,0.000000,40.058021,52.526194,13.822936,0.000000,0.000000,59.517558,1.852524,0.000000,0.000000,0.000000,230.542700,0.000000,29.633930,0.000000,0.000000,0.000000,362.544038,3.188131,0.000000,0.000000,41.944717,0.000000,0.000000,4.402624,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,0.791825,0.000000,0,0,0,0,0

