Block,Time,AURY_LF,DADRI_RF,DADRI_LF,ANTA_LF,JHAJJAR,TEHRI,TANDA2,ANTA_CRF,UNCHAHAR4,UNCHAHAR1,SEWA2,SINGRAULI_HYDRO,DHAULIGNGA,ANTA_RF,ANTA_GF,TANAKPUR,DADRI_CRF,URI2,UNCHAHAR2,RAPPB,AURY_CRF,UNCHAHAR3,RIHAND3,NAPP,CHAMERA2,BSIUL,CHAMERA1,KOTESHWR,RAMPUR,RIHAND1,DADRI_GF,AURY_RF,DADRT2,URI,KOLDAM,SINGRAULI,KHSTPP-II,DULHASTI,SASAN,RAPPC,KUDGI,CHAMERA3,RIHAND2,PARBATI3,TALA,SALAL,FSTPP I & II,NJPC,KHSTPP-I,BRBCL,KISHANGANGA,AURY_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,342.255500,0.000000,0.000000,0.000000,0.000000,9.238199,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,268.748949,6.386198,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,17.722022,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,324.901700,0.000000,0.000000,0.000000,0.000000,9.238199,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,40.868295,0.000000,0.000000,3.856400,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,244.646449,6.386198,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,324.901700,0.000000,0.000000,0.000000,0.000000,9.238199,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,40.868295,0.000000,0.000000,6.134568,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,219.535456,11.175847,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,315.260700,0.000000,0.000000,0.000000,0.000000,9.238199,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,40.868295,0.000000,0.000000,6.134568,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,218.615749,11.175847,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,253.558300,0.000000,0.000000,0.000000,0.000000,9.238199,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,27.739471,0.000000,0.000000,6.134568,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,218.615749,11.175847,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,253.558300,0.000000,0.000000,0.000000,0.000000,9.238199,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,27.739471,0.000000,0.000000,6.134568,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,218.615749,6.386198,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,13.994297,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,256.860342,0.000000,0.000000,0.000000,0.000000,9.238199,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,27.739471,0.000000,0.000000,7.426559,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,215.068439,6.386198,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,14.100348,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,241.434742,0.000000,0.000000,0.000000,0.000000,9.238199,0.000000,0.571740,0.000000,0.000000,0.000000,3.087530,0.000000,9.078351,27.739471,0.000000,0.000000,7.426559,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,215.068439,6.386198,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,14.100348,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,241.434742,0.000000,0.000000,0.000000,0.000000,9.238199,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,9.078351,27.739471,0.000000,0.000000,7.426559,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,215.068439,6.386198,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,14.100348,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,246.255242,0.000000,0.000000,0.000000,0.000000,9.238199,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,9.078351,27.739471,0.000000,0.000000,7.426559,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,218.615749,6.386198,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,14.100348,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,342.665242,0.000000,0.000000,0.000000,0.000000,11.434197,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,9.078351,27.739471,0.000000,0.000000,7.466623,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,218.615749,6.386198,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,14.100348,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,318.562742,0.000000,0.000000,0.000000,0.000000,11.434197,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,9.078351,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,218.615749,38.317190,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,342.665242,0.000000,0.000000,0.000000,0.000000,11.434197,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,9.078351,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,218.615749,8.514931,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,68.337336,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,342.665242,0.000000,0.000000,0.000000,0.000000,11.434197,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,9.078351,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,237.897749,8.514931,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,68.337336,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,357.126742,0.000000,0.000000,0.000000,0.000000,11.434197,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,9.078351,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,262.000249,8.514931,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,68.337336,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,357.126742,0.000000,0.000000,0.000000,0.000000,11.434197,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,9.078351,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,286.102749,8.514931,0.000000,118.945838,142.219814,0.000000,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,68.337336,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,357.126742,0.000000,0.000000,0.000000,0.000000,11.434197,0.000000,0.571740,0.000000,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,286.102749,8.514931,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,24.646252,19.985793,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,357.126742,0.000000,0.000000,0.000000,0.000000,11.434197,0.000000,0.571740,0.000000,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,8.514931,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,2.739008,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,400.511242,0.000000,0.000000,0.000000,0.000000,16.835136,0.000000,0.571740,0.000000,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,8.514931,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,18.260054,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,448.716242,0.000000,0.000000,0.000000,0.000000,17.353234,0.000000,0.571740,0.000000,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,8.514931,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,18.260054,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,448.716242,0.000000,0.000000,0.000000,0.000000,16.515033,0.000000,0.571740,0.000000,0.000000,0.000000,11.494258,0.000000,5.187629,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,6.386198,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,36.520108,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,448.716242,0.000000,0.000000,0.000000,0.000000,16.515033,0.000000,0.571740,0.000000,0.000000,0.000000,11.494258,0.000000,5.187629,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,6.386198,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,36.520108,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,448.716242,15.002360,0.000000,0.000000,0.000000,17.668072,0.000000,0.571740,0.000000,0.000000,0.000000,11.494258,0.000000,5.187629,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,6.386198,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.987577,36.520108,43.598048,19.282000,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,448.716242,15.002360,0.000000,0.000000,0.000000,17.668072,0.000000,0.571740,8.787675,0.000000,0.000000,11.494258,0.000000,5.187629,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,6.386198,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.987577,54.780162,43.598048,19.282000,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,448.716242,30.004720,0.000000,0.000000,0.000000,17.797872,0.000000,0.571740,17.616105,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,12.697236,0.000000,6.778587,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,6.386198,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,3.681898,0.000000,12.323126,19.987577,70.301208,43.598048,19.282000,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,448.716242,45.007080,0.000000,0.000000,0.000000,17.797872,0.000000,0.571740,17.616105,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,12.697236,0.000000,13.557174,8.555423,0.000000,88.697200,0.000000,0.000000,329.298092,6.386198,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,15.763432,0.000000,12.323126,19.987577,91.300270,43.598048,19.282000,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,448.716242,45.007080,0.000000,0.000000,0.000000,17.799645,4.369494,0.571740,35.232209,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,25.394471,2.121020,20.335761,17.110847,0.000000,88.697200,0.000000,0.000000,329.298092,6.386198,0.000000,118.945838,142.219814,31.774522,403.736157,52.118668,90.38,0.000000,113.884312,31.526864,0.000000,12.323126,19.987577,109.560324,43.598048,19.282000,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,0.000000,448.716242,45.007080,0.000000,0.000000,0.000000,17.799645,10.157788,0.571740,35.232209,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,38.091707,12.573407,38.081950,25.666270,0.000000,88.697200,0.000000,0.000000,329.298092,8.514931,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,90.38,9.330406,113.884312,31.526864,0.000000,12.323126,19.987577,135.307000,43.598048,19.282000,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,0.000000,452.572642,45.007080,0.000000,0.000000,0.000000,17.809521,10.157788,0.571740,35.232209,0.000000,0.000000,3.705036,0.000000,7.781444,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,38.091707,12.573407,38.081950,25.666270,0.000000,88.697200,0.000000,0.000000,329.298092,38.317190,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,90.38,9.330406,113.884312,31.526864,0.000000,12.323126,19.987577,135.307000,43.598048,19.282000,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,0.000000,452.572642,45.007080,0.000000,0.000000,0.000000,17.809521,10.157788,0.571740,35.232209,0.000000,0.000000,3.705036,0.000000,7.781444,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,38.091707,12.573407,38.081950,25.666270,0.000000,88.697200,0.000000,0.000000,329.298092,38.317190,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,90.38,9.330406,113.884312,31.526864,0.000000,12.323126,19.987577,135.307000,43.598048,19.282000,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,0.000000,452.572642,45.007080,0.000000,0.000000,0.000000,18.294476,10.157788,0.571740,35.232209,0.000000,0.000000,3.705036,0.000000,7.781444,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,38.091707,12.573407,25.134087,25.666270,0.000000,88.697200,0.000000,0.000000,329.298092,38.317190,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,90.38,14.732219,113.884312,15.763432,0.000000,12.323126,19.985793,135.307000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,452.572642,45.007080,0.000000,0.000000,0.000000,18.501301,10.157788,0.571740,35.232209,0.000000,0.000000,3.705036,0.000000,7.781444,40.868295,0.000000,0.000000,7.690376,119.226029,0.000000,38.091707,12.573407,25.134087,25.666270,0.000000,88.697200,0.000000,0.000000,329.298092,8.514931,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,90.38,14.732219,113.884312,3.681898,0.000000,12.323126,19.985793,135.307000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,404.367642,45.007080,0.000000,0.000000,0.000000,13.711623,10.157788,0.571740,35.232209,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,8.371690,119.226029,0.000000,38.091707,12.573407,25.134087,25.666270,0.000000,88.697200,0.000000,0.000000,329.298092,6.386198,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,90.38,14.732219,113.884312,0.000000,0.000000,12.323126,19.985793,127.820378,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,404.367642,45.007080,0.000000,0.000000,0.000000,13.711623,10.157788,0.571740,17.616105,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,8.371690,119.226029,0.000000,25.394471,12.573407,12.338552,17.110847,0.000000,88.697200,0.000000,0.000000,329.298092,6.386198,0.000000,118.945838,142.219814,47.661784,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,117.777348,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,377.372842,45.007080,0.000000,0.000000,0.000000,13.695891,10.157788,0.571740,8.787675,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,9.545207,119.226029,0.000000,12.697236,6.286703,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,302.296233,6.386198,0.000000,118.945838,142.219814,31.774522,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,73.040216,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,377.372842,45.007080,0.000000,0.000000,0.000000,13.695891,10.157788,0.571740,0.000000,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,9.545207,119.226029,0.000000,0.000000,6.286703,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,288.731753,6.386198,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,54.780162,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,357.126742,43.731576,0.000000,0.000000,0.000000,13.695891,10.157788,0.571740,0.000000,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,9.545207,119.226029,0.000000,0.000000,6.286703,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,288.731753,10.643664,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,90.38,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,36.520108,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,333.988342,43.731576,0.000000,0.000000,0.000000,13.695891,4.742186,0.571740,0.000000,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,9.545207,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,288.731753,10.643664,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,88.70,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,36.520108,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,261.680842,43.731576,0.000000,0.000000,0.000000,13.695891,3.855436,0.571740,0.000000,0.000000,0.000000,3.705036,0.000000,5.187629,40.868295,0.000000,0.000000,8.474439,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,288.731753,10.643664,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,85.80,0.000000,113.884312,0.000000,0.000000,12.323126,19.985793,18.260054,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,233.721942,43.731576,0.000000,0.000000,0.000000,13.695891,0.000000,0.571740,0.000000,0.000000,0.000000,3.705036,0.000000,5.187629,30.258086,0.000000,0.000000,8.474439,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,285.184444,10.643664,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,86.77,0.000000,113.884312,0.000000,0.000000,12.323126,15.782317,18.260054,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,233.721942,43.731576,0.000000,0.000000,0.000000,13.695891,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,5.187629,30.258086,0.000000,0.000000,8.474439,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,270.912100,10.643664,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,83.14,0.000000,113.884312,0.000000,0.000000,12.323126,15.782317,18.260054,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,233.721942,29.154384,0.000000,0.000000,0.000000,13.695891,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,5.187629,30.258086,0.000000,0.000000,8.474439,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,251.630100,10.643664,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,82.91,0.000000,113.884312,0.000000,0.000000,12.323126,15.782317,18.260054,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,233.721942,29.154384,0.000000,0.000000,0.000000,13.695891,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,5.187629,26.137928,0.000000,0.000000,8.474439,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,267.230944,10.643664,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,79.06,0.000000,113.884312,0.000000,0.000000,12.323126,13.400087,18.260054,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,233.721942,29.154384,0.000000,0.000000,0.000000,13.695891,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,5.187629,19.877525,0.000000,0.000000,8.474439,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,247.948944,10.643664,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,78.09,0.000000,113.884312,0.000000,0.000000,12.323126,10.705945,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,233.721942,29.154384,0.000000,0.000000,0.000000,13.695891,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,5.187629,19.877525,0.000000,0.000000,8.474439,119.226029,0.000000,0.000000,0.000000,0.000000,8.555423,0.000000,88.697200,0.000000,0.000000,220.354696,6.386198,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,74.24,0.000000,113.884312,0.000000,0.000000,12.323126,10.705945,0.000000,43.596602,18.375746,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,233.721942,14.759407,0.000000,0.000000,0.000000,13.695891,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,5.187629,19.877525,0.000000,0.000000,8.474439,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,212.641896,6.386198,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,74.24,0.000000,113.884312,0.000000,0.000000,12.323126,10.705945,0.000000,43.596602,19.281949,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,233.721942,13.969809,0.000000,0.000000,0.000000,13.695891,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,5.187629,5.784600,0.000000,0.000000,8.474439,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,173.113796,6.386198,0.000000,118.945838,142.219814,15.887261,403.736157,52.118668,71.34,0.000000,113.884312,0.000000,0.000000,12.323126,4.820500,0.000000,43.596602,19.282000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,233.721942,0.000000,0.000000,0.000000,0.000000,13.695891,0.000000,0.571740,0.000000,0.000000,0.000000,2.470024,0.000000,5.187629,5.784600,0.000000,0.000000,8.474439,119.226029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,173.113796,6.386198,0.000000,118.945838,113.051234,15.887261,403.736157,52.118668,71.34,0.000000,113.884312,0.000000,0.000000,12.323126,4.820500,0.000000,32.149361,19.282000,0.000000,0.000000,0,0,0,0,0

