Block,Time,DADRI_RF,PARBATI3,AURY_CRF,RAMPUR,DHAULIGNGA,JHAJJAR,KOTESHWR,RAPPB,UNCHAHAR4,ANTA_CRF,TANDA2,TANAKPUR,ANTA_RF,URI,DADRT2,AURY_RF,URI2,BSIUL,DADRI_LF,ANTA_GF,RIHAND2,CHAMERA3,UNCHAHAR1,SINGRAULI,UNCHAHAR2,SALAL,SINGRAULI_HYDRO,AURY_GF,TEHRI,RIHAND3,DULHASTI,RAPPC,NAPP,DADRI_CRF,RIHAND1,SEWA2,DADRI_GF,ANTA_LF,UNCHAHAR3,AURY_LF,KOLDAM,KISHANGANGA,CHAMERA2,NJPC,CHAMERA1,FSTPP I & II,TALA,KHSTPP-II,BRBCL,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,417.924399,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,655.789094,0.000000,23.771513,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,33.421257,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,0.000000,345.894399,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,621.009046,0.000000,23.771513,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.893916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,33.421257,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,0.000000,287.627699,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,612.365446,0.000000,23.771513,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.893916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,33.421257,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,0.000000,287.627699,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.710986,600.840646,0.000000,16.019933,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.893916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,22.280838,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,0.000000,228.575200,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,33.929011,600.840646,0.000000,6.459650,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,40.711452,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.740252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,22.280838,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,227.970148,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,33.929011,565.675600,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,36.526472,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.740252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,22.280838,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,227.970148,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.710986,513.814000,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,28.070283,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.740252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.037142,0.000000,141.674006,14.407297,327.376350,22.280838,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,227.970148,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,492.685200,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.000000,120.614235,34.798173,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.740252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,22.280838,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,227.970148,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,477.550859,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.822583,120.614235,40.711452,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.740252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,22.280838,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,227.970148,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,378.290205,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.362743,120.614235,40.711452,1.339182,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.740252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,22.280838,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,227.970148,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,328.038607,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.721260,120.614235,40.711452,6.695909,0.753271,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.740252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421752,0.000000,141.674006,14.407297,327.376350,22.280838,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,300.000148,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,328.038607,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,0.843615,120.614235,40.711452,53.567270,0.771643,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.740252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,327.376350,22.280838,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,324.010148,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,328.038607,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,1.206358,120.614235,40.711452,53.567270,0.771643,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,16.740252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,327.376350,22.280838,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,0.000000,347.172499,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,328.038607,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,1.324488,120.614235,40.711452,6.695909,0.771643,0.000000,14.944784,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,21.410773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,327.376350,22.280838,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,0.000000,347.172499,8.522590,0.000000,0.000000,0.000000,0.000000,0.246054,0.000000,3.180845,328.038607,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,1.687231,120.614235,40.711452,1.339182,0.771643,0.000000,14.944784,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,21.410773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,327.376350,22.280838,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,0.000000,400.686091,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,328.038607,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,1.687231,120.614235,40.711452,1.339182,0.771643,0.000000,17.364992,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,21.410773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,338.180850,22.280838,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,328.034320,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,2.168103,120.614235,40.711452,1.339182,0.771643,0.000000,29.889569,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,353.037038,22.280838,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,327.746200,0.000000,4.650948,0.000000,0.000000,0.000000,55.664688,0.000000,3.994496,120.614235,40.711452,1.339182,0.771643,0.000000,29.889569,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,367.593100,22.280838,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,327.746200,0.000000,4.650948,0.000000,0.000000,0.000000,55.664688,0.000000,4.725680,120.614235,40.711452,1.339182,0.771643,0.000000,29.889569,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,376.686888,22.280838,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,327.746200,0.000000,4.650948,0.000000,0.000000,0.000000,55.664688,0.000000,5.705448,120.614235,40.711452,1.339182,0.771643,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,0.000000,15.461480,0.000000,17.421977,0.000000,141.674006,14.407297,382.809438,22.280838,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,327.746200,0.000000,4.650948,0.000000,0.000000,0.000000,55.664688,0.000000,6.464356,120.614235,40.711452,1.339182,0.771643,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,12.648506,31.832458,0.000000,17.421977,0.000000,141.674006,14.407297,388.211688,22.280838,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,327.750487,0.000000,4.650948,0.000000,0.000000,0.000000,55.664688,0.000000,6.464356,120.614235,40.713465,1.339182,0.771643,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,12.648506,60.026921,0.000000,17.421977,0.000000,141.674006,14.407297,393.613938,22.280838,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,17.045179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,327.750487,0.000000,4.650948,0.000000,0.000000,0.000000,55.664688,0.000000,6.464356,120.614235,40.713465,1.339182,0.771643,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,12.648506,87.311885,0.000000,17.421977,0.000000,141.674006,14.407297,400.613525,22.280838,0,0,0,0,0

71,17:30-17:45,0.000000,3.667768,0.000000,0.000000,8.774249,418.191774,25.567769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,327.750487,0.000000,4.650948,1.056440,0.000000,0.000000,55.664688,9.294598,6.464356,120.614235,40.713465,1.339182,0.771643,0.000000,44.834353,118.768466,31.652579,52.406147,0.000000,0.000000,88.356800,4.352725,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,12.648506,118.234844,6.752572,17.421977,0.000000,141.674006,14.407297,402.186708,22.280838,0,0,0,0,0

72,17:45-18:00,0.000000,15.702936,0.000000,0.000000,17.548498,418.191774,34.090358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,327.750487,0.000000,4.650948,12.525153,0.000000,0.000000,55.664688,27.911921,6.464356,120.614235,40.713465,1.339182,0.771643,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,10.118805,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,25.297013,134.787722,13.353402,17.421977,0.000000,141.674006,14.407297,402.186708,22.280838,0,0,0,0,0

73,18:00-18:15,0.000000,15.702936,0.000000,0.000000,26.322747,418.191774,34.090358,0.000000,0.000000,0.000000,0.000000,6.151362,0.000000,3.180845,327.750487,0.000000,4.650948,12.525153,0.000000,0.000000,55.664688,27.911921,6.464356,120.614235,40.713465,6.695909,0.771643,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,10.118805,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,25.297013,134.787722,21.244048,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

74,18:15-18:30,0.000000,15.702936,0.000000,0.000000,35.096996,418.191774,34.090358,0.000000,0.000000,0.000000,0.000000,6.151362,0.000000,4.241126,327.750487,0.000000,4.650948,12.525153,0.000000,0.000000,55.664688,27.911921,6.464356,120.614235,40.713465,64.169126,0.771643,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,10.118805,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,25.297013,134.787722,25.037628,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

75,18:30-18:45,0.000000,15.702936,0.000000,0.000000,35.096996,418.191774,34.090358,0.000000,0.000000,0.000000,0.000000,6.151362,0.000000,4.241126,327.750487,0.000000,4.521755,12.525153,0.000000,0.000000,55.664688,27.911921,6.464356,120.614235,40.713465,64.169126,0.771643,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,10.118805,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,25.297013,132.513975,25.037628,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

76,18:45-19:00,0.000000,15.702936,0.000000,0.000000,35.096996,418.191774,34.090358,0.000000,0.000000,0.000000,0.000000,6.151362,0.000000,4.241126,327.750487,0.000000,4.521755,12.525153,0.000000,0.000000,55.664688,27.911921,6.464356,120.614235,40.713465,64.169126,0.771643,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,10.118805,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,25.297013,118.234844,25.037628,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

77,19:00-19:15,0.000000,15.702936,0.000000,0.000000,35.096996,418.191774,34.090358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.929011,327.746200,0.000000,4.521755,12.525153,0.000000,0.000000,55.664688,27.911921,6.464356,120.614235,40.711452,64.169126,0.771643,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,10.118805,0.000000,0.000000,25.345052,0.000000,0.000000,0.000000,25.297013,100.044868,25.037628,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

78,19:15-19:30,0.000000,3.667768,0.000000,0.000000,17.548498,418.191774,17.045179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.929011,327.746200,0.000000,4.521755,6.262576,0.000000,0.000000,55.664688,9.294598,6.464356,120.614235,40.711452,6.695909,0.771643,0.000000,44.834353,118.768466,47.478868,52.406147,0.000000,0.000000,88.356800,3.712618,0.000000,0.000000,24.669411,0.000000,0.000000,0.000000,25.297013,72.759904,13.493005,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,8.774249,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.241126,327.746200,0.000000,4.521755,6.262576,0.000000,0.000000,55.664688,0.000000,6.464356,120.614235,40.711452,1.339182,0.771643,0.000000,44.834353,118.768466,31.652579,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,24.669411,0.000000,0.000000,0.000000,25.297013,45.474940,6.069728,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,327.746200,0.000000,4.521755,6.262576,0.000000,0.000000,55.664688,0.000000,6.464356,120.614235,40.711452,1.339182,0.771643,0.000000,44.834353,118.768466,31.652579,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,24.669411,0.000000,0.000000,0.000000,25.297013,32.741957,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,327.746200,0.000000,4.521755,6.262576,0.000000,0.000000,55.664688,0.000000,6.464356,120.614235,40.711452,1.339182,0.771643,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,24.669411,0.000000,0.000000,0.000000,12.648506,16.370978,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,327.746200,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,6.464356,120.614235,40.711452,1.339182,0.771643,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,24.669411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,301.265320,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,5.056122,120.614235,40.301265,1.339182,0.771643,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,21.286978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,287.404790,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,5.099129,120.614235,40.301265,1.339182,0.771643,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,21.286978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,287.623665,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,5.099129,120.614235,40.301265,1.339182,0.771643,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,21.286978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,0.000000,418.191774,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.929011,285.050370,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,5.099129,120.614235,35.172729,1.339182,0.771643,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,17.558993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,0.000000,384.788009,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.929011,285.050370,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,5.056122,120.614235,27.734143,1.339182,0.771643,0.000000,44.834353,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,17.558993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,0.000000,325.575600,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,285.050370,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,5.056122,120.614235,27.734143,1.339182,0.771643,0.000000,29.889569,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,17.558993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,0.000000,325.575600,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,285.050370,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,5.705332,120.614235,27.734143,1.339182,0.771643,0.000000,29.889569,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,17.558993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,0.000000,325.575600,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,285.050370,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,5.705332,120.614235,27.734143,1.339182,0.771643,0.000000,29.889569,118.768466,15.826289,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,17.558993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,20.695179,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,0.000000,325.575600,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,299.456370,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,6.016522,120.614235,27.734143,1.339182,0.771643,0.000000,29.889569,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,20.268135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,19.281279,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,0.000000,325.575600,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,285.050370,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,5.705332,120.614235,27.734143,1.339182,0.771643,0.000000,18.030550,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,17.558993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,141.674006,14.407297,402.186708,19.281279,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,0.000000,325.575600,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,285.050370,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,5.712908,120.614235,28.771375,1.339182,0.771643,0.000000,14.944784,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,17.558993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,111.656968,14.407297,402.186708,17.733594,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,0.000000,325.575600,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.180845,285.050370,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,5.712908,120.614235,27.724539,6.695909,0.771643,0.000000,14.944784,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,17.558993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,111.656968,14.407297,402.186708,17.733594,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,0.000000,253.545600,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.205632,285.050370,0.000000,4.521755,0.000000,0.000000,0.000000,55.664688,0.000000,5.713747,120.614235,27.724539,53.567270,0.771643,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,17.558993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,111.656968,14.407297,402.186708,17.733594,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,0.000000,229.535600,8.522590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.205632,285.050370,0.000000,5.167720,0.000000,0.000000,0.000000,55.664688,0.000000,5.713747,120.614235,27.724539,53.567270,0.771643,0.000000,0.000000,118.768466,0.000000,52.406147,0.000000,0.000000,88.356800,0.000000,0.000000,0.000000,17.558993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.421977,0.000000,111.656968,14.407297,402.186708,17.733594,0,0,0,0,0

