Block,Time,ANTA_LF,ANTA_RF,TEHRI,UNCHAHAR2,AURY_LF,URI2,NAPP,RAMPUR,KOLDAM,DADRI_GF,RIHAND2,DADRI_RF,RAPPB,SINGRAULI_HYDRO,SALAL,TANAKPUR,PARBATI3,DHAULIGNGA,SINGRAULI,CHAMERA1,CHAMERA3,DADRT2,KISHANGANGA,RAPPC,CHAMERA2,AURY_GF,RIHAND1,DADRI_CRF,KOTESHWR,SEWA2,BRBCL,KHSTPP-I,KHSTPP-II,SASAN,FSTPP I & II,TALA,AURY_RF,UNCHAHAR1,TANDA2,UNCHAHAR3,DULHASTI,ANTA_GF,ANTA_CRF,UNCHAHAR4,JHAJJAR,AURY_CRF,BSIUL,RIHAND3,URI,NJPC,DADRI_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
90,22:15-22:30,0.000000,0.000000,47.400117,43.366328,0.000000,36.590874,49.583614,5.398708,8.956677,0.000000,120.113766,0.000000,0.000000,0.752926,76.653616,1.731886,0.000000,31.532136,144.844329,40.702401,33.636541,589.233926,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,28.388426,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,4.002578,5.174307,26.690964,57.145687,0.000000,0.000000,2.984013,459.777013,0.000000,0.000000,60.876730,34.116250,139.892671,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,47.400117,43.366328,0.000000,36.590874,49.583614,5.131004,8.956677,0.000000,120.113766,0.000000,0.000000,0.752926,76.653616,1.731886,0.000000,31.532136,144.844329,40.662730,33.636541,659.247176,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,28.388426,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,5.146172,5.174307,26.690964,57.145687,0.000000,0.000000,2.984013,459.777013,0.000000,0.000000,60.876730,34.116250,132.898038,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,47.400117,43.366328,0.000000,36.590874,49.583614,4.030442,6.717508,0.000000,120.113766,0.000000,0.000000,0.752926,51.618596,0.000000,0.000000,21.021424,144.844329,38.145150,22.401763,660.879982,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,5.146172,5.174307,26.690964,32.627559,0.000000,0.000000,2.984013,459.777013,0.000000,0.000000,60.876730,34.116250,104.381455,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,47.400117,43.366328,0.000000,33.949023,49.583614,3.242200,4.478339,0.000000,120.113766,0.000000,0.000000,0.752926,50.496453,0.000000,0.000000,0.000000,144.844329,38.145150,22.401763,660.879982,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,6.286707,5.174307,26.690964,19.048563,0.000000,0.000000,2.984013,450.580845,0.000000,0.000000,60.876730,34.116250,83.935603,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,47.400117,43.366328,0.000000,33.949023,49.583614,3.078602,4.478339,0.000000,120.113766,0.000000,0.000000,0.752926,50.496453,0.000000,0.000000,0.000000,144.844329,38.145150,22.401763,660.879982,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,6.286707,5.174307,26.690964,19.048563,0.000000,0.000000,2.984013,441.309352,0.000000,0.000000,60.876730,34.116250,79.738822,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,47.400117,43.366328,0.000000,33.949023,49.583614,3.078602,4.478339,0.000000,120.113766,0.000000,0.000000,0.752926,61.717887,0.989649,0.000000,0.000000,144.844329,38.145150,22.401763,660.879982,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,8.906173,18.155756,19.314035,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,4.002578,5.174307,26.690964,19.048563,0.000000,0.000000,2.984013,507.835653,0.000000,0.000000,60.876730,34.116250,79.738822,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,47.400117,43.366328,0.000000,33.949023,49.583614,3.078602,4.478339,0.000000,120.113766,0.000000,0.000000,0.752926,61.717887,0.989649,0.000000,0.000000,144.844329,37.534828,22.401763,660.879982,5.305275,32.748337,46.836284,0.000000,93.726924,0.000000,8.906173,18.155756,18.900666,44.807592,143.213310,404.406189,20.086560,0.000000,0.000000,4.002578,5.174307,26.690964,19.048563,0.000000,0.000000,2.984013,459.777013,0.000000,0.000000,60.876730,34.116250,79.738822,0.000000,0,0,0,0,0

