Block,Time,CHAMERA2,RAPPC,SEWA2,UNCHAHAR4,CHAMERA1,RAMPUR,AURY_GF,DADRI_LF,SINGRAULI,RIHAND1,CHAMERA3,RIHAND2,UNCHAHAR2,URI2,DULHASTI,PARBATI3,TEHRI,AURY_RF,DHAULIGNGA,NJPC,KOTESHWR,RIHAND3,DADRI_GF,NAPP,KISHANGANGA,TANDA2,DADRI_RF,TANAKPUR,ANTA_CRF,AURY_LF,SALAL,BSIUL,ANTA_LF,ANTA_GF,ANTA_RF,UNCHAHAR1,UNCHAHAR3,JHAJJAR,DADRT2,SINGRAULI_HYDRO,KOLDAM,URI,DADRI_CRF,AURY_CRF,RAPPB,KUDGI,FSTPP I & II,KHSTPP-I,TALA,BRBCL,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,26.994273,54.578451,16.044749,0.078343,0.000000,0.000000,0.000000,0.000000,137.342400,76.512967,19.693986,115.667448,23.282052,32.762446,50.282028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.495593,0.000000,0.000000,51.698774,0.000000,0.000000,0.000000,0.000000,8.724144,9.703627,331.958612,359.343260,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,14.958232,34.241105,0.000000,14.508000,405.034344,120.467178,0,0,0,0,0

48,11:45-12:00,26.994273,54.578451,16.044749,0.078343,0.000000,0.000000,0.000000,0.000000,137.342400,76.512967,19.693986,115.667448,23.282052,32.762446,50.282028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.495593,0.000000,0.000000,51.698774,0.000000,0.000000,0.000000,0.000000,8.724144,9.703627,346.466612,359.334283,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,14.958232,34.241105,0.000000,14.508000,405.034344,120.467178,0,0,0,0,0

49,12:00-12:15,26.994273,54.578451,16.044749,0.655540,0.000000,0.000000,0.000000,0.000000,137.342400,76.512967,19.693986,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,0.000000,0.000000,0.000000,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,9.168476,0.000000,0.000000,51.698774,0.000000,0.000000,0.000000,0.000000,12.792597,15.174247,388.151384,353.170082,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,19.993783,39.498126,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

50,12:15-12:30,26.994273,54.578451,16.044749,0.783432,0.000000,0.000000,0.000000,0.000000,137.342400,76.512967,19.693986,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,0.000000,0.000000,0.000000,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,9.168476,0.000000,0.000000,82.156096,0.000000,0.000000,0.000000,0.000000,12.796153,16.366281,391.825100,356.342063,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,39.626474,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

51,12:30-12:45,26.994273,54.578451,16.044749,0.783432,0.000000,0.000000,0.000000,0.000000,137.342400,90.227767,19.693986,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,0.000000,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,9.168476,0.000000,0.000000,82.156096,0.000000,0.000000,0.000000,0.000000,12.796153,16.366281,391.825100,356.342063,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

52,12:45-13:00,26.994273,54.578451,16.044749,0.783432,0.000000,0.000000,0.000000,0.000000,137.342400,90.227767,19.693986,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,0.000000,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,9.168476,0.000000,0.000000,82.156096,0.000000,0.000000,0.000000,0.000000,12.796153,16.366281,382.754408,356.342063,0.976282,0.000000,51.253862,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

53,13:00-13:15,26.994273,54.578451,16.044749,0.783432,0.000000,0.000000,0.000000,0.000000,137.342400,90.227767,19.693986,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,0.000000,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,1.734576,0.000000,0.000000,82.156096,0.000000,0.000000,0.000000,0.000000,12.796153,16.366281,301.143717,353.170082,0.976282,0.000000,51.253862,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

54,13:15-13:30,26.994273,54.578451,16.044749,0.783432,0.000000,0.000000,0.000000,0.000000,137.342400,90.227767,19.693986,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,0.000000,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,1.734576,0.000000,0.000000,82.156096,0.000000,0.000000,0.000000,0.000000,12.796153,16.366281,265.442720,353.170082,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

55,13:30-13:45,26.994273,54.578451,16.044749,0.783432,0.000000,0.000000,0.000000,0.000000,137.342400,90.227767,19.693986,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,0.000000,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,9.168476,0.000000,0.000000,82.156096,0.000000,0.000000,0.000000,0.000000,12.796153,16.366281,302.281724,353.170082,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

56,13:45-14:00,26.994273,54.578451,16.044749,0.783432,0.000000,0.000000,0.000000,0.000000,137.342400,90.227767,19.693986,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,0.000000,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,9.168476,0.000000,0.000000,82.156096,0.000000,0.000000,0.000000,0.000000,12.796153,16.366281,382.406216,353.170082,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

57,14:00-14:15,26.994273,54.578451,16.044749,0.783432,0.000000,0.000000,0.000000,0.000000,137.342400,90.227767,19.693986,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,0.000000,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,1.115085,0.000000,0.000000,82.156096,0.000000,0.000000,0.000000,0.000000,12.796153,16.366281,391.825100,353.170082,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

58,14:15-14:30,26.994273,54.578451,16.044749,0.783432,0.000000,0.000000,0.000000,0.000000,137.342400,90.227767,19.693986,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,0.000000,9.257700,0.000000,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,12.796153,16.366281,391.825100,353.170082,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

59,14:30-14:45,26.994273,54.578451,16.044749,0.783432,0.000000,0.000000,0.000000,0.000000,137.342400,90.227767,19.693986,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,7.147608,9.257700,0.000000,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,15.968472,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,17.336867,22.263687,401.497100,357.038882,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

60,14:45-15:00,26.994273,54.578451,16.044749,0.783432,0.000000,0.237975,0.000000,0.000000,137.342400,90.227767,19.693986,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,7.147608,9.257700,21.083096,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,13.714896,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,17.336867,22.263687,401.497100,357.038882,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

61,15:00-15:15,40.491409,54.578451,16.044749,0.783432,12.607452,0.261382,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,7.147608,18.515401,22.999741,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,13.714896,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,17.336867,22.263687,424.210109,357.038882,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

62,15:15-15:30,40.491409,54.578451,16.044749,0.783432,25.214904,0.261382,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,7.147608,18.515401,22.999741,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,13.714896,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,357.038882,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

63,15:30-15:45,40.491409,54.578451,16.044749,0.783432,25.214904,0.261382,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,7.147608,18.515401,22.999741,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,11.461320,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,357.038882,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

64,15:45-16:00,40.491409,54.578451,16.044749,0.783432,25.214904,0.261382,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,7.147608,18.515401,22.999741,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,11.461320,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,357.038882,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

65,16:00-16:15,40.491409,54.578451,16.044749,0.783432,25.214904,0.261382,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,7.147608,18.515401,22.999741,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,11.461320,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,357.038882,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

66,16:15-16:30,40.491409,54.578451,16.044749,0.783432,25.214904,0.261382,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,7.147608,18.515401,22.999741,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,10.329696,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,360.594372,0.976282,0.000000,51.253862,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

67,16:30-16:45,40.491409,54.578451,16.044749,0.783432,25.214904,0.261382,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,7.147608,18.515401,22.999741,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,10.329696,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,360.594372,0.976282,0.000000,51.253862,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

68,16:45-17:00,40.491409,54.578451,16.044749,0.783432,25.214904,0.436936,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,0.000000,7.147608,18.515401,38.332902,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,8.076120,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,17.336867,22.263687,424.210109,360.594372,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

69,17:00-17:15,40.491409,54.578451,16.044749,0.783432,25.214904,0.807552,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,8.470697,7.147608,18.515401,71.011701,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,8.076120,0.371695,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,17.336867,22.263687,411.169100,360.594372,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

70,17:15-17:30,40.491409,54.578451,16.044749,0.783432,25.214904,1.076737,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,16.941394,2.688816,18.515401,94.682268,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,13.711637,0.371695,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,17.336867,22.263687,411.169100,360.594372,0.976282,0.000000,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

71,17:30-17:45,40.491409,54.578451,16.044749,0.783432,25.214904,1.076737,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,16.941394,0.001653,18.515401,94.682268,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,3.362934,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,17.336867,22.263687,411.169100,360.608136,0.976282,0.587361,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

72,17:45-18:00,40.491409,54.578451,16.044749,0.783432,25.214904,1.076737,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,16.941394,0.000000,18.515401,94.682268,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,0.000000,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,17.336867,22.263687,411.169100,360.608136,0.976282,1.174721,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

73,18:00-18:15,40.491409,54.578451,16.044749,0.783432,25.214904,0.869972,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,16.941394,2.688816,18.515401,76.665804,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,19.344000,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,17.336867,22.263687,411.169100,360.608136,0.976282,1.423905,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

74,18:15-18:30,40.491409,54.578451,16.044749,0.783432,25.214904,0.869972,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,16.941394,0.127413,27.773101,76.665804,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,19.344000,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,17.336867,22.263687,411.169100,405.398882,0.976282,1.423905,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

75,18:30-18:45,40.491409,54.578451,16.044749,0.783432,36.676224,1.076737,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,3.238175,16.941394,11.606400,37.030800,94.682268,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,19.344000,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,17.336867,22.263687,424.210109,453.758882,0.976282,1.762084,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

76,18:45-19:00,40.491409,54.578451,16.044749,0.783432,40.765623,1.470760,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,6.476350,25.803047,11.606400,37.116669,129.373544,8.166506,121.185604,0.000000,40.846234,1.408538,1.347048,19.344000,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,521.462882,0.976282,2.349444,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

77,19:00-19:15,40.491409,54.578451,16.044749,0.783432,40.765623,1.591698,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,50.645060,25.998525,11.606400,37.116669,142.023402,16.333011,121.185604,0.000000,40.846234,1.440551,1.347048,19.344000,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,633.857534,0.976282,2.349444,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

78,19:15-19:30,40.491409,54.578451,16.044749,0.783432,40.765623,1.591698,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,50.645060,25.998525,11.606400,37.116669,142.023402,16.333011,121.185604,0.000000,40.846234,1.440551,1.347048,19.344000,0.000000,0.000000,0.000000,64.623468,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,2.349444,51.253862,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

79,19:30-19:45,40.491409,54.578451,16.044749,0.783432,40.765623,1.591698,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,50.645060,25.998525,11.606400,37.116669,142.023402,16.333011,121.185604,0.000000,40.846234,1.440551,1.347048,19.344000,0.000000,0.000000,0.000000,82.156096,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,2.349444,51.253862,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

80,19:45-20:00,40.491409,54.578451,16.044749,0.783432,40.765623,1.591698,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,50.645060,25.998525,11.606400,37.116669,142.023402,16.333011,121.185604,0.000000,40.846234,1.440551,1.347048,19.344000,0.000000,0.000000,0.000000,82.156096,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,2.349444,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

81,20:00-20:15,40.491409,54.578451,16.044749,0.783432,40.765623,1.591698,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,50.645060,25.998525,11.606400,37.116669,142.023402,16.333011,121.185604,0.000000,40.846234,1.440551,1.347048,19.344000,0.000000,0.000000,0.000000,82.156096,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,2.349444,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

82,20:15-20:30,40.491409,54.578451,16.044749,0.783432,40.765623,1.525377,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,50.645060,25.998525,11.606400,37.116669,134.165158,16.333011,121.185604,0.000000,40.846234,1.440551,1.347048,19.344000,0.000000,0.000000,0.000000,82.156096,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,2.349444,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

83,20:30-20:45,40.491409,54.578451,16.044749,0.783432,40.765623,1.525377,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,6.476350,25.998525,11.606400,37.116669,134.165158,16.333011,121.185604,0.000000,40.846234,1.440551,1.347048,19.344000,0.000000,0.000000,0.000000,76.761441,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,2.349444,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

84,20:45-21:00,40.491409,54.578451,16.044749,0.783432,40.765623,1.416143,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,3.238175,25.998525,11.606400,37.116669,124.581932,16.133827,121.185604,0.000000,40.846234,1.408538,1.347048,19.344000,0.000000,0.000000,0.000000,76.761441,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,1.762084,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

85,21:00-21:15,40.491409,54.578451,16.044749,0.783432,40.765623,1.416143,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,3.238175,25.998525,11.606400,37.116669,124.581932,16.133827,121.185604,0.000000,40.846234,1.408538,1.347048,19.344000,0.000000,0.000000,0.000000,76.761441,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,1.762084,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

86,21:15-21:30,40.491409,54.578451,16.044749,0.783432,40.765623,1.416143,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,3.238175,25.998525,11.606400,37.116669,124.581932,16.133827,121.185604,0.000000,40.846234,1.408538,1.347048,19.344000,0.000000,0.000000,0.000000,76.761441,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,1.762084,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

87,21:30-21:45,40.491409,54.578451,16.044749,0.783432,40.765623,1.416143,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,3.238175,25.998525,11.606400,37.116669,124.581932,16.133827,121.185604,0.000000,40.846234,1.408538,1.347048,19.344000,0.000000,0.000000,0.000000,76.761441,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,1.762084,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

88,21:45-22:00,40.491409,54.578451,16.044749,0.783432,40.765623,1.591698,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,3.238175,25.998525,11.606400,37.116669,142.023402,16.930560,121.185604,0.000000,40.846234,1.440551,1.347048,19.344000,0.000000,0.000000,0.000000,76.761441,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,2.349444,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

89,22:00-22:15,40.491409,54.578451,16.044749,0.783432,40.765623,1.591698,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,3.238175,25.998525,11.606400,37.116669,142.023402,16.930560,121.185604,0.000000,40.846234,1.440551,1.347048,19.344000,1.486780,0.000000,0.000000,76.761441,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,2.349444,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

90,22:15-22:30,40.491409,54.578451,16.044749,0.783432,40.765623,1.591698,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,3.238175,25.998525,11.606400,37.116669,142.023402,16.930560,121.185604,0.000000,40.846234,1.440551,1.347048,19.344000,1.486780,0.000000,0.000000,76.761441,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,2.349444,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

91,22:30-22:45,40.491409,54.578451,16.044749,0.783432,36.676224,1.591698,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,25.998525,11.606400,37.116669,142.023402,16.930560,121.185604,0.000000,40.846234,1.440551,1.347048,19.344000,1.486780,0.000000,0.000000,76.761441,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,2.349444,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

92,22:45-23:00,40.491409,54.578451,16.044749,0.783432,36.676224,1.591698,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,25.998525,11.606400,37.116669,142.023402,16.930560,121.185604,0.000000,40.846234,1.440551,1.347048,19.344000,1.486780,0.000000,0.000000,76.761441,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,2.349444,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

93,23:00-23:15,40.491409,54.578451,16.044749,0.783432,36.676224,1.548785,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,25.412092,11.606400,37.116669,136.081803,16.333011,121.185604,0.000000,40.846234,1.408538,1.347048,19.344000,1.486780,0.000000,0.000000,76.761441,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,1.762084,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

94,23:15-23:30,40.491409,54.578451,16.044749,0.783432,36.676224,1.416143,0.000000,0.000000,137.342400,90.227767,29.570778,115.667448,41.637960,32.762446,50.282028,0.000000,25.412092,11.606400,37.116669,124.581932,16.333011,121.185604,0.000000,40.846234,1.408538,1.347048,19.344000,1.486780,0.000000,0.000000,76.761441,0.000000,0.000000,0.000000,0.000000,20.761432,25.841443,424.210109,665.279912,0.976282,1.174721,47.516602,0.000000,0.000000,0.000000,135.41,20.050056,38.160876,0.000000,14.508000,405.034344,142.676992,0,0,0,0,0

