Block,Time,RIHAND2,CHAMERA3,DHAULIGNGA,KISHANGANGA,NAPP,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,URI2,TEHRI,SINGRAULI_HYDRO,UNCHAHAR3,BSIUL,RAPPB,CHAMERA1,URI,TANAKPUR,SALAL,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
31,07:30-07:45,118.125,29.062808,0,0,44.0016,39.51012,652.6525,24.65,0,0,92,679.185732,32.957704,0,93.5636,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,51.66,0.66955,26.39091,19.5624,0,42.14808,41.952,0,53.452,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

32,07:45:08:00,118.125,9.67784,0,0,44.0016,39.51012,652.6525,16.762,0,0,92,679.185732,16.478852,0,56.82,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,38.745,0.66955,26.39091,6.5208,0,42.14808,41.952,0,15.106,0,70.3728,0,0,0,43.68,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

33,08:00-08:15,118.125,0,0,0,44.0016,26.34008,652.6525,8.381,0,0,92,679.185732,16.478852,0,56.82,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,38.745,0.66955,26.39091,6.5208,0,28.09872,35.328,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

34,08:15-08:30,118.125,0,0,0,44.0016,13.0634,652.6525,8.381,0,0,92,679.185732,16.478852,0,37.88,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,25.83,0.66955,26.39091,6.5208,0,28.09872,35.328,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

35,08:30-08:45,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,18.94,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,25.83,0.66955,26.39091,6.5208,0,28.09872,35.328,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

36,08:45:09:00,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,25.515,0.66955,26.39091,6.5208,0,14.04936,35.328,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

37,09:00:09:15,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,12.852,0.66955,26.39091,6.5208,0,14.04936,35.328,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

38,09:15-09:30,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,12.6,0.66955,26.39091,6.5208,0,14.04936,35.328,0,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

39,09:30-09:45,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,12.6,0.66955,26.39091,6.5208,0,14.04936,41.952,0.5124,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

40,09:45-10:00,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,16.478852,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,12.6,0.66955,26.39091,6.5208,0,14.04936,41.952,0.5124,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

41,10:00-10:15,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,0,0.66955,26.39091,6.5208,0,14.04936,36.432,0.5124,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

42,10:15-10:30,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,32.55384,0,0.66955,26.39091,6.5208,0,14.04936,36.432,0.5124,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

43,10:30-10:45,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,14.04936,36.432,0.5124,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

44,10:45-11:00,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,13.588,36.432,0.5124,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

45,11:00-11:15,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,0.5124,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

46,11:15-11:30,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,0.5124,12.782,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

47,11:30-11:45,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,0.5124,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

48,11:45-12:00,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,0.5124,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

49,12:00-12:15,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,0.5124,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

50,12:15-12:30,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,0.5124,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

51,12:30-12:45,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,0.2562,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

52,12:45-13:00,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,0.2562,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

53,13:00-13:15,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,0.2562,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

54,13:15-13:30,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,0.2562,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

55,13:30-13:45,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,6.405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

56,13:45-14:00,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,6.405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

57,14:00-14:15,118.125,0,0,0,44.0016,0,653.1525,8.381,0,0,92,679.485732,0,0,0,53.9325,0,123.665625,139.3125,42.392196,15.804048,10.91181,0,31.897382,0,0.66955,26.39091,6.5208,0,0,36.432,6.405,25.564,0,70.3728,0,0,0,43.26,0,0,0,89.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,14.253199,0,15.00135,348.975

