Block,Time,RAPPB,AURY_RF,DADRI_RF,RAMPUR,PARBATI3,RAPPC,JHAJJAR,DADRI_LF,ANTA_CRF,ANTA_GF,DADRT2,TANAKPUR,RIHAND3,BSIUL,AURY_GF,UNCHAHAR1,TANDA2,KOTESHWR,UNCHAHAR4,RIHAND1,TEHRI,NJPC,KISHANGANGA,DHAULIGNGA,UNCHAHAR2,AURY_CRF,DULHASTI,URI2,SINGRAULI_HYDRO,SEWA2,URI,DADRI_CRF,SALAL,DADRI_GF,NAPP,AURY_LF,RIHAND2,CHAMERA1,SINGRAULI,ANTA_RF,CHAMERA2,UNCHAHAR3,KOLDAM,CHAMERA3,ANTA_LF,FSTPP I & II,KHSTPP-I,BRBCL,KHSTPP-II,TALA,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,8.726494,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,40.779276,0.000000,0.000000,8.023311,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,37.603426,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,609.889337,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,0.000000,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,40.779276,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,37.808909,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.114361,141.664986,0.000000,402.856740,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,583.172577,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,0.000000,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,40.779276,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,37.808909,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,583.172577,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,0.000000,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,40.779276,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,38.014392,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,579.989319,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,0.000000,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,40.779276,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,38.014392,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,353.474849,0.000000,0.000000,0.000000,563.732000,0.000000,59.480460,0.000000,0.000000,18.545147,0.000000,0.000000,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,36.193326,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,38.219875,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,19.942260,33.476936,18.368495,141.664986,0.000000,402.856740,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,232.114631,0.000000,0.000000,0.000000,513.708000,0.000000,59.480460,0.000000,0.000000,18.545147,0.000000,0.000000,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,36.193326,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,38.219875,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,232.114631,0.000000,0.000000,0.000000,476.190000,0.000000,59.480460,0.000000,0.000000,18.545147,0.000000,0.000000,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,36.193326,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,38.425358,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,291.758631,0.000000,0.000000,0.000000,448.292000,0.000000,59.480460,0.000000,0.000000,18.545147,0.000000,0.000000,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,36.193326,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,38.425358,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,19.942260,33.476936,19.227713,141.664986,0.000000,402.856740,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,291.758631,0.000000,0.000000,0.000000,390.572000,0.000000,59.480460,0.000000,0.000000,18.545147,0.000000,0.000000,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,36.193326,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,38.630842,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,310.998631,0.000000,0.000000,0.000000,390.572000,0.000000,59.480460,0.000000,0.000000,18.545147,0.000000,0.000000,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,36.193326,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,38.630842,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,308.147840,0.000000,0.000000,0.000000,360.750000,0.000000,59.480460,0.000000,0.000000,14.203353,0.000000,0.000000,0.000000,88.504000,14.242410,0.000000,0.000000,0.000000,36.193326,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,38.836325,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,17.533893,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,310.998631,0.000000,0.000000,0.000000,360.750000,0.000000,59.480460,0.000000,0.000000,14.203353,0.000000,0.000000,0.000000,88.504000,14.242410,0.000000,0.000000,0.000000,36.193326,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,38.836325,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,17.533893,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,325.428631,0.000000,0.000000,0.000000,360.750000,0.000000,59.480460,0.000000,0.000000,18.444287,0.000000,0.000000,0.000000,88.504000,14.242410,0.000000,0.000000,0.000000,36.193326,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,39.041808,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,338.896631,0.000000,0.000000,0.000000,373.256000,0.000000,59.480460,0.000000,0.000000,18.545147,0.000000,0.000000,0.000000,88.504000,28.484820,0.000000,0.000000,0.000000,36.193326,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,39.041808,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,354.288631,0.000000,0.000000,0.000000,372.294000,0.000000,59.480460,0.000000,0.000000,18.545147,0.000000,0.000000,0.000000,88.504000,28.484820,0.000000,0.000000,0.000000,36.193326,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,39.247291,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,354.288631,0.000000,0.000000,0.000000,384.800000,0.000000,59.480460,0.000000,0.000000,18.545147,0.000000,0.000000,0.000000,88.504000,41.818140,0.000000,0.000000,0.000000,36.193326,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,39.247291,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,354.288631,0.000000,0.000000,0.000000,457.272261,6.777771,59.480460,0.000000,0.000000,20.978437,0.000000,0.000000,0.000000,88.504000,41.818140,0.000000,0.000000,0.000000,40.594008,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,39.452774,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.271677,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,595.679443,6.777771,59.480460,0.000000,0.000000,20.990840,0.000000,0.000000,0.000000,88.504000,41.818140,17.673672,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,39.452774,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,6.777771,59.480460,0.000000,0.000000,20.990840,0.000000,8.726494,0.000000,88.504000,41.818140,21.864336,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,39.658258,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.180416,141.664986,0.000000,402.856740,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,6.777771,59.480460,0.000000,0.000000,20.990840,0.000000,8.726494,0.000000,88.504000,42.727230,44.639686,0.000000,0.000000,40.779276,0.000000,31.705311,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,39.658258,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,6.777771,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,42.727230,67.415036,0.000000,7.624812,40.779276,0.000000,31.705311,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,39.863741,0.000000,113.636250,0.000000,131.851720,0.000000,3.205865,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,6.777771,59.480460,1.058200,0.000000,20.990840,0.000000,26.179483,0.000000,88.504000,42.727230,90.008183,0.000000,15.483452,40.779276,0.000000,31.705311,4.399880,0.846541,2.821161,1.274458,0.000000,6.707064,0.000000,39.863741,0.000000,113.636250,6.763822,131.851720,0.000000,6.411730,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,18.819029,0.000000,20.990840,0.000000,37.485985,0.000000,88.504000,42.727230,90.008183,0.000000,17.577733,40.779276,0.000000,31.705311,4.399880,0.846541,5.078090,1.274458,0.000000,53.656512,0.000000,40.069224,0.000000,113.636250,13.375648,131.851720,0.000000,25.339157,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,18.819029,0.000000,20.990840,0.000000,37.485985,0.000000,88.504000,42.727230,90.008183,0.000000,26.366600,40.779276,0.000000,31.705311,4.399880,0.846541,5.078090,1.274458,0.000000,53.656512,0.000000,40.069224,0.000000,113.636250,21.279440,131.851720,0.000000,25.339157,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,12.546019,0.000000,20.990840,0.000000,37.485985,0.000000,88.504000,42.727230,90.008183,0.000000,26.366600,40.779276,0.000000,31.705311,4.399880,0.846541,5.078090,1.274458,0.000000,40.242384,0.000000,40.274707,0.000000,113.636250,25.079340,131.851720,0.000000,25.339157,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,12.546019,0.000000,20.990840,0.000000,37.485985,0.000000,88.504000,42.727230,76.525176,0.000000,26.366600,40.779276,0.000000,31.705311,4.399880,0.846541,5.078090,2.655120,0.000000,40.242384,0.000000,40.274707,0.000000,113.636250,25.079340,131.851720,0.000000,38.008735,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,12.546019,0.000000,20.990840,0.000000,37.485985,0.000000,88.504000,42.727230,67.415036,0.000000,26.366600,40.779276,0.000000,31.705311,4.399880,0.846541,5.078090,35.047584,0.000000,40.242384,0.000000,40.480190,0.000000,113.636250,25.079340,131.851720,0.000000,38.008735,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,12.546019,0.000000,20.990840,0.000000,37.485985,0.000000,88.504000,42.727230,67.415036,0.000000,16.520426,40.779276,0.000000,31.705311,4.399880,0.846541,5.078090,35.047584,0.000000,40.242384,0.000000,40.480190,0.000000,113.636250,25.079340,131.851720,0.000000,38.008735,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,26.179483,0.000000,88.504000,41.818140,44.639686,0.000000,7.624812,40.779276,0.000000,15.852656,4.399880,0.846541,2.692927,3.186144,0.000000,6.707064,0.000000,40.685674,0.000000,113.636250,13.515484,131.851720,0.000000,3.205865,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,26.179483,0.000000,88.504000,41.818140,18.220280,0.000000,7.624812,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,40.685674,0.000000,113.636250,6.079840,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,41.818140,16.398252,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,40.891157,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,41.818140,0.000000,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,40.891157,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,41.818140,0.000000,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,27.272700,0.000000,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,27.272700,0.000000,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,27.272700,0.000000,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,27.272700,0.000000,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,2.655120,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,17.452989,0.000000,88.504000,27.272700,0.000000,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,25.489152,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,418.888470,0.000000,0.000000,0.000000,653.380780,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,8.726494,0.000000,88.504000,14.242410,0.000000,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,25.489152,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,346.738470,0.000000,0.000000,0.000000,622.971479,0.000000,59.480460,0.000000,0.000000,20.990840,0.000000,8.726494,0.000000,88.504000,14.242410,0.000000,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,25.489152,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,279.178818,0.000000,0.000000,0.000000,579.989319,0.000000,59.480460,0.000000,0.000000,18.439327,0.000000,8.726494,0.000000,88.504000,14.242410,0.000000,0.000000,0.000000,40.779276,0.000000,15.852656,4.399880,0.846541,0.000000,2.655120,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,22.498294,0.000000,0.000000,0.000000,19.942260,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,231.277691,0.000000,0.000000,0.000000,579.989319,0.000000,59.480460,0.000000,0.000000,18.439327,0.000000,8.726494,0.000000,88.504000,5.151510,0.000000,0.000000,0.000000,35.972066,0.000000,0.000000,4.399880,0.846541,0.000000,1.486867,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,22.498294,0.000000,0.000000,0.000000,17.762945,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,231.277691,0.000000,0.000000,0.000000,561.461680,0.000000,59.480460,0.000000,0.000000,15.847315,0.000000,8.726494,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,35.972066,0.000000,0.000000,4.399880,0.846541,0.000000,1.486867,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,19.519461,0.000000,0.000000,0.000000,17.762945,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,231.277691,0.000000,0.000000,0.000000,525.252000,0.000000,59.480460,0.000000,0.000000,15.847315,0.000000,8.726494,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,35.972066,0.000000,0.000000,4.399880,0.846541,0.000000,1.486867,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,19.519461,0.000000,0.000000,0.000000,17.762945,33.476936,18.497378,141.664986,0.000000,402.856740,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,231.277691,0.000000,0.000000,0.000000,446.368000,0.000000,59.480460,0.000000,0.000000,15.847315,0.000000,8.726494,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,35.972066,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,19.519461,0.000000,0.000000,0.000000,17.762945,33.476936,18.921339,141.664986,0.000000,402.856740,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,231.277691,0.000000,0.000000,0.000000,367.484000,0.000000,59.480460,0.000000,0.000000,15.847315,0.000000,8.726494,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,31.156967,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,19.519461,0.000000,0.000000,0.000000,15.492625,33.476936,19.018959,141.664986,0.000000,402.856740,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,231.277691,0.000000,0.000000,0.000000,359.788000,0.000000,59.480460,0.000000,0.000000,15.847315,0.000000,8.726494,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,31.156967,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,19.519461,0.000000,0.000000,0.000000,15.492625,33.476936,17.793466,141.664986,0.000000,402.856740,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,0.000000,52.493454,231.277691,0.000000,0.000000,0.000000,359.788000,0.000000,59.480460,0.000000,0.000000,15.847315,0.000000,8.726494,0.000000,88.504000,0.000000,0.000000,0.000000,0.000000,31.156967,0.000000,0.000000,4.399880,0.846541,0.000000,1.274458,0.000000,1.341413,0.000000,41.096640,0.000000,113.636250,0.000000,131.851720,0.000000,0.000000,19.519461,0.000000,0.000000,0.000000,15.492625,33.476936,19.240016,141.664986,0.000000,402.856740,0,0,0,0,0

