Block,Time,CHAMERA3,DADRI_RF,AURY_CRF,AURY_RF,RIHAND1,UNCHAHAR4,BSIUL,NJPC,KISHANGANGA,RAPPC,NAPP,TANAKPUR,DADRI_GF,RIHAND2,ANTA_CRF,TEHRI,KOLDAM,SEWA2,ANTA_GF,UNCHAHAR2,RIHAND3,UNCHAHAR3,URI,RAMPUR,ANTA_RF,UNCHAHAR1,DADRI_LF,DULHASTI,AURY_GF,DADRI_CRF,CHAMERA2,JHAJJAR,RAPPB,AURY_LF,URI2,CHAMERA1,SINGRAULI,DHAULIGNGA,PARBATI3,TANDA2,BRBCL,SINGRAULI_HYDRO,KOTESHWR,TALA,KHSTPP-II,SALAL,DADRT2,ANTA_LF,KHSTPP-I,FSTPP I & II,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,46.938989,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,94.495250,76.701241,338.205000,0.000000,22.224030,1.932600,31.60,335.910038,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,46.938989,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,94.495250,76.701241,338.205000,0.000000,22.224030,1.932600,32.47,335.910038,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,94.495250,76.701241,338.205000,0.000000,22.224030,1.932600,32.47,335.910038,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,94.495250,76.701241,338.205000,0.000000,22.224030,1.932600,33.43,335.910038,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,94.495250,38.738001,338.205000,0.000000,22.224030,1.932600,35.27,335.910038,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,94.495250,38.738001,338.205000,0.000000,22.224030,1.932600,36.24,335.910038,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,94.495250,38.738001,338.205000,0.000000,22.224030,1.932600,37.20,335.910038,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,94.495250,38.738001,338.205000,0.000000,22.224030,1.932600,37.20,335.910038,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,94.495250,38.738001,338.205000,0.000000,22.224030,1.932600,38.07,335.910038,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,94.495250,38.738001,338.205000,0.000000,22.224030,1.932600,36.24,335.910038,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,62.225855,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,113.309208,38.738001,338.205000,0.000000,22.224030,1.932600,37.20,335.910038,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,62.225855,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,113.309208,38.738001,338.205000,0.000000,22.224030,1.932600,39.04,335.910038,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,62.225855,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,113.309208,38.738001,338.205000,0.000000,22.224030,1.932600,38.07,335.910038,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,62.225855,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,18.195429,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,113.309208,38.738001,338.205000,0.000000,22.224030,1.932600,39.04,335.910038,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,62.225855,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,19.886454,113.309208,38.738001,381.688500,0.000000,22.224030,8.110253,40.00,335.910038,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,62.225855,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.794869,8.574946,19.886454,113.309208,38.738001,405.846000,0.000000,22.224030,8.110253,40.00,335.910038,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,62.225855,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.554560,8.574946,19.886454,113.309208,23.579653,430.003500,0.000000,22.224030,8.110253,40.00,335.910038,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,62.225855,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.554560,8.574946,19.886454,113.309208,23.579653,454.161000,0.000000,22.224030,8.110253,39.04,335.910038,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.554560,8.574946,19.886454,113.309208,23.579653,502.476000,0.000000,22.224030,8.110253,40.00,335.910038,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,10.398934,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.554560,8.574946,19.886454,113.309208,23.579653,526.633500,0.000000,26.380280,11.018320,38.07,335.910038,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,12.998668,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.554560,8.574946,19.886454,113.309208,23.579653,526.633500,0.000000,26.380280,11.018320,38.07,335.910038,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,225.147900,0.000000,0.000000,12.998668,0.000000,99.649688,8.807728,0.000000,0.000000,16.987592,0.554560,8.574946,19.886454,113.309208,23.579653,526.633500,0.000000,26.380280,11.018320,36.24,335.910038,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,43.924133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,0.000000,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,247.843775,0.000000,0.000000,12.998668,0.000000,99.649688,17.615456,0.000000,0.000000,16.987592,0.554560,8.574946,19.886454,142.298208,23.579653,598.537113,0.000000,31.085968,11.018320,48.17,335.910038,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,59.480596,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,14.914840,0.000000,0.000000,0.000000,28.455313,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,247.843775,0.000000,0.000000,12.998668,0.000000,99.649688,17.615456,0.000000,0.000000,16.987592,0.554560,8.574946,19.886454,142.298208,23.579653,607.955859,0.000000,31.085968,11.017354,55.74,335.910038,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,59.480596,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,30.073189,0.000000,0.000000,0.000000,34.192332,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,247.843775,0.000000,0.000000,12.998668,0.000000,99.649688,17.615456,0.000000,0.000000,16.987592,0.554560,8.574946,19.886454,142.298208,23.579653,607.955859,0.000000,31.085968,11.015421,57.69,335.910038,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,59.480596,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,43.831368,0.000000,0.000000,0.000000,34.192332,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,247.843775,0.000000,0.000000,12.998668,13.511773,99.649688,17.615456,0.000000,0.000000,16.987592,0.554560,8.574946,19.886454,142.298208,34.808059,607.955859,0.000000,31.085968,11.015421,56.82,335.910038,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,59.480596,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,43.831368,0.000000,0.000000,0.000000,34.192332,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,228.046800,0.000000,0.000000,10.398934,13.511773,99.649688,17.615456,0.000000,0.000000,16.987592,0.554560,8.574946,19.886454,142.298208,23.579653,534.225970,0.000000,31.085968,11.015421,57.69,335.910038,0,0,0,0,0

74,18:15-18:30,9.351697,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,59.480596,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,50.771335,0.000000,3.477810,0.000000,34.192332,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,9.016545,228.046800,0.000000,0.000000,10.398934,27.099884,99.649688,17.615456,0.000000,0.000000,16.987592,0.554560,8.574946,19.886454,142.298208,23.579653,458.992500,0.000000,31.085968,11.015421,61.46,335.910038,0,0,0,0,0

75,18:30-18:45,18.703394,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,100.659471,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,4.379465,0.000000,34.192332,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,12.726210,228.046800,0.000000,0.000000,12.998668,39.695604,99.649688,17.615456,3.075250,0.000000,16.987592,0.554560,8.574946,19.886454,142.298208,23.579653,439.666500,0.000000,30.500293,11.015421,63.29,335.910038,0,0,0,0,0

76,18:45-19:00,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,6.301049,113.013133,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,5.023504,0.000000,34.192332,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,25.452419,228.046800,0.000000,0.000000,12.998668,39.695604,99.649688,26.423184,8.610699,0.000000,16.987592,0.554560,8.574946,19.886454,142.298208,23.579653,439.666500,0.000000,30.500293,11.015421,65.23,335.910038,0,0,0,0,0

77,19:00-19:15,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,18.903147,135.615760,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,15.271452,0.000000,36.249223,119.498093,15.173906,14.935133,0.000000,0.000000,11.670488,0.000000,47.770544,0.000000,0.000000,38.178629,306.788075,0.000000,0.000000,12.998668,40.727690,99.649688,35.312606,47.398209,0.000000,16.987592,0.554560,9.527718,18.465993,142.298208,23.579653,530.032460,0.000000,30.500293,11.015421,68.99,335.910038,0,0,0,0,0

78,19:15-19:30,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,18.903147,135.615760,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,15.271452,0.000000,40.961554,119.498093,15.173906,14.935133,0.000000,0.000000,11.670488,0.000000,47.770544,0.000000,0.000000,38.178629,316.451075,0.000000,0.000000,12.998668,40.727690,99.649688,35.312606,47.398209,0.000000,16.987592,0.554560,9.527718,18.465993,142.298208,23.579653,530.032460,0.000000,30.500293,11.015421,68.12,335.910038,0,0,0,0,0

79,19:30-19:45,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,18.903147,135.615760,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,15.271452,0.000000,40.961554,119.498093,15.173906,14.935133,0.000000,0.000000,11.670488,0.000000,47.770544,0.000000,0.000000,38.178629,316.451075,0.000000,0.000000,12.998668,40.727690,99.649688,35.312606,47.398209,0.000000,16.987592,0.554560,9.527718,18.465993,142.298208,34.808059,530.032460,0.000000,30.500293,11.015421,67.16,335.910038,0,0,0,0,0

80,19:45-20:00,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,18.903147,135.615760,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,15.271452,0.000000,40.961554,119.498093,15.173906,14.935133,0.000000,0.000000,11.670488,0.000000,47.770544,0.000000,0.000000,38.178629,296.158775,0.000000,0.000000,12.998668,40.727690,99.649688,35.312606,47.398209,0.000000,16.987592,0.554560,9.527718,18.465993,142.298208,76.701241,530.032460,0.000000,30.500293,11.015421,66.19,335.910038,0,0,0,0,0

81,20:00-20:15,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,135.615760,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,15.271452,0.000000,40.961554,119.498093,11.595600,46.938989,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,38.178629,272.496600,0.000000,0.000000,12.998668,40.727690,99.649688,35.312606,47.398209,0.000000,16.987592,0.554560,9.527718,18.465993,142.298208,76.701241,499.924002,0.000000,30.500293,11.015421,64.36,335.910038,0,0,0,0,0

82,20:15-20:30,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,135.615760,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,15.271452,0.000000,40.961554,119.498093,11.595600,46.938989,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,38.178629,272.496600,0.000000,0.000000,12.998668,40.727690,99.649688,35.312606,47.398209,0.000000,16.987592,0.554560,9.527718,18.465993,142.298208,76.701241,499.924002,0.000000,30.500293,11.015421,62.52,335.910038,0,0,0,0,0

83,20:30-20:45,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,135.615760,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,15.271452,0.000000,40.961554,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,38.178629,272.496600,0.000000,0.000000,12.998668,40.727690,99.649688,35.312606,4.920400,0.000000,16.987592,0.554560,9.527718,18.465993,142.298208,76.701241,425.325642,0.000000,30.500293,11.015421,62.52,335.910038,0,0,0,0,0

84,20:45-21:00,18.703394,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,82.357749,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,58.441824,0.000000,10.201577,0.000000,40.961554,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,25.452419,272.496600,0.000000,0.000000,10.398934,27.099884,99.649688,17.615456,0.000000,0.000000,16.987592,0.554560,8.574946,18.465993,142.298208,38.738001,425.325642,0.000000,30.500293,11.015421,61.36,335.910038,0,0,0,0,0

85,21:00-21:15,18.703394,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,73.206888,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,58.441824,0.000000,10.201577,0.000000,40.961554,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,25.452419,262.833600,0.000000,0.000000,10.398934,27.099884,99.649688,17.615456,0.000000,0.000000,16.987592,0.554560,8.574946,18.465993,142.298208,38.738001,427.451502,0.000000,30.500293,11.015421,59.62,335.910038,0,0,0,0,0

86,21:15-21:30,18.703394,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,73.206888,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,58.441824,0.000000,10.201577,0.000000,40.961554,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,25.452419,262.833600,0.000000,0.000000,10.398934,27.099884,99.649688,17.615456,0.000000,0.000000,16.987592,0.554560,8.574946,18.465993,142.298208,38.738001,423.586302,0.000000,30.500293,11.015421,59.62,335.910038,0,0,0,0,0

87,21:30-21:45,18.703394,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,82.357749,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,58.441824,0.000000,10.201577,0.000000,40.779022,119.498093,11.595600,14.935133,0.000000,0.000000,8.696700,0.000000,47.770544,0.000000,0.000000,25.452419,262.833600,0.000000,0.000000,12.998668,27.099884,99.649688,17.615456,0.000000,0.000000,16.987592,0.794869,8.574946,18.465993,142.298208,38.738001,359.810502,0.000000,30.500293,11.015421,57.88,335.910038,0,0,0,0,0

88,21:45-22:00,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,2.125860,135.615760,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,10.201577,0.000000,37.042600,119.498093,11.498970,14.935133,0.000000,0.000000,8.629059,0.000000,47.770544,0.000000,0.000000,38.178629,253.170600,0.000000,0.000000,12.998668,40.727690,99.649688,26.423184,0.000000,0.000000,16.987592,0.794869,19.055436,18.465993,142.298208,38.738001,359.810502,0.000000,30.500293,11.015421,57.11,335.910038,0,0,0,0,0

89,22:00-22:15,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,18.903147,135.615760,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,10.201577,0.000000,30.547962,119.498093,11.498970,14.935133,0.000000,0.000000,8.629059,0.000000,47.770544,0.000000,0.000000,38.178629,228.046800,0.000000,0.000000,12.998668,40.727690,99.649688,35.486208,0.000000,0.000000,16.987592,0.794869,19.055436,18.465993,142.298208,38.738001,338.205000,0.000000,30.500293,11.015421,57.01,335.910038,0,0,0,0,0

90,22:15-22:30,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,18.903147,135.615760,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,10.201577,0.000000,28.769070,119.498093,11.498970,14.935133,0.000000,0.000000,8.629059,0.000000,47.770544,0.000000,0.000000,38.178629,228.046800,0.000000,0.000000,12.998668,40.727690,99.649688,35.486208,0.000000,0.000000,16.987592,0.794869,19.055436,18.465993,142.298208,38.738001,338.205000,0.000000,30.500293,11.015421,57.01,335.910038,0,0,0,0,0

91,22:30-22:45,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,18.903147,135.615760,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,60.146377,0.000000,10.201577,0.000000,28.769070,119.498093,11.498970,14.935133,0.000000,0.000000,8.629059,0.000000,47.770544,0.000000,0.000000,38.178629,228.046800,0.000000,0.000000,11.698801,40.727690,99.649688,35.486208,0.000000,0.000000,16.987592,0.794869,19.055436,17.045532,142.298208,23.579653,338.205000,0.000000,30.500293,11.015421,56.14,335.910038,0,0,0,0,0

92,22:45-23:00,28.083391,0.000000,0.000000,0.000000,88.899600,0.000000,18.903147,135.615760,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,58.441824,0.000000,10.201577,0.000000,28.769070,119.498093,11.498970,14.935133,0.000000,0.000000,8.629059,0.000000,47.770544,0.000000,0.000000,38.178629,228.046800,0.000000,0.000000,11.698801,40.727690,99.649688,35.486208,0.000000,0.000000,16.987592,0.794869,19.055436,17.045532,142.298208,23.579653,338.205000,0.000000,30.500293,11.015421,54.31,335.910038,0,0,0,0,0

93,23:00-23:15,18.703394,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,91.508610,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,58.441824,0.000000,10.201577,0.000000,28.769070,119.498093,11.498970,14.935133,0.000000,0.000000,8.629059,0.000000,47.770544,0.000000,0.000000,25.452419,228.046800,0.000000,0.000000,11.698801,27.099884,99.649688,26.423184,0.000000,0.000000,16.987592,0.794869,8.574946,16.193255,142.298208,23.579653,338.205000,0.000000,30.500293,11.015421,53.53,335.910038,0,0,0,0,0

94,23:15-23:30,9.351697,0.000000,0.000000,0.000000,88.899600,0.000000,0.000000,73.206888,0.000000,25.137811,38.803516,11.759388,0.000000,56.006651,0.000000,58.441824,0.000000,5.023504,0.000000,28.769070,119.498093,11.498970,14.935133,0.000000,0.000000,8.629059,0.000000,47.770544,0.000000,0.000000,12.726210,228.046800,0.000000,0.000000,11.698801,13.575897,99.649688,26.423184,0.000000,0.000000,16.987592,0.794869,8.574946,16.193255,142.298208,23.579653,338.205000,0.000000,30.500293,11.015421,51.02,335.910038,0,0,0,0,0

