Block,Time,AURY_CRF,URI2,TANAKPUR,BSIUL,DADRT2,TEHRI,SALAL,ANTA_RF,UNCHAHAR1,SINGRAULI,DADRI_LF,TANDA2,KOLDAM,NAPP,RAPPC,DHAULIGNGA,URI,RAMPUR,CHAMERA2,ANTA_CRF,ANTA_GF,NJPC,DULHASTI,DADRI_CRF,ANTA_LF,UNCHAHAR4,JHAJJAR,CHAMERA3,AURY_RF,RIHAND3,DADRI_RF,PARBATI3,AURY_LF,KISHANGANGA,UNCHAHAR2,AURY_GF,SEWA2,CHAMERA1,RAPPB,SINGRAULI_HYDRO,RIHAND1,UNCHAHAR3,KHSTPP-I,TALA,KUDGI,FSTPP I & II,KOTESHWR,KHSTPP-II,DADRI_GF,RIHAND2,SASAN,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,32.396071,11.160072,12.688157,181.553816,0.000000,51.741536,0.000000,8.605520,85.541386,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,232.791310,29.954432,0.000000,49.525784,0.000000,19.445122,0.000000,2.114555,22.438694,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,12.225840,25.613280,69.90,9.061158,5.980434,80.667990,0.000000,74.526223,331.056000,11.170236,0,0,0,0,0

48,11:45-12:00,0.000000,32.396071,11.160072,12.688157,181.555746,0.000000,51.741536,0.000000,8.605520,85.541386,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,232.791310,29.954432,0.000000,49.525784,0.000000,19.445122,0.000000,2.114555,22.438694,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,12.225840,25.613280,71.84,9.061158,5.980434,80.667990,0.000000,74.526223,331.056000,11.170236,0,0,0,0,0

49,12:00-12:15,0.000000,32.396071,11.160072,12.688157,181.548990,0.000000,82.224050,0.000000,8.605520,85.541386,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,232.791310,29.954432,0.000000,60.083937,0.000000,19.445122,0.000000,2.114555,22.438694,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,11.490160,25.613280,72.80,9.061158,5.980434,80.667990,0.000000,74.526223,331.056000,12.765984,0,0,0,0,0

50,12:15-12:30,0.000000,32.396071,11.160072,12.688157,181.555746,0.000000,82.224050,0.000000,8.605520,85.541386,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,232.791310,29.954432,0.000000,60.083937,0.000000,19.445122,0.000000,2.114555,22.438694,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,11.490160,25.613280,73.77,9.061158,5.980434,80.667990,0.000000,74.526223,331.056000,12.765984,0,0,0,0,0

51,12:30-12:45,0.000000,32.396071,11.160072,12.688157,181.555746,0.000000,82.224050,0.000000,8.605520,118.145271,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,232.791310,29.954432,0.000000,73.128625,0.000000,19.445122,0.000000,2.114555,22.438694,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,11.490160,25.613280,71.84,9.061158,5.980434,80.667990,0.000000,88.465036,331.056000,12.765984,0,0,0,0,0

52,12:45-13:00,0.000000,32.396071,11.160072,12.688157,181.548990,0.000000,82.224050,0.000000,8.605520,118.145271,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,232.791310,29.954432,0.000000,73.128625,0.000000,19.445122,0.000000,2.114555,22.438694,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,11.490160,25.613280,70.87,9.061158,5.980434,80.667990,0.000000,88.465036,331.056000,12.765984,0,0,0,0,0

53,13:00-13:15,0.000000,33.336038,11.160072,12.688157,181.555746,0.000000,82.224050,0.000000,8.605520,118.145271,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,231.936555,29.954432,0.000000,73.128625,0.000000,19.445122,0.000000,2.114555,22.438694,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,11.490160,25.613280,68.93,9.061158,5.980434,80.667990,0.000000,88.465036,331.056000,12.765984,0,0,0,0,0

54,13:15-13:30,0.000000,33.336038,11.160072,12.688157,181.548990,0.000000,82.224050,0.000000,8.605520,118.145271,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,231.936555,29.954432,0.000000,73.128625,0.000000,19.445122,0.000000,2.114555,22.438694,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,11.490160,25.613280,69.90,9.061158,5.980434,80.667990,0.000000,88.465036,331.056000,12.765984,0,0,0,0,0

55,13:30-13:45,0.000000,33.336038,11.160072,12.688157,181.587602,0.000000,82.224050,0.000000,8.605520,118.145271,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,232.791310,29.954432,0.000000,73.128625,0.000000,19.445122,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,23.331898,25.613280,53.24,9.061158,5.980434,80.667990,0.000000,88.465036,331.056000,12.765984,0,0,0,0,0

56,13:45-14:00,0.000000,33.336038,11.160072,12.688157,181.597255,0.000000,82.224050,0.000000,8.605520,118.145271,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,293.666129,29.954432,0.000000,73.128625,0.000000,19.445122,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,23.331898,25.613280,53.24,9.061158,5.980434,80.667990,0.000000,88.465036,331.056000,12.765984,0,0,0,0,0

57,14:00-14:15,0.000000,32.396071,11.160072,12.688157,181.587602,0.000000,82.224050,0.000000,8.605520,118.145271,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,313.026129,29.954432,0.000000,73.128625,0.000000,19.445122,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,23.331898,25.613280,53.24,9.061158,5.980434,80.667990,0.000000,88.465036,331.056000,12.765984,0,0,0,0,0

58,14:15-14:30,0.000000,32.396071,11.160072,12.688157,181.597255,0.000000,82.224050,0.000000,8.605520,118.145271,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,342.066129,29.954432,0.000000,73.128625,0.000000,19.445122,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,23.331898,25.613280,53.24,9.061158,5.980434,80.667990,0.000000,88.465036,331.056000,12.765984,0,0,0,0,0

59,14:30-14:45,0.000000,32.396071,7.440048,12.688157,181.587602,0.000000,82.224050,0.000000,8.605520,118.145271,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,361.426129,29.954432,0.000000,73.128625,0.000000,6.481707,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,23.331898,25.613280,53.24,9.061158,5.980434,80.667990,0.000000,88.465036,331.056000,12.765984,0,0,0,0,0

60,14:45-15:00,0.000000,32.396071,4.960032,12.688157,181.597255,0.000000,82.224050,0.000000,8.605520,118.145271,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,371.106129,29.954432,0.000000,73.128625,0.000000,6.481707,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,0.996248,50.843522,14.150914,23.331898,25.613280,53.24,9.061158,5.980434,80.667990,0.000000,88.465036,331.056000,12.765984,0,0,0,0,0

61,15:00-15:15,0.000000,32.396071,4.960032,12.688157,181.587602,0.000000,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,371.106129,29.954432,0.000000,121.285842,0.000000,6.481707,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,0.996248,51.617922,14.150914,23.331898,25.613280,58.08,9.061158,5.980434,81.287510,0.000000,103.953036,331.056000,12.765984,0,0,0,0,0

62,15:15-15:30,0.000000,32.396071,11.160072,12.688157,181.597255,0.000000,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,371.106129,29.954432,0.000000,121.285842,0.000000,6.481707,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,0.996248,68.073922,14.150914,23.331898,25.613280,58.08,9.061158,5.980434,81.287510,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

63,15:30-15:45,0.000000,32.396071,11.160072,12.688157,181.587602,0.000000,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,371.106129,29.954432,0.000000,121.285842,0.000000,6.481707,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,14.150914,23.331898,25.613280,58.08,9.061158,5.980434,94.839510,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

64,15:45-16:00,0.000000,32.396071,11.160072,12.688157,181.597255,0.000000,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,371.106129,29.954432,0.000000,121.285842,0.000000,6.481707,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,14.150914,23.331898,25.613280,58.08,9.061158,5.980434,92.903510,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

65,16:00-16:15,0.000000,32.396071,11.160072,12.688157,182.037171,0.000000,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,371.106129,29.954432,0.000000,121.285842,0.000000,6.481707,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,14.150914,23.331898,25.613280,58.08,9.061158,5.980434,97.859670,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

66,16:15-16:30,0.000000,32.396071,11.160072,12.688157,182.673062,0.000000,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,371.106129,29.954432,0.000000,121.285842,0.000000,6.481707,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,14.150914,23.331898,25.613280,53.24,9.061158,5.980434,99.795670,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

67,16:30-16:45,0.000000,32.396071,11.408074,19.032235,182.852418,0.000000,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,400.146129,29.954432,0.000000,121.285842,0.000000,19.445122,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,14.142622,23.331898,25.613280,50.34,9.061158,7.973913,124.758260,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

68,16:45-17:00,0.000000,32.396071,11.408074,19.032235,182.852418,0.000000,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,409.826129,29.954432,0.000000,121.285842,0.000000,19.445122,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,14.142622,23.331898,25.613280,46.46,9.061158,7.973913,124.758260,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

69,17:00-17:15,0.000000,32.396071,11.408074,19.032235,182.834433,0.000000,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,50.227584,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,419.506129,29.954432,0.000000,121.285842,0.000000,19.445122,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,14.142622,23.331898,25.613280,66.79,9.061158,7.973913,124.758260,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

70,17:15-17:30,0.000000,32.396071,11.408074,19.032235,182.834433,0.000000,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,50.227584,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,419.506129,29.954432,0.000000,121.285842,0.000000,19.445122,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,14.142622,23.331898,25.613280,61.95,9.061158,7.973913,124.758260,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

71,17:30-17:45,0.000000,32.396071,11.408074,12.688157,182.834433,0.000000,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,419.506129,29.954432,0.000000,121.285842,0.000000,19.445122,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,14.142622,23.331898,25.613280,59.05,9.061158,7.973913,124.702977,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

72,17:45-18:00,0.000000,32.396071,11.408074,12.688157,182.834433,0.000000,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,400.146129,29.954432,0.000000,121.285842,0.000000,19.445122,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,14.142622,23.331898,25.613280,56.14,9.061158,7.973913,124.642100,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

73,18:00-18:15,0.000000,32.396071,11.408074,12.688157,182.834433,8.868982,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,295.403251,29.954432,0.000000,121.285842,0.000000,6.481707,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,14.142622,23.331898,27.036240,53.24,9.061158,7.973913,100.647510,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

74,18:15-18:30,0.000000,32.396071,11.408074,12.688157,182.834433,17.737965,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,50.227584,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,279.146129,29.954432,0.000000,121.285842,0.000000,6.481707,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,14.142622,23.331898,27.036240,51.30,9.061158,7.973913,102.583510,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

75,18:30-18:45,0.000000,32.396071,11.408074,19.032235,182.834433,26.606947,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,50.227584,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,313.026129,29.954432,0.000000,121.285842,0.000000,10.370731,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,14.150914,21.989766,27.036240,48.40,14.970604,7.973913,142.795004,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

76,18:45-19:00,0.000000,32.396071,11.408074,19.032235,182.834433,35.475929,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,303.346129,29.954432,0.000000,121.285842,0.000000,14.259755,0.000000,2.114555,23.146429,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,14.150914,21.989766,27.036240,45.50,14.970604,7.973913,142.795004,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

77,19:00-19:15,0.000000,32.396071,11.408074,19.032235,182.834433,35.997634,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.755050,40.524901,0.000000,0.000000,156.671470,50.323618,0.000000,0.000000,0.078408,303.346129,31.121487,0.000000,121.285842,0.000000,66.600837,0.000000,2.165818,23.146429,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,14.150914,21.989766,27.036240,44.53,14.970604,8.472282,123.945140,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

78,19:15-19:30,0.000000,32.396071,11.408074,19.032235,182.834433,35.997634,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.755050,40.524901,0.000000,0.000000,156.671470,50.323618,0.000000,0.000000,0.078408,303.346129,31.121487,0.000000,121.285842,0.000000,66.600837,0.000000,2.165818,23.146429,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,14.150914,21.989766,27.036240,43.56,14.970604,8.472282,123.945140,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

79,19:30-19:45,0.000000,32.396071,11.408074,19.032235,181.123343,35.997634,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.755050,40.524901,0.000000,0.000000,156.671470,50.323618,0.000000,0.000000,0.078408,361.426129,31.121487,0.000000,121.285842,0.000000,66.600837,0.000000,2.165818,23.146429,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,13.840844,21.989766,27.036240,43.56,14.970604,8.472282,123.945140,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

80,19:45-20:00,0.000000,32.396071,11.408074,19.032235,181.123343,35.997634,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.755050,40.524901,0.000000,0.000000,156.671470,50.323618,0.000000,0.000000,0.078408,361.426129,31.121487,0.000000,121.285842,0.000000,66.600837,0.000000,2.165818,23.146429,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,13.840844,21.989766,27.036240,41.62,14.970604,8.472282,123.945140,0.000000,115.763120,331.056000,12.765984,0,0,0,0,0

81,20:00-20:15,0.000000,32.396071,11.408074,19.032235,180.752602,35.997634,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.755050,40.524901,0.000000,0.000000,156.671470,50.323618,0.000000,0.000000,0.078408,342.066129,31.121487,0.000000,121.285842,0.000000,66.600837,0.000000,2.165818,28.700426,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,13.377443,21.960726,27.036240,60.98,20.066640,8.472282,123.945140,0.000000,115.763120,339.374750,12.765984,0,0,0,0,0

82,20:15-20:30,0.000000,32.396071,11.408074,19.032235,180.496894,35.997634,76.824933,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.755050,40.524901,0.000000,0.000000,156.671470,50.323618,0.000000,0.000000,0.078408,342.066129,31.121487,0.000000,121.285842,0.000000,66.600837,0.000000,2.165818,28.700426,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,13.377443,21.960726,27.036240,59.05,20.066640,8.472282,123.945140,0.000000,115.763120,343.035000,12.765984,0,0,0,0,0

83,20:30-20:45,0.000000,32.396071,11.408074,19.032235,180.233332,35.997634,74.237856,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.755050,40.524901,0.000000,0.000000,156.671470,50.323618,0.000000,0.000000,0.078408,346.906129,31.121487,0.000000,121.285842,0.000000,36.297560,0.000000,2.165818,28.700426,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,13.590683,21.960726,27.036240,59.05,20.066640,8.472282,123.945140,0.000000,115.763120,350.900000,12.765984,0,0,0,0,0

84,20:45-21:00,0.000000,32.396071,11.408074,19.032235,180.233332,35.997634,74.237856,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,346.906129,29.954432,0.000000,121.285842,0.000000,36.297560,0.000000,2.114555,28.700426,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,13.590683,21.960726,27.036240,56.14,20.066640,7.973913,123.945140,0.000000,115.763120,358.613750,12.765984,0,0,0,0,0

85,21:00-21:15,0.000000,32.396071,11.408074,19.032235,183.489918,35.997634,74.237856,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,448.546129,29.954432,0.000000,121.285842,0.000000,36.297560,0.000000,2.114555,28.700426,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,13.590683,25.938901,27.036240,67.76,20.066640,7.973913,142.795004,0.000000,115.763120,364.058750,12.765984,0,0,0,0,0

86,21:15-21:30,0.000000,32.396071,11.408074,19.032235,183.489918,35.997634,74.237856,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,448.546129,29.954432,0.000000,121.285842,0.000000,36.297560,0.000000,2.114555,28.700426,0.000000,16.058021,41.294880,0.000000,1.034565,90.302397,13.590683,27.419471,27.036240,67.76,20.066640,7.973913,142.795004,0.000000,115.763120,369.503750,12.765984,0,0,0,0,0

87,21:30-21:45,0.000000,32.396071,11.408074,19.032235,183.489918,35.997634,74.237856,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,467.906129,29.954432,0.000000,121.285842,0.000000,36.297560,0.000000,2.114555,28.700426,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,13.350701,27.419471,27.036240,67.76,20.066640,7.973913,142.795004,0.000000,115.763120,374.948750,12.765984,0,0,0,0,0

88,21:45-22:00,0.000000,32.396071,11.408074,19.032235,183.489918,35.997634,74.237856,0.000000,8.605520,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.755050,40.524901,0.000000,0.000000,156.671470,50.323618,0.000000,0.000000,0.078408,467.906129,31.121487,0.000000,121.285842,0.000000,36.297560,0.000000,2.165818,28.700426,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,13.590683,27.419471,27.036240,67.76,20.066640,16.346521,142.795004,0.000000,115.763120,380.393750,12.765984,0,0,0,0,0

89,22:00-22:15,0.000000,32.396071,11.408074,19.032235,183.489918,35.997634,74.237856,0.000000,12.061377,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.755050,40.524901,0.000000,0.000000,156.671470,50.323618,0.000000,0.000000,0.078408,506.626129,31.121487,0.000000,121.285842,0.000000,36.297560,0.000000,2.165818,28.700426,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,16.756177,23.136362,27.036240,67.76,20.066640,16.346521,142.795004,0.000000,115.763120,385.838750,12.765984,0,0,0,0,0

90,22:15-22:30,0.000000,32.396071,11.408074,19.032235,183.489918,35.997634,74.237856,0.000000,12.061377,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.755050,40.524901,0.000000,0.000000,156.671470,50.323618,0.000000,0.000000,0.078408,550.408672,31.121487,0.000000,121.285842,0.000000,36.297560,0.000000,2.165818,28.700426,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,16.756177,23.136362,27.036240,67.76,20.066640,16.346521,142.795004,0.000000,115.763120,391.283750,12.765984,0,0,0,0,0

91,22:30-22:45,0.000000,32.396071,11.408074,19.032235,183.489918,35.997634,74.237856,0.000000,12.061377,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.755050,40.524901,0.000000,0.000000,156.671470,50.323618,0.000000,0.000000,0.078408,579.448672,31.121487,0.000000,121.285842,0.000000,36.297560,0.000000,2.165818,28.700426,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,16.756177,23.136362,27.036240,67.76,20.066640,16.346521,142.795004,0.000000,115.763120,398.816000,12.765984,0,0,0,0,0

92,22:45-23:00,0.000000,32.396071,11.408074,19.032235,183.489918,35.997634,74.237856,0.000000,12.061377,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.755050,40.524901,0.000000,0.000000,156.671470,50.323618,0.000000,0.000000,0.078408,579.448672,31.121487,0.000000,121.285842,0.000000,36.297560,0.000000,2.165818,28.700426,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,16.756177,23.136362,27.036240,67.76,20.066640,16.346521,142.795004,0.000000,115.763120,400.752000,12.765984,0,0,0,0,0

93,23:00-23:15,0.000000,32.396071,7.440048,19.032235,183.489918,35.475929,74.237856,0.000000,12.061377,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,579.448672,29.954432,0.000000,121.285842,0.000000,36.297560,0.000000,2.114555,28.700426,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,16.756177,23.136362,27.036240,67.76,20.066640,8.472282,142.795004,0.000000,115.763120,400.752000,12.765984,0,0,0,0,0

94,23:15-23:30,0.000000,32.396071,4.960032,19.032235,183.489918,35.475929,74.237856,0.000000,12.061377,137.456000,0.000000,1.348163,2.594839,40.222433,53.824225,37.147370,45.952896,1.710148,40.524901,0.000000,0.000000,154.897106,50.323618,0.000000,0.000000,0.078408,569.768672,29.954432,0.000000,121.285842,0.000000,36.297560,0.000000,2.114555,28.700426,0.000000,16.058021,41.294880,0.000000,1.015406,90.302397,16.756177,23.136362,27.036240,67.76,20.066640,7.973913,142.795004,0.000000,115.763120,400.752000,12.765984,0,0,0,0,0

