Block,Time,NR/01102023/31052040/LT-31,NR/16122023/22122023/HP-16,NR/01102023/23072042/L_NR_2012_04,NR/01102023/22052037/LT-59,NR/01102023/30042040/GNA_LT_35,NR/30092023/31122025/SH-07,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/05012040/L_NR_2020_02,NR/30092023/26122029/SH-06,NR/01102023/25122043/GNA_MEJA_DELHI,NR/16122023/22122023/HP-20,NR/01102023/31102037/L_NR_2019_11,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/06022042/L_NR_2012_02,NR/01102023/19072037/LT-05,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/14082046/L_NR_2021_16,SR/01102023/07102043/L_NR_2018_61,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/17122023/17122023/SJVN171223NR1297,NR/26072023/31072042/L_NR_2023_07,WR/01102023/16072048/L_NR_2022_08,WR/01102023/31032046/L_NR_2020_05,WR/01102023/24112044/L_NR_2020_07,NR/26072023/25122043/L_NR_2023_10,NR/01102023/25072045/L_NR_2021_15,NR/17122023/17122023/SJVN171223NR1296,NR/01102023/13082046/L_NR_2021_12,WR/01102023/30052048/L_NR_2022_10,NR/22102023/11042047/L_NR_2021_17,WR/01102023/01102023/L_NR_2022_09,WR/01102023/29112042/L_NR_2019_05,NR/01102023/02012046/L_NR_2021_17,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_16,WR/01102023/01102023/L_NR_2020_06,SR/01122023/31122023/BYPL_KSEB_DEC23,NR/01102023/02122045/L_NR_2021_13,NR/01102023/06022042/L_NR_2012_07,NR/01122023/31122023/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/30042040/GNA_LT_36
70,17:15-17:30,0.450000,0.000000,269.320000,1.080000,0.450000,30.640000,100.300000,1.800000,30.640000,0.000000,256.400000,1.290000,23.940000,259.130000,94.230000,0,0,44.01,1.041431,0,0,7,9.3,28.81,9.6,3,2,0,16.44,23.53,1,23.53,0.58,0,0.33,3,9.61,47.88,3.29,86.380000,95.760000,0.460000

71,17:30-17:45,0.170000,0.000000,269.320000,1.080000,0.170000,30.640000,100.300000,1.800000,30.640000,0.000000,256.400000,1.290000,23.940000,259.130000,94.230000,0,0,29.11,0,0,0,1,10.41,27.27,9.09,1,0,0,7.31,24.05,1,24.05,0,0,0,1,9.1,47.88,1.46,86.380000,95.760000,0.170000

72,17:45-18:00,0.050000,0.000000,269.320000,1.080000,0.050000,30.640000,100.300000,1.800000,30.640000,0.000000,256.400000,1.290000,23.940000,259.130000,94.230000,0,0,29.73,0,0,0,0,10.29,25.36,8.45,0,0,0,1.09,25.01,0,25.01,0,0,0,0,8.46,47.88,0.22,86.380000,95.760000,0.050000

73,18:00-18:15,0.010000,0.000000,269.320000,1.160000,0.010000,19.530000,100.300000,1.800000,30.640000,0.000000,127.340000,1.290000,23.940000,259.130000,94.230000,0,0,36.34,0,0,0,0,10.17,24.82,8.27,0,0,0,0,21.83,0,21.83,0,0,0,0,8.27,47.88,0,86.380000,95.760000,0.010000

74,18:15-18:30,0.000000,0.000000,269.320000,1.160000,0.000000,19.530000,100.300000,1.800000,30.640000,0.000000,127.340000,1.290000,23.940000,259.130000,94.230000,0,0,37.14,0,0,0,0,9.92,24.08,8.03,0,0,0,0,22.17,0,22.17,0,0,0,0,8.03,47.88,0,86.380000,95.760000,0.000000

75,18:30-18:45,0.000000,0.000000,269.320000,1.160000,0.000000,19.530000,100.300000,1.800000,30.640000,0.000000,127.340000,1.290000,23.940000,259.130000,94.230000,0,0,38.12,0,0,0,0,9.64,25.62,8.54,0,0,0,0,28.16,0,28.16,0,0,0,0,8.55,47.88,0,86.380000,95.760000,0.000000

76,18:45-19:00,0.000000,0.000000,269.320000,1.160000,0.000000,24.860000,100.300000,1.800000,30.640000,0.000000,127.340000,1.290000,24.900000,259.130000,94.230000,0,0,39.14,0,0,0,0,9.36,26.08,8.69,0,0,0,0,29.26,0,29.26,0,0,0,0,8.69,47.88,0,86.380000,95.760000,0.000000

77,19:00-19:15,0.000000,0.000000,269.320000,1.080000,0.000000,24.860000,100.300000,1.750000,30.640000,0.000000,127.340000,1.220000,24.900000,259.130000,94.230000,0,0,40.09,0,0,0,0,11.21,31.6,10.53,0,0,0,0,36.08,0,36.08,0,0,0,0,10.54,47.88,0,86.380000,95.760000,0.000000

78,19:15-19:30,0.000000,0.000000,269.320000,1.080000,0.000000,24.860000,100.300000,1.750000,30.640000,0.000000,127.340000,1.220000,24.900000,259.130000,94.230000,0,0,41.09,0,0,0,0,11.27,32.81,10.94,0,0,0,0,36.42,0,36.42,0,0,0,0,10.94,47.88,0,86.380000,95.760000,0.000000

79,19:30-19:45,0.000000,0.000000,269.320000,1.080000,0.000000,25.500000,100.300000,1.750000,25.500000,0.000000,127.340000,1.220000,23.940000,259.130000,94.230000,0,0,42.01,0,0,0,0,11.34,33.33,11.11,0,0,0,0,51.85,0,51.85,0,0,0,0,11.11,47.88,0,86.380000,95.760000,0.000000

80,19:45-20:00,0.000000,0.000000,269.320000,1.080000,0.000000,25.500000,100.300000,1.750000,25.500000,0.000000,127.340000,1.220000,23.940000,259.130000,94.230000,0,0,43.01,0,0,0,0,11.43,33.83,11.28,0,0,0,0,52.18,0,52.18,0,0,0,0,11.27,47.88,0,86.380000,95.760000,0.000000

81,20:00-20:15,0.000000,0.000000,269.320000,1.010000,0.000000,25.500000,76.610000,1.750000,25.500000,0.000000,127.340000,1.220000,23.940000,259.130000,94.230000,0,0,43.61,0,0,0,0,16.47,44.81,14.94,0,0,0,0,56.54,0,56.54,0,0,0,0,14.94,47.88,0,73.610000,95.760000,0.000000

82,20:15-20:30,0.000000,0.000000,269.320000,1.010000,0.000000,25.500000,92.890000,1.750000,25.500000,0.000000,127.340000,1.220000,23.940000,259.130000,94.230000,0,0,44.01,0,0,0,0,16.49,45.61,15.2,0,0,0,0,57.17,0,57.17,0,0,0,0,15.21,47.88,0,73.610000,95.760000,0.000000

83,20:30-20:45,0.000000,0.000000,269.320000,1.010000,0.000000,25.500000,81.400000,1.750000,25.500000,0.000000,127.340000,1.220000,23.940000,259.130000,94.230000,0,0,35.54,0,0,0,0,16.51,62.92,20.98,0,0,0,0,70.54,0,70.54,0,0,0,0,20.97,47.88,0,73.610000,95.760000,0.000000

84,20:45-21:00,0.000000,0.000000,269.320000,1.010000,0.000000,25.500000,67.030000,1.750000,25.500000,0.000000,127.340000,1.220000,23.940000,259.130000,71.250000,0,0,35.54,0,0,0,0,16.53,63.03,21.01,0,0,0,0,70.28,0,70.28,0,0,0,0,21.01,47.88,0,73.610000,95.760000,0.000000

85,21:00-21:15,0.000000,0.000000,269.320000,1.010000,0.000000,25.850000,45.850000,1.750000,25.850000,0.000000,127.340000,1.140000,23.940000,224.000000,71.250000,0,0,41.61,0,0,0,0,16.69,65.62,21.88,0,0,0,0,70.28,0,70.28,0,0,0,0,21.87,47.88,0,54.770000,95.760000,0.000000

86,21:15-21:30,0.000000,0.000000,269.320000,1.010000,0.000000,25.850000,45.850000,1.750000,25.850000,0.000000,127.340000,1.140000,23.940000,224.000000,71.250000,0,0,41.61,0,0,0,0,16.89,67.67,22.56,0,0,0,0,70.18,0,70.18,0,0,0,0,22.54,47.88,0,54.770000,95.760000,0.000000

87,21:30-21:45,0.000000,0.000000,269.320000,1.010000,0.000000,25.850000,45.850000,1.750000,25.850000,0.000000,127.340000,1.140000,23.940000,224.000000,71.250000,0,0,41.61,0,0,0,0,25.21,85.26,28.42,0,0,0,0,70.18,0,70.18,0,0,0,0,28.42,47.88,0,54.770000,95.760000,0.000000

88,21:45-22:00,0.000000,0.000000,269.320000,1.010000,0.000000,25.850000,45.850000,1.750000,25.850000,0.000000,127.340000,1.140000,22.980000,224.000000,71.250000,0,0,42.01,0,0,0,0,25.88,86.96,28.99,0,0,0,0,70.04,0,70.04,0,0,0,0,28.99,47.88,0,54.770000,95.760000,0.000000

89,22:00-22:15,0.000000,133.370000,269.320000,1.080000,0.000000,25.850000,45.850000,1.750000,25.850000,0.000000,127.340000,1.140000,22.980000,224.000000,71.250000,0,0,42.01,0,0,0,0,26.88,87.51,29.17,0,0,0,0,66.68,0,66.68,0,0,0,0,29.17,47.88,0,54.770000,95.760000,0.000000

90,22:15-22:30,0.000000,133.370000,229.820000,1.080000,0.000000,25.850000,45.850000,1.750000,25.850000,0.000000,127.340000,1.140000,22.980000,224.000000,71.250000,0,0,42.01,0,0,0,0,27.77,88.5,29.5,0,0,0,0,66.54,0,66.54,0,0,0,0,29.49,47.88,0,54.770000,95.760000,0.000000

91,22:30-22:45,0.000000,133.370000,191.520000,1.080000,0.000000,25.850000,45.850000,1.750000,25.850000,0.000000,127.340000,1.140000,22.980000,224.000000,71.250000,0,0,42.01,0,0,0,0,28.88,89.97,29.99,0,0,0,0,66.45,0,66.45,0,0,0,0,30,47.88,0,54.770000,95.760000,0.000000

92,22:45-23:00,0.000000,133.370000,148.120000,1.080000,0.000000,25.850000,45.850000,1.750000,25.850000,0.000000,127.340000,1.140000,22.980000,200.860000,71.250000,0,0,42.01,0,0,0,0,30.22,90.29,30.1,0,0,0,0,66.22,0,66.22,0,0,0,0,30.08,47.88,0,54.770000,95.760000,0.000000

93,23:00-23:15,0.000000,133.370000,148.120000,1.080000,0.000000,25.850000,45.850000,1.750000,25.850000,0.000000,127.340000,1.060000,22.980000,170.210000,71.250000,0,0,42.01,0,0,0,0,31.6,90.19,30.06,0,0,0,0,66,0,66,0,0,0,0,30.07,47.88,0,54.770000,95.760000,0.000000

94,23:15-23:30,0.000000,133.370000,148.120000,1.080000,0.000000,25.850000,45.850000,1.750000,25.850000,0.000000,127.340000,1.060000,22.980000,170.210000,71.250000,0,0,42.01,0,0,0,0,32.27,90.17,30.06,0,0,0,0,66,0,66,0,0,0,0,30.04,47.88,0,54.770000,95.760000,0.000000

95,23:30-23:45,0.000000,133.370000,148.120000,1.080000,0.000000,25.850000,45.850000,1.750000,25.850000,0.000000,127.340000,1.060000,22.980000,170.210000,71.250000,0,0,42.01,0,0,0,0,32.94,91,30.34,0,0,0,0,66,0,66,0,0,0,0,30.33,47.88,0,54.770000,95.760000,0.000000

96,23:45-24:00,0.000000,133.370000,148.120000,1.080000,0.000000,25.850000,45.850000,1.750000,25.850000,0.000000,127.340000,1.060000,22.980000,170.210000,71.250000,0,0,42.01,0,0,0,0,33.29,92.15,30.72,0,0,0,0,66,0,66,0,0,0,0,30.72,47.88,0,54.770000,95.760000,0.000000

