Block,Time,TEHRI,RIHAND2,JHAJJAR,UNCHAHAR2,ANTA_GF,AURY_GF,RAPPB,SALAL,PARBATI3,ANTA_LF,DADRI_GF,DADRI_LF,CHAMERA1,RIHAND1,URI2,SEWA2,AURY_RF,DADRT2,SINGRAULI_HYDRO,AURY_LF,CHAMERA2,KOTESHWR,KISHANGANGA,ANTA_CRF,RIHAND3,UNCHAHAR3,RAPPC,DHAULIGNGA,NJPC,TANAKPUR,ANTA_RF,DADRI_RF,DADRI_CRF,UNCHAHAR1,RAMPUR,NAPP,CHAMERA3,KOLDAM,BSIUL,AURY_CRF,URI,TANDA2,UNCHAHAR4,MOUDA_II,KAWAS-NAPM,KUDGI,SASAN,SINGRAULI,KHSTPP-II,SIMHST2,SOLAPUR,MAPS,KAWAS-zLIQ,GANDHAR-RLNG,GANDHAR-NAPM,NLCTS2EXP,VSTPS II,KSTPS I&II,KAWAS-APM,SIPAT I,NTPL,TAPS-II,VSTPS V,KHARGONE-I,KGSU1AND2,VSTPS IV,KKNP,BRBCL,KHSTPP-I,VALLURNTECL,GANDHAR-APM,TALST2,KSTPS7,DULHASTI,NLCIIST1,GANDHAR-ComGas,RSTPSU7,SIPAT II,TALA,NLCIIST2,GADARWARA-I,VSTPS I,KGSU3AND4,VSTPS III,MOUDA,NLCEXP,KAPS,NNTPP,KAWAS-RLNG,KAWAS-ComGas,LARA-I,FSTPP I & II,RSTPSU1TO6,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,0.000000,116.260677,358.127486,29.170362,0.000000,0.000000,0.000000,81.712886,6.690005,0.000000,0.000000,0.000000,40.601245,86.908073,33.781224,16.548589,0.000000,345.209411,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,10.837799,56.844293,28.653751,97.436926,1.110589,0.000000,0.000000,0.000000,10.339100,1.878861,32.068269,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.707984,3.382812,0.000000,0.00,336.167618,138.740979,92.813088,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.813107,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,25.793706,2.29,0.000000,2.92,1.292598,51.927025,0.86,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,11.688393,5.83,0,0,0,0,0

28,06:45-07:00,0.000000,116.260677,358.127486,29.170362,0.000000,0.000000,0.000000,81.712886,3.345001,0.000000,0.000000,0.000000,40.601245,86.908073,33.781224,16.548589,0.000000,352.117730,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,10.837799,56.844293,28.653751,97.436926,1.110589,0.000000,0.000000,0.000000,9.531781,1.878861,32.068269,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.707984,3.382812,0.000000,0.00,336.167618,138.740979,92.813088,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.813107,0.000000,5.118688,3.29,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,25.793706,2.29,0.000000,2.92,1.292598,51.927025,0.86,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,11.688393,5.83,0,0,0,0,0

29,07:00-07:15,0.000000,116.260677,346.564166,29.170362,0.000000,0.000000,0.000000,81.712886,0.000000,0.000000,0.000000,0.000000,40.601245,86.908073,33.781224,16.548589,0.000000,363.111720,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.832575,56.844293,28.653751,97.436926,1.110589,0.000000,0.000000,0.000000,9.549796,1.878861,32.068269,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.736319,3.382812,0.000000,0.00,336.167618,138.740979,91.531899,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.813107,0.000000,5.118688,3.54,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,25.793706,2.29,0.000000,2.92,1.292598,51.927025,0.83,0.000000,1.87,0.900795,0.000000,0.41,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,11.524825,5.83,0,0,0,0,0

30,07:15-07:30,0.000000,116.260677,346.564166,16.640526,0.000000,0.000000,0.000000,81.712886,0.000000,0.000000,0.000000,0.000000,40.601245,86.908073,33.781224,16.548589,0.000000,363.094881,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.832575,56.844293,28.653751,97.436926,1.110589,0.000000,0.000000,0.000000,9.549796,1.878861,32.068269,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.736319,3.382812,0.000000,0.00,336.167618,138.740979,77.313591,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.813107,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.83,0.000000,1.87,0.900795,0.000000,0.41,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

31,07:30-07:45,0.000000,116.260677,347.876929,16.640526,0.000000,0.000000,0.000000,81.712886,0.000000,0.000000,0.000000,0.000000,40.601245,86.908073,33.781224,16.548589,0.000000,363.195915,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.832575,56.844293,19.102501,97.436926,0.000000,0.000000,0.000000,0.000000,10.951383,1.878861,32.068269,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.736319,3.382812,0.000000,0.00,336.167618,138.740979,43.348500,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.813107,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.83,0.000000,1.87,0.900795,0.000000,0.41,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

32,07:45:08:00,0.000000,116.260677,347.876929,16.640526,0.000000,0.000000,0.000000,81.712886,0.000000,0.000000,0.000000,0.000000,40.601245,86.908073,33.781224,16.548589,0.000000,363.104984,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.832575,56.844293,19.102501,97.436926,0.000000,0.000000,0.000000,0.000000,10.951383,1.878861,32.068269,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.736319,3.382812,0.000000,0.00,336.167618,138.740979,43.348500,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.813107,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.83,0.000000,1.87,0.900795,0.000000,0.41,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

33,08:00-08:15,0.000000,116.260677,347.876929,16.640526,0.000000,0.000000,0.000000,63.803212,0.000000,0.000000,0.000000,0.000000,40.601245,86.908073,33.781224,16.548589,0.000000,363.189180,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.870435,56.844293,19.102501,97.436926,0.000000,0.000000,0.000000,0.000000,10.951383,1.878861,32.068269,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.738420,3.382812,0.000000,0.00,336.167618,138.740979,43.348500,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.813107,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.83,0.000000,1.87,0.900795,0.000000,0.41,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

34,08:15-08:30,0.000000,116.260677,347.876929,16.640526,0.000000,0.000000,0.000000,63.803212,0.000000,0.000000,0.000000,0.000000,29.603172,86.908073,33.781224,16.548589,0.000000,363.104984,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.870435,56.844293,19.102501,97.436926,0.000000,0.000000,0.000000,0.000000,10.951383,1.878861,32.068269,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.738420,3.382812,0.000000,0.00,336.167618,138.740979,43.348500,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.813107,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.83,0.000000,1.87,0.900795,0.000000,0.41,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

35,08:30-08:45,0.000000,116.260677,346.974382,20.210122,0.000000,0.000000,0.000000,63.803212,0.000000,0.000000,0.000000,0.000000,27.067497,86.908073,33.781224,16.548589,0.000000,362.603138,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.452955,56.844293,9.551250,73.077695,0.000000,0.000000,0.000000,0.000000,10.970069,1.409146,32.068269,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.737093,3.382812,0.000000,0.00,336.167618,138.740979,42.645291,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.813107,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.90,0.000000,1.87,0.900795,0.000000,0.41,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

36,08:45:09:00,0.000000,116.260677,346.974382,20.210122,0.000000,0.000000,0.000000,63.803212,0.000000,0.000000,0.000000,0.000000,13.533748,86.908073,33.781224,16.548589,0.000000,362.516568,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.452955,56.844293,9.551250,48.718464,0.000000,0.000000,0.000000,0.000000,10.970069,0.939430,32.068269,30.545986,0.000000,17.801784,0.000000,48.920227,2.350548,0.737093,3.382812,0.000000,0.00,336.167618,138.740979,42.645291,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.813107,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.90,0.000000,1.87,0.900795,0.000000,0.41,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

37,09:00:09:15,0.000000,116.260677,346.974382,20.210122,0.000000,0.000000,0.000000,63.803212,0.000000,0.000000,0.000000,0.000000,0.000000,86.908073,34.344245,16.548589,0.000000,362.603138,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.452955,56.844293,9.551250,24.359231,0.000000,0.000000,0.000000,0.000000,10.970069,0.469716,32.068269,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.737093,3.382812,0.000000,0.00,336.167618,138.740979,40.458600,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.813107,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.90,0.000000,1.87,0.900795,0.000000,0.41,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

38,09:15-09:30,0.000000,116.260677,346.974382,20.210122,0.000000,0.000000,0.000000,63.803212,0.000000,0.000000,0.000000,0.000000,0.000000,86.908073,34.344245,16.548589,0.000000,362.551196,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.452955,56.844293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.970069,0.000000,32.068269,30.545986,0.000000,18.939827,0.000000,51.047194,2.350548,0.737093,3.382812,0.000000,0.00,336.167618,138.740979,40.458600,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.813107,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.90,0.000000,1.87,0.900795,0.000000,0.41,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

39,09:30-09:45,0.000000,116.260677,346.974382,20.210122,0.000000,0.000000,0.000000,64.362890,0.000000,0.000000,0.000000,0.000000,0.000000,86.908073,34.344245,16.548589,0.000000,363.106744,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.452955,56.844293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.970069,0.000000,32.068269,30.545986,0.000000,18.939827,0.000000,51.047194,2.350548,0.737093,3.382812,0.000000,0.00,336.167618,138.740979,40.458600,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.857775,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449500,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.90,0.000000,1.87,0.900795,0.000000,0.41,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

40,09:45-10:00,0.000000,116.260677,346.974382,20.210122,0.000000,0.000000,0.000000,64.362890,0.000000,0.000000,0.000000,0.000000,0.000000,86.908073,34.344245,16.548589,0.000000,363.056027,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.452955,56.844293,0.000000,0.000000,1.233987,0.000000,0.000000,0.000000,10.970069,0.000000,32.068269,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.737093,3.382812,0.000000,0.00,336.167618,138.740979,40.458600,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.92,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

41,10:00-10:15,0.000000,116.260677,346.974382,20.210122,0.000000,0.000000,0.000000,64.362890,0.000000,0.000000,0.000000,0.000000,0.000000,86.908073,33.781224,16.548589,0.000000,363.106744,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.452955,56.844293,0.000000,0.000000,8.020917,0.000000,0.000000,0.000000,10.970069,0.000000,32.978007,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.737093,3.382812,0.000000,0.00,336.167618,138.740979,40.458600,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.92,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

42,10:15-10:30,0.000000,116.260677,346.974382,20.210122,0.000000,0.000000,0.000000,64.362890,0.000000,0.000000,0.000000,0.000000,0.000000,86.908073,33.781224,16.548589,0.000000,363.056027,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.452955,56.844293,0.000000,0.000000,8.020917,0.000000,0.000000,0.000000,10.970069,0.000000,32.978007,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.737093,3.382812,0.000000,0.00,336.167618,138.740979,40.458600,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,11.559600,2.29,0.000000,2.92,1.292598,51.927025,0.97,0.000000,1.87,0.900795,0.000000,0.44,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

43,10:30-10:45,0.000000,116.260677,347.876929,20.210122,0.000000,0.000000,0.000000,64.362890,0.000000,0.000000,0.000000,0.000000,0.000000,86.908073,33.781224,16.548589,0.000000,363.665828,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.870435,56.844293,0.000000,0.000000,8.020917,0.000000,0.000000,0.000000,10.983193,0.000000,32.978007,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.739534,3.382812,0.000000,2.83,336.167618,138.740979,40.179243,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,11.212812,2.29,0.000000,2.92,1.292598,51.927025,0.97,0.000000,1.87,0.900795,0.000000,0.44,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

44,10:45-11:00,0.000000,116.260677,347.876929,20.210122,0.000000,0.000000,0.000000,64.362890,0.000000,0.000000,0.000000,0.000000,0.000000,86.908073,33.781224,16.548589,0.000000,363.616471,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.870435,56.844293,0.000000,21.696481,8.020917,0.000000,0.000000,0.000000,10.983193,0.415256,32.978007,30.545986,0.000000,18.939827,0.000000,48.920227,2.350548,0.739534,3.382812,0.000000,2.83,336.167618,138.740979,40.179243,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,13.992555,11.212812,2.29,0.000000,2.92,1.292598,51.927025,0.97,0.000000,1.87,0.900795,0.000000,0.44,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

45,11:00-11:15,0.000000,116.260677,347.876929,22.316880,0.000000,0.000000,0.000000,64.362890,0.000000,0.000000,0.000000,0.000000,0.000000,86.908073,33.781224,16.548589,0.000000,363.649376,1.055438,0.000000,42.033751,0.000000,2.457837,0.000000,121.876716,13.898308,56.844293,0.000000,47.337779,1.233987,0.000000,0.000000,0.000000,11.612453,0.912201,34.115180,30.545986,0.000000,19.073340,0.000000,48.920227,2.350548,0.738420,3.382812,0.000000,2.16,336.167618,138.740979,40.179243,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,11.212812,2.29,0.000000,2.92,1.292598,51.927025,0.97,0.000000,1.87,0.900795,0.000000,0.48,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

46,11:15-11:30,0.000000,116.260677,347.876929,22.316880,0.000000,0.000000,0.000000,64.362890,0.000000,0.000000,0.000000,0.000000,0.000000,86.908073,33.781224,16.548589,0.000000,363.600019,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.898308,56.844293,0.000000,47.337779,0.000000,0.000000,0.000000,0.000000,11.612453,0.912201,34.115180,30.545986,0.000000,19.073340,0.000000,48.920227,2.350548,0.738420,3.382812,0.000000,2.16,336.167618,138.740979,40.179243,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,11.212812,2.29,0.000000,2.92,1.292598,51.927025,0.97,0.000000,1.87,0.900795,0.000000,0.50,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

47,11:30-11:45,0.000000,116.260677,348.057670,22.209057,0.000000,0.000000,0.000000,64.362890,0.000000,0.000000,0.000000,0.000000,0.000000,86.908073,33.781224,16.548589,0.000000,363.649376,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.898308,56.844293,0.000000,47.337779,0.000000,0.000000,0.000000,0.000000,11.683814,0.912201,34.115180,30.545986,0.000000,19.073340,0.000000,48.920227,2.350548,0.739534,3.382812,0.000000,3.06,336.167618,138.740979,40.179243,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,11.212812,2.29,0.000000,2.92,1.292598,51.927025,0.97,0.000000,1.87,0.900795,0.000000,0.50,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

48,11:45-12:00,0.000000,116.260677,349.513617,22.209057,0.000000,0.000000,0.000000,64.362890,0.000000,0.000000,0.000000,0.000000,0.000000,86.908073,33.781224,16.548589,0.000000,363.600019,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.898308,56.844293,0.000000,47.337779,0.000000,0.000000,0.000000,0.000000,11.683814,0.912201,34.115180,30.545986,0.000000,19.073340,0.000000,48.920227,2.350548,0.739534,3.382812,0.000000,3.06,336.167618,138.740979,40.179243,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,11.212812,2.29,0.000000,2.92,1.292598,51.927025,0.97,0.000000,1.87,0.900795,0.000000,0.50,4.136314,2.317907,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,1.926600,5.83,0,0,0,0,0

49,12:00-12:15,0.000000,116.260677,349.513617,22.209057,0.000000,0.000000,0.000000,76.451919,0.000000,0.000000,0.000000,0.000000,0.000000,88.133473,33.781224,16.548589,0.000000,363.649376,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.898308,56.844293,0.000000,47.337779,0.000000,0.000000,0.000000,0.000000,11.683814,0.912201,35.252353,30.545986,0.000000,19.073340,0.000000,48.920227,2.350548,0.739534,3.382812,0.000000,4.88,336.167618,138.740979,60.177447,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,17.435537,2.29,0.000000,2.92,1.292598,51.927025,0.97,0.000000,1.87,0.900795,0.000000,0.50,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,6.347954,5.83,0,0,0,0,0

50,12:15-12:30,0.000000,116.260677,349.513617,22.209057,0.000000,0.000000,0.000000,76.451919,0.000000,0.000000,0.000000,0.000000,0.000000,88.133473,33.781224,16.548589,0.000000,363.600019,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.898308,56.844293,0.000000,47.337779,0.000000,0.000000,0.000000,0.000000,11.683814,0.912201,35.252353,30.545986,0.000000,19.073340,0.000000,48.920227,2.350548,0.739534,3.382812,0.000000,4.88,336.167618,138.740979,60.177447,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,17.435537,2.29,0.000000,2.92,1.292598,51.927025,0.97,0.000000,1.87,0.900795,0.000000,0.50,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,6.347954,5.83,0,0,0,0,0

51,12:30-12:45,0.000000,116.260677,349.513617,22.209057,0.000000,0.000000,0.000000,76.451919,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,33.781224,16.548589,0.000000,363.640927,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.898308,56.844293,0.000000,47.337779,0.000000,0.000000,0.000000,0.000000,11.683814,0.912201,35.252353,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,0.739534,3.382812,0.000000,4.88,336.167618,138.740979,60.177447,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,17.435537,2.29,0.000000,2.92,1.292598,51.927025,0.91,0.000000,1.87,0.900795,0.000000,0.50,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,6.347954,5.83,0,0,0,0,0

52,12:45-13:00,0.000000,116.260677,349.513617,22.209057,0.000000,0.000000,0.000000,76.451919,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,33.781224,16.548589,0.000000,363.591569,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.898308,56.844293,0.000000,47.337779,0.000000,0.000000,0.000000,0.000000,11.683814,0.912201,35.252353,30.545986,0.000000,12.626551,0.000000,51.047194,2.350548,0.739534,3.382812,0.000000,4.88,336.167618,138.740979,60.177447,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,17.435537,2.29,0.000000,2.92,1.292598,51.927025,0.85,0.000000,1.87,0.900795,0.000000,0.47,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,6.347954,5.83,0,0,0,0,0

53,13:00-13:15,0.000000,116.260677,349.513617,22.209057,0.000000,0.000000,0.000000,76.451919,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,33.781224,16.548589,0.000000,363.640927,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.898308,56.844293,0.000000,47.337779,0.000000,0.000000,0.000000,0.000000,11.683814,0.912201,36.389524,30.545986,0.000000,12.626551,0.000000,51.047194,2.350548,0.739534,3.382812,0.000000,4.94,336.167618,138.740979,60.177447,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,17.435537,2.29,0.000000,2.92,1.292598,51.927025,0.85,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,6.347954,5.83,0,0,0,0,0

54,13:15-13:30,0.000000,116.260677,349.513617,22.209057,0.000000,0.000000,0.000000,76.451919,3.345001,0.000000,0.000000,0.000000,0.000000,88.133473,33.781224,16.548589,0.000000,363.591569,1.055438,0.000000,42.033751,8.393102,2.457837,0.000000,121.876716,13.898308,56.844293,0.000000,47.337779,0.000000,0.000000,0.000000,0.000000,11.683814,0.912201,36.389524,30.545986,0.000000,12.626551,0.000000,48.920227,2.350548,0.739534,3.382812,0.000000,4.94,336.167618,138.740979,60.177447,1.78,3.412458,0.24,0.000000,0.000000,0.000000,0.85,1.871655,2.860359,0.000000,5.118688,3.64,2.690880,1.278811,3.412459,1.93,2.585197,1.56,14.449498,17.435537,2.29,0.000000,2.92,1.292598,51.927025,0.85,0.000000,1.87,0.900795,0.000000,0.42,4.136314,2.297118,1.06,1.887764,1.866975,0.79,0.789175,0.19,0.000000,0.000000,4.101852,6.347954,5.83,0,0,0,0,0

