Block,Time,RIHAND2,AURY_RF,CHAMERA3,DADRI_RF,ANTA_GF,KOTESHWR,SALAL,AURY_GF,RAPPC,CHAMERA2,ANTA_RF,URI,RAPPB,RIHAND3,UNCHAHAR1,KOLDAM,RAMPUR,DADRI_CRF,TANAKPUR,ANTA_LF,BSIUL,SINGRAULI,KISHANGANGA,DADRT2,TANDA2,DADRI_GF,TEHRI,SINGRAULI_HYDRO,NJPC,UNCHAHAR4,DULHASTI,SEWA2,JHAJJAR,AURY_CRF,ANTA_CRF,RIHAND1,UNCHAHAR3,DHAULIGNGA,PARBATI3,NAPP,URI2,AURY_LF,DADRI_LF,CHAMERA1,UNCHAHAR2,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.000000,0.000000,12.591665,114.411750,0.000000,439.973366,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,15.910332,15.258808,468.677838,0.000000,0.000000,50.688750,22.609114,0.000000,0.000000,41.658622,25.975812,0.000000,0.000000,0.000000,35.929152,44.798312,8.723292,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

49,12:00-12:15,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.000000,0.000000,12.591665,114.411750,0.000000,417.096000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,15.910332,15.258808,459.022838,0.000000,0.000000,50.688750,22.609114,0.000000,0.000000,41.658622,27.274603,0.000000,0.000000,0.000000,35.929152,44.798312,8.723292,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

50,12:15-12:30,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.000000,0.000000,12.591665,114.411750,0.000000,396.820500,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,15.910332,15.258808,449.367838,0.000000,0.000000,50.688750,22.609114,0.000000,0.000000,41.658622,27.274603,0.000000,0.000000,0.000000,35.929152,44.798312,8.723292,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

51,12:30-12:45,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,39.438744,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.000000,0.000000,12.591665,114.411750,0.000000,373.648500,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,15.910332,15.258808,430.057838,0.000000,0.000000,50.688750,22.609114,0.000000,0.000000,41.658622,29.222788,0.000000,0.000000,0.000000,35.929152,44.798312,8.723292,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

52,12:45-13:00,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,39.438744,0.000000,119.399161,7.634402,0.000000,0.000000,0.000000,0.000000,0.000000,12.591665,114.411750,0.000000,362.062500,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,15.910332,15.258808,375.772600,0.000000,0.000000,50.688750,19.918532,0.000000,0.000000,41.658622,29.222788,0.000000,0.000000,0.000000,35.929152,44.798312,8.723292,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

53,13:00-13:15,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.299180,0.000000,0.000000,0.000000,0.000000,0.000000,12.591665,114.411750,0.000000,362.062500,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,15.910332,15.258808,346.846220,0.000000,0.000000,50.688750,15.249451,0.000000,0.000000,41.658622,29.222788,0.000000,0.000000,0.000000,22.665968,44.798312,7.569520,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

54,13:15-13:30,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.299180,0.000000,0.000000,0.000000,0.000000,0.000000,12.591665,114.411750,0.000000,362.062500,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,15.910332,15.258808,346.846220,0.000000,0.000000,50.688750,14.125265,0.000000,0.000000,41.658622,29.222788,0.000000,0.000000,0.000000,22.515460,36.033522,7.569520,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

55,13:30-13:45,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.299180,0.000000,0.000000,0.000000,0.000000,0.000000,12.591665,114.411750,0.000000,362.062500,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,15.910332,15.258808,346.846220,0.000000,0.000000,50.688750,14.125265,0.000000,0.000000,41.658622,29.222788,0.000000,0.000000,0.000000,22.515460,36.033522,7.569520,0.000000,19.310005,336.935362,114.633043,0,0,0,0,0

56,13:45-14:00,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.299180,0.000000,0.000000,0.000000,0.000000,0.000000,12.591665,114.411750,0.000000,362.062500,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,15.910332,15.258808,346.846220,0.000000,0.000000,50.688750,14.125265,0.000000,0.000000,41.658622,29.222788,0.000000,0.000000,0.000000,22.515460,36.033522,7.569520,0.000000,19.310005,336.935362,114.633043,0,0,0,0,0

57,14:00-14:15,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.634402,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,362.062500,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,15.258808,346.846220,0.000000,0.000000,50.688750,17.597686,0.000000,0.000000,41.658622,29.222788,0.000000,0.000000,0.000000,27.608762,36.033522,7.569520,0.000000,19.310005,336.935362,114.633043,0,0,0,0,0

58,14:15-14:30,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.634402,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,362.062500,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,15.258808,346.846220,0.000000,0.000000,50.688750,17.597686,0.000000,0.000000,41.658622,29.222788,0.000000,0.000000,0.000000,27.608762,36.033522,7.569520,0.000000,19.310005,336.935362,114.633043,0,0,0,0,0

59,14:30-14:45,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.634402,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,362.062500,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,15.258808,346.846220,0.000000,0.000000,50.688750,17.597686,0.000000,0.000000,41.658622,29.222788,0.000000,0.000000,0.000000,27.608762,44.798312,7.569520,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

60,14:45-15:00,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.634402,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,362.062500,0.000000,0.000000,12.104474,0.646451,0.000000,0.000000,0.000000,15.258808,346.846220,0.000000,0.000000,50.688750,17.597686,0.000000,0.000000,41.658622,29.222788,0.000000,0.000000,0.000000,27.608762,44.798312,7.569520,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

61,15:00-15:15,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,67.314660,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.634402,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,362.062500,0.000000,0.000000,24.208947,0.646451,0.000000,0.000000,0.000000,15.258808,385.427600,0.000000,0.000000,50.688750,17.597686,0.000000,0.000000,41.658622,29.222788,0.000000,0.000000,0.000000,27.608762,44.798312,7.569520,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

62,15:15-15:30,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,67.314660,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.634402,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,362.062500,0.000000,0.000000,24.208947,0.646451,0.000000,0.000000,0.000000,15.258808,385.427600,0.000000,0.000000,50.688750,17.597686,0.000000,0.000000,41.658622,29.222788,0.000000,0.000000,0.000000,27.608762,44.798312,7.569520,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

63,15:30-15:45,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,67.314660,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.634402,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,362.062500,0.000000,0.000000,24.208947,0.646451,0.000000,0.000000,0.000000,15.258808,406.668600,0.000000,0.000000,50.688750,17.597686,0.000000,0.000000,41.658622,25.975812,0.000000,0.000000,0.000000,27.608762,44.798312,7.569520,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

64,15:45-16:00,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,67.314660,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.634402,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,362.062500,0.000000,0.000000,24.208947,0.646451,22.583914,0.000000,0.000000,15.258808,406.668600,0.000000,0.000000,50.688750,17.597686,0.000000,0.000000,41.658622,25.975812,0.000000,0.000000,0.000000,27.608762,44.798312,7.569520,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

65,16:00-16:15,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,67.314660,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,7.634402,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,362.110775,0.000000,0.000000,24.208947,0.646451,22.583914,0.000000,0.000000,15.258808,416.323600,0.000000,0.000000,50.688750,17.597686,0.000000,0.000000,41.658622,25.975812,0.000000,0.000000,0.000000,35.929152,44.798312,8.723292,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

66,16:15-16:30,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,67.314660,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.538078,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,362.110775,0.000000,0.000000,24.208947,0.646451,22.583914,0.000000,15.910332,15.258808,430.057838,0.000000,0.000000,50.688750,24.002215,0.000000,0.000000,41.658622,25.975812,0.000000,0.000000,0.000000,35.929152,44.798312,8.723292,0.000000,19.310005,336.935362,142.426336,0,0,0,0,0

67,16:30-16:45,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,395.855000,0.000000,0.000000,24.208947,0.646451,45.167828,0.000000,15.910332,15.258808,439.712838,0.000000,0.000000,50.688750,22.609114,0.000000,0.000000,41.658622,25.975812,0.000000,0.000000,0.000000,35.929152,44.798312,8.723292,0.000000,19.310005,347.796151,142.426336,0,0,0,0,0

68,16:45-17:00,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,3.217529,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,437.371500,0.000000,0.000000,36.313420,0.646451,45.167828,0.000000,15.910332,15.258808,459.022838,0.000000,0.000000,50.688750,22.609114,0.000000,0.000000,41.658622,25.975812,0.000000,0.000000,13.564657,35.929152,44.798312,8.723292,0.000000,19.310005,361.438774,142.426336,0,0,0,0,0

69,17:00-17:15,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,12.715674,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,476.957000,0.000000,0.000000,36.313420,0.646451,67.751742,0.000000,15.910332,15.258808,478.332838,0.000000,0.000000,50.688750,22.609114,0.000000,0.000000,41.658622,25.975812,0.000000,0.000000,27.129314,35.929152,44.798312,8.723292,0.000000,19.310005,370.389938,142.426336,0,0,0,0,0

70,17:15-17:30,114.049688,0.000000,9.343955,0.000000,0.000000,8.091856,24.682042,0.000000,51.581741,12.715674,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,522.335500,0.000000,0.000000,36.313420,0.646451,67.751742,0.000000,15.910332,15.258808,487.987838,0.000000,0.000000,50.688750,22.609114,0.000000,0.000000,41.658622,25.975812,0.000000,0.000000,40.693971,35.929152,44.798312,8.723292,0.000000,19.310005,376.907062,142.426336,0,0,0,0,0

71,17:30-17:45,114.049688,0.000000,18.687909,0.000000,0.000000,16.183711,12.341021,0.000000,51.581741,25.431347,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,571.576000,0.000000,0.000000,36.313420,0.646451,90.335656,0.000000,15.910332,15.258808,487.987838,0.000000,0.000000,50.688750,22.609114,7.652553,0.000000,41.658622,23.378231,0.000000,0.000000,40.693971,35.929152,44.798312,8.723292,0.000000,19.310005,383.424188,142.426336,0,0,0,0,0

72,17:45-18:00,114.049688,0.000000,28.060141,0.000000,0.000000,24.275566,12.341021,0.000000,51.581741,38.147021,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.000000,0.000000,18.887497,114.411750,0.000000,581.133967,0.000000,0.000000,48.417894,0.646451,90.335656,0.000000,31.820663,15.258808,487.987838,0.000000,0.000000,50.688750,22.609114,17.600872,0.000000,41.658622,23.378231,0.000000,0.000000,40.693971,35.929152,44.798312,8.723292,0.000000,19.310005,389.941312,142.426336,0,0,0,0,0

73,18:00-18:15,114.049688,0.000000,28.060141,0.000000,0.000000,24.275566,12.341021,0.000000,51.581741,38.147021,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.000000,0.000000,18.887497,114.411750,0.000000,581.133967,0.000000,0.000000,48.417894,0.646451,90.335656,0.000000,31.820663,15.258808,516.952838,0.000000,0.000000,50.688750,22.609114,26.462528,0.000000,41.658622,23.378231,0.000000,0.000000,40.693971,35.929152,44.798312,8.723292,0.000000,19.310005,396.458438,142.426336,0,0,0,0,0

74,18:15-18:30,114.049688,0.000000,28.060141,0.000000,0.000000,24.275566,12.341021,0.000000,51.581741,38.147021,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.000000,0.000000,18.887497,114.411750,0.000000,581.133967,0.000000,0.000000,48.417894,0.646451,90.335656,0.000000,31.820663,15.258808,555.572838,0.000000,0.000000,50.688750,22.609114,26.462528,0.000000,41.658622,23.378231,0.000000,0.000000,40.693971,39.957162,44.798312,8.723292,0.000000,19.310005,403.147615,142.426336,0,0,0,0,0

75,18:30-18:45,114.049688,0.000000,28.060141,0.000000,0.000000,24.275566,12.341021,0.000000,51.581741,38.147021,0.000000,34.109184,0.000000,119.399161,10.533605,0.000000,0.000000,0.000000,0.000000,0.000000,18.887497,114.411750,0.000000,585.294307,0.000000,0.000000,48.417894,0.646451,90.335656,0.000000,31.820663,15.258808,600.461847,0.000000,0.000000,50.688750,25.288539,26.462528,0.000000,41.658622,23.378231,0.000000,0.000000,40.693971,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

76,18:45-19:00,114.049688,0.000000,28.060141,0.000000,0.000000,24.275566,12.341021,0.000000,51.581741,38.147021,0.000000,34.109184,0.000000,119.399161,10.533605,0.000000,0.000000,0.000000,0.000000,0.000000,18.887497,114.411750,0.000000,585.294307,0.000000,0.000000,48.417894,0.646451,90.335656,0.000000,31.820663,15.258808,602.394760,0.000000,0.000000,50.688750,25.479642,26.462528,0.000000,41.658622,23.378231,0.000000,0.000000,40.693971,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

77,19:00-19:15,114.049688,0.000000,28.060141,0.000000,0.000000,24.275566,12.341021,0.000000,51.581741,38.147021,0.000000,34.109184,0.000000,119.399161,10.533605,0.000000,0.000000,0.000000,0.000000,0.000000,18.887497,114.411750,0.000000,585.294307,0.000000,0.000000,48.417894,0.646451,90.335656,0.000000,31.820663,15.258808,602.394760,0.000000,0.000000,50.688750,25.479642,22.192404,0.000000,41.658622,23.378231,0.000000,0.000000,40.693971,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

78,19:15-19:30,114.049688,0.000000,9.343955,0.000000,0.000000,16.278909,12.341021,0.000000,51.581741,38.147021,0.000000,34.109184,0.000000,119.399161,10.533605,0.000000,0.000000,0.000000,0.000000,0.000000,6.295832,114.411750,0.000000,585.294307,0.000000,0.000000,48.417894,0.646451,90.335656,0.000000,15.910332,15.258808,630.616422,0.000000,0.000000,50.688750,25.479642,7.652553,0.000000,41.658622,23.378231,0.000000,0.000000,40.693971,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

79,19:30-19:45,114.049688,0.000000,0.000000,0.000000,0.000000,8.091856,12.341021,0.000000,51.581741,38.147021,0.000000,34.109184,0.000000,119.399161,10.533605,0.000000,0.000000,0.000000,0.247361,0.000000,6.295832,114.411750,0.000000,585.294307,0.000000,0.000000,36.313420,0.646451,67.751742,0.000000,15.910332,15.258808,630.616422,0.000000,0.000000,50.688750,25.479642,0.000000,0.000000,41.658622,27.274603,0.000000,0.000000,40.693971,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

80,19:45-20:00,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,51.581741,12.715674,0.000000,34.109184,0.000000,119.399161,10.533605,0.000000,0.000000,0.000000,0.247361,0.000000,6.295832,114.411750,0.000000,585.294307,0.000000,0.000000,36.313420,0.646451,45.167828,0.000000,15.910332,15.258808,602.394760,0.000000,0.000000,50.688750,25.479642,0.000000,0.000000,41.658622,27.274603,0.000000,0.000000,27.129314,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

81,20:00-20:15,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,10.533605,0.000000,0.000000,0.000000,0.247361,0.000000,6.295832,114.411750,0.000000,585.294307,0.000000,0.000000,24.208947,0.646451,22.583914,0.000000,15.910332,15.258808,602.394760,0.000000,0.000000,56.845562,25.479642,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,27.129314,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

82,20:15-20:30,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.247361,0.000000,6.295832,114.411750,0.000000,581.133967,0.000000,0.000000,24.208947,0.646451,22.583914,0.000000,15.910332,15.258808,526.607838,0.000000,0.000000,66.189759,25.479642,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,27.129314,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

83,20:30-20:45,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.247361,0.000000,6.295832,114.411750,0.000000,581.133967,0.000000,0.000000,24.208947,0.646451,0.000000,0.000000,15.910332,15.258808,487.987838,0.000000,0.000000,69.998750,25.479642,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,27.129314,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

84,20:45-21:00,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,12.341021,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.247361,0.000000,6.295832,114.411750,0.000000,581.133967,0.000000,0.000000,24.208947,0.646451,0.000000,0.000000,15.910332,15.258808,466.336319,0.000000,0.000000,69.998750,25.479642,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,27.129314,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

85,21:00-21:15,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,10.198383,0.000000,0.000000,0.000000,0.618403,0.000000,6.295832,114.411750,0.000000,581.133967,0.000000,0.000000,24.208947,0.646451,0.000000,0.000000,15.910332,15.258808,523.035872,0.000000,0.000000,69.998750,22.007221,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,27.129314,35.129524,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

86,21:15-21:30,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,10.533605,0.000000,0.000000,0.000000,0.618403,0.000000,6.295832,114.411750,0.000000,581.133967,0.000000,0.000000,12.043647,0.646451,0.000000,0.000000,15.910332,15.258808,530.255014,0.000000,0.000000,69.998750,25.479642,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,13.564657,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

87,21:30-21:45,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,10.533605,0.000000,0.000000,0.000000,0.618403,0.000000,6.295832,114.411750,0.000000,581.133967,0.000000,0.000000,12.043647,0.646451,0.000000,0.000000,15.910332,15.258808,420.412492,0.000000,0.000000,69.998750,25.479642,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,9.686862,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

88,21:45-22:00,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.318716,0.000000,0.000000,0.000000,0.618403,0.000000,6.295832,114.411750,0.000000,581.133967,0.000000,0.000000,12.043647,0.646451,0.000000,0.000000,15.910332,15.258808,420.412492,0.000000,0.000000,69.998750,22.007221,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,0.000000,35.129524,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

89,22:00-22:15,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.618403,0.000000,12.591665,121.049162,0.000000,537.459236,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,15.258808,405.288707,0.000000,0.000000,76.155562,24.947931,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,0.000000,39.532539,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

90,22:15-22:30,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.618403,0.000000,12.591665,121.049176,0.000000,491.439500,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,15.258808,385.978707,0.000000,0.000000,79.647137,25.479642,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,0.000000,40.927642,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

91,22:30-22:45,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.618403,0.000000,12.591665,121.049176,0.000000,494.336000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,15.258808,385.978707,0.000000,0.000000,79.653750,23.025165,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,0.000000,36.665923,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

92,22:45-23:00,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.618403,0.000000,12.591665,121.049176,0.000000,494.336000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,15.258808,366.668707,0.000000,0.000000,79.653750,22.869798,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,0.000000,36.325006,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

93,23:00-23:15,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.618403,0.000000,12.591665,121.049176,0.000000,492.405000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,15.258808,354.612123,0.000000,0.000000,85.668885,22.869798,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,0.000000,36.325006,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

94,23:15-23:30,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,0.618403,0.000000,12.591665,121.049176,0.000000,465.371000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,15.258808,325.647123,0.000000,0.000000,88.825160,22.869798,0.000000,0.000000,41.658622,28.573393,0.000000,0.000000,0.000000,36.325006,44.798312,8.723292,0.000000,19.310005,404.322435,142.426336,0,0,0,0,0

95,23:30-23:45,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,6.431389,0.000000,12.591665,121.049176,0.000000,442.199000,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,15.258808,315.992123,0.000000,0.000000,88.826000,22.869798,0.000000,0.000000,41.658622,20.780650,0.000000,0.000000,0.000000,36.325006,44.798312,8.723292,0.000000,19.255245,404.322435,142.426336,0,0,0,0,0

96,23:45-24:00,114.049688,0.000000,0.000000,0.000000,0.000000,0.000000,24.682042,0.000000,51.581741,0.000000,0.000000,34.109184,0.000000,119.399161,9.653938,0.000000,0.000000,0.000000,6.431389,0.000000,12.591665,121.049176,0.000000,418.061500,0.000000,0.000000,0.000000,0.646451,0.000000,0.000000,0.000000,15.258808,306.337123,0.000000,0.000000,88.826000,22.869798,0.000000,0.000000,41.658622,20.780650,0.000000,0.000000,0.000000,36.325006,44.798312,8.723292,0.000000,18.620714,404.322435,142.426336,0,0,0,0,0

