Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,MAPS,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
49,12:00-12:15,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,33.466151,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.82,15.00135,345.375

50,12:15-12:30,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,33.466151,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.82,15.00135,345.375

51,12:30-12:45,42.504,37.89052,124.384996,130.580717,0,148.982313,12.0414,51.792852,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.82,15.00135,345.375

52,12:45-13:00,42.504,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.82,15.00135,345.375

53,13:00-13:15,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.232,15.00135,345.375

54,13:15-13:30,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.232,15.00135,345.375

55,13:30-13:45,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.2908,15.00135,345.375

56,13:45-14:00,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.2908,15.00135,345.375

57,14:00-14:15,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.2908,15.00135,345.375

58,14:15-14:30,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.2908,15.00135,345.375

59,14:30-14:45,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,345.375

60,14:45-15:00,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,345.375

61,15:00-15:15,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.2908,15.00135,345.375

62,15:15-15:30,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.2908,15.00135,345.375

63,15:30-15:45,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.379,15.00135,345.375

64,15:45-16:00,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.379,15.00135,345.375

65,16:00-16:15,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,345.375

66,16:15-16:30,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,345.375

67,16:30-16:45,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,345.375

68,16:45-17:00,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,0,5.621263,0,97.055943,0,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,345.375

69,17:00-17:15,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,3.814367,5.621263,0,97.055943,12.64,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,345.375

70,17:15-17:30,36.432,37.89052,124.384996,130.580717,0,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,4.272092,5.621263,0,97.055943,12.64,48.499829,548.715948,59.175403,422.443785,8.340651,29.97314,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.967,15.00135,345.375

71,17:30-17:45,36.432,37.89052,124.384996,130.580717,6.279558,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,6.102988,5.621263,0,97.055943,25.28,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.379,15.00135,345.375

72,17:45-18:00,36.432,37.89052,124.384996,130.580717,9.514482,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,7.628735,5.621263,0,97.055943,39.5,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.379,15.00135,345.375

73,18:00-18:15,36.432,37.89052,124.384996,130.580717,12.368827,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,9.154482,5.621263,0,97.055943,39.5,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,1.1,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.085,15.00135,345.375

74,18:15-18:30,36.432,37.89052,124.384996,130.580717,12.368827,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,78.386778,5.621263,0,97.055943,41.396,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,49.530003,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.085,15.00135,345.375

75,18:30-18:45,36.432,37.89052,124.384996,130.580717,12.368827,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,78.386778,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,49.530002,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.379,15.00135,345.375

76,18:45-19:00,36.432,39.469291,124.384996,130.580717,18.838674,148.982313,12.9381,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,78.386778,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,41.501271,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530002,0,82.828606,0,0,0,60.190543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.085,15.00135,345.375

77,19:00-19:15,36.432,39.469291,124.384996,130.580717,18.838674,148.982313,12.9381,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,78.386778,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,41.501271,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.791,15.00135,345.375

78,19:15-19:30,36.432,39.469291,124.384996,130.580717,18.838674,148.982313,12.9381,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,78.386778,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,41.501271,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530003,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.085,15.00135,345.375

79,19:30-19:45,36.432,39.469291,124.384996,130.580717,18.838674,148.982313,12.9381,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,78.386778,5.76911,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,41.501271,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530003,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.379,15.00135,345.375

80,19:45-20:00,36.432,39.469291,124.384996,130.580717,18.838674,148.982313,12.9381,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,9.154482,5.76911,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,41.501271,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,49.530003,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.379,15.00135,345.375

81,20:00-20:15,36.432,39.469291,124.384996,130.580717,18.838674,148.982313,12.9381,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,5.76911,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,41.501271,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,50.181713,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.379,15.00135,345.375

82,20:15-20:30,36.432,39.469291,124.384996,130.580717,18.838674,148.982313,12.9381,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,5.76911,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,41.501271,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,50.181713,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.379,15.00135,345.375

83,20:30-20:45,36.432,39.469291,124.384996,130.580717,18.838674,148.982313,12.9381,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,5.76911,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,41.501271,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,50.181713,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,345.375

84,20:45-21:00,36.432,37.89052,124.384996,130.580717,12.533744,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,6.283494,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,3.3,0,0,0,50.833423,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.967,15.00135,345.375

85,21:00-21:15,36.432,37.89052,124.384996,130.580717,12.533744,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,6.283494,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,3.3,0,0,0,50.833423,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.261,15.00135,345.375

86,21:15-21:30,36.432,37.89052,124.384996,130.580717,12.533744,148.982313,12.0414,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,16.783217,6.283494,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,3.3,0,0,0,50.833423,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.261,15.00135,345.375

87,21:30-21:45,36.432,37.89052,124.384996,130.580717,12.533744,148.982313,9.9918,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,16.783217,5.76911,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,3.3,0,0,0,50.833423,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.555,15.00135,345.375

88,21:45-22:00,36.432,39.469291,124.384996,130.580717,18.800616,148.982313,10.8885,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,16.783217,5.76911,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,41.501271,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,50.833423,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.849,15.00135,345.375

89,22:00-22:15,36.432,39.469291,124.384996,130.580717,18.800616,148.982313,10.8885,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,16.783217,5.76911,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,41.501271,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,51.485133,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.849,15.00135,345.375

90,22:15-22:30,36.432,39.469291,124.384996,130.580717,18.800616,148.982313,10.8885,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,16.783217,5.76911,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,41.501271,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,51.485134,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.849,15.00135,345.375

91,22:30-22:45,36.432,39.469291,124.384996,130.580717,18.800616,148.982313,10.8885,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,5.76911,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,41.501271,10.211652,182.023943,67.823003,34.831253,43.536137,19.6614,0,0,0,51.485134,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.143,15.00135,345.375

92,22:45-23:00,36.432,37.89052,124.384996,130.580717,12.368827,148.982313,9.9918,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,5.76911,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,51.485134,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.143,15.00135,345.375

93,23:00-23:15,36.432,37.89052,124.384996,130.580717,12.210252,148.982313,9.9918,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,5.76911,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.143,15.00135,345.375

94,23:15-23:30,36.432,37.89052,124.384996,130.580717,9.514482,148.982313,9.9918,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,5.76911,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.143,15.00135,345.375

95,23:30-23:45,36.432,37.89052,124.384996,130.580717,9.514482,148.982313,9.9918,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.29,15.00135,345.375

96,23:45-24:00,36.432,37.89052,124.384996,130.580717,7.928736,148.982313,9.9918,66.9323,10.953965,27.63898,77.854,1.147846,44.306625,3.094586,5.534085,49.243676,4.272092,6.745515,0,97.055943,42.13544,48.499829,548.715948,59.175403,389.943785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,80.112914,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.29,15.00135,345.375

