Block,Time,DADRI_RF,KOLDAM,TANDA2,RIHAND2,ANTA_CRF,AURY_CRF,DADRT2,BSIUL,RIHAND1,ANTA_GF,DADRI_CRF,UNCHAHAR1,AURY_GF,RAMPUR,UNCHAHAR3,RAPPC,DADRI_LF,URI,SALAL,TANAKPUR,CHAMERA1,DULHASTI,CHAMERA2,ANTA_RF,UNCHAHAR2,URI2,RIHAND3,SINGRAULI_HYDRO,AURY_LF,SINGRAULI,PARBATI3,CHAMERA3,NAPP,SEWA2,JHAJJAR,KISHANGANGA,KOTESHWR,UNCHAHAR4,RAPPB,ANTA_LF,AURY_RF,DADRI_GF,DHAULIGNGA,KUDGI,KHSTPP-I,FSTPP I & II,KHSTPP-II,TALA,SASAN,BRBCL,TEHRI,NJPC,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,352.809000,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,46.953562,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,337.315905,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,8.382259,142.342386,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,362.475000,6.303005,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,46.953562,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,9.752027,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,337.315905,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,8.382259,142.342386,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,376.974000,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,11.052298,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,337.315905,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,19.765254,142.342386,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,376.974000,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,11.052298,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,337.315905,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,20.039406,142.342386,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,391.473000,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,11.052298,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,337.315905,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,10.400423,142.588603,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,391.473000,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,11.052298,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,335.546941,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,10.400423,142.588603,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,391.473000,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,16.006896,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,11.052298,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,335.546941,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,23.338847,13.890042,119.368607,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,391.473000,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,16.006896,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,11.052298,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,335.546941,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,23.338847,13.890042,113.344386,13.924840,334.926900,13.809814,0.000000,59.499063,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,415.638000,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,16.006896,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,11.052298,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,335.546941,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,20.037618,142.588603,13.924840,337.143797,13.809814,0.000000,59.499063,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,454.302000,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,16.006896,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,34.202948,11.052298,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,335.546941,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,20.037618,142.588603,13.924840,337.319235,13.809814,0.000000,59.499063,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,531.724885,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,40.973533,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,383.875427,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,20.037618,142.588603,13.924840,337.319235,13.809814,0.000000,59.499063,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,564.921734,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,442.058368,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,20.037618,142.588603,13.924840,337.319235,13.809814,0.000000,59.499063,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,584.253734,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,394.508027,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,20.037618,142.588603,13.924840,337.319235,13.809814,0.000000,59.499063,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,613.251734,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,394.508027,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,30.945796,20.037618,142.588603,13.924840,337.319235,13.809814,0.000000,59.499063,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,8.631738,0.000000,0.000000,10.535940,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,389.352860,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,30.945796,20.037618,142.588603,13.924840,337.319235,13.809814,0.000000,59.499063,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,13.251699,0.000000,0.000000,17.872917,49.187278,0.000000,12.805517,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,389.352860,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,30.945796,20.037618,142.588603,13.924840,337.319235,13.809814,0.000000,59.499063,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,13.251699,0.000000,0.000000,17.872917,49.187278,0.000000,16.006896,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,389.352860,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,30.945796,20.037618,142.588603,13.924840,337.319235,13.809814,0.000000,59.499063,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,13.251699,0.000000,0.000000,17.872917,49.187278,0.000000,16.006896,38.750027,11.763039,0.000000,47.785375,9.019345,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,389.352860,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,30.945796,20.037618,142.588603,13.924840,337.319235,13.809814,0.000000,59.499063,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,13.251699,0.000000,0.000000,17.872917,49.187278,0.000000,12.805517,24.710162,11.763039,0.000000,47.785375,9.663584,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,389.352860,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,30.945796,20.037618,142.588603,13.924840,333.839475,13.809814,0.000000,59.499063,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,13.251699,0.000000,0.000000,17.872917,49.187278,0.000000,12.805517,24.710162,11.763039,0.000000,47.785375,9.663584,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,389.352860,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,30.945796,20.037618,142.588603,13.924840,333.839475,13.809814,0.000000,59.499063,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,13.251699,0.000000,0.000000,17.872917,49.187278,0.000000,12.805517,24.710162,11.763039,0.000000,47.785375,9.663584,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,389.352860,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,30.945796,20.037618,142.588603,13.924840,333.839475,13.809814,0.000000,73.229616,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,13.251699,0.000000,0.000000,17.872917,49.187278,0.000000,12.805517,24.710162,11.267753,0.000000,47.785375,9.663584,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,389.352860,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,30.945796,20.037618,142.588603,13.924840,333.839475,13.809814,0.000000,73.229616,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,6.303005,88.927200,0.000000,0.000000,16.279960,0.000000,0.000000,21.832594,49.187278,0.000000,12.805517,24.710162,9.781895,0.000000,47.785375,9.663584,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,420.335773,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,30.945796,20.037618,142.588603,13.924840,333.839475,13.809814,0.000000,73.229616,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,6.303005,88.927200,0.000000,0.000000,16.279960,0.000000,0.000000,21.832594,49.187278,0.000000,12.805517,24.710162,9.781895,0.000000,47.785375,9.663584,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,420.335773,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,30.945796,20.037618,142.588603,13.924840,333.839475,13.809814,14.919471,73.229616,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,16.279960,0.000000,0.000000,21.832594,49.187278,0.000000,12.805517,24.710162,9.781895,0.000000,47.785375,9.663584,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,420.335773,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,29.336310,20.037618,142.588603,13.924840,333.839475,13.809814,30.082525,73.229616,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,16.279960,0.000000,0.000000,21.832594,49.187278,0.000000,14.939770,24.710162,9.781895,13.515968,47.785375,9.663584,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,420.335773,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,29.336310,20.037618,142.588603,13.924840,333.839475,13.809814,43.844976,73.229616,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,1.063260,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,46.953562,24.710162,9.781895,13.515968,47.785375,9.663584,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,0.000000,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,28.162858,20.037618,142.588603,15.629922,333.839475,13.809814,43.844976,73.229616,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,1.063260,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,46.953562,24.710162,9.781895,27.108297,47.785375,9.663584,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,0.000000,39.022029,3.478890,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,28.162858,20.037618,142.588603,15.629922,333.839475,13.809814,50.787097,90.438576,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,1.063260,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,14.939770,24.710162,9.781895,39.707928,47.785375,19.327167,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,3.076204,9.354600,39.022029,3.478890,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,8.810462,74.23,28.162858,20.037618,142.588603,15.629922,331.664625,13.809814,60.165050,100.690722,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,3.189780,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,14.939770,24.710162,9.781895,39.707928,47.785375,25.460321,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,11.074336,18.709200,39.022029,5.025063,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,74.23,28.162858,20.037618,142.588603,15.629922,331.664625,13.809814,60.165050,113.048220,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,19.004709,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,14.939770,24.710162,9.781895,40.740334,47.785375,38.190482,0.000000,40.974271,13.002703,119.535193,0.795115,0.000000,100.043100,47.412925,28.092110,39.022029,15.276193,446.569200,0.000000,9.530676,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,74.23,28.162858,20.037618,142.588603,15.629922,331.664625,13.809814,60.165050,135.657864,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,19.004709,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,14.939770,50.543514,9.781895,40.740334,47.785375,38.190482,0.000000,40.974271,13.002703,119.535193,0.795115,0.000000,100.043100,47.412925,28.092110,39.022029,15.276193,446.569200,0.000000,9.530676,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,74.23,28.162858,20.037618,142.588603,15.629922,331.664625,13.809814,60.165050,135.657864,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,19.004709,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,21.342528,83.116001,9.781895,40.740334,47.785375,38.190482,0.000000,40.974271,13.002703,119.535193,0.795115,0.000000,100.043100,47.412925,28.092110,39.022029,15.276193,446.569200,0.000000,9.530676,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,74.23,28.162858,20.037618,142.588603,15.629922,334.600672,13.809814,60.165050,135.657864,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,19.004709,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,21.342528,83.116001,9.781895,40.740334,47.785375,38.190482,0.000000,40.974271,13.002703,119.535193,0.795115,0.000000,100.043100,47.412925,28.092110,39.022029,15.276193,446.569200,0.000000,9.530676,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,74.23,28.162858,20.037618,142.588603,15.629922,334.926900,13.809814,60.165050,135.657864,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,21.342528,83.116001,9.781895,40.740334,47.785375,38.190482,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,47.412925,28.092110,39.022029,15.276193,446.569200,0.000000,9.530676,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,74.23,28.162858,20.037618,142.588603,15.629922,334.926900,13.809814,60.165050,135.657864,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,21.342528,83.116001,9.781895,40.740334,47.785375,38.190482,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,47.412925,28.092110,39.022029,15.276193,446.569200,0.000000,9.530676,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,74.23,28.162858,20.037618,142.588603,15.629922,334.926900,13.809814,60.165050,135.657864,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,21.342528,38.750027,9.781895,40.740334,47.785375,38.190482,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,4.921927,28.092110,39.022029,15.276193,446.569200,0.000000,9.530676,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,70.08,28.162858,20.037618,142.588603,15.629922,334.926900,13.809814,60.165050,135.657864,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,21.342528,38.750027,9.781895,27.108297,47.785375,38.190482,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,28.092110,39.022029,10.204744,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,67.28,28.162858,20.037618,142.588603,15.629922,334.926900,13.809814,58.459968,113.048220,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,21.342528,38.750027,9.781895,27.108297,47.785375,38.190482,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,28.092110,39.022029,10.204744,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,64.47,28.162858,20.037618,142.588603,15.629922,334.926900,13.809814,58.459968,113.048220,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,21.342528,38.750027,9.781895,27.108297,47.785375,38.190482,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,28.092110,39.022029,10.204744,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,62.35,28.162858,20.037618,142.588603,15.629922,334.926900,13.809814,58.459968,113.048220,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,21.342528,38.750027,9.781895,27.108297,47.785375,38.190482,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,28.092110,39.022029,10.204744,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,17.620925,61.77,28.162858,20.037618,142.588603,15.629922,334.926900,13.809814,58.459968,113.048220,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,3.189780,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,21.342528,38.750027,9.781895,40.740334,47.785375,38.190482,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,28.092110,39.022029,10.204744,446.569200,0.000000,17.155217,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,58.96,28.162858,20.037618,142.588603,15.629922,334.926900,13.809814,60.165050,135.657864,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,19.004709,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,21.342528,38.750027,9.781895,40.740334,47.785375,38.190482,0.000000,40.974271,14.302974,119.535193,0.795115,0.000000,100.043100,0.000000,28.092110,39.022029,10.204744,446.569200,0.000000,17.155217,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,56.93,28.162858,20.037618,142.588603,15.629922,334.926900,13.809814,60.165050,135.657864,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,19.004709,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,21.342528,38.750027,9.781895,40.740334,47.785375,38.190482,0.000000,40.974271,10.402163,119.535193,0.795115,0.000000,100.043100,0.000000,28.092110,39.022029,10.204744,446.569200,0.000000,17.155217,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,56.93,28.162858,20.037618,142.588603,15.629922,334.926900,13.809814,60.165050,135.657864,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,19.004709,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,16.006896,38.750027,9.781895,40.740334,47.785375,38.190482,0.000000,40.974271,11.702433,119.535193,0.795115,0.000000,100.043100,0.000000,28.092110,39.022029,10.204744,446.569200,0.000000,17.155217,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,56.06,28.162858,20.037618,142.588603,12.788118,334.926900,13.809814,60.165050,135.657864,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,19.004709,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,16.006896,38.750027,9.781895,40.740334,47.785375,38.190482,0.000000,40.974271,11.702433,119.535193,0.795115,0.000000,100.043100,0.000000,28.092110,39.022029,10.204744,446.569200,0.000000,17.155217,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,55.10,28.162858,20.037618,142.588603,12.788118,334.926900,13.809814,58.459968,135.657864,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,19.208275,38.750027,9.781895,27.108297,47.785375,38.190482,0.000000,40.974271,10.402163,119.535193,0.795115,0.000000,100.043100,0.000000,18.709200,39.022029,10.204744,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,54.32,28.162858,20.037618,142.588603,12.788118,334.926900,13.809814,58.459968,113.048220,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,56.024039,0.000000,0.000000,663.841506,0.000000,88.927200,0.000000,0.000000,19.317501,0.000000,0.000000,25.508671,49.187278,0.000000,19.208275,38.750027,9.781895,13.580111,47.785375,25.460321,0.000000,40.974271,10.402163,119.535193,0.795115,0.000000,100.043100,0.000000,9.354600,39.022029,5.025063,446.569200,0.000000,8.577608,0.000000,0.000000,0.000000,0.000000,0.000000,26.431387,52.68,28.162858,20.037618,142.588603,12.788118,334.926900,13.809814,58.459968,90.438576,0,0,0,0,0

