Block,Time,DHAULIGNGA,RAPPB,SEWA2,PARBATI3,NAPP,UNCHAHAR3,DULHASTI,DADRI_GF,CHAMERA3,BSIUL,ANTA_CRF,AURY_LF,TANDA2,NJPC,ANTA_GF,UNCHAHAR1,CHAMERA2,DADRT2,KISHANGANGA,RAPPC,AURY_RF,ANTA_RF,CHAMERA1,RAMPUR,SINGRAULI,KOLDAM,SALAL,URI2,DADRI_LF,DADRI_CRF,ANTA_LF,UNCHAHAR4,RIHAND1,UNCHAHAR2,TALA,KGSU1AND2,TAPS-II,SASAN,KAWAS-NAPM,SIPAT II,NLCIIST1,KHSTPP-I,FSTPP I & II,KUDGI,KAWAS-ComGas,KKNP,NLCEXP,MOUDA_II,KHARGONE-I,MOUDA,KAWAS-RLNG,NLCIIST2,TALST2,KSTPS7,GADARWARA-I,NNTPP,VSTPS III,KGSU3AND4,VSTPS II,KSTPS I&II,LARA-I,GANDHAR-APM,KAWAS-zLIQ,KHSTPP-II,NLCTS2EXP,SOLAPUR,SIMHST2,GANDHAR-ComGas,SIPAT I,VALLURNTECL,VSTPS I,MAPS,GANDHAR-RLNG,VSTPS IV,RSTPSU1TO6,VSTPS V,NTPL,KAWAS-APM,GANDHAR-NAPM,KAPS,BRBCL,RSTPSU7,RIHAND3,URI,AURY_CRF,JHAJJAR,TEHRI,KOTESHWR,SINGRAULI_HYDRO,TANAKPUR,AURY_GF,RIHAND2,DADRI_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,28.757859,0.000000,16.608716,8.057174,42.114133,15.801476,52.115693,0.000000,30.656970,12.761760,0.000000,0.000000,2.359089,97.790948,0.000000,11.325686,42.186474,364.711701,2.466767,57.050827,0.000000,0.000000,41.243688,1.885687,103.822042,4.114565,79.762934,32.208765,0.000000,0.000000,0.000000,0.741102,52.441262,23.097489,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.00,23.430881,7.127153,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.12,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,0.00,78.922591,47.496950,0.000000,213.659539,0.000000,8.423597,0.980807,3.096177,0.000000,86.400499,0.000000,0,0,0,0,0

28,06:45-07:00,28.757859,0.000000,16.608716,3.760014,42.114133,14.033722,52.115693,0.000000,30.656970,12.761760,0.000000,0.000000,2.359089,97.790948,0.000000,10.605381,42.186474,364.382447,2.466767,57.050827,0.000000,0.000000,41.243688,1.885687,103.822042,4.114565,79.762934,32.208765,0.000000,0.000000,0.000000,0.741102,52.441262,21.980975,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.00,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.12,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,1.01,0.000000,0.000000,0.792042,14.502010,0.00,78.922591,47.496950,0.000000,213.166471,0.000000,8.423597,0.980807,3.096177,0.000000,86.400499,0.000000,0,0,0,0,0

29,07:00-07:15,28.757859,0.000000,16.608716,3.760014,42.114133,14.054162,52.115693,0.000000,30.656970,12.761760,0.000000,0.000000,2.359089,97.790948,0.000000,11.542146,42.186474,364.824707,2.466767,57.050827,0.000000,0.000000,41.243688,1.885687,103.822042,4.114565,79.762934,32.208765,0.000000,0.000000,0.000000,0.741102,91.188559,21.980975,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.00,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.12,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.15,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.33,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,176.810384,0.000000,8.423597,0.980807,2.476942,0.000000,116.683092,0.000000,0,0,0,0,0

30,07:15-07:30,28.757859,0.000000,16.608716,3.760014,42.114133,14.054162,52.115693,0.000000,30.656970,12.761760,0.000000,0.000000,2.359089,97.790948,0.000000,11.542146,42.186474,364.857173,2.466767,57.050827,0.000000,0.000000,41.243688,1.885687,103.822042,3.085924,79.762934,32.208765,0.000000,0.000000,0.000000,0.741102,91.188559,21.980975,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.00,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.12,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,90.162898,0.00,1.712429,0.15,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.10,0.000000,0.000000,0.792042,14.502010,0.00,122.319536,47.496950,0.000000,131.645358,0.000000,8.423597,0.980807,2.476942,0.000000,116.683092,0.000000,0,0,0,0,0

31,07:30-07:45,28.757859,0.000000,16.608716,3.760014,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,97.790948,0.000000,11.581793,42.186474,364.824707,2.466767,57.050827,0.000000,0.000000,41.243688,1.885687,103.822042,3.085924,79.762934,32.208765,0.000000,0.000000,0.000000,0.741102,51.638818,22.101459,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.28,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.29,0.00,1.297295,4.151343,0.00,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.15,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.10,0.000000,0.000000,0.792042,14.502010,0.00,77.955791,47.496950,0.000000,122.783600,0.000000,8.423597,0.980807,2.476942,0.000000,85.694735,0.000000,0,0,0,0,0

32,07:45:08:00,28.757859,0.000000,16.608716,3.760014,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,97.790948,0.000000,11.581793,42.186474,364.852304,2.466767,57.050827,0.000000,0.000000,41.243688,1.885687,103.822042,3.085924,79.762934,32.208765,0.000000,0.000000,0.000000,0.741102,51.638818,22.101459,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.28,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.29,0.00,1.297295,4.151343,0.00,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.15,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.10,0.000000,0.000000,0.792042,14.502010,0.00,77.955791,47.496950,0.000000,122.783600,0.000000,8.423597,0.980807,0.619235,0.000000,85.694735,0.000000,0,0,0,0,0

33,08:00-08:15,19.171907,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,97.790948,0.000000,11.581793,42.186474,364.819838,2.466767,57.050827,0.000000,0.000000,41.243688,1.885687,103.822042,2.057283,80.886355,32.208765,0.000000,0.000000,0.000000,0.741102,51.638818,22.101459,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.78,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.12,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.15,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.10,0.000000,0.000000,0.792042,14.502010,0.00,77.955791,47.496950,0.000000,122.783600,0.000000,8.423597,0.980807,0.495388,0.000000,85.694735,0.000000,0,0,0,0,0

34,08:15-08:30,19.171907,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,97.790948,0.000000,11.581793,42.186474,364.852304,2.466767,57.050827,0.000000,0.000000,41.243688,1.885687,103.822042,1.028641,80.886355,32.208765,0.000000,0.000000,0.000000,0.741102,51.638818,22.101459,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.78,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.12,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.15,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.10,0.000000,0.000000,0.792042,14.502010,0.00,77.955791,47.496950,0.000000,122.783600,0.000000,8.423597,0.980807,0.495388,0.000000,85.694735,0.000000,0,0,0,0,0

35,08:30-08:45,19.171907,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,97.790948,0.000000,11.581793,42.186474,364.819838,2.466767,57.050827,0.000000,0.000000,41.243688,1.885687,103.822042,1.028641,80.886355,32.208765,0.000000,0.000000,0.000000,0.742221,51.638818,22.101459,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.78,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.12,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.02,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.10,0.000000,0.000000,0.792042,14.502010,0.00,77.955791,47.496950,0.000000,122.783600,0.000000,8.423597,0.980807,0.743082,0.000000,85.694735,0.000000,0,0,0,0,0

36,08:45:09:00,19.171907,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,97.790948,0.000000,11.581793,42.186474,364.852304,2.466767,57.050827,0.000000,0.000000,41.243688,1.885687,103.822042,1.028641,80.886355,32.208765,0.000000,0.000000,0.000000,0.742221,51.638818,22.101459,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.78,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.12,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.10,0.000000,0.000000,0.792042,14.502010,0.00,77.955791,47.496950,0.000000,122.783600,0.000000,8.423597,0.980807,0.743082,0.000000,85.694735,0.000000,0,0,0,0,0

37,09:00:09:15,19.171907,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,73.343211,0.000000,11.581793,42.186474,364.867459,2.466767,57.050827,0.000000,0.000000,41.243688,1.414266,103.822042,1.028641,80.886355,34.186497,0.000000,0.000000,0.000000,0.742221,51.638818,22.172667,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.78,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.33,0.00,1.297295,4.151343,0.12,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.10,0.000000,0.000000,0.792042,14.502010,0.00,65.105249,45.895930,0.000000,122.783600,0.000000,8.423597,0.980807,1.114624,0.000000,71.193895,0.000000,0,0,0,0,0

38,09:15-09:30,19.171907,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,48.895475,0.000000,11.581793,42.186474,364.866744,2.466767,57.050827,0.000000,0.000000,41.243688,0.942844,103.822042,0.976689,80.886355,34.186497,0.000000,0.000000,0.000000,0.742221,51.638818,22.172667,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.78,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.33,0.00,1.297295,4.151343,0.12,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.10,0.000000,0.000000,0.792042,14.502010,0.00,65.105249,45.895930,0.000000,122.783600,0.000000,8.423597,0.980807,1.114624,0.000000,71.193895,0.000000,0,0,0,0,0

39,09:30-09:45,19.171907,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,48.895475,0.000000,11.581793,42.186474,364.858629,2.466767,57.050827,0.000000,0.000000,41.243688,0.942844,103.449906,0.000000,80.886355,32.208765,0.000000,0.000000,0.000000,0.742221,91.113262,22.172667,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.78,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.13,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.80,0.000000,0.000000,0.792042,14.502010,0.00,93.913502,45.895930,0.000000,122.783600,0.000000,8.423597,0.980807,8.545449,0.000000,102.182252,0.000000,0,0,0,0,0

40,09:45-10:00,19.171907,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,45.035306,0.000000,11.581793,42.186474,364.858629,2.466767,57.050827,0.000000,0.000000,41.243688,0.867689,103.449906,0.000000,80.886355,32.208765,0.000000,0.000000,0.000000,0.742221,91.113262,22.172667,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.81,23.430881,2.900400,0.00,0.000000,1.57,0.00,3.395103,3.424858,1.873758,0.000000,0.00,0.00,1.297295,4.151343,0.13,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,0.00,1.712429,0.00,0.000000,5.137286,0.00,2.295032,0.23,0.000000,2.594590,0.00,1.283457,0.80,0.000000,0.000000,0.792042,14.502010,0.00,93.913502,45.895930,0.000000,122.783600,0.000000,8.423597,0.980807,8.545449,0.000000,102.182252,0.000000,0,0,0,0,0

41,10:00-10:15,19.171907,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,19.795739,0.000000,11.581793,42.186474,364.857173,2.466767,57.050827,0.000000,0.000000,41.243688,0.382602,103.449906,0.000000,80.886355,32.208765,0.000000,0.000000,0.000000,0.742221,91.113262,22.172667,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.81,23.430881,2.900400,0.00,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.48,2.93,1.297295,4.151343,0.14,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,1.57,1.712429,1.79,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,0.91,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,93.913502,44.828582,0.000000,125.404401,0.000000,8.423597,0.980807,8.545449,0.000000,102.182252,0.000000,0,0,0,0,0

42,10:15-10:30,19.171907,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,0.000000,0.000000,11.581793,42.186474,364.844187,2.466767,57.050827,0.000000,0.000000,41.243688,0.000000,103.449906,0.000000,80.886355,32.208765,0.000000,0.000000,0.000000,0.742221,91.113262,22.172667,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.86,23.430881,2.900400,8.46,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.50,2.93,1.297295,4.151343,0.14,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,1.57,1.712429,1.79,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,93.913502,44.828582,0.000000,125.404401,0.000000,8.423597,0.980807,8.545449,0.000000,102.182252,0.000000,0,0,0,0,0

43,10:30-10:45,9.585953,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,0.000000,0.000000,11.581793,42.186474,364.857173,2.466767,57.050827,0.000000,0.000000,41.243688,0.000000,103.822042,0.000000,80.886355,32.208765,0.000000,0.000000,0.000000,0.742221,52.441262,22.172667,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.82,23.430881,2.900400,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.50,2.93,1.297295,4.151343,0.14,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,1.57,1.712429,0.89,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,46.963277,0.000000,125.404401,0.000000,8.423597,0.980807,8.545449,0.000000,89.300899,0.000000,0,0,0,0,0

44,10:45-11:00,9.585953,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,0.000000,0.000000,11.581793,42.186474,364.844187,2.466767,57.050827,0.000000,0.000000,41.243688,0.000000,103.822042,0.000000,80.886355,32.208765,0.000000,0.000000,0.000000,0.742221,52.441262,23.106926,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.82,23.430881,7.127153,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.50,2.93,1.297295,4.151343,0.14,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,1.57,1.712429,0.89,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,46.963277,0.000000,148.607601,0.000000,8.423597,0.980807,0.000000,0.000000,89.300899,0.000000,0,0,0,0,0

45,11:00-11:15,9.585953,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,0.000000,0.000000,11.581793,42.186474,364.844187,2.466767,57.050827,0.000000,0.000000,41.243688,0.000000,103.822042,0.000000,80.886355,32.208765,0.000000,0.000000,0.000000,0.742221,52.441262,23.106926,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.82,23.430881,7.127153,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.50,2.93,1.297295,4.151343,0.14,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,1.57,1.712429,0.89,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,44.828582,0.000000,148.607601,0.000000,8.423597,0.980807,0.000000,0.000000,89.300899,0.000000,0,0,0,0,0

46,11:15-11:30,9.585953,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,0.000000,0.000000,11.581793,42.186474,364.860420,2.466767,57.050827,0.000000,0.000000,41.243688,0.000000,103.822042,0.000000,80.886355,32.208765,0.000000,0.000000,0.000000,0.742221,52.441262,23.106926,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.82,23.430881,7.127153,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.44,2.93,1.297295,4.151343,0.14,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.660898,1.57,1.712429,0.89,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,44.828582,0.000000,148.607601,0.000000,8.423597,0.980807,0.000000,0.000000,89.300899,0.000000,0,0,0,0,0

47,11:30-11:45,9.585953,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,0.000000,0.000000,11.581793,42.186474,365.034311,2.466767,57.050827,0.000000,0.000000,41.243688,0.000000,98.197779,0.000000,80.324644,34.186497,0.000000,0.000000,0.000000,0.742221,52.441262,23.106926,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.82,23.266525,7.127153,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.44,2.93,1.297295,4.151343,0.14,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.080818,1.57,1.712429,0.89,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,92.946702,44.828582,0.000000,167.943601,0.000000,8.423597,0.882726,0.000000,0.000000,74.800059,0.000000,0,0,0,0,0

48,11:45-12:00,9.585953,0.000000,16.608716,0.000000,42.114133,14.054162,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,0.000000,0.000000,11.581793,42.186474,365.048744,2.466767,57.050827,0.000000,0.000000,41.243688,0.000000,98.197779,0.000000,80.324644,34.186497,0.000000,0.000000,0.000000,0.742221,52.441262,23.106926,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.82,23.266525,7.127153,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.44,2.93,1.297295,4.151343,0.14,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,75.080818,1.57,1.712429,0.89,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,92.946702,44.828582,0.000000,167.943601,0.000000,8.423597,0.882726,0.000000,0.000000,74.800059,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,16.608716,0.000000,42.114133,14.178564,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,0.000000,0.000000,11.717844,42.186474,365.131937,2.466767,57.050827,0.000000,0.000000,40.748764,0.000000,98.197779,0.000000,80.324644,32.208765,0.000000,0.000000,0.000000,0.742221,91.188559,23.097078,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.82,23.102169,7.030473,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.44,2.93,1.297295,4.151343,0.14,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,74.597418,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,45.895930,0.000000,167.914597,0.000000,8.423597,0.882726,0.000000,0.000000,116.683092,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,16.608716,0.000000,42.114133,14.178564,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,0.000000,0.000000,11.228123,42.186474,365.146103,2.466767,57.050827,0.000000,0.000000,40.748764,0.000000,98.197779,0.000000,80.324644,32.208765,0.000000,0.000000,0.000000,0.742221,91.188559,23.097078,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.82,23.102169,7.030473,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.44,2.93,1.297295,4.151343,0.14,0.947311,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,74.597418,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,45.895930,0.000000,167.914597,0.000000,8.423597,0.882726,0.000000,0.000000,116.683092,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,16.608716,3.760014,42.114133,14.178564,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,0.000000,0.000000,8.939072,42.186474,365.131937,2.466767,57.050827,0.000000,0.000000,40.748764,0.000000,98.197779,0.000000,80.324644,14.126652,0.000000,0.000000,0.000000,0.742221,91.188559,23.097078,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.82,23.102169,7.030473,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.44,2.93,1.297295,4.151343,0.14,1.147888,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,74.597418,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,51.232666,0.000000,167.914597,0.000000,8.423597,0.882726,0.000000,0.000000,116.683092,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,16.608716,3.760014,42.114133,14.178564,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,0.000000,0.000000,0.000000,42.186474,365.146103,2.466767,57.050827,0.000000,0.000000,40.748764,0.000000,98.197779,0.000000,80.324644,14.126652,0.000000,0.000000,0.000000,0.742221,91.188559,23.097078,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.76,23.102169,7.030473,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.93,1.297295,4.151343,0.14,1.208516,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,74.597418,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,51.232666,0.000000,148.578597,0.000000,8.423597,0.882726,0.000000,0.000000,116.683092,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,16.608716,3.760014,42.114133,14.178564,52.115693,0.000000,30.656970,12.672428,0.000000,0.000000,2.359089,0.000000,0.000000,0.000000,42.186474,365.131937,2.466767,57.050827,0.000000,0.000000,40.748764,0.000000,98.197779,0.000000,80.324644,32.208765,0.000000,0.000000,0.000000,0.742221,91.188559,22.224912,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.76,23.266525,7.030473,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.89,1.297295,4.151343,0.14,1.269144,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,74.210698,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,46.963277,0.000000,126.043141,0.000000,8.423597,0.882726,0.000000,0.000000,116.683092,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,16.608716,3.760014,42.114133,14.178564,52.115693,0.000000,30.656970,19.008642,0.000000,0.000000,2.359089,0.000000,0.000000,0.000000,42.186474,365.146103,2.466767,57.050827,0.000000,0.000000,40.748764,0.000000,98.197779,0.000000,80.324644,32.208765,0.000000,0.000000,0.000000,0.742221,91.188559,22.224912,0.000000,1.93,2.700657,404.866836,0.000000,0.904068,0.76,23.266525,7.030473,9.02,0.000000,1.57,0.88,3.395103,3.424858,1.873758,0.000000,0.42,2.89,1.297295,4.151343,0.14,1.349982,1.06,1.878456,2.870752,4.116755,0.000000,0.000000,74.210698,1.57,1.712429,0.00,0.000000,5.137286,2.30,2.295032,0.23,0.000000,2.594590,5.85,1.283457,1.40,0.000000,0.000000,0.792042,14.502010,1.88,122.319536,46.963277,0.000000,125.375397,0.000000,8.423597,0.882726,0.000000,0.000000,116.683092,0.000000,0,0,0,0,0

