Block,Time,UNCHAHAR2,DULHASTI,CHAMERA2,DADRI_CRF,SEWA2,TEHRI,PARBATI3,ANTA_LF,RAPPB,ANTA_GF,CHAMERA3,UNCHAHAR3,TANAKPUR,UNCHAHAR4,KOLDAM,AURY_GF,SINGRAULI_HYDRO,AURY_RF,JHAJJAR,UNCHAHAR1,NJPC,URI,ANTA_RF,RIHAND3,DHAULIGNGA,RAMPUR,DADRI_RF,TANDA2,FSTPP I & II,BRBCL,URI2,SASAN,SINGRAULI,AURY_CRF,KOTESHWR,DADRT2,AURY_LF,RAPPC,CHAMERA1,DADRI_LF,KHSTPP-II,SALAL,BSIUL,KISHANGANGA,KHSTPP-I,ANTA_CRF,DADRI_GF,NAPP,RIHAND2,TALA,RIHAND1,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,36.122252,15.910332,12.715674,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,571.576000,8.059222,0.000000,33.043272,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.536117,19.310005,29.872184,403.493988,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,24.682042,12.591665,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

49,12:00-12:15,36.122252,15.910332,12.715674,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,559.121050,8.059222,0.000000,33.043272,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.536117,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,24.682042,12.591665,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

50,12:15-12:30,36.122252,15.910332,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,539.811050,8.059222,0.000000,33.043272,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.536117,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,24.682042,12.591665,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

51,12:30-12:45,36.122252,15.910332,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,6.431389,0.000000,0.000000,0.000000,0.646451,0.000000,530.156050,8.059222,0.000000,39.438744,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.536117,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,24.682042,12.591665,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

52,12:45-13:00,36.122252,15.910332,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,6.431389,0.000000,0.000000,0.000000,0.646451,0.000000,481.881050,8.059222,0.000000,39.438744,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.536117,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,24.682042,12.591665,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

53,13:00-13:15,28.767362,15.910332,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,6.431389,0.000000,0.000000,0.000000,0.646451,0.000000,414.296050,8.059222,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,9.573126,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,24.682042,12.591665,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

54,13:15-13:30,28.767362,15.910332,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,6.431389,0.000000,0.000000,0.000000,0.646451,0.000000,346.846220,8.059222,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,9.573126,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,24.682042,12.591665,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

55,13:30-13:45,28.767362,15.910332,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,6.431389,0.000000,0.000000,0.000000,0.646451,0.000000,375.676050,8.059222,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,9.573126,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,37.023063,12.591665,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

56,13:45-14:00,28.767362,15.910332,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,6.431389,0.000000,0.000000,0.000000,0.646451,0.000000,414.296050,8.059222,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,9.573126,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,37.023063,12.591665,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

57,14:00-14:15,28.767362,15.910332,0.000000,0.000000,15.258808,11.861168,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,6.431389,0.000000,0.000000,0.000000,0.646451,0.000000,423.951050,8.059222,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,9.573126,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,37.023063,6.295832,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

58,14:15-14:30,28.767362,15.910332,0.000000,0.000000,15.258808,11.861168,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,433.606050,8.059222,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,9.573126,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,37.023063,6.295832,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

59,14:30-14:45,28.767362,0.000000,0.000000,0.000000,15.258808,23.722335,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,452.916050,8.059222,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,9.573126,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,37.023063,6.295832,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

60,14:45-15:00,28.767362,0.000000,0.000000,0.000000,15.258808,23.722335,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,452.916050,8.059222,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,9.573126,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,37.023063,6.295832,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

61,15:00-15:15,28.767362,0.000000,3.217529,0.000000,15.258808,23.722335,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,462.571050,8.059222,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,9.573126,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,37.023063,6.295832,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

62,15:15-15:30,28.767362,0.000000,12.715674,0.000000,15.258808,23.722335,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,472.226050,8.059222,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,9.573126,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,37.023063,6.295832,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

63,15:30-15:45,28.767362,0.000000,12.715674,0.000000,15.258808,23.722335,0.000000,0.000000,0.000000,0.000000,0.000000,18.437671,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,491.536050,8.059222,18.286570,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,9.573126,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,37.023063,6.295832,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

64,15:45-16:00,28.767362,0.000000,12.715674,0.000000,15.258808,23.722335,0.000000,0.000000,0.000000,0.000000,9.343955,18.437671,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,501.191050,8.059222,18.286570,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,9.573126,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,0.000000,0.000000,125.313017,37.023063,6.295832,0.000000,39.213203,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

65,16:00-16:15,36.122252,0.000000,12.715674,0.000000,15.258808,23.722335,0.000000,0.000000,0.000000,0.000000,9.343955,21.937319,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,514.152888,9.789108,36.573140,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.536117,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,362.062500,0.000000,51.581741,13.564657,0.000000,142.180399,37.023063,6.295832,0.000000,44.031048,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

66,16:15-16:30,36.122252,15.910332,12.715674,0.000000,15.258808,23.722335,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,523.807888,9.789108,36.573140,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.536117,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,410.337500,0.000000,51.581741,13.564657,0.000000,142.180399,37.023063,6.295832,0.000000,44.031048,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

67,16:30-16:45,36.122252,15.910332,12.715674,0.000000,15.258808,35.583502,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,533.462888,9.789108,36.573140,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.536117,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,458.612500,0.000000,51.581741,25.170585,0.000000,142.180399,25.803953,6.295832,0.000000,44.031048,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

68,16:45-17:00,36.122252,15.910332,12.715674,0.000000,15.258808,35.583502,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,543.117888,9.789108,36.573140,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.536117,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,506.887500,0.000000,51.581741,25.170585,0.000000,142.180399,25.803953,6.295832,0.000000,44.031048,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

69,17:00-17:15,35.929152,15.910332,25.431347,0.000000,15.258808,47.444670,0.000000,0.000000,0.000000,0.000000,18.687909,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,562.427888,9.789108,58.517024,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.468532,19.310005,29.872184,336.935362,134.503805,0.000000,8.091856,555.162500,0.000000,51.581741,36.611760,0.000000,142.180399,25.803953,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

70,17:15-17:30,35.929152,15.910332,25.431347,0.000000,15.258808,47.444670,0.000000,0.000000,0.000000,0.000000,18.687909,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,572.082888,9.789108,58.517024,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.468532,19.310005,29.872184,336.935362,134.503805,0.000000,16.183711,581.133967,0.000000,51.581741,36.611760,0.000000,142.180399,25.803953,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

71,17:30-17:45,35.929152,15.910332,25.431347,0.000000,15.258808,47.444670,0.000000,0.000000,0.000000,0.000000,18.687909,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,9.789108,85.581148,34.109184,0.000000,119.399161,8.820843,0.000000,0.000000,0.000000,13.468532,19.310005,29.872184,336.935362,134.503805,0.000000,24.275566,581.133967,0.000000,51.581741,40.578034,0.000000,142.180399,25.803953,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

72,17:45-18:00,35.929152,31.820663,38.147021,0.000000,15.258808,47.444670,0.000000,0.000000,0.000000,0.000000,28.060141,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,9.789108,90.335656,34.109184,0.000000,119.399161,17.600872,0.000000,0.000000,0.000000,13.468532,19.310005,29.872184,336.935362,134.503805,0.000000,32.367422,581.133967,0.000000,51.581741,40.693971,0.000000,142.180399,76.637740,18.887497,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

73,18:00-18:15,35.929152,31.820663,38.147021,0.000000,15.258808,47.444670,0.000000,0.000000,0.000000,0.000000,28.060141,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,9.789108,90.335656,34.109184,0.000000,119.399161,26.462528,0.000000,0.000000,0.000000,13.468532,19.310005,29.872184,336.935362,134.503805,0.000000,32.367422,581.133967,0.000000,51.581741,40.693971,0.000000,142.180399,76.637740,18.887497,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

74,18:15-18:30,35.929152,31.820663,38.147021,0.000000,15.258808,47.444670,0.000000,0.000000,0.000000,0.000000,28.060141,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,9.789108,90.335656,34.109184,0.000000,119.399161,26.462528,0.000000,0.000000,0.000000,16.756446,19.310005,29.872184,336.935362,134.503805,0.000000,32.367422,585.294307,0.000000,51.581741,40.693971,0.000000,142.180399,76.637740,18.887497,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

75,18:30-18:45,40.927642,31.820663,38.147021,0.000000,15.258808,47.444670,0.000000,0.000000,0.000000,0.000000,28.060141,25.479642,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,10.533605,90.335656,34.109184,0.000000,119.399161,26.462528,0.000000,0.000000,0.000000,16.756446,19.310005,29.872184,336.935362,134.503805,0.000000,32.367422,604.604307,0.000000,51.581741,40.693971,0.000000,142.180399,76.637740,18.887497,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

76,18:45-19:00,40.927642,31.820663,38.147021,0.000000,15.258808,47.444670,0.000000,0.000000,0.000000,0.000000,28.060141,25.479642,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,10.533605,90.335656,34.109184,0.000000,119.399161,26.462528,0.000000,0.000000,0.000000,16.756446,19.310005,29.872184,336.935362,134.503805,0.000000,32.367422,604.604307,0.000000,51.581741,40.693971,0.000000,142.180399,26.925864,18.887497,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

77,19:00-19:15,40.927642,31.820663,38.147021,0.000000,15.258808,47.444670,0.000000,0.000000,0.000000,0.000000,28.060141,25.479642,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,10.533605,90.335656,34.109184,0.000000,119.399161,26.462528,0.000000,0.000000,0.000000,16.756446,19.310005,29.872184,336.935362,134.503805,0.000000,32.367422,614.259307,0.000000,51.581741,40.693971,0.000000,142.180399,25.242998,18.887497,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

78,19:15-19:30,40.927642,15.910332,38.147021,0.000000,10.193131,47.444670,0.000000,0.000000,0.000000,0.000000,18.687909,25.479642,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,10.533605,90.335656,34.109184,0.000000,119.399161,17.600872,0.000000,0.000000,0.000000,16.756446,19.310005,29.872184,336.935362,134.503805,0.000000,17.326091,623.914307,0.000000,51.581741,40.693971,0.000000,142.180399,25.242998,6.295832,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

79,19:30-19:45,40.927642,15.910332,25.431347,0.000000,10.193131,47.444670,0.000000,0.000000,0.000000,0.000000,18.687909,25.479642,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,10.533605,58.517024,34.109184,0.000000,119.399161,17.600872,0.000000,0.000000,0.000000,16.756446,19.310005,29.872184,336.935362,134.503805,0.000000,8.567847,623.914307,0.000000,51.581741,40.693971,0.000000,142.180399,25.242998,6.295832,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

80,19:45-20:00,36.325006,15.910332,25.431347,0.000000,10.193131,47.444670,0.000000,0.000000,0.000000,0.000000,18.687909,25.479642,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,10.533605,45.167828,34.109184,0.000000,119.399161,17.600872,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,134.503805,0.000000,8.567847,585.294307,0.000000,51.581741,40.654308,0.000000,142.180399,25.242998,6.295832,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

81,20:00-20:15,36.325006,15.910332,25.431347,0.000000,10.193131,35.583502,0.000000,0.000000,0.000000,0.000000,18.687909,23.000984,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,10.459801,22.583914,34.109184,0.000000,119.399161,8.800436,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,134.503805,0.000000,8.567847,585.294307,0.000000,51.581741,40.120387,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

82,20:15-20:30,36.325006,15.910332,25.431347,0.000000,10.193131,35.583502,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,9.789108,22.583914,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,134.503805,0.000000,8.567847,585.294307,0.000000,51.581741,36.611760,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

83,20:30-20:45,36.325006,15.910332,12.715674,0.000000,10.193131,35.583502,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,589.939810,9.789108,21.943884,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,585.294307,0.000000,51.581741,36.611760,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

84,20:45-21:00,36.325006,15.910332,12.715674,0.000000,10.193131,35.583502,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,581.737888,9.789108,21.943884,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,581.133967,0.000000,51.581741,36.611760,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

85,21:00-21:15,36.325006,15.910332,12.715674,0.000000,10.193131,35.583502,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,527.526956,9.789108,21.943884,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,581.133967,0.000000,51.581741,25.170585,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

86,21:15-21:30,36.325006,15.910332,12.715674,0.000000,10.193131,23.722335,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,533.462888,9.789108,21.943884,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,581.133967,0.000000,51.581741,12.966665,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

87,21:30-21:45,36.325006,15.910332,12.715674,0.000000,10.193131,23.600682,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.618403,0.000000,0.000000,0.000000,0.646451,0.000000,533.462888,9.789108,21.943884,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,581.133967,0.000000,51.581741,0.000000,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

88,21:45-22:00,36.325006,15.910332,12.715674,0.000000,10.193131,22.627458,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.618403,0.000000,0.000000,0.000000,0.646451,0.000000,523.807888,9.789108,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,581.133967,0.000000,51.581741,0.000000,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

89,22:00-22:15,36.325006,15.910332,12.715674,0.000000,10.193131,11.861168,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.618403,0.000000,0.000000,0.000000,0.646451,0.000000,523.807888,9.789108,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,581.133967,0.000000,51.581741,0.000000,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

90,22:15-22:30,36.325006,15.910332,12.715674,0.000000,10.193131,11.861168,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.618403,0.000000,0.000000,0.000000,0.646451,0.000000,514.152888,9.789108,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,581.133967,0.000000,51.581741,0.000000,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

91,22:30-22:45,36.325006,15.910332,12.715674,0.000000,5.096566,0.000000,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,1.236806,0.000000,0.000000,0.000000,0.646451,0.000000,504.497888,9.789108,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,581.133967,0.000000,51.581741,0.000000,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

92,22:45-23:00,36.325006,15.910332,12.715674,0.000000,5.096566,0.000000,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,1.236806,0.000000,0.000000,0.000000,0.646451,0.000000,475.532888,9.789108,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,581.133967,0.000000,51.581741,0.000000,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

93,23:00-23:15,36.325006,15.910332,12.715674,0.000000,5.096566,0.000000,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,1.236806,0.000000,0.000000,0.000000,0.646451,0.000000,475.532888,9.789108,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,526.197500,0.000000,51.581741,0.000000,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

94,23:15-23:30,36.325006,15.910332,12.715674,0.000000,5.096566,0.000000,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,1.236806,0.000000,0.000000,0.000000,0.646451,0.000000,465.877888,9.789108,0.000000,34.109184,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,487.577500,0.000000,51.581741,0.000000,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

95,23:30-23:45,36.325006,15.910332,12.715674,0.000000,5.096566,0.000000,0.000000,0.000000,0.000000,0.000000,9.343955,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,446.567888,9.789108,0.000000,39.438744,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,19.310005,29.872184,336.935362,128.677012,0.000000,8.567847,458.612500,0.000000,51.581741,0.000000,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

96,23:45-24:00,36.325006,15.910332,12.715674,0.000000,5.096566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.869798,0.000000,0.000000,0.000000,0.000000,0.646451,0.000000,427.257888,9.789108,0.000000,39.438744,0.000000,119.399161,0.000000,0.000000,0.000000,0.000000,13.603702,17.896935,29.872184,336.935362,128.677012,0.000000,8.567847,439.302500,0.000000,51.581741,0.000000,0.000000,142.180399,25.242998,12.591665,0.000000,44.798312,0.000000,0.000000,41.349275,114.049688,0.000000,88.826000,0,0,0,0,0

